MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
3:Ins:R:3	3.95E-06	2.00E-06	1.17E-05	1.21E-05	2.27E-05	4.51E-07
3:Ins:R:4	5.25E-06	9.72E-11	1.17E-05	4.37E-06	1.29E-05	0.00E+00
3:Ins:R:5	1.65E-05	1.35E-06	3.51E-05	1.89E-05	6.48E-05	1.67E-05
4:Ins:R:0	3.29E-05	2.77E-07	2.86E-05	5.37E-04	1.55E-03	1.82E-04
4:Ins:R:1	2.00E-06	6.70E-07	1.76E-05	8.08E-05	3.10E-04	5.12E-05
4:Ins:R:2	3.23E-06	2.20E-06	1.27E-05	3.55E-05	6.89E-05	2.07E-05
4:Ins:R:3	6.08E-06	2.59E-07	1.55E-05	3.92E-08	2.05E-05	1.95E-05
4:Ins:R:4	6.53E-06	1.54E-07	2.42E-05	2.54E-05	3.13E-05	3.73E-05
4:Ins:R:5	9.11E-06	5.43E-07	2.69E-05	4.67E-05	8.77E-05	4.40E-05
5:Ins:R:0	8.42E-05	3.97E-06	7.64E-06	3.50E-03	9.71E-03	1.05E-03
5:Ins:R:1	1.39E-06	2.38E-06	3.01E-05	1.65E-04	1.09E-03	1.27E-04
5:Ins:R:2	1.91E-06	0.00E+00	7.73E-06	4.02E-05	1.12E-04	5.68E-05
5:Ins:R:3	1.67E-06	6.54E-07	1.03E-05	2.44E-05	4.08E-05	1.83E-06
5:Ins:R:4	2.95E-06	0.00E+00	7.15E-06	1.90E-05	4.07E-05	9.83E-06
5:Ins:R:5	2.04E-07	1.32E-06	1.15E-05	1.86E-05	2.62E-05	7.03E-10
2:Del:M:1	1.04E-04	5.58E-06	4.96E-05	3.84E-04	7.81E-04	1.37E-04
3:Del:M:1	6.66E-06	4.71E-06	2.26E-06	1.75E-04	2.19E-04	9.74E-05
3:Del:M:2	6.84E-05	0.00E+00	4.05E-05	3.01E-04	3.10E-04	1.51E-04
4:Del:M:1	8.98E-06	0.00E+00	3.25E-06	1.04E-04	3.73E-04	1.27E-04
4:Del:M:2	2.09E-05	4.73E-06	1.89E-05	2.16E-04	1.94E-04	1.17E-04
4:Del:M:3	3.45E-05	2.38E-06	2.33E-05	2.32E-04	3.68E-04	1.10E-04
5:Del:M:1	1.66E-05	1.67E-06	4.41E-06	4.50E-04	1.77E-03	6.38E-04
5:Del:M:2	5.98E-06	3.93E-06	1.43E-05	3.30E-04	3.79E-04	7.59E-04
5:Del:M:3	1.41E-05	1.84E-06	7.41E-06	2.83E-04	2.74E-04	7.18E-04
5:Del:M:4	5.49E-06	2.61E-07	8.09E-06	5.93E-05	1.61E-04	4.31E-04
5:Del:M:5	9.16E-06	1.52E-06	9.90E-06	1.78E-04	3.71E-04	3.64E-04
