Samples	ID83A	ID83B	ID83C
CPCT02070436T	2211	435	153
CPCT02050225TII	37	191	154
DRUP01070031T	0	282	93
CPCT02070278T	30	84	110
CPCT02010732T	52	271	177
CPCT02060181T	104	132	112
CPCT02080175T	135	208	172
CPCT02020903T	125	96	94
CPCT02070441T	14	256	83
CPCT02080181TII	179	224	134
CPCT02070290T	148	217	141
DRUP01090011T	10	157	238
CPCT02080297T	183	138	25
CPCT02010680T	89	70	144
CPCT02090064T	47	174	39
CPCT02020937T	0	240	99
CPCT02090065T	87	246	96
CPCT02060191T	485	270	153
CPCT02060192T	108	14	189
CPCT02011090T	49	77	57
CPCT02070463T	161	118	60
CPCT02011094T	53	52	57
CPCT02030458T	92	50	136
CPCT02060282T	10	99	37
DRUP01090012T	0	263	172
CPCT02090042T	72	118	120
CPCT02340078T	24	18	111
WIDE01010040T	706	100	86
CPCT02020683T	918	92	360
CPCT02020691T	281	286	257
DRUP01010077T	41	256	132
DRUP01050021T	1529	2006	295
CPCT02080206T	34	56	105
CPCT02060292T	344	216	83
CPCT02060290T	70	53	43
CPCT02090044T	905	186	216
WIDE01010138T	148	165	155
CPCT02130062T	178	151	158
WIDE01010160T	136	354	101
CPCT02020706T	46	0	163
CPCT02070313T	52	117	133
WIDE01010187T	659	146	90
WIDE01010169T	158	746	96
CPCT02100161T	751	850	225
CPCT02070317T	23	294	101
WIDE01010239T	0	298	111
WIDE01010233T	16	513	107
CPCT02070322T	81	74	160
WIDE01010262T	617	107	87
WIDE01010267T	48	416	83
WIDE01010293T	17	3	57
WIDE01010167T	83	57	74
CPCT02060211T	211	161	227
DRUP01080012T	981	100	747
WIDE01010356T	289	112	112
WIDE01010374T	264	57	28
WIDE01010393T	919	364	88
CPCT02090036T	0	573	95
CPCT02340018TII	745	125	380
CPCT02340088T	141	132	121
WIDE01010452T	9	317	85
CPCT02080227T	78	138	250
CPCT02060230T	0	389	126
CPCT02020750T	63	20	96
CPCT02060241T	61	101	113
CPCT02060245T	117	123	157
CPCT02070319T	175	86	175
CPCT02010856T	186	251	125
CPCT02090052T	217	204	73
CPCT02090053T	89	100	98
CPCT02070357T	1286	855	112
CPCT02090057T	132	4	66
CPCT02270035T	18	241	142
CPCT02060254T	133	349	61
CPCT02070365T	86	106	67
CPCT02060258T	45	69	100
CPCT02080247T	111	204	265
CPCT02020794T	321	415	229
CPCT02020790T	133	98	103
CPCT02060253T	103	81	103
CPCT02020775T	55	150	95
CPCT02030513T	134	191	200
CPCT02380051T	52	66	104
CPCT02080248T	76	123	149
CPCT02070371T	234	44	117
CPCT02070366T	84	40	122
CPCT02050392T	119	65	176
CPCT02130147T	657	556	190
CPCT02020812T	13	178	85
CPCT02020820T	117	104	192
DRUP01090014T	36	529	130
CPCT02060240T	104	302	163
DRUP01060024T	239	664	199
CPCT02020848T	174	0	101
CPCT02010648T	303	57	121
CPCT02060130T	146	155	128
CPCT02010649T	0	379	201
CPCT02060127T	0	263	132
CPCT02340106T	105	116	179
CPCT02150034T	230	542	110
CPCT02030415T	1033	113	559
CPCT02060235T	67	122	78
CPCT02010625T	0	241	149
CPCT02060275T	32	209	108
CPCT02340026T	110	58	164
CPCT02090063T	102	155	49
CPCT02010549T	119	34	281
CPCT02060066T	97	74	64
CPCT02020450T	42	69	31
CPCT02010406TII	149	32	55
CPCT02050167T	86	163	51
CPCT02110036T	116	21	107
CPCT02010599T	67	150	70
CPCT02010595T	36	160	28
CPCT02100091T	1376	145	141
CPCT02060104T	66	0	46
CPCT02010600T	0	309	126
CPCT02110040T	289	643	329
CPCT02340018T	824	131	257
CPCT02050225T	43	224	135
CPCT02040141T	47	101	309
CPCT02340020T	111	97	136
CPCT02080139T	36	0	153
CPCT02060061T	129	664	12
CPCT02070051T	121	88	139
CPCT02010408TII	100	145	123
CPCT02010429T	74	99	84
CPCT02020438T	341	144	64
CPCT02040072T	226	152	69
CPCT02020428T	0	293	38
CPCT02010494T	167	172	87
CPCT02070095T	125	239	65
DRUP01070006T	10	22	65
DRUP01070005T	162	279	122
CPCT02020465T	106	23	51
CPCT02030325T	54	289	90
CPCT02090011T	105	270	105
CPCT02060071T	107	412	137
DRUP01070010T	53	242	120
CPCT02070111T	61	23	100
CPCT02070098T	74	281	34
CPCT02090012T	274	251	24
DRUP01090001T	10	261	74
CPCT02070108T	179	66	78
CPCT02010548T	42	110	75
CPCT02090014T	32	393	81
CPCT02010559T	10	227	152
CPCT02080102T	190	354	145
CPCT02030422T	49	60	126
CPCT02070249T	733	236	158
DRUP01070029T	0	216	210
CPCT02070247T	80	10	173
DRUP01010053T	35	215	142
DRUP01100003T	1494	0	994
CPCT02070257T	0	484	180
CPCT02340046T	94	0	196
DRUP01080008T	252	253	597
DRUP01340002T	137	31	168
CPCT02010715T	60	30	295
WIDE01010465T	0	180	105
WIDE01010487T	139	92	103
WIDE01010492T	147	119	88
WIDE01010497T	155	44	80
WIDE01010521T	411	707	91
WIDE01010519T	577	105	114
WIDE01010527T	42	0	36
WIDE01010517T	215	37	51
WIDE01010699T	86	122	41
WIDE01010713T	3	732	143
