Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
CPCT02020333T	618	26	137	228	32	36	135	80
CPCT02080024T	82	79	121	9	112	29	102	68
CPCT02030259TII	288	80	113	155	0	65	98	48
CPCT02040038T	723	66	0	158	69	41	117	12
CPCT02030250T	30	9	140	18	242	65	94	60
CPCT02050058T	101	84	71	81	160	349	175	30
CPCT02020393T	31	205	102	91	94	63	109	46
CPCT02030280T	765	286	191	169	63	147	117	35
CPCT02030278T	1063	97	57	67	24	51	56	96
CPCT02100030T	165	121	270	25	33	56	122	119
CPCT02060056T	229	75	69	90	108	24	106	49
CPCT02030296T	651	37	23	117	100	26	150	73
CPCT02060046T	6	116	35	12	34	0	45	32
CPCT02130056T	63	113	68	36	115	148	78	70
CPCT02180051T	16	87	56	40	66	21	97	50
CPCT02070434T	75	0	334	116	90	61	42	87
DRUP01210006T	677	35	0	42	0	32	71	537
CPCT02020659T	164	106	0	30	58	22	110	9
CPCT02080191T	993	55	107	128	38	127	257	97
CPCT02330084T	11	98	64	18	94	27	46	48
CPCT02360009T	57	410	51	0	96	476	112	189
CPCT02060196T	23	28	52	19	42	23	82	0
CPCT02290028T	2	103	42	38	148	82	150	14
CPCT02030455T	315	186	36	191	64	40	116	73
CPCT02080198T	0	48	23	17	33	8	119	17
CPCT02010679T	8	23	7	17	22	12	127	0
CPCT02100152T	482	19	342	262	0	65	149	60
CPCT02070465T	911	48	37	613	64	95	96	95
CPCT02040224T	241	47	97	148	137	92	91	66
DRUP01060007T	4	46	7	14	45	9	155	11
CPCT02040223T	6	66	95	48	131	70	130	10
CPCT02270023T	388	181	25	95	169	70	88	79
CPCT02220079T	44	276	160	31	111	0	49	53
CPCT02230082T	157	14	96	91	47	38	122	19
CPCT02090043T	14	127	11	14	70	9	62	24
CPCT02130051T	179	31	44	220	20	41	391	0
CPCT02030259TIII	254	70	94	152	0	59	77	58
DRUP01020026T	12	302	199	86	58	62	297	0
CPCT02210046T	30	46	90	40	60	39	164	26
CPCT02120120T	0	57	59	26	0	78	90	23
WIDE01010205T	251	101	204	117	62	61	80	67
CPCT02340080T	10	65	47	22	34	9	138	3
WIDE01010216T	21	297	55	10	118	16	39	97
CPCT02130087T	53	56	166	92	147	143	203	18
WIDE01010264T	5	64	74	11	32	71	32	60
CPCT02130085T	4	543	119	44	103	45	122	50
WIDE01010292T	1	20	0	0	2	51	23	51
WIDE01010277T	0	216	18	2	75	84	26	33
CPCT02120118T	9	40	0	32	62	17	101	17
WIDE01010301T	148	31	56	52	71	28	66	39
CPCT02220045T	1315	100	354	445	0	104	148	24
CPCT02130093T	17	139	42	33	47	0	93	45
CPCT02030482T	65	83	64	29	196	131	73	97
CPCT02030477T	8	11	42	13	20	25	78	10
CPCT02370026T	5	13	68	16	46	12	12	8
WIDE01010385T	85	44	291	43	25	44	56	77
WIDE01010397T	9	110	25	17	86	6	38	58
WIDE01010414T	225	35	142	180	39	80	34	76
WIDE01010420T	1590	83	843	540	28	280	116	84
CPCT02270031T	5	59	31	30	46	0	153	17
CPCT02120132T	17	87	28	20	77	0	164	0
DRUP01010084T	70	41	140	105	249	102	135	57
CPCT02020741T	33	50	183	30	63	54	138	72
CPCT02020740T	521	153	12	309	37	88	281	0
CPCT02030492T	98	261	225	74	188	373	131	81
CPCT02070349T	0	166	135	136	157	86	125	39
CPCT02070348T	13	76	187	41	118	25	253	12
CPCT02060226T	49	97	84	44	146	283	120	81
CPCT02230111T	7	28	79	55	129	42	146	0
CPCT02080236T	9	154	161	33	105	43	64	39
CPCT02030498T	0	12	210	37	34	73	99	24
DRUP01050029T	9	109	91	12	16	60	56	43
CPCT02030505T	311	29	89	114	7	33	120	25
CPCT02120149T	5	43	72	35	137	90	109	27
CPCT02070358T	14	87	143	26	24	26	146	0
CPCT02060168T	2	136	40	32	51	0	55	32
CPCT02030509T	380	17	79	37	51	8	78	15
CPCT02210066T	716	9	17	44	90	37	76	72
CPCT02030495T	9	44	23	29	90	24	96	19
CPCT02060251T	0	3	32	4	20	16	40	10
CPCT02380049T	16	59	51	4	64	11	65	55
CPCT02300049T	4	50	43	37	35	7	94	7
CPCT02140079T	0	33	20	28	59	8	134	0
CPCT02110074T	7	143	55	32	165	85	69	44
CPCT02210065T	64	251	298	0	0	396	89	26
CPCT02120153T	55	47	139	44	176	88	87	4
CPCT02110078T	52	93	237	59	94	156	136	30
CPCT02030517T	10	236	36	25	74	81	175	125
CPCT02020466T	292	71	102	176	61	70	145	30
CPCT02070397T	0	43	69	33	42	5	114	2
CPCT02050203T	911	113	95	143	32	37	159	0
CPCT02020572T	362	192	133	259	77	3	294	11
CPCT02060142T	416	56	47	145	29	23	110	49
CPCT02230050T	949	33	290	145	99	201	120	96
CPCT02070222T	7	4	41	44	59	15	114	5
CPCT02010646T	2	156	0	41	66	284	120	20
CPCT02070418T	22	96	78	16	73	30	26	59
CPCT02080160T	941	167	18	165	107	39	239	62
CPCT02100112T	30	18	14	67	153	34	249	0
CPCT02100119T	87	149	186	41	134	194	89	61
CPCT02340032T	13	286	60	1	78	106	66	69
CPCT02020513T	11	180	30	0	37	0	45	22
CPCT02180025T	148	27	410	43	70	235	35	41
CPCT02120022T	14	45	118	35	81	31	31	37
CPCT02020516T	24	326	203	13	55	44	81	47
CPCT02060089T	0	186	14	24	88	135	33	32
CPCT02090018T	11	113	135	25	106	49	36	33
CPCT02060094T	6	77	27	31	62	15	37	50
CPCT02120028T	42	144	64	28	72	120	89	32
CPCT02090019T	791	67	86	298	38	54	91	136
CPCT02060105T	318	21	89	142	5	45	115	41
CPCT02020544T	575	0	74	43	72	28	78	56
CPCT02060110T	2	11	25	12	14	8	35	23
CPCT02030355T	26	53	74	10	74	11	24	59
CPCT02040127T	27	121	187	40	103	94	82	49
CPCT02070190T	17	135	42	13	90	190	67	25
CPCT02090020T	4	81	19	0	25	0	58	1
DRUP01020004T	2	142	13	5	73	0	62	10
CPCT02060120T	304	209	49	129	0	826	104	52
CPCT02070210T	39	377	74	18	36	547	204	107
CPCT02040144T	673	288	336	104	72	174	218	107
CPCT02040143T	17	88	88	26	24	51	101	22
CPCT02020593T	60	354	102	11	196	101	90	60
CPCT02180005T	24	308	111	11	38	102	93	61
CPCT02030299T	360	17	111	340	58	47	76	102
CPCT02020420T	2	119	36	40	40	7	82	62
CPCT02030303T	431	42	82	279	35	17	81	19
CPCT02070058T	394	40	4	371	106	46	80	28
CPCT02040050T	243	44	76	59	32	12	44	38
CPCT02020434T	47	125	199	27	93	60	64	45
CPCT02220006T	0	237	362	28	60	18	38	130
DRUP01140003T	0	175	40	25	67	0	36	21
CPCT02020459T	323	0	61	140	56	28	106	25
CPCT02330021T	7	163	14	15	99	76	30	47
CPCT02110016T	26	7	51	0	18	7	29	23
CPCT02330023T	27	47	62	23	51	13	38	3
CPCT02040095T	44	82	114	6	192	152	56	70
CPCT02160017T	845	107	228	203	78	104	150	149
CPCT02080093T	7	142	24	14	34	50	33	29
CPCT02060088T	3	45	30	1	30	11	18	24
CPCT02290021T	155	59	46	33	164	123	134	29
CPCT02340042T	27	263	108	34	132	103	115	23
CPCT02040192T	297	49	104	53	2	47	84	55
CPCT02300026T	39	153	309	43	0	41	144	72
CPCT02450007T	821	146	44	74	77	52	86	41
CPCT02170020T	492	0	165	66	37	66	131	31
CPCT02030440T	53	77	231	24	89	85	133	22
CPCT02190003T	1164	235	21	104	79	365	85	49
WIDE01010536T	7	79	13	7	13	0	28	22
WIDE01010554T	10	61	42	16	63	1	27	56
