MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
2:Del:R:4	4.69E-05	1.70E-05	2.90E-05	5.92E-05	2.75E-05	4.37E-05	1.42E-04
2:Del:R:5	3.84E-05	1.41E-05	3.77E-05	2.86E-05	1.26E-06	6.59E-05	2.39E-04
3:Del:R:0	1.53E-04	4.52E-05	9.35E-06	2.17E-04	1.93E-04	2.15E-04	2.49E-04
3:Del:R:1	3.21E-04	1.62E-04	3.49E-05	3.61E-04	2.08E-04	3.27E-04	4.01E-04
3:Del:R:2	1.06E-04	7.74E-05	2.27E-05	1.25E-04	7.65E-05	1.24E-04	1.63E-04
3:Del:R:3	4.05E-05	3.92E-05	1.05E-05	6.23E-05	3.01E-05	2.34E-05	9.46E-05
3:Del:R:4	1.99E-05	1.38E-05	1.25E-05	1.24E-05	3.39E-05	3.48E-05	7.11E-05
3:Del:R:5	1.05E-05	1.01E-05	1.16E-05	2.13E-06	3.36E-07	1.90E-05	5.20E-05
4:Del:R:0	1.35E-04	5.50E-05	4.89E-06	1.94E-04	1.75E-04	1.77E-04	2.61E-04
4:Del:R:1	3.08E-04	1.30E-04	2.61E-05	2.72E-04	1.59E-04	3.41E-04	3.04E-04
4:Del:R:2	9.05E-05	7.03E-05	1.74E-05	1.33E-04	1.92E-05	9.85E-05	1.94E-04
4:Del:R:3	4.51E-05	3.45E-05	1.09E-05	6.93E-05	4.27E-05	3.98E-05	1.42E-04
4:Del:R:4	3.24E-05	2.31E-05	3.73E-06	3.05E-05	8.49E-06	5.24E-05	3.22E-05
4:Del:R:5	1.17E-05	1.13E-05	4.39E-06	1.20E-05	1.46E-05	2.87E-05	5.63E-05
5:Del:R:0	6.48E-04	3.27E-05	2.32E-05	1.33E-03	1.14E-03	1.22E-03	1.01E-03
5:Del:R:1	9.83E-05	7.13E-05	1.50E-05	1.58E-04	1.69E-04	1.59E-04	2.75E-04
5:Del:R:2	3.93E-05	3.01E-05	8.03E-06	4.58E-05	4.42E-05	8.66E-06	9.49E-05
5:Del:R:3	5.72E-06	1.49E-05	2.74E-06	1.29E-05	6.90E-06	2.54E-06	4.98E-05
5:Del:R:4	7.25E-06	2.64E-06	1.77E-06	2.07E-06	4.79E-06	2.24E-06	2.75E-05
5:Del:R:5	5.88E-06	6.12E-09	8.37E-11	7.45E-06	1.75E-08	5.17E-07	9.49E-10
2:Ins:R:0	1.10E-04	8.50E-05	1.41E-05	1.49E-04	1.24E-04	2.19E-04	4.63E-04
2:Ins:R:1	1.23E-04	9.30E-05	1.72E-05	2.34E-04	1.77E-04	2.02E-04	2.79E-04
2:Ins:R:2	8.68E-05	5.84E-05	1.58E-05	1.45E-04	9.46E-05	1.81E-04	2.08E-04
2:Ins:R:3	5.31E-05	3.21E-05	1.48E-05	6.16E-05	6.58E-05	9.92E-05	1.20E-04
2:Ins:R:4	1.26E-05	5.13E-05	3.42E-05	5.45E-05	3.59E-05	7.37E-05	1.33E-04
2:Ins:R:5	4.93E-05	9.49E-05	7.50E-05	1.73E-05	1.73E-05	1.66E-04	3.14E-04
3:Ins:R:0	3.80E-05	1.97E-05	1.06E-05	6.00E-05	6.43E-05	9.57E-05	2.53E-04
3:Ins:R:1	8.48E-05	8.80E-05	0.00E+00	1.56E-04	1.01E-04	1.62E-04	2.10E-04
3:Ins:R:2	3.51E-05	2.83E-05	1.40E-06	6.89E-05	6.92E-05	2.22E-05	9.61E-05
3:Ins:R:3	1.05E-05	7.28E-06	1.58E-06	6.84E-06	1.17E-05	2.18E-05	2.27E-05
3:Ins:R:4	7.45E-06	7.99E-06	8.63E-06	1.27E-05	1.11E-05	5.50E-06	3.12E-06
3:Ins:R:5	1.36E-05	2.69E-05	1.55E-05	6.91E-06	1.26E-05	2.95E-05	8.45E-05
4:Ins:R:0	4.47E-05	5.04E-05	5.75E-06	5.79E-05	8.51E-05	3.56E-05	3.54E-04
4:Ins:R:1	1.21E-04	7.29E-05	9.40E-06	1.75E-04	1.05E-04	2.08E-04	2.07E-04
4:Ins:R:2	5.91E-06	1.31E-05	0.00E+00	3.90E-05	4.57E-05	2.87E-05	7.99E-05
4:Ins:R:3	4.41E-06	7.33E-06	2.77E-06	1.38E-05	3.35E-05	2.06E-05	3.79E-05
4:Ins:R:4	1.16E-05	2.08E-05	1.07E-05	0.00E+00	2.35E-05	2.83E-05	5.49E-05
4:Ins:R:5	2.99E-05	3.24E-05	3.98E-06	4.69E-05	4.50E-05	4.90E-05	7.24E-05
5:Ins:R:0	1.71E-46	1.16E-09	1.52E-06	1.11E-08	4.67E-08	6.10E-09	1.78E-03
5:Ins:R:1	3.70E-04	1.90E-04	0.00E+00	4.81E-04	3.09E-04	3.71E-04	5.00E-04
5:Ins:R:2	1.91E-05	3.52E-05	6.42E-06	1.53E-05	4.34E-05	7.44E-05	9.15E-05
5:Ins:R:3	2.35E-05	2.03E-05	0.00E+00	1.84E-05	6.55E-06	1.62E-05	7.65E-05
5:Ins:R:4	1.73E-05	1.66E-05	1.14E-10	3.19E-06	8.27E-06	2.80E-05	2.55E-05
5:Ins:R:5	9.47E-06	1.06E-05	7.87E-11	1.74E-05	4.57E-06	6.88E-06	4.88E-06
2:Del:M:1	3.75E-04	1.62E-04	3.39E-05	4.41E-04	2.59E-04	5.43E-04	4.56E-04
3:Del:M:1	1.46E-04	7.87E-05	8.19E-06	2.04E-04	1.82E-04	1.86E-04	2.37E-04
3:Del:M:2	1.96E-04	1.12E-04	2.47E-05	2.17E-04	1.43E-04	1.93E-04	2.47E-04
4:Del:M:1	1.09E-04	6.31E-05	1.26E-05	1.94E-04	1.63E-04	1.80E-04	2.20E-04
4:Del:M:2	1.41E-04	9.14E-05	1.61E-05	1.93E-04	1.47E-04	1.91E-04	2.19E-04
4:Del:M:3	2.12E-04	1.18E-04	2.48E-05	2.64E-04	1.54E-04	2.32E-04	2.75E-04
5:Del:M:1	5.90E-04	1.59E-04	1.32E-05	1.06E-03	8.87E-04	9.94E-04	8.50E-04
5:Del:M:2	4.90E-04	2.22E-04	1.97E-05	6.94E-04	8.96E-04	8.50E-04	7.76E-04
5:Del:M:3	3.16E-04	1.85E-04	1.10E-05	3.86E-04	7.15E-04	5.14E-04	4.18E-04
5:Del:M:4	1.24E-04	9.89E-05	7.20E-06	2.24E-04	4.39E-04	1.80E-04	4.22E-04
5:Del:M:5	1.54E-04	1.39E-04	1.69E-05	1.05E-04	3.63E-04	2.44E-04	4.37E-04
