MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
3:Ins:R:5	9.28E-06	1.75E-05	3.75E-05	3.62E-05	2.65E-05
4:Ins:R:0	2.75E-04	1.96E-05	8.09E-04	1.77E-03	1.42E-06
4:Ins:R:1	2.96E-05	8.14E-07	7.53E-05	1.11E-04	7.21E-05
4:Ins:R:2	8.35E-06	4.55E-06	2.90E-05	5.46E-05	2.48E-05
4:Ins:R:3	1.40E-47	5.85E-06	1.90E-05	2.84E-05	1.59E-05
4:Ins:R:4	5.17E-06	9.09E-06	2.73E-05	3.88E-05	6.43E-06
4:Ins:R:5	0.00E+00	1.26E-05	2.32E-05	4.17E-05	6.39E-06
5:Ins:R:0	1.87E-05	1.33E-05	4.08E-03	6.51E-03	7.85E-06
5:Ins:R:1	1.11E-04	1.68E-05	9.36E-05	2.46E-04	1.19E-04
5:Ins:R:2	9.09E-06	2.11E-06	2.72E-05	4.11E-05	2.42E-05
5:Ins:R:3	6.62E-06	2.92E-06	1.53E-05	2.30E-05	3.87E-06
5:Ins:R:4	3.96E-06	4.11E-06	1.09E-05	1.25E-05	2.35E-06
5:Ins:R:5	3.83E-06	7.57E-07	1.12E-05	1.20E-05	8.96E-06
2:Del:M:1	6.83E-05	5.24E-05	1.18E-04	1.56E-04	5.90E-04
3:Del:M:1	7.19E-05	1.13E-05	5.46E-05	1.41E-04	9.20E-05
3:Del:M:2	5.54E-05	3.05E-05	7.45E-05	8.93E-05	2.44E-04
4:Del:M:1	6.59E-05	1.55E-05	6.20E-05	8.55E-05	8.78E-05
4:Del:M:2	4.27E-05	1.78E-05	4.82E-05	7.83E-05	1.36E-04
4:Del:M:3	2.51E-05	2.21E-05	5.80E-05	6.84E-05	1.86E-04
5:Del:M:1	9.59E-04	3.02E-05	1.97E-04	2.00E-03	2.14E-04
5:Del:M:2	6.56E-04	2.25E-06	2.12E-04	1.46E-03	1.77E-04
5:Del:M:3	3.17E-04	5.74E-06	1.49E-04	7.09E-04	1.58E-04
5:Del:M:4	1.77E-04	3.47E-06	9.87E-05	4.10E-04	1.22E-04
5:Del:M:5	4.46E-04	2.05E-05	1.17E-04	1.04E-03	2.36E-04
