Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
CPCT02010676T	756	133	199	210	336	75	201	101	178	41	20
CPCT02230060T	1031	64	888	103	490	0	0	205	83	91	95
CPCT02010660T	1069	60	303	66	98	99	66	220	1	0	53
CPCT02040186T	1024	254	257	276	485	86	248	149	125	25	37
CPCT02020458T	182	58	51	133	109	338	24	35	71	50	15
CPCT02110017T	299	70	144	48	119	104	129	53	4	49	25
CPCT02010567T	0	4	14	50	47	24	16	36	13	26	5
CPCT02080092T	1071	100	430	155	429	0	0	82	246	53	54
CPCT02390002T	1459	86	270	63	174	29	180	62	60	7	45
DRUP01010024T	4	13	6	45	9	19	47	24	11	26	5
CPCT02040113T	1442	130	323	126	358	50	0	68	75	30	42
CPCT02080114T	581	99	115	413	167	12	42	63	58	91	42
CPCT02300015T	787	787	190	612	321	127	152	85	569	98	50
CPCT02010531T	626	76	232	172	424	34	53	80	327	43	85
CPCT02010478TII	0	152	38	66	21	55	21	27	11	29	14
CPCT02020535T	890	16	931	57	88	164	41	74	46	0	52
DRUP01010023T	1456	206	992	188	243	9	0	95	102	111	62
CPCT02040121T	474	283	215	327	267	111	73	107	49	52	18
CPCT02010603T	533	91	158	235	197	20	203	55	89	16	22
CPCT02010606T	1529	145	446	76	129	154	152	84	187	23	189
CPCT02010609T	714	56	309	137	520	0	0	100	81	12	98
CPCT02010450TII	1022	250	525	694	384	390	0	71	141	175	69
CPCT02020555T	1060	41	695	157	412	61	0	81	37	88	119
CPCT02040117T	929	266	456	190	327	65	173	155	126	7	87
CPCT02040136T	986	107	268	172	242	112	81	110	44	54	69
DRUP01010034T	2421	94	1666	40	0	0	424	162	53	12	0
CPCT02010612T	1742	33	1069	17	294	84	0	158	52	16	55
CPCT02040115T	240	59	140	78	4	179	0	98	42	39	5
CPCT02010621T	82	13	73	22	17	71	0	67	30	29	13
CPCT02010618T	397	175	81	108	182	86	24	139	26	32	33
CPCT02010507T	30	81	178	375	41	37	259	125	25	24	16
CPCT02120040T	1111	406	808	89	608	51	0	149	183	83	466
CPCT02080138T	2146	24	786	76	323	119	27	266	267	37	32
CPCT02040157T	0	102	38	263	65	63	69	63	32	60	11
CPCT02040149T	943	46	317	66	114	60	6	141	58	0	34
CPCT02180002T	1659	198	375	395	304	41	335	125	89	41	212
CPCT02020417T	157	147	144	131	169	140	0	89	91	14	22
CPCT02010455T	464	5	173	33	88	56	31	44	21	15	8
DRUP01010010T	179	38	48	172	75	54	27	41	35	7	34
CPCT02010452T	25	118	28	542	18	8	47	36	22	70	40
CPCT02010451T	61	48	54	680	34	58	73	61	54	90	42
CPCT02010450T	871	122	421	337	255	245	0	82	109	59	42
CPCT02010453T	2240	68	603	163	100	138	148	122	54	0	68
CPCT02010407T	1414	97	1040	58	278	63	0	78	17	49	50
CPCT02020429T	411	146	120	110	137	91	0	32	59	45	17
CPCT02010477T	3	48	9	331	77	48	34	24	34	36	21
CPCT02010478T	3	199	27	88	25	13	21	29	20	29	26
CPCT02010484T	118	273	17	97	287	297	55	52	104	101	19
CPCT02020452T	557	61	236	169	156	92	81	71	119	52	36
CPCT02190006T	638	179	158	220	241	35	106	83	70	109	35
CPCT02010481T	2	28	33	88	121	39	17	51	35	57	12
CPCT02110015T	746	58	223	75	166	92	118	46	29	25	73
DRUP01010016T	261	14	157	14	65	39	21	29	15	24	16
DRUP01010017T	1561	120	663	282	309	0	48	111	121	63	49
CPCT02080088T	334	13	203	271	120	246	30	25	51	53	6
CPCT02020482T	560	54	210	106	197	30	24	53	20	8	51
CPCT02010524T	1208	20	424	96	335	120	45	55	63	10	32
CPCT02010530T	398	60	451	126	399	650	0	64	233	83	42
CPCT02010536T	1917	38	1037	107	271	4	0	96	48	72	63
CPCT02040093T	31	148	0	712	73	54	101	94	33	45	76
CPCT02020485T	2	127	127	337	57	62	182	61	163	76	22
CPCT02040092T	434	153	165	140	171	107	122	42	94	71	30
CPCT02080089T	873	134	484	424	221	92	0	77	29	99	45
CPCT02040077T	517	94	133	148	131	38	83	89	26	49	48
CPCT02010498T	1085	340	247	177	390	84	516	88	57	47	79
CPCT02190013T	636	56	174	92	240	3	96	104	61	47	46
CPCT02060086T	9	7	8	53	33	49	31	37	1	23	5
CPCT02040106T	700	49	289	233	10	0	33	59	94	30	39
CPCT02040104T	1522	370	984	222	285	245	0	124	427	2665	98
CPCT02230013T	15	56	13	291	49	38	65	58	25	24	13
CPCT02230017T	191	102	0	178	125	39	36	58	31	45	4
CPCT02180023T	751	68	536	127	182	123	32	78	50	44	55
DRUP01010054T	0	50	120	401	0	36	128	93	45	35	14
DRUP01010058T	698	62	317	150	507	0	0	184	116	15	76
CPCT02010690T	23	22	30	84	0	138	0	279	37	10	11
CPCT02020639T	971	123	246	117	247	52	198	106	101	2	96
CPCT02040194T	985	51	143	73	198	73	70	72	17	0	41
CPCT02010670T	1000	136	798	25	323	15	0	113	117	71	63
CPCT02040198T	1418	25	796	71	429	11	0	134	93	56	49
CPCT02050283T	22	39	5	296	37	89	45	99	0	39	12
CPCT02010702T	317	29	144	55	86	82	177	88	60	7	10
DRUP01010024TII	12	23	11	86	2	55	39	188	20	31	10
DRUP01070030T	90	156	101	108	138	51	16	85	59	41	12
CPCT02050294T	2206	93	1044	393	144	61	330	102	26	0	54
CPCT02120097T	75	425	138	341	149	133	102	134	39	87	22
CPCT02170019T	578	117	378	75	125	59	42	49	10	31	19
CPCT02010706T	824	20	424	63	196	95	5	90	3	4	57
CPCT02040202T	78	68	75	316	42	149	33	57	59	49	19
CPCT02040201T	100	156	36	267	130	52	64	115	40	40	12
WIDE01010634T	101	5	128	63	19	94	7	28	27	31	6
WIDE01010610T	848	183	662	656	411	12	0	97	410	124	117
WIDE01010630T	460	505	104	715	304	3	164	119	103	137	76
WIDE01010491T	4	12	14	105	15	19	14	15	15	23	14
WIDE01010495T	0	23	34	322	26	64	55	36	14	27	23
WIDE01010485T	262	83	64	188	192	28	114	65	44	38	214
WIDE01010474T	27	127	39	389	138	104	26	63	95	76	26
WIDE01010513T	1237	88	648	420	343	100	0	106	121	87	65
WIDE01010523T	1028	554	261	440	619	25	268	99	600	173	82
WIDE01010528T	96	30	0	68	91	48	49	25	44	18	17
WIDE01010457T	607	375	370	333	166	45	0	110	261	99	84
WIDE01010427T	0	9	0	22	12	1	16	13	0	20	132
WIDE01010472T	160	211	52	203	167	418	4	55	103	94	38
WIDE01010501T	398	154	143	371	219	378	0	55	242	130	23
WIDE01010480T	16	74	19	383	91	34	12	41	42	50	23
WIDE01010557T	4407	243	1779	463	552	0	335	278	89	0	165
WIDE01010589T	47	31	4	169	114	6	153	54	47	37	35
WIDE01010549T	17	7	7	49	30	32	37	16	2	20	4
WIDE01010593T	57	35	16	236	57	43	80	33	26	33	39
WIDE01010558T	3	39	11	316	34	29	43	30	35	43	47
WIDE01010657T	972	210	195	365	251	46	244	70	82	20	23
WIDE01010667T	265	15	125	78	91	87	0	18	5	22	24
WIDE01010675T	23	86	27	120	49	58	47	37	21	74	22
WIDE01010646T	947	55	708	79	179	2	55	85	42	28	59
WIDE01010666T	7	2	19	28	58	44	23	25	17	32	8
WIDE01010648T	1890	377	1443	755	204	0	243	145	129	58	91
WIDE01010677T	544	30	485	170	64	91	92	43	42	16	34
WIDE01010671T	187	19	97	38	73	48	1	25	54	30	16
WIDE01010679T	0	18	28	107	12	21	67	46	34	18	19
WIDE01010685T	205	79	72	201	50	29	48	40	26	28	20
WIDE01010689T	220	18	125	76	49	127	47	17	32	27	15
WIDE01010707T	687	37	130	106	114	61	194	54	60	3	30
WIDE01010708T	12	19	19	181	101	53	114	33	85	55	11
