Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
SP13361	1.73E+00	2.17E+00	1.72E+00	2.33E+00	1.02E+00	5.54E-01	8.61E-01	1.01E+00	0.00E+00	4.64E-01	2.32E+00	1.12E+00	3.73E-01	1.03E+00	7.63E-01	1.42E+00
SP13421	2.42E+00	2.48E+00	1.24E+00	3.86E+00	8.91E-01	5.04E-01	7.28E-01	1.06E+00	3.26E-01	3.47E-01	2.81E+00	7.75E-01	4.01E-01	5.62E-01	6.59E-01	1.02E+00
SP116738	6.24E-01	5.14E-01	4.86E-01	7.51E-01	9.30E-01	2.94E-01	1.21E+00	5.04E-01	0.00E+00	7.27E-01	8.02E-01	1.04E+00	4.23E-01	1.13E+00	8.10E-01	7.16E-01
SP13293	6.65E-01	1.37E-01	7.93E-01	3.74E-01	1.82E+00	2.02E-01	1.58E+00	1.03E+00	1.82E-01	8.24E-01	2.87E-01	8.24E-01	6.33E-01	8.93E-01	7.09E-01	9.24E-01
SP13281	1.57E+00	9.27E-01	1.01E+00	1.80E+00	4.13E-01	2.10E-01	7.00E-01	5.31E-01	1.87E-01	4.43E-01	1.21E+00	6.03E-01	3.22E-01	6.54E-01	3.98E-01	8.66E-01
SP13677	5.30E-01	4.89E-01	5.73E-01	3.25E-01	6.80E-01	5.53E-01	8.95E-01	8.40E-01	2.18E-01	7.25E-01	4.04E-01	7.13E-01	4.37E-01	7.49E-01	6.53E-01	7.16E-01
SP13399	7.22E-01	5.69E-01	7.74E-01	7.45E-01	1.14E+00	3.55E-01	1.06E+00	8.29E-01	0.00E+00	9.82E-01	6.24E-01	1.10E+00	4.91E-01	1.01E+00	1.02E+00	7.88E-01
SP116732	1.66E+00	1.35E+00	1.33E+00	1.84E+00	7.89E-01	6.98E-01	3.53E-01	2.78E-01	0.00E+00	3.82E-01	1.65E+00	1.03E+00	6.45E-01	5.52E-01	8.61E-01	1.14E+00
SP115073	1.02E+00	1.75E-01	8.80E-01	5.97E-01	6.56E-01	3.25E-01	7.93E-01	7.50E-01	1.64E-01	2.52E-01	3.45E-01	5.59E-01	3.58E-01	5.70E-01	3.31E-01	7.46E-01
SP13307	9.37E-01	3.02E-01	8.78E-01	7.81E-01	1.38E+00	2.79E-01	1.44E+00	9.58E-01	3.40E-01	9.36E-01	6.34E-01	1.24E+00	6.10E-01	1.03E+00	7.79E-01	1.13E+00
SP13299	2.19E+00	1.17E+00	1.49E+00	2.12E+00	1.32E+00	5.84E-01	1.22E+00	1.19E+00	2.06E-01	1.40E+00	1.75E+00	1.18E+00	7.57E-01	1.11E+00	1.28E+00	2.05E+00
SP13481	6.32E-01	5.37E-01	2.93E-01	6.88E-01	8.10E-01	5.72E-01	9.52E-01	8.10E-01	3.00E-02	5.48E-01	5.98E-01	6.90E-01	1.58E-01	6.99E-01	6.57E-01	5.87E-01
SP116780	6.63E-01	5.67E-01	5.04E-01	7.83E-01	1.53E+00	4.21E-01	1.35E+00	8.46E-01	0.00E+00	5.10E-01	6.42E-01	1.11E+00	7.96E-01	6.72E-01	9.48E-01	8.96E-01
SP13433	5.48E-01	1.09E+00	5.10E-01	9.36E-01	7.74E-01	3.65E-01	7.62E-01	5.11E-01	1.00E-02	9.38E-01	1.29E+00	1.21E+00	6.83E-01	1.28E+00	9.35E-01	7.36E-01
SP115064	1.81E+00	1.34E+00	1.69E+00	1.58E+00	9.99E-01	2.00E-02	1.06E+00	7.07E-01	0.00E+00	8.79E-01	1.52E+00	8.21E-01	3.25E-01	1.22E+00	7.35E-01	1.65E+00
SP13359	4.63E-01	4.74E-01	3.94E-01	7.96E-01	9.01E-01	5.00E-01	1.04E+00	5.35E-01	2.24E-01	6.81E-01	6.03E-01	1.04E+00	5.21E-01	1.05E+00	6.64E-01	5.12E-01
SP116734	2.15E+00	2.84E+00	1.19E+00	3.12E+00	1.09E+00	4.14E-01	6.60E-01	1.18E+00	3.15E-02	7.25E-01	3.30E+00	6.39E-01	4.48E-01	1.88E-01	9.38E-01	1.21E+00
SP116770	8.65E-01	7.75E-01	5.89E-01	9.93E-01	3.93E-01	4.43E-01	4.76E-01	6.00E-01	1.89E-01	3.98E-01	9.42E-01	6.45E-01	1.77E-01	5.25E-01	6.42E-01	6.39E-01
SP13323	8.23E-01	5.27E-01	7.26E-01	7.29E-01	1.06E+00	4.43E-01	1.17E+00	8.22E-01	1.75E-01	5.95E-01	7.60E-01	9.11E-01	7.66E-02	8.17E-01	8.66E-01	7.06E-01
SP13367	3.58E+00	2.74E+00	2.68E+00	4.02E+00	1.04E+00	7.34E-01	9.18E-01	1.15E+00	2.60E-01	4.73E-01	3.19E+00	1.14E+00	5.27E-01	6.74E-01	7.74E-01	2.02E+00
SP96882	9.44E-01	9.74E-01	8.29E-01	1.16E+00	1.60E+00	9.89E-01	1.87E+00	1.33E+00	2.93E-01	1.64E+00	1.24E+00	1.56E+00	8.13E-01	1.66E+00	1.28E+00	1.09E+00
SP13283	7.19E-01	1.91E-01	5.46E-01	5.60E-01	6.32E-01	1.94E-01	8.06E-01	5.79E-01	5.00E-02	4.39E-01	3.56E-01	7.25E-01	4.19E-01	7.31E-01	4.91E-01	6.24E-01
SP116728	1.02E+00	5.42E-01	6.30E-01	8.23E-01	9.89E-01	3.71E-01	1.06E+00	7.49E-01	2.00E-02	7.86E-01	6.92E-01	1.13E+00	2.51E-01	7.51E-01	7.47E-01	7.45E-01
SP13478	4.27E-01	2.59E-01	3.22E-01	3.92E-01	8.87E-01	3.10E-01	9.46E-01	7.67E-01	0.00E+00	4.12E-01	2.96E-01	8.10E-01	3.64E-01	6.79E-01	4.27E-01	6.06E-01
SP116744	1.14E+00	8.17E-01	8.35E-01	1.07E+00	1.08E+00	5.62E-01	1.07E+00	8.15E-01	4.74E-01	3.68E-01	9.10E-01	1.13E+00	6.26E-01	6.71E-01	8.67E-01	8.96E-01
SP115093	2.14E+00	2.99E+00	1.41E+00	3.87E+00	1.41E+00	6.25E-01	9.50E-01	9.82E-01	2.31E-01	1.00E+00	3.39E+00	1.15E+00	3.66E-01	8.29E-01	1.07E+00	1.44E+00
SP13315	3.55E-01	1.29E-01	4.08E-01	2.60E-01	4.74E-01	1.19E-01	4.87E-01	5.03E-01	0.00E+00	3.42E-01	2.30E-01	2.95E-01	2.09E-01	4.35E-01	2.70E-01	4.40E-01
SP13331	1.38E+00	2.04E+00	9.55E-01	2.54E+00	1.13E+00	6.47E-01	1.26E+00	1.05E+00	0.00E+00	7.93E-01	2.34E+00	1.03E+00	5.45E-01	1.02E+00	8.22E-01	1.10E+00
SP115108	2.47E+00	2.30E+00	1.60E+00	3.79E+00	9.02E-01	5.11E-01	9.30E-01	9.30E-01	0.00E+00	7.36E-01	3.25E+00	9.43E-01	3.69E-01	4.20E-01	8.25E-01	1.16E+00
SP116752	6.45E-01	4.29E-01	7.44E-01	4.95E-01	1.38E+00	2.87E-01	1.29E+00	1.27E+00	1.53E-01	1.63E+00	7.08E-01	1.06E+00	5.05E-01	1.34E+00	6.33E-01	1.27E+00
SP115085	5.38E-01	3.76E-01	6.92E-01	4.23E-01	1.62E+00	5.42E-01	1.38E+00	1.09E+00	0.00E+00	6.42E-01	4.65E-01	1.02E+00	6.63E-01	1.09E+00	7.00E-01	7.77E-01
SP115102	9.09E-01	7.32E-01	7.13E-01	9.14E-01	7.44E-01	4.22E-01	9.93E-01	8.37E-01	0.00E+00	9.32E-01	7.97E-01	1.03E+00	6.74E-01	7.04E-01	9.65E-01	9.80E-01
SP13379	1.06E+00	2.62E-01	1.07E+00	7.23E-01	1.34E+00	4.88E-01	1.17E+00	5.81E-01	2.28E-01	6.16E-01	4.08E-01	7.84E-01	4.50E-01	9.93E-01	8.92E-01	8.04E-01
SP116750	1.78E+00	2.24E+00	1.82E+00	2.73E+00	7.50E-01	4.73E-01	6.54E-01	8.64E-01	2.04E-01	6.00E-01	2.20E+00	1.11E+00	9.06E-01	7.59E-01	7.43E-01	1.22E+00
SP115125	7.77E-01	2.33E-01	5.96E-01	4.55E-01	7.54E-01	2.26E-01	8.60E-01	7.62E-01	0.00E+00	6.64E-01	1.99E-01	6.21E-01	3.18E-01	5.12E-01	3.99E-01	6.55E-01
SP115089	1.73E+00	1.57E+00	1.77E+00	1.94E+00	7.41E-01	3.87E-01	7.40E-01	1.11E+00	2.07E-01	7.15E-01	1.88E+00	7.13E-01	5.60E-01	6.41E-01	7.40E-01	1.68E+00
SP13297	1.49E+00	3.96E-01	1.16E+00	1.18E+00	1.15E+00	6.06E-01	1.23E+00	8.68E-01	0.00E+00	5.99E-01	7.44E-01	8.17E-01	5.80E-01	7.10E-01	7.09E-01	1.26E+00
SP13339	5.91E-01	2.52E-01	4.40E-01	4.21E-01	7.28E-01	3.48E-01	6.61E-01	7.17E-01	1.00E-02	3.79E-01	4.04E-01	6.64E-01	1.54E-01	6.07E-01	4.23E-01	6.94E-01
SP13671	7.14E-01	4.41E-01	7.43E-01	6.91E-01	1.76E+00	3.42E-01	1.79E+00	1.23E+00	1.00E-02	7.26E-01	6.36E-01	1.16E+00	4.77E-01	1.14E+00	8.26E-01	1.30E+00
SP116776	6.56E-01	5.71E-01	2.59E-01	8.33E-01	1.05E+00	4.23E-01	8.02E-01	5.55E-01	0.00E+00	6.50E-01	6.64E-01	9.47E-01	6.51E-01	6.19E-01	5.39E-01	5.77E-01
SP13683	1.15E+00	1.66E+00	1.14E+00	1.83E+00	3.86E-01	1.51E-01	4.34E-01	8.68E-01	0.00E+00	2.75E-01	1.81E+00	3.11E-01	5.11E-01	1.21E-01	4.94E-01	7.22E-01
SP116758	1.62E+00	2.20E+00	1.32E+00	2.32E+00	5.79E-01	3.64E-01	8.25E-01	8.14E-01	3.62E-01	6.49E-01	2.38E+00	7.42E-01	4.11E-01	4.56E-01	8.56E-01	9.45E-01
SP116782	1.89E+00	3.14E+00	1.62E+00	4.24E+00	1.22E+00	4.82E-01	1.16E+00	1.08E+00	0.00E+00	9.24E-01	3.56E+00	8.00E-01	3.40E-01	6.99E-01	8.10E-01	1.34E+00
SP13317	1.00E+00	2.88E-01	9.96E-01	6.88E-01	9.30E-01	1.82E-01	7.08E-01	1.13E+00	2.37E-01	1.01E+00	4.73E-01	9.49E-01	4.29E-01	1.14E+00	5.78E-01	9.24E-01
SP115128	2.14E+00	1.28E+00	1.48E+00	2.13E+00	4.81E-01	2.65E-01	5.40E-01	5.72E-01	0.00E+00	4.68E-01	1.48E+00	3.83E-01	5.09E-02	4.28E-01	2.48E-01	1.15E+00
SP116754	1.78E+00	1.58E+00	1.34E+00	2.17E+00	5.44E-01	5.07E-01	6.06E-01	6.89E-01	3.86E-01	4.96E-01	1.77E+00	3.81E-01	3.80E-01	2.74E-01	5.52E-01	1.06E+00
SP116766	4.50E+00	3.72E+00	3.88E+00	4.46E+00	1.48E+00	4.17E-01	1.58E+00	1.82E+00	2.59E-01	1.10E+00	3.75E+00	1.07E+00	6.83E-01	9.93E-01	1.48E+00	2.49E+00
SP116748	3.14E+00	1.26E+00	2.43E+00	2.49E+00	1.61E+00	2.38E-01	1.21E+00	1.31E+00	3.03E-01	1.03E+00	1.66E+00	1.50E+00	9.55E-01	1.00E+00	9.90E-01	2.32E+00
SP115070	9.32E-01	5.90E-01	4.53E-01	8.49E-01	9.07E-01	4.96E-01	9.35E-01	8.40E-01	0.00E+00	1.04E+00	6.83E-01	1.00E+00	2.26E-01	1.06E+00	8.64E-01	9.39E-01
SP115131	1.40E+00	8.71E-01	1.23E+00	1.36E+00	7.22E-01	0.00E+00	6.89E-01	6.53E-01	2.81E-02	4.34E-01	1.18E+00	6.02E-01	3.53E-01	4.94E-01	5.11E-01	1.04E+00
SP115097	7.96E-01	6.28E-01	7.67E-01	8.82E-01	7.85E-01	6.35E-01	1.01E+00	1.01E+00	4.18E-01	5.59E-01	7.37E-01	9.29E-01	6.19E-01	9.18E-01	5.28E-01	8.15E-01
SP115060	1.49E+00	1.79E+00	1.08E+00	2.47E+00	8.38E-01	4.35E-01	7.17E-01	7.67E-01	1.14E-01	8.02E-01	2.32E+00	9.50E-01	3.45E-01	7.22E-01	9.62E-01	1.08E+00
SP13594	2.75E+00	1.68E+00	2.37E+00	2.76E+00	1.01E+00	4.79E-01	7.58E-01	4.57E-01	1.73E-01	4.14E-01	1.96E+00	9.29E-01	0.00E+00	6.50E-01	7.12E-01	1.87E+00
SP96834	1.44E+00	9.56E-01	1.12E+00	1.19E+00	8.27E-01	5.45E-01	9.02E-01	1.08E+00	1.00E-02	5.44E-01	9.89E-01	1.10E+00	8.36E-01	1.02E+00	9.95E-01	1.49E+00
SP115057	8.49E-01	4.00E-01	7.65E-01	6.62E-01	1.55E+00	3.55E-01	1.70E+00	1.23E+00	9.18E-02	1.23E+00	6.18E-01	1.37E+00	6.95E-01	1.58E+00	9.97E-01	1.08E+00
SP116768	2.30E+00	1.66E+00	1.45E+00	2.14E+00	7.76E-01	5.80E-02	5.91E-01	1.19E+00	2.97E-01	5.61E-01	1.67E+00	4.53E-01	3.84E-01	5.67E-01	8.86E-01	1.46E+00
SP13442	2.91E+00	1.95E+00	2.37E+00	2.87E+00	1.32E+00	5.28E-01	1.12E+00	9.27E-01	1.80E-01	6.73E-01	1.96E+00	1.05E+00	2.54E-01	1.17E+00	6.61E-01	1.54E+00
SP13325	1.16E+00	4.81E-01	1.03E+00	4.69E-01	4.30E-01	1.32E-01	1.96E-01	4.89E-01	2.81E-02	5.36E-01	5.95E-01	4.38E-01	3.14E-01	2.85E-01	5.15E-01	1.02E+00
SP116736	9.35E-01	5.94E-01	5.15E-01	9.22E-01	9.24E-01	2.50E-01	1.42E+00	1.09E+00	0.00E+00	9.60E-01	6.98E-01	1.14E+00	2.59E-01	8.63E-01	8.69E-01	7.87E-01
SP13619	1.10E+00	9.03E-01	1.02E+00	1.13E+00	7.71E-01	4.40E-01	1.14E+00	1.21E+00	0.00E+00	1.02E+00	9.31E-01	9.08E-01	2.99E-01	9.61E-01	9.53E-01	1.14E+00
SP115111	3.69E+00	2.07E+00	2.63E+00	3.90E+00	1.82E+00	4.37E-01	1.55E+00	1.11E+00	5.75E-02	1.14E+00	2.76E+00	1.59E+00	8.07E-01	1.42E+00	1.07E+00	1.89E+00
SP116760	1.40E+00	1.00E+00	9.66E-01	1.93E+00	7.10E-01	3.79E-01	9.61E-01	1.03E+00	3.01E-01	5.14E-01	1.09E+00	6.59E-01	6.33E-01	6.97E-01	6.80E-01	9.76E-01
SP13311	7.52E-01	2.92E-01	5.49E-01	6.46E-01	9.74E-01	1.79E-01	1.02E+00	7.16E-01	0.00E+00	6.27E-01	3.98E-01	1.16E+00	7.51E-01	9.58E-01	6.00E-01	7.17E-01
SP13509	8.34E-01	8.03E-01	6.76E-01	9.53E-01	8.63E-01	4.06E-01	1.01E+00	8.43E-01	0.00E+00	7.31E-01	9.63E-01	1.08E+00	2.41E-01	8.44E-01	9.32E-01	7.56E-01
SP13539	7.83E-01	3.87E-01	7.40E-01	5.39E-01	8.77E-01	3.60E-01	7.05E-01	7.35E-01	2.58E-01	5.02E-01	5.06E-01	6.52E-01	5.86E-01	5.57E-01	7.56E-01	7.69E-01
SP13624	5.77E-01	3.41E-01	5.81E-01	4.69E-01	1.47E+00	4.05E-01	1.35E+00	9.78E-01	1.88E-01	9.32E-01	4.14E-01	9.15E-01	7.80E-01	7.90E-01	7.71E-01	8.24E-01
SP116746	1.81E+00	1.38E+00	1.07E+00	2.17E+00	3.34E-01	4.20E-01	3.11E-01	7.94E-01	3.56E-01	4.76E-01	1.77E+00	7.39E-01	3.12E-01	4.50E-01	5.39E-01	1.19E+00
SP13490	9.33E-01	4.46E-01	1.03E+00	6.51E-01	1.44E+00	4.40E-01	1.22E+00	8.90E-01	1.83E-01	9.91E-01	7.26E-01	1.04E+00	6.97E-01	8.77E-01	9.84E-01	1.07E+00
SP116774	1.06E+00	1.01E+00	9.15E-01	1.13E+00	1.07E+00	0.00E+00	9.70E-01	9.04E-01	2.00E-02	4.37E-01	1.06E+00	5.08E-01	5.15E-01	5.80E-01	5.15E-01	9.70E-01
SP115105	8.87E-01	3.95E-01	7.86E-01	7.39E-01	9.79E-01	1.36E-01	1.11E+00	8.60E-01	3.30E-01	3.85E-01	5.72E-01	1.09E+00	4.34E-01	9.54E-01	7.45E-01	8.23E-01
SP13278	1.01E+00	1.51E-01	1.01E+00	6.35E-01	8.51E-01	3.59E-01	1.05E+00	8.81E-01	1.00E-02	4.76E-01	2.62E-01	7.59E-01	5.32E-01	6.75E-01	4.58E-01	1.08E+00
SP116756	3.32E+00	1.74E+00	2.72E+00	2.89E+00	1.16E+00	5.45E-01	9.06E-01	1.24E+00	2.57E-01	3.86E-01	1.95E+00	8.64E-01	6.79E-01	6.73E-01	7.67E-01	2.33E+00
SP13319	4.23E-01	1.77E-01	3.63E-01	4.82E-01	5.84E-01	5.00E-02	5.28E-01	2.93E-01	0.00E+00	4.41E-01	2.35E-01	4.06E-01	4.32E-02	4.48E-01	3.60E-01	4.37E-01
SP13280	2.07E+00	2.16E+00	1.56E+00	3.22E+00	1.16E+00	3.89E-01	9.42E-01	1.03E+00	0.00E+00	3.57E-01	2.45E+00	5.06E-01	4.51E-01	3.92E-01	3.70E-01	1.08E+00
SP13363	1.13E+00	1.71E-01	1.19E+00	5.69E-01	7.28E-01	5.01E-01	7.61E-01	6.23E-01	4.00E-02	7.05E-01	2.10E-01	6.94E-01	2.04E-01	8.43E-01	4.37E-01	8.96E-01
SP13347	9.98E-01	4.05E-01	8.25E-01	8.32E-01	1.11E+00	2.02E-01	1.01E+00	1.34E+00	0.00E+00	6.52E-01	6.70E-01	9.88E-01	6.38E-01	6.50E-01	7.10E-01	1.33E+00
SP116730	2.24E+00	1.46E+00	1.21E+00	2.74E+00	9.28E-01	3.35E-01	9.17E-01	8.66E-01	2.11E-01	8.11E-01	2.03E+00	8.24E-01	5.39E-01	8.99E-01	8.30E-01	1.29E+00
SP13365	6.50E-01	2.24E-01	6.38E-01	3.64E-01	8.17E-01	2.59E-01	9.00E-01	6.31E-01	2.64E-01	6.11E-01	4.58E-01	7.49E-01	5.32E-01	7.69E-01	7.12E-01	5.70E-01
SP115099	2.46E+00	1.81E+00	2.17E+00	2.42E+00	5.91E-01	4.51E-01	7.78E-01	8.36E-01	0.00E+00	5.58E-01	1.70E+00	7.37E-01	0.00E+00	6.92E-01	5.92E-01	1.95E+00
SP116764	1.02E+00	6.23E-01	6.54E-01	1.12E+00	1.01E+00	1.50E-01	6.89E-01	8.62E-01	2.53E-01	6.27E-01	8.09E-01	8.42E-01	3.90E-01	5.90E-01	6.67E-01	6.86E-01
SP116772	6.71E-01	9.42E-01	7.86E-01	1.07E+00	1.29E+00	4.20E-01	1.31E+00	6.83E-01	1.08E-01	5.99E-01	1.12E+00	1.59E+00	5.14E-01	9.17E-01	1.02E+00	7.86E-01
SP96888	5.42E-01	2.64E-01	6.39E-01	4.35E-01	4.20E-01	2.50E-01	4.04E-01	6.12E-01	1.51E-01	6.05E-01	2.94E-01	4.53E-01	3.75E-01	4.57E-01	4.37E-01	5.72E-01
SP13327	1.29E+00	9.98E-01	1.15E+00	1.57E+00	9.03E-01	7.00E-01	1.15E+00	7.81E-01	0.00E+00	6.20E-01	1.16E+00	1.10E+00	4.72E-01	8.95E-01	8.53E-01	1.11E+00
SP116740	2.11E+00	2.39E+00	1.41E+00	2.88E+00	1.04E+00	3.65E-01	8.37E-01	8.97E-01	6.37E-02	9.19E-01	2.75E+00	6.73E-01	6.62E-01	8.06E-01	8.11E-01	1.43E+00
CPCT02150038T	1.10E+01	4.58E+00	8.21E+00	1.11E+01	1.88E+00	1.01E+00	1.89E+00	2.92E+00	1.24E+00	1.88E+00	7.16E+00	2.29E+00	1.26E+00	1.48E+00	3.27E+00	5.36E+00
CPCT02040203T	0.00E+00	0.00E+00	4.22E-02	0.00E+00	3.40E-01	4.68E-01	3.46E-01	4.11E-01	8.91E-01	1.45E-01	1.41E-02	7.53E-01	2.27E-01	4.70E-01	1.97E-01	7.16E-02
CPCT02300038T	1.73E+01	1.24E+01	1.10E+01	2.09E+01	2.48E+00	1.21E+00	2.50E+00	3.09E+00	2.12E+00	3.19E+00	1.60E+01	2.74E+00	1.21E+00	2.73E+00	3.76E+00	8.32E+00
WIDE01010265T	1.55E+01	9.66E+00	9.76E+00	1.74E+01	2.16E+00	1.14E+00	2.42E+00	3.19E+00	1.52E+00	2.39E+00	1.33E+01	2.16E+00	1.15E+00	1.80E+00	3.83E+00	6.88E+00
CPCT02310012T	2.41E+01	1.75E+01	2.52E+01	2.42E+01	5.01E+00	1.03E+00	4.13E+00	1.47E+01	3.23E+00	2.05E+00	1.98E+01	4.40E+00	2.60E+00	1.52E+00	7.15E+00	2.30E+01
CPCT02080232T	3.34E+01	2.23E+01	2.71E+01	3.55E+01	2.77E+00	1.32E+00	3.07E+00	3.55E+00	2.30E+00	2.64E+00	2.99E+01	2.49E+00	1.68E+00	1.81E+00	4.30E+00	1.88E+01
CPCT02180068T	1.00E+02	4.47E+01	7.95E+01	7.95E+01	8.70E+00	5.98E+00	3.59E+00	7.79E+00	3.38E+00	4.80E+00	5.42E+01	4.77E+00	2.00E+00	2.49E+00	9.01E+00	5.37E+01
CPCT02290041T	2.46E+01	6.12E+00	2.05E+01	1.63E+01	3.85E+00	1.94E+00	2.89E+00	4.66E+00	1.99E+00	4.20E+00	8.66E+00	3.11E+00	1.63E+00	2.39E+00	4.15E+00	1.74E+01
CPCT02040278T	1.47E+01	8.90E+00	1.00E+01	1.49E+01	2.51E+00	1.64E+00	2.12E+00	3.00E+00	1.87E+00	2.96E+00	1.09E+01	2.74E+00	1.50E+00	2.09E+00	4.75E+00	9.23E+00
CPCT02310017T	4.89E+01	2.66E+01	3.64E+01	5.33E+01	4.16E+00	2.57E+00	4.68E+00	8.22E+00	4.63E+00	5.53E+00	3.45E+01	4.48E+00	2.38E+00	2.94E+00	1.06E+01	2.92E+01
CPCT02150022T	2.37E+00	2.35E+00	2.06E+00	3.38E+00	1.08E+00	5.91E-01	1.25E+00	1.27E+00	1.12E+00	9.94E-01	2.67E+00	1.23E+00	4.30E-01	9.89E-01	7.21E-01	1.86E+00
CPCT02150026T	2.45E+01	2.28E+01	1.86E+01	3.44E+01	2.87E+00	1.67E+00	3.42E+00	4.26E+00	2.73E+00	3.33E+00	2.95E+01	3.00E+00	1.36E+00	2.65E+00	5.34E+00	1.28E+01
CPCT02150030T	3.15E+01	6.33E+00	3.17E+01	1.54E+01	2.51E+00	9.63E-01	2.60E+00	3.72E+00	2.27E+00	1.45E+00	7.81E+00	1.92E+00	1.05E+00	1.18E+00	3.20E+00	2.26E+01
CPCT02180037T	1.08E+01	7.91E+00	8.92E+00	1.17E+01	2.26E+00	1.44E+00	2.22E+00	3.18E+00	2.22E+00	1.73E+00	8.88E+00	2.91E+00	1.35E+00	1.82E+00	2.61E+00	8.51E+00
CPCT02150033T	6.11E+00	3.24E+00	3.83E+00	7.18E+00	1.20E+00	9.65E-01	1.77E+00	1.71E+00	2.15E+00	1.28E+00	4.67E+00	2.50E+00	1.16E+00	1.58E+00	1.86E+00	3.17E+00
CPCT02230051T	3.08E+00	1.42E+00	1.90E+00	2.63E+00	1.19E+00	8.57E-01	1.18E+00	1.16E+00	1.06E+00	1.06E+00	1.77E+00	1.33E+00	7.43E-01	1.07E+00	1.32E+00	1.69E+00
CPCT02340030T	5.19E+00	6.68E+00	1.49E+00	8.39E+00	4.85E+00	2.50E+00	3.84E+00	4.99E+00	4.00E+00	3.96E+00	8.22E+00	9.78E+00	8.59E+00	2.47E+00	5.44E+00	5.01E+00
CPCT02340031T	1.66E+01	1.67E+01	9.48E+00	2.37E+01	2.38E+00	1.45E+00	2.06E+00	3.01E+00	1.71E+00	3.06E+00	1.93E+01	2.66E+00	1.05E+00	2.50E+00	3.62E+00	9.13E+00
CPCT02230066T	6.60E+00	7.43E+00	4.04E+00	9.71E+00	1.18E+00	6.62E-01	1.67E+00	2.04E+00	1.80E+00	1.04E+00	8.42E+00	1.66E+00	7.91E-01	1.91E+00	1.91E+00	3.68E+00
CPCT02180043T	1.42E+01	1.09E+01	1.29E+01	1.42E+01	2.87E+00	1.59E+00	2.08E+00	1.97E+00	3.31E+00	2.07E+00	1.17E+01	3.27E+00	1.11E+00	1.82E+00	3.63E+00	9.03E+00
CPCT02120032T	4.01E+02	5.99E+01	4.07E+02	9.56E+01	2.14E+01	6.35E-01	3.00E+00	2.11E+01	1.69E+00	1.19E+00	4.79E+01	7.93E+00	4.77E+00	9.80E-01	4.88E+01	3.39E+02
CPCT02300023T	8.22E+00	4.56E+00	7.06E+00	7.83E+00	2.31E+00	7.87E-01	2.55E+00	2.99E+00	1.73E+00	1.91E+00	5.61E+00	1.74E+00	1.07E+00	2.09E+00	2.12E+00	5.34E+00
CPCT02180001T	3.12E+01	2.05E+01	2.55E+01	3.30E+01	3.59E+00	1.99E+00	2.69E+00	4.88E+00	2.16E+00	2.78E+00	2.51E+01	2.50E+00	2.06E+00	3.04E+00	4.81E+00	1.70E+01
CPCT02330016T	2.37E+01	1.51E+01	1.85E+01	2.52E+01	2.77E+00	9.61E-01	2.59E+00	3.36E+00	1.25E+00	2.86E+00	1.96E+01	1.98E+00	9.00E-01	2.34E+00	3.76E+00	1.19E+01
CPCT02180015T	9.90E+00	5.26E+00	7.76E+00	9.37E+00	1.85E+00	7.94E-01	1.71E+00	1.69E+00	9.06E-01	1.04E+00	6.57E+00	1.41E+00	8.86E-01	1.15E+00	1.22E+00	5.24E+00
WIDE01010545T	3.94E+01	2.41E+01	2.24E+01	4.80E+01	3.72E+00	2.23E+00	3.56E+00	5.41E+00	3.39E+00	4.55E+00	3.53E+01	4.06E+00	9.69E-01	3.29E+00	9.69E+00	1.82E+01
