MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
2:Del:M:1	0.00263129	0.00186571	0.00739276	0.00727556	0.04389631	0.04757780	0.00160223
3:Del:M:1	0.00031962	0.00021526	0.00173817	0.01000923	0.00344286	0.01265313	0.00339415
3:Del:M:2	0.00075960	0.00313874	0.00221145	0.00807610	0.01544987	0.01214654	0.00215558
4:Del:M:1	0.00119837	0.00048697	0.00061597	0.01019750	0.00609844	0.00990319	0.00496282
4:Del:M:2	0.00016164	0.00102884	0.00071722	0.00704277	0.01282506	0.00989165	0.00237273
4:Del:M:3	0.00045610	0.00246726	0.00227609	0.00294476	0.01609989	0.00720101	0.00710604
5:Del:M:1	0.00167029	0.00205886	0.00918098	0.18559919	0.01332814	0.03287171	0.03038347
5:Del:M:2	0.00001503	0.00035049	0.00413169	0.14531121	0.03345310	0.01896162	0.00685822
5:Del:M:3	0.00022506	0.00156609	0.00319284	0.09008860	0.02031167	0.01227565	0.00473410
5:Del:M:4	0.00001945	0.00105116	0.00020872	0.04246030	0.01709813	0.00623423	0.00149544
5:Del:M:5	0.00020188	0.00199022	0.00149328	0.04214409	0.02192834	0.00630685	0.00256616
