Samples	ID83A	ID83B	ID83C	ID83D	ID83E
SP2151	2.61E-01	5.16E-01	6.82E-01	5.82E-01	4.40E-01
SP116341	5.42E-01	7.04E-01	1.78E+00	1.89E+00	4.30E-01
SP116331	7.37E-01	1.37E+00	1.50E+00	8.94E-01	4.56E-01
SP116351	8.06E-01	9.59E-01	9.71E-01	7.61E-01	0.00E+00
SP116371	5.16E-01	1.25E+00	1.47E+00	8.08E-01	0.00E+00
SP116361	5.85E-01	5.94E-01	1.36E+00	1.50E+00	2.86E-01
SP116343	8.58E-01	1.29E+00	1.72E+00	7.97E-01	6.45E-01
SP116333	7.99E-01	9.65E-01	1.31E+00	1.07E+00	0.00E+00
SP116373	6.66E-01	6.65E-01	1.80E+00	1.94E+00	4.48E-01
SP116363	4.18E-01	4.55E-01	1.18E+00	1.22E+00	3.53E-01
SP116353	1.11E+00	1.82E+00	2.10E+00	1.09E+00	4.60E-01
SP116345	5.98E-01	1.25E+00	1.27E+00	5.93E-01	0.00E+00
SP116365	4.45E-01	6.84E-01	1.71E+00	1.70E+00	6.53E-01
SP116375	1.14E+00	1.49E+00	1.53E+00	9.50E-01	2.47E-01
SP116335	8.39E-01	1.02E+00	1.37E+00	9.99E-01	0.00E+00
SP116355	4.33E-01	5.43E-01	1.65E+00	1.75E+00	3.05E-01
SP116347	3.49E-01	7.49E-01	7.85E-01	5.29E-01	0.00E+00
SP116367	8.49E-01	9.97E-01	1.45E+00	1.25E+00	0.00E+00
SP116339	7.66E-01	1.39E+00	1.30E+00	6.82E-01	3.18E-01
SP116349	3.92E-01	9.18E-01	1.11E+00	6.13E-01	4.39E-01
SP116357	4.93E-01	3.41E-01	1.32E+00	1.29E+00	0.00E+00
SP116359	5.90E-01	7.81E-01	1.86E+00	1.97E+00	4.56E-01
SP116369	1.21E+00	1.49E+00	2.81E+00	3.12E+00	1.01E+00
SP116377	8.65E-01	1.48E+00	1.78E+00	9.13E-01	5.01E-01
SP116379	6.41E-01	1.07E+00	1.10E+00	7.84E-01	0.00E+00
SP7692	1.38E+00	1.69E+00	2.01E+00	1.16E+00	4.78E-01
SP5052	1.06E+00	1.03E+00	3.11E+00	2.98E+00	8.51E-01
SP7785	1.08E+00	1.99E+00	2.73E+00	2.73E+00	6.56E-01
SP3415	5.40E-01	7.63E-01	1.79E+00	1.69E+00	4.30E-01
SP2799	4.03E-01	7.91E-01	8.46E-01	6.09E-01	2.70E-01
SP9979	3.82E-01	5.03E-01	9.00E-01	6.49E-01	4.72E-01
SP5393	1.24E+00	1.35E+00	1.86E+00	8.18E-01	0.00E+00
SP11292	1.00E-01	4.03E-01	9.87E-01	9.46E-01	3.00E-02
SP13036	1.74E+00	1.76E+00	2.07E+00	1.09E+00	3.37E-01
SP7421	8.99E-01	1.29E+00	1.31E+00	1.13E+00	0.00E+00
SP4875	8.91E-01	9.28E-01	2.64E+00	2.38E+00	9.30E-01
SP8795	1.27E+00	1.89E+00	1.71E+00	9.46E-01	4.78E-01
SP4820	1.04E+00	1.48E+00	2.97E+00	3.16E+00	1.15E+00
SP4593	4.89E-01	6.80E-01	7.45E-01	5.17E-01	3.06E-01
SP8085	8.30E-01	1.06E+00	1.38E+00	7.58E-01	3.51E-01
SP11235	8.15E-01	9.21E-01	1.20E+00	6.87E-01	3.48E-01
SP6730	8.99E-01	1.51E+00	1.45E+00	9.59E-01	0.00E+00
SP10635	2.74E-01	6.37E-01	7.37E-01	4.28E-01	3.66E-01
SP5381	3.32E-01	5.50E-01	7.20E-01	4.05E-01	2.51E-01
SP10084	1.23E+00	9.79E-01	1.68E+00	1.28E+00	2.52E-01
SP9251	6.32E-01	6.72E-01	1.05E+00	7.24E-01	2.67E-01
SP3016	1.13E+00	1.42E+00	2.06E+00	1.74E+00	6.87E-01
SP11045	3.09E-01	6.75E-01	7.80E-01	6.06E-01	1.41E-02
SP2826	5.33E-01	6.89E-01	1.80E+00	1.52E+00	9.45E-01
SP11171	4.99E-01	8.47E-01	1.59E+00	1.59E+00	7.22E-01
SP5784	1.00E+00	9.91E-01	1.18E+00	9.69E-01	2.96E-01
SP8564	7.23E-01	1.13E+00	1.41E+00	1.04E+00	3.04E-01
SP5844	1.10E+00	1.31E+00	1.73E+00	8.96E-01	4.84E-01
SP6519	3.96E-01	8.83E-01	9.86E-01	6.64E-01	3.79E-01
SP6766	4.64E-01	7.41E-01	9.19E-01	7.71E-01	5.03E-01
SP5448	7.30E-01	1.28E+00	1.48E+00	7.55E-01	6.22E-01
SP12049	9.73E-01	1.14E+00	3.22E+00	2.99E+00	5.25E-01
SP2714	9.37E-01	9.75E-01	2.61E+00	2.64E+00	6.67E-01
SP2801	7.49E-01	1.11E+00	1.39E+00	9.96E-01	3.31E-01
SP8891	7.49E-01	1.02E+00	1.91E+00	2.03E+00	0.00E+00
SP9481	4.02E-01	6.68E-01	8.90E-01	5.62E-01	1.49E-01
SP5808	1.04E+00	1.65E+00	2.27E+00	2.39E+00	6.09E-01
SP6429	9.89E-01	1.14E+00	2.30E+00	2.23E+00	1.06E+00
SP5017	1.02E+00	1.69E+00	1.69E+00	7.65E-01	0.00E+00
SP8229	6.08E-01	9.47E-01	1.08E+00	7.31E-01	0.00E+00
SP8157	4.20E-01	6.66E-01	8.91E-01	8.37E-01	0.00E+00
SP5279	1.64E+00	2.02E+00	2.05E+00	1.07E+00	1.70E-01
SP8660	7.01E-01	1.17E+00	2.11E+00	2.26E+00	6.05E-01
SP11878	5.56E-01	9.27E-01	1.21E+00	9.15E-01	0.00E+00
SP9433	7.02E-01	8.55E-01	1.07E+00	5.65E-01	0.00E+00
SP2881	1.20E+00	1.63E+00	1.86E+00	1.18E+00	7.01E-01
SP7378	5.63E-01	7.80E-01	9.58E-01	8.49E-01	0.00E+00
SP9816	5.88E-01	7.96E-01	2.25E+00	2.28E+00	5.80E-01
SP4265	4.66E-01	9.20E-01	1.26E+00	1.29E+00	2.27E-01
SP2793	1.75E+00	2.08E+00	3.01E+00	3.63E+00	1.33E+00
SP6825	1.43E+00	2.23E+00	2.20E+00	1.47E+00	0.00E+00
SP4523	7.38E-01	1.21E+00	1.19E+00	6.60E-01	2.62E-01
SP9930	8.72E-01	9.63E-01	1.93E+00	2.17E+00	3.45E-01
SP5820	5.07E-01	1.14E+00	1.24E+00	5.80E-01	0.00E+00
SP10470	7.23E-01	6.68E-01	1.71E+00	1.70E+00	3.77E-01
SP9648	1.01E+00	1.14E+00	2.82E+00	2.83E+00	1.91E+00
SP4535	4.14E-01	5.94E-01	8.66E-01	7.12E-01	0.00E+00
SP11808	7.75E-01	1.24E+00	1.22E+00	5.12E-01	7.47E-01
SP96163	7.60E-01	8.96E-01	2.03E+00	2.09E+00	4.37E-01
SP11948	4.65E-01	1.11E+00	2.04E+00	2.07E+00	0.00E+00
SP4557	5.26E-01	1.02E+00	1.32E+00	9.13E-01	4.63E-01
SP96147	5.60E-01	8.03E-01	9.31E-01	6.13E-01	3.86E-01
SP10150	1.11E+00	1.45E+00	1.40E+00	8.10E-01	0.00E+00
SP4472	7.38E-01	1.12E+00	1.81E+00	1.84E+00	6.22E-01
SP6813	8.57E-01	1.20E+00	1.50E+00	8.51E-01	2.68E-01
SP96511	8.76E-01	1.11E+00	2.55E+00	2.61E+00	8.46E-01
SP5636	7.43E-01	1.10E+00	1.01E+00	5.60E-01	0.00E+00
SP5559	1.15E+00	1.48E+00	2.12E+00	1.39E+00	3.54E-01
SP3631	4.62E-01	8.36E-01	1.06E+00	6.91E-01	2.76E-01
SP5473	1.07E+00	1.24E+00	1.52E+00	1.24E+00	4.16E-01
SP8394	6.46E-01	8.81E-01	1.10E+00	5.85E-01	3.65E-01
SP6115	5.60E-01	9.94E-01	1.18E+00	6.21E-01	4.16E-01
SP7291	7.67E-01	1.03E+00	1.20E+00	7.14E-01	7.06E-01
SP2997	4.21E-01	8.57E-01	1.33E+00	1.00E+00	6.74E-01
SP8831	1.52E+00	2.26E+00	3.02E+00	3.42E+00	1.51E+00
SP2731	5.01E-01	8.20E-01	9.89E-01	5.87E-01	0.00E+00
SP6223	7.19E-01	9.73E-01	1.83E+00	1.83E+00	0.00E+00
SP7171	6.26E-01	1.16E+00	1.29E+00	6.91E-01	2.14E-01
SP10563	5.27E-01	1.18E+00	1.20E+00	7.92E-01	0.00E+00
SP8987	1.02E+00	1.55E+00	2.45E+00	2.83E+00	3.47E-01
SP5980	9.06E-01	9.24E-01	2.47E+00	2.20E+00	9.68E-01
SP12186	7.89E-01	8.23E-01	9.39E-01	5.98E-01	2.10E-01
SP10944	9.08E-01	1.10E+00	1.63E+00	1.03E+00	4.19E-01
SP2766	7.81E-01	8.77E-01	2.21E+00	2.37E+00	5.44E-01
SP6673	1.24E+00	1.84E+00	3.54E+00	3.58E+00	1.95E+00
SP117698	5.76E-01	7.30E-01	1.08E+00	7.32E-01	2.04E-01
SP124201	5.11E-01	6.24E-01	1.35E+00	1.19E+00	0.00E+00
SP2143	2.87E-01	5.51E-01	7.21E-01	4.48E-01	6.58E-01
SP124191	3.47E-01	7.79E-01	8.60E-01	5.18E-01	0.00E+00
SP117247	2.52E-01	1.02E+00	1.03E+00	6.73E-01	3.67E-01
SP117362	4.16E-01	7.94E-01	8.43E-01	6.24E-01	0.00E+00
SP117470	6.60E-01	8.42E-01	1.75E+00	1.77E+00	4.43E-01
SP117586	2.65E-01	5.65E-01	6.85E-01	5.30E-01	2.68E-01
SP117709	4.62E-01	7.28E-01	8.81E-01	4.81E-01	3.12E-01
SP2157	2.90E-01	4.39E-01	6.02E-01	3.02E-01	4.23E-01
SP3368	7.74E-01	1.02E+00	1.22E+00	9.25E-01	2.82E-01
SP5666	4.50E-01	8.79E-01	8.83E-01	5.06E-01	0.00E+00
SP2781	5.18E-01	6.89E-01	8.23E-01	5.73E-01	1.97E-01
SP8532	5.10E-01	8.19E-01	1.04E+00	6.96E-01	2.81E-01
SP12856	4.48E-01	7.73E-01	9.82E-01	6.00E-01	3.84E-01
SP7456	5.05E-01	1.01E+00	1.13E+00	7.22E-01	3.03E-01
CPCT02100011T	3.46E-01	1.23E+00	1.33E+00	4.58E-01	1.43E+00
CPCT02020314T	7.64E-01	1.00E+00	1.58E+00	7.98E-01	1.51E+00
CPCT02080016T	7.65E-01	1.41E+00	1.36E+00	8.85E-01	9.90E-01
CPCT02010359T	1.60E+00	1.91E+00	3.03E+00	2.96E+00	2.37E+00
CPCT02020322T	8.38E-01	9.69E-01	9.09E-01	6.49E-01	7.79E-01
CPCT02010351T	1.21E+00	1.73E+00	2.74E+00	2.35E+00	1.72E+00
CPCT02110004T	5.25E-01	1.20E+00	1.61E+00	1.00E+00	1.55E+00
CPCT02040031T	1.32E+00	2.09E+00	2.25E+00	1.40E+00	1.35E+00
CPCT02020341T	5.91E-01	1.08E+00	1.46E+00	7.81E-01	1.22E+00
CPCT02080025T	1.15E+00	1.47E+00	2.68E+00	1.88E+00	1.83E+00
CPCT02080022T	3.84E-01	8.07E-01	1.14E+00	6.47E-01	1.04E+00
CPCT02100017T	1.28E+00	1.73E+00	2.07E+00	1.26E+00	1.88E+00
CPCT02100021T	1.00E+00	1.42E+00	1.65E+00	1.02E+00	1.67E+00
CPCT02020345T	6.07E-01	1.16E+00	1.53E+00	9.19E-01	1.64E+00
CPCT02020344T	7.47E-01	1.41E+00	2.07E+00	8.24E-01	1.60E+00
CPCT02020347T	7.29E-01	1.32E+00	1.28E+00	6.70E-01	1.32E+00
CPCT02100020T	8.72E-01	1.67E+00	1.68E+00	2.08E+00	2.47E+00
CPCT02100024T	9.01E-01	1.60E+00	1.75E+00	7.52E-01	1.67E+00
CPCT02100023T	8.00E-01	1.45E+00	1.93E+00	9.03E-01	1.67E+00
CPCT02080027T	7.02E-01	1.31E+00	1.45E+00	1.03E+00	1.27E+00
CPCT02160001T	6.86E-01	1.33E+00	1.28E+00	7.65E-01	1.24E+00
CPCT02160003T	2.60E+00	2.06E+00	4.25E+00	4.42E+00	2.39E+00
CPCT02160004T	2.26E+00	2.56E+00	2.50E+00	1.16E+00	2.03E+00
CPCT02030261T	1.08E+00	1.43E+00	1.99E+00	1.64E+00	1.70E+00
CPCT02040035T	8.12E-01	1.20E+00	1.38E+00	6.22E-01	1.38E+00
CPCT02160005T	7.21E-01	1.26E+00	1.72E+00	1.18E+00	1.52E+00
CPCT02100027T	8.63E-01	1.04E+00	1.04E+00	5.94E-01	9.41E-01
CPCT02010401T	6.01E-01	1.13E+00	1.41E+00	9.22E-01	1.38E+00
CPCT02030265T	6.28E-01	1.14E+00	1.11E+00	5.69E-01	8.14E-01
CPCT02080031T	2.32E-01	8.85E-01	1.09E+00	7.16E-01	1.27E+00
CPCT02030264T	3.15E-01	7.77E-01	1.18E+00	3.71E-01	1.20E+00
CPCT02100028T	6.96E-01	1.11E+00	1.15E+00	7.25E-01	9.82E-01
CPCT02100029T	9.22E-01	1.41E+00	2.21E+00	1.45E+00	1.80E+00
CPCT02020371T	7.45E-01	1.02E+00	1.62E+00	9.51E-01	1.18E+00
CPCT02020369T	1.16E+00	1.90E+00	2.94E+00	3.40E+00	1.86E+00
CPCT02040036T	6.72E-01	1.52E+00	1.96E+00	1.44E+00	1.53E+00
CPCT02080036T	1.46E+00	1.51E+00	2.99E+00	2.54E+00	2.33E+00
CPCT02030271T	1.80E+00	2.45E+00	2.04E+00	1.36E+00	2.48E+00
CPCT02020377T	6.57E-01	8.08E-01	1.36E+00	1.09E+00	1.30E+00
CPCT02030274T	8.30E-01	1.28E+00	1.37E+00	7.28E-01	1.49E+00
CPCT02010419T	1.50E+00	1.75E+00	3.60E+00	3.61E+00	2.42E+00
CPCT02050053T	1.73E+00	1.98E+00	2.15E+00	1.24E+00	1.79E+00
CPCT02050060T	1.28E+00	1.93E+00	1.89E+00	1.05E+00	1.61E+00
CPCT02030276T	7.63E-01	1.43E+00	1.91E+00	1.30E+00	1.83E+00
CPCT02020382T	1.02E+00	1.69E+00	3.39E+00	3.33E+00	1.86E+00
CPCT02020385T	1.97E+00	2.64E+00	2.89E+00	2.50E+00	2.04E+00
CPCT02190002T	7.77E-01	1.10E+00	1.52E+00	9.95E-01	1.12E+00
CPCT02080039T	7.53E-01	1.55E+00	2.10E+00	1.40E+00	1.79E+00
CPCT02040047T	1.39E+00	2.22E+00	2.43E+00	1.39E+00	1.52E+00
CPCT02080047T	9.67E-01	1.75E+00	2.41E+00	1.31E+00	2.42E+00
CPCT02010422T	1.11E+00	2.49E+00	3.44E+00	3.07E+00	2.76E+00
CPCT02060011T	1.17E+00	1.42E+00	1.66E+00	8.38E-01	1.45E+00
CPCT02010434T	8.54E-01	1.72E+00	2.20E+00	1.50E+00	1.45E+00
CPCT02080049T	1.68E+00	1.97E+00	1.96E+00	1.03E+00	1.70E+00
CPCT02020401T	1.48E+00	2.37E+00	2.39E+00	1.79E+00	2.33E+00
CPCT02160008T	4.27E-01	5.92E-01	8.38E-01	4.39E-01	8.40E-01
CPCT02040055T	1.08E+00	1.46E+00	2.44E+00	1.76E+00	1.61E+00
CPCT02160012T	1.27E+00	1.38E+00	2.07E+00	1.20E+00	1.81E+00
CPCT02030289T	1.90E+00	2.85E+00	3.12E+00	1.58E+00	1.71E+00
CPCT02050071T	8.70E-01	1.14E+00	1.70E+00	9.11E-01	1.63E+00
CPCT02050074T	6.84E-01	1.28E+00	1.45E+00	7.07E-01	1.40E+00
CPCT02050082T	6.04E-01	1.14E+00	1.35E+00	8.06E-01	1.42E+00
CPCT02080053T	2.86E-01	1.11E+00	1.24E+00	8.69E-01	1.19E+00
CPCT02300001T	6.10E-01	1.16E+00	1.28E+00	8.15E-01	1.02E+00
CPCT02010382TII	4.44E-01	8.34E-01	8.89E-01	3.03E-01	7.31E-01
CPCT02340049T	1.44E+00	1.93E+00	2.19E+00	1.55E+00	2.57E+00
CPCT02160058T	1.10E+00	1.66E+00	2.17E+00	1.03E+00	1.25E+00
CPCT02010720T	3.43E-01	8.88E-01	1.19E+00	3.79E-01	1.36E+00
CPCT02470003T	6.98E-01	9.13E-01	1.12E+00	7.15E-01	8.81E-01
CPCT02210076T	1.14E+00	1.53E+00	1.72E+00	1.14E+00	1.67E+00
CPCT02120087T	1.09E+00	1.53E+00	2.06E+00	1.19E+00	1.82E+00
CPCT02030447T	1.14E+00	2.32E+00	3.32E+00	1.94E+00	3.63E+00
CPCT02011013T	9.90E-01	1.21E+00	1.76E+00	9.94E-01	1.32E+00
DRUP01120002T	1.64E+00	2.18E+00	2.83E+00	8.75E-01	2.64E+00
CPCT02230120T	6.35E-01	1.14E+00	1.25E+00	7.24E-01	1.08E+00
CPCT02070424T	1.20E+00	1.76E+00	1.53E+00	6.29E-01	1.06E+00
CPCT02011030T	8.43E-01	1.21E+00	1.43E+00	6.41E-01	1.03E+00
CPCT02180050T	9.94E-01	1.57E+00	1.71E+00	8.75E-01	1.73E+00
CPCT02460005T	7.50E-01	1.21E+00	2.14E+00	2.41E+00	1.95E+00
CPCT02030448T	7.72E-01	9.14E-01	1.46E+00	8.25E-01	1.17E+00
CPCT02010726T	4.82E-01	1.12E+00	1.28E+00	7.08E-01	1.09E+00
CPCT02380034T	5.44E-01	9.71E-01	1.59E+00	8.45E-01	1.66E+00
CPCT02080285T	6.04E-01	1.11E+00	1.49E+00	1.01E+00	1.20E+00
CPCT02030337TII	1.29E+00	2.06E+00	3.03E+00	1.02E+00	3.24E+00
CPCT02380035T	1.13E+01	1.07E+01	6.46E+00	1.94E+00	4.40E+00
CPCT02010721T	6.06E-01	1.08E+00	1.15E+00	5.49E-01	1.18E+00
CPCT02440021T	8.15E-01	1.48E+00	1.54E+00	7.90E-01	1.16E+00
CPCT02080288T	4.02E-01	1.01E+00	1.11E+00	6.73E-01	9.74E-01
CPCT02120179T	5.05E-01	1.01E+00	1.28E+00	7.07E-01	1.03E+00
CPCT02060279T	1.00E+00	8.66E-01	1.23E+00	1.14E+00	1.05E+00
CPCT02020898T	4.95E-01	1.14E+00	1.37E+00	6.69E-01	1.26E+00
CPCT02040307T	1.26E+00	1.38E+00	2.08E+00	1.37E+00	1.94E+00
DRUP01110007T	9.82E-01	1.78E+00	2.74E+00	1.04E+00	2.77E+00
CPCT02080290T	9.19E-01	1.49E+00	2.26E+00	1.12E+00	2.39E+00
CPCT02020664T	9.17E-01	1.21E+00	1.71E+00	7.95E-01	1.58E+00
CPCT02210039T	1.40E+00	2.59E+00	3.44E+00	1.85E+00	3.52E+00
CPCT02390038T	9.04E-01	1.76E+00	1.69E+00	8.34E-01	1.12E+00
CPCT02150040T	4.26E-01	1.33E+00	1.13E+00	5.99E-01	1.08E+00
CPCT02010708T	1.19E+00	1.08E+00	2.38E+00	2.15E+00	2.12E+00
CPCT02140044T	1.47E+00	1.63E+00	2.14E+00	1.04E+00	1.28E+00
CPCT02110050T	6.69E-01	1.31E+00	1.70E+00	7.36E-01	1.46E+00
CPCT02080183T	6.57E-01	1.01E+00	1.37E+00	1.17E+00	1.49E+00
CPCT02100195T	7.17E-01	1.30E+00	1.45E+00	5.48E-01	1.11E+00
DRUP01010065T	1.07E+00	2.37E+00	3.01E+00	3.00E+00	3.31E+00
CPCT02080184T	9.20E-01	1.33E+00	2.67E+00	2.26E+00	2.10E+00
CPCT02090034T	9.85E-01	2.24E+00	2.13E+00	9.51E-01	2.48E+00
CPCT02230124T	9.85E-01	1.50E+00	1.67E+00	8.15E-01	1.33E+00
CPCT02030451T	8.42E-01	9.81E-01	1.84E+00	1.37E+00	1.44E+00
CPCT02310006T	7.69E-01	1.64E+00	1.67E+00	1.18E+00	1.99E+00
DRUP01050018T	1.95E+00	2.64E+00	2.92E+00	1.30E+00	2.84E+00
CPCT02340066TIII	1.22E+00	2.28E+00	2.94E+00	2.20E+00	3.39E+00
CPCT02390010T	5.93E-01	9.77E-01	1.45E+00	1.08E+00	1.31E+00
CPCT02120099T	6.13E-01	1.17E+00	1.29E+00	6.72E-01	1.20E+00
CPCT02390040T	9.71E-01	1.26E+00	1.24E+00	5.16E-01	1.09E+00
CPCT02460001T	1.48E+00	2.44E+00	4.88E+00	4.49E+00	4.24E+00
CPCT02200005T	4.79E+00	4.54E+00	2.51E+00	4.25E-01	1.87E+00
CPCT02320008T	8.81E-01	1.85E+00	2.05E+00	5.54E-01	1.51E+00
DRUP01220006T	8.57E-01	1.67E+00	2.33E+00	7.25E-01	2.73E+00
CPCT02300032T	1.11E+00	1.76E+00	1.95E+00	7.61E-01	1.68E+00
CPCT02380037T	4.80E-01	1.33E+00	1.44E+00	9.57E-01	1.62E+00
CPCT02330076T	2.28E+01	2.19E+01	1.61E+01	3.15E+00	9.88E+00
CPCT02011058T	1.54E+00	2.48E+00	3.14E+00	1.70E+00	1.89E+00
