Samples	ID83A	ID83B	ID83C	ID83D	ID83E
SP11878	20	55	205	45	5
SP9433	26	61	116	11	0
SP2881	121	227	363	62	11
SP7378	31	44	70	48	6
SP9816	14	22	223	438	39
SP4265	12	33	92	127	9
SP2793	157	202	96	1398	70
SP6825	224	439	203	113	0
SP4523	27	139	113	30	4
SP9930	37	46	132	581	26
SP5820	21	179	130	7	4
SP10470	20	7	149	605	13
SP9648	39	38	256	634	62
SP4535	9	25	114	28	1
SP11808	56	143	113	11	17
SP96163	11	29	72	614	19
SP11948	0	57	63	741	46
SP4557	16	117	125	45	7
SP96147	19	54	160	20	3
SP10150	125	147	162	24	0
SP4472	17	64	50	657	30
SP6813	48	119	230	41	2
SP96511	39	21	144	1007	0
SP5636	51	119	72	20	4
SP5559	42	102	1043	61	25
SP3631	7	52	258	6	0
SP5473	107	74	233	66	2
SP8394	42	64	171	11	8
SP6115	21	95	97	21	10
SP7291	51	129	95	25	19
SP2997	12	76	109	37	10
SP8831	76	189	0	1748	33
SP2731	15	71	84	19	2
SP6223	17	44	194	284	12
SP7171	42	109	171	30	3
SP10563	23	130	115	29	3
SP8987	50	111	112	847	0
SP5980	27	7	193	842	42
SP12186	52	74	136	13	0
SP10944	56	124	266	56	5
SP2766	26	34	137	567	22
SP6673	59	187	433	1616	103
SP117698	19	72	88	30	2
SP124201	12	34	258	55	17
SP2143	6	21	64	9	12
SP124191	5	69	82	16	0
SP117247	4	82	81	28	6
SP117362	12	77	42	39	2
SP117470	29	36	52	635	0
SP117586	5	27	57	16	4
SP117709	14	40	87	12	3
SP2157	6	15	23	6	3
SP3368	40	128	64	38	7
SP5666	17	80	102	13	0
SP2781	15	52	89	19	2
SP8532	20	63	126	30	1
SP12856	6	44	165	11	0
SP7456	14	114	99	28	7
CPCT02100011T	7	134	92	7	102
CPCT02020314T	39	144	163	24	84
CPCT02080016T	30	187	108	37	52
CPCT02010359T	176	129	186	1091	196
CPCT02020322T	38	72	114	20	33
CPCT02010351T	81	188	342	413	129
CPCT02110004T	14	104	103	55	103
CPCT02040031T	154	275	241	153	61
CPCT02020341T	36	87	96	30	66
CPCT02080025T	73	143	580	156	159
CPCT02080022T	7	43	120	11	64
CPCT02100017T	111	247	204	89	163
CPCT02100021T	86	140	173	37	171
CPCT02020345T	32	94	82	30	150
CPCT02020344T	31	126	316	13	143
CPCT02020347T	40	194	93	9	121
CPCT02100020T	30	101	108	424	240
CPCT02100024T	45	204	227	24	104
CPCT02100023T	48	128	207	35	150
CPCT02080027T	27	142	96	66	93
CPCT02160001T	30	134	187	26	55
CPCT02160003T	584	90	365	1963	208
CPCT02160004T	466	669	200	54	123
CPCT02030261T	85	122	293	108	96
CPCT02040035T	43	109	123	13	80
CPCT02160005T	35	86	229	77	93
CPCT02100027T	62	91	108	11	48
CPCT02010401T	29	73	84	41	105
CPCT02030265T	26	123	153	7	21
CPCT02080031T	0	33	54	17	157
CPCT02030264T	6	34	65	2	87
CPCT02100028T	33	88	103	25	61
CPCT02100029T	67	85	264	103	136
CPCT02020371T	30	79	203	53	60
CPCT02020369T	42	185	38	1228	187
CPCT02040036T	18	198	291	114	68
CPCT02080036T	155	56	788	450	210
CPCT02030271T	215	402	89	70	282
CPCT02020377T	33	31	177	59	94
CPCT02030274T	49	142	127	13	102
CPCT02010419T	123	131	0	1474	192
CPCT02050053T	193	316	256	59	127
CPCT02050060T	131	306	149	64	89
CPCT02030276T	34	183	212	93	127
CPCT02020382T	41	127	0	1470	105
CPCT02020385T	336	416	378	358	103
CPCT02190002T	42	84	166	61	38
CPCT02080039T	25	227	212	113	96
CPCT02040047T	108	479	361	104	68
CPCT02080047T	70	319	228	112	121
CPCT02010422T	55	356	138	1027	287
CPCT02060011T	145	180	171	30	83
CPCT02010434T	52	253	281	101	99
CPCT02080049T	315	256	174	48	95
CPCT02020401T	193	501	226	190	116
CPCT02160008T	13	29	31	8	46
CPCT02040055T	98	145	427	157	108
CPCT02160012T	158	82	286	67	195
CPCT02030289T	197	712	704	56	71
CPCT02050071T	51	116	184	29	88
CPCT02050074T	43	127	120	18	85
CPCT02050082T	20	104	74	24	93
CPCT02080053T	2	123	135	22	77
CPCT02300001T	22	181	103	28	44
CPCT02010382TII	13	56	67	2	28
CPCT02340049T	153	172	161	131	268
CPCT02160058T	78	192	468	31	56
CPCT02010720T	4	55	51	4	120
CPCT02470003T	32	74	83	21	43
CPCT02210076T	108	251	133	58	99
CPCT02120087T	157	134	193	65	124
CPCT02030447T	32	8	169	121	698
CPCT02011013T	68	104	309	64	82
DRUP01120002T	198	288	369	12	208
CPCT02230120T	27	144	106	26	37
CPCT02070424T	152	300	127	13	45
CPCT02011030T	50	143	113	17	43
CPCT02180050T	64	142	56	23	220
CPCT02460005T	25	41	90	653	127
CPCT02030448T	49	73	181	22	69
CPCT02010726T	13	108	96	20	73
CPCT02380034T	15	62	172	34	116
CPCT02080285T	19	114	218	45	43
CPCT02030337TII	84	122	397	42	216
CPCT02380035T	30756	3225	52	88	171
CPCT02010721T	24	119	118	5	69
CPCT02440021T	39	161	176	25	28
CPCT02080288T	7	104	68	20	39
CPCT02120179T	16	98	102	25	55
CPCT02060279T	94	28	228	66	44
CPCT02020898T	20	98	124	25	42
CPCT02040307T	112	141	215	136	100
DRUP01110007T	63	127	559	6	153
CPCT02080290T	63	139	278	67	119
CPCT02020664T	56	90	295	18	110
CPCT02210039T	143	305	266	170	292
CPCT02390038T	59	285	165	30	39
CPCT02150040T	2	330	32	12	45
CPCT02010708T	79	28	234	338	202
CPCT02140044T	232	184	343	53	45
CPCT02110050T	26	118	316	10	105
CPCT02080183T	39	79	115	69	77
CPCT02100195T	30	132	131	18	46
DRUP01010065T	34	133	223	623	404
CPCT02080184T	33	66	95	647	120
CPCT02090034T	74	364	96	28	280
CPCT02230124T	62	269	159	41	62
CPCT02030451T	32	37	414	144	105
CPCT02310006T	20	95	65	41	283
DRUP01050018T	273	441	369	81	349
CPCT02340066TIII	88	419	598	277	189
CPCT02390010T	14	62	111	51	146
CPCT02120099T	25	113	112	25	67
CPCT02390040T	77	222	87	8	41
CPCT02460001T	87	158	867	1440	370
CPCT02200005T	11956	492	0	0	53
CPCT02320008T	46	281	345	0	64
DRUP01220006T	41	175	375	5	129
CPCT02300032T	93	309	189	19	136
CPCT02380037T	8	115	75	35	211
CPCT02330076T	156177	1930	2074	437	0
CPCT02011058T	117	503	741	148	110
CPCT02080296T	81	113	333	921	167
CPCT02150046T	111	553	138	58	68
CPCT02230126T	24	37	169	165	64
CPCT02180052T	15	91	83	19	174
CPCT02180053T	535	188	252	607	277
CPCT02340110T	69	93	326	948	146
CPCT02230125T	16	123	130	10	85
CPCT02390015T	125	325	465	0	82
CPCT02380036T	86	187	278	44	142
CPCT02050309T	24	103	148	13	130
CPCT02110056T	55	153	224	20	211
CPCT02390001TII	107	321	203	15	148
CPCT02160037T	87	171	290	1008	146
CPCT02120183T	77	254	441	153	71
CPCT02110057T	25	132	137	54	105
CPCT02040321T	53	171	157	769	107
CPCT02040323T	42	67	133	18	52
DRUP01050019T	13	33	146	41	282
CPCT02050431T	22	140	208	68	56
CPCT02110079T	44	131	123	23	52
CPCT02380052T	248	225	337	16	85
CPCT02340066T	58	330	478	220	191
CPCT02340060T	85	62	275	52	105
CPCT02180057T	116	205	225	58	180
CPCT02340058T	124	39	296	83	182
CPCT02011073T	18	87	85	4	36
CPCT02210082T	37	127	121	21	65
CPCT02410017T	641	665	443	84	77
CPCT02110080T	20	152	249	59	122
CPCT02080196T	5	80	40	17	118
CPCT02020666T	13	94	80	11	198
CPCT02310004T	718	416	554	126	179
CPCT02060197T	53	283	121	13	92
CPCT02380039T	165	276	192	45	87
DRUP01220001T	96	229	523	82	111
CPCT02260028T	72	103	179	40	61
CPCT02010731T	235	318	573	12	183
WIDE01010011T	72	87	121	64	64
CPCT02060285T	6	20	32	3	54
CPCT02350021T	172	307	775	313	145
CPCT02080300T	41	102	143	27	54
CPCT02040219T	32	129	78	26	143
DRUP01060008T	44	143	330	2	167
CPCT02320009T	16	35	45	29	38
CPCT02210051T	21	149	163	33	48
CPCT02340112T	14	195	391	212	104
CPCT02390043T	28	129	166	29	59
CPCT02200007T	55	217	112	47	45
CPCT02120108T	31	388	336	0	93
CPCT02020946T	65	61	774	0	45
CPCT02030463T	14	27	82	34	96
WIDE01010018T	41	43	305	59	104
CPCT02040331T	29	63	183	31	68
CPCT02010765T	230	69	591	390	209
CPCT02040325T	65	225	208	35	146
CPCT02240011T	30	163	85	18	89
CPCT02050434T	22	69	138	30	33
CPCT02160039T	13	84	88	21	149
CPCT02150051T	67	128	156	17	74
CPCT02390021T	40	96	239	21	224
CPCT02080200T	274	942	106	62	151
CPCT02010772T	56	68	403	0	135
CPCT02210044T	36	141	93	43	180
CPCT02320010T	38	152	114	27	55
CPCT02040337T	17	89	131	31	54
CPCT02270021T	44	66	132	9	106
CPCT02010768T	86	68	130	694	122
CPCT02020966T	14	44	236	560	111
CPCT02110049T	94	300	128	45	123
CPCT02040329T	106	269	1796	0	0
CPCT02340066TIV	54	290	514	252	161
CPCT02340071T	17	74	93	42	84
CPCT02030464T	269	596	149	630	141
CPCT02360012T	67	116	214	51	83
CPCT02080312T	15	84	173	22	62
CPCT02260029T	218	180	525	181	125
WIDE01010072T	119	143	716	210	96
CPCT02110063T	81	161	133	27	58
CPCT02020969T	27	127	135	41	86
WIDE01010069T	90689	11466	0	0	172
WIDE01010067T	95	129	146	24	41
WIDE01010076T	46	103	197	122	53
WIDE01010074T	143	343	173	62	62
CPCT02040071TII	63	128	124	42	304
CPCT02020680T	36413	4117	0	652	709
CPCT02020685T	148	446	242	75	197
CPCT02020693T	50	59	154	509	154
CPCT02010773T	208	403	331	133	155
CPCT02290030T	19	67	20	28	141
CPCT02020688T	131	176	297	19	95
CPCT02050337T	164	194	147	75	156
CPCT02050338T	9	40	128	18	189
WIDE01010124T	53	166	386	218	129
CPCT02230089T	59	135	219	742	114
CPCT02230120TII	40	233	111	27	90
CPCT02050333T	22	46	86	75	171
CPCT02020692T	139	117	175	56	183
WIDE01010135T	22	39	104	24	65
CPCT02230095T	21	89	57	23	146
CPCT02060289T	219	301	383	82	70
CPCT02140085TII	123	269	300	59	181
CPCT02160042T	14	29	85	31	116
CPCT02230128T	19	287	192	62	112
WIDE01010142T	56	85	115	23	61
WIDE01010185T	148	0	777	534	58
CPCT02180049T	31	145	394	235	196
CPCT02010791T	74	141	214	39	163
CPCT02120114T	117	130	151	29	192
CPCT02120117T	61	185	133	1647	413
CPCT02220041T	56	124	236	152	290
CPCT02120121T	23	165	47	22	196
CPCT02160041T	44	135	126	37	88
WIDE01010093TII	58	29	216	318	73
WIDE01010173T	10	38	200	70	65
CPCT02250007T	34	60	195	111	249
CPCT02020597TIII	53	360	357	114	149
WIDE01010171T	58	60	172	2	119
WIDE01010162T	47	219	74	1600	258
CPCT02050299T	9	29	173	7	133
CPCT02080029TII	108	157	113	20	149
WIDE01010207T	52	220	156	78	85
CPCT02030472T	36	266	633	150	267
CPCT02100164T	95	83	224	41	159
CPCT02100170T	82	96	410	132	155
WIDE01010174T	74	162	266	102	56
WIDE01010183T	56	134	233	414	95
WIDE01010212T	166	167	377	212	87
WIDE01010274T	172	74	233	31	73
CPCT02410004T	47	77	157	68	208
WIDE01010235T	144	133	234	34	59
WIDE01010231T	31	109	160	101	59
CPCT02370024T	29	160	350	181	122
CPCT02140091TII	3390	2462	35	797	304
CPCT02360015T	45	111	129	24	232
WIDE01010240T	6	101	100	26	80
CPCT02040230T	70	106	181	34	174
CPCT02320003T	51	169	249	50	166
WIDE01010248T	40	82	168	11	49
CPCT02010790T	59	121	28	1440	150
CPCT02040235T	273	210	359	103	188
CPCT02080216T	53	156	158	941	314
CPCT02160047T	139	105	171	11	252
CPCT02270006T	243	86	667	282	152
CPCT02210053T	32	92	130	31	200
CPCT02360016T	31	73	85	21	114
WIDE01010270T	22	66	626	177	90
CPCT02060221T	33	134	82	60	232
WIDE01010288T	66	242	147	23	50
CPCT02270030T	27	74	91	53	218
CPCT02310011T	29	238	196	102	184
WIDE01010311T	71	228	481	276	135
CPCT02120001T	73	84	381	40	145
WIDE01010322T	35	227	124	38	51
CPCT02290035T	203	148	301	1134	368
WIDE01010326T	5	154	146	38	58
CPCT02270028T	202	177	287	131	166
CPCT02030478T	166	233	157	12	117
WIDE01010308T	67	107	186	120	87
WIDE01010268T	30	155	153	73	59
CPCT02060214T	40	148	1197	0	127
WIDE01010335T	128	177	307	266	97
CPCT02360017T	10	86	71	39	219
WIDE01010303T	44	225	220	90	99
CPCT02220044T	37	150	287	19	89
CPCT02120047TII	138	324	164	46	319
WIDE01010339T	128	232	91	14	68
WIDE01010352T	199	408	881	511	227
WIDE01010346T	39	89	199	51	133
CPCT02010824T	91	120	169	32	93
WIDE01010341T	265	257	162	913	148
WIDE01010332T	103	211	431	143	80
CPCT02360018T	31	254	127	30	63
CPCT02330104T	17	56	316	81	74
CPCT02050359T	22	138	87	54	149
CPCT02370025T	27	1	193	729	120
WIDE01010131T	90	253	368	163	82
WIDE01010371T	222	450	203	70	67
CPCT02020719T	146	44	541	1704	247
WIDE01010400T	25	89	226	13	83
CPCT02010825T	10	49	56	8	48
CPCT02010359TII	213	131	390	1311	198
WIDE01010405T	72	152	81	30	38
WIDE01010388T	158	398	63	17	50
DRUP01330020T	212328	0	5321	312	0
CPCT02230099T	177	143	319	1839	409
CPCT02110069T	71	90	157	90	120
WIDE01010410T	21	151	74	9	55
CPCT02020721T	67	121	118	35	118
CPCT02230101T	93	106	156	21	131
WIDE01010418T	2	41	97	41	31
CPCT02300040T	92	143	163	577	108
WIDE01010048T	49	183	121	31	41
CPCT02290037T	66	281	188	87	228
WIDE01010249T	32	171	98	14	58
DRUP01010148T	99790	12903	66	0	876
WIDE01010372T	429	81	1013	561	180
WIDE01010406T	59	246	490	112	42
WIDE01010432T	36	103	189	441	87
CPCT02010846T	36	60	201	1118	270
CPCT02010746T	57	497	337	39	163
CPCT02250009T	69	92	126	163	290
CPCT02010838T	17	83	48	8	92
CPCT02170027T	327	324	268	87	270
CPCT02030484T	38	115	78	38	104
CPCT02050364T	175	308	248	51	197
CPCT02290040T	51	114	176	64	167
CPCT02080228T	229	278	381	151	237
CPCT02040257T	100	140	214	37	79
CPCT02160051T	15	51	62	11	101
CPCT02120137T	11	159	190	19	55
CPCT02150014T	33	106	64	11	160
CPCT02210059T	319	262	0	2442	277
CPCT02040254T	70	141	270	49	112
CPCT02070344T	14	95	94	53	114
CPCT02300043T	39	28	258	437	151
CPCT02220047T	24	146	0	1167	219
CPCT02360011T	105	242	179	44	76
CPCT02020711T	29	93	243	433	99
CPCT02150016T	214	180	160	62	177
CPCT02030258T	171	230	368	62	269
CPCT02250010T	638	272	227	53	120
DRUP01110005T	31	147	348	12	157
DRUP01180001T	656	266	184	1131	234
CPCT02010863T	19	98	184	65	81
CPCT02070352T	37	153	139	44	96
CPCT02060179T	34	138	95	37	200
CPCT02120148T	20	156	150	20	144
CPCT02030500T	38	119	1362	0	0
CPCT02150017T	22	78	85	722	72
CPCT02170029T	22	94	160	47	79
CPCT02010886T	232	154	512	157	154
CPCT02390029T	36	43	135	35	93
CPCT02080243T	169	264	460	1667	230
CPCT02010890T	26	53	40	35	125
CPCT02150018T	28	90	153	16	101
CPCT02010896T	371	255	608	93	105
CPCT02360022T	12	107	122	39	100
CPCT02220053T	28	159	115	36	118
CPCT02040267T	36	223	112	33	95
CPCT02040266T	33	67	178	815	187
CPCT02010891T	11	79	138	8	97
CPCT02350007T	148	522	211	50	131
CPCT02020830T	32	105	30	13	195
CPCT02030383T	112	87	125	35	140
CPCT02350008T	68	179	524	109	206
CPCT02030289TIII	47	542	280	107	451
CPCT02160055T	21	121	80	16	69
CPCT02050383T	13	120	251	5	93
CPCT02290046T	27	103	65	16	211
CPCT02030522T	70	136	201	74	128
CPCT02110076T	220	162	293	114	144
CPCT02080250T	493	213	213	108	220
CPCT02230110T	651	468	802	433	217
CPCT02010900T	57	155	277	130	154
CPCT02120158T	63	178	220	82	215
CPCT02180070T	7	58	186	39	107
CPCT02210069T	153	144	339	71	78
CPCT02070360T	5	32	155	728	244
CPCT02180069T	148	399	120	51	217
CPCT02410009T	42	116	179	44	145
CPCT02080254T	52	176	43	16	154
CPCT02110077T	124	149	346	47	159
CPCT02010915T	16	69	361	105	145
CPCT02120154T	42	238	93	17	79
CPCT02080253T	704	527	311	232	269
CPCT02140083T	143	100	492	109	167
CPCT02020791T	31	238	296	155	140
DRUP01010091T	154	72	328	935	251
CPCT02100187T	19	80	226	8	67
CPCT02040282T	99	120	141	99	170
CPCT02290052T	129	455	521	117	214
CPCT02310018T	64	149	107	85	267
CPCT02310019T	126	1258	308	149	227
CPCT02470001T	39	217	63	30	55
DRUP01220002T	289	101	731	372	214
CPCT02030521T	28	70	199	41	126
CPCT02010901T	36	219	41	1491	354
CPCT02290048T	102	136	135	34	110
CPCT02210071T	24	130	227	71	145
CPCT02120165T	20	62	231	148	182
CPCT02020773T	7	80	472	185	146
CPCT02040290T	77	212	547	100	114
CPCT02020829T	132	140	138	20	86
CPCT02150027T	43	166	162	626	233
CPCT02010933T	85	153	20	370	340
CPCT02210073T	136	134	169	833	145
CPCT02190049T	288	202	454	57	205
CPCT02020824T	140	167	115	49	92
CPCT02010934T	60	83	221	26	113
CPCT02290057T	57	227	102	18	161
CPCT02020801T	84	128	79	46	145
CPCT02340066TII	58	298	458	203	143
CPCT02020795T	132	520	87	32	183
CPCT02010939T	438	191	293	77	133
CPCT02010936T	37	43	162	44	88
CPCT02020807T	110	324	135	42	100
CPCT02020597TII	46	343	300	131	181
CPCT02050409T	38	206	122	1177	277
DRUP01020034T	34	69	0	1534	411
CPCT02010940T	35	173	78	17	220
DRUP01210004T	112	311	170	83	205
CPCT02060272T	31	91	122	2	90
CPCT02130163T	275	628	437	129	328
DRUP01220003T	142	295	675	92	128
DRUP01210005T	282	246	18	2271	201
CPCT02450016T	76	103	199	8	96
DRUP01120001T	87	107	477	38	98
CPCT02220026T	225	82	677	354	357
CPCT02010969T	44	20	318	144	227
CPCT02010643T	147	175	165	33	166
CPCT02040160T	59	201	91	22	237
CPCT02140085T	55	140	144	46	256
DRUP01080004T	313	171	685	111	686
CPCT02080070TII	67	301	190	83	503
CPCT02060128T	127	276	251	208	223
CPCT02060129T	15	119	56	22	146
CPCT02220060T	40	34	143	841	199
CPCT02090062T	29	83	171	27	89
CPCT02440018T	42	199	140	62	139
CPCT02030549T	179	599	218	102	147
CPCT02230022T	74	101	161	28	116
CPCT02030550T	187	268	194	49	146
CPCT02140091T	3145	1379	7	261	38
CPCT02020597T	27	170	220	57	274
CPCT02100110T	99	50	505	933	225
CPCT02230047T	14	198	151	66	145
CPCT02310003T	26	211	572	174	86
CPCT02390035T	325	373	144	104	150
CPCT02060150T	54	216	99	75	271
CPCT02460004T	63	128	157	19	75
CPCT02190051T	32	146	127	41	107
CPCT02020857T	9	149	132	57	271
CPCT02080153T	34	135	473	0	145
CPCT02040175T	1	23	32	18	137
CPCT02370006T	89	358	134	31	141
CPCT02220063T	32	43	313	120	62
CPCT02310021T	277	652	291	86	84
CPCT02160030T	6	13	45	18	121
CPCT02060278T	54	80	91	32	55
CPCT02060277T	18	101	83	777	70
CPCT02150004T	18	81	101	29	168
CPCT02010687T	21	22	211	38	127
CPCT02080143T	29	101	146	98	262
CPCT02160029T	31	116	118	82	164
CPCT02230118T	42	127	300	106	160
CPCT02010658T	45	78	552	253	97
CPCT02320007T	47	214	152	29	96
CPCT02040306T	22	91	347	106	58
CPCT02340025T	39	187	46	1207	462
CPCT02120073T	90	67	415	1182	198
CPCT02030394T	45	172	95	36	269
CPCT02180077T	81	272	450	99	79
CPCT02020617T	47	52	303	243	261
CPCT02310022T	39	203	96	35	58
CPCT02080261T	142	73	245	51	146
CPCT02380020T	45	14	240	1360	292
CPCT02120063T	66	68	437	173	71
CPCT02010504T	24	139	206	74	179
CPCT02100115T	71	233	21	20	300
CPCT02100117T	40	60	302	384	119
CPCT02190019T	21	158	485	36	373
CPCT02210035T	28	129	196	73	138
CPCT02120061T	51	113	128	63	171
CPCT02210034T	80	220	89	28	274
CPCT02370008T	74	243	199	61	157
CPCT02330061T	17	90	82	26	103
CPCT02100125T	46	98	145	46	144
CPCT02340037T	24	263	147	91	67
CPCT02170014T	55	113	145	30	198
CPCT02170018T	172	91	316	558	353
CPCT02080029T	106	145	92	32	290
CPCT02240008T	25	23	163	958	216
CPCT02010661T	195	224	224	91	140
CPCT02010678T	44	70	142	12	101
CPCT02290018T	18	133	73	19	156
CPCT02080128T	68	302	291	805	301
CPCT02230058T	8	253	68	14	99
CPCT02240001T	110	781	185	104	303
CPCT02080127T	44	87	130	51	187
CPCT02270007T	55	129	104	930	145
CPCT02270009T	2	46	115	60	203
CPCT02020635T	31	83	119	25	240
CPCT02270008T	31	136	109	70	135
CPCT02050157T	112	262	142	30	59
CPCT02080103T	231	544	282	68	61
CPCT02050164T	86	328	453	48	76
CPCT02050160T	115	87	300	52	120
CPCT02300011T	49	247	143	29	51
CPCT02080100T	15	137	52	21	108
CPCT02180028T	19	35	268	109	63
CPCT02330032T	12	50	62	21	33
CPCT02100066T	100	355	646	116	99
CPCT02100067T	52	429	88	23	88
CPCT02080106T	70	133	141	66	65
CPCT02330027T	65	218	176	8	84
CPCT02020508T	230	349	271	86	127
CPCT02100075T	58	67	184	33	24
CPCT02010517T	21	185	130	12	92
CPCT02210017T	182	161	116	15	35
CPCT02160022T	33	116	127	26	36
CPCT02030340T	16	142	97	19	68
CPCT02020514T	31695	3109	0	705	284
CPCT02010521T	26	229	149	63	88
CPCT02050166T	75	247	130	55	84
CPCT02240003T	223	209	372	307	89
CPCT02390001T	56	199	104	17	70
CPCT02010572T	19	108	123	32	67
CPCT02240005T	81	123	140	18	99
CPCT02120016T	85	133	155	789	85
CPCT02100079T	46	162	145	46	138
CPCT02180030T	249	220	574	98	57
CPCT02040114T	174	17	368	1599	60
CPCT02080112T	19	25	75	973	136
CPCT02330035T	382	317	426	188	86
CPCT02060093T	19	106	118	21	87
CPCT02300016T	64	232	289	120	93
CPCT02300018T	32	93	237	22	102
CPCT02030265TII	26	85	210	0	25
CPCT02010593T	76	35	108	464	30
CPCT02330037T	50	62	226	665	57
CPCT02120033T	88	191	254	24	83
CPCT02120029T	41	96	128	14	39
CPCT02040123T	47	305	105	27	73
CPCT02120024T	10	56	385	123	51
CPCT02120008T	319	384	206	76	85
CPCT02020539T	156	149	178	21	32
CPCT02070168T	54	199	372	52	50
CPCT02050183T	25	165	179	33	73
CPCT02290011T	66	59	157	47	46
CPCT02080122T	100	188	111	38	135
CPCT02210020T	21	68	135	44	48
CPCT02020545T	90	365	307	98	91
CPCT02020541T	29	83	139	0	83
CPCT02100093T	236	813	229	54	74
CPCT02080125T	42	90	101	633	67
CPCT02010535T	27	124	113	14	78
CPCT02160027T	11	30	68	18	29
CPCT02230021T	67	384	253	133	95
