Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
CPCT02210031T	54	117	0	189	98	37	15	32	110	0	0	1
CPCT02230035T	180	386	13	14	28	60	43	29	146	9	10	0
CPCT02050089T	2211	987	764	11	74	0	116	0	101	0	0	156
CPCT02180009T	133	43	34	1330	336	0	0	214	80	9	0	18
CPCT02330014T	35	111	0	2	14	27	3	6	19	13	3	6
CPCT02230001T	13	56	4	1	14	32	12	1	12	3	0	11
CPCT02040083T	55	185	0	10	51	42	47	36	76	17	6	14
CPCT02180020T	371	547	55	844	0	0	55	54	130	14	0	291
CPCT02050135T	157	411	0	1061	0	71	58	105	241	21	0	55
CPCT02020483T	212	248	152	14	39	22	39	36	61	11	0	23
CPCT02080091T	131	343	0	7	54	56	49	46	27	9	0	57
CPCT02260012T	102	284	0	18	0	139	96	0	205	17	0	15
CPCT02210036T	141	713	75	24	0	125	82	0	251	10	0	5
CPCT02130014T	158	150	0	8	71	44	9	31	41	4	0	31
CPCT02130010T	151	258	113	28	28	139	43	54	94	24	7	20
CPCT02250002T	106	136	22	13	27	38	22	5	105	6	0	0
CPCT02090027T	15	81	126	7	13	24	1	17	24	0	4	11
DRUP01070119T	6781	1039	556	0	41	0	146	0	305	18	0	14
CPCT02050447T	127	379	22	30	55	0	35	65	26	15	2	32
CPCT02330135T	84	130	0	14	54	22	15	55	33	9	0	25
CPCT02200008T	113	158	0	18	15	2	22	42	14	7	13	25
CPCT02200009T	56	69	0	12	26	33	18	51	37	0	6	43
