MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
4:Del:R:4	3.28E-06	1.80E-05	1.12E-04	1.73E-04	2.17E-05	2.47E-04	6.32E-05	1.16E-04	4.57E-04
4:Del:R:5	3.21E-06	4.94E-05	4.57E-05	1.27E-04	1.72E-05	1.13E-04	9.65E-05	5.24E-05	2.59E-04
5:Del:R:0	2.32E-10	8.04E-10	1.52E-07	3.95E-05	1.14E-03	1.68E-05	9.92E-04	2.76E-05	1.49E-04
5:Del:R:1	5.93E-07	1.77E-05	7.02E-04	9.39E-04	1.37E-04	7.21E-04	3.74E-04	7.25E-04	1.91E-03
5:Del:R:2	1.59E-06	3.53E-05	1.11E-04	1.94E-04	2.31E-05	1.46E-04	1.33E-04	1.62E-04	3.87E-04
5:Del:R:3	3.54E-07	9.36E-06	1.19E-05	9.13E-05	1.34E-05	4.91E-05	4.76E-05	1.17E-04	1.54E-04
5:Del:R:4	7.54E-07	3.81E-06	2.21E-05	2.55E-05	4.85E-06	2.14E-05	1.88E-05	3.22E-05	7.77E-05
5:Del:R:5	7.18E-07	3.19E-06	1.54E-05	5.04E-05	3.59E-10	2.33E-05	9.39E-06	1.75E-05	3.34E-05
2:Ins:R:0	3.84E-04	3.46E-04	4.68E-04	2.20E-03	1.24E-04	3.23E-05	5.63E-04	5.13E-04	1.87E-03
2:Ins:R:1	2.59E-05	3.91E-05	6.08E-04	1.32E-03	1.41E-04	4.86E-05	2.24E-04	1.25E-04	1.10E-03
2:Ins:R:2	5.75E-05	3.79E-05	1.93E-04	5.16E-04	9.93E-05	1.40E-47	1.62E-04	1.76E-04	4.29E-04
2:Ins:R:3	4.38E-04	5.56E-05	8.85E-05	6.12E-04	3.96E-05	2.86E-05	1.10E-04	1.11E-05	3.89E-05
2:Ins:R:4	2.31E-03	1.31E-04	4.34E-04	2.25E-03	9.74E-10	2.92E-05	9.41E-05	8.00E-07	1.61E-04
2:Ins:R:5	8.45E-04	9.99E-04	3.72E-03	1.29E-02	1.05E-04	7.91E-05	4.74E-04	4.49E-05	3.91E-04
3:Ins:R:0	4.13E-05	6.26E-05	2.65E-04	8.13E-04	7.59E-05	4.69E-05	2.93E-04	3.13E-04	9.30E-04
3:Ins:R:1	6.40E-06	5.75E-06	4.58E-04	8.42E-04	9.97E-05	1.27E-05	1.30E-04	2.76E-04	9.89E-04
3:Ins:R:2	3.36E-05	6.84E-06	3.56E-05	7.35E-05	3.76E-05	1.10E-05	9.59E-10	4.08E-05	1.23E-04
3:Ins:R:3	8.94E-05	2.67E-06	1.92E-05	1.05E-04	3.66E-07	8.83E-08	8.07E-06	3.63E-06	3.10E-05
3:Ins:R:4	2.38E-05	5.29E-06	5.47E-05	1.47E-04	1.06E-05	3.30E-09	1.98E-08	6.41E-06	1.31E-05
3:Ins:R:5	5.58E-05	5.39E-05	2.96E-04	1.06E-03	1.07E-06	8.36E-06	8.39E-05	2.51E-05	2.17E-04
4:Ins:R:0	1.82E-04	1.34E-04	1.59E-04	9.33E-04	2.35E-06	6.06E-10	3.18E-04	2.21E-05	4.37E-04
4:Ins:R:1	1.33E-05	6.43E-06	7.80E-04	1.69E-03	6.37E-05	6.39E-05	1.48E-04	9.74E-05	1.31E-03
4:Ins:R:2	1.73E-05	2.37E-05	4.26E-05	1.97E-04	1.10E-05	0.00E+00	5.25E-05	1.56E-05	6.40E-05
4:Ins:R:3	4.19E-05	2.05E-05	5.76E-05	2.63E-04	2.37E-06	8.01E-06	5.92E-05	4.52E-06	5.21E-05
4:Ins:R:4	2.64E-05	2.31E-05	1.30E-04	3.71E-04	1.86E-05	9.49E-06	6.85E-05	8.39E-05	1.75E-04
4:Ins:R:5	1.98E-05	2.50E-05	3.64E-04	7.56E-04	1.08E-05	1.52E-05	4.86E-05	9.70E-05	5.18E-04
5:Ins:R:0	2.86E-04	7.99E-07	1.70E-07	6.45E-04	4.00E-09	0.00E+00	2.40E-03	3.03E-09	2.73E-07
5:Ins:R:1	1.45E-05	3.28E-05	2.95E-03	6.62E-03	2.47E-04	1.55E-04	5.50E-04	7.00E-04	5.21E-03
5:Ins:R:2	8.77E-06	1.07E-05	7.52E-05	2.02E-04	1.53E-05	7.75E-07	7.32E-05	4.89E-05	1.04E-04
5:Ins:R:3	2.59E-06	5.63E-06	9.61E-05	1.80E-04	7.13E-06	2.09E-05	4.21E-05	4.02E-05	1.24E-04
5:Ins:R:4	3.62E-06	3.87E-06	1.36E-04	2.56E-04	4.28E-10	3.74E-08	1.30E-06	1.29E-05	1.45E-04
5:Ins:R:5	1.75E-06	1.36E-06	9.46E-05	1.84E-04	1.01E-05	1.27E-05	1.22E-06	6.97E-05	2.04E-04
2:Del:M:1	1.70E-05	1.36E-04	5.70E-04	8.92E-04	3.80E-04	8.03E-04	3.90E-04	7.42E-04	1.65E-03
3:Del:M:1	2.69E-06	2.42E-05	1.15E-04	1.90E-04	1.98E-04	1.96E-04	1.71E-05	2.48E-04	5.23E-04
3:Del:M:2	1.73E-05	7.26E-05	1.68E-04	3.55E-04	2.62E-04	8.62E-04	1.67E-04	3.70E-04	6.20E-04
4:Del:M:1	4.27E-06	9.01E-05	1.08E-04	3.16E-04	1.90E-04	2.70E-04	2.88E-04	1.07E-04	3.94E-04
4:Del:M:2	7.06E-06	6.73E-06	6.64E-04	9.42E-04	2.01E-04	8.02E-04	2.61E-04	8.86E-04	2.48E-03
4:Del:M:3	7.55E-06	1.94E-05	1.49E-03	2.00E-03	2.41E-04	1.35E-03	5.85E-04	1.30E-03	4.30E-03
5:Del:M:1	1.36E-05	7.40E-05	1.32E-04	1.97E-04	8.98E-04	1.38E-04	6.45E-04	7.98E-05	2.15E-04
5:Del:M:2	8.40E-06	4.19E-05	3.63E-04	6.93E-04	5.17E-04	1.93E-04	2.94E-04	6.25E-04	7.95E-04
5:Del:M:3	9.09E-06	4.02E-05	4.93E-04	6.72E-04	3.16E-04	3.96E-04	3.09E-04	5.00E-04	1.18E-03
5:Del:M:4	3.72E-06	1.64E-05	4.73E-04	6.17E-04	2.32E-04	3.27E-04	2.44E-04	5.51E-04	1.04E-03
5:Del:M:5	6.18E-06	3.89E-05	5.36E-04	1.24E-03	1.59E-04	9.38E-05	2.37E-04	3.26E-04	1.01E-03
