MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
4:Ins:R:5	0.00010493	0.00151993	0.00026539	0.00028915	0.00197185	0.00028798	0.00024901
5:Ins:R:0	0.00322188	0.00000000	0.00000001	0.00000003	0.00159481	0.35118941	0.00646958
5:Ins:R:1	0.00000000	0.00598282	0.01442890	0.01514595	0.02148530	0.00596282	0.00852900
5:Ins:R:2	0.00004375	0.00069195	0.00007370	0.00105808	0.00249335	0.00140380	0.00105402
5:Ins:R:3	0.00002900	0.00054859	0.00001040	0.00012157	0.00070473	0.00039571	0.00029783
5:Ins:R:4	0.00001195	0.00018280	0.00003474	0.00001515	0.00067957	0.00054120	0.00004747
5:Ins:R:5	0.00000386	0.00009150	0.00011410	0.00000111	0.00048592	0.00021048	0.00012858
2:Del:M:1	0.00190226	0.00128448	0.03090933	0.00262692	0.06351002	0.00781288	0.00860815
3:Del:M:1	0.00022980	0.00055385	0.01329275	0.00322182	0.00468980	0.00246220	0.00027248
3:Del:M:2	0.00073705	0.00213543	0.01388196	0.00414029	0.02545499	0.00162808	0.00108960
4:Del:M:1	0.00065594	0.00008661	0.01054783	0.00342173	0.00810513	0.00642289	0.00140213
4:Del:M:2	0.00017282	0.00050960	0.00949354	0.00747162	0.01715394	0.00233017	0.00127341
4:Del:M:3	0.00025358	0.00260661	0.00941626	0.00374113	0.02707844	0.00419310	0.00243938
5:Del:M:1	0.00100027	0.00030294	0.05472249	0.10293398	0.00494404	0.04807484	0.00303848
5:Del:M:2	0.00000223	0.00219526	0.01281927	0.21744496	0.00208832	0.01016996	0.00262184
5:Del:M:3	0.00019774	0.00196833	0.00013355	0.16738770	0.00606467	0.00314988	0.00294008
5:Del:M:4	0.00005690	0.00165921	0.00061745	0.09103145	0.00212880	0.00001584	0.00100088
5:Del:M:5	0.00004828	0.00216456	0.00002110	0.07580390	0.01023465	0.00652325	0.00471383
