Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
CPCT02190020T	7.76E+00	1.55E+01	4.53E+00	7.13E+00	2.90E+01	2.81E+01	8.41E+00	1.21E+00	1.08E+01	2.30E+01	3.91E+00	2.08E+01
CPCT02100120T	2.18E+01	7.58E+00	3.96E+00	1.83E+01	3.47E+01	2.97E+01	5.74E+00	3.22E+00	1.04E+01	1.94E+00	3.16E+00	6.91E+00
DRUP01010051T	5.75E+02	1.05E+03	8.34E+02	1.46E+02	3.67E+02	2.29E+02	1.50E+02	3.16E+01	2.74E+02	5.01E+00	1.95E+01	6.87E+00
CPCT02020622T	2.00E+01	9.73E+00	7.01E+00	2.06E+01	3.20E+01	3.04E+01	8.57E+00	4.96E+00	1.61E+01	2.11E+00	4.54E+00	3.10E+01
CPCT02020630T	1.82E+00	1.13E+01	2.27E+01	2.40E+00	4.65E+01	9.53E+00	1.12E+01	2.82E+00	3.24E+01	9.11E+00	2.71E+01	3.99E+01
CPCT02340029T	2.36E+01	2.98E+00	1.08E+01	1.85E+01	3.28E+01	2.76E+01	4.78E+00	1.63E+00	1.15E+01	3.24E+00	3.28E+00	5.96E+00
CPCT02080162T	9.76E+01	1.57E+01	5.41E+01	7.38E+01	1.06E+02	8.51E+01	8.18E+00	6.56E+00	3.40E+01	3.41E+00	2.94E+00	2.94E+00
DRUP01010044T	2.59E+01	2.53E+01	6.77E+00	7.73E+00	1.73E+01	1.18E+01	9.39E+00	1.09E+00	5.64E+00	9.50E-01	2.81E+00	8.59E+00
CPCT02050252T	1.73E+01	8.81E+00	2.11E+00	1.87E+01	3.28E+01	2.83E+01	5.21E+00	2.52E+00	8.97E+00	1.57E+00	2.91E+00	8.78E+00
CPCT02210016T	9.58E+02	2.09E+03	1.50E+03	1.99E+02	3.34E+02	3.05E+02	1.22E+02	3.58E+01	1.46E+02	8.47E+00	3.50E+01	1.14E+01
CPCT02050170T	2.08E+02	1.45E+02	5.86E+01	4.16E+01	1.41E+02	8.31E+01	2.26E+01	1.77E+01	9.20E+01	2.18E+00	7.91E+00	2.27E+00
CPCT02010569T	2.05E+01	8.77E+00	6.76E+00	1.38E+01	2.65E+01	2.40E+01	5.42E+00	1.66E+00	8.72E+00	1.97E+00	4.96E+00	9.14E+00
CPCT02100019T	8.60E+02	9.86E+02	1.86E+02	1.41E+02	3.70E+02	1.39E+02	7.75E+01	2.54E+01	2.03E+02	7.59E+00	8.55E+00	1.42E+01
CPCT02020514T	3.20E+02	3.29E+02	1.39E+02	1.14E+01	2.09E+02	4.28E+01	1.74E+01	1.25E+01	1.50E+02	3.74E+00	7.09E+00	4.15E+01
CPCT02070140T	5.37E+02	2.90E+02	1.79E+02	8.36E+01	4.69E+02	8.60E+01	5.91E+01	1.85E+01	1.29E+02	4.48E+00	1.02E+01	2.71E+00
CPCT02030347T	1.07E+03	1.68E+03	1.16E+03	1.09E+02	3.47E+02	3.11E+02	3.26E+02	2.81E+01	4.16E+01	9.76E+00	2.46E+01	6.69E+00
CPCT02180033T	1.70E+02	1.51E+02	4.29E+01	1.69E+01	1.23E+02	2.28E+01	1.15E+01	5.60E+00	3.32E+01	3.08E+00	1.05E+01	3.58E+00
CPCT02070164T	2.49E+02	2.52E+02	2.55E+01	3.57E+01	1.28E+02	4.37E+01	2.73E+01	8.39E+00	7.49E+01	3.24E+00	3.18E+00	7.08E+00
DRUP01070015T	7.15E+02	5.94E+02	2.71E+02	1.02E+02	6.87E+02	9.43E+01	1.18E+02	2.28E+01	1.86E+02	4.43E+00	1.31E+01	2.81E+00
DRUP01010022T	4.15E+02	5.32E+02	2.71E+02	3.07E+01	3.52E+02	5.93E+01	2.19E+01	1.03E+01	1.99E+02	3.70E+00	8.38E+00	2.23E+00
CPCT02030349T	4.97E+02	5.43E+02	2.87E+02	4.49E+01	5.56E+02	1.18E+02	3.13E+01	4.35E+00	2.05E+02	3.45E+00	9.79E+00	3.51E+00
CPCT02120032T	1.41E+02	1.37E+02	2.04E+01	1.69E+01	9.35E+01	1.88E+01	5.36E+01	4.19E+00	3.62E+01	2.26E+00	2.90E-01	2.68E+00
DRUP01010025T	1.06E+03	1.66E+03	8.52E+02	1.43E+02	2.16E+02	1.84E+02	8.62E+01	3.40E+01	1.12E+02	6.40E+00	1.68E+01	9.12E+00
CPCT02220023T	1.90E-01	2.92E+00	2.47E-01	1.97E+00	1.76E+01	1.74E+01	6.11E+00	6.09E-01	8.88E+00	1.58E+01	3.17E+00	1.25E+01
CPCT02100101T	7.21E+01	9.06E+00	5.89E+01	2.44E+02	3.96E+02	3.14E+02	1.58E+01	6.99E+01	2.82E+01	1.97E+00	1.88E+00	3.32E+00
CPCT02030357T	9.86E+02	2.21E+03	2.00E+03	3.93E+02	5.64E+02	4.77E+02	2.17E+02	4.30E+01	2.02E+02	1.02E+01	3.98E+01	2.32E+01
CPCT02070192T	5.48E+02	4.81E+02	1.49E+02	6.24E+01	4.41E+02	6.18E+01	9.88E+01	1.10E+01	9.84E+01	3.48E+00	7.02E+00	2.37E+00
CPCT02050211T	5.55E+02	6.81E+02	6.06E+02	1.32E+02	3.66E+02	2.73E+02	1.84E+02	3.46E+01	2.88E+02	4.37E+00	1.02E+01	6.17E+00
CPCT02380016T	6.40E+01	7.64E+01	3.46E+01	1.30E+01	3.89E+01	1.17E+01	1.50E+01	2.46E+00	3.02E+01	1.52E+00	2.87E+00	1.01E+01
DRUP01090003T	5.87E+02	9.11E+02	1.08E+03	1.38E+02	3.72E+02	2.50E+02	1.20E+02	2.26E+01	3.51E+02	5.20E+00	1.66E+01	7.13E+00
CPCT02230039T	1.97E+01	1.49E+01	3.54E+00	7.07E+00	2.69E+01	1.43E+01	6.02E+00	2.12E+00	1.93E+01	2.90E+00	2.72E+00	3.04E+01
DRUP01010037T	5.07E+02	1.86E+02	4.62E+02	4.25E+01	2.31E+02	6.82E+01	1.98E+01	8.09E+00	1.77E+02	3.45E+00	1.61E+01	7.28E+00
CPCT02120042T	1.09E+03	1.93E+03	1.41E+03	2.13E+02	5.42E+02	4.78E+02	3.26E+02	5.09E+01	1.14E+02	8.52E+00	3.86E+01	1.23E+01
DRUP01070020T	2.50E+02	2.41E+02	1.32E+01	3.61E+01	1.38E+02	3.32E+01	2.45E+01	6.53E+00	8.55E+01	3.25E+00	7.29E-01	1.79E+01
CPCT02340022T	5.27E+01	3.47E+00	2.22E+01	2.69E+01	6.33E+01	1.20E+01	2.00E+01	2.63E+00	4.34E+01	1.90E+00	7.17E-01	1.31E+01
CPCT02070041T	9.35E+01	8.95E+01	3.21E+01	2.08E+01	6.29E+01	1.80E+01	0.00E+00	5.41E+00	4.84E+01	2.11E+00	2.51E+00	2.03E+00
DRUP01140001T	1.16E+02	7.26E+01	6.00E+00	3.44E+01	8.70E+01	3.78E+01	1.48E+01	5.92E+00	2.98E+01	3.34E+00	2.16E+00	1.17E+01
CPCT02210004T	7.00E+02	4.36E+02	2.05E+02	8.07E+01	7.70E+02	1.60E+02	3.33E+01	5.54E+00	2.78E+02	4.33E+00	1.50E+01	3.68E+00
CPCT02050089T	2.75E+01	2.10E+01	9.49E+00	7.54E+00	1.51E+01	1.13E+01	1.32E+01	1.95E+00	5.18E+00	1.75E+00	1.83E+00	4.26E+00
CPCT02050104T	1.90E+01	6.31E+00	4.88E+00	1.13E+01	1.62E+01	9.49E+00	7.01E+00	3.29E+00	1.59E+01	7.27E+00	5.65E+00	2.51E+01
CPCT02050041T	1.96E+01	1.09E+01	5.92E+00	1.44E+01	3.79E+01	2.32E+01	7.57E+00	2.63E+00	2.65E+01	2.78E+00	5.92E+00	4.50E+01
DRUP01050001T	5.89E+02	9.04E+02	9.83E+02	1.37E+02	3.88E+02	2.48E+02	1.57E+02	2.68E+01	3.04E+02	5.68E+00	2.08E+01	5.49E+00
DRUP01050003T	5.11E+01	2.46E+01	1.24E+00	8.16E+02	9.45E+02	6.04E+02	4.94E+01	4.87E+01	7.73E+01	8.56E-01	2.35E+00	1.03E+01
DRUP01070008T	1.15E+03	9.11E+02	4.36E+02	1.85E+02	1.15E+03	1.51E+02	2.51E+02	2.84E+01	2.31E+02	7.81E+00	1.48E+01	5.32E+00
CPCT02370001T	2.29E+01	1.41E+01	1.41E+01	6.34E+00	1.46E+01	8.84E+00	3.90E+00	7.19E-01	7.24E+00	2.99E+00	3.90E+00	9.23E+00
CPCT02020491T	1.33E+00	6.09E+00	3.46E+00	1.49E+01	1.81E+01	1.58E+01	8.80E+00	5.67E+00	7.06E+00	1.79E+01	3.85E+00	5.54E+00
CPCT02020486T	1.91E+01	4.31E+00	6.60E+00	7.95E+00	2.07E+01	1.46E+01	4.65E+00	1.45E+00	9.04E+00	2.16E+00	2.84E+00	8.55E+00
DRUP01010018T	8.21E+02	1.22E+03	1.40E+03	2.74E+02	5.53E+02	4.19E+02	2.32E+02	3.80E+01	3.55E+02	7.67E+00	2.32E+01	1.22E+01
DRUP01050002T	8.86E+02	1.26E+03	1.29E+03	3.13E+02	6.93E+02	6.02E+02	3.58E+02	6.84E+01	3.42E+02	8.46E+00	2.67E+01	1.07E+01
CPCT02040104T	3.93E+00	1.38E+01	2.09E+01	5.97E+00	3.84E+01	1.18E+01	1.22E+01	8.82E-01	2.73E+01	1.06E+01	2.97E+01	2.81E+01
CPCT02070131T	2.57E+02	2.10E+02	6.23E+01	3.20E+01	2.53E+02	4.38E+01	5.04E+01	5.84E+00	2.76E+01	3.02E+00	5.38E+00	1.78E+00
DRUP01070026T	6.24E+02	4.89E+02	1.89E+02	9.19E+01	5.14E+02	8.69E+01	1.25E+02	1.74E+01	1.48E+02	4.78E+00	8.15E+00	3.39E+00
CPCT02380029T	4.85E+02	1.18E+03	1.04E+03	6.83E+01	4.55E+02	1.60E+02	8.20E+01	7.23E+00	2.32E+02	5.04E+00	1.99E+01	4.27E+00
CPCT02360007T	4.48E+02	3.59E+02	1.52E+02	3.38E+01	3.82E+02	6.26E+01	2.89E+01	1.22E+01	1.46E+02	3.97E+00	1.12E+01	5.04E+00
CPCT02340041T	2.18E+01	6.21E+00	7.43E+00	8.78E+00	2.38E+01	1.64E+01	7.64E+00	2.24E+00	9.33E+00	2.03E+00	4.94E+00	1.71E+01
CPCT02040196T	1.84E+01	5.56E+00	4.93E+00	1.39E+01	2.52E+01	2.11E+01	5.92E+00	2.12E+00	1.00E+01	1.83E+00	4.36E+00	1.71E+01
DRUP01110002T	7.64E+02	2.95E+02	6.02E+02	1.27E+02	5.40E+02	1.83E+02	6.34E+01	2.97E+01	3.40E+02	5.00E+00	1.44E+01	4.10E+00
CPCT02220030T	9.83E+02	4.22E+02	4.84E+02	3.08E+02	7.64E+02	3.72E+02	1.76E+02	5.06E+01	3.66E+02	6.39E+00	1.40E+01	5.30E+00
DRUP01050017T	4.93E+02	6.53E+02	2.07E+02	5.17E+01	1.78E+02	1.22E+02	4.14E+01	1.72E+01	1.30E+02	5.54E+00	8.83E+00	8.11E+00
CPCT02030430T	1.18E+02	3.38E+01	4.57E+01	6.38E+01	1.13E+02	9.85E+01	1.12E+01	8.54E+00	6.15E+01	2.13E+00	4.88E+00	4.46E+00
CPCT02070023TII	1.21E+03	9.87E+02	5.66E+02	1.95E+02	1.21E+03	1.66E+02	2.89E+02	3.00E+01	2.78E+02	9.12E+00	1.56E+01	6.89E+00
WIDE01010443T	1.95E+01	6.51E+00	9.54E+00	3.28E+01	4.91E+01	4.36E+01	3.54E+00	3.94E+00	5.78E+00	1.67E+00	1.75E+00	5.12E+00
WIDE01010470T	1.13E+02	5.19E+01	6.40E-01	1.01E+02	1.91E+02	8.08E+00	9.14E+01	5.90E+00	6.39E+01	4.68E+00	7.77E-02	2.70E+01
DRUP01010167T	4.45E+02	4.35E+02	2.43E+02	4.65E+01	5.50E+02	1.30E+02	4.50E+01	9.93E+00	1.83E+02	2.83E+00	6.21E+00	2.65E+00
CPCT02080048T	3.54E+02	2.12E+02	4.76E+01	4.91E+01	3.02E+02	6.14E+01	4.02E+01	8.74E+00	1.32E+02	1.03E+01	4.00E+00	6.22E+00
DRUP01070119T	6.84E+01	6.77E+01	6.71E+00	1.18E+01	4.09E+01	1.15E+01	8.92E+00	1.07E+00	2.13E+01	1.62E+00	2.20E+00	2.58E+00
WIDE01010539T	1.95E+01	8.08E+00	6.41E+00	2.74E+01	4.56E+01	3.95E+01	6.18E+00	5.91E+00	8.42E+00	1.83E+00	3.33E+00	8.99E+00
WIDE01010557T	7.25E+00	8.28E+00	7.38E+00	6.39E+00	1.82E+01	2.49E+01	8.04E+00	3.78E+00	8.82E+00	2.08E+01	3.19E+00	8.92E+00
WIDE01010578T	2.51E+02	2.12E+02	8.55E+01	2.01E+01	1.70E+02	3.68E+01	2.83E+01	1.04E+01	1.10E+02	8.39E-01	1.71E+01	1.82E+00
WIDE01010648T	1.03E+01	3.16E+00	7.45E+00	7.00E+00	1.10E+01	6.70E+00	5.57E+00	1.06E+00	4.97E+00	1.08E+01	2.30E+00	8.39E+00
