Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP116748	36	77	52	38	17	7
SP115070	11	3	12	58	13	0
SP115131	25	30	18	16	2	1
SP115097	9	13	36	22	34	10
SP115060	65	14	22	30	15	0
SP13594	53	57	18	7	24	0
SP96834	21	26	26	31	31	2
SP115057	3	12	64	71	4	0
SP116768	56	36	27	10	0	8
SP13442	62	44	38	34	16	0
SP13325	4	28	9	16	2	0
SP116736	13	10	32	48	0	2
SP13619	19	18	15	63	11	0
SP115111	81	72	57	59	12	0
SP116760	35	18	27	17	12	8
SP13311	2	10	34	27	13	4
SP13509	17	7	20	35	14	0
SP13539	6	14	38	4	8	8
SP13624	1	12	65	16	14	1
SP116746	53	22	0	17	13	9
SP13490	1	16	49	45	16	2
SP116774	24	18	49	7	0	0
SP115105	8	15	29	32	8	7
SP13278	0	23	38	20	12	0
SP116756	59	85	55	0	24	4
SP13319	2	5	10	20	0	0
SP13280	69	20	36	0	12	0
SP13363	0	25	12	37	9	1
SP13347	6	20	41	30	10	4
SP116730	62	21	26	44	3	5
SP13365	4	10	32	23	4	4
SP115099	55	58	13	21	16	0
SP116764	17	13	29	23	6	4
SP116772	27	2	39	27	18	2
SP96888	0	12	8	20	7	3
SP13327	25	19	30	37	31	0
SP116740	90	21	39	9	14	1
CPCT02150038T	207	327	53	110	40	90
CPCT02040203T	0	0	0	0	0	87
CPCT02300038T	686	388	0	230	21	275
WIDE01010265T	574	343	52	143	21	126
CPCT02310012T	958	966	231	0	5	353
CPCT02080232T	1382	1044	90	92	54	275
CPCT02180068T	2159	2947	57	0	515	493
CPCT02290041T	270	1045	112	193	64	164
CPCT02040278T	431	414	47	212	94	138
CPCT02310017T	1658	1830	0	237	38	528
CPCT02150022T	76	40	12	51	5	97
CPCT02150026T	1358	679	9	180	59	277
CPCT02150030T	220	1164	45	107	7	184
CPCT02180037T	363	289	15	71	56	317
CPCT02150033T	103	120	0	50	22	263
CPCT02230051T	45	54	29	47	22	81
CPCT02340030T	234	0	563	0	184	385
CPCT02340031T	905	268	14	169	57	158
CPCT02230066T	347	90	0	70	0	214
CPCT02180043T	364	364	0	64	0	527
CPCT02120032T	442	11163	134	0	0	163
CPCT02300023T	173	219	76	112	0	185
CPCT02180001T	1135	963	169	81	28	240
CPCT02330016T	1008	701	0	237	24	116
CPCT02180015T	228	211	60	43	36	43
WIDE01010545T	1609	853	0	266	23	233
