hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22
22	0.00419733155091234	0.00106305830571808	0.00390224008316979	0.00384944734743787	0.0952601454658018	0.0288652202223799	0.0161668901835005	0.00331300981792111	0.000915203284101018	0.00360146129229338	0.00386085822399071	0.0335569730831367	0.00331113285887116	0.0058763973941027	0.00805877028273299	0.00758683753527646	0.00191043198460086	0.00854938376521225	0.00629890329283497	0.00449509440242059	0.0143225393623752	0.0092802681637246
23	0.014651880187082	0.00197440141375306	0.0045059128009058	0.00225507105450702	0.0477967765153559	0.00777200392665613	0.0131348209488777	0.00360589641948288	0.085988097091465	0.00232858720721392	0.00343676226144375	0.15308057702477	0.0285396117107758	0.00178711155810029	0.00503561883124684	0.00314901911260885	0.00700617551867613	0.00739785628602638	0.00133840996026437	0.00229044382297583	0.0195298426938903	0.0119693316701078
24	0.769043061563958	0.104172529275801	0.0135354003102811	0.0221897831195528	0.0250555175880866	0.0323656465686379	0.023259233810806	0.0230122886339693	0.0132574688684989	0.0180286684051574	0.0288640952516703	0.0159967034462566	0.013831546275929	0.0201463216727704	0.0199944589213979	0.045424023192301	0.0107679745397758	0.0285945176948945	0.0193096430234219	0.0161597810933672	0.0220860146987919	0.0208416869075992
25	0.000758552771849323	0.00123031389359965	0.0134253713996478	0.0100104283018498	7.614362779614e-07	0.00787657842106292	0.0119577095767072	0.00680577998369694	0.00106289465547425	0.020011110917618	0.00475797732375971	0.000834675473736048	0.000660497231818749	0.0777270540990705	0.0451584248812984	0.0109896003195699	0.0243687854594209	0.0156501903676202	0.0192333905811629	0.00263179140893992	0.00116580024531843	0.0129027289082497
26	0.00168595800298536	0.00168739274208323	0.0105299034429589	0.00788589811599522	0.00138647393733065	0.0136354696148739	0.00552707053731592	0.00761456151241796	0.000244582858297625	0.130154014425786	0.00371734092955829	0.00108877791848867	0.00208263188073144	0.141647088389169	0.0353060329800138	0.0169796427555571	0.00533103927790535	0.0299933195736442	0.0163060357184502	0.00292951982365838	0.0295172631043117	0.0121088895691497
27	0.000587505328571575	0.00115346320056955	0.0105087482096977	0.00223434662660312	0.000189496108375327	0.01287276359046	0.00210158496091845	0.00206096569163366	0.000356962114871053	0.037405552914324	0.00244632246453687	0.00061378245740654	0.00162560867162091	0.0420539721322816	0.00164433367729212	0.00538627196174363	0.0110319744905686	0.00780424388302185	0.00771541299543998	0.00114763674790823	0.00852423281232543	0.00694066401329526
28	0.00092913421417089	0.00567799238365546	0.0319851070629469	0.000201786846357589	3.0457451118456e-07	0.00682846094753521	0.000883306067253441	0.00275220981295448	0.00465203039394257	0.0108908016237423	0.00184838814156166	0.000309599484229754	0.00230878529443832	0.0165597504859954	0.00134340309538421	0.00137036918997323	0.165761621934881	0.00101984888639285	0.0061186478559794	0.00169213482453856	0.0063837085502374	0.0210852655919336
29	0.00140194117406102	0.00278621904028476	0.0795293348987772	0.000358463521311033	3.5533692971532e-07	0.00337927128610305	0.000437192273721905	0.00110423546841107	0.00214629511796384	0.00295967812445834	0.00155863336136944	0.000194639216854193	0.0036772929366507	0.00648392246636608	0.00191399385131477	0.000710046155036928	0.034986083279866	0.00103282775729166	0.00585893799005664	0.00446771358001705	0.0148503608379542	0.0320536462955199
30	0.00379675115460758	0.00678354501526343	0.304290344228626	0.000217468330138202	3.0457451118456e-07	0.00229539850444383	0.000144067423705506	0.00135480766973127	0.00373410126238332	0.0125049479855845	0.003411482616708	0.000212783048960583	0.00161512782340586	0.00441705302133085	0.00120094378235269	0.00380205741091354	0.12582684647449	0.00434372896252688	0.0195172795525987	0.00815005390409266	0.00302992305270283	0.103760035871893
31	0.000282663036402917	0.000186586217390076	0.00471664062186231	0.000924954244492938	0.000197567332921718	0.000746329012194238	0.00255045837710296	0.0047076579075158	0.000383972785138977	0.00814781075492432	0.00147253023855353	0.000759850665310349	0.000292794140274217	0.00177061453581281	0.0096501703177615	0.0100902708268583	0.0177778976275729	0.00490015581153288	0.00529335628172648	0.000449539863378063	0.00047789594937813	0.00462390989488421
32	0.00165898132711944	0.00129045606262501	0.0097554483241985	0.00403555271001485	0.00058645822128587	0.00135731075988633	0.00262689614428547	0.00572789474025703	0.000260937943047011	0.139942476594122	0.0029484697835707	0.00104808008953878	0.00336467252516968	0.020165485878302	0.0183407535405378	0.00850874012636622	0.00548684853755392	0.026801781427003	0.000710758969190955	0.00137877652369808	0.0251260199445196	0.0135722879859945
33	0.000548603807724402	0.000493832356120592	0.00439772819265939	0.000515738901959479	0.000194673875065464	0.000403856985634013	0.000344310179771648	0.0013693014604373	0.000177242035863603	0.0403036942041595	0.00080920251606817	0.000399815471603778	0.000989945227378363	0.00212762195226157	0.00417469364065865	0.00546395984384784	0.00406905895457133	0.00794618542098075	0.000553245848896067	0.000380403286809133	0.00886516030238812	0.0056734836039562
34	0.000176654988117131	0.000180109150023455	0.00354214546655176	0.000189881813883907	0.00020041002835944	4.02832432873966e-05	0.000234643531603274	0.000457522993897157	4.3985265803271e-06	0.00916673260973114	0.000335490263709855	4.57591589502103e-05	0.000223533201653121	0.000698703225385183	0.00105382216453104	0.000528838331325638	0.00239532126314641	0.0015965137626345	0.00063313131464896	0.000195316533145227	0.00173667641925911	0.00263469504357232
35	0.000127607790041917	0.000141385815100769	0.0047599491814411	0.000160176800554991	2.538120926538e-07	9.00385107670125e-06	0.000301025687474927	0.000444686303255754	4.95608628769251e-06	0.00172661801046	0.000341764838371672	0.000289472557912715	0.000323916436779451	0.000352463326477355	0.000587356215579887	0.000251107747245519	0.00220161538966959	0.00124349348050163	0.000195198041960436	0.000317845713401053	0.000977412601576228	0.00161418205836078
36	0.000201140351178846	0.000267290909865887	0.0103157907846806	0.000502291050964062	2.538120926538e-07	7.41161014276564e-06	0.000104941266913274	0.000441325424251459	0.000203137586716797	0.00396249393090713	0.000109533037449055	5.48162757928781e-05	0.000362870255978705	4.2971285599117e-05	0.00119510412786809	0.000162229167749992	0.00620684346584371	0.000643787040783893	0.000686436184782636	0.000389416140850297	0.00115956422222528	0.00375271921193162
37	0.000166906009138967	7.99677215492147e-05	0.00228582837828951	0.00225279136743759	4.0609934824608e-07	0.000726683834989459	0.00181666337276091	0.00505914983671496	0.000190003958054411	0.00389962620433315	0.00131076952761883	0.000303531807913588	0.000464825618337292	0.00403031145093879	0.003291916839741	0.0113267110923774	0.00756871823128967	0.00392945641985518	0.00243264790084826	0.000545410770710445	0.000484953484495529	0.00152132059103069
38	0.000961581024337827	0.000557640853248943	0.00373447365898983	0.000873949124707242	0.00038939851254946	0.000956477675003275	0.00115321984454479	0.00918089450448204	0.000131769944174025	0.076876965941708	0.00143651490537905	0.00117248225323071	0.00124416402352776	0.021665825845381	0.0135700854845357	0.00640857931101249	0.0041812416215183	0.0192198304331168	0.00613632036009379	0.00076556018861888	0.0103667722583455	0.0077869787166233
39	0.000340646698968594	0.000205570136123128	0.00594626956970277	0.00036251629832335	2.538120926538e-07	0.000320578713718611	0.000255813239626125	0.00128705328258219	0.00018616299118145	0.0192464796554443	0.00159548288655098	6.57972900040864e-05	0.000329011293550654	0.00705548995711663	0.00110722674667244	0.00146289013778456	0.0065871809971741	0.00688214329144066	0.00428136424588869	0.000576632514034478	0.00190396614056041	0.00537145134934255
40	0.000234043603307992	0.000143432876362107	0.0106174535621475	0.000175190497214257	5.076241853076e-07	6.11452182513485e-05	0.000749747891459278	0.00108915819176681	0.000194774191106316	0.0105540634026098	0.000844129772711693	0.000107590260532998	0.000362550007838801	0.00524990568543695	0.00081934119937932	0.00206040628222268	0.012945393667947	0.00349952662791212	0.00281520322220038	0.000335339016603312	0.000503474846496744	0.00478060531793976
41	0.000119416927081344	0.000100350272994086	0.00268929664751174	0.000179703817068883	6.5991144089988e-07	3.08360978597701e-05	0.000103051114411233	0.00027986319542013	0.000208651232711855	0.00479520370000595	0.00019516466043489	1.14841873691343e-05	0.000399320316993254	0.000759850870869904	0.000736973814753821	0.000369892087649759	0.00139738162505215	0.001076720621556	0.000179106005693666	0.000373710196888268	0.000582078610634966	0.00123094583821706
42	0.00018778404685014	0.000157880682499955	0.00649118498316054	0.000107651889389676	5.076241853076e-07	8.3366478444413e-06	0.000206404653222793	9.59017488100505e-05	0.000212616101742009	0.00583494611872657	0.000215185268604386	8.99792000055882e-06	0.000170575804699874	0.000448284354135156	0.000171940149381187	0.000221058208640129	0.00568059514547771	0.000889071430248544	0.000399735212111408	0.000358993004846368	0.000345893903663824	0.00395239129404481
43	0.00071314516072931	0.000206742841410829	0.00453286131342927	0.00763748130685387	0.00118784059361978	0.00507681950714801	0.0309406623668974	0.0594622584257353	0.000261371600597184	0.0062787873056909	0.0213808126408379	0.000591317255826198	0.000435275449064315	0.0164160189445087	0.0159933066257049	0.129397339010316	0.00471300267037383	0.026472753908142	0.00400640389151414	0.00178667471967077	0.00443325229739572	0.00262649161637971
44	0.000379358234810555	0.000139143864368148	0.00326129075954383	0.00217726234129895	0.00060447887986429	0.000757381968791033	0.00392966485479168	0.00731037862309175	0.000167020107895238	0.0118617662533262	0.00379854770798492	0.000253332885805207	0.00041233403686027	0.010165326835153	0.00557757644260776	0.00510710360069675	0.00378698648747421	0.0165996755006928	0.00349082243872716	0.000668510384766345	0.00212278707065541	0.00231383143989709
45	0.000145462795909143	5.49677332606283e-05	0.00188222992301643	0.000291270320618183	1.5228725559228e-07	0.000115177371535044	0.000233660652302213	0.00178556032878172	0.000203757097502758	0.0055422401194356	0.00109097806836675	2.32051621067043e-05	0.000199048775684083	0.00207457464107369	0.00188790378208519	0.000670651066147565	0.00295562358117678	0.00378105673591385	0.00157281181506859	0.00104853338237543	0.000423862863056037	0.00131955613679955
46	6.9787825248026e-05	4.10550310538123e-05	0.000872246540614891	4.77813198895351e-05	5.076241853076e-07	2.24700478389919e-05	0.000230863226599194	0.00055176764264259	7.8058359031157e-06	0.00331983102093489	0.000250729101948781	1.13953921059709e-05	0.000105565432299325	0.000494416745801335	0.000445462030401712	0.000214228768047995	0.00179634837679543	0.00148646244941056	0.000239143258347113	0.000465207778420086	0.000603363240354105	0.000647937899192633
47	2.81094166517106e-05	1.63355873621605e-05	0.000313618196468847	0.000143366986810721	3.5533692971532e-07	5.56605815115845e-06	0.000230825423549153	8.30883976061766e-05	1.4248748077116e-06	0.00129437137371419	0.000118854226397535	3.31206331599517e-05	5.06574330393892e-05	0.000446209878278647	0.000147498369723878	0.000181950675144119	0.00066967430813662	0.00019062794856292	9.8399517682264e-05	0.000101118898293061	0.000221882929458107	0.00059237379517145
48	1.98313278711346e-05	7.63220854147778e-06	0.000964201287856829	1.55663480700365e-05	2.538120926538e-07	2.37252945979895e-06	5.54192713598196e-05	7.94941242265836e-05	1.92048343648085e-06	0.000722020162246105	0.000186786471146568	3.83299552655384e-05	2.04958809538678e-05	7.01370408629266e-05	7.02171357785128e-05	0.000229397315047366	0.000618104498276464	0.000134382002739155	0.000101868336724463	9.21440731719013e-05	4.64527708256285e-05	0.000334314567290637
49	0.00282305649515753	0.000241865533200473	0.014313348754739	0.0228178714478935	0.000153353266381426	0.00519875711753466	0.0109558909475758	0.00243845775424104	0.00636745576027014	0.00136249499562069	0.0709786776896073	0.0169431425578944	0.000522120921912877	0.0101329254979656	0.00867984579356266	0.00678839205973292	0.0210923102176345	0.0240667941508021	0.0598746902462617	0.0123805050521991	0.000504259017065344	0.0202583136337606
50	0.000577721698240259	0.000114407337772223	0.00209729727900088	0.00221092802307172	3.0457451118456e-07	0.00375494967827698	0.0035980186967837	0.00125050372341049	0.00272485624097334	0.00206685264265064	0.00678179967132835	0.0011356322190179	0.000318588672270136	0.0059426818369464	0.00529929806882155	0.00209445763338556	0.0018603421929805	0.00947254819867039	0.00564748370737773	0.00354566438557796	0.00147547293700407	0.00277119741507684
51	0.000474455886350463	0.000197442763962018	0.0012870192985849	0.00117744685778872	0.000191983466883334	0.00118790899006847	0.00131509250481951	0.00163768165259275	0.00322213754886469	0.00201551179382309	0.00229569640343557	0.00127276170376326	0.000283012015273507	0.000773779494477893	0.00128364082489264	0.003039172952348	0.00229571196216324	0.00513711720278373	0.00814823540456929	0.00471455929976893	0.00124369452179934	0.00310106154008485
52	0.00125973321559967	0.000417289155367406	0.00153343979514617	0.0015878826388543	0.000377926205961508	0.000805056466868346	0.000787777759800327	0.00210556735675315	0.0249848699978299	0.00169323292422767	0.00264776169963357	0.00509350348400054	0.00234235312219373	0.000341992162630214	0.00113915647038662	0.00102187601617882	0.0103439696812968	0.00285288598774064	0.0118573471362774	0.0133877009985292	0.00112610627796502	0.00376686763291968
53	0.00670872660657576	0.0021809111096112	0.00224957156313111	0.00160402466547722	0.000445694034700073	0.000183817883046425	0.000682307250186482	0.000291672950810222	0.0754320669562301	0.00075921746440631	0.00276190092773032	0.00405007034656732	0.00790934299201723	0.000356414709061182	0.000848586565790089	0.000456254557453448	0.0279939611453934	0.00295024629316188	0.0211487328824813	0.0574831844672245	0.0019658409325685	0.00850436344277846
54	0.0202699936891761	0.0117335780652335	0.0139779460924299	0.00673419560309156	0.000643109080366198	0.000215257856374037	0.00115790742274985	0.00240454555151021	0.178179913242471	0.0019863675158419	0.0211901453633976	0.0033930445960002	0.00288400918064077	0.00481653780055574	0.00641274122188083	0.00129634763913428	0.0338678412417293	0.0434610445885918	0.0678484378953415	0.274510694245696	0.00471798089670875	0.0506914343300542
55	0.000415662099045578	3.51056088853711e-05	0.00426452616497693	0.00693374881666395	4.0609934824608e-07	0.000331552510609883	0.00270533747312014	0.000905570176157206	0.00288252173600056	0.00178867366736887	0.0356413612707863	0.00041420030423625	0.000169091017869409	0.00145065133108743	0.00377020337962468	0.00165756513908455	0.00475783771833545	0.0110553696905592	0.0101337340578773	0.00109983439546205	0.000209746956372633	0.00521435737921691
56	0.000289777317667286	3.99126419060888e-05	0.00064804446339664	0.00199882501704642	0.000194013963624565	0.000784142472669337	0.00513078116373817	0.00108000913225512	0.000509113963903213	0.00115381564917796	0.00307051570112569	0.000805432233734232	0.000263564219141144	0.000342486085453192	0.00352376054157709	0.00159130758386613	0.000466395839622562	0.0072746633966754	0.00167026715715357	0.000956275222443513	0.00041475154787802	0.0010061320784326
57	0.000137587379749678	2.27113603245709e-05	0.000305893824119123	0.000129573728683573	0.000200562315615033	8.73696978379727e-05	0.000959365803935539	0.00155970459180561	0.00593906405177772	0.000131397383313033	0.000665757760071146	0.000128072367902691	0.000230112845254789	0.000511012552653408	0.00140382468170469	0.00114509350223059	0.00168087979779312	0.00102495532740222	0.00147759375863805	0.00198062221169582	7.72594717349079e-05	0.000731632783910734
58	0.000143901095268812	3.44995266901067e-05	0.000382530012712451	0.000204826429116826	3.0457451118456e-07	1.55243491058722e-05	5.13365419554127e-05	0.000424521029229985	0.00545696075814243	0.000144255153010617	0.000412090851488797	3.66132468443791e-05	0.000234974794287879	2.0448404871304e-05	0.000941973943555878	9.01486158161697e-05	0.000929302094954956	0.000574487129340594	0.000459464581417914	0.00228158308461469	0.000170389062120051	0.000320564693372664
59	0.000160397529117634	9.40692981201763e-05	0.000700270767457835	0.00015356801076786	3.0457451118456e-07	5.04586580058289e-06	5.33401036075753e-05	0.000279583122169772	0.00300685755074304	0.000116238749564302	0.00017256893780881	8.53914447421454e-05	0.000156572226945882	7.40884234467535e-06	0.000285813411830848	8.57394331180901e-05	0.00119121101080344	0.000292919473978503	0.000224713792153823	0.00424927546350884	0.00101770403222	0.000443682525773458
60	0.00134483932868935	0.000704413317094286	0.0022889962388599	0.00169330089545878	0.000191932704464803	1.82972005050272e-05	8.67201967936058e-05	0.000188162545365448	0.00820511060466793	0.000387379787748449	0.000455758989597626	0.000263041167911073	0.000727662000796836	0.000579272686789017	0.000761321406435572	0.000224700576955934	0.00605689996655838	0.00495985611451004	0.00126757626491153	0.0310601584429317	0.00288320847346337	0.00527118354896003
61	0.00102321024822994	3.77638050319695e-05	0.00883833099139477	0.0101856878804904	0.000187922473400873	0.000320718939482679	0.0122573743543806	0.000710895927720936	0.00783055438347557	0.00075993930410863	0.126615476292807	0.00329776727862586	0.000281410774573986	0.00247870229483458	0.0013708117962716	0.00500856795257445	0.0120467102989622	0.0212982770817971	0.0414410163959992	0.000999894393689146	0.000200486275372025	0.018846294576701
62	0.000270304452070137	4.51970338293093e-05	0.000721165628617342	0.00205100452108	0.000399703283511204	0.000535967749033228	0.0040027759535706	0.00201421679826142	0.00108767508691272	0.00164078675835595	0.00593313624640436	0.000428821924237158	0.000151040668165719	0.00128597746190645	0.00226352542861062	0.00223940951458493	0.0016574846470851	0.00963779413162793	0.00507145449080805	0.00101316648677086	0.000797053370798265	0.000733824792796209
63	0.000145229795431053	2.78677507678864e-05	0.000415901037077269	0.000123655753159905	3.0457451118456e-07	3.4377929255428e-05	0.00070472445886068	0.000932363850441444	0.00689657992255991	0.000256253094323786	0.00142893463888009	9.88291279008747e-05	0.000196748811770225	6.4012397857995e-05	0.000870343988143994	7.61542533396564e-05	0.00244585913368341	0.00151671310607635	0.00402610842571835	0.0015623801494818	0.000156199308973958	0.000992448629026309
64	0.000281726254993568	8.15857853694422e-05	0.000662646998765641	0.000477698063184774	4.5686176677684e-07	1.43980195815826e-05	8.52080747919736e-05	0.000763362983287982	0.0198584801950765	0.000580178660740122	0.000307454158429021	7.25753284255599e-05	0.000257595958352021	0.000415685447818585	0.000208579271873262	9.534857584597e-05	0.00503834869829884	0.00109379215473437	0.00319872324470624	0.00623529778184535	0.000173451061483155	0.00109029193473247
65	0.000462378097465639	0.000118517580782029	0.00101584175468925	0.000284085852278166	1.0152483706152e-07	7.24198220236056e-06	7.48122360307523e-05	0.000245600901126347	0.0125468899970009	0.000689672720585867	0.000446256454560655	0.000163768063694381	0.000175030165191269	9.83894263372886e-05	0.00167287263388621	0.000538974658941331	0.00539921516397903	0.00219101363504857	0.00201634856467144	0.00854589693242379	0.000515984234138694	0.00160136212760634
66	0.000565284252207202	0.000164305057528043	0.00155895626111043	0.00101123694599949	1.0152483706152e-07	2.06358043767451e-05	0.000277171962899179	0.000218900584592228	0.00146198350379069	0.00111395656311545	0.000933460855902761	0.000131653776850282	0.000379202911113819	7.77434523367933e-05	0.00225971081560052	0.000266923293879935	0.00297980626452616	0.0050127603452615	0.000331097751300084	0.0145672059814015	0.000976105650628561	0.00074422022887429
67	0.00299973060126261	9.27916893639817e-05	0.0271189043663468	0.0165685123220425	0.000762553051169076	0.000660422638055493	0.00873575562172937	0.00700925320008195	0.0185592421747579	0.00517306422668004	0.369760974974602	0.00165390057168166	0.000436003285745915	0.00769008200007922	0.00330858811141477	0.0463909282024505	0.0340694903323647	0.0794059211586535	0.104478140703141	0.00196065702869324	0.000295557621450844	0.0560939723508634
68	0.000718918793088973	0.000122185352510735	0.00257230278315862	0.016288755572482	0.00140779415311357	0.00227414751606988	0.0232242659895183	0.0166907553001412	0.00408356729674424	0.00349826077235224	0.00838852601536582	0.00190658229222367	0.000264874325168025	0.00132341681188821	0.0152226135157013	0.0124619797853351	0.00410178229363478	0.0281353385092286	0.00647880979523069	0.00261486853953774	0.00051729118508636	0.0020161167785427
