hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26	hdp.27	hdp.28	hdp.29	hdp.30	hdp.31	hdp.32
17	0.00217584763251746	0.00233545195690713	0.00166067799360629	0.00620467583640717	0.000123607343315624	0.000718709092986239	0.00504584686319613	0.000642524630745124	0.000953203091056946	0.165814430975873	0.00328137374623117	0.00014512196742367	0.00265689066860635	0.000101770140670001	0.000823152577006157	0.00160276144515597	0.0028676988643916	0.000691164142122995	0.0121301001245124	0.00339802088565257	0.000977669157716756	0.000535031477274644	0.00114436742583231	0.00708688793953335	0.000341257832021943	0.00179004903051055	0.000732633221058395	0.000636981946800371	0.00131269991618571	0.00213776345399209	0.00952440782456707	0.000682987874566206
18	0.0237817281298318	0.0119547890306242	0.0125496110116764	0.00678953373423732	8.14508211514063e-05	0.00244477520697168	0.0264049173040839	0.00387623957891742	0.00141656889876338	0.248681177052612	0.0111024164879021	0.000591056491254692	0.0062418474074419	0.00128341391027474	0.000803099405130366	0.00525196565152608	0.00887602457411311	0.000392250316736937	0.0381140572164476	0.0133706715120463	0.000987471921104947	0.00102556523851702	0.00270973198664516	0.00223825172527111	0.000520852884895238	0.00536691693238607	0.00313370270587715	0.000573782459881145	0.0025516691286076	0.00120260791137733	0.00483045748609371	0.00278518973828542
19	0.0057443920274936	0.00133117531121157	0.00920189961259191	0.0202036236308629	0.00479289148411383	0.00839280529175551	0.0190626318071604	0.0325511817914682	0.00368610578854036	0.000816550701066374	0.0225000352871458	0.000626687272768806	0.0122359672941255	0.00264638394556046	0.0403206260268846	0.00691009815400841	0.00638434560762457	0.00592659137441071	0.108371573030376	0.00369172269226982	0.00930612923998884	0.0078782156423343	0.0167551909861892	0.00775944791324351	0.00215120654276418	0.00205912879933572	0.0627479781130385	0.00115802925782034	0.00347297786376896	0.00304386888565833	0.0128937578732973	0.00527722837113737
20	0.00679507292715623	0.000290282113007232	0.00333506999164661	0.040104136215773	0.00227524982548125	0.0186355559137547	0.0202559894031725	0.0153450607970015	0.00859526880602786	0.0034521441073409	0.0200705743704482	0.000692911081762122	0.0118516102616242	0.00272534334333884	0.0170668952568757	0.0315913856988542	0.0289342008359251	0.00458199928989998	0.0286130319327639	0.018728663805143	0.0117351787022148	0.0305460537004077	0.0236063732905535	0.0403078759995618	0.00369861981343819	0.0235507447785454	0.00910907262334897	0.0111893653681602	0.00788963538841736	0.000717308702627554	0.334996461918629	0.0260029693328156
21	0.00559169698807513	0.0018861723279981	0.00341805708518563	0.0500836569754425	0.0011134419490141	0.0140316017253941	0.00955423084367484	0.0110256718282069	0.00728124841543128	0.00494496853676679	0.0103451947713398	0.000410317069708535	0.00468416197949726	0.000923272136891479	0.00742605817660429	0.0140933511110708	0.0106406356372523	0.00199046711280894	0.0196258588387036	0.0116540466710965	0.00322049105898539	0.0371327019732192	0.0148046294432371	0.0313998466425676	0.00076929743976206	0.0112292200857365	0.0126400657877644	0.00044867501126941	0.0030793695939812	0.000637623842405989	0.200877199174354	0.0063042579589519
22	0.00629317433127553	0.00149556159757329	0.00364270646716747	0.0279111034221961	0.00124141318007966	0.00881687914924348	0.00764436648987545	0.0125958024759351	0.00355397151347723	0.000586983401030066	0.00796510566520529	0.00174751424488258	0.00378832818706145	0.000404918833837361	0.00385079384740951	0.0120633784478692	0.0103942675581378	0.00223859105847446	0.00417771069798226	0.0146238016049006	0.00311412876004897	0.0227373401879051	0.013187924470311	0.00736446489210209	0.00215330395248577	0.0102416026829732	0.0145675421392602	0.000710526422911811	0.00167426875286607	0.00879176094785467	0.100859303299488	0.00810463221479982
23	0.0132017017381573	0.00314751674457168	0.00623378976863661	0.00790144801994291	0.00126810523072979	0.0069717535185988	0.00569748532148698	0.0119177960770945	0.00172220420661049	0.057525873740816	0.00366689172199161	0.000536034354923659	0.00106900608209104	0.00119292529200228	0.00222649357146196	0.00874090540115174	0.00700285987779685	0.000383666600098468	0.00191960607339121	0.0127533846272661	0.00342497126322229	0.0117793236927842	0.00209482694986007	0.0037162668419323	0.00709803428037736	0.00591146166834745	0.00434033082110364	0.000909084573526116	0.00198639484313822	0.0431446333413574	0.0464292212773649	0.00325309339219536
24	0.632192823477886	0.125208623368843	0.353655878309213	0.02156953344266	0.00840772711078826	0.0994793659654329	0.203082136843873	0.00877551323735998	0.00318243267708058	0.0184466059271621	0.0996489714022783	0.00705792005769375	0.0224990710256458	0.0106828811341871	0.0743538228123399	0.158201368085683	0.115752570123756	0.00612273387043673	0.0185354933412536	0.258581462919005	0.0333122035657358	0.00315034905841437	0.00878174295806821	0.00808936356665571	0.0578518789671064	0.0459580432675461	0.0642742994492956	0.0866614492741639	0.0182611432839955	0.0148050904260083	0.0570139147747542	0.00676959760902423
25	0.00384568784084405	0.00218682100177661	0.00434374698550491	0.00636490257110175	0.00548802033273438	0.0722537287831508	0.00774862211500525	0.0146902131256175	0.0306576368405818	0.00106879446026276	0.0158104142270883	0.023846775138396	0.0103179568981516	0.102894082042113	0.0037733769070238	0.0108683125407257	0.0233547679659515	0.00585455498343667	0.00718504553860206	0.00628014498366583	0.0136611384220293	0.0236997171112169	0.00945472251931776	0.0275714536093767	0.00788208890953415	0.0096429114653342	0.00163386569961428	0.0241300176314506	0.00806508545785308	0.00023180654899091	0.000737548825883634	0.0358263063310156
26	0.00752384888176956	0.00411950476766025	0.00862676596462915	0.0119200881062434	0.00495944108704081	0.0168576937851526	0.0114573100741784	0.00667270218088421	0.0220568568145091	0.000392549042089462	0.0162550112604328	0.159080777547215	0.00805810536918194	0.287611357182907	0.00262933591938612	0.011399331451183	0.0392730038079809	0.0092770274978275	0.00853548348121199	0.0185355294015305	0.0122890484931385	0.0206272494632457	0.0089376635594302	0.0105612443860226	0.0182714109711482	0.0106763821039688	0.00427930143558843	0.0337983115417578	0.0111096984347537	0.000461337216036253	0.00200303374050704	0.0514770831230246
27	0.00223488824707474	0.00180307554338577	0.00271602165514906	0.0119407720845436	0.00142893038730272	0.00258326279008045	0.00393074683356038	0.00245064934708083	0.00430755791703904	0.000461880688135696	0.00616166339572678	0.0414034479054984	0.00369539072557064	0.0741834519657096	0.00104804407017262	0.00479665452020362	0.0105170469062152	0.00229171364121096	0.00256665745399036	0.00556500121472578	0.0073398217594166	0.00463295868875893	0.0103359703330695	0.00291433891992551	0.00206244903026406	0.00351306099075321	0.00167158657895832	0.0109087420849058	0.00284037409322111	0.000467932924859395	0.00105268936833814	0.0145288790622029
28	0.00101904545708079	0.00559944303446008	0.00144792705967777	0.00743124568396009	0.000535895961505733	0.000474499923078855	0.0039350224792476	0.00046892146084359	0.000541010282924059	0.00466846294798216	0.00547694311110319	0.0107011091601735	0.00355264543520665	0.0266127848246635	9.59548261851563e-05	0.00161790338735553	0.0027721325901865	0.000188495012895308	0.00373954817589175	0.00229573792293752	0.00195403769433693	0.000864303047731158	0.00109210610946587	0.0010892540256326	0.000875958256239283	0.000626891258179739	0.00251366455594273	0.00825948711061021	0.00138953121025024	0.00047980520074105	0.000281982744110251	0.00518321489709165
29	0.000652854860879232	0.00277557939805034	0.000841147901067767	0.0035169027499398	7.13572884064643e-05	0.000342487256430651	0.00258973403121394	5.10343915621845e-05	0.000322225029800661	0.00264318053618077	0.00344048753014754	0.00343174337062555	0.00203748924879166	0.00743024483830944	7.21200851100744e-05	0.000481137241847453	0.000647754038975764	0.000220616963885395	0.00197916515603998	0.000160274330578948	0.000970139808738477	0.000145661784908457	0.00206766027439206	0.000555920692299266	0.000336883400144041	0.0020247538964283	0.00157810384517907	0.0140160281690603	0.000704884198203268	0.000339526795726665	0.000313315731880101	0.00167385094411436
30	0.000878221815500887	0.00766830680449609	0.00224117642620899	0.00296767510449253	8.36201397554807e-05	0.000763336923959779	0.00731154318430099	7.16373842835672e-05	0.000775977951724076	0.00441709680455851	0.0129216854623754	0.00519631667679038	0.00594177912583583	0.00431419152467186	9.81945253418537e-05	0.000244753519149016	0.000341440629714188	0.000338071713040508	0.00350530017672407	0.00018213732788881	0.00145769574046401	6.72199767173416e-05	0.000535189262371521	0.000636104721218096	0.000658094166871227	0.121680650902008	0.00231963957639204	0.0241203972603724	0.00131976792848412	0.000210772761073594	0.000187814030979823	0.00177461521307429
31	0.00149053185214717	0.000415111950140555	0.000606518507941765	0.000616390435145509	0.00520167993161547	0.00632787747650918	0.0039114434082469	0.00374142457163887	0.0233125363015295	0.000425558719218865	0.00707955977479197	0.00547578541550749	0.00466004575764191	0.00206525043403462	0.000487425882545201	0.00551500039025082	0.00888759875043735	0.00600989724279295	0.00169095281692027	0.00483341151179769	0.00368956748110309	0.0131042811612637	0.00576500451602812	0.0178250410778837	0.00283884405817239	0.00525184814682314	0.00136099993708298	0.00403059022255303	0.00535405265572477	0.000272656455504348	0.000464520384824541	0.00745882780516977
32	0.00671756793926804	0.00349699138908464	0.00700036218415161	0.000449334038501574	0.00489470166856961	0.0083948718250316	0.00626435094378286	0.0018961439412986	0.00927097733414593	0.000361039804829576	0.0121028497373875	0.148835451853285	0.00570839222844908	0.014216103078437	0.00150218018097926	0.00828004595929125	0.0387338212086073	0.00300747834324825	0.0021027701941933	0.0136599458729259	0.00998535396120451	0.00708542041466018	0.0149155984057421	0.00950695585496769	0.00357888784687282	0.0153974324711943	0.000566463660100224	0.0361159088052759	0.00532286338447401	0.00138907077421706	0.00133341313461024	0.065610348293524
33	0.00144127845780592	0.00124677708946207	0.00196935767168656	0.000156225900087478	0.000538112810541393	0.00240000805914807	0.00236041819356852	0.000143884025003312	0.000648272560363171	0.00018780977536575	0.00333925031030371	0.0421947351285534	0.00154067332080896	0.000844414070152605	0.000398026219371585	0.00182623452742066	0.00935324000470624	0.000777029679220047	0.00156735885746535	0.00294188269236902	0.00196747150675914	0.000947741468985027	0.00301095401219997	0.00029442436192354	0.00144241531770534	0.00424091350222749	0.000263357422530975	0.00978704603181325	0.000686330665919947	0.000334279220794846	0.000340914223590701	0.0178448716877817
34	0.000422634072635395	0.000359566438373966	0.000620727418707898	1.89499822627887e-05	0.000164541442192507	0.000595811728814272	0.000625184718477769	3.70249849710054e-05	0.000224638564676112	6.15463448364697e-05	0.00116408198300401	0.0109465663954591	0.000768368198683545	6.23185892917861e-05	7.93930152104084e-05	0.000712998473261228	0.00185703612207756	0.000150273358748616	0.000658905587897169	0.000941790041906688	0.000555802311950328	0.000184271588602727	0.00121763687047381	0.000687523277467412	0.000254481850253278	0.00446217189170199	0.000148472952305644	0.00354721879100153	0.000425314306088641	8.40191831624861e-05	0.000241978369657367	0.00453945519938273
35	0.000157116935312284	0.000225209788062243	0.000293959364104308	2.21203542790687e-05	5.34331170578385e-05	0.000197823292968631	0.000512146729663162	9.49252950532033e-05	0.000129807137514607	9.59149109043052e-05	0.000652098053442361	0.00278201970142991	0.000107565451536957	0.000224628396560149	6.37727197070715e-05	0.000125416546006126	0.00112545428996178	7.00598980132154e-05	0.000653377317390894	0.000314201595769085	0.00046628869817827	0.000130086997213809	0.000397715524330506	0.000438186000657246	0.000130317512314938	0.043614675487395	0.000176430405398503	0.00242798643949661	0.000627336101004696	0.000219310942385309	0.000257227561899308	0.00249560876477774
36	0.000225720992904329	0.000333083027387322	0.000233718465531711	1.04528269649796e-05	3.69660505025006e-05	0.000348560807680283	0.000364459205523175	0.000181272119827397	6.97283175488975e-05	0.000216742785679859	0.00056145157203132	0.00279784597898667	0.000338722178266981	3.59162240001441e-05	0.00011314800635838	2.37184479912232e-05	0.000884676618950155	3.32883024980677e-05	0.000328981949266186	0.000215068939542966	0.000565926964212649	3.40156095857262e-05	0.000413054335797088	0.000358922116332567	0.000142085023763971	0.0774372963009059	0.000124896605571086	0.00162379673166115	0.00036346919847757	0.000101153530039308	0.000102967412179117	0.000614549527407032
37	0.00101031483995955	0.000201574840854054	0.000303737813396859	0.000414754282297591	0.00486981354633074	0.00161271527111137	0.00405825673574411	0.00320181888987605	0.0190388809114509	0.000276477278598419	0.00699041050282408	0.00499368701449728	0.00487450442795919	0.00143376665488224	0.000249483877279719	0.00433821280488851	0.00734435392678638	0.00616171207691293	0.00408186887804282	0.00304704446455934	0.00254053585194836	0.00901949607753599	0.00183884434574141	0.0207889801730748	0.00519441478795295	0.00258375171656667	0.00381547810567287	0.00486252854169518	0.00460074257137321	0.000243359911478919	0.000225597511942925	0.010744669043848
38	0.00393051592780285	0.0019067700164469	0.00344267462597386	0.000125657241251237	0.0037979733502247	0.0046866951290328	0.00370340722973034	7.73127214583863e-05	0.00364826520482369	0.000228010239794355	0.012650172667041	0.0704454335471798	0.00530381279253312	0.0137819783872152	0.000495491900972041	0.00731345762551575	0.0307299585741209	0.00149547068512295	0.00295054543257337	0.00605337153092934	0.00735835709477013	0.00461996386555322	0.00305438040338772	0.00420773359623179	0.0031989438139916	0.0166988410549562	0.00158412388069907	0.0703003778649029	0.000699416490576198	0.000578682848834791	0.000583854508899693	0.0981263525728789
39	0.000875569376120009	0.000662556481973879	0.00139433860203826	4.01663925848655e-05	0.000441464133890576	0.00137534257806116	0.00284342395787899	3.50435922630941e-05	0.000314142974912394	0.0002349462354176	0.00507486262509333	0.0185371756327782	0.00305756807560522	0.00275595657627187	0.000104860454879443	0.00106117717594778	0.00735067682646785	0.00033949655326107	0.00172484255535452	0.000616464190644001	0.00197848699538898	0.00060313955099438	0.00182235440395839	0.000538262679373425	0.000769158384973888	0.00162610718587514	0.00147430287255305	0.020953961025818	0.000511247332971409	0.000111851624789811	0.000105584388584274	0.0302835358746708
40	0.000378052072884307	0.000468250247885782	0.000708580191349522	3.10941121809048e-05	0.000155546308014982	0.000261507678791508	0.00166294985508841	3.86938937188144e-05	0.00046562773048589	0.000220026767281068	0.00335133235073335	0.00719550538515249	0.00139522062584652	0.00104968823816848	6.96145462908609e-05	0.000339135651980228	0.00292033303826333	0.000114431692138481	0.00113710652603913	0.000880346315600478	0.000760338341932925	0.000369330936325366	0.000939552564279477	0.000448811479899222	0.000390813482156643	0.024471430279013	0.000688911437663176	0.0118054442136015	0.000764462207529944	0.000150150224154077	0.000105160014032086	0.0139723604064623
41	0.000166702792810195	0.000151083729593559	0.000257213318804151	1.22069380132205e-05	3.83808235051578e-05	0.000265342209236388	0.000466814543680874	2.67217428898665e-05	5.54520037188024e-05	0.00025920806500585	0.000982381406387891	0.00325316298652293	0.000568045916136946	0.000532111806417182	3.83407253263725e-05	0.000301921209066041	0.000904442560209907	7.7411064814872e-05	0.000283105059152993	0.000158712404030543	0.000398053007989883	0.00016397558331001	0.000466639452027435	0.000289582648701939	0.000239411787585166	0.0274106046695661	0.000122014130936512	0.00509045930068342	0.000531434509606721	8.27145374612053e-05	6.41088490171393e-05	0.0038910218744255
42	0.000112491208985546	0.000276838194046728	0.000192351494805922	6.02013539022997e-06	3.06103406039491e-05	8.48837665090592e-05	0.000470366270521576	1.9208162083831e-05	6.41633239225485e-05	0.000357670892669714	0.000778632271067369	0.00178469766752121	0.000238857127299463	6.89388838723769e-05	2.84559205418186e-05	4.46637066449265e-05	0.000347752198034222	7.88642757477896e-05	0.000142051071004918	0.0001186666740007	0.000207617136032393	1.39757861206236e-05	0.000893248347300621	7.14207470697776e-05	0.000135196017799963	0.0058442142621352	0.000137944267301923	0.00216685112104922	0.000151645537449571	4.61699617619942e-05	0.000176073001702633	0.00273983824424633
43	0.00573070487441493	0.000105851728768897	0.00216593026759043	0.00403244021527518	0.0742696628727832	0.00261755132053782	0.0292958338932528	0.0470837877836445	0.125299547594964	0.000519067264294698	0.0463626585058421	0.00194335360114185	0.162428730396297	0.0131315682216853	0.000485332395202887	0.0492966792427374	0.0363801201834141	0.223433731147882	0.00341102045326035	0.0378143530191826	0.0167205092522396	0.0526900041907077	0.00503274174348183	0.0533000109541023	0.0118352195429731	0.026906098883014	0.00472030092320943	0.00137129289368934	0.145085421846229	0.000266466636454938	0.00148607480685052	0.025450680742478
44	0.00168593746736899	0.000981505318503464	0.00275778515082699	0.000160055962357567	0.00614674458407553	0.00167047869080612	0.0122741959363081	0.00186686995511449	0.00237422833237267	0.000240042068936719	0.0108843542666029	0.00866930832450072	0.0071766676208335	0.00472532532893181	0.00070801741917047	0.00203142928790412	0.0115812713752728	0.00192832579584451	0.00298817977107	0.00649523776941564	0.00444573670883602	0.00123530557048171	0.00118157771331128	0.0029900317668967	0.00184084784346389	0.00226389084117371	0.00464626851605729	0.0202299226063098	0.0447567376035608	0.000219571871525565	0.0013109354291627	0.040708169637826
45	0.000296797071821421	0.000271617310693811	0.000786070825169952	5.3236223512526e-05	0.00039546061741992	0.000324541919314043	0.00291098756236646	8.65405997438658e-05	0.000442390678563368	0.000232766351078866	0.00259656550629614	0.00167608608945902	0.00122754730277147	0.00059223488985316	0.000106358018311616	0.000329535258798197	0.00168796978129869	0.000374055233212425	0.000632438577397189	0.000479896964037663	0.000978343817792425	4.25528689909617e-05	0.000459876561418342	0.00014996166064191	0.000301725714534622	0.00289291550678913	0.000893771205718605	0.00471763475611176	0.00370892278374931	6.33188047021634e-05	0.000102769370721429	0.00853014866602724
46	9.69804004871537e-05	0.000143650356298787	0.000260213051063125	1.43337925278323e-05	0.000120816415785973	6.47956035556062e-05	0.000778269316160953	1.44021936918664e-05	0.000102988993887629	0.00010296414727242	0.000641639247976731	0.00095422124938779	0.000405121327359478	0.000229345919399039	3.90828610508964e-05	3.07320766153027e-05	0.000531285449835442	5.37814137234406e-05	4.99538511278409e-05	0.000213820988051365	0.000181945607484113	3.43529156587513e-05	0.000344907421063757	0.000161156753204075	0.000116881343407845	0.000652897795300698	0.00016529589054902	0.00168130583515573	0.000632487081665564	3.94003001786814e-05	6.19445388009826e-05	0.00402823394477324
