hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20
0.000852166479240742	0.000167068913948053	0.00170340702549808	0.00396965460617876	0.00417727807941263	0.00169127109512934	0.00238196679243615	0.00141434663984907	0.0026274271436083	0.00557857702525955	0.00194235229052752	0.0018887617453389	0.00956786277583719	0.0063297442015181	0.00449846085516446	0.00626553007133934	0.00394426600276693	0.00208631715870762	0.00217676505679381	0.002936721037534
0.000592780169215953	0.000244026771518717	0.000968427657782151	0.00136182823316573	0.00143256457827401	0.00177782769348017	0.00313062877784231	0.00198574906848737	0.00159465347419504	0.000743918319173194	0.00300340254249185	0.00181123426030091	0.00509788709691886	0.00157083773370938	0.00557489363009022	0.00954088108013298	0.00198610886051218	0.00272019046122858	0.00125300765779164	0.00439425288512989
0.00141294483458843	0.000465738405020647	0.00150740360562249	0.000987169078442058	0.000954788571450781	0.00216842596279111	0.0252220815688566	0.00175891026081935	0.00295322340831226	0.00031748438554886	0.00122590960504078	0.00404768982896459	0.00330980046117916	0.00194581147663828	0.0157355175093967	0.0138128924965071	0.00176547278890622	0.00258119996376303	0.00417949783394177	0.0101844563868523
0.00769017638710856	0.00212114091424468	0.00136091627570591	0.000297480130768422	0.000853701884359259	0.00040287366812948	0.076399129231521	0.000857103642957444	0.00360993328473078	0.000354401174566169	0.000532727543902174	0.00311929068743883	0.00421546307444753	0.00377930241289202	0.0556657775929807	0.02387101161314	0.00471999822492181	0.00592755470418744	0.00783974572967984	0.0288060518635742
0.0286189084962584	0.0125615941815379	0.00222530661366607	0.00055322899997609	0.00298103356261932	0.00421644912737088	0.181202168817599	0.00174933105191125	0.00700425241742616	0.00373859023606756	0.000937457255704842	0.00497831997725403	0.03666529508328	0.0358212113050954	0.22061868188723	0.0369616192475745	0.00445786681899553	0.0187914057800888	0.00321254181076007	0.133267471678103
0.000718542769873737	0.000208366697103269	0.00867398774993347	0.00121453883145225	0.00833838506504406	0.0017022888807059	0.00231296342453156	0.00273093823797205	0.00503872595198876	0.000861241675489179	0.00163785191354054	0.00181290751537367	0.00985221121059765	0.00713143040868112	0.00736299484746756	0.00959497613514968	0.012193961103311	0.00141677251748694	0.0183189397745576	0.00623694999283193
0.000186152210279737	3.50159608139243e-05	0.00174746296283459	0.0008422978366665	0.00505301568169263	0.0011412566776871	0.000515437968796235	0.00121956939205106	0.000800999474186473	0.000351339782306197	0.00156752909574387	0.000616744658229714	0.00784567440873724	0.00209495625999262	0.0013558649332486	0.00225559986978749	0.00747646028276957	0.00142064983691082	0.000855431781388721	0.000960360938204821
0.000173748118403651	3.84666139318661e-05	0.000107891545202583	0.000129742062452142	0.000972972376475139	0.0016080225663933	0.00587075006169785	0.000114845816089449	0.000409363275934574	0.000518996029014075	0.0010856245992823	0.000953712487498318	0.000969164131980074	0.00148234076270134	0.00281581999919676	0.00150137801076147	0.000977733814922548	0.000666351554636312	0.000293973445347737	0.00165602102556048
0.000195919417651819	3.84890612597023e-05	0.000260026385919894	1.83046112495815e-05	3.67493311465573e-05	0.000344613367723405	0.00540485454654842	0.000169729972046507	0.000470208287041543	2.29604419497899e-05	8.57268635997503e-05	0.000348852230682839	0.000622957311190527	0.000572293611172027	0.00243102197799602	0.000489540463920775	0.00127175515370611	0.000367159341680427	0.000336676956356145	0.000699889467341676
0.000170918559666578	7.38164787473548e-05	0.000156122893368064	7.52858439846368e-06	3.87967443076969e-05	0.000345870980965395	0.00317832950458774	0.000107151041720648	0.00102229412625279	8.55389013815703e-06	9.82201114500745e-05	0.000544065322505113	0.000315345576870899	0.000586416170303809	0.00332436384769672	0.000240544939000618	0.000705228575416185	0.000539357939623477	0.000215745564312045	0.00164377040766994
0.0015055592096912	0.000545167962800837	0.00144463861591769	2.80097718841947e-05	6.57601345823664e-05	0.000241106330024015	0.00967723122144556	0.000375970863291917	0.00418780173830646	0.00056842850991774	0.000257000275881824	0.00115772089444665	0.00644488526523361	0.00271535896278646	0.0237439845778396	0.00137167988773552	0.00117915908360244	0.006046109447513	0.000937620567793309	0.0149830525827146
0.00172145894531229	0.000489000072027863	0.0104582799775159	0.0037328630887995	0.0311895633565236	0.00345553843713067	0.00670769215657625	0.00224970076749878	0.0136507312725606	0.000791369899202759	0.00650787448124042	0.00317914173427225	0.0185323375801024	0.0155957268303744	0.0216395495254992	0.043704565029124	0.0137363964702455	0.00449449744512019	0.0931248461281098	0.0274760941588325
0.000327438849144805	5.78121575369804e-05	0.00215234398597512	0.000737761781405882	0.00440721298798401	0.00220634573597892	0.000836389576807993	0.00168429188760353	0.00115392502352082	0.0012261776410676	0.00216024998860152	0.000893604016807547	0.00984827016303558	0.0020777320173132	0.00188137126819392	0.00630699164172048	0.00421071983935158	0.000462632630553222	0.00195544946930676	0.00178148047842163
0.000165267699659565	5.65295421658915e-05	9.53117818075905e-05	6.89419488929354e-05	0.00081969400473355	0.000969701827828756	0.00681801159796821	0.000310251208733893	0.000538961925346722	7.59045198575408e-05	9.42531832666726e-05	0.000407416158229521	0.00162638014188414	0.000880548161193306	0.0026660398264062	0.00486273280869609	0.00088254428642385	0.000598977427706011	0.000633125967559442	0.0026532431979538
0.000346389736211676	0.000113652067908791	0.000504689401225478	2.11083759422522e-05	7.72464694355396e-05	0.000984711168477716	0.0198785565281238	0.000670335241951449	0.000671523249343957	0.000399241567079877	0.000104222022273014	0.000371248106272119	0.00103999179866767	0.000418331319328814	0.00766505940413951	0.0031460203025468	0.00113209261643355	0.000729620284529559	0.000465282602552482	0.00420163379490453
0.000512885045984795	0.0001645704016525	0.0002076731578335	8.77831547108739e-06	5.85074337234141e-05	0.000322659814825199	0.0129078657700322	0.000743016835224102	0.000911965104100672	0.00010282676355553	0.000569408749961683	0.000633563016909787	0.00248757933767323	0.00334764045363508	0.0106387392005897	0.00158144660577836	0.00159046237424969	0.000943511470160013	0.000524448626500363	0.00602340276371023
0.000511828090191959	0.000123433491013445	0.000814767186185022	3.31829151903899e-05	0.000267065960815774	0.00029365269200453	0.00168910913214145	0.00135579830562115	0.00239621610140182	7.48240284716683e-05	0.000312434233353778	0.000552002558106678	0.00584658729866343	0.00335225998232304	0.0107733051097719	0.000360859802744671	0.00196372827510331	0.000947799329287601	0.000760493830827999	0.00435866775697166
0.00730814467026814	0.00230121493698943	0.0146678970567449	0.00934727993256154	0.0661612193504419	0.0172767353060127	0.00990947298370808	0.0130443437807431	0.0220468775919577	0.00388544702359739	0.0463773831514256	0.00618992826583887	0.0540928421359905	0.013225578647113	0.051846099691226	0.0877100161375102	0.314871687685366	0.0134022054740269	0.138282756904013	0.0442064275783577
0.000626254564722669	0.000186578135985307	0.0179522859209991	0.00268293335214155	0.0213608003178418	0.0167697804723995	0.00383490514492549	0.00394739307849287	0.00342034659619908	0.0015953455312407	0.0128296382084219	0.00100112138122658	0.0302655033089604	0.00996458735301072	0.0043826529045305	0.00740819625437247	0.00739039588566076	0.00121401151937916	0.00254698593049279	0.0036511216534484
0.000170878648575442	6.19349834162416e-05	0.000225365122948585	0.000136406520532732	0.000439499791285314	0.00173452205488645	0.00819777200157652	0.000151539944201893	0.000521944910167911	0.000242300193281901	0.000465212486962587	0.000615071403156952	0.00175632352200277	0.000986995300817439	0.00252259105524148	0.00193524070123245	0.00175279365897501	0.000608784765072304	0.000524572404793141	0.00133148903197805
8.39564208153499e-05	2.82162910901882e-05	0.000127296499375709	1.469711616448e-05	2.30767754603027e-05	0.000177542182466941	0.0021911024945577	0.000208439398207924	0.00042593956266271	9.09413583109327e-06	0.000129569147808517	0.000214734401004502	0.00199947009588705	0.000390152194332221	0.00118038115982773	0.00055985838287666	0.00161562852608284	0.000203810155128357	0.000337543404405591	0.000515838517605232
4.27654222742145e-05	1.59014376244582e-05	9.11363709786143e-05	1.37516876392795e-05	4.44878588573054e-05	0.000276784270910889	0.000212842238901447	0.000719853994011895	0.000176781078548216	0.000492794112906668	4.02875044080558e-05	0.000166553235704191	0.0015444582409936	0.00061657509330953	0.000591041066699426	0.000111977329141164	0.00147500544866398	0.000280946003902317	0.000139745692546356	0.000582268951523576
1.49996890444315e-05	1.02509463785622e-06	0.000165892284089707	2.63419151738902e-06	0.000201722249249233	3.55685832136573e-05	7.91942567588308e-06	0.000146828857853648	8.01636081948558e-05	0.000100755821732608	3.07565730583239e-05	0.000119015630047251	0.000824123698191069	0.000196395962505529	0.000378939112233544	1.02876698150893e-05	0.000531274754920583	0.00015299446291417	0.000233693416764854	3.51111459184223e-05
0.00170937551840981	0.00180464263303813	0.00600046684304922	0.0110218057467871	0.00603532287410585	0.0104446693506503	0.000855604927478934	0.0920696242029234	0.0172419335981377	0.236000298215622	0.0150963255168534	0.00315357096444234	0.02680429990774	0.0478738916183337	0.00513533370975248	0.0212960700366473	0.0066466496503778	0.00479930036736005	0.00200830280032296	0.0261382975170477
0.000206929373827198	0.000184381727310217	0.00238019829614867	0.000856063461827035	0.00211150760365871	0.00374167278910157	0.00018374295385983	0.00640375350046802	0.00250475772483731	0.00359299402182124	0.00793764298006979	0.000962336186719477	0.00485512350884782	0.00292521755175406	0.000538121888931151	0.003289341109229	0.00180984974366545	0.00156214918812124	0.000573217273854893	0.00266779080669881
0.00110059513038199	0.000706488490212153	0.00330360646024917	0.00107780710209021	0.00362104103602437	0.00666504944894258	0.000473876331722027	0.0673018467353794	0.0095614568278937	0.013948423464023	0.0060111841615498	0.00278206543431288	0.0161937891413045	0.00890922302761138	0.0015883313213021	0.00159846082893408	0.00567448696830381	0.00330840262559299	0.00177844651063423	0.0134719972021922
