hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26	hdp.27
19	0.00777659536138196	0.000910416900878857	0.0120388493610894	0.00738419218252669	0.0178674345507507	0.00588487148794609	0.00759509053997225	0.00410364877124357	0.04072638250836	0.00112702848279148	0.0537184738207895	0.00420808125244455	0.10644602333702	0.00744712572990298	0.037603373777227	0.00579716524743992	0.0014775761384396	0.0185112331544164	0.00775320010862412	0.0031738728540215	0.00537413540574535	0.0128942169122446	0.000221576402073913	0.00912502694966576	0.0232527072947536	0.00705581596707672	0.0192836162746765
20	0.00414302114441637	0.000191796425773294	0.0248273335106705	0.00269311916585998	0.0347590719634172	0.00230646283627194	0.0146032429936668	0.00626375545048957	0.0171552314846639	0.00332587434330717	0.169647871157307	0.0107332399138594	0.0300680828776828	0.0142588210066913	0.0150018257326936	0.00228549110532863	0.000829497186888435	0.0228183870538111	0.0397799854908441	0.0100596851979361	0.00691797555503111	0.0133947790839403	0.00172505080630841	0.0108742373384975	0.028350145575807	0.00132174960505398	0.00607555744521346
21	0.00552609193647634	0.00128315276779413	0.0110914988510379	0.00422069802971491	0.0444789749515064	0.0014733566173245	0.00403295455985299	0.00182105444797217	0.00734236135388293	0.0020205335780703	0.157376449094846	0.00917720534629365	0.019438679311324	0.0104882955891604	0.0117947242642079	0.0019698686584244	0.000525577349763981	0.0133809121380414	0.0307188665086169	0.000765991231510828	0.00526152956151108	0.00608417844518918	0.00264799046169467	0.0100051030239247	0.0105087995182308	0.00226380161255708	0.0164246708589749
22	0.00553964376927566	0.000904750700567196	0.0104709300277169	0.00403737064855319	0.0257625604519996	0.00134794510160939	0.00405395528623611	0.000861408364130737	0.00382914981570404	0.00521636877109806	0.0699028864267097	0.00525263875309885	0.00313248122521734	0.0055583243582938	0.0129679165810646	0.00154238976425644	0.00291991076924188	0.0169709282405916	0.00733592840364084	0.000604877475067167	0.00293395002187082	0.00485968154925354	0.00062561453323763	0.0102512532107678	0.00937678245910793	0.00359803955724058	0.00521655671921609
23	0.0135651465078153	0.00203471462521776	0.00749496975197128	0.00612253421204076	0.00728917265346325	0.00120058331859728	0.00217289680847357	0.00201984001176249	0.00222105386970758	0.0112016367942594	0.0229541651287068	0.00255414395264682	0.00169712625130868	0.00455526007177738	0.0108091375778232	0.000317219973524768	0.000882765215817213	0.00366044368361436	0.00393622160912276	0.000718003019962074	0.0026424144412177	0.00356342276978228	0.0509733793330947	0.00694442487822252	0.00467929199649507	0.00163077434571092	0.0150600584259764
24	0.651409949395397	0.0858139563071939	0.162698859344953	0.365020476561807	0.0204939677630296	0.00287245641613347	0.0205096509291215	0.0225929014600497	0.0746590849122298	0.0239807937698399	0.0461214302913046	0.00219840074054208	0.0130409185938543	0.109981688104056	0.00351521260199653	0.00493070674662746	0.00478125856945247	0.0282875065141782	0.00741503922783854	0.0608840319666014	0.0100722511941863	0.0511979164889768	0.276471738014083	0.0800164121141147	0.0570455196771984	0.0375052519885888	0.0608301040808453
25	0.00250157480012554	0.00220124783872275	0.0184686638286039	0.00370920581085779	0.00558356394463813	0.00602781258531542	0.0110174944233145	0.0963306418469968	0.00464073289819799	0.0108618299657361	0.0139639512640593	0.0300150757889973	0.00712901597191105	0.0842562974122169	0.0106846794198632	0.00608094070532553	0.0199948470744955	0.00507958928425255	0.0282952067572815	0.0249313596264135	0.00554686707038433	0.0124062582690284	0.000455496180066602	0.0100119728202223	0.0166764361767778	0.0131828447906899	0.0018845690044684
26	0.00504099060863542	0.00178197141467613	0.0270154237761418	0.00842031506139344	0.0118453138175882	0.00476871969836489	0.00941816522119332	0.248152321687754	0.00329016533721079	0.0183216479958774	0.0132286213034457	0.0217710449000431	0.0105455256610274	0.0168344123192076	0.00597645184751178	0.00963383621141621	0.142579205338634	0.00908644117167741	0.010316938276726	0.0364319161080834	0.011263276286718	0.01115164219956	9.12368398997731e-05	0.0107492346301492	0.0157686050516427	0.0108387825286703	0.00127965741041572
27	0.00152004359221727	0.00136137551338329	0.00768934492562497	0.0026500447868589	0.0121464001966293	0.00126562110877185	0.00410354088758241	0.0673056266461231	0.00103993927369078	0.00258998018028643	0.00506822199079833	0.00463762006359199	0.00296196062508027	0.00250604974491911	0.00183410709670808	0.00201003240061335	0.0377918807463378	0.00739692528102172	0.00306991623256383	0.0113376398245947	0.00259805524866178	0.00663328049919708	0.000221672007751845	0.00314888869452926	0.00672110145410864	0.0126563018594119	0.00150376358708357
28	0.00130331356874064	0.00807652432228619	0.00364184185925019	0.00330704240020421	0.00773464539131358	0.000755492448828479	0.00274304269507706	0.0248531475635973	0.000106795489677105	0.00105861684302076	0.000467983984929329	0.00042383802297541	0.00318470923460263	0.000630879067976423	0.000900514547592052	0.000327733325798333	0.0103056742390818	0.00141129710325689	0.00115813541148895	0.00922269504944664	0.00261361829021123	0.00288142194051356	0.00290667893924886	0.000912448183198631	0.00560805895497007	0.0361000579839913	0.00170624304020402
29	0.00111996084158758	0.00333509940045581	0.00140313345634134	0.00121224040314414	0.00374148908425841	9.89975518328932e-05	0.00127340987219621	0.00763140012936697	0.000114492314372547	0.000336392250188961	0.000488624764081197	0.000311794736368815	0.00145698092993404	0.000286467465103701	0.000216083747150276	0.000256891155729857	0.00308447961070878	0.00242282815738857	0.000599224338389639	0.0127697899000101	0.000845131969955096	0.00195394023132994	0.00134018502805864	0.00126800283153826	0.00333021644374313	0.0816027440070484	0.00429983830691604
30	0.00270727081969915	0.0102429738814718	0.00406561436014607	0.0034036575300799	0.00341811942540391	0.000275189254834321	0.00327985038690693	0.00667661679350653	0.000108629626625806	0.000906240346780673	0.000329579716867442	0.000964318339736373	0.00139244392631364	0.00116258955358576	0.000240524099161887	0.000371535878622945	0.0072789783269991	0.00111875406208233	0.000682746546836277	0.0208249126983109	0.00148156536238802	0.00444788407291889	0.00205949141842581	0.00141557209827899	0.0163177358772387	0.31120910839015	0.0129834552580494
31	0.000858318412888585	0.000793109436073146	0.0074912598026273	0.000676917021564419	0.0005689230374547	0.00549633056603203	0.00497502022004835	0.00280452927323232	0.000290377040830468	0.00368492288358694	0.00143059166235262	0.0223847204071034	0.00195740782479102	0.00603534001975082	0.00259282287053403	0.00738859020379887	0.0058386725335608	0.00351323213387304	0.0184619824190728	0.00356770743936365	0.00532172324401557	0.00350788358311969	0.000143369250280931	0.00319484277167488	0.00894999161093958	0.00297409762599176	0.000680237054356691
32	0.00396240398821134	0.00156180591527358	0.0238398239940927	0.00718109301251318	0.000229144147938868	0.00464871497282608	0.00803306123872369	0.01642172966797	0.00196699110283912	0.00363050726270305	0.00650856705292098	0.00923625585569775	0.00456522290496531	0.00628887641472221	0.00108275628480594	0.00265945655568697	0.137820219787688	0.0191756696342442	0.00939984542509592	0.0430632563602161	0.00756388702073325	0.00792956209540093	9.55356809182352e-05	0.0042480955082428	0.0128582109746938	0.00774417288203275	0.000633661010359937
33	0.000986830592090031	0.000720421718902878	0.00621343697160927	0.00200736529976066	0.000167766375647853	0.000362626304582859	0.00173658458564452	0.00152838338772974	0.000450192598708809	0.00121202521732891	0.000977425794423298	0.000672688877779195	0.00196271016076923	0.00161901058830485	7.60980088913518e-05	0.000732983672475477	0.0396629830358945	0.00353146571524177	0.000285902944298107	0.0133333990658827	0.000710810253791359	0.00191763229070934	0.000102205884198271	0.00221747304315905	0.00280707541214804	0.0039610875578823	0.000160757981842704
34	0.000324249109829542	0.00028424492424403	0.00160853465932218	0.000582421896280056	2.2096462743844e-05	0.000208292552709346	0.000730001802406069	7.53279227923252e-05	8.77335663888181e-05	0.000339454113838199	0.000220203564205442	9.22617786082758e-05	0.000687018622851798	0.000592786633254391	3.11798562713727e-05	0.000151942531908625	0.0105100886428774	0.00104740137296182	0.000736995261856602	0.00420265194864854	0.000202251678043107	0.00070912449176543	3.16591373496266e-05	0.00024776583683271	0.000899705515857601	0.00315530644875796	0.000163026101883554
35	0.000170698583189232	0.000201674579650255	0.000853093749404914	0.000317470528820301	8.85011013068403e-06	8.67215994380547e-05	0.000142118709633149	0.000361425977233661	7.80429365728013e-05	0.000136110345603507	0.000101144518277779	0.000106858313506227	0.000650041141708578	0.000213797797755213	0.000105947777978419	9.50824177481155e-05	0.00316946580001109	0.000766407261393967	0.000489007599616069	0.00203531522619845	0.000245095283703955	0.000246233832090448	4.76013841448602e-05	0.000195125858510267	0.000856585553621394	0.00506131301991764	0.000527258326338305
36	0.000265429798153841	0.000425162516376957	0.000629969003443248	0.000286047603624366	5.55804017869045e-06	2.96250979003794e-05	0.000376353551294702	4.62663029688544e-05	0.000119914891132713	0.000161021758308521	0.000113832751291858	0.000122341018697298	0.000295478984690022	0.000280821245052519	0.000198994501987638	7.59453801062946e-05	0.00388471332955911	0.000606602305208129	0.00037424374169359	0.00163706827878418	0.000399730388401716	0.000413318591840793	0.00013590005669246	0.000289089697544477	0.000843240011801676	0.0123854501451938	0.000748240864002528
37	0.000594110928135953	0.000258909916246201	0.00666285269259007	0.000320836567856211	0.000494515471641099	0.00521132957108927	0.0046480228283899	0.00189102186117914	0.000280334322225191	0.00536539447782985	0.000471418239245943	0.0178368222487068	0.00425233458381353	0.0007653365256634	0.00316825579723695	0.00905315747272161	0.00385395936912093	0.00207328652306463	0.0215349526868859	0.0060238878209003	0.00345203191228815	0.00271977299567553	5.19992453297523e-05	0.00403318122120034	0.00826750588532784	0.00273221027226777	0.00103796335553637
38	0.00257884737784071	0.00080635138411715	0.020439809699754	0.00332131544698856	0.000104756974672274	0.00436324924989572	0.00577633439175947	0.0206526777787478	0.00096660040710471	0.00359672169861269	0.00263897326289651	0.00435814939450408	0.00364130348537315	0.00265032161557593	0.000103186659493142	0.000744440009212551	0.066072178215356	0.00375164143265337	0.0041074511854317	0.083385750081302	0.00174763003492387	0.00651917945205899	8.37454521360673e-05	0.00450634993464269	0.0112503268185038	0.00294800640581479	0.000614978863707672
39	0.000896117289677297	0.00042521363368504	0.00599894559598746	0.00137951505112752	3.96284546988001e-05	0.000670265741901332	0.00230570688982465	0.00505189739065709	0.000144986888172547	0.00101155194626537	0.000518851490055232	0.000570620423028441	0.00168629433638179	0.00109097170977866	5.39417649313603e-05	0.000369021253386918	0.0186211192865936	0.00324575653680607	0.000557893061349551	0.0270076973117203	0.00193965715660019	0.00201312683567404	0.00011941490622611	0.00176025723144411	0.00416130544374258	0.00702993943306017	0.0004592744124823
40	0.000544765881351049	0.000485117393870262	0.00306978341222052	0.000764504195380197	4.3778860788757e-05	0.000248679827640887	0.000767101164938004	0.0029958228867212	0.000127429530349992	0.000507154937460009	0.000195676114000639	0.000613222621427324	0.00101097872651045	0.00025891281641902	6.30029838744406e-05	0.000200056927417365	0.00881177901673631	0.00126993462380735	0.000439170268844687	0.0132332043728863	0.00156901698830399	0.0010017838556145	0.00016030852771746	0.000333743373478886	0.00294037654662475	0.0136471378710274	0.00020548371738508
41	0.000198925385158652	0.000157072538499742	0.000844226666259839	0.000265081526471801	1.26840425281921e-05	4.55181656479271e-05	0.000523998767870777	0.000970226708713483	6.13514715284833e-05	0.000431238729921548	8.22928416740868e-05	9.93212236790711e-05	0.000323657113031323	0.000271925711384625	1.84589182750474e-05	0.000106102393047174	0.00376528109756614	0.000509615170268077	0.000255385214288759	0.00514744089016675	0.000553958320500799	0.000419124907029964	4.35637514964636e-05	0.00023193772108011	0.00114061720772245	0.00293731777570028	0.000222992012437256
42	0.000216703551412112	0.000388572002702728	0.000461376601528828	0.00020936394548598	5.89217319612176e-06	5.66370187869541e-05	7.72778537662879e-05	0.000116208189939702	4.26662013635908e-05	0.000127975394143276	0.000135866033904868	6.19968450934548e-05	0.000151785679680758	6.98973889438566e-05	2.5372600618468e-05	0.000156147133222393	0.00325792712658042	0.00134143652390469	6.76638476337742e-05	0.00314583731788391	0.000190941328079842	0.000305642084694016	8.51231982448437e-05	0.000244679025876808	0.000498848358519161	0.0067900070937332	0.00113252804460795
43	0.00292116485237738	9.76804832155697e-05	0.0387732301088128	0.000620480391402295	0.00560298316077082	0.0690410871416433	0.175565940555316	0.0146486645439049	0.00110371647321503	0.0106851949541868	0.00266053943991813	0.115864099061385	0.00282805139241173	0.00241095551247815	0.0394869058844698	0.221730903896204	0.00209387264962154	0.0065312330356445	0.0516666073957603	0.00843882577219884	0.131006313279005	0.0287206870991738	0.000134790347930744	0.011791486497885	0.039230869378526	0.00127763388298304	0.00566293865988724
44	0.00158968662266382	0.000281228721515243	0.0114230648899876	0.00238436135432164	0.000135577143957454	0.00716377038935692	0.00534201904518316	0.00864074579493549	0.00139634524467448	0.00168768348386771	0.00294423998684325	0.00233897169550213	0.00224355722308131	0.00176434992300182	0.00280285986716637	0.00276247853282001	0.00873253785204883	0.0027252788074247	0.00313353065568191	0.0274549417499843	0.0500176022976478	0.00618006956669656	0.000147196891886726	0.00297937679927009	0.00969972633761449	0.00130280697723992	0.000988243776746159
45	0.000431065630076	0.000155944328831008	0.0020933718737467	0.000770506113140541	8.94472693506374e-05	0.000556311921627727	0.000645798790176702	0.00128268060194949	0.00019068883182958	0.000354722156961667	0.000151976770151501	0.000317175719196415	0.000522759829012794	0.000684307011729436	0.000185929166416805	0.000648429398914079	0.00329315256421882	0.000475505540964546	0.000149036920164261	0.00679863907916428	0.00550375201632436	0.00131728820134371	8.80494148872757e-05	0.000427956784462722	0.0022172931638431	0.00200637463505123	0.00073978515332392
46	0.000144063087858254	9.66283551216574e-05	0.000503688276827201	0.000290558724505276	1.83912575310765e-05	0.000174356919140671	0.000258142877384316	0.000460391194673798	4.88072848971882e-05	0.000137322333297997	5.78417735156753e-05	0.000106713885286161	6.63423227748801e-05	5.7955868143088e-05	2.40959544371035e-05	0.000200478496942229	0.0020091315278028	0.000487561787892478	0.000203421370084553	0.00231825848321789	0.00053439141506435	0.000243086209503804	2.45809026941287e-05	0.000196603587159368	0.000626314763203967	0.00133122777064697	0.000153675080662506
47	3.94048487023293e-05	5.26595241504043e-05	0.00012443082215987	5.16302705465732e-05	8.58382609871165e-06	1.51671269633033e-05	2.74806212536399e-05	0.000179143125095404	2.27506674641341e-05	8.01225177722799e-05	3.05851340378737e-05	2.06140335239852e-05	0.000258993863316206	7.09062011136661e-05	3.28602789194013e-05	4.66352041934305e-05	0.000702319215414764	0.000579684644987844	5.635260596982e-05	0.000970029550360852	0.000394346661819202	0.000113028660706255	7.44870665748602e-06	0.00018666668295452	0.000164940985331485	0.000564514974928379	0.000281923341919693
48	3.57666176390858e-05	3.58749339281498e-05	2.02625139102337e-05	4.66874026988766e-05	7.27471245461709e-06	3.21102911343029e-05	2.35560155648814e-05	2.34841372310875e-05	1.76228627135802e-05	2.8787521957052e-05	1.60578563683621e-05	1.18874741415715e-05	3.17635174313222e-05	6.07907085427466e-05	1.72218580217872e-05	3.8736322569676e-05	0.000464057376388433	6.0728867570155e-05	3.77343021909513e-05	0.000116390606565085	0.000219466030687196	5.38040284745e-05	2.3198034852606e-05	2.9364110178371e-05	5.49273421155897e-05	0.000984806527961166	0.000511222319733699
49	0.00628720455563758	0.0013436387459847	0.0140164155740952	0.00752293883221864	0.00727134324129806	0.00593688955113618	0.0145244323854631	0.00336375805416565	0.020915924595191	0.00397199511440631	0.00976108791677243	0.00344394248897988	0.130726959983561	0.00707061591345674	0.0181252940108733	0.00286020130706596	0.000642526766923399	0.017942500595128	0.0184334102226297	0.00886686371162886	0.00434324224799358	0.0100986543364754	0.00369552480235788	0.0220389238848966	0.0361162223567462	0.02122637696837	0.0291163344633479
50	0.00152807332750336	0.000151750832555652	0.00987974527799743	0.00184602050588949	0.00264548166798509	0.000113398874211661	0.00519309880321381	0.00438728354389926	0.00128645055484076	0.0100675052380757	0.0125359448401999	0.00728568465611756	0.00856228788525684	0.00618349073409932	0.00526012468549994	0.000754372778894857	0.00130126414526	0.00297675898777541	0.0617855763208838	0.0018065021197216	0.00506875595673719	0.0032911441806934	0.00164437327208743	0.00648765566894375	0.0138082503855351	0.00205283363372419	0.00595938592838431
51	0.00116739380991009	0.000327068902702057	0.00455157812823706	0.00130557203384521	0.00100760018822034	0.000466227076301973	0.00256648258463978	0.00025107605848367	0.000444434309382139	0.00915441322092311	0.00325406613140538	0.00261672263714111	0.000746127044399274	0.0014584061268213	0.00221188352579329	0.000773820446712893	0.000831614409246491	0.00116703873418479	0.0409770768186237	0.00108213718963599	0.00376080446628528	0.00238147256106458	0.00191250451758169	0.00378276204048213	0.00524216576137265	0.00101376175287395	0.00520718580220521
52	0.0022640220744128	0.000758874322864153	0.00223710669758879	0.00138210902499929	0.000924937817415591	0.000584693898387456	0.00175041813970602	0.000895460363115814	0.000846853372255248	0.00255936904836182	0.000602072667370081	0.000595623011182144	0.00142740146994135	0.00189648867674812	0.00133886734315891	0.000411965875248651	0.000954172256029907	0.00117181348544338	0.0094716491871787	0.000833966623745986	0.00116727335760881	0.00148679588079313	0.0136737357561838	0.000746082208041325	0.00361732442172486	0.00140805800933336	0.00377996131860541
53	0.00962769560959565	0.00287927447653224	0.00165517243590557	0.00504087631392324	0.000296633440831051	0.000329319050392454	0.001485587927001	0.000301566953530508	0.000911842412263465	0.00114437153890273	0.000325687170272477	0.00016113959675773	0.00170730168654304	0.00115291590510471	0.000554602811334423	0.000222670064650164	0.000305197402038803	0.00288036869674269	0.00178794534733792	0.00148706953412923	0.0011053605019099	0.00100969908880183	0.0410361780933691	0.00064545873856183	0.00280467232632028	0.0038763733125388	0.0116016528626361
54	0.0341352265780031	0.0129186107986429	0.00915691261606272	0.0267145121417149	6.85293341898335e-05	0.000244902208039638	0.0029872891576574	0.00359136273853629	0.00291624909004495	0.00148251235338157	0.000405629795134509	0.000630844927535658	0.001884614326576	0.00676175907438277	0.00815782253992225	0.00149083255096131	0.00173242221635408	0.004410198999994	0.00321130675336326	0.00369350935975216	0.00246239891120237	0.00492474400549566	0.113498606641143	0.00870279718467866	0.0131643659792559	0.0256141098760754	0.178527747364852
55	0.00195461161313816	0.000250434391270842	0.00649014182680023	0.00378818153745221	0.00068776239436233	0.00406600272493203	0.0061161710900692	0.00156316288444426	0.0100805845263446	0.00248053731624559	0.00334643258989013	0.00134505485532353	0.0307120389576259	0.00198193663158086	0.00672434482859401	0.000426036682635535	0.00123273765235419	0.00846724546002475	0.0131311525802345	0.00301880614706475	0.00269233832595555	0.00404451683602151	0.00148763459209419	0.00789428258313352	0.0167311297556806	0.00436569331783251	0.00720185810760399
