Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
SP48010	9.72E-01	5.26E-01	1.17E+00	1.70E+00	6.76E-01	1.74E+00	0.00E+00	1.18E+00	2.87E+00
SP79365	2.19E-01	2.01E-01	2.54E-01	1.65E-01	1.57E-01	1.04E-01	0.00E+00	3.43E-02	1.15E-01
SP79237	5.96E-02	2.18E-01	9.11E-02	1.28E-01	4.04E-02	1.78E-01	0.00E+00	2.15E-01	1.50E-01
SP79462	9.13E-02	0.00E+00	2.31E-01	2.32E-01	2.02E-01	0.00E+00	0.00E+00	3.04E-01	2.34E-01
SP79201	1.47E-01	0.00E+00	3.19E-01	3.59E-01	2.22E-01	2.56E-01	7.18E-02	4.19E-01	2.99E-01
SP79371	2.28E-01	0.00E+00	1.96E-01	7.83E-02	1.14E-01	7.54E-02	1.76E-01	1.61E-01	2.22E-01
SP79439	3.15E-02	0.00E+00	8.20E-02	1.30E-01	3.15E-02	8.91E-02	0.00E+00	2.12E-01	1.33E-01
SP79175	0.00E+00	0.00E+00	7.92E-02	1.03E-01	0.00E+00	9.80E-02	1.00E-02	1.30E-01	1.11E-01
SP79354	9.64E-02	0.00E+00	2.07E-01	2.30E-01	1.51E-01	1.50E-01	1.78E-01	1.98E-01	2.07E-01
SP79184	1.52E-01	1.56E-01	1.29E-01	9.57E-02	1.51E-01	2.27E-01	3.59E-02	1.13E-01	2.35E-01
SP79312	2.04E-01	2.74E-01	2.99E-01	2.75E-01	8.59E-02	2.15E-01	0.00E+00	2.45E-01	1.76E-01
SP79252	8.09E-02	1.81E-01	3.39E-02	8.91E-02	0.00E+00	1.30E-01	0.00E+00	1.75E-01	8.14E-02
SP79294	2.50E-01	2.29E-01	3.21E-01	2.51E-01	2.57E-01	7.34E-02	1.22E-01	3.33E-01	2.37E-01
SP79246	2.81E-01	2.15E-01	1.49E-01	1.77E-01	1.55E-01	1.68E-01	5.73E-02	3.02E-01	1.41E-01
SP79458	6.83E-02	2.04E-01	3.39E-02	1.49E-01	1.62E-01	2.19E-01	1.88E-01	2.89E-01	3.79E-01
SP79222	3.67E-01	2.07E-01	4.06E-01	3.80E-01	2.50E-01	2.80E-01	1.98E-01	4.21E-01	3.82E-01
SP79178	0.00E+00	1.56E-01	8.77E-02	2.09E-01	0.00E+00	2.23E-02	1.63E-01	2.16E-01	2.59E-01
SP79474	1.39E-01	2.19E-01	2.49E-01	1.68E-01	1.00E-02	1.04E-01	0.00E+00	1.33E-01	7.90E-02
SP79387	2.43E-02	0.00E+00	1.01E-01	1.14E-01	1.00E-02	9.16E-02	2.00E-02	9.57E-02	9.86E-02
SP79306	1.49E-01	0.00E+00	1.29E-01	1.24E-01	2.93E-01	1.60E-01	0.00E+00	3.44E-01	3.17E-01
SP79270	5.81E-02	1.00E-01	2.25E-01	2.66E-01	2.51E-01	0.00E+00	1.84E-01	2.36E-01	2.09E-01
SP79210	0.00E+00	8.56E-02	7.93E-02	9.54E-02	3.67E-02	0.00E+00	0.00E+00	8.78E-02	2.97E-02
SP79427	7.25E-02	2.00E-02	1.16E-01	1.29E-01	9.85E-02	1.72E-01	5.09E-02	6.65E-02	1.24E-01
SP79297	1.58E-01	8.67E-02	3.57E-01	3.12E-01	2.76E-01	2.08E-01	4.00E-02	3.14E-01	2.32E-01
SP79368	1.56E-01	0.00E+00	2.26E-01	1.90E-01	1.33E-01	1.26E-01	4.11E-02	7.87E-02	1.96E-01
SP79351	2.09E-01	1.44E-01	3.30E-01	2.14E-01	2.00E-02	1.05E-01	0.00E+00	1.78E-01	2.17E-01
SP79300	8.94E-02	9.09E-02	9.37E-02	7.90E-02	0.00E+00	0.00E+00	0.00E+00	1.08E-01	8.29E-02
SP79435	1.29E-01	1.12E-01	8.62E-02	7.21E-02	1.66E-01	1.25E-01	1.17E-01	1.79E-01	1.27E-01
SP79288	7.85E-02	0.00E+00	1.19E-01	1.42E-01	1.15E-01	1.81E-01	0.00E+00	2.18E-01	1.25E-01
SP79447	2.23E-02	2.23E-02	8.52E-02	1.18E-01	6.72E-02	1.85E-01	4.64E-02	9.99E-02	2.05E-01
SP79403	0.00E+00	8.22E-02	6.62E-02	1.15E-01	0.00E+00	7.20E-02	0.00E+00	9.50E-02	1.38E-01
SP79377	7.56E-02	1.57E-01	2.31E-01	2.52E-01	1.07E-01	9.00E-02	0.00E+00	2.31E-01	2.44E-01
SP79327	7.06E-02	0.00E+00	3.83E-02	0.00E+00	6.71E-02	0.00E+00	0.00E+00	0.00E+00	2.23E-02
SP79324	0.00E+00	8.69E-02	3.59E-02	4.38E-02	0.00E+00	7.70E-02	0.00E+00	6.76E-02	1.12E-01
SP79359	0.00E+00	9.80E-02	3.71E-02	8.86E-02	0.00E+00	9.10E-02	0.00E+00	1.58E-01	1.10E-01
SP79330	8.75E-02	0.00E+00	4.24E-02	0.00E+00	8.93E-02	0.00E+00	1.00E-02	0.00E+00	0.00E+00
SP79391	5.69E-02	2.23E-01	6.30E-01	7.84E-01	1.76E-01	2.03E-01	0.00E+00	3.76E-01	6.82E-01
SP79399	6.53E-02	0.00E+00	1.78E-01	1.98E-01	5.00E-02	0.00E+00	0.00E+00	1.72E-01	1.85E-01
SP79243	0.00E+00	1.00E-02	5.02E-02	5.02E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
SP79192	7.16E-02	1.12E-01	1.07E-01	1.01E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
SP79395	1.15E-01	1.28E-01	3.24E-01	3.54E-01	4.62E-01	2.88E-01	0.00E+00	4.83E-01	4.75E-01
SP79195	1.27E-01	0.00E+00	1.99E-01	1.94E-01	0.00E+00	1.59E-01	5.14E-02	1.19E-01	1.47E-01
SP79318	0.00E+00	0.00E+00	5.80E-02	1.34E-01	9.89E-02	1.59E-01	0.00E+00	2.21E-01	2.25E-01
SP79282	1.10E-01	1.23E-01	3.37E-01	3.43E-01	2.59E-01	2.23E-01	0.00E+00	2.44E-01	3.30E-01
SP79261	7.85E-02	0.00E+00	3.12E-02	5.56E-02	0.00E+00	5.91E-02	8.84E-02	2.81E-02	6.44E-02
SP79228	1.23E-01	1.37E-01	2.56E-01	2.53E-01	9.93E-02	0.00E+00	1.34E-01	1.39E-01	2.53E-01
SP79431	1.65E-01	1.16E-01	3.26E-01	2.79E-01	1.83E-01	9.27E-02	0.00E+00	1.19E-01	2.41E-01
SP79172	8.71E-02	1.20E-01	2.48E-01	3.15E-01	2.07E-01	1.82E-01	7.42E-02	1.72E-01	2.90E-01
SP79234	2.48E-01	2.39E-01	1.52E-01	3.65E-01	2.91E-01	1.02E-01	1.67E-01	5.53E-01	5.35E-01
SP79345	1.00E-02	9.90E-02	1.23E-01	1.43E-01	7.07E-02	3.00E-02	3.00E-02	1.78E-01	1.67E-01
SP79342	1.02E-01	1.76E-01	2.18E-01	1.70E-01	1.72E-01	1.54E-01	0.00E+00	2.08E-01	1.41E-01
SP79415	2.23E-01	1.12E-01	2.13E-01	2.05E-01	3.41E-01	2.27E-01	2.43E-01	2.94E-01	2.83E-01
SP79407	2.88E-01	2.39E-01	3.92E-01	3.00E-01	3.15E-02	1.81E-01	0.00E+00	2.81E-01	1.85E-01
SP79374	7.72E-02	0.00E+00	8.41E-02	8.37E-02	8.92E-02	0.00E+00	0.00E+00	1.00E-02	1.03E-01
SP79291	1.34E-01	0.00E+00	9.59E-02	0.00E+00	0.00E+00	9.19E-02	0.00E+00	0.00E+00	3.15E-02
SP79336	3.01E-01	1.33E-01	4.10E-01	3.70E-01	2.93E-01	2.35E-01	2.18E-01	6.01E-01	5.60E-01
SP79380	1.98E-01	1.26E-01	1.31E-01	8.94E-02	1.90E-01	7.54E-02	1.63E-01	2.42E-01	9.54E-02
SP79455	2.96E-01	1.82E-01	4.33E-01	3.74E-01	3.38E-01	2.25E-01	2.00E-02	3.26E-01	3.14E-01
SP79181	3.15E-02	1.03E-01	6.56E-02	1.39E-01	1.43E-01	1.71E-01	0.00E+00	1.47E-01	7.95E-02
SP79207	2.50E-01	1.32E-01	2.38E-01	1.20E-01	0.00E+00	0.00E+00	0.00E+00	1.04E-01	9.95E-02
SP79190	9.79E-02	8.74E-02	1.29E-01	2.71E-01	3.21E-01	1.73E-01	1.55E-01	3.87E-01	4.33E-01
SP79303	1.32E-01	0.00E+00	1.15E-01	1.31E-01	1.37E-01	0.00E+00	4.29E-02	1.16E-01	1.47E-01
SP79258	8.31E-02	9.31E-02	6.45E-02	3.00E-02	1.17E-01	1.50E-01	0.00E+00	0.00E+00	7.99E-02
SP79249	1.74E-01	0.00E+00	1.69E-01	1.46E-01	7.00E-02	1.87E-01	1.19E-01	3.00E-01	2.91E-01
SP79321	9.23E-02	1.43E-01	7.19E-02	1.32E-01	1.44E-01	7.83E-02	9.08E-02	6.57E-02	1.52E-01
SP79423	6.49E-02	2.14E-01	7.90E-02	9.36E-02	6.00E-02	2.23E-01	0.00E+00	1.91E-01	2.02E-01
SP79219	1.46E-01	0.00E+00	2.96E-01	2.56E-01	1.85E-01	0.00E+00	1.30E-01	1.49E-01	1.73E-01
SP79240	0.00E+00	7.96E-02	8.57E-02	8.65E-02	0.00E+00	0.00E+00	1.23E-01	1.29E-01	8.08E-02
SP79255	1.23E-01	0.00E+00	1.90E-01	1.77E-01	1.33E-01	9.33E-02	0.00E+00	1.33E-01	1.83E-01
SP79466	0.00E+00	0.00E+00	2.81E-02	5.07E-02	0.00E+00	0.00E+00	6.74E-02	2.81E-02	3.12E-02
SP79357	0.00E+00	0.00E+00	0.00E+00	2.19E-02	0.00E+00	0.00E+00	0.00E+00	3.49E-02	2.88E-02
SP79443	0.00E+00	0.00E+00	1.10E-01	2.01E-01	1.84E-01	1.76E-01	8.44E-02	2.28E-01	2.07E-01
SP79285	6.90E-01	2.39E-01	7.65E-01	2.47E-01	2.84E-01	2.89E-01	1.95E-01	2.50E-01	3.61E-01
SP79470	1.80E-01	1.25E-01	4.45E-01	5.05E-01	1.31E-01	0.00E+00	1.39E-01	3.02E-01	4.75E-01
SP79309	1.28E-01	1.13E-01	1.84E-01	1.14E-01	1.46E-01	1.21E-01	0.00E+00	4.22E-02	8.11E-02
SP79383	0.00E+00	1.82E-01	1.99E-01	3.81E-01	3.46E-01	7.54E-02	0.00E+00	3.27E-01	3.08E-01
SP79187	4.34E-01	2.14E-01	5.75E-01	3.73E-01	0.00E+00	2.36E-01	6.00E-02	3.47E-01	4.47E-01
SP79315	8.24E-02	8.80E-02	4.98E-02	2.00E-02	8.10E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
SP79264	1.32E-01	9.87E-02	2.05E-01	2.04E-01	2.43E-01	2.23E-01	0.00E+00	2.06E-01	2.32E-01
SP79333	6.03E-01	1.91E-01	7.30E-01	4.68E-01	4.40E-01	3.50E-01	0.00E+00	3.32E-01	2.35E-01
SP79204	1.10E-01	1.78E-01	1.77E-01	1.23E-01	2.66E-01	2.33E-01	1.00E-02	1.90E-01	7.83E-02
SP79419	1.13E-01	1.79E-01	1.94E-01	2.33E-01	4.00E-02	2.13E-01	0.00E+00	2.22E-01	2.90E-01
SP79198	9.14E-02	2.31E-01	2.96E-01	2.82E-01	2.74E-01	3.51E-01	1.00E-02	2.70E-01	4.77E-01
SP79339	9.00E-02	1.10E-01	3.94E-02	6.20E-02	0.00E+00	1.65E-01	1.16E-01	5.64E-02	1.70E-01
SP79411	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.16E-01	0.00E+00	1.16E-01	5.95E-02
SP79279	2.79E-01	2.11E-01	3.30E-01	1.76E-01	0.00E+00	8.42E-02	1.18E-01	1.92E-01	1.81E-01
SP79451	0.00E+00	0.00E+00	1.00E-02	2.61E-02	0.00E+00	6.53E-02	0.00E+00	6.56E-02	6.05E-02
SP79231	2.35E-01	1.85E-01	2.50E-01	3.96E-01	1.74E-01	1.22E-01	2.94E-01	1.96E-01	3.78E-01
SP79225	2.00E-02	8.82E-02	6.92E-02	9.95E-02	5.56E-02	5.07E-02	0.00E+00	1.41E-02	7.49E-02
SP79267	1.79E-01	1.33E-01	9.90E-02	7.42E-02	8.32E-02	1.56E-01	0.00E+00	1.99E-01	1.05E-01
CPCT02030434T	2.23E+00	2.00E+00	2.92E+00	2.46E+00	1.68E+00	1.13E+00	2.00E+00	1.91E+00	2.35E+00
CPCT02060161T	1.01E+00	7.11E-01	9.84E-01	1.25E+00	1.28E+00	1.02E+00	1.52E+00	9.96E-01	1.54E+00
CPCT02030441T	4.20E+00	2.03E+00	4.84E+00	3.25E+00	1.86E+00	2.06E+00	2.63E+00	2.70E+00	4.05E+00
CPCT02030426T	2.37E+00	1.71E+00	3.00E+00	3.72E+00	1.80E+00	2.57E+00	1.86E+00	2.76E+00	5.16E+00
CPCT02100147T	1.60E+00	1.79E+00	3.01E+00	4.81E+00	1.33E+00	2.95E+00	1.50E+00	3.73E+00	6.20E+00
CPCT02030445T	2.72E+00	1.29E+00	3.17E+00	2.89E+00	1.50E+00	1.72E+00	1.74E+00	2.86E+00	4.37E+00
CPCT02060147T	1.03E+00	1.94E+00	2.42E+00	4.00E+00	3.95E+00	2.70E+00	1.61E+00	4.19E+00	5.81E+00
CPCT02030453T	1.87E+00	2.17E+00	3.98E+00	4.77E+00	1.39E+00	4.24E+00	1.66E+00	3.54E+00	7.68E+00
CPCT02090038T	2.21E+00	6.79E-01	2.22E+00	1.08E+00	2.38E+00	1.07E+00	1.53E+00	1.72E+00	1.62E+00
CPCT02100151T	2.27E+00	2.09E+00	2.84E+00	3.09E+00	1.13E+00	2.04E+00	1.54E+00	2.32E+00	3.84E+00
CPCT02100159T	9.27E-01	1.35E+00	2.06E+00	3.01E+00	1.03E+00	2.36E+00	1.49E+00	3.10E+00	4.69E+00
CPCT02030465T	3.72E+00	1.41E+00	4.09E+00	3.01E+00	1.46E+00	1.40E+00	2.25E+00	2.20E+00	3.08E+00
CPCT02100166T	6.84E+00	1.74E+01	1.55E+01	1.64E+01	3.62E+00	1.79E+00	2.52E+00	3.07E+00	2.35E+00
CPCT02070311T	4.08E-01	8.37E-01	1.09E+00	3.31E+00	4.06E+00	1.51E+00	1.91E+00	3.77E+00	3.89E+00
CPCT02030467T	2.17E+00	1.68E+00	3.35E+00	3.38E+00	1.75E+00	2.39E+00	1.88E+00	3.45E+00	5.05E+00
CPCT02060225T	2.59E+00	2.33E+00	3.65E+00	5.01E+00	3.33E+00	3.53E+00	1.93E+00	4.54E+00	7.19E+00
CPCT02060224T	6.19E-01	9.64E-01	1.01E+00	1.23E+00	2.04E+00	5.78E-01	2.25E+00	2.64E-01	1.60E+00
CPCT02030466T	8.42E-01	9.36E-01	9.86E-01	1.07E+00	1.40E+00	8.56E-01	1.59E+00	1.48E+00	1.44E+00
CPCT02070341T	3.62E+00	1.61E+00	4.08E+00	2.88E+00	3.21E+00	1.21E+00	2.00E+00	2.86E+00	2.44E+00
CPCT02080225T	3.51E+00	1.77E+00	3.80E+00	3.16E+00	4.49E+00	1.79E+00	2.10E+00	3.70E+00	4.10E+00
CPCT02030476T	2.27E+00	2.68E+00	2.84E+00	4.73E+00	1.88E+00	2.85E+00	2.22E+00	4.95E+00	6.69E+00
CPCT02070351T	1.16E+00	9.21E-01	1.83E+00	1.64E+00	1.16E+00	1.01E+00	1.32E+00	1.51E+00	1.62E+00
CPCT02070353T	2.86E+00	1.89E+00	3.43E+00	3.25E+00	9.28E-01	2.24E+00	1.36E+00	3.12E+00	4.69E+00
CPCT02060247T	2.10E+00	1.19E+00	2.23E+00	2.05E+00	1.64E+00	1.63E+00	1.45E+00	1.97E+00	2.62E+00
CPCT02060257T	2.96E+00	5.82E-01	3.32E+00	2.42E+00	2.45E+00	8.93E-01	1.33E+00	2.25E+00	1.62E+00
CPCT02030506T	1.63E+00	1.43E+00	2.43E+00	3.16E+00	1.58E+00	2.44E+00	1.77E+00	2.55E+00	4.87E+00
CPCT02050390T	4.28E+00	2.63E+00	4.87E+00	4.19E+00	3.95E+00	1.89E+00	1.67E+00	5.66E+00	4.33E+00
CPCT02030483T	1.28E+00	1.84E+00	2.36E+00	2.92E+00	1.41E+00	1.99E+00	1.49E+00	2.73E+00	4.10E+00
CPCT02030487T	1.48E+00	1.79E+00	2.36E+00	2.31E+00	1.64E+00	1.82E+00	2.15E+00	2.43E+00	2.99E+00
CPCT02070373T	1.91E+00	3.71E+00	3.32E+00	4.59E+00	5.13E+00	3.80E+00	1.47E+00	5.06E+00	4.91E+00
CPCT02050396T	5.80E+00	1.93E+01	1.99E+01	2.06E+01	4.90E+00	1.61E+00	2.11E+00	6.46E+00	3.83E+00
CPCT02030510T	2.21E+00	1.00E+00	2.83E+00	3.14E+00	1.34E+00	2.46E+00	1.41E+00	2.23E+00	4.26E+00
CPCT02030516T	2.03E+00	2.05E+00	3.76E+00	4.71E+00	1.67E+00	4.07E+00	2.58E+00	3.38E+00	6.99E+00
CPCT02030537T	3.79E+00	1.91E+00	4.18E+00	4.14E+00	1.72E+00	2.06E+00	2.31E+00	2.94E+00	4.39E+00
CPCT02030529T	1.89E+00	1.15E+00	2.40E+00	2.41E+00	1.49E+00	1.34E+00	1.38E+00	2.09E+00	2.98E+00
CPCT02060246T	1.28E+00	4.12E+00	3.27E+00	3.48E+00	4.77E+00	4.32E+00	2.00E+00	4.23E+00	4.94E+00
CPCT02030532T	1.48E+03	1.10E+02	1.56E+03	7.83E+02	2.00E+00	1.00E-02	2.87E+01	9.55E+00	1.00E+02
DRUP01060020T	3.24E+00	1.97E+00	4.04E+00	2.59E+00	3.18E+00	1.67E+00	3.16E+00	3.04E+00	2.61E+00
CPCT02060264T	1.01E+00	1.76E+00	2.96E+00	4.62E+00	1.56E+00	4.77E+00	1.57E+00	2.44E+00	7.50E+00
CPCT02030399T	2.04E+00	1.74E+00	2.42E+00	2.26E+00	1.68E+00	2.14E+00	1.55E+00	1.56E+00	2.97E+00
CPCT02050254T	1.29E+00	1.67E+00	3.13E+00	4.67E+00	1.37E+00	3.77E+00	2.06E+00	3.31E+00	7.98E+00
CPCT02030392T	8.85E+01	2.35E+02	2.72E+02	2.47E+02	1.60E-01	1.72E+01	5.65E+00	3.83E+00	3.85E+01
CPCT02030397T	3.00E+00	1.37E+00	3.07E+00	2.25E+00	1.61E+00	7.22E-01	1.98E+00	1.98E+00	1.84E+00
CPCT02100121T	2.80E+00	1.85E+00	3.67E+00	4.66E+00	1.42E+00	3.25E+00	1.94E+00	3.55E+00	6.79E+00
CPCT02100116T	3.59E+00	2.48E+00	3.48E+00	3.54E+00	4.80E+00	2.27E+00	2.53E+00	4.90E+00	3.00E+00
CPCT02030385T	2.50E+00	1.90E+00	3.09E+00	3.64E+00	3.69E+00	2.31E+00	2.05E+00	4.28E+00	4.83E+00
CPCT02030387T	2.73E+00	1.63E+00	3.37E+00	3.94E+00	2.18E+00	2.31E+00	2.77E+00	2.93E+00	3.79E+00
CPCT02080162T	7.94E+01	8.66E+01	1.59E+02	1.29E+02	2.01E-01	4.19E+00	3.85E+00	8.63E+00	8.38E+00
CPCT02100122T	2.16E+00	1.16E+00	2.82E+00	2.46E+00	1.26E+00	1.81E+00	1.59E+00	1.84E+00	3.23E+00
CPCT02030386T	1.63E+00	2.05E+00	2.28E+00	2.52E+00	1.52E+00	1.70E+00	1.86E+00	2.74E+00	3.14E+00
CPCT02030400T	2.59E+00	2.51E+00	3.93E+00	5.46E+00	1.45E+00	4.61E+00	1.95E+00	4.38E+00	8.76E+00
CPCT02030396T	2.53E+00	1.76E+00	2.80E+00	3.69E+00	1.81E+00	2.07E+00	2.58E+00	3.01E+00	4.07E+00
CPCT02050176T	3.05E+00	1.65E+00	3.97E+00	3.48E+00	4.82E+00	1.74E+00	1.39E+00	5.67E+00	3.39E+00
CPCT02100081T	3.67E+00	1.82E+00	4.17E+00	3.76E+00	1.31E+00	1.58E+00	1.74E+00	3.13E+00	3.25E+00
CPCT02100084T	1.76E+00	2.53E+00	3.44E+00	5.07E+00	1.53E+00	4.14E+00	2.39E+00	4.44E+00	8.68E+00
DRUP01050008T	1.50E+00	6.66E-01	2.75E+00	3.15E+00	2.67E+00	9.62E-01	1.24E+00	2.58E+00	3.01E+00
CPCT02100085T	3.44E+00	1.80E+00	3.86E+00	4.21E+00	1.57E+00	3.36E+00	1.18E+00	3.03E+00	6.24E+00
CPCT02100092T	1.39E+00	1.93E+00	2.43E+00	3.43E+00	8.29E-01	2.82E+00	1.40E+00	3.18E+00	4.92E+00
CPCT02100090T	2.06E+00	1.80E+00	3.07E+00	4.55E+00	1.22E+00	3.52E+00	1.42E+00	3.60E+00	6.72E+00
CPCT02100094T	1.11E+00	6.53E-01	1.54E+00	1.06E+00	1.12E+00	8.96E-01	1.19E+00	1.24E+00	1.23E+00
CPCT02100089T	1.23E+00	3.38E+00	4.24E+00	5.53E+00	1.21E+00	7.69E+00	1.24E+00	1.54E+00	1.03E+01
CPCT02100101T	2.58E+02	7.22E+01	3.84E+02	3.21E+02	0.00E+00	1.10E-01	5.83E+00	3.08E+00	9.82E+00
CPCT02100095T	1.70E+00	9.35E-01	2.40E+00	2.29E+00	1.38E+00	1.17E+00	1.40E+00	1.51E+00	2.44E+00
CPCT02030368T	2.65E+00	2.23E+00	3.08E+00	3.72E+00	2.08E+00	2.47E+00	2.77E+00	2.88E+00	5.18E+00
CPCT02030369T	2.10E+00	1.60E+00	2.86E+00	3.13E+00	1.72E+00	1.88E+00	2.26E+00	2.33E+00	2.91E+00
CPCT02100108T	1.81E+00	1.45E+00	2.67E+00	2.20E+00	1.45E+00	1.70E+00	1.79E+00	1.51E+00	2.55E+00
CPCT02030375T	3.26E+00	1.31E+00	4.29E+00	3.14E+00	2.01E+00	2.01E+00	2.12E+00	1.57E+00	3.62E+00
CPCT02030377T	1.16E+00	5.99E-01	1.49E+00	1.50E+00	1.36E+00	9.85E-01	1.20E+00	1.31E+00	1.45E+00
CPCT02030374T	1.74E+00	1.39E+00	2.12E+00	2.38E+00	1.36E+00	1.73E+00	1.51E+00	2.21E+00	3.20E+00
DRUP01050003T	1.48E+03	7.73E+01	1.54E+03	6.66E+02	0.00E+00	2.65E+00	2.88E+01	5.48E+00	6.25E+01
CPCT02330058T	3.48E+00	1.65E+00	3.75E+00	3.13E+00	2.88E+00	1.37E+00	2.13E+00	2.63E+00	2.45E+00
CPCT02030417T	1.89E+00	1.99E+00	2.63E+00	3.19E+00	1.62E+00	1.79E+00	2.27E+00	2.43E+00	3.65E+00
CPCT02100129T	2.10E+00	1.09E+00	2.39E+00	2.05E+00	1.22E+00	1.51E+00	1.56E+00	1.69E+00	2.52E+00
CPCT02100134T	1.25E+00	1.73E+00	1.66E+00	1.89E+00	1.87E+00	8.96E-01	1.96E+00	2.22E+00	1.98E+00
CPCT02030410T	1.36E+00	1.70E+00	2.22E+00	3.05E+00	1.76E+00	3.25E+00	2.02E+00	3.33E+00	6.49E+00
CPCT02030421T	2.65E+00	1.72E+00	3.24E+00	3.53E+00	1.78E+00	2.45E+00	2.59E+00	3.44E+00	6.00E+00
CPCT02030430T	4.09E+01	1.62E+02	1.61E+02	1.71E+02	3.25E+00	5.83E+00	5.10E+00	6.88E+00	1.28E+01
CPCT02030416T	2.03E+00	1.87E+00	2.90E+00	2.61E+00	1.25E+00	1.49E+00	1.50E+00	2.41E+00	3.25E+00
