Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
CPCT02100084T	37	36	76	8	31	63	43	120	58	77	51	18	59	46	0	21	9
DRUP01050008T	20	21	9	5	210	38	10	4	39	8	110	1	48	29	0	34	28
CPCT02100085T	14	113	65	8	18	23	21	86	26	38	62	7	14	24	45	0	6
CPCT02100092T	23	31	50	7	3	39	73	48	42	105	39	0	0	31	3	45	16
CPCT02100090T	0	67	53	7	11	39	76	97	38	63	38	1	49	19	68	3	9
CPCT02100094T	12	21	18	13	33	27	5	18	22	3	16	0	10	14	23	0	11
CPCT02100089T	0	25	94	3	10	48	488	264	2	76	0	0	0	10	63	4	5
CPCT02100101T	2084	7319	2354	1460	0	293	0	0	0	335	0	1166	0	118	0	0	0
CPCT02100095T	0	35	13	19	30	55	0	31	7	8	33	10	17	8	50	25	0
CPCT02030368T	10	85	83	7	54	212	65	72	25	62	56	0	0	24	36	3	9
CPCT02030369T	56	13	51	4	31	135	49	68	50	41	25	12	15	23	0	18	21
CPCT02100108T	26	34	31	26	38	116	60	39	6	29	32	0	0	1	0	30	13
CPCT02030375T	30	101	58	3	66	136	23	62	6	43	29	0	45	19	7	3	18
CPCT02030377T	1	23	8	0	39	73	13	26	9	3	24	0	20	4	14	21	3
CPCT02030374T	4	50	45	8	39	78	32	66	47	29	34	0	0	23	0	8	5
DRUP01050003T	62002	37185	1211	3025	0	665	0	0	9	39	0	805	0	0	0	0	0
CPCT02330058T	0	139	79	2	249	137	26	37	71	45	56	53	28	27	0	0	20
CPCT02030417T	6	53	97	1	36	171	29	54	36	25	34	0	56	8	0	0	9
CPCT02100129T	21	46	20	3	18	131	27	42	24	30	29	0	0	14	0	2	7
CPCT02100134T	25	4	29	9	66	169	2	11	41	50	29	27	22	0	28	40	0
CPCT02030410T	24	19	67	3	37	133	58	102	56	23	58	18	5	12	20	0	1
CPCT02030421T	12	88	73	10	52	173	45	80	58	46	41	0	46	19	13	0	18
CPCT02030430T	850	3320	8257	708	0	437	95	0	68	543	27	526	0	200	0	0	30
CPCT02030416T	42	47	72	9	10	67	28	41	60	38	38	34	11	7	0	0	19
