Samples	ID83A	ID83B	ID83C	ID83D	ID83E
CPCT02110060T	1.93E+00	5.91E+00	7.22E+00	1.71E+00	1.01E+01
CPCT02130044T	1.20E+00	5.08E+00	7.91E+00	1.53E+00	1.00E+01
CPCT02130047T	2.72E+00	7.35E+00	9.78E+00	2.36E+00	1.60E+01
WIDE01010068T	2.92E+00	3.37E+00	3.73E+00	1.18E+00	6.10E+00
WIDE01010103T	4.77E-01	1.47E+00	1.92E+00	7.48E-01	2.92E+00
CPCT02440009T	2.62E+00	8.69E+00	1.14E+01	1.89E+00	1.35E+01
WIDE01010243T	9.82E-01	2.23E+00	2.77E+00	7.74E-01	4.10E+00
CPCT02130079T	1.46E+00	4.17E+00	6.16E+00	1.21E+00	8.16E+00
CPCT02130082T	1.25E+00	6.03E+00	8.71E+00	1.25E+00	1.16E+01
CPCT02210054T	1.41E+00	2.99E+00	3.85E+00	1.02E+00	6.19E+00
CPCT02120131T	1.70E+00	5.60E+00	8.42E+00	1.70E+00	1.14E+01
CPCT02370030T	1.44E+00	7.89E+00	1.17E+01	3.17E+00	1.70E+01
CPCT02090047T	2.97E+00	1.94E+01	2.13E+01	2.70E+01	4.70E+01
CPCT02130118T	1.98E+00	3.88E+00	5.54E+00	1.09E+00	8.09E+00
CPCT02080238T	2.25E+00	3.42E+00	3.98E+00	1.31E+00	7.30E+00
CPCT02130120T	2.11E+00	6.74E+00	9.15E+00	1.80E+00	1.34E+01
CPCT02030501T	1.09E+00	3.40E+00	4.36E+00	1.12E+00	7.03E+00
CPCT02190041T	2.96E+00	4.42E+00	4.59E+00	1.49E+00	8.13E+00
CPCT02130133T	1.36E+00	3.85E+00	4.96E+00	1.76E+00	8.64E+00
CPCT02130129T	1.14E+00	2.12E+00	3.60E+00	6.74E-01	5.11E+00
CPCT02290049T	2.30E+00	5.42E+00	8.32E+00	1.31E+00	1.17E+01
CPCT02380050T	1.21E+00	6.37E+00	9.39E+00	1.80E+00	1.33E+01
CPCT02090060T	1.61E+00	3.39E+00	4.56E+00	1.45E+00	7.80E+00
CPCT02210068T	1.31E+00	5.62E+00	4.99E+00	7.65E+00	1.39E+01
CPCT02410012T	1.24E+00	4.07E+00	5.49E+00	1.45E+00	7.87E+00
DRUP01090022T	1.87E+00	8.90E+00	8.77E+00	1.32E+01	1.83E+01
CPCT02050246T	1.93E+00	8.23E+00	1.19E+01	1.41E+00	1.61E+01
CPCT02050244T	2.06E+00	8.48E+00	1.29E+01	1.85E+00	1.77E+01
CPCT02060111T	1.39E+00	8.76E+00	9.62E+00	1.14E+01	1.90E+01
CPCT02050070T	1.03E+00	4.79E+00	7.14E+00	2.22E+00	1.10E+01
CPCT02250001T	1.44E+00	5.95E+00	6.99E+00	4.28E+00	1.33E+01
CPCT02070231T	1.47E+00	3.19E+00	4.22E+00	1.15E+00	6.69E+00
CPCT02210016T	3.63E+02	2.86E+02	6.70E+01	1.88E+01	1.86E+02
CPCT02070132T	1.34E+00	2.17E+00	3.05E+00	6.78E-01	3.97E+00
CPCT02180029T	6.94E-01	3.51E+00	4.90E+00	1.44E+00	7.98E+00
CPCT02050195T	1.11E+00	2.79E+00	3.38E+00	2.64E+00	5.89E+00
CPCT02060107T	2.63E+00	3.94E+00	4.72E+00	9.54E-01	6.71E+00
CPCT02070177T	9.64E-01	2.90E+00	3.89E+00	5.85E-01	5.34E+00
CPCT02030366T	2.44E+00	2.90E+00	3.57E+00	8.30E-01	4.99E+00
CPCT02050223T	1.64E+00	5.11E+00	6.75E+00	1.30E+00	9.92E+00
CPCT02060116T	1.23E+00	2.56E+00	3.36E+00	6.68E-01	4.83E+00
CPCT02050239T	1.75E+00	4.98E+00	7.62E+00	1.70E+00	1.23E+01
CPCT02210031T	1.15E+00	4.49E+00	4.23E+00	5.74E+00	1.03E+01
CPCT02230035T	2.06E+00	6.85E+00	9.79E+00	1.56E+00	1.35E+01
CPCT02050089T	1.17E+01	1.12E+01	7.52E+00	1.38E+00	1.27E+01
CPCT02180009T	1.90E+00	3.69E+00	1.73E+01	2.13E+01	7.96E+00
CPCT02330014T	7.87E-01	1.29E+00	1.68E+00	5.05E-01	1.95E+00
CPCT02230001T	5.23E-01	1.14E+00	1.22E+00	4.40E-01	1.95E+00
CPCT02040083T	1.15E+00	3.38E+00	4.68E+00	8.66E-01	7.53E+00
CPCT02180020T	3.27E+00	1.32E+01	1.22E+01	1.43E+01	2.64E+01
CPCT02050135T	2.49E+00	1.39E+01	1.52E+01	1.71E+01	2.81E+01
CPCT02020483T	2.25E+00	3.10E+00	4.04E+00	9.59E-01	6.25E+00
CPCT02080091T	2.15E+00	3.26E+00	3.57E+00	8.18E-01	5.52E+00
CPCT02260012T	1.90E+00	9.67E+00	1.46E+01	2.80E+00	1.90E+01
CPCT02210036T	3.03E+00	1.32E+01	1.82E+01	2.86E+00	2.33E+01
CPCT02130014T	1.36E+00	2.70E+00	3.09E+00	8.26E-01	4.23E+00
CPCT02130010T	1.97E+00	3.97E+00	6.18E+00	1.59E+00	9.97E+00
CPCT02250002T	1.28E+00	4.48E+00	6.47E+00	1.35E+00	8.72E+00
CPCT02090027T	1.12E+00	1.61E+00	1.84E+00	6.92E-01	3.15E+00
DRUP01070119T	2.20E+01	2.84E+01	2.31E+01	1.69E+00	2.98E+01
CPCT02050447T	1.78E+00	2.43E+00	2.65E+00	8.98E-01	3.58E+00
CPCT02330135T	1.10E+00	2.36E+00	2.71E+00	8.51E-01	4.22E+00
CPCT02200008T	1.36E+00	1.81E+00	1.81E+00	6.90E-01	1.41E+00
CPCT02200009T	1.06E+00	2.81E+00	2.87E+00	1.09E+00	5.36E+00
