Samples	ID83A	ID83B	ID83C	ID83D	ID83E
CPCT02030553T	1.04E+01	1.13E+00	9.16E+00	3.15E+00	9.49E-01
CPCT02120062T	7.45E+00	1.08E+00	1.33E+01	6.94E+00	6.97E-01
CPCT02020615T	4.02E+00	1.62E+00	6.13E+00	3.44E+00	1.46E+00
CPCT02050421T	7.52E+00	2.27E+00	3.21E+00	5.83E+00	1.17E+00
CPCT02120053T	4.16E+00	9.39E-01	4.57E+00	2.23E+00	8.13E-01
CPCT02020626T	3.12E+00	7.29E-01	3.80E+00	2.05E+00	8.82E-01
CPCT02120055T	2.42E+00	1.16E+00	5.97E+00	4.20E+00	5.53E-01
CPCT02070422T	2.67E+01	1.97E+00	2.69E+01	1.42E+00	1.33E+00
CPCT02120058T	3.29E+00	7.72E-01	4.71E+00	2.56E+00	6.96E-01
CPCT02170017T	2.89E+00	1.53E+00	3.17E+00	1.85E+00	1.33E+00
CPCT02020609T	1.54E+01	2.08E+00	9.40E+00	7.56E+00	1.45E+00
CPCT02050249T	1.68E+00	9.72E-01	4.57E+00	4.09E+00	6.51E-01
CPCT02060146T	2.31E+00	1.28E+00	3.19E+00	2.22E+00	1.20E+00
CPCT02060049T	5.62E-01	5.02E-01	1.32E+00	1.11E+00	5.19E-01
CPCT02050159T	3.95E+00	1.35E+00	3.57E+00	2.10E+00	7.67E-01
CPCT02010550T	4.36E+00	9.16E-01	2.45E+00	2.62E+00	7.56E-01
CPCT02010534T	1.36E+00	1.01E-01	1.26E+00	1.09E+00	5.46E-01
CPCT02050079TII	7.90E-01	4.12E-01	2.51E+00	2.20E+00	6.77E-01
CPCT02050170T	2.25E+00	1.04E+01	1.23E+01	1.24E+01	6.20E+00
CPCT02050168T	2.93E+00	1.07E+00	2.36E+00	2.11E+00	8.59E-01
CPCT02020509T	9.97E-01	3.00E-01	1.64E+00	1.42E+00	5.57E-01
CPCT02050073TII	1.70E+00	6.53E-01	2.54E+00	1.85E+00	8.93E-01
CPCT02020511T	4.52E+00	1.04E+00	6.29E+00	3.17E+00	1.07E+00
CPCT02010565T	3.79E+00	8.09E-01	2.87E+00	2.68E+00	9.39E-01
CPCT02020517T	3.43E+00	6.98E-01	1.95E+00	2.10E+00	6.93E-01
CPCT02010393TII	2.77E+00	1.37E+00	5.49E+00	5.15E+00	8.05E-01
CPCT02050181T	1.21E+00	4.76E+00	4.86E+00	2.10E+00	8.49E-01
CPCT02020519T	4.68E+00	1.03E+00	2.89E+00	3.07E+00	9.70E-01
CPCT02020520T	4.07E+00	8.59E-01	4.93E+00	2.33E+00	9.40E-01
CPCT02060092T	2.71E+00	6.91E-01	1.55E+00	2.06E+00	5.67E-01
CPCT02080116T	1.05E+01	1.68E+00	5.36E+00	6.06E+00	1.44E+00
CPCT02080113T	2.72E+00	7.33E-01	1.87E+00	2.01E+00	6.34E-01
CPCT02050194T	2.67E+00	8.62E-01	2.98E+00	1.92E+00	8.31E-01
CPCT02050193T	3.23E+00	9.51E-01	3.68E+00	2.33E+00	6.82E-01
CPCT02030350T	9.74E-01	6.92E-01	1.94E+00	1.58E+00	7.50E-01
CPCT02080123T	4.72E+00	1.50E+00	7.48E+00	4.45E+00	1.20E+00
CPCT02020542T	1.60E+00	1.02E+00	2.15E+00	1.90E+00	8.42E-01
CPCT02010505T	1.12E+00	5.79E-01	3.91E+00	3.29E+00	6.98E-01
CPCT02020553T	8.18E-01	7.75E-01	1.56E+00	1.43E+00	4.73E-01
CPCT02170006T	1.81E+00	6.05E-01	2.80E+00	1.84E+00	6.19E-01
CPCT02050212T	3.24E+00	1.04E+00	5.87E+00	3.74E+00	1.01E+00
CPCT02050214T	1.21E+00	6.49E-01	1.79E+00	1.60E+00	4.19E-01
CPCT02050217T	1.92E+00	5.74E-01	3.03E+00	1.99E+00	5.73E-01
CPCT02020573T	2.00E+00	6.41E-01	2.68E+00	1.97E+00	5.59E-01
CPCT02180032T	1.79E+00	5.42E-01	2.94E+00	2.08E+00	4.76E-01
CPCT02010503TII	4.80E+00	1.44E+00	9.88E+00	6.40E+00	8.47E-01
CPCT02010622T	5.35E+00	8.44E-01	3.35E+00	2.84E+00	7.18E-01
CPCT02030370T	1.71E+00	8.68E-01	2.76E+00	1.96E+00	8.80E-01
CPCT02030339TII	4.27E+00	1.20E+00	5.46E+00	2.29E+00	1.05E+00
CPCT02040142T	7.10E-01	5.48E-01	4.71E+00	4.63E+00	6.39E-01
CPCT02120050T	1.34E+00	1.64E-01	2.46E+00	1.95E+00	4.57E-01
CPCT02120037T	6.58E+00	9.07E-01	5.49E+00	2.47E+00	8.24E-01
CPCT02050235T	4.17E+00	2.22E+00	7.83E+00	5.82E+00	1.06E+00
CPCT02050236T	6.11E+00	9.97E-01	9.33E+00	4.18E+00	8.22E-01
CPCT02050232T	1.66E+00	6.10E-01	3.01E+00	2.26E+00	6.15E-01
CPCT02050240T	1.49E+01	3.60E+00	6.06E+00	1.01E+01	2.18E+00
CPCT02020574T	9.02E-01	3.31E-01	2.12E+00	1.95E+00	4.14E-01
CPCT02020578T	1.10E+01	1.67E+00	9.86E+00	3.73E+00	1.19E+00
CPCT02090005T	5.46E+00	1.20E+00	1.11E+01	7.11E+00	1.02E+00
CPCT02020423T	8.17E+00	9.70E-01	4.71E+00	4.35E+00	7.10E-01
CPCT02020426T	1.22E+01	3.74E+00	8.52E+00	8.74E+00	7.22E+00
CPCT02050092T	3.11E+00	7.78E-01	2.14E+00	2.06E+00	6.24E-01
CPCT02010403TII	1.32E+00	3.00E-01	1.64E+00	1.26E+00	4.62E-01
CPCT02020412T	3.53E+00	8.95E-01	2.18E+00	2.05E+00	2.41E-01
CPCT02010469T	2.53E+00	7.89E-01	2.97E+00	1.91E+00	7.30E-01
CPCT02180012T	1.64E+00	6.15E-01	1.81E+00	1.27E+00	4.32E-01
CPCT02020445T	1.50E+00	9.13E-01	1.93E+00	1.49E+00	5.07E-01
CPCT02050105T	9.09E+00	1.54E+00	3.09E+00	7.28E+00	1.47E+00
CPCT02050055TII	3.50E+00	2.00E+00	2.71E+00	2.44E+00	1.18E+00
CPCT02010493T	2.05E+00	1.08E+00	2.04E+00	1.51E+00	8.09E-01
CPCT02010503T	3.44E+00	1.33E+00	5.05E+00	2.97E+00	7.88E-01
CPCT02010501T	4.95E+00	1.13E+00	6.21E+00	3.03E+00	6.99E-01
CPCT02020464T	2.40E+00	4.53E-01	1.44E+00	1.69E+00	5.53E-01
CPCT02090009T	2.39E+00	1.44E+00	2.29E+00	1.57E+00	1.57E+00
CPCT02020468T	6.65E-01	1.32E-01	1.23E+00	1.15E+00	5.16E-01
CPCT02340001T	2.26E+00	6.66E-01	1.86E+00	1.36E+00	4.57E-01
CPCT02080079T	1.01E+00	4.47E-01	1.42E+00	1.33E+00	5.15E-01
CPCT02010526T	7.92E-01	3.93E-01	8.80E-01	6.94E-01	2.63E-01
CPCT02010532T	4.80E+00	9.63E-01	5.08E+00	2.16E+00	8.85E-01
CPCT02060051T	1.20E+00	7.74E-01	1.70E+00	1.12E+00	6.56E-01
CPCT02050141T	1.73E+00	7.42E-01	1.76E+00	1.22E+00	1.34E+00
CPCT02110024T	4.50E+00	1.94E+00	4.44E+00	1.99E+00	2.16E+00
CPCT02120013T	3.41E+00	1.07E+00	2.83E+00	2.60E+00	9.36E-01
CPCT02050158T	3.15E+00	8.57E-01	2.06E+00	2.42E+00	5.60E-01
CPCT02050149T	8.01E-01	7.96E-01	1.74E+00	1.60E+00	6.77E-01
CPCT02010557T	1.80E+00	1.02E+00	2.66E+00	2.40E+00	5.48E-01
CPCT02220014T	1.67E+00	9.86E-01	2.26E+00	1.84E+00	1.06E+00
CPCT02050052TII	2.01E+00	1.42E+00	2.39E+00	1.59E+00	1.49E+00
CPCT02020506T	5.10E+00	1.26E+00	5.28E+00	2.16E+00	6.55E-01
CPCT02030339T	2.85E+00	8.99E-01	2.35E+00	1.48E+00	7.39E-01
CPCT02080163T	1.04E+00	3.95E-01	2.40E+00	2.07E+00	5.30E-01
CPCT02050281T	2.78E+00	7.94E-01	4.08E+00	2.37E+00	7.24E-01
CPCT02070243T	3.95E+00	8.63E-01	5.19E+00	2.30E+00	7.00E-01
CPCT02340040T	0.00E+00	6.21E-01	1.61E+00	1.61E+00	5.03E-01
CPCT02120077T	2.57E+00	7.27E-01	3.17E+00	1.86E+00	7.16E-01
CPCT02030437T	2.10E+00	9.30E-01	4.27E+00	2.89E+00	6.25E-01
CPCT02010641TII	1.26E+00	1.24E+00	2.68E+00	2.39E+00	9.93E-01
CPCT02050291T	2.19E+00	5.68E-01	1.96E+00	1.46E+00	5.19E-01
CPCT02020643T	4.22E+00	1.17E+00	3.33E+00	2.24E+00	8.55E-01
CPCT02150006T	1.44E+01	1.38E+00	7.39E+00	7.99E+00	1.24E+00
WIDE01010503T	3.72E+00	9.05E-01	1.82E+00	2.69E+00	6.98E-01
WIDE01010567T	3.05E+01	1.62E+00	5.49E+00	2.70E+01	1.77E+00
WIDE01010459T	8.05E+00	9.53E-01	3.39E+00	5.35E+00	9.33E-01
CPCT02060041T	5.43E+00	9.63E-01	1.25E+01	8.93E+00	1.06E+00
WIDE01010561T	4.11E+00	2.22E+00	2.88E+00	3.23E+00	2.13E+00
WIDE01010651T	1.02E+00	5.67E-01	1.63E+00	1.40E+00	6.62E-01
