Samples	ID83A	ID83B	ID83C	ID83D
CPCT02011052T	3338	113	528	247
CPCT02011056T	170	129	457	481
CPCT02270046T	823	73	202	328
CPCT02011042T	51	30	214	79
CPCT02100145T	1007	65	431	241
CPCT02130173T	80	563	468	224
CPCT02011067T	50	105	516	374
CPCT02190029T	118	295	522	402
CPCT02020925T	2402	155	212	356
CPCT02011051T	53	104	210	324
DRUP01010066T	513	137	498	108
CPCT02011065T	103	92	342	475
CPCT02011080T	39	38	91	139
CPCT02010741T	94	95	328	243
CPCT02011082T	766	539	288	234
CPCT02011079T	2796	858	297	323
CPCT02011077T	11	5	93	305
CPCT02270047T	1483	104	256	164
CPCT02410018T	2293	82	185	90
CPCT02011074T	501	65	170	445
CPCT02011089T	71	101	384	433
CPCT02011086T	479	68	912	221
CPCT02011088T	1997	210	564	508
CPCT02011087T	1132	156	161	478
CPCT02020671T	8238	966	266	139
CPCT02011071T	64	34	136	400
CPCT02040216T	13	105	232	308
CPCT02140057T	1486	216	687	136
CPCT02040221T	679	413	367	135
WIDE01010002T	893	100	509	443
CPCT02010500T	78	321	202	476
CPCT02010966TII	82	19	370	317
CPCT02010942TII	117	218	290	241
WIDE01010003T	15	155	207	99
CPCT02190031T	138	210	311	293
CPCT02011093T	29	45	171	128
CPCT02011097T	836	68	618	491
DRUP01060011T	52	76	220	170
CPCT02011069T	1237	144	393	145
DRUP01060014T	0	28	346	190
DRUP01010064T	162	25	313	185
CPCT02120107T	835	87	268	88
CPCT02011102T	60	160	185	424
CPCT02040330T	1355	70	224	188
CPCT02040299TII	740	406	626	356
WIDE01010034T	22	12	111	187
CPCT02040332T	1057	40	371	115
CPCT02230086T	309	28339	0	5436
CPCT02011070T	94	101	339	369
WIDE01010026T	134	178	315	918
CPCT02390020T	791	150	264	311
CPCT02011106T	251	122	247	173
CPCT02410019T	2456	342	351	57
CPCT02270022T	373	182	403	356
CPCT02011040TII	46	6	177	87
CPCT02010760T	1103	168	319	409
WIDE01010057T	37	33	200	199
WIDE01010065T	2591	153	413	446
CPCT02020964T	1101	78	835	239
CPCT02050321T	319	110	419	304
CPCT02010779T	165	192	621	147
CPCT02011105T	552	213	305	218
CPCT02011107T	1834	190	179	257
WIDE01010615T	47	71	207	372
WIDE01010130TII	29	13	134	47
WIDE01010041T	1471	125	259	107
CPCT02040225T	2090	98	418	332
WIDE01010058T	134	141	184	503
WIDE01010083T	418	121	171	117
CPCT02040234T	1291	107	433	127
CPCT02011089TII	76	57	343	295
CPCT02010781T	1221	149	506	126
WIDE01010088T	815	84	371	111
WIDE01010081T	89	28	249	512
DRUP01010078T	7835	334	187	246
WIDE01010079T	47	75	143	94
WIDE01010089T	66	75	228	343
WIDE01010082T	417	282	285	190
WIDE01010075T	72	22822	0	61
CPCT02270049T	234	215	560	371
WIDE01010099T	17	71	126	140
CPCT02040341T	66	24	137	155
WIDE01010104T	1930	77	199	333
WIDE01010090T	16	44	179	275
CPCT02040338T	26	15	124	77
WIDE01010105T	907	79	153	268
CPCT02040340T	331	68	678	71
CPCT02100156T	788	93	332	424
WIDE01010115T	469	30	359	453
WIDE01010122T	1724	276	453	357
CPCT02100149T	1635	98	406	187
WIDE01010121T	230	91	419	112
CPCT02010776T	0	17	298	83
CPCT02050339T	973	121	587	314
CPCT02050439T	0	176	0	3746
WIDE01010130T	44	47	261	157
WIDE01010134T	152	193	430	421
WIDE01010139T	5092	628	283	622
CPCT02050344T	155	23	446	87
WIDE01010192T	54	37	112	44
WIDE01010005T	83	114	208	313
CPCT02011068T	38	110	150	667
WIDE01010151T	57	36	275	168
CPCT02050346T	1447	43	369	96
CPCT02160045T	948	213	862	556
WIDE01010189T	965	142	419	445
CPCT02040215T	0	29	324	114
WIDE01010176T	119	49	290	207
WIDE01010175T	0	17	57	71
WIDE01010188T	637	308	163	571
CPCT02370019T	306	141	464	364
CPCT02010802T	111	50	438	244
CPCT02010807T	782	215	275	429
WIDE01010224T	1926	327	481	188
CPCT02070320T	1870	103	459	142
WIDE01010217T	3635	123	346	135
CPCT02070321T	39	10	171	15
WIDE01010191T	30	9	120	77
WIDE01010256T	545	18	153	21
WIDE01010241T	107	758	294	481
WIDE01010253T	96	308	154	552
WIDE01010260T	1389	52	260	68
CPCT02010797T	2215	232	577	357
WIDE01010276T	2687	154	312	285
WIDE01010019T	2116	84	343	126
WIDE01010263T	1235	465	845	536
CPCT02270029T	5500	565	547	422
WIDE01010287T	1279	148	473	398
WIDE01010194T	61	82	242	312
WIDE01010193T	75	82	358	171
CPCT02010780T	4607	152	178	223
WIDE01010307T	1105	142	239	793
CPCT02270026T	3172	1090	394	1429
WIDE01010315T	237	92	618	167
WIDE01010316T	54	186	318	306
WIDE01010306T	767	20	163	78
CPCT02010722TII	792	95	666	199
WIDE01010313T	73	48	178	206
WIDE01010334T	630	12	114	121
WIDE01010333T	1002	181	630	231
WIDE01010363T	1367	315	660	174
WIDE01010343T	29	393	113	1011
WIDE01010036T	778	43	225	165
CPCT02010782T	2774	65	123	139
DRUP01080030T	140	26	227	167
WIDE01010368T	48	292	181	757
WIDE01010242T	94	605	302	684
WIDE01010399T	29	61	188	277
WIDE01010395T	97	90	283	268
DRUP01230005T	2059	69	172	139
DRUP01340010T	11	38	460	274
WIDE01010419T	58	119	160	265
WIDE01010403T	290	196	228	393
WIDE01010398T	1539	69	231	123
WIDE01010422T	3409	495	225	195
WIDE01010390T	2513	166	170	273
DRUP01010149T	21	14	153	202
WIDE01010449T	223	91	218	122
WIDE01010238TII	1571	126	1648	62
WIDE01010417T	62	22	200	324
CPCT02370031T	459	41	332	128
CPCT02010811T	608	75	429	171
CPCT02010842T	0	295	695	76
CPCT02010836T	412	73	272	173
CPCT02010683T	2144	817	423	450
CPCT02010852T	1958	406	662	433
CPCT02040255T	392	148	1030	292
CPCT02010858T	47	11	154	99
CPCT02010849T	0	96	545	77
CPCT02390026T	3081	183	448	223
CPCT02010870T	2726	611	409	897
CPCT02010847T	3123	345	1483	129
CPCT02190039T	144	285	397	382
CPCT02120147T	2098	85	395	263
CPCT02010865T	13	7	198	117
CPCT02190040T	72	58	267	170
CPCT02120140T	177	402	354	246
CPCT02120138T	156	42	372	154
CPCT02370034T	1833	182	342	399
CPCT02390028T	516	39	234	169
CPCT02010874T	717	324	494	151
CPCT02010867T	10534	111	123	135
DRUP01010086T	1764	70	413	102
CPCT02190043T	2733	147	377	337
CPCT02270034T	1152	106	675	479
CPCT02390030T	1353	52	305	144
DRUP01270004T	436	264	416	550
WIDE01010591T	53	26	243	247
CPCT02390032T	3911	153	189	17
CPCT02010853T	0	101	1512	360
CPCT02190045T	1574	38	310	223
CPCT02030508T	2458	101	812	78
CPCT02010567TII	16	15	381	124
CPCT02040215TII	28	64	282	203
DRUP01010090T	2387	477	417	503
CPCT02020784T	52	23	205	125
CPCT02010904T	624	77	289	230
CPCT02330122T	78	1054	436	1284
CPCT02270036T	982	288	418	893
CPCT02010894T	92	78	239	406
CPCT02010897T	960	69	404	271
DRUP01010092T	81	69	530	142
CPCT02010903T	40	177	217	527
CPCT02410006T	857	164	270	432
CPCT02190047T	979	324	427	247
DRUP01140006T	1486	230	770	133
CPCT02120152T	24	39	362	88
CPCT02010895T	1695	224	848	749
CPCT02040286T	1885	153	460	427
CPCT02010913T	1377	315	376	170
CPCT02010911T	5560	491	649	221
CPCT02100184T	782	156	353	337
CPCT02330123T	1781	144	330	290
CPCT02010919T	0	4	222	54
CPCT02410013T	1775	117	220	226
CPCT02120161T	1297	113	346	146
CPCT02010924T	779	25	211	67
CPCT02030531T	886	101	370	250
CPCT02060261T	1947	218	1433	312
CPCT02060265T	579	166	664	247
CPCT02010918T	2184	323	640	258
CPCT02010925T	1979	189	275	185
CPCT02070380T	1660	400	1067	246
CPCT02010931T	392	145	339	154
DRUP01010096T	4506	489	743	282
CPCT02010938T	516	53	392	456
CPCT02010894TII	63	282	212	486
CPCT02010945T	1559	172	498	172
CPCT02120167T	1658	200	304	483
DRUP01190001T	314	125	348	202
CPCT02010776TII	76	53	382	210
CPCT02070393T	2040	415	482	16
CPCT02070396T	33	171	297	223
DRUP01010101T	423	107	729	254
CPCT02030546T	5313	73894	0	23957
CPCT02240013T	80	115	277	345
CPCT02010953T	111	147	224	813
DRUP01010102T	493	355	461	270
CPCT02010967T	1860	183	391	116
CPCT02390005T	159	19	289	125
CPCT02010966T	24	12	388	214
DRUP01010038T	42	66	280	225
CPCT02050412T	42	299	265	622
DRUP01020006T	206	37	553	403
CPCT02010954T	2611	451	1238	372
DRUP01010104T	372	158	627	520
CPCT02070399T	51	66	312	357
DRUP01050038T	25	40	261	323
CPCT02390006T	609	142	755	289
CPCT02120172T	20	59	248	110
CPCT02010655T	0	31	235	144
CPCT02010869T	28	34	247	104
CPCT02040298T	34	15	129	19
CPCT02040299T	616	316	508	250
CPCT02010981T	24	66	258	195
CPCT02010979T	814	206	444	171
CPCT02010977T	858	169	268	125
CPCT02010982T	31	22	446	362
CPCT02040173T	1301	355	189	227
CPCT02010926T	111	420	470	496
CPCT02010965T	162	199	404	520
CPCT02070404T	388	15	234	157
CPCT02010986T	1457	1860	1410	0
CPCT02270041T	32	74	176	280
CPCT02010980T	1085	163	255	502
CPCT02040174T	1128	44	277	776
CPCT02010972T	3820	168	632	260
CPCT02010990T	62	15	156	148
CPCT02010976T	1177	162	168	372
CPCT02080156T	159	100	413	214
CPCT02010985T	909	66	319	163
CPCT02010984T	1329	24	138	36
DRUP01060026T	40	40	229	131
CPCT02270043T	363	48	320	164
CPCT02010989T	70	98	424	67
CPCT02040301T	1762	63	238	77
DRUP01010111T	687	145	307	435
DRUP01010110T	42	11	113	127
CPCT02011001T	48	55	218	191
CPCT02040305T	2616	97	235	190
CPCT02011004T	1877	0	119	48
DRUP01090005T	1105	243	552	368
CPCT02020872T	3959	28	0	0
CPCT02011009T	46	221	415	420
CPCT02120070T	1039	93	351	286
CPCT02040309T	381	73	210	175
CPCT02040115TII	427	46	410	75
CPCT02190020T	5589	464	1100	385
CPCT02040172T	1077	42	289	140
CPCT02020630T	2720	842	2405	243
CPCT02010667T	1713	80	182	61
CPCT02010676T	1260	164	554	272
CPCT02230060T	2204	100	581	165
CPCT02010660T	1512	64	369	90
CPCT02040186T	1727	286	603	350
CPCT02020458T	294	79	520	173
CPCT02110017T	585	89	293	77
CPCT02010567T	30	8	132	65
CPCT02080092T	1802	134	484	200
CPCT02390002T	2124	96	128	87
DRUP01010024T	16	19	110	64
CPCT02040113T	2142	141	206	155
CPCT02080114T	867	113	200	503
CPCT02300015T	1168	888	991	731
CPCT02010531T	1127	117	682	226
CPCT02010478TII	30	171	150	83
CPCT02020535T	1867	47	333	112
DRUP01010023T	2655	252	299	258
CPCT02040121T	860	308	412	396
CPCT02010603T	917	112	284	306
CPCT02010606T	2321	185	484	124
CPCT02010609T	1378	72	396	181
CPCT02010450TII	1797	302	763	859
CPCT02020555T	2088	67	371	225
CPCT02040117T	1665	305	556	255
CPCT02040136T	1531	124	367	223
DRUP01010034T	4423	142	195	112
CPCT02010612T	3052	58	353	57
CPCT02040115T	349	72	364	99
CPCT02010621T	141	21	223	32
CPCT02010618T	603	184	367	129
CPCT02010507T	209	104	376	502
CPCT02120040T	2428	489	864	173
CPCT02080138T	3202	58	727	116
CPCT02040157T	53	119	263	331
CPCT02040149T	1370	55	273	87
CPCT02180002T	2607	231	407	529
CPCT02020417T	353	164	427	160
CPCT02010455T	735	11	145	47
DRUP01010010T	282	45	172	211
CPCT02010452T	39	133	107	675
CPCT02010451T	100	63	245	847
CPCT02010450T	1458	150	516	419
CPCT02010453T	3233	77	178	216
CPCT02010407T	2683	128	228	105
CPCT02020429T	642	163	229	134
CPCT02010477T	43	58	164	400
CPCT02010478T	35	220	117	108
CPCT02010484T	315	310	667	128
CPCT02020452T	932	84	393	221
CPCT02190006T	1043	206	347	278
CPCT02010481T	92	38	242	111
CPCT02110015T	1227	72	241	111
DRUP01010016T	476	22	131	26
DRUP01010017T	2542	147	280	358
CPCT02080088T	607	30	374	341
CPCT02020482T	949	62	165	137
CPCT02010524T	1959	33	284	132
CPCT02010530T	1001	118	1192	195
CPCT02010536T	3274	62	156	161
CPCT02040093T	50	164	277	876
CPCT02020485T	119	171	478	448
CPCT02040092T	774	186	381	188
CPCT02080089T	1524	157	271	526
CPCT02040077T	808	108	249	191
CPCT02010498T	1930	400	522	258
CPCT02190013T	1044	69	317	125
CPCT02060086T	34	11	142	69
CPCT02040106T	1046	64	133	293
CPCT02040104T	3113	696	2730	403
CPCT02230013T	42	64	187	354
CPCT02230017T	282	111	205	211
CPCT02180023T	1421	93	353	179
DRUP01010054T	63	68	272	519
DRUP01010058T	1307	79	547	192
CPCT02010690T	0	26	516	92
CPCT02020639T	1551	147	397	164
CPCT02040194T	1409	53	167	94
CPCT02010670T	1990	175	434	62
CPCT02040198T	2531	50	386	115
CPCT02050283T	25	44	262	352
CPCT02010702T	566	44	359	86
DRUP01010024TII	0	26	352	99
DRUP01070030T	240	171	316	130
CPCT02050294T	3679	118	127	529
CPCT02120097T	262	464	502	417
CPCT02170019T	1073	135	171	104
CPCT02010706T	1414	30	243	94
CPCT02040202T	143	84	331	387
CPCT02040201T	196	168	330	318
WIDE01010634T	219	15	190	85
WIDE01010610T	1677	251	776	816
WIDE01010630T	804	558	454	874
WIDE01010491T	19	17	81	133
WIDE01010495T	28	30	164	402
WIDE01010485T	548	107	365	272
WIDE01010474T	111	148	384	467
WIDE01010513T	2136	118	434	527
WIDE01010523T	1765	662	1166	556
WIDE01010528T	171	38	189	88
WIDE01010457T	1036	432	572	410
WIDE01010427T	23	18	129	55
WIDE01010472T	291	246	712	256
WIDE01010501T	639	201	816	457
WIDE01010480T	65	83	182	455
WIDE01010557T	7087	281	323	620
WIDE01010589T	151	45	269	232
WIDE01010549T	49	11	95	66
WIDE01010593T	118	45	183	309
WIDE01010558T	19	50	160	401
WIDE01010657T	1503	236	281	458
WIDE01010667T	465	21	142	102
WIDE01010675T	76	106	224	158
WIDE01010646T	1817	78	219	125
WIDE01010666T	58	8	157	40
WIDE01010648T	3557	450	349	979
WIDE01010677T	1093	51	231	236
WIDE01010671T	328	30	178	52
WIDE01010679T	22	27	176	145
WIDE01010685T	323	89	137	249
WIDE01010689T	398	30	220	105
WIDE01010707T	1045	48	236	147
WIDE01010708T	91	37	314	241
