Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
CPCT02010369T	189	141	81	68	55	148	77	76	38	69	24	0
CPCT02070013T	316	85	73	89	84	85	53	8	44	18	11	29
CPCT02060018T	0	58	46	9	5	77	9	37	10	10	13	5
CPCT02060022T	21	62	44	27	14	39	7	26	31	18	0	35
CPCT02070009T	34	101	100	55	77	36	23	57	15	26	34	23
CPCT02010398T	302	32	124	67	18	0	27	0	37	47	32	5
CPCT02010408T	8	51	65	11	6	21	27	89	14	21	8	63
CPCT02030246TII	14	59	22	34	50	88	23	13	19	23	14	26
CPCT02010386T	63	158	45	94	124	0	8	96	9	8	10	0
CPCT02020309T	20	149	167	56	34	46	12	0	9	26	33	25
CPCT02080045T	508	60	30	126	80	165	111	49	67	53	8	3
CPCT02020398T	28	28	31	33	8	0	33	40	0	15	16	34
CPCT02010392T	58	6	109	8	0	31	0	0	17	10	0	25
CPCT02090003T	0	113	79	21	50	0	27	0	15	4	39	14
CPCT02060274T	20	105	38	91	0	109	43	79	26	5	17	7
CPCT02020650T	262	89	80	20	25	208	0	0	11	31	0	4
CPCT02080181T	16	57	49	22	49	69	9	0	36	30	15	31
DRUP01340015T	0	45	65	18	34	0	13	0	8	10	467	0
CPCT02070436T	166	99	146	267	52	119	1760	6	63	55	35	31
CPCT02050225TII	0	68	68	39	0	45	12	58	22	32	4	34
DRUP01070031T	0	173	50	13	7	45	5	23	12	4	27	16
CPCT02070278T	3	35	49	15	0	26	9	26	13	7	16	25
CPCT02010732T	26	120	81	37	42	0	36	85	13	18	9	33
CPCT02060181T	25	29	48	61	19	25	0	80	16	12	27	6
CPCT02080175T	60	95	84	32	32	96	18	27	17	10	17	27
CPCT02020903T	0	14	37	36	25	0	30	44	24	38	28	39
CPCT02070441T	4	100	30	35	14	24	12	65	27	18	18	6
CPCT02080181TII	24	59	34	31	56	47	0	0	28	20	202	36
CPCT02070290T	28	79	66	46	73	17	15	86	55	21	8	12
DRUP01090011T	8	101	130	1	47	2	27	0	3	13	38	35
CPCT02080297T	44	40	12	34	93	53	4	17	12	3	27	7
CPCT02010680T	18	28	74	24	39	24	2	14	18	8	20	34
CPCT02090064T	2	58	16	35	9	42	20	0	18	9	31	20
CPCT02020937T	0	109	42	29	24	0	0	88	10	9	13	15
CPCT02090065T	33	87	37	45	38	20	17	66	15	15	30	26
CPCT02060191T	307	106	73	110	14	185	64	13	17	13	6	0
CPCT02060192T	44	13	99	10	24	32	7	17	0	21	16	28
CPCT02011090T	5	24	20	9	11	36	4	10	0	29	33	2
CPCT02070463T	61	51	26	20	20	11	78	3	15	18	21	15
CPCT02011094T	0	13	16	3	9	10	8	39	6	11	9	38
CPCT02030458T	42	28	62	3	23	0	10	50	21	16	9	14
CPCT02060282T	0	32	10	11	6	9	2	27	13	8	22	6
DRUP01090012T	0	147	89	21	7	50	11	42	5	14	39	10
CPCT02090042T	28	53	49	4	22	19	12	45	16	26	16	20
CPCT02340078T	5	14	53	3	5	17	4	3	0	3	25	21
WIDE01010040T	427	38	20	47	29	96	66	22	52	43	6	46
CPCT02020683T	737	75	177	78	44	68	86	0	34	44	0	27
CPCT02020691T	117	107	133	104	68	84	43	101	34	18	15	0
DRUP01010077T	28	111	48	16	43	0	19	90	7	18	31	18
DRUP01050021T	560	426	226	1249	15	0	174	0	806	104	160	110
CPCT02080206T	2	27	56	11	15	23	11	14	4	10	11	11
CPCT02060292T	291	115	24	34	45	37	52	15	4	11	13	2
CPCT02060290T	10	11	15	13	27	0	7	40	2	10	13	18
CPCT02090044T	110	49	111	31	110	120	31	0	738	0	7	0
WIDE01010138T	71	73	65	30	25	0	66	88	9	1	40	0
CPCT02130062T	52	53	77	51	42	84	31	72	3	0	22	0
WIDE01010160T	93	131	44	109	42	32	19	35	4	7	56	19
CPCT02020706T	35	5	107	2	0	0	21	27	9	2	0	1
CPCT02070313T	15	35	57	40	0	27	6	83	1	21	11	6
WIDE01010187T	336	52	28	41	89	171	40	25	34	33	22	24
WIDE01010169T	43	282	41	166	134	58	40	103	70	42	19	2
CPCT02100161T	559	364	70	175	199	79	52	161	52	65	35	15
CPCT02070317T	0	107	52	78	34	36	9	0	17	26	33	26
WIDE01010239T	0	151	55	35	0	53	21	10	7	16	37	24
WIDE01010233T	0	174	55	162	34	9	36	30	39	13	44	40
CPCT02070322T	24	41	88	14	31	48	12	9	9	5	7	27
WIDE01010262T	278	15	39	87	35	131	89	38	52	28	0	19
WIDE01010267T	3	130	30	102	40	0	7	113	34	31	16	41
WIDE01010293T	0	0	9	0	0	0	0	53	3	0	9	3
WIDE01010167T	26	23	29	3	18	31	3	16	14	8	25	18
CPCT02060211T	29	34	146	121	117	38	3	28	31	24	12	16
DRUP01080012T	663	68	431	163	82	131	124	59	63	44	0	0
WIDE01010356T	43	35	46	26	4	90	135	52	13	9	33	27
WIDE01010374T	199	25	5	31	25	0	39	0	0	5	20	0
WIDE01010393T	369	91	50	164	285	143	84	20	59	48	33	25
CPCT02090036T	28	248	63	228	0	0	15	73	3	0	10	0
CPCT02340018TII	250	50	221	97	184	52	272	0	20	9	60	35
CPCT02340088T	27	33	54	49	22	0	32	32	24	29	22	70
WIDE01010452T	19	153	34	17	8	110	16	0	10	5	7	32
CPCT02080227T	57	86	138	20	11	60	27	17	3	15	22	10
CPCT02060230T	36	257	73	13	30	51	0	2	19	2	0	32
CPCT02020750T	14	10	46	3	23	0	8	13	9	13	17	23
CPCT02060241T	25	24	53	55	0	0	3	81	8	26	0	0
CPCT02060245T	0	38	104	72	60	76	15	0	18	3	0	11
CPCT02070319T	39	35	94	26	57	59	23	18	30	20	13	22
CPCT02010856T	46	60	43	30	28	2	1	50	14	283	5	0
CPCT02090052T	0	29	41	95	115	23	0	96	62	20	13	0
CPCT02090053T	13	16	44	55	27	0	7	88	5	19	7	6
CPCT02070357T	332	214	109	406	666	0	281	98	58	52	37	0
CPCT02090057T	32	0	33	4	37	31	10	8	4	22	6	15
CPCT02270035T	13	101	59	30	29	30	4	90	7	9	18	11
CPCT02060254T	0	78	35	148	98	11	5	123	20	15	6	4
CPCT02070365T	25	27	24	32	8	30	6	59	5	11	17	15
CPCT02060258T	3	31	45	7	1	48	19	5	3	3	26	23
CPCT02080247T	41	81	120	49	37	18	13	51	12	21	51	86
CPCT02020794T	65	131	92	44	99	35	45	62	36	299	29	28
CPCT02020790T	15	34	50	16	42	48	14	18	27	10	0	60
CPCT02060253T	20	26	39	12	34	17	5	41	17	18	45	13
CPCT02020775T	8	47	38	30	1	62	0	39	8	9	16	42
CPCT02030513T	30	93	101	15	90	23	44	20	8	40	30	31
CPCT02380051T	10	15	45	34	7	0	7	69	8	6	14	7
CPCT02080248T	41	47	84	61	10	22	9	20	15	16	13	10
CPCT02070371T	127	2	65	68	29	0	21	34	26	3	8	12
CPCT02070366T	25	21	65	11	33	0	17	13	20	9	20	12
CPCT02050392T	59	30	97	31	4	69	4	10	9	17	4	26
CPCT02130147T	597	294	58	94	25	95	125	0	44	26	31	14
CPCT02020812T	0	74	43	40	21	6	25	13	12	12	30	0
CPCT02020820T	54	60	96	15	11	10	62	0	14	9	45	37
DRUP01090014T	12	202	72	163	59	51	15	40	33	14	34	0
CPCT02060240T	81	138	73	46	25	56	16	13	24	28	43	26
DRUP01060024T	304	348	65	72	51	0	107	66	21	9	59	0
CPCT02020848T	29	0	48	0	20	48	26	2	44	29	20	9
CPCT02010648T	58	0	50	49	40	5	91	155	19	10	0	4
CPCT02060130T	48	51	56	41	0	62	28	13	18	38	28	46
CPCT02010649T	18	266	133	29	29	0	2	33	1	38	25	6
CPCT02060127T	0	122	63	29	49	22	10	32	13	11	20	24
CPCT02340106T	18	59	89	12	37	60	36	6	14	17	44	8
CPCT02150034T	113	219	50	115	61	181	36	24	45	13	15	10
CPCT02030415T	264	35	305	74	329	186	68	0	304	7	133	0
CPCT02060235T	21	41	21	6	5	36	5	34	8	20	47	23
CPCT02010625T	25	145	77	8	11	28	0	55	22	12	4	3
CPCT02060275T	9	67	51	72	21	0	6	77	10	14	22	0
CPCT02340026T	0	12	79	33	7	88	9	61	20	14	0	9
CPCT02090063T	83	65	12	23	0	40	4	40	10	6	5	18
CPCT02010549T	40	26	186	43	68	29	12	3	14	4	9	0
CPCT02060066T	41	27	26	16	16	12	14	20	15	18	18	12
CPCT02020450T	9	30	13	1	28	6	13	19	3	11	0	9
CPCT02010406TII	37	3	27	21	5	60	12	0	26	5	5	35
CPCT02050167T	27	60	25	39	34	18	12	0	25	28	15	17
CPCT02110036T	32	5	50	15	36	0	9	44	15	16	10	12
CPCT02010599T	0	37	35	61	5	45	20	39	5	12	4	24
CPCT02010595T	8	48	10	43	0	40	8	22	6	14	4	21
CPCT02100091T	343	39	61	15	30	637	313	0	144	76	4	0
CPCT02060104T	9	0	18	0	0	47	7	17	5	2	0	7
CPCT02010600T	16	136	45	20	14	26	11	61	7	22	41	36
CPCT02110040T	0	232	160	127	296	22	43	218	57	42	64	0
CPCT02340018T	280	43	150	102	168	0	353	0	20	11	51	34
CPCT02050225T	4	82	61	41	0	54	16	32	15	33	2	62
CPCT02040141T	82	86	186	14	17	0	4	0	9	18	39	2
CPCT02340020T	36	30	84	63	30	18	18	0	18	10	11	26
CPCT02080139T	37	1	108	3	0	15	3	0	2	5	9	6
CPCT02060061T	13	153	39	371	55	46	6	0	3	57	7	55
CPCT02070051T	140	57	70	19	11	0	0	0	8	7	22	14
CPCT02010408TII	26	52	41	11	13	15	30	62	6	22	34	56
CPCT02010429T	35	52	39	2	16	42	15	2	19	12	10	13
CPCT02020438T	60	32	34	43	99	0	96	0	20	52	26	87
CPCT02040072T	30	41	39	46	106	64	24	19	26	8	26	18
CPCT02020428T	14	188	12	6	0	42	4	0	10	9	42	4
CPCT02010494T	24	49	38	27	35	60	20	10	19	100	12	32
CPCT02070095T	27	96	38	53	117	0	32	0	19	23	24	0
DRUP01070006T	0	13	35	5	6	8	6	0	0	2	12	10
DRUP01070005T	23	92	52	52	83	49	32	72	16	28	40	24
CPCT02020465T	21	7	20	0	51	0	7	0	0	3	38	33
CPCT02030325T	0	109	34	32	38	108	5	59	10	18	16	4
CPCT02090011T	0	74	51	99	12	80	45	60	6	13	37	3
CPCT02060071T	131	201	52	44	42	0	49	58	2	23	10	44
DRUP01070010T	6	110	55	21	44	50	33	1	16	14	48	17
CPCT02070111T	13	8	49	13	0	23	10	0	0	20	2	46
CPCT02070098T	2	97	21	76	36	89	18	0	20	12	12	6
CPCT02090012T	3	47	20	65	129	65	18	0	20	154	28	0
DRUP01090001T	19	98	25	41	24	0	0	79	9	13	8	29
CPCT02070108T	43	15	46	36	77	0	17	10	36	4	5	34
CPCT02010548T	6	44	29	8	20	16	10	39	14	10	13	18
CPCT02090014T	0	144	26	56	28	59	28	81	21	22	19	22
CPCT02010559T	33	119	66	5	1	23	30	9	10	28	43	22
CPCT02080102T	29	112	68	98	0	174	48	0	32	54	59	15
CPCT02030422T	26	35	68	11	8	43	5	7	5	9	16	2
CPCT02070249T	416	113	51	31	31	251	92	20	57	32	33	0
DRUP01070029T	37	131	132	53	19	0	13	20	0	8	12	1
CPCT02070247T	42	14	79	0	19	0	0	37	6	17	33	16
DRUP01010053T	13	100	61	19	0	83	15	19	23	5	38	16
DRUP01100003T	526	57	546	26	38	607	440	0	160	81	7	0
CPCT02070257T	9	214	96	124	0	79	0	55	13	19	30	25
CPCT02340046T	43	10	122	6	32	35	5	5	11	12	9	0
DRUP01080008T	87	110	299	98	29	136	22	0	37	84	165	35
DRUP01340002T	22	8	90	32	7	90	17	5	21	8	21	15
CPCT02010715T	43	41	171	6	35	0	8	31	4	7	29	10
WIDE01010465T	0	71	36	12	0	0	7	38	7	38	45	31
WIDE01010487T	32	26	40	22	34	29	13	31	11	23	47	26
WIDE01010492T	0	13	36	51	69	0	1	113	28	15	18	10
WIDE01010497T	49	16	30	8	23	12	29	18	18	6	41	29
WIDE01010521T	207	263	35	177	146	26	82	87	85	62	0	39
WIDE01010519T	331	49	36	31	4	147	85	34	20	19	19	21
WIDE01010527T	0	0	18	0	22	0	10	0	9	0	8	11
WIDE01010517T	18	0	26	22	60	62	29	0	28	4	49	5
WIDE01010699T	54	52	10	10	26	3	22	23	2	15	32	0
WIDE01010713T	77	291	41	131	0	34	37	127	12	47	54	27
