Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
DRUP01010077T	1.58E+00	1.43E+00	1.41E+00	9.51E-01	1.50E+00	1.68E+00	8.34E-01	3.22E+00	6.79E-01	7.65E-01	2.08E+00	1.18E+00
DRUP01050021T	1.02E+01	1.50E+01	2.36E+00	1.69E+01	5.83E+00	3.51E+00	4.44E+00	5.28E+00	1.50E+01	3.73E+00	9.08E+00	4.51E+00
CPCT02080206T	1.00E+00	6.35E-01	1.12E+00	5.69E-01	9.41E-01	1.02E+00	5.75E-01	1.32E+00	5.28E-01	6.03E-01	8.50E-01	7.71E-01
CPCT02060292T	3.84E+00	1.13E+00	7.52E-01	1.44E+00	2.37E+00	3.84E+00	1.90E+00	1.91E+00	1.19E+00	1.11E+00	9.14E-01	8.33E-01
CPCT02060290T	9.19E-01	5.57E-01	7.40E-01	5.59E-01	9.70E-01	8.31E-01	5.54E-01	1.64E+00	3.32E-01	7.72E-01	1.27E+00	9.04E-01
CPCT02090044T	6.47E+00	3.53E+00	1.56E+00	2.90E+00	1.06E+01	9.29E+00	1.88E+00	3.43E+00	9.09E+00	9.49E-01	4.87E+00	2.59E-01
WIDE01010138T	1.91E+00	1.19E+00	1.29E+00	1.01E+00	1.97E+00	1.80E+00	1.83E+00	2.55E+00	9.04E-01	5.79E-01	1.71E+00	9.60E-01
CPCT02130062T	1.88E+00	1.32E+00	1.44E+00	1.46E+00	3.03E+00	4.39E+00	1.08E+00	3.69E+00	6.64E-01	2.63E-01	2.00E+00	9.19E-01
WIDE01010160T	1.88E+00	2.02E+00	1.07E+00	2.10E+00	1.75E+00	2.17E+00	1.06E+00	2.29E+00	8.66E-01	7.20E-01	1.53E+00	1.35E+00
CPCT02020706T	1.33E+00	4.08E-01	1.19E+00	2.72E-01	4.80E-01	5.84E-01	7.55E-01	9.03E-01	5.75E-01	3.74E-01	7.55E-01	5.69E-01
CPCT02070313T	1.40E+00	1.03E+00	1.33E+00	9.84E-01	8.04E-01	1.49E+00	4.58E-01	2.41E+00	2.78E-01	8.06E-01	1.76E+00	9.97E-01
WIDE01010187T	5.47E+00	1.20E+00	1.06E+00	1.41E+00	5.44E+00	7.85E+00	1.87E+00	2.87E+00	2.11E+00	1.77E+00	1.68E+00	1.51E+00
WIDE01010169T	2.54E+00	2.99E+00	1.77E+00	3.58E+00	3.80E+00	3.90E+00	1.24E+00	3.48E+00	1.96E+00	1.52E+00	2.16E+00	1.50E+00
CPCT02100161T	8.27E+00	3.04E+00	1.77E+00	3.44E+00	7.81E+00	1.04E+01	2.82E+00	5.78E+00	3.10E+00	2.47E+00	2.39E+00	2.10E+00
CPCT02070317T	9.70E-01	1.48E+00	1.07E+00	1.66E+00	1.48E+00	1.78E+00	6.59E-01	2.08E+00	8.45E-01	1.13E+00	1.44E+00	1.29E+00
WIDE01010239T	2.69E-01	1.30E+00	1.20E+00	1.09E+00	9.56E-01	1.84E+00	7.25E-01	2.46E+00	6.54E-01	8.35E-01	1.62E+00	1.26E+00
WIDE01010233T	4.51E-01	2.43E+00	1.43E+00	2.78E+00	1.59E+00	1.87E+00	1.14E+00	2.83E+00	1.16E+00	7.57E-01	1.75E+00	1.58E+00
CPCT02070322T	1.28E+00	9.33E-01	1.41E+00	7.42E-01	1.97E+00	2.11E+00	7.34E-01	1.40E+00	7.59E-01	6.30E-01	8.64E-01	9.31E-01
WIDE01010262T	4.88E+00	1.17E+00	1.21E+00	1.86E+00	3.75E+00	5.52E+00	1.85E+00	2.20E+00	2.00E+00	1.50E+00	9.35E-01	1.46E+00
WIDE01010267T	1.11E+00	1.80E+00	1.41E+00	2.34E+00	1.94E+00	1.94E+00	6.42E-01	3.82E+00	1.17E+00	1.37E+00	2.07E+00	1.83E+00
WIDE01010293T	2.55E-01	2.37E-01	5.73E-01	0.00E+00	1.56E-01	7.34E-01	3.39E-01	1.76E+00	2.78E-01	3.38E-01	1.21E+00	8.14E-01
WIDE01010167T	1.13E+00	6.08E-01	9.25E-01	3.87E-01	1.29E+00	1.47E+00	1.21E-01	1.45E+00	1.02E+00	6.23E-01	1.13E+00	9.75E-01
CPCT02060211T	1.86E+00	1.54E+00	1.57E+00	2.60E+00	4.37E+00	4.21E+00	6.36E-01	1.77E+00	1.21E+00	9.86E-01	1.06E+00	1.25E+00
DRUP01080012T	6.96E+00	2.44E+00	3.55E+00	3.10E+00	4.90E+00	7.56E+00	3.20E+00	4.50E+00	2.79E+00	2.54E+00	2.36E+00	1.77E+00
WIDE01010356T	2.25E+00	1.12E+00	1.47E+00	9.98E-01	1.92E+00	2.63E+00	2.08E+00	2.52E+00	8.92E-01	1.17E+00	1.99E+00	1.61E+00
WIDE01010374T	2.08E+00	9.13E-01	3.99E-01	1.05E+00	1.83E+00	1.81E+00	1.74E+00	1.24E+00	1.03E+00	8.97E-01	1.01E+00	3.93E-01
WIDE01010393T	5.92E+00	2.42E+00	1.27E+00	3.35E+00	9.20E+00	1.07E+01	2.42E+00	2.90E+00	2.52E+00	1.93E+00	1.80E+00	1.40E+00
CPCT02090036T	1.42E+00	3.24E+00	1.32E+00	3.29E+00	1.46E+00	8.26E-01	1.03E+00	3.18E+00	4.79E-01	3.31E-01	1.50E+00	5.40E-01
CPCT02340018TII	5.25E+00	1.71E+00	2.54E+00	2.58E+00	6.04E+00	5.94E+00	4.04E+00	3.64E+00	2.67E+00	1.37E+00	2.11E+00	1.88E+00
CPCT02340088T	1.70E+00	9.97E-01	1.17E+00	1.35E+00	1.03E+00	1.77E+00	9.25E-01	2.01E+00	1.07E+00	1.35E+00	1.54E+00	2.07E+00
WIDE01010452T	1.43E+00	1.47E+00	7.46E-01	8.60E-01	2.15E+00	2.95E+00	8.35E-01	1.18E+00	9.27E-01	5.66E-01	8.76E-01	1.37E+00
CPCT02080227T	2.02E+00	1.10E+00	1.53E+00	7.86E-01	1.57E+00	2.36E+00	1.03E+00	1.66E+00	7.14E-01	8.60E-01	1.12E+00	4.87E-01
CPCT02060230T	1.80E+00	1.38E+00	1.35E+00	9.88E-01	1.98E+00	2.63E+00	6.35E-01	1.79E+00	1.01E+00	5.48E-01	1.06E+00	1.27E+00
CPCT02020750T	9.58E-01	5.05E-01	1.04E+00	3.75E-01	9.40E-01	1.04E+00	5.22E-01	1.23E+00	7.16E-01	6.52E-01	1.03E+00	9.60E-01
CPCT02060241T	1.15E+00	1.04E+00	1.06E+00	1.19E+00	5.90E-01	1.54E+00	6.81E-01	2.08E+00	5.28E-01	8.25E-01	1.14E+00	7.44E-01
CPCT02060245T	1.20E+00	1.17E+00	1.23E+00	1.39E+00	3.11E+00	3.22E+00	7.12E-01	1.19E+00	1.01E+00	5.14E-01	5.68E-01	1.04E+00
CPCT02070319T	1.70E+00	9.05E-01	1.19E+00	9.15E-01	2.76E+00	3.04E+00	9.59E-01	1.55E+00	1.24E+00	1.07E+00	1.04E+00	9.39E-01
CPCT02010856T	1.76E+00	2.30E+00	1.22E+00	2.15E+00	2.38E+00	1.77E+00	7.93E-01	2.03E+00	1.01E+00	3.70E+00	1.19E+00	4.96E-01
CPCT02090052T	8.20E-01	1.35E+00	1.40E+00	2.07E+00	3.97E+00	4.29E+00	2.00E-01	3.44E+00	1.55E+00	1.02E+00	2.52E+00	4.03E-01
CPCT02090053T	9.99E-01	1.02E+00	1.14E+00	1.30E+00	1.65E+00	1.69E+00	7.45E-01	2.18E+00	6.03E-01	7.93E-01	1.44E+00	7.86E-01
CPCT02070357T	5.26E+00	4.67E+00	2.38E+00	7.79E+00	1.69E+01	1.64E+01	3.93E+00	5.99E+00	2.61E+00	1.93E+00	3.25E+00	1.81E+00
CPCT02090057T	1.45E+00	1.31E-01	7.80E-01	3.93E-01	1.57E+00	1.69E+00	6.64E-01	1.18E+00	6.36E-01	6.97E-01	6.23E-01	8.85E-01
CPCT02270035T	1.13E+00	1.24E+00	1.34E+00	9.99E-01	1.49E+00	2.10E+00	5.60E-01	2.75E+00	6.72E-01	7.57E-01	2.01E+00	1.15E+00
CPCT02060254T	1.00E-02	2.21E+00	1.14E+00	2.87E+00	4.26E+00	3.61E+00	7.53E-01	2.82E+00	9.59E-01	9.69E-01	1.88E+00	1.04E+00
CPCT02070365T	1.28E+00	8.05E-01	9.24E-01	8.96E-01	1.33E+00	2.11E+00	6.74E-01	2.06E+00	6.02E-01	6.43E-01	1.67E+00	9.93E-01
CPCT02060258T	9.91E-01	6.55E-01	8.47E-01	4.64E-01	1.02E+00	1.37E+00	6.09E-01	1.29E+00	4.34E-01	4.95E-01	9.93E-01	8.79E-01
CPCT02080247T	1.81E+00	1.08E+00	1.95E+00	1.11E+00	2.20E+00	2.69E+00	9.64E-01	3.45E+00	1.02E+00	1.19E+00	2.03E+00	2.42E+00
CPCT02020794T	2.62E+00	2.58E+00	1.50E+00	2.38E+00	3.72E+00	3.67E+00	1.33E+00	2.56E+00	1.55E+00	3.66E+00	1.57E+00	2.18E+00
CPCT02020790T	1.63E+00	8.22E-01	1.03E+00	7.43E-01	2.04E+00	2.76E+00	7.06E-01	1.47E+00	1.10E+00	8.51E-01	9.08E-01	1.52E+00
CPCT02060253T	1.26E+00	8.29E-01	9.85E-01	6.91E-01	1.46E+00	2.17E+00	6.55E-01	2.19E+00	8.10E-01	7.86E-01	1.58E+00	1.08E+00
CPCT02020775T	5.81E-01	1.01E+00	9.17E-01	1.02E+00	1.13E+00	2.10E+00	3.76E-01	2.00E+00	7.82E-01	6.88E-01	1.45E+00	1.26E+00
CPCT02030513T	1.73E+00	1.24E+00	1.24E+00	9.41E-01	2.43E+00	2.74E+00	1.17E+00	1.49E+00	6.99E-01	1.08E+00	1.09E+00	1.34E+00
CPCT02380051T	8.07E-01	1.01E+00	1.17E+00	1.08E+00	7.87E-01	6.72E-01	6.17E-01	2.63E+00	5.38E-01	5.56E-01	1.71E+00	9.07E-01
CPCT02080248T	1.70E+00	1.10E+00	1.29E+00	1.38E+00	1.02E+00	1.38E+00	7.27E-01	1.47E+00	8.20E-01	7.24E-01	1.01E+00	6.53E-01
CPCT02070371T	2.15E+00	6.01E-01	1.16E+00	1.22E+00	1.61E+00	1.59E+00	1.17E+00	1.74E+00	1.08E+00	5.97E-01	8.75E-01	1.04E+00
CPCT02070366T	1.38E+00	6.08E-01	1.00E+00	6.31E-01	1.06E+00	1.07E+00	7.78E-01	1.12E+00	9.24E-01	5.18E-01	1.08E+00	6.85E-01
CPCT02050392T	1.80E+00	8.43E-01	1.24E+00	9.68E-01	1.51E+00	1.98E+00	5.85E-01	1.50E+00	8.32E-01	9.31E-01	8.25E-01	1.29E+00
CPCT02130147T	6.99E+00	2.48E+00	1.27E+00	2.58E+00	3.83E+00	8.24E+00	3.23E+00	2.36E+00	2.74E+00	2.15E+00	1.85E+00	1.50E+00
CPCT02020812T	9.10E-01	1.06E+00	9.49E-01	1.38E+00	1.20E+00	8.37E-01	8.56E-01	1.75E+00	7.50E-01	6.60E-01	1.20E+00	4.79E-01
CPCT02020820T	1.67E+00	1.04E+00	1.43E+00	7.83E-01	1.10E+00	1.38E+00	1.26E+00	1.70E+00	1.21E+00	6.22E-01	1.27E+00	1.11E+00
DRUP01090014T	1.04E+00	2.47E+00	1.06E+00	2.66E+00	2.24E+00	3.18E+00	8.89E-01	2.91E+00	1.42E+00	8.45E-01	1.68E+00	7.91E-01
CPCT02060240T	2.02E+00	1.26E+00	1.25E+00	1.16E+00	1.86E+00	2.22E+00	9.79E-01	1.55E+00	1.50E+00	9.34E-01	1.36E+00	1.11E+00
DRUP01060024T	3.62E+00	2.31E+00	1.72E+00	2.01E+00	3.16E+00	3.22E+00	2.15E+00	3.64E+00	1.92E+00	1.03E+00	2.24E+00	1.13E+00
CPCT02020848T	2.37E+00	2.00E-02	9.53E-01	3.56E-01	1.25E+00	2.73E+00	8.36E-01	1.93E+00	1.39E+00	1.04E+00	1.16E+00	9.19E-01
CPCT02010648T	1.98E+00	5.32E-01	1.37E+00	1.33E+00	2.38E+00	2.48E+00	2.92E+00	3.32E+00	1.09E+00	8.13E-01	1.28E+00	1.54E+00
CPCT02060130T	1.95E+00	1.10E+00	1.12E+00	1.21E+00	1.34E+00	2.19E+00	1.07E+00	1.86E+00	1.19E+00	1.25E+00	1.20E+00	1.68E+00
CPCT02010649T	1.62E+00	1.89E+00	1.55E+00	1.33E+00	1.33E+00	1.48E+00	4.24E-01	2.35E+00	3.43E-01	1.02E+00	1.37E+00	1.06E+00
CPCT02060127T	7.10E-01	1.30E+00	1.15E+00	1.05E+00	2.08E+00	1.91E+00	6.83E-01	1.82E+00	8.93E-01	7.23E-01	1.12E+00	9.49E-01
CPCT02340106T	1.75E+00	1.15E+00	1.46E+00	5.93E-01	1.88E+00	2.46E+00	8.84E-01	2.25E+00	8.56E-01	7.43E-01	1.72E+00	8.48E-01
CPCT02150034T	2.96E+00	2.24E+00	9.65E-01	2.32E+00	4.66E+00	5.25E+00	1.33E+00	2.75E+00	1.78E+00	1.07E+00	1.39E+00	1.31E+00
CPCT02030415T	5.04E+00	2.38E+00	3.43E+00	2.59E+00	1.42E+01	1.55E+01	2.56E+00	4.32E+00	7.91E+00	1.31E+00	5.43E+00	1.52E-01
CPCT02060235T	9.16E-01	9.71E-01	9.52E-01	5.16E-01	1.08E+00	1.54E+00	6.66E-01	2.07E+00	7.07E-01	7.86E-01	1.74E+00	1.16E+00
CPCT02010625T	7.18E-01	1.48E+00	1.21E+00	6.74E-01	1.70E+00	2.82E+00	5.36E-01	2.66E+00	1.03E+00	7.19E-01	1.46E+00	9.55E-01
CPCT02060275T	7.90E-01	1.49E+00	1.31E+00	1.60E+00	1.27E+00	1.04E+00	6.21E-01	2.14E+00	7.31E-01	8.49E-01	1.59E+00	6.26E-01
CPCT02340026T	1.12E+00	8.13E-01	1.37E+00	1.18E+00	2.07E+00	2.48E+00	6.13E-01	2.58E+00	1.11E+00	6.17E-01	1.73E+00	1.18E+00
CPCT02090063T	1.63E+00	1.03E+00	6.93E-01	8.24E-01	1.07E+00	2.20E+00	8.62E-01	1.89E+00	1.07E+00	7.27E-01	1.08E+00	1.19E+00
CPCT02010549T	2.22E+00	9.09E-01	1.69E+00	1.25E+00	2.68E+00	2.78E+00	7.35E-01	1.31E+00	8.24E-01	4.40E-01	9.66E-01	8.27E-02
CPCT02060066T	1.61E+00	6.41E-01	7.73E-01	6.24E-01	9.40E-01	1.26E+00	6.42E-01	1.21E+00	9.29E-01	8.29E-01	7.28E-01	8.76E-01
CPCT02020450T	7.89E-01	6.93E-01	5.47E-01	2.40E-01	9.47E-01	1.09E+00	6.69E-01	1.07E+00	4.57E-01	6.45E-01	3.99E-01	9.01E-01
CPCT02010406TII	1.62E+00	4.39E-01	8.33E-01	7.77E-01	1.36E+00	1.86E+00	7.49E-01	1.27E+00	1.00E+00	7.30E-01	7.49E-01	1.23E+00
CPCT02050167T	1.30E+00	9.91E-01	7.43E-01	1.03E+00	1.38E+00	1.55E+00	7.06E-01	1.36E+00	9.60E-01	1.08E+00	8.34E-01	1.02E+00
CPCT02110036T	1.38E+00	5.01E-01	1.58E+00	6.75E-01	1.40E+00	1.78E+00	6.36E-01	2.06E+00	8.18E-01	7.43E-01	1.31E+00	1.19E+00
CPCT02010599T	8.67E-01	9.83E-01	7.73E-01	1.35E+00	1.24E+00	1.81E+00	7.56E-01	1.94E+00	5.77E-01	6.39E-01	9.78E-01	9.30E-01
CPCT02010595T	1.08E+00	8.91E-01	4.99E-01	9.58E-01	7.90E-01	1.51E+00	4.71E-01	1.69E+00	4.84E-01	8.70E-01	9.78E-01	1.19E+00
CPCT02100091T	9.81E+00	2.16E+00	1.44E+00	1.67E+00	1.34E+01	1.91E+01	4.21E+00	6.15E+00	4.87E+00	3.04E+00	2.90E+00	1.85E+00
CPCT02060104T	1.04E+00	1.71E-01	8.10E-01	1.79E-01	7.60E-01	1.62E+00	5.15E-01	1.23E+00	5.25E-01	4.21E-01	5.81E-01	5.91E-01
CPCT02010600T	1.16E+00	1.50E+00	1.25E+00	9.04E-01	1.51E+00	1.84E+00	6.59E-01	2.34E+00	7.67E-01	9.78E-01	1.80E+00	1.12E+00
CPCT02110040T	5.69E-01	2.87E+00	2.49E+00	3.45E+00	9.52E+00	9.17E+00	1.81E+00	6.04E+00	1.87E+00	1.39E+00	3.93E+00	1.09E+00
CPCT02340018T	5.01E+00	1.82E+00	2.05E+00	2.52E+00	3.91E+00	3.60E+00	4.31E+00	2.30E+00	2.10E+00	1.37E+00	1.52E+00	1.71E+00
CPCT02050225T	1.19E+00	1.27E+00	1.37E+00	1.12E+00	1.24E+00	1.93E+00	7.36E-01	1.93E+00	8.67E-01	1.22E+00	1.06E+00	1.77E+00
CPCT02040141T	1.79E+00	1.09E+00	1.99E+00	7.69E-01	1.20E+00	1.00E+00	4.75E-01	1.50E+00	8.76E-01	7.64E-01	1.07E+00	7.56E-01
CPCT02340020T	1.40E+00	9.92E-01	1.02E+00	1.25E+00	1.62E+00	1.69E+00	9.40E-01	7.96E-01	1.08E+00	6.26E-01	6.84E-01	1.15E+00
CPCT02080139T	1.58E+00	2.03E-01	1.31E+00	2.73E-01	5.16E-01	1.04E+00	5.62E-01	4.28E-01	5.59E-01	4.31E-01	7.29E-01	4.30E-01
CPCT02060061T	1.54E+00	4.39E+00	9.22E-01	5.45E+00	3.27E+00	2.22E+00	5.73E-01	1.84E+00	5.18E-01	1.44E+00	1.17E+00	1.88E+00
CPCT02070051T	1.85E+00	1.03E+00	1.35E+00	7.60E-01	9.14E-01	1.13E+00	6.13E-01	1.19E+00	1.18E+00	8.27E-01	9.64E-01	9.00E-01
CPCT02010408TII	1.37E+00	9.75E-01	1.25E+00	6.17E-01	1.24E+00	2.15E+00	1.11E+00	2.41E+00	7.20E-01	9.92E-01	1.69E+00	2.01E+00
CPCT02010429T	1.56E+00	8.34E-01	9.18E-01	3.53E-01	1.36E+00	1.54E+00	7.72E-01	1.30E+00	1.06E+00	7.12E-01	7.67E-01	7.21E-01
CPCT02020438T	2.07E+00	9.31E-01	8.18E-01	1.34E+00	2.34E+00	2.28E+00	1.50E+00	1.75E+00	1.10E+00	1.36E+00	1.27E+00	1.85E+00
CPCT02040072T	1.68E+00	9.49E-01	1.11E+00	1.21E+00	3.67E+00	3.85E+00	9.98E-01	2.12E+00	1.47E+00	7.38E-01	1.45E+00	9.48E-01
CPCT02020428T	8.93E-01	1.40E+00	6.07E-01	7.13E-01	3.37E-01	2.10E+00	4.69E-01	2.15E+00	7.11E-01	5.80E-01	1.62E+00	6.52E-01
CPCT02010494T	1.57E+00	1.16E+00	1.06E+00	1.41E+00	2.05E+00	2.51E+00	9.12E-01	1.89E+00	9.79E-01	1.68E+00	1.11E+00	1.38E+00
CPCT02070095T	1.61E+00	1.15E+00	1.12E+00	1.50E+00	3.03E+00	2.48E+00	1.09E+00	1.76E+00	1.01E+00	9.16E-01	1.38E+00	2.27E-01
DRUP01070006T	3.42E-01	4.55E-01	6.71E-01	3.90E-01	5.50E-01	6.35E-01	4.58E-01	6.85E-01	1.32E-01	2.34E-01	7.21E-01	5.02E-01
DRUP01070005T	1.60E+00	1.36E+00	1.40E+00	1.54E+00	3.06E+00	2.84E+00	1.12E+00	2.65E+00	1.08E+00	1.09E+00	2.00E+00	1.10E+00
CPCT02020465T	8.61E-01	4.75E-01	7.36E-01	8.92E-02	1.27E+00	1.43E+00	6.68E-01	9.79E-01	5.98E-01	6.25E-01	1.08E+00	8.57E-01
CPCT02030325T	9.33E-01	1.41E+00	1.16E+00	9.90E-01	3.06E+00	3.68E+00	5.93E-01	2.67E+00	7.82E-01	9.90E-01	1.73E+00	1.34E+00
CPCT02090011T	1.16E+00	1.47E+00	1.21E+00	1.79E+00	1.86E+00	3.43E+00	1.02E+00	3.38E+00	6.13E-01	7.65E-01	2.08E+00	1.29E+00
CPCT02060071T	2.31E+00	1.66E+00	1.20E+00	1.42E+00	1.59E+00	1.99E+00	1.32E+00	2.14E+00	7.79E-01	1.24E+00	1.45E+00	1.51E+00
DRUP01070010T	1.15E+00	1.26E+00	1.01E+00	9.34E-01	2.24E+00	2.26E+00	9.17E-01	1.59E+00	1.07E+00	6.79E-01	1.46E+00	8.38E-01
CPCT02070111T	1.13E+00	4.59E-01	7.52E-01	5.68E-01	7.28E-01	1.18E+00	6.65E-01	1.05E+00	2.52E-01	8.37E-01	6.13E-01	1.37E+00
CPCT02070098T	1.09E+00	1.36E+00	6.81E-01	1.39E+00	2.79E+00	3.04E+00	6.84E-01	1.77E+00	1.10E+00	6.89E-01	1.24E+00	7.89E-01
CPCT02090012T	1.06E+00	1.46E+00	7.37E-01	1.75E+00	4.12E+00	4.02E+00	8.96E-01	1.77E+00	1.10E+00	2.29E+00	1.01E+00	7.83E-01
DRUP01090001T	9.87E-01	1.64E+00	9.95E-01	1.16E+00	1.17E+00	1.20E+00	4.36E-01	2.94E+00	6.53E-01	8.15E-01	1.55E+00	1.42E+00
CPCT02070108T	1.62E+00	7.34E-01	9.99E-01	1.13E+00	1.96E+00	1.93E+00	7.56E-01	1.33E+00	1.27E+00	5.71E-01	7.23E-01	1.22E+00
CPCT02010548T	8.82E-01	7.43E-01	9.95E-01	5.77E-01	1.06E+00	1.54E+00	5.68E-01	2.12E+00	6.98E-01	5.97E-01	1.57E+00	1.02E+00
CPCT02090014T	6.40E-01	1.70E+00	9.83E-01	1.39E+00	2.03E+00	3.64E+00	8.76E-01	3.19E+00	1.27E+00	9.96E-01	1.89E+00	1.54E+00
CPCT02010559T	1.26E+00	1.30E+00	1.12E+00	4.57E-01	1.03E+00	1.57E+00	9.19E-01	1.87E+00	7.31E-01	9.27E-01	1.23E+00	1.22E+00
CPCT02080102T	2.18E+00	2.31E+00	1.24E+00	1.95E+00	2.65E+00	7.00E+00	1.21E+00	6.84E+00	1.97E+00	1.62E+00	3.44E+00	1.89E+00
CPCT02030422T	1.37E+00	6.88E-01	1.35E+00	5.78E-01	1.23E+00	1.79E+00	5.81E-01	1.37E+00	6.81E-01	6.73E-01	9.17E-01	4.52E-01
CPCT02070249T	7.83E+00	1.45E+00	1.21E+00	1.56E+00	4.74E+00	8.57E+00	2.58E+00	4.13E+00	2.63E+00	2.10E+00	1.94E+00	9.61E-01
DRUP01070029T	1.66E+00	1.57E+00	1.46E+00	1.20E+00	9.40E-01	8.58E-01	7.13E-01	1.24E+00	3.28E-01	5.54E-01	8.45E-01	7.07E-01
CPCT02070247T	1.40E+00	6.47E-01	1.49E+00	2.26E-01	9.02E-01	1.31E+00	5.86E-01	2.14E+00	7.22E-01	7.15E-01	1.61E+00	1.17E+00
DRUP01010053T	1.27E+00	1.39E+00	1.35E+00	7.34E-01	1.32E+00	2.33E+00	8.60E-01	2.21E+00	1.33E+00	6.23E-01	1.40E+00	9.01E-01
DRUP01100003T	1.07E+01	2.42E+00	3.75E+00	2.04E+00	1.37E+01	2.06E+01	5.77E+00	7.88E+00	5.42E+00	3.47E+00	3.64E+00	1.73E+00
CPCT02070257T	1.49E+00	2.06E+00	1.51E+00	2.49E+00	1.49E+00	2.36E+00	3.67E-01	3.13E+00	9.57E-01	8.73E-01	1.81E+00	1.55E+00
CPCT02340046T	1.92E+00	5.09E-01	1.39E+00	5.13E-01	1.47E+00	1.72E+00	6.28E-01	1.16E+00	7.90E-01	6.17E-01	7.84E-01	5.08E-01
DRUP01080008T	3.57E+00	2.07E+00	2.37E+00	1.87E+00	2.28E+00	6.11E+00	1.62E+00	5.59E+00	1.96E+00	1.87E+00	3.76E+00	2.16E+00
DRUP01340002T	1.98E+00	6.33E-01	1.14E+00	9.97E-01	2.07E+00	2.71E+00	6.85E-01	1.91E+00	1.10E+00	6.11E-01	1.18E+00	8.73E-01
CPCT02010715T	1.74E+00	7.70E-01	1.80E+00	5.38E-01	1.21E+00	1.39E+00	6.02E-01	1.97E+00	6.85E-01	6.22E-01	1.44E+00	9.14E-01
WIDE01010465T	4.38E-01	1.08E+00	1.09E+00	6.18E-01	5.82E-01	1.14E+00	5.14E-01	2.62E+00	6.51E-01	1.10E+00	2.04E+00	1.25E+00
WIDE01010487T	1.49E+00	8.72E-01	1.28E+00	8.58E-01	1.58E+00	1.79E+00	7.68E-01	2.43E+00	9.05E-01	1.04E+00	1.70E+00	1.27E+00
WIDE01010492T	7.80E-01	9.01E-01	1.62E+00	1.38E+00	2.00E+00	2.44E+00	3.49E-01	2.89E+00	1.07E+00	8.87E-01	2.24E+00	1.10E+00
WIDE01010497T	1.69E+00	7.04E-01	9.07E-01	5.79E-01	1.34E+00	1.45E+00	9.72E-01	1.66E+00	1.08E+00	7.91E-01	1.40E+00	1.37E+00
WIDE01010521T	3.45E+00	2.24E+00	1.20E+00	3.12E+00	4.49E+00	4.81E+00	1.75E+00	3.09E+00	2.15E+00	1.61E+00	1.41E+00	2.14E+00
WIDE01010519T	5.45E+00	1.20E+00	1.11E+00	1.21E+00	3.34E+00	6.32E+00	1.88E+00	2.64E+00	1.57E+00	1.54E+00	1.59E+00	1.19E+00
WIDE01010527T	2.12E-01	5.13E-02	5.52E-01	0.00E+00	8.19E-01	7.34E-01	4.57E-01	5.50E-01	5.70E-01	1.62E-01	5.15E-01	6.64E-01
WIDE01010517T	1.20E+00	2.21E-01	8.19E-01	8.91E-01	2.40E+00	2.69E+00	9.80E-01	1.81E+00	2.12E+00	7.36E-01	1.88E+00	9.05E-01
WIDE01010699T	1.19E+00	7.97E-01	6.51E-01	5.77E-01	1.14E+00	1.22E+00	1.02E+00	1.20E+00	7.30E-01	7.26E-01	1.04E+00	9.54E-01
WIDE01010713T	2.23E+00	2.62E+00	1.38E+00	2.61E+00	1.93E+00	4.52E+00	1.08E+00	4.10E+00	1.08E+00	1.32E+00	2.66E+00	1.94E+00
