Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
CPCT02070321T	8.32E-01	5.16E-01	4.51E-01	1.66E+00	1.40E+00	1.47E+00
WIDE01010191T	9.45E-01	4.60E-01	9.34E-01	1.33E+00	1.35E+00	8.74E-01
WIDE01010256T	4.00E+00	6.60E-01	7.27E-01	1.30E+00	1.52E+00	4.36E+00
WIDE01010241T	1.92E+00	2.73E+00	2.68E+00	4.96E+00	2.10E+00	4.34E+00
WIDE01010253T	2.61E+00	2.14E+00	2.21E+00	2.01E+00	1.69E+00	2.09E+00
WIDE01010260T	1.09E+01	1.20E+00	1.43E+00	2.33E+00	2.96E+00	1.18E+01
CPCT02010797T	6.67E+00	2.27E+00	3.11E+00	2.72E+00	3.79E+00	6.74E+00
WIDE01010276T	2.10E+01	1.76E+00	2.16E+00	2.30E+00	2.93E+00	2.13E+01
WIDE01010019T	1.95E+01	1.40E+00	1.94E+00	2.30E+00	2.74E+00	1.99E+01
WIDE01010263T	4.48E+00	2.92E+00	3.18E+00	4.99E+00	2.55E+00	4.20E+00
CPCT02270029T	3.30E+01	2.92E+00	3.06E+00	3.82E+00	4.38E+00	3.27E+01
WIDE01010287T	1.35E+01	1.79E+00	2.63E+00	3.15E+00	2.31E+00	1.31E+01
WIDE01010194T	2.08E+00	1.14E+00	1.95E+00	2.13E+00	2.14E+00	1.56E+00
WIDE01010193T	1.59E+00	1.20E+00	1.33E+00	5.13E+00	2.03E+00	4.06E+00
CPCT02010780T	3.89E+01	2.11E+00	2.24E+00	2.59E+00	4.17E+00	4.21E+01
WIDE01010307T	8.42E+00	2.20E+00	3.33E+00	3.30E+00	2.31E+00	6.49E+00
CPCT02270026T	2.33E+01	4.60E+00	4.51E+00	2.61E+00	3.40E+00	2.33E+01
WIDE01010315T	2.75E+00	1.49E+00	1.70E+00	4.22E+00	2.63E+00	4.23E+00
WIDE01010316T	1.18E+00	1.79E+00	1.79E+00	3.76E+00	1.99E+00	2.96E+00
WIDE01010306T	7.14E+00	6.93E-01	1.05E+00	1.97E+00	1.95E+00	6.14E+00
CPCT02010722TII	3.11E+00	1.58E+00	1.81E+00	3.41E+00	2.56E+00	2.79E+00
WIDE01010313T	1.54E+00	9.04E-01	1.45E+00	1.98E+00	1.99E+00	1.15E+00
WIDE01010334T	4.49E+00	7.03E-01	1.51E+00	1.55E+00	1.55E+00	4.68E+00
WIDE01010333T	3.50E+00	1.99E+00	1.81E+00	3.13E+00	2.51E+00	2.25E+00
WIDE01010363T	1.18E+01	2.07E+00	1.93E+00	4.39E+00	2.69E+00	9.02E+00
WIDE01010343T	1.26E+00	3.04E+00	3.09E+00	2.20E+00	1.75E+00	3.10E+00
WIDE01010036T	3.62E+00	1.08E+00	1.57E+00	1.94E+00	1.82E+00	2.46E+00
CPCT02010782T	1.06E+01	1.36E+00	1.93E+00	3.20E+00	2.64E+00	1.30E+01
DRUP01080030T	1.43E+00	7.80E-01	1.32E+00	1.88E+00	1.50E+00	1.59E+00
WIDE01010368T	1.30E+00	1.87E+00	2.36E+00	1.75E+00	1.74E+00	1.07E+00
WIDE01010242T	1.71E+00	2.75E+00	2.86E+00	2.64E+00	2.38E+00	1.85E+00
WIDE01010399T	8.99E-01	1.08E+00	1.53E+00	2.77E+00	1.33E+00	2.37E+00
WIDE01010395T	1.69E+00	1.23E+00	1.87E+00	2.59E+00	1.87E+00	1.68E+00
DRUP01230005T	1.56E+01	1.35E+00	1.51E+00	1.74E+00	2.42E+00	1.60E+01
DRUP01340010T	1.33E+00	1.06E+00	1.77E+00	2.86E+00	2.31E+00	1.66E+00
WIDE01010419T	1.32E+00	1.47E+00	1.62E+00	2.00E+00	1.41E+00	1.66E+00
WIDE01010403T	3.29E+00	1.66E+00	1.96E+00	2.34E+00	2.01E+00	1.91E+00
WIDE01010398T	1.24E+01	1.33E+00	1.41E+00	2.19E+00	2.00E+00	1.17E+01
WIDE01010422T	3.32E+01	2.73E+00	2.24E+00	2.39E+00	2.67E+00	3.57E+01
WIDE01010390T	1.75E+01	1.85E+00	2.58E+00	2.24E+00	2.12E+00	1.92E+01
DRUP01010149T	9.44E-01	6.79E-01	1.32E+00	2.07E+00	1.32E+00	1.42E+00
WIDE01010449T	1.83E+00	1.17E+00	1.30E+00	1.98E+00	1.76E+00	1.11E+00
WIDE01010238TII	1.48E+01	2.98E+00	2.49E+00	6.71E+00	3.33E+00	1.20E+01
WIDE01010417T	1.88E+00	7.82E-01	1.65E+00	3.26E+00	1.95E+00	1.58E+00
CPCT02370031T	3.83E+00	8.71E-01	1.30E+00	2.19E+00	1.98E+00	2.96E+00
CPCT02010811T	4.57E+00	1.10E+00	1.47E+00	2.20E+00	2.61E+00	4.04E+00
CPCT02010842T	1.23E-01	2.85E+00	1.27E+00	1.53E+01	3.08E+00	1.52E+01
CPCT02010836T	2.37E+00	1.27E+00	1.52E+00	1.96E+00	2.08E+00	1.30E+00
CPCT02010683T	2.68E+01	2.97E+00	3.07E+00	2.74E+00	3.30E+00	2.61E+01
CPCT02010852T	8.22E+00	2.60E+00	2.63E+00	3.34E+00	3.23E+00	8.28E+00
CPCT02040255T	3.85E+00	2.14E+00	2.58E+00	4.56E+00	3.77E+00	2.67E+00
CPCT02010858T	1.14E+00	5.11E-01	9.57E-01	1.47E+00	1.25E+00	8.77E-01
CPCT02010849T	6.96E-01	1.14E+00	1.18E+00	3.52E+00	1.99E+00	3.41E+00
CPCT02390026T	1.58E+01	2.11E+00	2.08E+00	3.15E+00	2.79E+00	1.71E+01
CPCT02010870T	1.35E+01	3.23E+00	3.32E+00	2.95E+00	3.70E+00	1.28E+01
CPCT02010847T	3.34E+01	3.04E+00	2.59E+00	4.99E+00	5.04E+00	3.60E+01
CPCT02190039T	2.58E+00	1.89E+00	2.19E+00	4.17E+00	3.18E+00	2.72E+00
CPCT02120147T	1.28E+01	1.62E+00	2.34E+00	3.02E+00	2.98E+00	1.24E+01
CPCT02010865T	9.95E-01	4.61E-01	1.16E+00	1.33E+00	1.62E+00	9.79E-01
CPCT02190040T	1.33E+00	1.03E+00	1.57E+00	1.66E+00	1.72E+00	1.01E+00
CPCT02120140T	2.17E+00	1.82E+00	2.06E+00	2.76E+00	2.07E+00	1.83E+00
CPCT02120138T	2.04E+00	8.34E-01	1.45E+00	2.96E+00	2.21E+00	1.52E+00
CPCT02370034T	6.05E+00	1.89E+00	2.56E+00	3.21E+00	2.90E+00	6.28E+00
CPCT02390028T	3.46E+00	8.26E-01	1.48E+00	2.51E+00	1.87E+00	2.11E+00
CPCT02010874T	8.05E+00	2.20E+00	1.68E+00	2.93E+00	2.87E+00	7.72E+00
CPCT02010867T	1.11E+02	4.27E+00	3.55E+00	3.47E+00	5.25E+00	1.18E+02
DRUP01010086T	4.31E+00	1.60E+00	1.44E+00	2.76E+00	2.82E+00	4.23E+00
CPCT02190043T	3.06E+01	2.06E+00	2.35E+00	2.50E+00	3.22E+00	3.29E+01
CPCT02270034T	5.38E+00	1.81E+00	2.34E+00	3.91E+00	3.53E+00	6.19E+00
CPCT02390030T	1.06E+01	1.04E+00	1.60E+00	2.07E+00	2.02E+00	1.08E+01
DRUP01270004T	1.45E+01	2.03E+00	2.68E+00	3.13E+00	5.09E+00	1.61E+01
WIDE01010591T	1.08E+00	8.67E-01	1.49E+00	1.83E+00	1.61E+00	1.43E+00
CPCT02390032T	3.54E+01	2.07E+00	5.17E-01	3.15E+00	2.59E+00	3.82E+01
CPCT02010853T	3.39E+00	3.38E+00	3.06E+00	4.86E+00	2.14E+00	3.70E+00
CPCT02190045T	6.10E+00	1.16E+00	1.58E+00	2.75E+00	2.40E+00	4.94E+00
CPCT02030508T	6.69E+00	2.01E+00	1.87E+00	4.98E+00	3.63E+00	6.89E+00
CPCT02010567TII	1.45E+00	5.73E-01	1.56E+00	2.09E+00	2.37E+00	1.46E+00
CPCT02040215TII	9.89E-01	9.57E-01	1.59E+00	1.94E+00	1.71E+00	1.88E+00
DRUP01010090T	1.15E+01	2.80E+00	2.48E+00	3.62E+00	2.72E+00	8.78E+00
CPCT02020784T	1.64E+00	7.77E-01	1.33E+00	1.69E+00	1.49E+00	1.20E+00
CPCT02010904T	2.30E+00	1.31E+00	1.91E+00	2.08E+00	2.51E+00	1.33E+00
CPCT02330122T	2.00E+00	4.24E+00	4.51E+00	3.14E+00	3.26E+00	2.69E+00
CPCT02270036T	4.15E+00	2.79E+00	3.17E+00	2.72E+00	2.53E+00	2.26E+00
CPCT02010894T	3.04E+00	1.21E+00	1.98E+00	1.70E+00	2.21E+00	3.22E+00
CPCT02010897T	3.40E+00	1.38E+00	1.95E+00	2.82E+00	2.71E+00	1.76E+00
DRUP01010092T	1.63E+00	1.08E+00	1.73E+00	2.72E+00	2.26E+00	2.27E+00
CPCT02010903T	1.25E+00	1.78E+00	2.10E+00	1.99E+00	1.87E+00	1.41E+00
CPCT02410006T	2.64E+00	1.89E+00	2.59E+00	2.18E+00	2.10E+00	1.67E+00
CPCT02190047T	6.69E+00	2.28E+00	2.08E+00	2.75E+00	2.10E+00	5.01E+00
DRUP01140006T	5.23E+00	2.47E+00	2.07E+00	4.03E+00	3.42E+00	5.38E+00
CPCT02120152T	1.35E+00	9.01E-01	1.24E+00	2.03E+00	2.08E+00	1.02E+00
CPCT02010895T	4.67E+00	2.77E+00	3.82E+00	4.28E+00	2.28E+00	3.50E+00
CPCT02040286T	1.52E+01	1.79E+00	2.83E+00	2.79E+00	3.86E+00	1.75E+01
CPCT02010913T	1.17E+01	1.99E+00	1.89E+00	3.72E+00	2.77E+00	1.01E+01
CPCT02010911T	3.95E+01	3.31E+00	2.52E+00	3.98E+00	4.08E+00	4.17E+01
CPCT02100184T	4.60E+00	1.90E+00	2.20E+00	2.89E+00	2.83E+00	3.11E+00
CPCT02330123T	7.69E+00	2.05E+00	1.95E+00	2.45E+00	3.00E+00	7.51E+00
CPCT02010919T	4.47E-01	3.51E-01	9.19E-01	1.12E+00	1.28E+00	1.06E+00
CPCT02410013T	1.17E+01	1.58E+00	2.32E+00	2.39E+00	1.98E+00	1.09E+01
CPCT02120161T	1.38E+01	1.25E+00	1.48E+00	2.12E+00	2.45E+00	1.43E+01
CPCT02010924T	6.52E+00	8.44E-01	1.24E+00	2.22E+00	1.94E+00	5.55E+00
CPCT02030531T	2.83E+00	1.46E+00	1.75E+00	2.95E+00	2.53E+00	2.11E+00
CPCT02060261T	1.16E+01	3.28E+00	3.16E+00	6.73E+00	5.73E+00	1.16E+01
CPCT02060265T	3.90E+00	1.87E+00	2.17E+00	2.98E+00	2.44E+00	2.48E+00
CPCT02010918T	1.42E+01	2.20E+00	2.43E+00	3.10E+00	5.58E+00	1.60E+01
CPCT02010925T	1.28E+01	1.82E+00	2.02E+00	2.18E+00	2.31E+00	1.26E+01
CPCT02070380T	5.48E+00	2.39E+00	2.93E+00	3.76E+00	4.80E+00	4.56E+00
CPCT02010931T	1.95E+00	1.55E+00	1.63E+00	2.83E+00	1.95E+00	2.94E+00
DRUP01010096T	4.43E+01	2.88E+00	2.50E+00	5.09E+00	4.06E+00	4.24E+01
CPCT02010938T	2.69E+00	1.46E+00	2.25E+00	2.67E+00	2.58E+00	1.63E+00
CPCT02010894TII	1.98E+00	2.11E+00	2.53E+00	1.60E+00	2.29E+00	2.52E+00
CPCT02010945T	1.30E+01	1.59E+00	2.12E+00	2.33E+00	3.18E+00	1.34E+01
CPCT02120167T	8.59E+00	2.17E+00	2.79E+00	2.43E+00	2.80E+00	8.33E+00
DRUP01190001T	2.21E+00	1.32E+00	1.59E+00	1.93E+00	2.19E+00	1.19E+00
CPCT02010776TII	1.55E+00	1.01E+00	1.60E+00	3.85E+00	2.30E+00	2.99E+00
CPCT02070393T	1.08E+01	2.31E+00	8.94E-01	4.16E+00	3.34E+00	7.33E+00
CPCT02070396T	1.13E+00	1.64E+00	1.74E+00	2.56E+00	2.33E+00	2.04E+00
DRUP01010101T	3.07E+00	1.68E+00	2.17E+00	3.41E+00	3.69E+00	2.21E+00
CPCT02030546T	6.73E+01	6.24E+01	5.95E+01	8.17E+00	1.25E+01	5.36E+01
CPCT02240013T	1.32E+00	1.32E+00	1.64E+00	2.52E+00	1.85E+00	2.01E+00
CPCT02010953T	1.75E+00	2.13E+00	2.77E+00	2.24E+00	2.23E+00	1.87E+00
DRUP01010102T	2.62E+00	2.15E+00	1.84E+00	4.76E+00	2.65E+00	4.67E+00
CPCT02010967T	1.61E+01	1.90E+00	1.53E+00	2.32E+00	3.27E+00	1.66E+01
CPCT02390005T	1.69E+00	6.38E-01	1.30E+00	1.81E+00	1.85E+00	1.30E+00
CPCT02010966T	1.19E+00	5.97E-01	1.58E+00	2.69E+00	2.44E+00	1.58E+00
DRUP01010038T	1.38E+00	1.24E+00	1.79E+00	2.13E+00	2.23E+00	1.44E+00
CPCT02050412T	1.24E+00	1.87E+00	2.31E+00	2.97E+00	1.80E+00	2.91E+00
DRUP01020006T	2.01E+00	1.35E+00	2.34E+00	4.50E+00	2.32E+00	3.91E+00
CPCT02010954T	9.10E+00	3.26E+00	3.02E+00	4.44E+00	3.04E+00	6.69E+00
DRUP01010104T	5.50E+00	2.06E+00	2.25E+00	3.11E+00	2.80E+00	5.12E+00
CPCT02070399T	1.22E+00	1.08E+00	1.62E+00	2.62E+00	1.44E+00	1.84E+00
DRUP01050038T	1.21E+00	1.03E+00	1.77E+00	1.88E+00	1.86E+00	1.13E+00
CPCT02390006T	3.43E+00	2.03E+00	2.08E+00	4.09E+00	2.36E+00	1.91E+00
CPCT02120172T	9.55E-01	8.92E-01	9.90E-01	2.57E+00	1.56E+00	1.80E+00
CPCT02010655T	7.98E-01	8.01E-01	1.31E+00	1.52E+00	1.62E+00	1.23E+00
CPCT02010869T	1.11E+00	7.98E-01	1.05E+00	1.97E+00	1.69E+00	1.43E+00
CPCT02040298T	1.01E+00	4.62E-01	5.94E-01	1.18E+00	1.30E+00	6.78E-01
CPCT02040299T	3.54E+00	2.14E+00	2.05E+00	3.42E+00	2.11E+00	2.14E+00
CPCT02010981T	8.88E-01	1.02E+00	1.50E+00	1.94E+00	1.83E+00	1.27E+00
CPCT02010979T	4.88E+00	1.80E+00	1.85E+00	2.54E+00	2.79E+00	3.46E+00
CPCT02010977T	4.52E+00	1.65E+00	1.33E+00	3.98E+00	1.96E+00	1.84E+00
CPCT02010982T	1.58E+00	9.78E-01	1.75E+00	2.68E+00	2.49E+00	2.16E+00
CPCT02040173T	4.37E+00	2.33E+00	2.20E+00	2.12E+00	1.87E+00	3.36E+00
CPCT02010926T	1.71E+00	2.71E+00	2.24E+00	3.93E+00	2.18E+00	3.07E+00
CPCT02010965T	3.64E+00	1.70E+00	2.70E+00	5.59E+00	2.80E+00	2.42E+00
CPCT02070404T	5.03E+00	6.92E-01	1.39E+00	1.07E+00	2.90E+00	5.64E+00
CPCT02010986T	1.07E+01	1.10E+01	0.00E+00	5.66E+01	4.81E+00	5.47E+01
CPCT02270041T	1.21E+00	1.12E+00	1.65E+00	2.46E+00	1.90E+00	1.53E+00
CPCT02010980T	3.42E+00	1.94E+00	2.58E+00	2.10E+00	2.44E+00	1.94E+00
CPCT02040174T	1.10E+01	1.68E+00	2.73E+00	2.25E+00	2.60E+00	1.14E+01
CPCT02010972T	2.76E+01	2.30E+00	2.48E+00	3.41E+00	3.28E+00	2.94E+01
CPCT02010990T	1.20E+00	5.85E-01	1.19E+00	2.15E+00	1.27E+00	1.90E+00
CPCT02010976T	7.72E+00	1.60E+00	2.14E+00	2.10E+00	2.18E+00	7.29E+00
CPCT02080156T	2.40E+00	1.10E+00	1.70E+00	2.15E+00	2.45E+00	1.60E+00
CPCT02010985T	7.02E+00	1.05E+00	1.80E+00	2.02E+00	2.76E+00	7.88E+00
CPCT02010984T	9.58E+00	8.62E-01	1.23E+00	1.85E+00	1.66E+00	1.09E+01
DRUP01060026T	9.62E-01	8.44E-01	1.33E+00	1.61E+00	1.57E+00	1.19E+00
CPCT02270043T	3.05E+00	1.02E+00	1.59E+00	2.19E+00	2.40E+00	2.11E+00
CPCT02010989T	1.78E+00	1.50E+00	1.25E+00	2.71E+00	2.20E+00	2.28E+00
CPCT02040301T	7.07E+00	1.25E+00	1.33E+00	2.38E+00	2.55E+00	7.24E+00
DRUP01010111T	8.31E+00	1.71E+00	2.31E+00	2.61E+00	2.46E+00	7.54E+00
DRUP01010110T	9.58E-01	4.96E-01	9.90E-01	1.37E+00	1.20E+00	9.42E-01
CPCT02011001T	1.48E+00	1.03E+00	1.35E+00	3.25E+00	1.45E+00	2.15E+00
CPCT02040305T	8.15E+00	1.68E+00	2.28E+00	3.06E+00	2.22E+00	9.04E+00
CPCT02011004T	1.61E+01	2.40E-01	1.43E+00	1.70E+00	1.72E+00	1.64E+01
DRUP01090005T	5.36E+00	2.19E+00	2.58E+00	2.56E+00	3.25E+00	4.24E+00
CPCT02020872T	4.02E+00	1.68E+00	1.28E+00	2.78E+00	2.40E+00	3.06E+00
CPCT02011009T	1.63E+00	1.58E+00	2.22E+00	3.32E+00	2.34E+00	2.02E+00
CPCT02120070T	3.73E+00	1.43E+00	1.97E+00	2.31E+00	2.52E+00	2.55E+00
CPCT02040309T	2.01E+00	1.17E+00	1.53E+00	2.11E+00	2.15E+00	1.67E+00
CPCT02040115TII	6.07E+00	9.16E-01	1.75E+00	2.34E+00	3.95E+00	7.46E+00
CPCT02190020T	4.28E+01	2.99E+00	2.87E+00	4.27E+00	5.87E+00	4.57E+01
CPCT02040172T	2.75E+00	1.13E+00	1.75E+00	1.91E+00	2.50E+00	1.19E+00
CPCT02020630T	9.62E+00	7.36E+00	3.19E+00	4.51E+01	4.53E+00	4.14E+01
CPCT02010667T	1.31E+01	1.24E+00	1.40E+00	1.62E+00	1.89E+00	1.37E+01
CPCT02010676T	3.52E+00	1.86E+00	2.02E+00	3.01E+00	2.42E+00	2.90E+00
CPCT02230060T	2.10E+01	1.55E+00	2.01E+00	3.61E+00	4.00E+00	2.10E+01
CPCT02010660T	5.78E+00	1.42E+00	1.63E+00	2.08E+00	3.13E+00	6.25E+00
CPCT02040186T	4.58E+00	2.18E+00	2.56E+00	3.25E+00	3.05E+00	3.19E+00
CPCT02020458T	2.15E+00	1.25E+00	1.62E+00	3.12E+00	1.75E+00	2.87E+00
CPCT02110017T	4.63E+00	1.31E+00	1.23E+00	2.02E+00	2.09E+00	3.74E+00
CPCT02010567T	9.63E-01	4.20E-01	9.09E-01	1.67E+00	1.38E+00	9.26E-01
CPCT02080092T	6.44E+00	1.71E+00	2.20E+00	3.17E+00	2.11E+00	6.69E+00
CPCT02390002T	5.31E+00	1.49E+00	1.77E+00	2.17E+00	1.80E+00	5.14E+00
DRUP01010024T	7.55E-01	4.72E-01	8.57E-01	1.40E+00	1.32E+00	9.86E-01
CPCT02040113T	5.39E+00	1.81E+00	1.83E+00	2.75E+00	2.22E+00	4.67E+00
CPCT02080114T	3.20E+00	1.75E+00	2.14E+00	2.41E+00	1.84E+00	1.97E+00
CPCT02300015T	4.29E+00	3.87E+00	3.69E+00	4.75E+00	2.26E+00	3.35E+00
CPCT02010531T	4.08E+00	1.75E+00	2.18E+00	4.10E+00	2.33E+00	3.05E+00
CPCT02010478TII	1.22E+00	1.12E+00	9.20E-01	1.50E+00	1.58E+00	1.04E+00
CPCT02020535T	2.15E+01	1.32E+00	1.46E+00	2.30E+00	2.87E+00	2.29E+01
DRUP01010023T	2.21E+01	2.22E+00	2.37E+00	2.80E+00	2.47E+00	2.13E+01
CPCT02040121T	5.01E+00	1.96E+00	2.28E+00	2.43E+00	2.56E+00	3.01E+00
CPCT02010603T	4.14E+00	1.47E+00	2.23E+00	1.84E+00	2.26E+00	3.49E+00
CPCT02010606T	9.73E+00	2.20E+00	1.80E+00	3.66E+00	2.53E+00	9.04E+00
CPCT02010609T	5.59E+00	1.53E+00	1.69E+00	3.19E+00	2.84E+00	6.02E+00
CPCT02010450TII	9.54E+00	2.80E+00	3.36E+00	5.77E+00	2.88E+00	5.48E+00
CPCT02020555T	1.67E+01	1.31E+00	2.00E+00	2.50E+00	2.80E+00	1.74E+01
CPCT02040117T	8.95E+00	2.27E+00	2.34E+00	3.00E+00	3.00E+00	9.88E+00
CPCT02040136T	6.15E+00	1.69E+00	2.07E+00	2.46E+00	2.54E+00	5.12E+00
DRUP01010034T	3.99E+01	2.00E+00	2.04E+00	2.47E+00	2.83E+00	4.24E+01
CPCT02010612T	2.15E+01	1.30E+00	1.70E+00	2.71E+00	3.05E+00	2.34E+01
CPCT02040115T	3.00E+00	1.10E+00	1.20E+00	2.43E+00	2.00E+00	2.31E+00
CPCT02010621T	2.14E+00	6.29E-01	7.93E-01	1.63E+00	1.54E+00	1.52E+00
CPCT02010618T	2.78E+00	1.81E+00	1.46E+00	2.19E+00	2.32E+00	1.68E+00
CPCT02010507T	5.06E+00	1.54E+00	2.43E+00	2.15E+00	3.40E+00	5.47E+00
CPCT02120040T	2.26E+01	2.64E+00	2.27E+00	3.72E+00	4.45E+00	2.45E+01
CPCT02080138T	1.09E+01	1.97E+00	1.73E+00	4.74E+00	3.26E+00	1.29E+01
CPCT02040157T	1.72E+00	1.33E+00	2.03E+00	2.14E+00	1.83E+00	1.24E+00
CPCT02040149T	4.58E+00	1.29E+00	1.33E+00	2.23E+00	2.33E+00	4.63E+00
CPCT02180002T	9.67E+00	2.26E+00	3.16E+00	3.17E+00	3.01E+00	8.13E+00
CPCT02020417T	3.39E+00	1.41E+00	1.57E+00	2.62E+00	2.57E+00	2.88E+00
CPCT02010455T	3.36E+00	5.54E-01	1.02E+00	1.67E+00	1.63E+00	2.69E+00
DRUP01010010T	2.10E+00	9.71E-01	1.61E+00	1.77E+00	1.65E+00	1.13E+00
CPCT02010452T	1.27E+00	1.72E+00	2.04E+00	1.88E+00	1.57E+00	1.62E+00
CPCT02010451T	2.22E+00	1.85E+00	2.69E+00	2.54E+00	1.80E+00	1.86E+00
CPCT02010450T	6.78E+00	1.76E+00	2.62E+00	2.90E+00	2.36E+00	5.67E+00
CPCT02010453T	1.06E+01	1.62E+00	2.37E+00	3.63E+00	2.88E+00	1.20E+01
CPCT02010407T	2.48E+01	1.66E+00	1.81E+00	1.99E+00	2.96E+00	2.57E+01
CPCT02020429T	2.44E+00	1.40E+00	1.32E+00	2.14E+00	1.30E+00	1.68E+00
CPCT02010477T	1.31E+00	1.24E+00	1.65E+00	1.72E+00	1.36E+00	1.19E+00
CPCT02010478T	1.18E+00	1.26E+00	1.25E+00	1.29E+00	1.59E+00	9.68E-01
CPCT02010484T	2.57E+00	2.19E+00	1.84E+00	4.97E+00	2.68E+00	4.98E+00
CPCT02020452T	4.39E+00	1.54E+00	2.01E+00	2.49E+00	2.47E+00	3.67E+00
CPCT02190006T	4.35E+00	2.07E+00	2.00E+00	3.51E+00	2.05E+00	2.61E+00
CPCT02010481T	1.45E+00	9.17E-01	1.20E+00	2.67E+00	2.08E+00	1.93E+00
CPCT02110015T	5.50E+00	1.35E+00	1.47E+00	2.19E+00	2.14E+00	4.88E+00
DRUP01010016T	3.80E+00	6.73E-01	7.17E-01	1.37E+00	1.47E+00	3.07E+00
DRUP01010017T	1.33E+01	1.68E+00	2.22E+00	2.53E+00	2.56E+00	1.32E+01
CPCT02080088T	5.33E+00	1.19E+00	1.85E+00	2.51E+00	1.61E+00	4.04E+00
CPCT02020482T	4.55E+00	1.16E+00	1.50E+00	1.52E+00	1.80E+00	4.06E+00
CPCT02010524T	7.47E+00	1.19E+00	1.71E+00	2.47E+00	2.19E+00	7.60E+00
CPCT02010530T	1.01E+01	2.37E+00	2.05E+00	4.82E+00	3.13E+00	8.52E+00
CPCT02010536T	2.47E+01	1.46E+00	2.19E+00	2.09E+00	2.44E+00	2.59E+01
CPCT02040093T	1.59E+00	2.25E+00	2.94E+00	2.28E+00	2.46E+00	2.01E+00
CPCT02020485T	3.59E+00	1.60E+00	2.29E+00	3.48E+00	2.59E+00	2.60E+00
CPCT02040092T	4.49E+00	1.44E+00	1.91E+00	3.09E+00	2.13E+00	2.24E+00
CPCT02080089T	1.25E+01	1.84E+00	2.81E+00	2.28E+00	2.34E+00	1.15E+01
CPCT02040077T	3.58E+00	1.44E+00	1.83E+00	2.30E+00	2.43E+00	2.60E+00
CPCT02010498T	8.19E+00	2.35E+00	2.57E+00	3.42E+00	3.82E+00	6.42E+00
CPCT02190013T	4.22E+00	1.30E+00	1.43E+00	2.05E+00	2.48E+00	3.50E+00
CPCT02060086T	1.07E+00	4.51E-01	8.85E-01	1.54E+00	1.32E+00	1.21E+00
CPCT02040106T	6.15E+00	1.18E+00	1.87E+00	1.77E+00	1.80E+00	5.77E+00
CPCT02040104T	4.79E+01	9.61E+00	3.74E+00	4.96E+01	5.90E+00	2.10E+01
CPCT02230013T	1.06E+00	1.28E+00	1.76E+00	1.62E+00	1.74E+00	8.09E-01
CPCT02230017T	2.00E+00	1.51E+00	1.63E+00	1.83E+00	1.47E+00	1.39E+00
CPCT02180023T	1.20E+01	1.21E+00	1.91E+00	2.37E+00	2.31E+00	1.14E+01
DRUP01010054T	2.97E+00	1.31E+00	2.25E+00	1.96E+00	2.60E+00	2.82E+00
DRUP01010058T	4.95E+00	1.44E+00	2.14E+00	3.32E+00	3.00E+00	5.45E+00
CPCT02010690T	1.43E+00	7.29E-01	1.63E+00	1.97E+00	2.30E+00	1.04E+00
CPCT02020639T	4.87E+00	1.60E+00	1.76E+00	2.93E+00	2.78E+00	4.92E+00
CPCT02040194T	2.96E+00	1.26E+00	1.73E+00	1.93E+00	2.29E+00	1.92E+00
CPCT02010670T	1.79E+01	1.73E+00	1.44E+00	2.16E+00	2.89E+00	1.83E+01
CPCT02040198T	1.85E+01	1.43E+00	1.80E+00	2.43E+00	2.68E+00	1.96E+01
CPCT02050283T	1.07E+00	1.13E+00	1.70E+00	2.30E+00	1.97E+00	1.88E+00
CPCT02010702T	3.76E+00	9.35E-01	1.31E+00	2.27E+00	2.35E+00	3.18E+00
DRUP01010024TII	7.69E-01	7.60E-01	1.31E+00	1.87E+00	1.92E+00	1.28E+00
DRUP01070030T	2.84E+00	1.32E+00	1.54E+00	2.18E+00	2.23E+00	1.85E+00
CPCT02050294T	2.45E+01	1.79E+00	3.05E+00	3.05E+00	2.72E+00	2.68E+01
CPCT02120097T	3.67E+00	2.40E+00	2.81E+00	3.87E+00	3.09E+00	2.16E+00
CPCT02170019T	9.59E+00	1.50E+00	1.43E+00	1.46E+00	1.70E+00	9.62E+00
CPCT02010706T	8.83E+00	1.03E+00	1.40E+00	1.92E+00	2.46E+00	1.00E+01
CPCT02040202T	2.22E+00	1.36E+00	2.12E+00	2.21E+00	2.04E+00	1.46E+00
CPCT02040201T	1.87E+00	1.73E+00	1.87E+00	1.99E+00	1.88E+00	1.46E+00
WIDE01010634T	3.12E+00	5.88E-01	9.65E-01	2.06E+00	1.45E+00	2.38E+00
WIDE01010610T	1.46E+01	2.58E+00	3.45E+00	4.20E+00	2.96E+00	1.36E+01
WIDE01010630T	3.44E+00	3.10E+00	3.98E+00	4.39E+00	3.13E+00	3.69E+00
WIDE01010491T	7.66E-01	6.08E-01	9.78E-01	1.26E+00	1.05E+00	8.25E-01
WIDE01010495T	1.04E+00	8.76E-01	1.92E+00	1.60E+00	1.75E+00	1.21E+00
WIDE01010485T	3.84E+00	1.32E+00	2.02E+00	2.12E+00	3.20E+00	3.05E+00
WIDE01010474T	1.52E+00	1.59E+00	2.01E+00	3.43E+00	2.04E+00	2.81E+00
WIDE01010513T	1.28E+01	1.70E+00	2.94E+00	2.64E+00	2.66E+00	1.22E+01
WIDE01010523T	4.83E+00	3.50E+00	2.98E+00	5.30E+00	2.91E+00	3.54E+00
