MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
5:Del:R:3	3.19E-05	2.03E-05	6.51E-05	4.81E-05	5.37E-05	8.53E-05
5:Del:R:4	9.38E-10	3.03E-09	6.95E-09	2.31E-08	4.10E-08	4.05E-08
5:Del:R:5	4.05E-10	5.92E-06	1.09E-08	9.56E-05	9.77E-05	2.09E-04
2:Ins:R:0	2.48E-04	3.49E-04	4.21E-04	5.58E-04	6.89E-04	7.50E-04
2:Ins:R:1	6.79E-05	2.54E-04	2.03E-04	5.45E-04	5.69E-04	6.61E-04
2:Ins:R:2	4.67E-05	1.14E-05	1.59E-04	4.15E-04	4.65E-04	5.49E-04
2:Ins:R:3	6.79E-05	8.88E-05	1.00E-04	6.04E-05	1.15E-04	8.08E-05
2:Ins:R:4	1.10E-04	1.73E-04	2.73E-04	1.39E-07	1.36E-04	1.95E-05
2:Ins:R:5	4.00E-04	7.92E-04	5.30E-04	2.54E-04	1.42E-03	4.84E-04
3:Ins:R:0	1.16E-04	1.67E-04	3.71E-04	2.60E-04	5.11E-04	1.57E-04
3:Ins:R:1	6.07E-05	2.26E-04	5.65E-05	4.75E-04	5.91E-04	6.03E-04
3:Ins:R:2	3.62E-05	2.57E-06	3.63E-05	6.58E-05	8.09E-05	8.67E-05
3:Ins:R:3	9.41E-10	3.02E-09	6.90E-09	2.31E-08	4.10E-08	4.06E-08
3:Ins:R:4	5.03E-10	7.47E-05	4.19E-09	2.91E-08	2.84E-08	6.04E-08
3:Ins:R:5	6.81E-05	1.85E-04	1.85E-04	2.77E-05	2.05E-04	6.25E-05
4:Ins:R:0	1.67E-04	3.12E-04	4.72E-04	1.63E-05	3.06E-04	5.09E-05
4:Ins:R:1	1.12E-04	3.24E-04	2.38E-04	5.63E-04	8.31E-04	4.65E-04
4:Ins:R:2	3.67E-05	1.41E-04	2.33E-05	4.71E-05	9.48E-05	3.86E-05
4:Ins:R:3	6.14E-05	7.90E-05	3.04E-09	2.52E-08	7.20E-05	3.63E-08
4:Ins:R:4	5.91E-05	1.46E-09	2.84E-09	2.53E-08	4.25E-05	4.07E-08
4:Ins:R:5	7.96E-05	2.06E-04	1.57E-04	5.56E-05	3.16E-04	5.66E-05
5:Ins:R:0	6.32E-04	4.52E-04	2.39E-03	1.58E-08	1.64E-03	1.08E-07
5:Ins:R:1	1.63E-04	4.37E-04	4.79E-04	1.09E-03	1.14E-03	1.23E-03
5:Ins:R:2	4.71E-05	1.68E-04	1.89E-09	1.59E-04	1.85E-04	1.44E-04
5:Ins:R:3	2.05E-05	8.73E-10	7.86E-05	7.79E-05	8.91E-05	1.02E-04
5:Ins:R:4	2.40E-05	2.88E-09	3.20E-08	6.21E-05	2.54E-05	1.75E-04
5:Ins:R:5	2.46E-05	8.17E-05	3.78E-09	1.04E-04	7.53E-05	2.08E-04
2:Del:M:1	2.34E-04	5.41E-04	5.38E-04	1.47E-03	1.92E-03	1.42E-03
3:Del:M:1	5.67E-05	1.33E-04	2.50E-04	4.03E-04	5.49E-04	5.16E-04
3:Del:M:2	1.28E-04	3.85E-04	4.17E-04	1.19E-03	1.33E-03	1.25E-03
4:Del:M:1	4.08E-05	1.69E-04	1.78E-04	6.00E-04	7.94E-04	7.10E-04
4:Del:M:2	1.05E-04	2.38E-04	2.99E-04	1.08E-03	1.27E-03	1.17E-03
4:Del:M:3	9.61E-05	2.57E-04	5.15E-05	2.06E-03	2.07E-03	2.70E-03
5:Del:M:1	2.00E-04	4.83E-04	8.81E-04	1.80E-03	2.55E-03	1.97E-03
5:Del:M:2	1.99E-04	5.53E-04	6.70E-04	1.58E-03	2.11E-03	1.88E-03
5:Del:M:3	1.39E-04	3.40E-04	5.29E-04	9.46E-04	9.93E-04	9.90E-04
5:Del:M:4	1.15E-04	2.04E-04	9.26E-05	5.55E-04	8.90E-04	7.35E-04
5:Del:M:5	1.65E-04	4.00E-04	3.66E-04	6.63E-04	8.19E-04	1.06E-03
