Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
SP116806	0	0	17	8	0	6	7	0	0	8	6	0	0	0	0	0	0	0
SP116857	0	0	8	0	16	11	16	7	0	9	9	0	2	0	3	0	0	0
SP116888	0	0	3	2	4	10	0	0	0	0	3	0	1	0	0	4	0	0
SP116818	0	0	0	0	0	0	1	4	5	3	1	2	1	5	0	0	0	0
SP116837	6	0	0	6	25	2	0	0	0	2	0	18	0	6	8	0	0	0
SP116905	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0
SP116804	1	0	16	13	0	0	8	0	0	10	3	0	0	0	0	0	0	8
SP116819	0	0	3	0	0	0	0	6	10	2	1	6	1	2	0	0	0	0
SP116856	0	0	2	0	19	11	12	0	0	3	0	0	3	0	1	0	0	0
SP116839	14	4	2	8	19	0	0	8	0	0	0	17	0	5	0	0	1	0
SP116925	0	0	4	0	2	0	0	0	0	1	5	7	0	2	0	4	0	3
SP116878	0	0	0	1	0	0	11	0	0	0	0	0	10	0	0	0	0	0
SP116893	0	0	9	0	0	21	0	4	0	0	0	0	14	1	0	0	0	3
SP116876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
SP116927	0	0	10	0	0	0	0	0	0	1	8	5	13	1	0	5	0	0
SP116909	0	0	7	0	0	10	2	0	5	1	0	0	0	0	1	2	0	0
SP116795	0	0	0	0	0	1	0	0	3	1	2	0	0	0	0	0	0	0
SP116826	0	0	22	0	4	5	5	5	0	0	6	1	0	0	0	0	0	0
SP116891	5	0	0	3	3	9	0	0	0	0	0	0	5	3	1	0	0	2
SP116860	0	5	1	8	8	1	2	3	5	0	3	0	0	0	0	0	0	0
SP116848	0	0	3	4	13	0	0	5	0	0	7	0	12	3	9	0	0	0
SP116910	0	0	23	2	0	0	20	8	2	11	0	0	0	0	3	3	0	0
SP116797	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0
SP116862	0	10	4	14	17	0	0	1	0	11	2	1	3	3	0	0	0	0
SP116823	0	0	12	2	0	10	0	0	0	4	4	2	1	0	0	0	0	0
SP116897	0	0	1	0	0	1	0	0	0	0	4	0	0	0	0	9	0	0
SP116846	0	0	0	7	0	2	0	0	0	0	2	1	4	2	1	0	0	0
SP116784	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SP116896	0	0	0	0	0	1	0	0	0	0	3	0	0	0	4	4	2	0
SP116824	0	0	13	1	4	6	0	0	0	1	4	0	6	0	0	0	0	0
SP116881	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	2	0	0
SP116812	0	0	4	4	0	0	6	1	0	15	0	6	1	1	1	4	0	0
SP116915	16	0	2	21	0	18	0	0	0	0	7	0	0	0	13	0	1	0
SP116786	0	0	4	1	0	1	1	0	2	15	10	17	0	0	2	0	0	13
SP116851	0	0	2	0	0	3	0	0	0	2	0	6	1	0	1	0	0	0
CPCT02220038T	1001	138	116	0	0	0	0	0	0	0	11	0	0	0	7	0	0	0
CPCT02290013T	57	614	54	37	0	9	34	0	0	1	0	0	6	13	0	21	0	0
