InsDel1a	InsDel1b	InsDel1c	InsDel2b	InsDel3a	InsDel3b	InsDel4	InsDel5a	InsDel5b	InsDel5c	InsDel6	InsDel7	InsDel8	InsDel9	InsDel10	InsDel11	InsDel12	InsDel13	InsDel14	InsDel17	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel_A_alpha	InsDel_A_beta	InsDel_B	InsDel_C	InsDel_E	InsDel_F	InsDel_G	InsDel_H	InsDel_I	InsDel_J	InsDel_K	InsDel_L	InsDel_N	InsDel_O	InsDel_P	InsDel15	InsDel16	InsDel_M	InsDel23	InsDel2c	InsDel2a	InsDel_N_beta	InsDel_D	InsDel_N_alpha
T[Ins(C):R(9,)]A	0.000119729006010932	3.83566310384978e-06	0	3.02226317966859e-05	4.56080945326543e-05	4.72558058906376e-06	0.000159432888753759	6.94828786541072e-06	1.49825221916684e-05	3.49780082439876e-05	3.60871624244858e-05	9.53327452725406e-05	4.56206757502271e-05	9.00456223608567e-06	0.000142664506564863	0	0.000137800745425852	7.32413425280426e-05	0.000134484179904953	5.75511462065078e-06	8.76640532592766e-05	7.14973606431911e-05	7.37731071782043e-05	0.000238453111462613	0.000128815959727908	0.000186915054997758	8.01411791656645e-05	3.37931225588693e-05	0.000300684890191692	0.000146096796557838	0.000114823420776263	0.00016781919795151	3.37707774708389e-06	0.000323538767899662	1.13364630378328e-05	0.000194789698880878	9.80357743586919e-06	0	0	0	0	0.000263808404828587	0	0.000180876520512999	8.4689884747114e-05	9.8836330532457e-05	8.66893176158818e-05	2.41913326506415e-06
T[Ins(C):R(9,)]G	4.92323222670503e-05	3.95789212536851e-07	0	1.02468684556573e-06	3.89131800534318e-06	1.17193533711854e-06	6.61002600849929e-05	7.80359467134875e-06	3.28880522006582e-06	0	7.18688544475331e-06	7.71598580808998e-06	1.97940948503051e-05	4.60050494134374e-06	4.88829207816919e-05	0	5.60428270702059e-05	1.2107293151202e-05	2.99652807274851e-08	4.13474254299182e-06	7.31346384254254e-06	1.24407559433694e-05	1.62748008853546e-05	3.65374224497429e-05	3.95358456849114e-05	6.7661010680749e-05	3.20191315711391e-05	6.75862451177386e-06	7.40265212209911e-05	1.80124083324292e-06	7.02781922340251e-05	8.2476687692392e-05	0	7.97678401013256e-05	5.20021240267559e-08	3.84587699013499e-05	6.12477020892834e-06	0	0	0	0	2.14381547941967e-05	0	1.54043139632993e-05	1.18677305737996e-05	0	0	4.18056911279143e-06
T[Ins(C):R(9,)]T	3.89285158097218e-05	6.14055322391733e-06	0	0	2.1784452667301e-05	1.58708586244466e-06	2.9896254613509e-05	1.92444031336057e-06	5.07059256891747e-06	0	1.58900148821014e-05	1.31085829712254e-05	2.03596404174567e-05	8.59244923832315e-06	0.000231130142380412	0	3.0858109542528e-05	7.03198226039823e-06	1.17463900451742e-05	2.41938313664251e-05	2.66210083868548e-05	1.98648611117369e-05	4.02873674095958e-05	5.48655390337232e-05	1.79954927198837e-05	2.80130503746437e-05	4.66751189083661e-06	5.54207209965457e-05	4.90757854129832e-05	1.64882814735314e-05	4.83606399034617e-05	0.000249073696608092	0	8.91293380915466e-05	2.99012213153846e-07	0.000172355416438424	4.69467088478243e-06	0	0	0	0	2.91797106921011e-05	0	5.4395093736381e-05	2.28507538675589e-05	5.52300843421652e-06	4.33392386930468e-05	1.76143584772727e-07
A[Ins(T):R0]A	0.00354862345765088	0.00477571486749117	0.00242276027336503	0.000145122682040122	0.00135380685446545	0.00223218329059159	0.00097028943066503	0.00230057984013003	0.0021397125217766	0.00236048221962174	0.00196109498420239	0.000530575376489844	0.00178381555063114	0.00346290971703045	0.00129227387410453	0.000188787225938207	0.000556635294737456	0.0166862008729203	0.033354863387536	0.000857400328678507	0.00179321867231902	0.00722725878567866	0.00174930340388709	0.0135628250317325	0.000829637735816017	0.000836994843775575	0.00165579984327429	0.0318682662979161	0.00266756693485255	0.00118917688882386	0.00152106128134392	0.00137875566574175	0.0630838123155271	0.000940237932737342	0.00544130725019463	0.000352425276396883	0.000278509377688926	0.00245544256801755	0.0043752954905215	0	0.0211981566820276	0.000333482407909726	0.00415207423186627	0.000231135133406492	0.001611753898371	0.00464623686425635	0.00194691611018257	0.000484201668386863
A[Ins(T):R0]C	0.000216880153420684	7.81741899056243e-05	0.000120753759848383	2.51667593388946e-05	0.00129079983420445	0.00122622599839536	0.000192558932646844	0.00125768546081844	0.000494199033916922	0.000495781044423993	0.000294429034928333	2.58216720953485e-05	0.000196385698193384	0.000963344026476975	0.00116692139197598	1.97859822685748e-06	0.000337655220509881	0.000699185286030495	0.000862340848775566	0.000904335244031387	0.000265509210250305	0.00130730153346103	0.000939717471985039	0.00143761594362799	0.000362970444117525	0.000217696881077808	0.000312676621567144	0.00369831933284266	0.0039708750751487	0.000235258217803363	0.00282910947035049	0.000260705564673039	0.0148794045536516	0.000135440854639196	0.000173128071416077	0.000136137238588849	3.05202921280656e-05	7.00564905654325e-05	9.34427877483714e-05	0	0.0285714285714286	0.000204257974844707	0.000324944939885186	1.34583888355967e-05	4.12789755429521e-05	2.1870535578214e-05	5.64233960473509e-05	4.00300501523827e-06
A[Ins(T):R0]G	0.000380982222907033	0.00487338749654383	0.000617970347333519	0.000352683699889717	0.00145058866750279	0.00366941819245323	0.000287188998034756	0.00091188772700307	0.00101033579778461	0.000351346759429204	0.000777555467836181	0.000343459415681152	0.000639038213602922	0.000681777963433141	0.00135784086596587	2.02685672019547e-06	0.000976996677594134	0.00119466718036725	0.00155792491030268	0.000438170959758674	0.000182330748147788	0.001786707744922	0.000464718335379054	0.00356774204457188	0.000588684093251287	0.000246080614538694	0.000177038726019432	0.00159706297213216	0.0199506353745407	0.000497569687352163	0.00217385770405274	0.00119462656582961	0.0298567443619687	0.000444118654751499	0.0084940139379993	0.000126380736489982	0.000707623008341355	0.000776470988427635	0.000520091773635163	0	0.015668202764977	0.000184606332950027	0.00057767989312922	6.92971736905304e-05	0.000138981388025325	0.000582347550160545	0.000623790182929637	0.000508486754881012
A[Ins(T):R1]A	0.000913712496362723	0.000238893712343567	0.00125305845872475	8.58372288323907e-05	0.00147533606438425	0.0013200062317121	0.000558546507592275	0.0069384539970081	0.00500373087222413	0.0049457881428041	0.00034108825024624	2.49943298135273e-05	0.00119523342737759	0.00144491621441678	0.00282961195903821	0.0292292525034455	0.00135865684806622	0.00311071323846085	0.00860590876381081	0.00658809761836595	0.00152321777635875	0.00702574543832784	0.00322222146706626	0.00212769360781828	0.000933203830355154	0.00119900091981604	0.000708458292350634	0.00179982170748538	0.00192123668216945	0.00117802305135647	0.00173713151716944	0.00226496915005224	0.014372842891589	0.000701138636775964	0.000725897649289485	0.000469872006604471	0.000115793662863	0.000132447520251822	0.000252469941891405	0	0.000921658986175115	0.000273336473626008	0.00162472469942593	6.17506907190969e-05	0.000295550475599604	0.0010167198848094	0.000104402253089728	0.000104691791917339
A[Ins(T):R1]C	6.54485672050948e-05	0.000243317238836626	0.000262530930137656	5.19099599786595e-05	0.000487948183994633	0.00083787214213365	0.000161406648869055	0.00192968446721112	0.00115251467399231	0.000849583375588241	0.00055708914810706	2.78740538144336e-05	0.00028539314470359	0.0010705991032703	0.00148129866124242	0.0325451900976853	0.000714188444656937	0.00208993874186902	0.00303371498613132	0.000666475798010898	0.00055966891510377	0.00183060680156974	0.000575943231254467	0.00292680824535379	0.000476604522877501	0.000616650226367461	0.000466821201762023	3.98758846194658e-05	0.00713358350724537	0.000115371784652329	0.00218038121496058	0.000732849832541137	0.00364048981135644	0.000111495550469429	0.000268148952543967	0.000145525035666538	6.17654966721638e-05	1.13110598142843e-05	0.000170291180516617	0	0.00645161290322581	0.000275718490825363	0.000505469906488067	1.8510381119518e-05	0.000145771842767247	0.000379330042223809	1.07751884094268e-05	5.24339677510558e-05
A[Ins(T):R1]G	0.000552556934064549	0.000636120570990662	0.000293389508408549	0.000404638701048401	0.00130258002004733	0.0112030774753835	0.00051497195735458	0.00488054478447344	0.00422264047530966	0.00270925118428836	0.000548391572677011	8.81323336161048e-05	0.000718044929333997	0.00102465063932029	0.00135315286935491	0.0444187580570571	0.000828813464061786	0.00168275190245311	0.00483849387906702	0.00137301389876943	0.00024763388570849	0.00235844453968161	0.000861634577707131	0.00105170622446601	0.000315763753311975	0.00204412809660612	0.000908507851991891	5.00138213871266e-05	0.00175153564873159	0.000692357718485548	0.00319798873659273	0.0013130103245051	0.00732150455567788	0.000183557568500893	0.00155091134697397	0.000118297587948769	0.000257629927556396	0.000681727000890094	9.02344460473309e-05	0	0.00645161290322581	0.00194968107767222	0.00245513954579918	5.88299497655166e-05	9.07964738162691e-05	0.000700916477522487	0.000538672698633037	0.000165715600451626
A[Ins(T):R2]A	0.000840359126515497	0.000433528878038159	0.00079181794956241	0.000209193760625496	0.00043366602986075	0.000821869386727719	0.000360963458288314	0.0108906366790686	0.00329046732255018	0.0022313924801749	0.000340768894826555	0.000141558154254188	0.000863635209837718	0.000411411551546118	0.00207525592239051	0.0167705503123507	0.00189711478765129	0.00144385747531046	0.00266915738080074	0.0180555266868576	0.000737264195413511	0.00329602025597158	0.00143308100322169	0.00251888727734309	0.00081798618697747	0.00250368434401602	0.00113791606142651	0.0254374350749633	0.00178400763522541	0.000402057737527897	0.00115074973134148	0.00126496565206293	3.37707774708389e-06	0.000423251303173764	0.000516693104329846	0.000481670567282172	0.000161359586156477	0.00106698225262833	0.000719356606121357	0	0.000921658986175115	3.69212665900054e-05	0.0013719897461819	8.76481742757794e-05	0.000177215604802009	0.000488807914726291	0.00083543482931359	3.48338144015873e-05
A[Ins(T):R2]C	0.000577091426983089	0.000274066568392981	0.000451933155239036	0.000371308227829999	0.000334995137815473	0.000462056047961017	0.000344676486707547	0.00449068147122689	0.00183133856845382	0.000869416839602065	0.000206050893784873	6.46230336240089e-05	0.000175912948662497	0.000241102118444871	0.000687771327277293	0.020472218043841	0.00115439866359956	0.00241329995386156	0.00173241273997882	0.00044901069020922	0.000397968229545154	0.00134062930992337	0.000604172597956746	0.00164220174720291	0.000368094026275124	0.00278460916866155	0.000249431835446308	3.8524159717111e-05	0.00238525731579744	0.000374115411781436	0.00051811360525742	0.000621714919181486	0.00357294825641476	0.000127487045867606	0.000253380349320368	0.000272019219855344	0.000275446992584462	0.00050221937270997	0.000107748889856104	0	0.00184331797235023	0.00161143463536378	0.00198577463263169	3.65815391387831e-05	7.49852182836515e-05	0.000214130937288238	0.000398692811378582	7.45683978956416e-05
A[Ins(T):R2]G	0.000518274999403269	0.000557015112349657	0.00127787012549934	0.00162626810627286	0.000693192692247968	0.0194519357041375	0.000260025642042427	0.00786051577125706	0.00312701488310453	0.00160166610875558	0.000149899879993176	0.000381711051778882	0.000901385376445086	0.000635712057955267	0.00212342427555944	0.0189553570812414	0.000826531249710203	0.000699911516125255	0.00218416931222639	0.00344485516220372	0.000156550788102825	0.00104225290927078	0.000191638731976216	0.00153350244642525	0.000514658500755017	0.000944878751794153	0.000508665445863373	3.24413976565145e-05	0.000863757843230774	0.000103351966015112	0.00123130666585464	0.00333021225588407	2.70166219766711e-05	0.00060796857419156	0.00272912347104817	0.000213139864165667	0.00114879878708641	0.00143321939889452	0.000606218858840318	0	0.00184331797235023	9.11121578753359e-05	0.00339386937213417	7.97365986851484e-05	0.000259061572390128	0.000866866750126531	0.00114510767367184	0.000231996726786267
A[Ins(T):R3]A	0.00059450036814415	0.000891596687253604	0.00126382480326306	0.000317371414750221	0.000530503268199059	0.000645065535072717	0.00058906387552878	0.005269822774123	0.00166177882951442	0.000736415963274069	0.000132604701264457	0.000196711368631146	0.0004639641575317	0.000219214220602567	0.00135026211855785	0.0154548307499838	0.00188600908260239	0.0024308269984628	0.0018119705603103	0.00230998008395092	0.00118144132733713	0.00178627736201369	0.000611224976847171	0.00143108760732172	0.000273530520801182	0.000623746159732683	0.000296690393341029	0.0157982847962714	0.000453601974993358	0.000184153782367894	0.000668888552014679	0.00169049815877222	0.0036067190338856	0.000422277590683157	0.0017113248990655	0.000331295642490905	0.000244773827770022	0.000746557670928584	0.00107018042497291	0	0	0.000211404026442773	0.000324944939885186	4.49879356904585e-05	0.000277648458935268	0.000687265449701211	0.000598326483157259	0.000215224732387786
A[Ins(T):R3]C	0.000818616665696772	0.000456921184585007	0.000540999545414536	0.000183632890961384	0.000287537223863068	0.000302813928424237	0.000793037490800449	0.00321006039684214	0.00124606946687208	0.00116481878597267	0.000137664401913739	0.000120717060662319	0.000679861177791814	0.000158910131347075	0.000792260600469787	0.0134513311405639	0.000456153575539599	0.00267665381059571	0.000520017481744776	1.06162308536277e-05	0.000825129368928458	0.000449696341321621	0.000162085607636282	0.0031031608703628	0.000141823466037275	0.0028006014960966	0.000414778444179195	4.32551968753527e-05	0.000181215602851061	6.59877651409187e-05	0.000583625542289412	0.00152550263893792	0.00375193337701021	0.000480029317279627	0.00101658952259905	0.00018304786205259	0.000276763670238072	0.000707897688303537	0.000229438490999421	0	0.000921658986175115	0.000454369780777002	0.00267176950572264	3.47023314440303e-05	0.000129798909740774	0.000374452267556101	0.000559648543273119	0.000134654667994848
A[Ins(T):R3]G	0.000754279126499708	0.00111354130861324	0.000985297051645463	0.000558961044108602	0.00405626831979401	0.00969982390990454	0.00101923316051706	0.00347826279654103	0.00189774849692625	0.000412669385699397	0.000239855359209518	0.000121196280226357	0.000237048424471583	0.000436896363091691	0.00181435212947861	0.0124806115470703	0.000656843791090406	0.000785471796003543	0.00215042840612724	0.000942497800205217	0.000473674769421874	0.000311839316003203	0.000105619560653616	0.000527432044146161	0.000463529218694593	0.000274290353897875	0.000339258101785459	8.31310814948185e-05	0.000404646289391725	0.00041687178873976	0.000355808172430596	0.00162277202840856	6.75415549416779e-06	0.000426001038072333	0.00267072508576613	0.000141327470810049	0.00051264129393651	0.0013313366910085	0.00044749137774433	0	0	3.93032837893606e-05	0.000361049933205762	5.65096657084845e-05	0.000185732293158448	0.00102064425435943	0.0010549928434429	0.000304278099105424
A[Ins(T):R4]A	0.00168297263604882	0.00504463035569157	0.00244427354453872	0.00177833839033182	0.000592528798755443	0.000457881298602822	0.000567711379736029	0.0027414127434269	0.00155929150005796	0.000756938320715824	0.000345903574574371	0.000433375327398813	0.000351213222960581	0.000268791627763449	0.00481777724692863	0.00760495944814676	0.000661054637288396	0.00136589563716648	0.00292398212810727	6.87261260524317e-06	0.00332484693209669	0.000762504018868525	0.000628784877885892	0.000607985711097656	0.000536692809655843	0.000543754262713649	0.000615201404771719	0.00553193416288691	0.000729261066994947	0.000489314000199799	0.000684643673376956	0.00069121111642459	1.01312332412517e-05	0.000728548461043397	0.00848948975320897	0.00756145929817056	0.00216162471670842	0.00387852914249511	0.00144282780203997	0	0.000921658986175115	0.000248325293032778	0.000613784886449796	0.000280999001488366	0.000500733274214468	0.00196149620465313	0.00311550372157555	0.00179156350328731
A[Ins(T):R4]C	0.00254285897305156	0.00262520000160178	0.00308934422329577	0.00100335984682396	7.64453463577864e-05	0.000226107301022118	0.000216506301877886	0.00177595818790346	0.00127626208106819	0.00120205236463391	0.000322601736951912	0.000357450423642709	0.000220072631697583	0.000317053689812301	0.00161826828046926	0.00567075903516022	0.000801957265600554	0.00179417842336359	0.0022596218890982	9.10760857442794e-06	0.00255415411236956	0.00102916657896494	0.000312385906549011	0.00155696443667536	0.000400157577754766	0.00248175352224014	0.000839522026245326	5.88000332524326e-05	0.000353318632515925	0.000917074058848201	0.000641819592546564	0.00128152842072062	6.75415549416779e-06	0.00032425719996202	0.00489774204827396	0.0201335914722272	0.00239523883837312	0.00335863623882532	0.00161463049134651	0	0.000921658986175115	0.00228614100708114	0.000722099866411525	0.000271630761944997	0.000370126981212454	0.00175375500772427	0.00264564480163772	0.00193349829928184
A[Ins(T):R4]G	0.00235922799165682	0.00255525007871549	0.00276348533330575	0.00153298782244136	0.00259951589694626	0.00281897963851977	0.00138429596673715	0.0017680757581351	0.00207912332340406	0.000206612472457735	0.000390527246217239	0.000318527880155326	0.000212315231668154	0.00047474456457014	0.000729692627225624	0.00585139057572431	0.000533572072240827	0.000691074333343597	0.0020809389201202	0.000902826621752188	0.00129430026353397	0.000522565547485054	0.000420329095447413	0.000375798301722095	0.00114225373071359	0.000274002885382013	0.000325885680218212	4.12276095218206e-05	0.00056445410086961	0.000420508909653039	0.000922210201603568	0.000900584741593626	3.37707774708389e-06	0.00101765719289878	0.00619992723602796	0.00207118627550581	0.00250448363260693	0.00310164230628018	0.00121704124771255	0	0	6.07414385835573e-05	0.000397154926526339	0.000375079848257722	0.000359975442172807	0.00194526905694318	0.00245598414126415	0.00127953967158304
A[Ins(T):R5]A	0.0084936117565438	0.0233277638030557	0.00865199087336673	0.00491574934673398	0.000448138961575579	0.00042103182443491	0.000695370871389004	0.00173144983600961	0.00257752818460138	0.00217269209340457	0.000309566481821436	0.0011171709691886	0.00112294727813617	0.000843535518005689	0.00361011467424357	0.004085419270514	0.00130674450753374	0.00182388953401176	0.0029188880303836	8.26948508598365e-06	0.00111245098508915	0.0010248896488136	0.000746390348262612	0.00154469566672048	0.00050902643454586	0.00190531862824957	0.000488525132054413	0.0012104696500587	0.00026558572032459	0.000690487199158719	0.00235941668498646	0.00230083407658582	0.00304274705012259	0.00244646539667231	0.0129739189197183	0.0102627340929451	0.0096792081084383	0.0110206178580482	0.00385281027557638	0	0	0.000435313643182161	0.000144419973282305	0.000702603139656418	0.00167037253407792	0.00456599674869594	0.00871468837152399	0.0155334279975361
A[Ins(T):R5]C	0.0106222257232932	0.0141327189722444	0.0122254737265297	0.00430385365580116	0.000549364036240387	0.000350867601730736	0.00117467712148536	0.000661859516997534	0.00259560565624668	0.000466314183603454	0.000248636244749051	0.000946023485576971	0.000449118586393971	0.000854063617153192	0.00113170187009273	0.00387259931489347	0.00187318368082377	0.0025613865699555	0.00141732781312932	0.000217688607398597	0.000214369814331326	0.000946654105762161	0.000239644013884118	0.000546910748738143	0.001042489159798	0.0018290411270539	0.000105205718019457	3.78482972659336e-05	0.00141572156371996	0.000246146487712004	0.00275765175031394	0.00116862344048152	1.35083109883356e-05	0.0017881482283035	0.0099204191995222	0.000823346674215476	0.00704480734929818	0.00756296826106913	0.00426684013460054	0	0	0.00015364010935841	0.00119146477957902	0.000906280342880014	0.0013349218605693	0.00673047675504427	0.00600919466122585	0.0101068305301647
A[Ins(T):R5]G	0.00723315133214325	0.00867170672410484	0.0101791930508085	0.00401283133136548	0.0047874157962662	0.0027454936710524	0.000789890516630606	0.00134481228214353	0.00429033659464981	0.00104726245585151	0.000180838477651598	0.00114483570871069	0.00136408648221015	0.00111816185440326	0.00206394193518854	0.00349029553066994	0.00150693649319089	0.00158017086409679	0.00277960940556225	0.000432080595742646	0.000599612616790456	0.0022760396622059	0.00186331581781875	0.000602520418059649	0.000314199559515279	0.00106050161485817	0.000619752228865284	0.00121182137496105	0.0011311300482492	0.000552230418791727	0.003275259843656	0.00141854002607983	3.37707774708389e-05	0.00260505653929044	0.0101009445730811	0.0022915017066221	0.00767753260407013	0.0072745639589907	0.00363291334810777	0	0	0.000134583971763568	0.000613784886449796	0.000909056529395536	0.00150545747351338	0.00520691130111052	0.00572147328218862	0.0106297255461775
A[Ins(T):R6]A	0.0219675231064349	0.0450809326078998	0.0239124086855242	0.00940999207050026	0.00143887776328611	0.000610369113694354	0.000425793886690738	0.000615615713036584	0.00506683008134638	0.00416002740995838	0.000415498063033012	0.00220442651938537	0.000868338663804529	0.000860844263911714	0.00205760826771185	0.00306369044956213	0.0057596179303167	0.00141921545072371	0.000918226097332326	1.0560355954398e-05	0.00128702946156384	0.0015051566260912	0.00095696288916509	0.000742310607836135	0.00286628101428253	0.00261984431930705	0.000398535502799084	0.000938772944685389	0.00101580420440015	0.00234888732504236	0.0012943632592977	0.00470007544277907	6.75415549416779e-06	0.00220695400516247	0.0100905441482757	0.00364510292514114	0.0156454690671045	0.0191593135190272	0.00870470420289194	0	0	0.00155188420537991	0.000830414846373253	0.0010692228467637	0.00251152429895692	0.0093814822820493	0.015217926505345	0.0271595807566196
A[Ins(T):R6]C	0.0259375409420414	0.028243413438897	0.0282591662735909	0.00935226053800338	0.000705097585018024	0.000560665108937568	0.000667489784445658	0.000398858073835768	0.00656244586208975	0.00422018336187482	0.00034595633764371	0.00188994942161388	0.000511281469983382	0.00185456080479374	0.00172330971954434	0.00168750299504274	0.0084783620284019	0.00230921458173753	0.00197141581906124	0.000184275417659284	0.0028289757999127	0.00357747722854119	0.00102535947163661	0.00141539208612561	0.0017131989946234	0.00693319592540007	0.000968205329075691	4.46069217777075e-05	0.00137692932465384	0.00111085755182459	0.00308751031108902	0.00193940327758227	2.70166219766711e-05	0.00227289293977922	0.0119409747291128	0.000382687450058196	0.0113594712553932	0.0166284361623953	0.00905796483678394	0	0	0.00303409440767867	0.000685994873090948	0.00125358720641035	0.00241228042713872	0.0121887066082098	0.0132905228087812	0.0163240996162486
A[Ins(T):R6]G	0.0292715199136568	0.0100355090440629	0.0354183811461328	0.0116154559710079	0.00380126805698571	0.00225519333279414	0.000807060849381855	0.000585862483478	0.00700598616998237	0.00659867681128166	0.000284526239914426	0.00348152682777044	0.000321927388341582	0.00234516317857571	0.00272966993429053	0.00167399061690811	0.00604224285547574	0.00145347068682194	0.00377163998932637	0.000853712585329352	0.000870448466539413	0.00292439806411078	0.00188091437634176	0.00103116447660577	0.00288232973949074	0.00244448095967037	0.00121054254644793	0.00494258210546022	0.000526187298478146	0.00118701770910709	0.00250055079735779	0.00132401002582738	0.0076321957084096	0.00352856631025094	0.00727543516514932	0.00359144216359737	0.0141953631465515	0.0248918445747825	0.00969509010731173	0	0	0.00265475816868136	0.00162472469942593	0.00200190476047157	0.00389604499865048	0.0130479364870402	0.0197731753462345	0.0164658724737862
A[Ins(T):R7]A	0.0326390883415273	0.0366186041976566	0.0348626363513448	0.0117711070288788	0.00101149326753488	0.000438609232809948	0.000363834382092381	0.000224379805155753	0.00557583632441402	0.00345640055161697	0.000365967425941582	0.00377846999776901	0.00113413565460632	0.00112943944402856	0.0036437210056071	0.00187098178671377	0.00159356420695872	0.000822187914651447	0.0058526088747273	5.19636562835459e-06	0.0014600782051848	0.00147130432045935	0.0012779610563354	0.00136507262036264	0.0033106767045228	0.00402694974972424	0.00111877926267408	0.00164910438087282	0.000411837265596319	0.000360201980986194	0.00184729700672554	0.00277500127803043	2.02624664825034e-05	0.00205404467550451	0.00199448946492219	0.0145464908386162	0.0134120928153398	0.034260313035521	0.0133680755249735	0	0	0.000166741203954863	0.000180524966602881	0.00156599899924592	0.00694208111754119	0.0139247128721777	0.0272197844773698	0.0210898716971407
A[Ins(T):R7]C	0.0314687521952055	0.0239451076681692	0.0356335624026271	0.00901840405136406	0.000705878158006633	0.000418003063506001	0.00149384655439523	0.000203929117044581	0.00633313977593621	0.00371713560290458	0.000630824149007018	0.00229585720558706	0.000846989318644557	0.002673885218006	0.00461372488635885	0.00109271706465205	0.00660704269169632	0.00150428811896695	0.00421353798421459	0.00061775288588267	0.00201242146733962	0.00269640271843294	0.00184631592790377	0.00182774031668884	0.00103557861940207	0.00598485242149369	0.000760477712374008	0.000750207320806899	0.00150153287892969	0.00257263376649481	0.00209557557315874	0.0017638716453703	0.00733163578891913	0.000786661227102677	0.00547518663399807	0.0112695540580837	0.00829663739562383	0.0238635084431863	0.0115237002978032	0	0	0.0013875250186244	0.000685994873090948	0.0015578075810893	0.00510602731216699	0.012833993341669	0.0188922007115809	0.0126221765463598
A[Ins(T):R7]G	0.0325796747151254	0.00549660417511987	0.0377250506042466	0.010065284938387	0.00389120253596617	0.00177067807386144	0.00186879196371009	0.000311366235212188	0.00726182689630457	0.00440822904533138	0.000440285597607922	0.00404693210250536	0.00105261226110142	0.00244822559282444	0.00211106009050237	0.00187875140414119	0.00351362971358226	0.00108047683521042	0.00157416609245697	5.86686441911002e-06	0.00190337772144731	0.00190289768070013	0.00158435087363224	0.00196389739976615	0.00264531805900189	0.00204244867527662	0.000656672247921802	0.00197419421988914	0.000786278452433464	0.00216151209272271	0.00227056694786168	0.00068311938211854	0.00757140830896209	0.00256335465790431	0.00780271070171861	0.0130534340363177	0.00872409408361104	0.0283186659891305	0.0107183289838693	0	0	0.00128509827905212	0.00122756977289959	0.00172732175211855	0.0047721763420603	0.0135088837855499	0.0223793617114433	0.0100822300898333
A[Ins(T):R8]A	0.034575817732905	0.0201656931959364	0.037487970366416	0.00120298235669417	0.00156431907569812	0.000159902144004778	0.0013943165950148	4.21098210655829e-05	0.00436427824107367	0.00186741230417218	0.000319844172328017	0.00449849353694586	0.000374919007983684	0.00131547323005998	0.00549033694547983	0.000702981472454462	0.00132913270888413	0.000767932301743542	0.0027856623922692	0.000612556520254316	0.00151009010876139	0.00239263308196057	0.00164697181899172	0.00286959775793419	0.00177225578518286	0.00259929032042292	0.00091112165865076	0.00150244222896733	0.000502542648118572	0.00220073526650813	0.00193476260408204	0.00140374732430158	0.00424836380583154	0.00241233075655214	0.00114350070628635	0.00793855944906167	0.00114209704577084	0.0372316009220787	0.0143648452539086	0	0	0.000129819937364858	0.000902624833014406	0.00119440699012185	0.00683560493944507	0.0142853552110596	0.029487712312269	0.0139749763235677
A[Ins(T):R8]C	0.0294230586894046	0.0233733726893709	0.0340149442687563	0.00251500941022854	0.000980369651654755	0.000157881528557293	0.00137785019069628	4.78334650952187e-05	0.00458857947704865	0.00352834547009849	0.00058033822266018	0.00326348412944168	0.000870487736959704	0.00128857484957908	0.00149508115474299	0.00110236876331965	0.00109284316383504	0.000469103142351971	0.00269897283512458	0.000637923724504563	0.0020583926821432	0.0015266354231091	0.00116058544127066	0.000944645260960614	0.00313340463603409	0.00239792619002264	0.0010611588283817	0.000759669395123382	0.00118431925220093	0.000969009836206705	0.00404006326361261	0.000699092128483086	3.37707774708389e-06	0.000603143774097652	0.00103130612369862	0.013447494618183	0.0014672325928039	0.0246140305296871	0.0119407518600517	0	0	0.000189370367348737	0.00086651983969383	0.0012278324240297	0.00597541138178045	0.0125354234541607	0.019570820776779	0.0134979837575415
A[Ins(T):R8]G	0.0314892049787959	0.006126607474605	0.0380082360046696	0.000645946823031627	0.00106157695512056	0.000353455805787066	0.00131997623151141	0.000114803340040465	0.00370059701052393	0.00210423608679999	0.00148566362840714	0.00409816232638224	0.000469025790357706	0.000582060497427905	0.0064547866870597	0.00129873257271192	0.00142000341271405	0.000438582803883928	0.00109181496858665	7.2637368998505e-06	0.00318302667908338	0.00422642740694499	0.000987249460909628	0.00241672881926308	0.00186625269414221	0.00344742835166862	0.00144569179550828	3.71724348147562e-05	0.000399857309414135	0.000608218988025028	0.00180448496189313	0.0019162238303514	0.00189454061611406	0.00194756356201855	0.00259333292468331	0.0072973814172329	0.000603669581606887	0.0304831675835671	0.0121947937710846	0	0	0.00126723315005696	0.00028883994656461	0.00108818357055563	0.00556936488331514	0.0133667782712425	0.0241503300519343	0.00993751819135301
A[Ins(T):R(9,)]A	0.0246988348884076	0.0141213633141023	0	0.000226759820835194	0.00063473054666621	0.000195305618621587	0.00105492647281186	4.70170358713687e-05	0.00283595140687291	0.00112475185530945	0.000478080617276814	0.00363277733541405	0.00124330480058548	0.000461917814427345	0.00599109726707337	0	0.000789501518259169	0.000755239874630276	0.00221677153765789	0.000377770193691456	0.00328055171942369	0.00282167104368326	0.00110870082857459	0.00555044280379488	0.00187116803997394	0.00215386542005592	0.00448214165609203	0.00472630612108346	0.00148291740817041	0.00287586573292189	0.00156597962582369	0.00125818039569171	6.75415549416779e-05	0.0035155871239061	0.00043131861720892	0.0104837869341037	0.000406182727696297	0	0	0	0	0.000203662470544869	0.000252734953244034	0.000602032169270667	0.00486209112122064	0.0102173681810287	0.0226854572799715	0.00930041536830674
