Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
SP116627	0	0	98	65	16	0	12	5	2	16	0	7	9	8	13	12	0	4
SP116725	63	22	26	6	0	12	10	0	7	0	0	6	0	4	0	0	0	0
SP59292	113	50	0	11	0	0	16	3	3	38	0	18	3	4	21	0	0	0
SP116683	375	70	0	0	0	0	0	29	32	49	3	14	19	0	0	34	0	42
SP59372	3	14	0	20	4	0	25	34	0	0	5	10	6	0	1	22	0	0
SP116610	266	95	249	0	98	0	107	150	13	51	10	41	18	4	0	0	16	0
SP116638	201	28	0	0	0	0	13	11	44	15	0	13	0	0	0	0	0	0
SP59336	73	0	0	93	0	0	4	0	10	0	3	0	0	0	4	0	0	12
SP124971	602	470	0	0	76	211	0	15	57	53	1	24	23	0	0	0	0	0
SP116665	41	49	0	0	0	0	0	1	23	6	0	5	8	1	0	2	4	3
SP116674	0	33	0	189	0	302	60	10	17	6	2	24	0	7	0	17	0	0
SP116657	1029	76	0	458	0	0	190	26	41	13	0	32	40	0	76	0	0	0
SP116670	22	620	227	0	137	0	0	18	0	11	1	21	62	6	12	67	0	0
SP116642	0	303	280	0	65	268	24	96	94	5	10	27	24	16	0	0	7	0
SP116606	56	50	0	53	2	0	0	158	26	36	2	11	9	9	12	0	6	0
SP116604	90	0	10	99	0	0	20	4	25	38	2	34	0	9	32	0	3	0
SP59376	50	12	24	15	0	0	0	10	6	0	3	0	1	0	24	0	0	0
SP59272	49	23	0	45	41	89	25	2	0	0	2	0	0	3	0	0	0	0
SP124969	598	327	0	271	0	162	0	44	36	21	6	31	33	30	99	3	61	23
SP116608	0	45	0	0	0	21	0	3	19	13	0	4	0	23	3	0	0	0
SP59396	0	0	0	137	97	0	0	2	4	2	3	1	0	0	0	0	0	0
SP116688	0	0	65	70	0	127	0	9	20	6	0	0	2	0	0	13	0	0
SP59392	0	0	0	87	118	0	3	0	0	0	0	0	0	0	5	0	0	0
SP59456	295	50	0	111	0	0	64	11	21	26	1	21	20	0	23	1	0	0
SP59348	0	21	0	146	75	15	0	11	47	17	0	10	7	12	25	3	0	0
SP59300	107	126	168	0	0	0	0	244	44	0	3	9	26	0	26	26	0	0
SP59340	0	0	209	0	39	0	67	0	2	25	0	7	0	7	9	0	0	0
SP59380	0	0	44	0	0	18	15	6	17	16	0	10	3	0	0	1	0	0
SP59440	0	0	0	515	103	0	0	75	9	0	8	11	26	0	0	11	0	0
SP59428	65	17	0	0	0	0	11	1	0	20	0	7	36	12	0	0	6	0
SP59400	144	663	0	0	136	75	70	112	0	8	10	21	17	0	80	85	0	0
SP116624	101	210	0	0	65	101	5	11	30	11	1	7	2	4	0	6	0	15
SP59432	24	11	82	0	0	29	0	6	28	59	1	15	7	0	16	4	0	0
SP59452	0	648	0	8	496	0	52	12	0	23	13	21	3	0	43	43	24	0
SP116679	25	22	0	0	0	0	22	6	12	7	0	1	0	0	6	2	0	0
SP116676	20	1023	0	0	0	444	0	38	112	4	7	34	35	0	111	44	0	0
SP59360	117	0	0	571	0	116	0	0	12	0	0	9	0	11	0	0	0	0
SP59384	322	0	2	142	0	0	1	0	28	3	0	0	0	5	0	0	0	0
SP59332	106	49	0	0	4	0	39	0	12	0	0	0	0	0	8	0	0	0
SP116616	0	138	150	85	0	224	53	0	19	33	2	33	0	7	0	11	0	0
SP124981	130	87	0	101	0	60	29	0	35	18	0	9	3	0	0	3	0	0
SP59368	0	188	535	186	0	206	0	45	106	31	16	29	27	0	38	21	5	0
SP116648	1237	324	0	293	0	0	266	0	0	0	0	6	0	122	0	0	0	0
SP59420	0	54	0	0	76	0	6	5	1	46	2	10	7	0	8	12	7	0
SP116706	271	0	0	165	0	0	73	0	105	25	3	32	0	11	0	14	0	0
SP116654	185	0	42	94	0	0	0	3	35	75	3	9	5	0	0	0	0	0
SP59308	0	66	114	0	47	56	20	2	12	22	0	9	0	5	0	2	0	0
SP59288	0	293	0	270	188	0	11	5	0	3	5	5	0	10	0	0	30	27
SP116622	50	0	0	94	0	0	0	13	10	25	2	7	1	0	0	9	1	0
SP59316	61	31	0	84	46	4	0	3	20	29	0	19	0	0	20	0	0	0
SP59324	90	3	0	50	0	0	20	4	18	27	1	0	34	0	0	10	2	0
SP116697	2857	3915	0	598	307	154	377	921	0	39	32	31	0	43	18	92	0	0
SP59304	1371	555	0	213	0	376	121	418	13	48	24	50	87	0	72	62	0	0
SP116620	716	846	0	0	109	27	0	0	148	63	1	44	0	0	0	0	55	0
SP13289	0	8	0	0	16	0	12	0	3	5	2	5	6	2	0	7	0	0
SP116742	0	0	0	0	0	12	3	3	5	6	0	4	7	0	8	1	0	0
SP115134	0	2	0	0	9	0	11	1	0	0	3	8	2	2	6	0	0	0
SP96884	15	0	2	0	0	2	0	0	0	7	0	11	29	0	3	0	0	0
SP13385	15	0	0	0	5	0	0	0	0	2	0	4	0	7	14	139	0	0
SP13291	29	0	0	10	0	0	6	0	18	26	1	0	26	0	0	10	8	0
SP13514	13	3	108	0	0	0	0	2	0	12	3	0	22	7	0	0	0	0
SP115117	21	8	0	14	0	0	0	0	0	0	3	3	13	0	0	0	0	0
SP115114	98	37	0	19	11	0	14	4	8	6	0	5	11	0	0	1	0	0
SP13279	5	0	0	20	17	0	3	3	19	15	2	1	7	0	0	5	0	0
SP13487	0	11	0	0	26	0	3	0	11	8	0	8	7	3	4	5	0	0
SP13361	72	37	0	0	0	0	0	10	16	2	0	3	3	0	0	23	12	0
SP13421	38	0	0	92	0	0	13	4	18	0	5	3	3	0	0	0	0	0
SP116738	0	0	21	0	2	0	0	0	25	9	1	7	10	0	0	20	0	7
SP13293	7	0	0	0	0	8	15	0	19	25	1	10	0	5	13	0	0	0
SP13281	31	0	0	33	0	0	0	1	0	6	0	0	8	4	0	10	0	0
SP13677	0	5	0	0	10	0	8	10	0	16	2	5	0	5	5	11	15	0
SP13399	7	0	0	12	0	0	22	0	19	4	0	7	0	18	0	11	8	0
SP116732	0	11	0	39	28	0	0	14	12	0	0	5	19	10	0	0	0	0
SP115073	0	0	4	1	0	26	0	3	5	15	2	3	4	0	0	4	0	0
SP13307	0	0	16	0	18	0	11	0	35	9	4	7	14	0	5	12	3	0
SP13299	0	0	50	0	25	0	0	6	24	9	2	12	11	5	34	8	0	31
SP13481	10	0	0	9	0	0	0	15	0	29	0	0	9	4	0	4	1	0
SP116780	17	0	0	0	1	0	2	4	36	6	0	11	12	0	0	5	12	11
SP13433	0	25	0	0	0	13	0	4	11	4	0	8	7	5	0	41	1	0
SP115064	0	41	0	0	50	0	3	0	4	8	0	3	0	15	0	32	4	0
SP13359	0	0	13	7	0	0	0	6	21	9	2	5	11	1	0	20	0	0
SP116734	0	38	85	0	0	0	22	2	0	11	1	2	0	0	0	0	0	25
SP116770	0	14	0	4	0	17	2	13	3	1	2	1	1	7	1	1	11	0
SP13323	0	6	12	0	7	0	3	3	17	18	0	0	18	10	0	1	0	0
SP13367	43	72	0	0	19	49	0	13	11	6	2	2	25	0	0	0	0	0
SP96882	0	15	1	0	0	21	6	24	14	27	2	16	40	5	14	34	0	0
SP13283	19	0	0	0	1	0	0	0	9	3	0	1	17	0	3	10	0	0
SP116728	0	0	0	16	14	0	17	0	8	11	0	0	19	1	4	3	0	0
SP13478	0	0	0	5	0	7	0	4	11	19	0	2	3	2	1	5	1	0
SP116744	15	0	0	18	0	0	0	4	25	0	7	3	26	14	0	1	6	0
SP115093	0	3	0	108	0	31	8	7	48	0	3	1	4	0	5	4	0	4
SP13315	0	2	0	0	9	0	11	0	0	7	0	1	0	2	0	2	0	0
SP13331	21	0	0	60	0	0	16	10	7	5	0	7	2	0	0	19	17	0
SP115108	13	0	0	102	26	0	5	10	16	13	0	3	5	0	0	0	3	0
SP116752	12	0	3	0	0	0	42	0	8	9	1	4	0	0	24	21	0	0
SP115085	11	2	0	0	0	0	51	5	0	12	0	12	4	5	0	13	8	0
SP115102	25	0	0	11	0	0	2	0	0	13	0	11	29	9	6	4	5	0
SP13379	0	0	0	11	26	0	0	7	26	5	1	6	0	11	0	16	0	0
SP116750	0	53	0	2	0	69	0	0	13	0	0	12	32	2	0	2	0	0
SP115125	17	0	0	0	0	0	10	0	4	19	0	1	1	0	12	0	0	0
SP115089	0	30	32	0	0	46	0	7	18	5	2	7	0	14	0	5	1	0
SP13297	0	0	20	0	24	0	19	8	22	8	0	7	9	0	0	0	0	6
SP13339	16	0	0	0	0	0	0	4	6	7	0	0	4	0	0	5	18	0
SP13671	9	0	0	0	0	11	18	3	26	27	1	7	0	0	3	8	13	9
SP116776	0	0	18	2	0	0	2	5	24	0	0	5	18	0	4	4	5	0
SP13683	0	19	0	30	25	0	0	0	0	1	0	6	0	0	0	0	9	0
SP116758	0	72	0	0	0	46	11	1	2	2	5	3	7	7	0	0	0	0
SP116782	0	30	52	57	29	0	0	3	30	8	0	2	0	0	8	0	5	0
SP13317	0	0	0	8	18	7	28	0	0	0	0	3	9	0	0	26	4	0
SP115128	51	0	0	25	0	0	0	2	0	8	0	0	2	3	5	0	0	0
SP116754	50	13	0	20	0	0	4	9	4	8	5	3	0	0	5	0	0	0
SP116766	0	121	0	0	142	0	26	0	0	21	2	7	10	0	0	0	0	21
SP116748	74	25	0	0	36	0	0	0	31	0	2	6	36	1	6	4	6	0
SP115070	0	0	0	15	0	10	3	6	7	18	0	1	7	0	22	8	0	0
SP115131	53	11	0	0	0	0	0	0	13	1	0	3	8	0	0	3	0	0
SP115097	29	8	0	0	0	0	0	20	15	19	6	9	0	0	0	18	0	0
SP115060	0	22	64	0	0	9	0	6	25	3	0	2	4	0	11	0	0	0
SP13594	71	0	0	40	0	0	16	5	1	0	0	0	9	14	0	3	0	0
SP96834	0	25	0	0	37	0	2	11	0	9	0	4	13	0	0	15	19	2
SP115057	25	0	0	0	4	0	1	2	28	39	0	13	0	0	8	30	4	0
SP116768	0	3	0	59	35	0	23	0	0	5	4	3	0	0	0	0	5	0
SP13442	84	35	0	0	0	0	29	2	15	8	2	1	7	0	0	11	0	0
SP13325	22	0	5	0	11	0	0	0	6	0	0	3	2	0	10	0	0	0
SP116736	0	0	0	18	16	0	2	0	0	42	0	1	13	1	0	7	5	0
SP13619	0	21	0	0	17	14	13	5	0	22	0	3	1	1	23	6	0	0
SP115111	117	0	0	59	0	0	0	3	34	14	0	13	6	4	0	31	0	0
SP116760	29	0	0	32	0	0	12	5	0	16	4	8	3	0	7	0	1	0
SP13311	7	1	0	4	7	0	2	0	9	7	0	6	28	5	0	12	2	0
SP13509	0	0	4	18	0	12	11	6	16	10	0	1	8	0	5	2	0	0
SP13539	10	0	0	6	0	0	0	3	13	8	4	7	4	23	0	0	0	0
SP13624	13	0	0	0	5	0	16	6	29	12	2	13	0	1	0	5	2	5
SP116746	0	10	41	18	0	18	0	2	0	0	3	1	16	0	1	3	1	0
SP13490	19	0	0	0	0	0	0	5	25	12	2	9	8	18	27	2	2	0
SP116774	0	22	0	0	27	0	15	0	5	19	0	10	0	0	0	0	0	0
SP115105	0	0	0	11	0	20	17	0	5	6	2	3	21	2	0	4	8	0
SP13278	9	1	0	0	0	25	0	6	18	9	0	9	5	0	0	10	1	0
SP116756	94	32	2	0	0	30	21	8	17	0	2	12	0	0	0	0	9	0
SP13319	8	0	2	0	0	0	0	0	8	3	0	0	0	3	10	3	0	0
SP13280	25	0	6	59	0	0	33	2	2	4	0	6	0	0	0	0	0	0
SP13363	0	0	11	0	25	0	8	5	3	7	0	1	5	0	0	19	0	0
SP13347	0	0	0	10	0	27	8	0	5	18	0	5	22	0	4	0	12	0
SP116730	0	0	95	3	0	0	0	2	15	11	2	7	0	0	0	26	0	0
SP13365	0	0	0	7	6	0	0	1	8	10	2	8	0	18	5	12	0	0
SP115099	62	34	0	0	0	30	13	5	0	10	1	0	3	5	0	0	0	0
SP116764	10	0	24	0	0	0	24	0	11	0	2	1	11	0	0	1	8	0
SP116772	0	0	0	31	2	0	15	0	13	5	0	1	32	13	0	3	0	0
SP96888	0	4	0	0	13	0	9	2	0	3	2	2	0	0	15	0	0	0
SP13327	37	14	7	0	0	0	18	14	2	22	0	5	9	0	0	14	0	0
SP116740	4	0	0	93	19	0	31	0	3	2	0	9	8	1	0	4	0	0
CPCT02150038T	433	0	144	16	0	0	15	11	0	26	39	25	43	0	7	6	2	60
CPCT02040203T	0	0	0	0	0	0	0	5	0	5	66	0	5	0	0	4	2	0
CPCT02300038T	223	0	753	208	0	41	0	12	3	28	155	14	37	21	63	42	0	0
WIDE01010265T	259	0	639	112	0	0	0	15	24	43	64	16	0	11	11	6	12	47
CPCT02310012T	584	663	0	0	92	714	0	0	0	0	177	48	0	53	0	0	182	0
CPCT02080232T	745	254	860	444	343	0	0	17	0	23	141	45	0	65	0	0	0	0
CPCT02180068T	4373	635	0	490	0	0	153	220	0	0	263	8	0	29	0	0	0	0
CPCT02290041T	1248	14	80	14	120	0	113	24	0	44	89	39	0	63	0	0	0	0
CPCT02040278T	395	0	412	19	0	49	0	35	9	20	65	24	16	25	32	30	0	205
CPCT02310017T	2034	227	1564	0	0	0	0	28	0	6	271	46	0	115	0	0	0	0
CPCT02150022T	0	6	57	48	0	36	0	8	14	21	59	7	0	0	17	8	0	0
CPCT02150026T	729	80	734	672	0	0	0	20	0	28	140	25	54	76	0	4	0	0
CPCT02150030T	1337	0	0	0	51	136	0	0	0	32	95	15	0	61	0	0	0	0
CPCT02180037T	88	104	308	69	0	199	2	23	11	13	179	12	70	33	0	0	0	0
CPCT02150033T	185	0	0	98	0	0	0	7	0	6	154	14	92	0	2	0	0	0
CPCT02230051T	0	0	97	0	0	36	24	11	22	3	47	10	11	0	0	14	3	0
CPCT02340030T	66	0	0	144	0	0	0	64	39	0	160	371	218	0	0	10	10	284
CPCT02340031T	266	103	489	430	0	15	0	32	50	4	87	17	0	9	3	66	0	0
CPCT02230066T	77	125	298	0	0	0	0	4	0	21	123	8	12	13	0	26	14	0
CPCT02180043T	638	218	0	0	0	0	0	12	60	0	316	8	45	22	0	0	0	0
CPCT02120032T	7440	0	0	0	3566	0	0	0	0	0	0	0	0	896	0	0	0	0
CPCT02300023T	53	0	0	231	171	25	25	0	12	78	111	17	23	5	0	14	0	0
CPCT02180001T	964	209	1030	0	0	0	116	0	0	0	120	59	0	118	0	0	0	0
CPCT02330016T	589	224	987	0	94	0	22	0	0	0	57	8	3	29	43	30	0	0
CPCT02180015T	349	64	0	82	0	0	7	13	36	17	24	10	19	0	0	0	0	0
WIDE01010545T	418	22	2133	62	0	0	0	3	0	0	109	0	0	0	7	35	0	195
