Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
CPCT02030381T	11	34	115	7	0	2	14	137	234	146
DRUP01220005T	129	64	0	0	420	26	216	183	99	20
CPCT02370010T	22	67	118	60	63	27	48	368	0	2189
CPCT02020623T	190	31	189	0	93	4	276	105	0	51
CPCT02290023T	113	33	326	0	71	19	83	106	236	65
DRUP01010022T	41246	1034	2217	5440	500	2390	227	328	0	27
CPCT02070159T	0	3	275	46	22	9	85	147	137	27
CPCT02030354T	61	30	31	0	30	10	82	51	27	42
CPCT02020565T	41	24	131	6	36	9	74	73	55	44
CPCT02060114T	19	31	21	21	0	0	0	81	283	64
CPCT02060118T	50	16	78	32	0	7	79	195	55	129
CPCT02220002T	33	15	71	12	0	7	61	67	76	19
DRUP01030002T	29	39	107	37	118	0	102	114	113	30
CPCT02070060T	128	49	170	19	0	7	219	123	303	343
CPCT02030320T	125	0	550	37	152	0	127	112	0	40
CPCT02060035T	89	3	166	21	70	0	62	49	47	33
CPCT02070110T	15	26	158	0	0	3	122	52	174	51
CPCT02020492T	19	4	52	22	1	10	233	67	233	125
CPCT02030327T	64	55	41	0	86	3	112	10	42	21
CPCT02020503T	126	18	101	31	0	4	195	50	573	162
CPCT02380029T	69658	1838	854	2723	0	10324	582	313	0	0
CPCT02020636T	48	63	79	12	0	23	70	142	454	143
CPCT02130013T	85	55	65	24	0	0	0	128	752	132
DRUP01110002T	56352	685	6475	7765	5243	5503	0	1473	0	0
WIDE01010639T	153	0	210	22	80	4	80	52	12	13
DRUP01010167T	29682	2222	1358	5414	939	2729	0	340	0	0
WIDE01010570T	195	78	95	48	137	0	196	60	223	10
