Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
CPCT02050239T	181	69	0	9	229	15	33	1	65	35	93	12	39	0	29
CPCT02210031T	54	128	0	178	0	92	16	6	46	32	92	0	0	2	7
CPCT02230035T	166	311	14	8	131	27	37	8	48	22	121	9	0	12	4
CPCT02050089T	2486	1177	0	6	0	89	154	189	3	0	94	3	32	22	165
CPCT02180009T	100	0	59	1252	99	267	0	94	47	174	72	8	0	0	25
CPCT02330014T	24	102	18	3	0	5	3	0	14	0	15	11	40	2	2
CPCT02230001T	2	20	19	0	51	4	7	1	14	0	9	1	26	0	5
CPCT02040083T	46	81	0	5	180	41	36	9	30	21	62	15	0	5	8
CPCT02180020T	364	318	0	800	400	9	47	35	13	38	114	11	0	1	211
CPCT02050135T	140	434	28	1001	0	0	52	10	125	105	199	23	3	0	60
CPCT02020483T	276	273	0	11	18	29	39	48	18	25	52	10	34	0	24
CPCT02080091T	71	254	88	4	122	43	34	0	30	24	21	7	48	0	33
CPCT02260012T	96	294	14	16	0	0	78	0	87	0	165	13	107	0	6
CPCT02210036T	181	744	4	20	0	0	73	25	101	3	210	12	36	0	17
CPCT02130014T	146	116	0	6	64	78	13	0	32	27	35	5	3	0	22
CPCT02130010T	189	223	12	22	106	32	38	30	91	44	78	23	42	10	19
CPCT02250002T	107	77	0	9	112	20	20	7	30	1	88	6	0	0	3
CPCT02090027T	74	78	0	4	42	5	4	33	14	9	20	0	23	4	13
DRUP01070119T	6283	843	604	0	486	51	251	51	0	0	270	15	0	0	46
CPCT02050447T	109	171	13	20	321	33	24	14	0	31	20	12	0	1	19
CPCT02330135T	44	0	45	9	199	40	8	0	12	30	26	7	9	0	12
CPCT02200008T	107	157	0	16	10	24	20	0	6	38	11	8	0	14	18
CPCT02200009T	44	61	20	11	22	36	15	0	24	47	31	0	6	5	29
