Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
CPCT02010722TII	460	56	132	54	107	87	48	109	28	187	85	33	147	26	41	34	46	32	40
WIDE01010313T	13	36	130	8	29	0	0	44	24	7	40	43	16	24	6	53	20	12	0
WIDE01010334T	320	7	86	105	44	72	0	39	12	9	50	29	16	5	11	36	2	18	16
WIDE01010333T	423	118	105	77	187	148	195	142	71	176	101	104	46	0	27	68	29	24	3
WIDE01010363T	555	244	114	230	289	302	31	54	43	178	106	63	64	6	55	31	93	33	25
WIDE01010343T	14	308	573	8	4	3	30	29	321	7	0	49	29	34	29	0	56	23	29
WIDE01010036T	403	29	108	74	99	22	89	45	2	25	70	77	28	9	28	57	7	20	19
CPCT02010782T	1449	43	85	335	170	120	226	71	8	27	104	124	26	185	33	0	0	50	45
DRUP01080030T	82	15	102	19	20	0	1	20	31	19	94	0	21	28	25	9	28	6	40
WIDE01010368T	18	255	536	10	14	18	11	42	98	23	34	48	38	0	10	96	10	13	4
WIDE01010242T	12	500	438	12	48	37	9	58	172	76	10	81	33	0	20	88	41	26	24
WIDE01010399T	0	41	169	2	12	39	12	11	41	13	38	19	20	5	38	12	48	14	21
WIDE01010395T	0	59	138	5	40	49	21	66	81	22	0	74	48	0	21	33	35	14	32
DRUP01230005T	965	51	106	320	278	223	54	44	4	3	23	113	43	83	56	0	20	42	11
DRUP01340010T	9	23	152	24	21	0	13	5	77	20	46	53	142	0	25	65	50	22	36
WIDE01010419T	11	85	142	10	16	0	10	71	91	16	18	23	15	0	9	17	37	4	27
WIDE01010403T	71	158	266	38	67	170	0	29	61	9	30	34	38	14	25	0	55	32	10
WIDE01010398T	698	57	90	241	330	173	23	4	16	38	34	86	35	15	32	59	19	12	0
WIDE01010422T	1491	399	139	722	397	354	30	113	65	42	0	116	51	169	77	96	4	59	0
WIDE01010390T	1179	143	210	350	423	328	62	0	19	24	19	102	43	59	46	41	2	39	33
DRUP01010149T	0	5	113	12	9	0	5	21	39	22	36	9	10	11	11	37	32	10	8
WIDE01010449T	92	64	56	5	40	67	27	20	57	57	21	46	24	24	15	0	11	12	16
WIDE01010238TII	741	64	5	336	365	51	11	116	0	242	755	116	44	39	121	245	68	61	27
WIDE01010417T	0	10	196	7	2	90	4	0	23	6	34	39	13	0	33	46	51	25	29
CPCT02370031T	146	21	77	54	87	206	33	26	13	54	30	45	56	28	21	0	27	9	27
CPCT02010811T	274	52	114	116	86	129	90	21	6	55	25	18	151	54	31	0	21	23	17
CPCT02010842T	0	183	46	11	14	0	21	15	0	44	38	20	113	0	237	0	304	5	15
CPCT02010836T	188	49	79	30	84	0	66	77	76	25	42	36	56	27	15	35	14	21	10
CPCT02010683T	903	711	345	498	580	0	37	101	86	29	72	100	67	69	107	0	61	42	26
CPCT02010852T	976	331	300	238	311	212	113	138	98	151	191	53	103	106	54	0	23	24	37
CPCT02040255T	120	93	169	90	104	171	1	145	70	139	382	85	65	22	59	17	25	31	74
CPCT02010858T	13	8	68	5	0	44	0	0	0	10	40	7	30	28	5	44	8	1	0
CPCT02010849T	12	75	46	0	0	1	0	17	8	84	0	9	219	0	37	117	71	13	9
CPCT02390026T	1510	136	149	410	425	164	183	193	10	83	76	108	98	153	37	101	21	42	36
CPCT02010870T	1212	470	557	320	231	445	297	251	186	58	17	179	74	172	61	12	33	43	25
CPCT02010847T	1428	259	88	862	608	5	89	282	0	276	449	110	209	143	95	89	15	73	0
CPCT02190039T	0	201	212	2	26	159	0	112	69	31	32	0	37	0	28	59	69	152	19
CPCT02120147T	1101	66	197	366	307	0	7	128	38	40	120	90	105	143	35	0	45	6	47
CPCT02010865T	5	1	77	11	9	0	12	31	13	7	9	0	78	2	6	36	11	5	22
CPCT02190040T	28	47	110	6	45	21	0	14	36	41	40	32	65	2	5	36	12	12	15
CPCT02120140T	34	345	193	14	85	134	0	0	19	51	34	30	76	19	41	0	55	12	37
CPCT02120138T	25	26	98	2	71	104	3	12	2	43	63	4	64	0	19	102	32	27	27
CPCT02370034T	952	135	277	234	151	117	88	261	64	58	80	86	74	87	26	0	5	43	18
CPCT02390028T	234	23	113	59	67	59	38	62	0	4	62	56	27	12	36	50	21	10	25
CPCT02010874T	246	259	103	174	202	92	0	97	19	65	77	91	54	0	40	2	44	36	85
CPCT02010867T	4564	89	112	2524	1381	705	338	133	1	12	0	215	133	487	45	0	6	156	2
DRUP01010086T	961	45	78	152	218	130	119	193	0	26	90	56	141	54	36	0	0	37	13
CPCT02190043T	1201	113	239	677	398	123	36	135	35	42	106	150	47	151	56	0	28	38	19
CPCT02270034T	451	53	263	140	234	232	106	149	112	183	28	68	107	9	0	0	18	184	75
CPCT02390030T	600	27	96	257	162	219	42	75	18	69	37	17	61	35	39	60	14	20	6
DRUP01270004T	38	193	319	410	31	0	38	0	0	41	0	37	79	32	0	336	10	21	81
WIDE01010591T	21	15	174	19	12	0	19	33	0	35	69	66	16	22	21	0	25	7	15
CPCT02390032T	1749	114	36	826	515	430	105	106	0	55	0	107	59	44	86	0	0	38	0
CPCT02010853T	47	7	203	0	51	0	51	54	73	942	112	88	76	0	35	187	25	22	0
CPCT02190045T	845	19	146	177	139	73	78	111	35	47	106	64	61	121	23	37	40	9	14
CPCT02030508T	1285	50	63	279	221	351	98	340	1	67	320	45	138	23	60	0	13	66	29
CPCT02010567TII	2	7	72	0	12	0	0	8	0	22	21	29	126	171	0	0	31	10	25
CPCT02040215TII	0	46	118	0	54	10	0	14	59	69	30	18	48	0	11	22	35	16	27
DRUP01010090T	1080	377	333	261	321	386	224	108	91	45	92	90	55	73	100	0	81	39	28
CPCT02020784T	5	14	81	28	21	10	5	38	6	7	7	27	62	17	23	32	15	2	5
CPCT02010904T	339	62	148	42	96	44	6	69	58	30	29	64	87	19	1	86	17	16	7
CPCT02330122T	0	883	851	27	69	0	0	164	300	40	25	171	70	0	50	38	67	59	38
CPCT02270036T	478	214	457	107	122	116	100	88	432	57	110	31	83	52	35	12	32	23	32
CPCT02010894T	16	69	295	70	53	5	0	10	30	16	18	0	87	3	11	92	18	21	1
CPCT02010897T	524	47	188	82	53	174	18	125	53	48	139	42	87	92	7	0	0	3	22
DRUP01010092T	22	41	64	0	38	98	7	0	57	122	7	56	134	16	23	37	37	45	18
CPCT02010903T	6	158	376	8	50	38	0	0	87	21	21	8	79	20	4	8	40	23	14
CPCT02410006T	453	133	275	86	123	24	93	107	119	25	64	19	85	59	4	0	30	15	9
CPCT02190047T	435	261	163	158	223	47	8	190	85	117	0	66	79	48	48	0	34	15	0
DRUP01140006T	607	171	53	141	493	117	14	298	82	181	21	120	124	39	18	47	18	49	26
CPCT02120152T	7	36	66	13	39	24	8	20	6	1	59	35	145	5	0	11	31	3	4
CPCT02010895T	1008	144	502	55	95	204	165	145	116	458	103	45	101	123	39	111	59	32	11
CPCT02040286T	891	117	254	322	381	125	11	49	139	78	36	42	131	26	40	0	9	224	50
CPCT02010913T	618	250	118	204	218	108	0	122	21	37	24	109	57	60	60	92	73	37	30
CPCT02010911T	2575	388	130	862	1008	321	319	207	78	110	93	207	113	215	161	0	25	50	59
CPCT02100184T	364	112	168	84	109	54	9	114	157	45	45	86	52	53	37	90	24	25	0
CPCT02330123T	908	101	151	185	139	220	44	134	145	40	27	134	93	71	49	35	0	36	33
CPCT02010919T	3	1	32	4	6	0	0	0	18	0	0	30	118	1	15	18	29	4	1
CPCT02410013T	862	89	161	262	324	24	79	134	30	13	44	82	37	43	74	0	35	19	26
CPCT02120161T	525	84	101	274	199	206	54	73	0	13	55	53	77	57	40	54	12	14	11
CPCT02010924T	333	14	30	124	173	54	23	40	31	1	47	39	36	55	24	0	35	12	11
CPCT02030531T	435	77	169	78	115	148	59	102	38	32	122	72	57	36	4	0	23	29	11
CPCT02060261T	962	101	131	338	222	64	185	39	6	525	237	92	80	143	47	0	27	27	684
CPCT02060265T	252	129	168	86	136	99	14	110	31	60	259	4	74	8	49	112	19	34	12
CPCT02010918T	943	213	78	269	227	234	132	215	91	101	26	37	101	2	33	91	12	600	0
CPCT02010925T	1026	151	145	300	283	37	57	158	20	73	2	8	104	92	59	60	26	27	0
CPCT02070380T	797	292	106	172	200	182	146	326	95	101	77	141	292	108	38	0	4	51	245
CPCT02010931T	204	108	84	28	62	0	51	90	55	39	48	61	67	7	27	9	67	9	14
DRUP01010096T	2035	377	184	936	702	151	235	137	27	124	74	176	141	161	195	167	109	59	30
CPCT02010938T	286	39	331	41	82	21	33	93	31	30	28	48	142	39	18	80	44	23	8
CPCT02010894TII	8	228	290	47	20	0	1	21	120	40	1	15	47	0	2	130	0	49	24
CPCT02010945T	721	136	116	304	214	109	88	99	2	26	97	82	129	95	25	75	26	42	15
CPCT02120167T	799	132	201	247	75	108	190	93	256	69	32	52	78	142	34	75	25	8	29
DRUP01190001T	172	102	132	12	76	0	10	61	31	46	52	12	92	15	0	33	21	103	19
CPCT02010776TII	0	32	121	7	42	87	20	0	33	40	41	64	68	10	41	25	63	27	0
CPCT02070393T	1093	346	25	279	226	141	106	56	15	54	91	40	161	68	85	51	85	27	4
CPCT02070396T	5	141	137	0	32	0	2	8	55	0	74	50	58	47	29	41	27	15	3
DRUP01010101T	169	60	117	31	99	57	103	134	76	87	185	18	109	64	31	21	11	73	68
CPCT02030546T	1859	62533	17741	1767	92	0	10201	150	5961	0	0	728	237	1000	440	0	423	32	0
CPCT02240013T	18	86	215	5	41	0	10	53	58	50	27	33	38	16	18	87	39	12	11
CPCT02010953T	32	111	494	17	38	3	0	97	209	14	18	23	51	59	26	17	33	22	31
DRUP01010102T	237	264	123	20	73	0	63	92	123	64	65	93	48	22	47	90	86	37	32
CPCT02010967T	828	149	82	394	329	119	108	121	8	13	63	88	110	41	23	12	19	38	5
CPCT02390005T	71	11	93	16	57	46	14	32	7	10	29	11	109	23	27	0	17	10	9
CPCT02010966T	0	2	131	14	21	38	0	21	39	23	83	16	93	9	10	70	35	9	24
DRUP01010038T	0	52	151	2	27	40	12	41	21	6	32	3	83	7	16	73	10	6	31
CPCT02050412T	0	249	423	0	13	81	0	44	111	18	52	25	47	0	38	60	54	3	10
DRUP01020006T	122	10	244	47	25	4	35	72	95	82	146	15	88	9	53	45	81	24	2
CPCT02010954T	1275	308	219	284	350	270	174	367	98	471	157	198	87	65	121	47	86	95	0
DRUP01010104T	183	123	349	155	70	0	24	54	95	98	293	37	45	47	37	0	19	23	25
CPCT02070399T	2	43	229	11	54	30	5	8	58	100	18	28	39	0	35	53	31	6	36
DRUP01050038T	5	31	227	20	18	0	0	20	23	18	59	25	58	30	37	58	0	4	16
CPCT02390006T	245	94	170	32	234	54	119	118	50	247	93	35	102	15	19	127	9	26	6
CPCT02120172T	3	42	63	0	15	28	0	2	29	35	33	14	51	0	26	55	25	7	9
CPCT02010655T	6	19	72	2	14	0	21	0	69	39	35	22	60	2	14	11	9	9	6
CPCT02010869T	9	21	44	6	4	28	13	14	55	21	43	28	58	22	6	11	22	0	8
CPCT02040298T	0	8	2	7	8	8	0	22	5	0	14	41	18	0	8	50	0	2	4
CPCT02040299T	245	244	139	58	151	34	59	158	76	87	95	27	45	28	43	122	53	13	13
CPCT02010981T	5	50	122	0	36	0	0	25	37	49	29	4	56	0	11	57	13	9	40
CPCT02010979T	327	161	104	91	199	74	45	55	2	88	15	109	63	80	19	110	30	40	23
CPCT02010977T	387	118	78	73	107	102	89	130	15	16	26	0	50	46	75	6	68	22	12
CPCT02010982T	18	6	189	2	47	11	11	3	171	28	14	29	175	20	23	39	35	12	28
CPCT02040173T	728	303	184	127	118	76	16	108	34	23	53	43	56	48	35	32	44	33	11
CPCT02010926T	15	342	311	1	88	90	0	29	156	127	45	19	74	27	30	0	86	20	37
CPCT02010965T	0	145	325	36	85	79	0	1	45	40	42	104	22	32	68	64	105	53	39
CPCT02070404T	160	4	74	66	31	0	0	20	7	0	19	100	29	44	17	10	32	173	8
CPCT02010986T	701	1180	19	90	39	0	231	143	0	39	3	46	58	0	861	0	1290	27	0
CPCT02270041T	0	56	168	15	1	50	0	0	56	0	56	16	22	20	16	29	30	11	16
CPCT02010980T	599	127	310	89	98	36	73	81	138	46	82	63	50	101	26	0	12	44	30
CPCT02040174T	516	39	603	255	109	285	14	51	0	47	73	69	76	26	16	0	33	9	4
CPCT02010972T	1661	112	187	646	454	743	196	76	0	104	191	126	71	114	76	0	35	40	48
CPCT02010990T	15	1	59	4	10	19	4	20	58	19	2	21	18	2	29	36	32	18	14
CPCT02010976T	576	125	211	180	145	28	111	37	120	30	31	87	34	40	34	0	35	40	15
CPCT02080156T	82	84	163	45	38	39	0	40	0	24	51	26	143	9	20	23	8	14	77
CPCT02010985T	405	40	83	180	144	0	0	157	53	36	38	21	62	52	7	63	21	87	8
CPCT02010984T	639	14	26	250	209	0	24	105	5	20	49	85	3	34	22	0	0	24	18
DRUP01060026T	16	24	81	3	19	0	5	31	14	50	69	22	6	18	18	0	9	27	28
CPCT02270043T	102	21	69	61	99	68	34	112	78	15	29	27	57	12	26	0	30	18	37
CPCT02010989T	0	74	47	0	56	58	0	88	0	55	115	17	56	9	27	9	29	19	0
CPCT02040301T	943	34	50	218	152	0	88	244	11	37	39	78	63	50	30	27	8	49	19
DRUP01010111T	283	110	313	170	101	85	5	89	16	41	71	81	23	18	49	0	57	35	27
DRUP01010110T	14	5	84	4	12	0	9	28	0	13	9	7	21	0	15	36	0	14	22
CPCT02011001T	10	37	108	22	2	51	7	0	46	21	28	23	40	0	14	30	73	0	0
CPCT02040305T	1356	55	104	255	274	176	97	246	99	95	19	116	38	106	45	0	0	31	26
CPCT02011004T	890	0	32	308	392	0	74	57	0	14	20	38	17	63	47	0	36	27	29
DRUP01090005T	563	190	219	116	155	10	128	115	60	63	15	60	180	71	40	168	10	81	24
CPCT02020872T	2529	25	42	97	0	891	17	0	49	43	0	56	86	93	0	0	0	41	18
CPCT02011009T	0	165	249	24	17	114	0	17	120	116	25	28	69	14	25	0	66	22	31
CPCT02120070T	510	62	187	70	180	45	64	185	43	17	66	90	61	34	53	45	0	35	22
CPCT02040309T	180	52	97	19	88	0	32	52	56	26	46	30	27	42	22	0	16	27	27
CPCT02040115TII	174	22	10	82	16	0	0	0	1	23	74	123	33	97	23	0	11	255	14
CPCT02190020T	2380	307	183	1003	518	679	704	179	7	244	62	448	177	250	141	0	58	126	72
CPCT02040172T	697	31	106	81	115	0	33	96	34	47	6	42	164	27	18	0	0	19	32
CPCT02020630T	1277	499	127	102	171	852	206	0	67	576	229	89	195	63	702	0	1006	49	0
CPCT02010667T	740	55	45	238	189	360	70	28	0	18	11	49	47	113	41	0	9	14	9
CPCT02010676T	539	106	175	101	170	333	117	181	42	166	42	87	73	58	41	0	7	11	1
CPCT02230060T	988	73	77	405	594	0	12	71	64	70	0	125	147	9	71	207	47	80	10
CPCT02010660T	821	46	49	156	117	164	130	65	21	0	54	62	173	74	16	29	0	39	19
CPCT02040186T	785	204	204	167	248	203	127	377	116	118	37	47	122	102	33	0	16	33	27
CPCT02020458T	102	51	74	0	59	198	0	0	95	51	225	42	19	0	23	45	35	6	41
CPCT02110017T	217	59	42	89	73	137	67	75	4	4	70	74	32	19	42	0	16	13	11
CPCT02010567T	0	3	47	10	26	2	1	27	0	10	17	23	26	1	12	5	16	2	7
CPCT02080092T	884	86	120	193	354	105	65	184	69	205	31	35	58	86	40	20	36	42	7
CPCT02390002T	1117	59	54	159	113	203	191	166	0	56	0	44	48	59	27	74	4	37	24
DRUP01010024T	0	11	36	4	2	22	0	0	2	10	9	16	18	6	11	22	16	4	20
CPCT02040113T	1188	105	103	159	262	4	71	246	51	51	49	79	35	78	41	72	14	27	9
CPCT02080114T	451	85	337	50	121	0	102	73	56	42	24	61	36	107	49	0	48	23	18
CPCT02300015T	632	716	505	126	161	107	46	268	184	494	123	95	53	38	57	34	80	33	26
CPCT02010531T	525	60	96	105	271	0	87	196	98	265	62	94	43	28	32	104	9	53	24
CPCT02010478TII	0	135	39	20	15	16	0	4	49	8	35	24	17	0	16	38	11	7	0
CPCT02020535T	823	34	73	506	286	0	57	80	0	32	126	61	47	106	17	69	6	36	0
DRUP01010023T	1244	197	200	503	390	117	127	116	0	77	30	100	54	99	92	0	65	40	13
CPCT02040121T	389	241	187	118	188	29	42	161	252	32	81	27	82	28	31	0	35	17	36
CPCT02010603T	420	79	169	77	126	19	144	68	40	68	27	110	21	57	14	169	0	8	3
CPCT02010606T	1183	112	75	290	97	245	176	260	16	176	87	35	71	75	46	0	31	139	0
CPCT02010609T	595	42	79	123	392	26	143	169	63	50	38	75	61	25	8	43	3	70	22
CPCT02010450TII	786	236	559	187	351	320	135	4	133	94	283	133	25	22	88	187	102	35	41
CPCT02020555T	946	45	146	312	481	67	43	77	21	5	92	51	51	94	87	65	14	100	54
CPCT02040117T	738	233	148	258	239	213	96	222	87	113	43	115	109	68	13	0	27	59	0
CPCT02040136T	795	89	141	141	183	38	82	156	39	23	97	157	55	99	47	0	27	35	41
DRUP01010034T	2019	100	93	945	345	470	193	75	0	56	0	110	119	190	81	41	23	7	5
CPCT02010612T	1474	40	27	523	483	119	162	72	17	26	92	87	107	154	53	16	8	38	22
CPCT02040115T	208	53	54	88	34	0	15	46	51	31	128	2	82	9	38	5	15	7	18
CPCT02010621T	73	13	20	36	34	14	7	3	1	24	52	11	54	11	21	0	13	11	19
CPCT02010618T	330	151	95	64	87	0	19	182	22	21	49	23	114	9	33	36	7	29	12
CPCT02010507T	46	74	290	125	36	11	5	57	95	23	7	71	95	34	18	110	4	14	76
CPCT02120040T	927	368	111	409	502	339	0	296	0	166	30	124	106	110	74	0	43	338	11
CPCT02080138T	1672	12	47	368	382	193	370	118	0	218	93	19	214	156	68	116	0	28	29
CPCT02040157T	0	89	188	25	32	35	0	35	119	27	44	42	44	18	31	0	33	4	0
CPCT02040149T	751	38	62	154	130	107	66	84	13	49	37	52	106	91	9	0	0	21	15
CPCT02180002T	1318	155	282	251	202	38	218	296	139	74	29	140	79	173	33	117	49	151	30
CPCT02020417T	133	135	104	58	128	56	0	63	38	73	96	29	67	34	0	13	26	15	36
CPCT02010455T	382	1	30	95	77	41	17	78	9	16	32	27	31	16	14	31	18	6	17
DRUP01010010T	125	32	126	7	40	88	0	9	48	30	18	0	35	0	0	101	3	27	21
CPCT02010452T	16	110	452	16	4	30	0	5	81	16	0	38	22	0	30	44	39	25	26
CPCT02010451T	48	43	555	40	19	0	25	40	119	45	33	10	50	30	44	40	49	32	33
CPCT02010450T	681	121	294	150	268	217	108	0	17	75	184	87	46	33	38	146	28	24	26
CPCT02010453T	1778	44	135	355	157	140	218	216	65	42	95	122	77	151	50	0	0	40	19
CPCT02010407T	1206	95	83	526	424	245	66	126	18	9	42	19	61	64	71	0	23	43	23
CPCT02020429T	311	131	101	49	103	96	44	56	7	46	64	17	22	12	20	7	41	13	28
CPCT02010477T	7	48	300	8	29	0	0	50	0	26	34	40	12	0	15	47	23	13	13
CPCT02010478T	0	174	43	9	12	31	0	0	79	17	1	5	23	0	10	43	15	18	0
CPCT02010484T	66	247	75	0	145	160	0	87	39	79	218	108	19	4	41	26	77	3	26
CPCT02020452T	440	48	112	127	131	76	120	84	76	92	84	74	41	6	49	9	8	20	33
CPCT02190006T	514	144	113	91	144	0	89	161	172	51	32	45	57	41	62	80	54	24	0
CPCT02010481T	10	23	39	0	78	0	0	15	59	21	26	7	37	0	11	75	41	10	31
CPCT02110015T	555	41	39	118	108	199	111	94	50	26	49	41	31	16	23	88	11	51	0
DRUP01010016T	195	13	17	67	68	120	11	5	0	15	20	27	20	27	15	0	14	9	12
DRUP01010017T	1280	107	265	341	314	102	155	183	2	102	0	134	62	75	62	87	33	23	0
CPCT02080088T	271	12	247	111	88	98	0	102	12	39	157	23	17	9	47	44	20	5	50
CPCT02020482T	439	42	63	96	147	106	46	86	68	15	10	10	42	8	4	82	10	39	0
CPCT02010524T	986	6	75	229	265	56	102	237	43	45	92	67	30	94	33	8	7	20	13
CPCT02010530T	336	72	117	185	380	294	0	55	39	174	536	107	25	0	88	0	24	32	42
CPCT02010536T	1607	39	92	512	442	161	148	80	67	23	36	107	50	102	97	43	8	39	0
CPCT02040093T	24	134	557	10	29	0	19	33	179	16	55	132	47	9	16	0	29	39	39
CPCT02020485T	12	119	281	93	29	27	17	64	55	147	40	45	46	26	36	94	55	17	13
CPCT02040092T	321	138	122	72	112	162	60	56	0	83	62	36	30	42	32	115	50	22	14
CPCT02080089T	762	129	401	260	242	0	44	143	21	8	96	141	30	44	85	0	42	20	10
CPCT02040077T	426	76	107	84	79	0	29	121	56	16	19	59	62	19	38	73	15	32	45
CPCT02010498T	856	276	92	199	200	67	183	347	116	40	50	176	41	141	43	0	23	54	206
CPCT02190013T	527	38	54	99	145	0	36	163	57	44	10	115	60	46	48	60	0	23	30
CPCT02060086T	5	6	40	3	11	13	0	17	9	0	28	11	29	6	10	52	12	4	0
CPCT02040106T	581	44	194	164	73	0	76	43	52	79	8	71	33	21	37	11	10	22	17
CPCT02040104T	1383	265	176	481	420	134	174	57	114	328	343	66	84	86	2332	207	182	91	19
CPCT02230013T	2	50	220	0	16	46	0	9	75	23	17	34	42	30	11	54	6	6	6
CPCT02230017T	142	87	141	0	53	15	33	84	43	24	30	41	40	25	34	0	8	0	9
CPCT02180023T	618	68	111	258	238	151	73	38	23	33	93	85	45	49	37	35	29	33	29
DRUP01010054T	19	53	358	116	0	0	0	23	38	40	30	49	72	10	22	20	26	11	35
DRUP01010058T	595	50	102	131	403	14	140	170	53	79	53	47	139	29	16	24	1	63	16
CPCT02010690T	21	18	59	26	11	0	14	19	31	31	92	0	242	4	9	0	9	18	30
CPCT02020639T	750	97	85	150	160	137	139	177	31	83	39	117	65	63	15	0	5	64	82
CPCT02040194T	805	33	60	106	104	0	37	222	37	8	55	100	37	42	8	27	11	23	8
CPCT02010670T	850	131	33	380	395	275	56	75	39	94	32	62	79	10	72	0	21	49	8
CPCT02040198T	1223	32	98	368	506	269	20	73	10	60	69	124	81	20	77	0	11	41	0
CPCT02050283T	7	34	240	7	10	22	39	29	43	0	53	12	81	3	13	50	30	10	0
CPCT02010702T	260	19	43	117	44	40	42	135	21	58	50	50	68	43	14	8	16	9	18
DRUP01010024TII	0	20	70	8	0	34	0	7	9	21	23	17	157	10	12	30	22	11	26
DRUP01070030T	74	143	92	38	94	58	0	44	20	51	32	42	63	32	24	20	15	5	10
CPCT02050294T	1677	87	396	535	280	762	198	39	0	40	0	89	76	152	33	0	17	41	31
CPCT02120097T	66	383	248	67	110	55	5	55	144	30	83	46	102	39	18	61	89	15	29
CPCT02170019T	473	106	76	194	144	165	20	73	19	10	25	26	37	16	37	20	7	15	20
CPCT02010706T	667	14	48	214	206	99	84	108	31	0	61	36	67	74	16	0	11	40	5
CPCT02040202T	50	58	229	36	30	87	0	14	129	47	97	27	42	0	35	0	15	11	38
CPCT02040201T	69	136	181	10	81	40	23	37	124	31	38	36	88	50	17	0	22	7	22
WIDE01010634T	83	7	51	63	41	35	24	3	11	21	63	3	23	9	20	26	18	4	4
WIDE01010610T	709	180	588	306	393	249	94	113	61	343	66	137	49	0	96	0	43	74	19
WIDE01010630T	376	444	467	31	181	10	2	86	379	68	16	147	62	41	52	174	72	41	41
WIDE01010491T	5	13	94	8	11	0	2	5	0	10	17	30	6	5	15	0	6	7	16
WIDE01010495T	4	24	267	18	15	0	0	8	40	8	41	38	22	5	13	75	12	13	21
WIDE01010485T	202	62	111	56	101	0	85	123	91	31	35	89	36	48	22	16	18	145	21
WIDE01010474T	29	117	314	7	73	2	0	51	49	78	59	0	53	9	18	147	62	23	19
WIDE01010513T	970	78	319	287	367	305	166	57	150	88	96	71	67	35	58	0	54	40	7
WIDE01010523T	832	493	337	146	334	106	93	355	154	515	73	202	40	85	98	136	102	45	3
WIDE01010528T	78	24	60	7	31	0	4	78	0	40	29	16	20	26	7	34	19	13	0
WIDE01010457T	529	355	269	172	215	31	75	21	109	211	87	74	72	0	67	56	46	61	0
WIDE01010427T	0	7	10	5	3	0	0	0	6	0	2	51	0	0	3	28	17	87	6
WIDE01010472T	88	194	173	0	97	193	0	25	30	78	288	83	27	41	37	0	80	17	54
WIDE01010501T	329	146	290	51	179	29	4	74	118	192	301	31	35	78	62	38	107	19	30
WIDE01010480T	17	64	277	6	56	0	0	29	137	29	32	29	26	2	12	4	43	13	9
WIDE01010557T	3475	227	420	809	773	571	488	63	0	69	0	366	150	565	49	159	0	82	45
WIDE01010589T	37	22	107	19	45	0	32	69	78	37	15	81	28	30	13	19	27	19	19
WIDE01010549T	1	5	44	5	3	58	0	19	1	5	14	12	12	0	9	18	12	3	0
WIDE01010593T	47	30	194	17	18	0	12	45	29	20	23	32	22	0	8	76	27	28	27
WIDE01010558T	0	40	277	6	11	5	25	9	0	30	18	27	20	2	12	83	32	33	0
WIDE01010657T	722	173	292	123	131	201	207	191	73	76	22	52	53	74	35	12	0	18	23
WIDE01010667T	185	15	78	43	76	179	4	0	0	4	53	29	10	0	14	0	14	15	11
WIDE01010675T	24	79	101	16	18	0	0	34	6	18	32	27	27	1	31	82	47	15	6
WIDE01010646T	834	58	84	377	280	16	82	99	9	23	30	139	37	61	26	0	47	30	7
WIDE01010666T	0	1	20	4	32	52	0	7	8	15	28	22	17	0	9	4	28	5	11
WIDE01010648T	1590	356	661	785	422	376	101	174	194	112	0	144	93	118	91	0	29	59	30
WIDE01010677T	487	34	115	254	163	0	26	25	94	25	72	74	18	62	16	51	22	20	53
WIDE01010671T	160	18	33	44	68	0	4	29	4	43	37	14	17	26	8	21	34	12	16
WIDE01010679T	1	17	87	22	6	10	2	7	21	29	14	39	31	5	3	28	20	12	16
WIDE01010685T	156	73	180	34	33	63	15	21	15	23	18	49	24	25	11	21	25	10	2
WIDE01010689T	177	19	70	65	46	61	7	24	0	26	86	39	6	25	14	53	27	8	0
WIDE01010707T	545	20	58	99	59	0	74	142	66	49	40	65	33	81	20	63	0	19	43
WIDE01010708T	16	12	120	21	39	0	6	67	79	71	35	24	23	0	23	78	33	10	26
