Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
CPCT02060258T	9.84E-01	6.93E-01	4.96E-01	9.63E-01	9.16E-01	6.00E-01	1.24E+00	1.04E+00	9.23E-01
CPCT02080247T	1.89E+00	1.17E+00	1.21E+00	1.68E+00	1.81E+00	9.97E-01	1.85E+00	1.66E+00	2.26E+00
CPCT02020794T	2.72E+00	2.03E+00	2.37E+00	2.61E+00	1.41E+00	1.42E+00	1.99E+00	1.88E+00	2.54E+00
CPCT02020790T	1.83E+00	9.05E-01	8.68E-01	1.51E+00	1.01E+00	7.58E-01	1.95E+00	1.31E+00	1.79E+00
CPCT02060253T	1.65E+00	9.23E-01	7.59E-01	1.13E+00	1.10E+00	7.24E-01	2.63E+00	1.95E+00	1.02E+00
CPCT02020775T	8.68E-01	1.11E+00	1.09E+00	1.25E+00	9.80E-01	4.63E-01	1.57E+00	1.34E+00	1.33E+00
CPCT02030513T	1.98E+00	1.33E+00	1.05E+00	1.45E+00	1.38E+00	1.23E+00	1.60E+00	9.68E-01	1.31E+00
CPCT02380051T	6.56E-01	9.69E-01	1.13E+00	6.21E-01	1.20E+00	6.90E-01	1.71E+00	9.06E-01	8.78E-01
CPCT02080248T	1.71E+00	1.21E+00	1.52E+00	9.66E-01	1.42E+00	7.56E-01	1.22E+00	9.87E-01	8.79E-01
CPCT02070371T	2.10E+00	4.23E-01	1.15E+00	1.11E+00	1.36E+00	1.24E+00	1.06E+00	1.19E+00	1.01E+00
CPCT02070366T	1.47E+00	7.14E-01	7.16E-01	9.17E-01	9.68E-01	8.23E-01	1.12E+00	1.04E+00	7.70E-01
CPCT02050392T	1.88E+00	8.89E-01	1.12E+00	1.29E+00	1.39E+00	5.91E-01	1.63E+00	1.03E+00	1.36E+00
CPCT02130147T	4.76E+00	2.64E+00	2.91E+00	1.97E+00	1.31E+00	2.98E+00	1.55E+00	3.08E+00	1.52E+00
CPCT02020812T	9.18E-01	1.16E+00	1.38E+00	8.59E-01	1.02E+00	9.08E-01	1.56E+00	1.01E+00	8.26E-01
CPCT02020820T	1.82E+00	1.12E+00	9.09E-01	1.01E+00	1.54E+00	1.23E+00	1.46E+00	1.61E+00	9.16E-01
DRUP01090014T	1.53E+00	2.33E+00	2.62E+00	1.75E+00	1.16E+00	8.90E-01	2.80E+00	2.05E+00	9.07E-01
CPCT02060240T	2.20E+00	1.51E+00	1.35E+00	1.34E+00	1.35E+00	1.05E+00	1.76E+00	1.81E+00	1.12E+00
DRUP01060024T	3.58E+00	2.75E+00	2.28E+00	1.73E+00	1.55E+00	2.33E+00	3.33E+00	2.26E+00	8.52E-01
CPCT02020848T	1.74E+00	3.43E-02	3.66E-01	9.19E-01	8.64E-01	8.84E-01	1.39E+00	1.41E+00	1.11E+00
CPCT02010648T	2.05E+00	4.87E-01	1.34E+00	1.62E+00	1.36E+00	2.07E+00	1.68E+00	1.24E+00	1.30E+00
CPCT02060130T	2.01E+00	1.17E+00	1.21E+00	1.07E+00	1.19E+00	1.11E+00	1.53E+00	1.51E+00	1.60E+00
CPCT02010649T	1.80E+00	2.06E+00	1.55E+00	1.00E+00	1.64E+00	5.12E-01	1.57E+00	3.83E-01	1.18E+00
CPCT02060127T	7.55E-01	1.33E+00	1.15E+00	1.31E+00	1.05E+00	7.34E-01	1.50E+00	1.14E+00	9.12E-01
CPCT02340106T	2.07E+00	1.16E+00	6.18E-01	1.39E+00	1.65E+00	9.76E-01	2.66E+00	1.55E+00	1.05E+00
CPCT02150034T	2.36E+00	2.33E+00	2.52E+00	2.44E+00	9.55E-01	1.27E+00	1.84E+00	2.18E+00	1.23E+00
CPCT02030415T	7.89E+00	2.18E+00	3.15E+00	8.37E+00	3.12E+00	2.27E+00	3.97E+00	1.25E+01	4.31E-01
CPCT02060235T	1.11E+00	7.99E-01	5.61E-01	1.10E+00	1.03E+00	7.41E-01	2.19E+00	2.06E+00	1.10E+00
CPCT02010625T	1.27E+00	1.56E+00	8.22E-01	1.35E+00	1.43E+00	6.02E-01	1.99E+00	1.17E+00	9.12E-01
CPCT02060275T	9.20E-01	1.60E+00	1.68E+00	1.14E+00	1.19E+00	6.90E-01	1.84E+00	1.01E+00	1.03E+00
CPCT02340026T	1.57E+00	7.66E-01	1.20E+00	1.55E+00	1.22E+00	7.19E-01	1.73E+00	1.32E+00	9.31E-01
CPCT02090063T	1.65E+00	1.11E+00	9.89E-01	8.82E-01	7.24E-01	9.04E-01	1.54E+00	1.33E+00	9.00E-01
CPCT02010549T	2.06E+00	9.23E-01	1.24E+00	1.48E+00	1.75E+00	7.84E-01	9.52E-01	9.80E-01	3.26E-01
CPCT02060066T	1.64E+00	7.58E-01	7.52E-01	8.98E-01	7.37E-01	7.27E-01	1.06E+00	1.09E+00	1.03E+00
CPCT02020450T	8.80E-01	6.50E-01	3.15E-01	7.11E-01	5.15E-01	6.96E-01	8.09E-01	4.25E-01	7.44E-01
CPCT02010406TII	1.52E+00	4.58E-01	7.79E-01	1.19E+00	7.86E-01	8.09E-01	1.60E+00	1.20E+00	1.30E+00
CPCT02050167T	1.46E+00	1.12E+00	1.09E+00	1.16E+00	7.50E-01	7.51E-01	9.89E-01	1.26E+00	1.07E+00
CPCT02110036T	1.46E+00	5.39E-01	6.98E-01	1.13E+00	1.28E+00	6.92E-01	1.28E+00	1.07E+00	1.07E+00
CPCT02010599T	1.12E+00	1.01E+00	1.17E+00	1.17E+00	8.90E-01	8.12E-01	1.11E+00	9.39E-01	9.94E-01
CPCT02010595T	1.19E+00	1.13E+00	1.08E+00	8.12E-01	4.40E-01	5.27E-01	1.30E+00	7.84E-01	1.19E+00
CPCT02100091T	6.40E+00	1.74E+00	1.83E+00	7.30E+00	1.14E+00	3.81E+00	3.57E+00	7.66E+00	2.84E+00
CPCT02060104T	1.17E+00	1.99E-01	1.95E-01	8.52E-01	6.99E-01	5.15E-01	8.74E-01	8.94E-01	6.27E-01
CPCT02010600T	1.26E+00	1.41E+00	9.66E-01	1.20E+00	1.24E+00	7.18E-01	1.76E+00	1.54E+00	1.53E+00
CPCT02110040T	1.09E+00	2.87E+00	3.01E+00	3.53E+00	2.43E+00	1.75E+00	6.41E+00	2.87E+00	1.92E+00
CPCT02340018T	5.20E+00	1.75E+00	2.52E+00	2.56E+00	2.11E+00	4.25E+00	2.05E+00	2.48E+00	1.92E+00
CPCT02050225T	1.36E+00	1.43E+00	1.28E+00	1.32E+00	1.14E+00	7.73E-01	2.00E+00	1.09E+00	2.08E+00
CPCT02040141T	1.81E+00	1.16E+00	8.68E-01	8.16E-01	1.98E+00	5.82E-01	1.47E+00	1.02E+00	9.79E-01
CPCT02340020T	1.44E+00	1.00E+00	1.39E+00	1.29E+00	1.04E+00	9.15E-01	1.06E+00	1.38E+00	1.04E+00
CPCT02080139T	1.54E+00	2.15E-01	2.97E-01	5.13E-01	1.24E+00	6.06E-01	6.38E-01	7.81E-01	5.08E-01
CPCT02060061T	1.67E+00	4.00E+00	4.33E+00	2.95E+00	8.43E-01	6.33E-01	1.77E+00	6.28E-01	1.83E+00
CPCT02070051T	1.86E+00	1.07E+00	8.61E-01	7.38E-01	1.30E+00	6.34E-01	1.24E+00	1.29E+00	1.03E+00
CPCT02010408TII	1.44E+00	9.98E-01	7.50E-01	1.38E+00	1.15E+00	1.20E+00	1.96E+00	1.86E+00	1.78E+00
CPCT02010429T	1.75E+00	8.98E-01	4.60E-01	1.21E+00	9.37E-01	7.88E-01	9.34E-01	1.37E+00	9.04E-01
CPCT02020438T	2.24E+00	9.70E-01	1.39E+00	1.70E+00	8.57E-01	1.62E+00	2.26E+00	1.14E+00	2.26E+00
CPCT02040072T	1.64E+00	9.97E-01	1.35E+00	1.73E+00	9.69E-01	9.84E-01	1.49E+00	1.73E+00	1.12E+00
CPCT02020428T	1.11E+00	1.63E+00	9.00E-01	3.09E-01	6.83E-01	5.18E-01	2.36E+00	1.46E+00	6.90E-01
CPCT02010494T	1.88E+00	1.16E+00	1.33E+00	1.42E+00	8.99E-01	9.92E-01	1.52E+00	1.17E+00	1.45E+00
CPCT02070095T	1.87E+00	1.19E+00	1.56E+00	1.62E+00	9.45E-01	1.16E+00	1.79E+00	1.20E+00	1.08E+00
DRUP01070006T	3.87E-01	4.78E-01	4.22E-01	5.03E-01	7.11E-01	4.70E-01	8.03E-01	4.73E-01	4.11E-01
DRUP01070005T	1.90E+00	1.50E+00	1.57E+00	1.64E+00	1.28E+00	1.27E+00	2.92E+00	1.88E+00	1.32E+00
CPCT02020465T	9.48E-01	4.45E-01	1.03E-01	1.02E+00	7.61E-01	7.16E-01	1.15E+00	1.25E+00	1.22E+00
CPCT02030325T	1.18E+00	1.58E+00	1.13E+00	1.57E+00	9.65E-01	6.22E-01	2.75E+00	1.36E+00	1.19E+00
CPCT02090011T	1.61E+00	1.54E+00	1.80E+00	1.62E+00	1.10E+00	1.11E+00	4.06E+00	2.33E+00	1.00E+00
CPCT02060071T	2.75E+00	1.96E+00	1.47E+00	1.41E+00	1.29E+00	1.48E+00	1.79E+00	9.48E-01	1.81E+00
DRUP01070010T	1.35E+00	1.24E+00	1.08E+00	1.53E+00	1.11E+00	9.56E-01	2.06E+00	1.68E+00	7.98E-01
CPCT02070111T	1.36E+00	4.80E-01	6.88E-01	9.01E-01	8.57E-01	7.45E-01	1.49E+00	3.81E-01	1.32E+00
CPCT02070098T	1.31E+00	1.45E+00	1.57E+00	1.58E+00	6.61E-01	7.18E-01	1.56E+00	1.26E+00	8.19E-01
CPCT02090012T	1.36E+00	1.40E+00	1.87E+00	2.16E+00	6.55E-01	9.22E-01	1.47E+00	1.65E+00	2.08E+00
DRUP01090001T	1.04E+00	1.59E+00	1.32E+00	1.02E+00	9.38E-01	5.94E-01	1.44E+00	8.95E-01	1.39E+00
CPCT02070108T	1.76E+00	7.42E-01	1.19E+00	1.43E+00	1.01E+00	8.11E-01	1.40E+00	1.53E+00	1.23E+00
CPCT02010548T	1.04E+00	7.63E-01	6.47E-01	9.16E-01	8.64E-01	6.28E-01	1.31E+00	1.29E+00	9.07E-01
CPCT02090014T	7.46E-01	1.91E+00	1.51E+00	1.46E+00	8.83E-01	9.29E-01	2.65E+00	1.98E+00	1.26E+00
CPCT02010559T	1.50E+00	1.32E+00	5.91E-01	8.44E-01	1.12E+00	1.03E+00	1.39E+00	1.21E+00	1.07E+00
CPCT02080102T	2.75E+00	1.68E+00	2.04E+00	2.58E+00	1.52E+00	1.19E+00	4.52E+00	3.55E+00	1.78E+00
CPCT02030422T	1.50E+00	6.91E-01	6.27E-01	1.04E+00	1.36E+00	5.56E-01	1.35E+00	9.20E-01	7.83E-01
CPCT02070249T	4.43E+00	1.46E+00	1.84E+00	3.35E+00	1.21E+00	2.35E+00	3.41E+00	3.21E+00	1.52E+00
DRUP01070029T	1.80E+00	1.57E+00	1.26E+00	8.41E-01	1.63E+00	7.60E-01	1.04E+00	4.10E-01	6.93E-01
CPCT02070247T	1.29E+00	6.17E-01	2.77E-01	5.59E-01	1.56E+00	6.79E-01	1.94E+00	1.44E+00	1.02E+00
DRUP01010053T	1.42E+00	1.47E+00	8.57E-01	1.29E+00	1.27E+00	8.47E-01	1.76E+00	1.67E+00	9.28E-01
DRUP01100003T	8.49E+00	2.02E+00	2.33E+00	7.78E+00	4.03E+00	5.34E+00	3.44E+00	9.29E+00	3.09E+00
CPCT02070257T	1.69E+00	2.38E+00	2.35E+00	1.50E+00	1.30E+00	4.57E-01	2.03E+00	1.48E+00	1.41E+00
CPCT02340046T	1.98E+00	5.73E-01	5.62E-01	1.30E+00	1.44E+00	6.42E-01	9.04E-01	9.17E-01	6.67E-01
DRUP01080008T	3.73E+00	1.69E+00	1.98E+00	2.28E+00	3.04E+00	1.48E+00	7.03E+00	4.87E+00	2.08E+00
DRUP01340002T	2.17E+00	6.19E-01	1.04E+00	1.52E+00	1.37E+00	6.92E-01	1.79E+00	1.49E+00	8.42E-01
CPCT02010715T	1.70E+00	8.19E-01	5.96E-01	1.14E+00	1.84E+00	6.09E-01	1.64E+00	8.54E-01	8.01E-01
WIDE01010465T	2.93E-01	1.19E+00	7.66E-01	1.70E-01	9.12E-01	5.34E-01	1.57E+00	1.49E+00	1.32E+00
WIDE01010487T	1.58E+00	8.57E-01	8.61E-01	1.21E+00	1.21E+00	8.25E-01	1.90E+00	1.97E+00	1.31E+00
WIDE01010492T	7.18E-01	9.15E-01	1.32E+00	1.39E+00	1.27E+00	5.72E-01	2.17E+00	1.42E+00	1.33E+00
WIDE01010497T	1.66E+00	6.31E-01	6.55E-01	1.10E+00	9.16E-01	1.02E+00	1.46E+00	1.71E+00	1.02E+00
WIDE01010521T	3.09E+00	2.46E+00	2.91E+00	2.41E+00	9.78E-01	1.75E+00	2.48E+00	3.26E+00	1.95E+00
WIDE01010519T	3.65E+00	1.20E+00	1.32E+00	2.42E+00	1.02E+00	2.08E+00	1.84E+00	1.80E+00	1.41E+00
WIDE01010527T	3.84E-01	6.42E-02	0.00E+00	7.66E-01	5.65E-01	4.84E-01	6.56E-01	7.36E-01	4.31E-01
WIDE01010517T	1.49E+00	1.56E-01	9.37E-01	1.51E+00	8.17E-01	1.03E+00	1.96E+00	2.27E+00	9.50E-01
WIDE01010699T	1.28E+00	7.98E-01	6.10E-01	8.84E-01	7.31E-01	1.06E+00	1.27E+00	1.27E+00	7.99E-01
WIDE01010713T	2.38E+00	2.93E+00	2.61E+00	1.25E+00	1.21E+00	1.20E+00	3.78E+00	2.28E+00	1.88E+00
