MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
3:Ins:R:2	2.50E-06	2.09E-05	3.00E-05	4.22E-05	4.94E-05	1.69E-05	1.91E-05	2.64E-05	4.19E-05
3:Ins:R:3	3.21E-06	1.59E-05	1.46E-05	1.31E-05	2.21E-05	1.12E-05	1.38E-05	2.71E-06	5.81E-06
3:Ins:R:4	6.18E-06	2.08E-05	2.03E-05	2.34E-05	4.15E-05	1.66E-05	2.79E-05	1.05E-05	2.95E-05
3:Ins:R:5	3.34E-05	8.70E-05	1.19E-04	1.36E-04	1.11E-04	3.38E-05	3.42E-05	0.00E+00	2.35E-05
4:Ins:R:0	7.04E-06	5.70E-05	2.91E-04	1.53E-04	9.01E-04	1.14E-04	1.16E-04	8.33E-05	1.35E-04
4:Ins:R:1	1.92E-06	2.22E-04	1.11E-04	2.08E-04	9.51E-05	3.59E-05	6.50E-05	5.46E-05	8.83E-05
4:Ins:R:2	4.99E-06	2.45E-05	3.64E-05	2.77E-05	5.29E-05	1.95E-06	1.56E-05	3.65E-06	3.07E-05
4:Ins:R:3	1.20E-05	5.86E-05	3.77E-05	3.12E-05	5.00E-05	1.21E-05	2.33E-05	1.62E-05	1.41E-05
4:Ins:R:4	1.23E-05	4.39E-05	5.67E-05	5.57E-05	7.11E-05	2.71E-05	3.62E-06	8.58E-08	2.43E-05
4:Ins:R:5	8.63E-06	5.92E-05	1.06E-04	1.24E-04	1.20E-04	3.18E-05	2.67E-05	0.00E+00	5.28E-05
5:Ins:R:0	3.60E-06	1.76E-05	2.37E-04	6.23E-05	7.68E-03	1.78E-04	4.43E-05	4.44E-04	1.39E-03
5:Ins:R:1	3.59E-06	8.15E-04	3.48E-04	7.02E-04	2.35E-04	1.26E-04	9.79E-05	9.13E-05	2.47E-04
5:Ins:R:2	2.21E-06	2.29E-05	4.43E-05	5.00E-05	6.38E-05	1.99E-05	2.02E-05	5.44E-07	3.24E-05
5:Ins:R:3	2.10E-06	1.64E-05	2.85E-05	3.56E-05	2.84E-05	1.50E-05	1.02E-06	7.28E-06	1.70E-05
5:Ins:R:4	8.70E-07	8.34E-06	2.56E-05	2.36E-05	3.71E-05	4.22E-06	1.80E-05	1.41E-05	1.09E-05
5:Ins:R:5	3.08E-07	1.21E-05	1.36E-05	1.49E-05	2.32E-05	6.80E-07	2.18E-06	7.14E-07	8.09E-06
2:Del:M:1	7.41E-05	7.47E-04	2.68E-04	7.15E-04	1.80E-04	8.10E-05	3.14E-04	2.38E-04	3.15E-04
3:Del:M:1	1.03E-05	8.91E-05	4.00E-05	9.94E-05	3.80E-05	2.74E-05	1.10E-04	7.31E-05	1.39E-04
3:Del:M:2	3.48E-05	4.70E-04	1.53E-04	4.05E-04	3.96E-05	4.70E-05	1.72E-04	8.08E-05	2.10E-04
4:Del:M:1	2.86E-05	8.11E-05	5.59E-05	1.23E-04	1.23E-04	2.21E-05	1.24E-04	6.13E-05	1.41E-04
4:Del:M:2	9.16E-06	2.86E-04	7.20E-05	1.87E-04	2.80E-05	3.98E-05	1.15E-04	6.61E-05	1.52E-04
4:Del:M:3	2.00E-05	4.06E-04	1.19E-04	3.08E-04	1.57E-04	4.69E-05	8.38E-05	6.85E-05	1.76E-04
5:Del:M:1	3.73E-05	1.34E-04	1.62E-04	2.95E-04	6.78E-04	9.79E-05	2.55E-04	2.22E-04	7.70E-04
5:Del:M:2	4.15E-06	1.73E-04	8.77E-05	2.08E-04	1.59E-05	1.07E-04	6.74E-05	1.87E-04	7.78E-04
5:Del:M:3	1.01E-05	7.99E-05	9.28E-05	1.64E-04	4.07E-05	7.13E-05	3.09E-05	1.43E-04	5.27E-04
5:Del:M:4	5.14E-06	7.25E-05	4.51E-05	9.47E-05	1.30E-05	4.85E-05	3.10E-06	8.97E-05	2.87E-04
5:Del:M:5	3.40E-06	1.50E-04	1.70E-04	2.43E-04	1.50E-04	5.65E-05	3.68E-05	1.03E-04	3.14E-04
