Samples	ID83A	ID83B
SP101526	2.05E+00	2.05E+00
SP101540	1.10E+00	1.10E+00
SP101604	1.48E+00	1.48E+00
SP101548	1.32E+00	1.32E+00
SP101523	1.28E+00	1.28E+00
SP102090	1.21E+00	1.21E+00
SP101795	1.36E+00	1.36E+00
SP102187	1.70E+00	1.70E+00
SP101515	1.15E+00	1.15E+00
SP101931	2.23E+00	2.23E+00
SP101610	1.21E+00	1.21E+00
SP61703	1.49E+00	1.49E+00
SP59707	6.54E-01	6.54E-01
SP68659	1.19E+00	1.19E+00
SP62616	1.95E+00	1.95E+00
SP59761	1.31E+00	1.31E+00
SP66960	9.86E-01	9.86E-01
SP61453	1.25E+00	1.25E+00
SP63796	1.09E+00	1.09E+00
SP69155	7.13E-01	7.14E-01
SP59950	2.95E+00	2.95E+00
SP59938	1.11E+00	1.11E+00
SP64976	1.40E+00	1.40E+00
SP64296	1.85E+00	1.85E+00
SP65807	1.96E+00	1.96E+00
SP59803	1.86E+00	1.86E+00
SP66159	2.18E+00	2.18E+00
SP63356	1.53E+00	1.53E+00
SP68348	2.50E+00	2.50E+00
SP62450	1.12E+00	1.12E+00
SP67428	1.82E+00	1.82E+00
SP61713	1.28E+00	1.28E+00
SP68725	1.33E+00	1.33E+00
SP67609	2.24E+00	2.24E+00
SP62110	1.59E+00	1.59E+00
SP64546	1.14E+00	1.14E+00
SP63546	1.84E+00	1.84E+00
SP60322	1.25E+00	1.25E+00
SP60243	9.41E-01	9.41E-01
SP63966	1.21E+00	1.21E+00
SP60362	7.82E-01	7.82E-01
SP69077	1.60E+00	1.60E+00
SP67346	2.21E+00	2.21E+00
SP66687	7.69E-01	7.69E-01
SP63716	8.25E-01	8.25E-01
SP65376	1.75E+00	1.75E+00
SP61343	1.02E+00	1.02E+00
SP60001	1.68E+00	1.68E+00
SP59860	2.14E+00	2.14E+00
SP60610	7.77E-01	7.77E-01
SP64036	1.95E+00	1.95E+00
SP60842	1.75E+00	1.75E+00
CPCT02020307T	1.23E+00	1.23E+00
CPCT02020333T	2.49E+00	2.49E+00
CPCT02080024T	1.71E+00	1.71E+00
CPCT02030259TII	2.41E+00	2.41E+00
CPCT02040038T	2.02E+00	2.02E+00
CPCT02030250T	1.35E+00	1.35E+00
CPCT02050058T	1.97E+00	1.97E+00
CPCT02020393T	1.66E+00	1.66E+00
CPCT02030280T	3.20E+00	3.20E+00
CPCT02030278T	2.52E+00	2.52E+00
CPCT02100030T	2.14E+00	2.14E+00
CPCT02060056T	2.21E+00	2.21E+00
CPCT02030296T	2.25E+00	2.25E+00
CPCT02060046T	6.42E-01	6.42E-01
CPCT02130056T	1.59E+00	1.59E+00
CPCT02180051T	1.17E+00	1.17E+00
CPCT02070434T	2.51E+00	2.51E+00
DRUP01210006T	3.14E+00	3.14E+00
CPCT02020659T	1.61E+00	1.61E+00
CPCT02080191T	3.44E+00	3.44E+00
CPCT02330084T	1.07E+00	1.07E+00
CPCT02360009T	1.33E+00	1.33E+00
CPCT02060196T	1.06E+00	1.06E+00
CPCT02290028T	1.25E+00	1.25E+00
CPCT02030455T	2.25E+00	2.25E+00
CPCT02080198T	8.62E-01	8.62E-01
CPCT02010679T	9.30E-01	9.29E-01
CPCT02100152T	3.25E+00	3.25E+00
CPCT02070465T	2.57E+00	2.57E+00
CPCT02040224T	2.37E+00	2.37E+00
DRUP01060007T	8.99E-01	8.99E-01
CPCT02040223T	1.48E+00	1.48E+00
CPCT02270023T	2.48E+00	2.48E+00
CPCT02220079T	1.36E+00	1.36E+00
CPCT02230082T	1.82E+00	1.82E+00
CPCT02090043T	8.19E-01	8.20E-01
CPCT02130051T	2.50E+00	2.50E+00
CPCT02030259TIII	2.13E+00	2.13E+00
DRUP01020026T	1.69E+00	1.69E+00
CPCT02210046T	1.51E+00	1.51E+00
CPCT02120120T	9.22E-01	9.22E-01
WIDE01010205T	2.49E+00	2.49E+00
CPCT02340080T	1.07E+00	1.07E+00
WIDE01010216T	9.44E-01	9.44E-01
CPCT02130087T	1.98E+00	1.98E+00
WIDE01010264T	7.51E-01	7.51E-01
CPCT02130085T	8.85E-01	8.85E-01
WIDE01010292T	3.71E-01	3.70E-01
WIDE01010277T	3.34E-01	3.34E-01
CPCT02120118T	1.17E+00	1.17E+00
WIDE01010301T	1.82E+00	1.82E+00
CPCT02220045T	3.58E+00	3.58E+00
CPCT02130093T	1.04E+00	1.04E+00
CPCT02030482T	1.63E+00	1.63E+00
CPCT02030477T	1.06E+00	1.06E+00
CPCT02370026T	9.02E-01	9.02E-01
WIDE01010385T	2.05E+00	2.05E+00
WIDE01010397T	9.14E-01	9.14E-01
WIDE01010414T	1.87E+00	1.87E+00
WIDE01010420T	5.22E+00	5.22E+00
CPCT02270031T	1.14E+00	1.14E+00
CPCT02120132T	1.12E+00	1.12E+00
DRUP01010084T	2.11E+00	2.11E+00
CPCT02020741T	1.56E+00	1.56E+00
CPCT02020740T	2.39E+00	2.39E+00
CPCT02030492T	2.25E+00	2.25E+00
CPCT02070349T	2.04E+00	2.04E+00
CPCT02070348T	1.67E+00	1.67E+00
CPCT02060226T	1.85E+00	1.85E+00
CPCT02230111T	1.58E+00	1.58E+00
CPCT02080236T	1.08E+00	1.08E+00
CPCT02030498T	1.55E+00	1.55E+00
DRUP01050029T	9.46E-01	9.46E-01
CPCT02030505T	2.01E+00	2.01E+00
CPCT02120149T	1.16E+00	1.16E+00
CPCT02070358T	1.19E+00	1.19E+00
CPCT02060168T	7.83E-01	7.82E-01
CPCT02030509T	1.77E+00	1.77E+00
CPCT02210066T	2.02E+00	2.02E+00
CPCT02030495T	1.13E+00	1.13E+00
CPCT02060251T	6.08E-01	6.08E-01
CPCT02380049T	8.54E-01	8.54E-01
CPCT02300049T	1.11E+00	1.11E+00
CPCT02140079T	9.87E-01	9.87E-01
CPCT02110074T	1.08E+00	1.08E+00
CPCT02210065T	1.27E+00	1.27E+00
CPCT02120153T	1.50E+00	1.50E+00
CPCT02110078T	2.10E+00	2.10E+00
CPCT02030517T	9.89E-01	9.89E-01
CPCT02020466T	2.55E+00	2.55E+00
CPCT02070397T	1.04E+00	1.04E+00
CPCT02050203T	2.45E+00	2.45E+00
CPCT02020572T	2.62E+00	2.62E+00
CPCT02060142T	1.88E+00	1.88E+00
CPCT02230050T	3.26E+00	3.26E+00
CPCT02070222T	1.42E+00	1.42E+00
CPCT02010646T	1.06E+00	1.06E+00
CPCT02070418T	1.14E+00	1.14E+00
CPCT02080160T	2.98E+00	2.98E+00
CPCT02100112T	1.55E+00	1.55E+00
CPCT02100119T	1.89E+00	1.89E+00
CPCT02340032T	7.55E-01	7.55E-01
CPCT02020513T	4.90E-01	4.90E-01
CPCT02180025T	2.53E+00	2.53E+00
CPCT02120022T	1.39E+00	1.39E+00
CPCT02020516T	1.04E+00	1.04E+00
CPCT02060089T	6.53E-01	6.53E-01
CPCT02090018T	1.01E+00	1.01E+00
CPCT02060094T	9.17E-01	9.17E-01
CPCT02120028T	1.20E+00	1.20E+00
CPCT02090019T	2.39E+00	2.39E+00
CPCT02060105T	2.05E+00	2.06E+00
CPCT02020544T	1.97E+00	1.97E+00
CPCT02060110T	6.87E-01	6.88E-01
CPCT02030355T	1.36E+00	1.36E+00
CPCT02040127T	1.71E+00	1.71E+00
CPCT02070190T	7.49E-01	7.49E-01
CPCT02090020T	3.84E-01	3.83E-01
DRUP01020004T	5.57E-01	5.58E-01
CPCT02060120T	2.61E+00	2.61E+00
CPCT02070210T	1.43E+00	1.43E+00
CPCT02040144T	3.30E+00	3.30E+00
CPCT02040143T	1.33E+00	1.33E+00
CPCT02020593T	1.27E+00	1.27E+00
CPCT02180005T	9.35E-01	9.35E-01
CPCT02030299T	2.75E+00	2.75E+00
CPCT02020420T	1.16E+00	1.16E+00
CPCT02030303T	2.20E+00	2.20E+00
CPCT02070058T	1.91E+00	1.91E+00
CPCT02040050T	1.72E+00	1.72E+00
CPCT02020434T	1.38E+00	1.38E+00
CPCT02220006T	1.37E+00	1.37E+00
DRUP01140003T	7.89E-01	7.90E-01
CPCT02020459T	2.21E+00	2.21E+00
CPCT02330021T	7.37E-01	7.37E-01
CPCT02110016T	1.01E+00	1.01E+00
CPCT02330023T	1.18E+00	1.18E+00
CPCT02040095T	1.22E+00	1.22E+00
CPCT02160017T	3.22E+00	3.22E+00
CPCT02080093T	6.71E-01	6.71E-01
CPCT02060088T	4.32E-01	4.32E-01
CPCT02290021T	1.81E+00	1.81E+00
CPCT02340042T	1.10E+00	1.10E+00
CPCT02040192T	1.82E+00	1.82E+00
CPCT02300026T	2.09E+00	2.09E+00
CPCT02450007T	2.21E+00	2.21E+00
CPCT02170020T	2.65E+00	2.65E+00
CPCT02030440T	1.75E+00	1.75E+00
CPCT02190003T	3.25E+00	3.25E+00
WIDE01010536T	4.74E-01	4.74E-01
WIDE01010554T	8.00E-01	8.00E-01
