MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
5:Del:R:2	8.59E-06	7.65E-06	2.52E-05	5.04E-07	5.45E-05	1.33E-05	2.84E-06	4.03E-06	5.47E-05	2.45E-06	4.75E-05	3.42E-05
5:Del:R:3	5.57E-07	6.39E-06	1.65E-05	3.81E-07	1.04E-05	1.52E-05	4.74E-07	2.11E-06	1.22E-05	5.79E-07	4.11E-05	1.19E-05
5:Del:R:4	1.37E-06	2.03E-06	7.31E-06	5.42E-07	7.03E-06	6.36E-06	6.83E-07	6.55E-07	6.82E-06	1.66E-07	2.15E-05	9.81E-06
5:Del:R:5	1.15E-06	1.59E-07	8.74E-06	5.13E-07	4.13E-06	2.74E-06	2.83E-07	1.48E-06	6.55E-06	1.43E-07	1.28E-05	9.54E-10
2:Ins:R:0	2.54E-04	2.11E-05	7.68E-05	2.53E-05	9.90E-04	1.34E-04	1.09E-05	6.50E-05	2.28E-03	1.17E-04	8.53E-05	7.01E-04
2:Ins:R:1	2.72E-05	2.96E-06	4.84E-06	9.08E-06	1.41E-04	3.77E-05	2.73E-06	2.11E-05	2.13E-04	2.26E-05	5.26E-05	7.36E-05
2:Ins:R:2	3.00E-05	6.42E-06	5.32E-06	1.03E-05	1.25E-04	4.30E-05	3.59E-06	2.38E-05	2.54E-04	1.62E-05	4.41E-05	5.32E-05
2:Ins:R:3	2.91E-05	6.38E-05	5.30E-05	2.16E-05	2.29E-04	1.66E-04	5.11E-06	1.52E-04	2.90E-04	1.83E-05	1.72E-05	2.79E-05
2:Ins:R:4	8.79E-05	2.19E-04	3.35E-04	1.42E-04	1.15E-03	7.98E-04	8.68E-06	4.21E-04	2.71E-04	4.55E-06	1.19E-05	3.83E-06
2:Ins:R:5	4.14E-04	1.32E-04	1.20E-03	6.81E-04	3.99E-03	2.99E-03	4.25E-04	1.38E-03	8.41E-04	0.00E+00	2.15E-04	2.07E-04
3:Ins:R:0	6.28E-05	9.15E-07	1.29E-05	8.58E-06	2.72E-04	7.57E-06	0.00E+00	3.16E-05	5.54E-04	2.86E-05	4.63E-05	1.57E-04
3:Ins:R:1	6.60E-06	7.67E-07	3.68E-07	3.06E-06	1.64E-04	6.96E-06	1.98E-06	6.48E-06	8.49E-05	1.20E-05	2.69E-05	7.32E-05
3:Ins:R:2	5.91E-06	5.13E-06	7.26E-06	5.26E-06	4.01E-05	1.85E-05	8.06E-07	4.94E-05	5.20E-05	4.97E-06	1.28E-06	3.02E-05
3:Ins:R:3	1.44E-06	3.04E-06	5.08E-06	6.32E-06	3.66E-05	2.59E-05	1.16E-06	4.21E-05	3.57E-05	1.37E-06	2.35E-06	8.34E-06
3:Ins:R:4	3.84E-06	7.43E-06	1.37E-05	4.24E-06	4.28E-05	3.24E-05	1.33E-06	2.61E-05	4.84E-06	2.48E-07	1.51E-05	8.32E-06
3:Ins:R:5	3.63E-05	4.38E-05	1.14E-04	4.32E-05	3.42E-04	2.30E-04	7.46E-06	1.76E-04	1.78E-05	1.20E-06	6.33E-05	3.48E-05
4:Ins:R:0	2.00E-04	0.00E+00	5.94E-06	1.64E-05	8.42E-04	1.55E-05	0.00E+00	8.63E-05	1.85E-03	8.29E-05	5.01E-05	5.08E-04
4:Ins:R:1	1.82E-05	2.71E-06	4.25E-07	2.57E-06	1.65E-04	6.74E-06	1.07E-06	1.12E-05	1.20E-04	1.23E-05	3.81E-05	9.28E-05
4:Ins:R:2	1.52E-05	9.03E-06	1.52E-05	3.64E-06	5.76E-05	1.98E-05	8.82E-07	5.26E-05	1.17E-04	1.56E-06	4.33E-06	1.51E-05
4:Ins:R:3	8.13E-06	1.77E-05	4.76E-05	7.27E-06	7.97E-05	6.36E-05	1.40E-06	1.36E-04	6.46E-05	1.12E-07	1.04E-05	1.03E-05
4:Ins:R:4	1.36E-05	1.52E-05	5.82E-05	7.03E-06	1.23E-04	9.26E-05	2.37E-06	7.83E-05	1.12E-04	0.00E+00	1.67E-05	1.19E-05
4:Ins:R:5	1.24E-05	2.40E-05	4.53E-05	2.76E-05	1.32E-04	1.10E-04	4.38E-06	7.54E-05	3.03E-05	4.95E-07	6.03E-05	4.02E-05
5:Ins:R:0	5.64E-04	0.00E+00	3.69E-06	3.58E-05	2.50E-03	2.11E-05	0.00E+00	2.13E-04	4.95E-03	2.29E-04	2.02E-04	1.22E-03
5:Ins:R:1	2.95E-05	1.00E-05	2.11E-05	4.38E-06	8.31E-04	1.74E-05	1.52E-06	3.45E-05	4.21E-04	2.35E-05	8.47E-05	4.19E-04
5:Ins:R:2	1.01E-05	2.24E-06	1.18E-05	8.05E-08	4.23E-05	8.06E-06	5.00E-08	7.85E-05	7.79E-05	3.66E-06	7.47E-07	2.36E-05
5:Ins:R:3	3.98E-06	4.97E-06	1.09E-05	5.93E-07	2.16E-05	1.40E-05	0.00E+00	1.78E-05	3.74E-05	7.53E-08	2.92E-06	1.43E-05
5:Ins:R:4	1.22E-06	3.66E-06	7.74E-06	1.93E-06	1.82E-05	1.48E-05	0.00E+00	1.27E-05	1.84E-05	6.52E-07	1.73E-05	1.39E-05
5:Ins:R:5	4.03E-07	3.74E-07	1.71E-06	1.94E-06	7.58E-06	5.23E-06	1.00E-06	3.49E-06	7.52E-06	1.03E-08	1.67E-05	1.62E-05
2:Del:M:1	9.07E-05	2.67E-05	1.18E-04	3.10E-06	3.24E-04	2.33E-04	2.19E-05	1.67E-05	5.57E-04	5.63E-05	9.05E-04	1.62E-04
3:Del:M:1	1.57E-05	8.17E-06	3.56E-05	0.00E+00	1.57E-04	2.08E-05	2.90E-06	3.64E-06	7.84E-05	1.06E-05	8.79E-05	9.36E-05
3:Del:M:2	1.13E-05	4.14E-05	6.21E-05	5.48E-06	9.34E-05	2.21E-04	1.13E-05	8.50E-06	7.06E-05	1.56E-05	5.52E-04	7.36E-05
4:Del:M:1	4.75E-05	5.98E-06	9.12E-05	8.08E-07	1.78E-04	2.15E-05	3.16E-06	1.42E-06	2.60E-04	1.43E-05	1.22E-04	7.25E-05
4:Del:M:2	5.82E-06	1.01E-05	1.11E-05	2.56E-06	1.52E-04	8.25E-05	8.14E-06	1.73E-06	1.02E-04	1.15E-05	2.53E-04	1.09E-04
4:Del:M:3	1.80E-05	1.30E-05	2.47E-05	4.67E-06	1.11E-04	1.12E-04	6.88E-06	5.84E-06	8.58E-05	1.16E-05	3.47E-04	7.18E-05
5:Del:M:1	7.77E-05	5.55E-06	1.84E-04	1.13E-06	3.09E-03	2.16E-05	2.47E-06	0.00E+00	1.71E-03	9.66E-05	3.30E-04	2.22E-03
5:Del:M:2	5.95E-06	1.96E-06	0.00E+00	5.34E-06	3.34E-03	2.88E-05	6.14E-06	4.29E-06	2.42E-03	8.14E-05	2.75E-04	2.98E-03
5:Del:M:3	1.41E-05	3.51E-06	3.86E-05	4.13E-06	2.61E-03	2.15E-05	5.05E-06	4.36E-06	1.80E-03	4.93E-05	2.65E-04	2.29E-03
5:Del:M:4	2.74E-06	2.74E-06	1.00E-05	1.94E-06	1.41E-03	1.66E-05	1.05E-06	5.24E-06	1.01E-03	3.23E-05	1.48E-04	1.24E-03
5:Del:M:5	1.36E-05	9.69E-06	4.56E-05	2.30E-06	1.47E-03	2.01E-05	1.08E-06	6.93E-06	9.77E-04	3.41E-05	9.71E-05	1.28E-03
