Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP59404	6.09E+00	2.67E+00	4.06E+00	5.02E+00	7.40E-01	4.27E-01	7.97E-01	6.72E-01	0.00E+00	2.18E+00
SP116709	6.12E+00	4.09E+00	3.83E+00	6.68E+00	2.14E+00	1.07E+00	1.81E+00	1.50E+00	4.46E-01	2.74E+00
SP59448	4.03E+01	3.93E+01	2.78E+01	4.80E+01	4.79E+00	2.08E+00	5.34E+00	2.35E+00	2.56E-01	1.05E+01
SP116614	1.95E+01	1.04E+01	1.39E+01	1.56E+01	3.19E+00	1.18E+00	2.25E+00	2.14E+00	0.00E+00	5.69E+00
SP59464	3.11E+00	3.37E+00	1.99E+00	4.48E+00	1.69E+00	6.31E-01	1.54E+00	1.27E+00	0.00E+00	1.84E+00
SP59364	8.82E+00	4.33E+00	5.35E+00	7.72E+00	4.94E+00	8.61E-01	2.33E+00	2.92E+00	0.00E+00	6.24E+00
SP116663	2.25E+01	1.94E+01	1.44E+01	2.35E+01	2.25E+00	1.67E+00	3.21E+00	1.35E+00	7.01E-01	6.48E+00
SP59444	2.89E+00	2.22E+00	2.54E+00	2.90E+00	2.39E+00	8.20E-01	2.21E+00	8.06E-01	0.00E+00	2.12E+00
SP116690	2.23E+01	1.54E+01	1.34E+01	2.01E+01	3.26E+00	2.27E+00	5.70E+00	2.96E+00	6.31E-01	8.98E+00
SP59270	2.65E+00	1.75E+00	2.14E+00	2.78E+00	7.45E-01	2.95E-01	9.47E-01	3.88E-01	0.00E+00	1.37E+00
SP59352	8.01E+00	4.09E+00	5.89E+00	7.52E+00	2.73E+00	1.18E+00	2.47E+00	2.06E+00	2.69E-01	3.74E+00
SP116652	2.94E+00	2.64E+00	1.99E+00	3.32E+00	7.54E-01	4.40E-01	5.52E-01	4.23E-01	6.14E-02	1.19E+00
SP116715	3.60E+01	4.46E+01	2.18E+01	5.08E+01	5.87E+00	2.48E+00	5.67E+00	3.59E+00	7.33E-01	8.43E+00
SP116718	6.95E+00	5.78E+00	4.19E+00	7.58E+00	3.23E+00	1.26E+00	2.19E+00	1.82E+00	4.07E-01	3.47E+00
SP116720	2.83E+00	2.56E+00	2.15E+00	3.46E+00	1.94E+00	1.68E-01	1.37E+00	1.10E+00	0.00E+00	2.00E+00
SP59284	9.14E+00	6.62E+00	5.81E+00	9.30E+00	7.95E-01	5.21E-01	1.08E+00	4.47E-01	0.00E+00	2.52E+00
SP116618	3.68E+00	3.11E+00	2.32E+00	4.13E+00	2.08E+00	1.22E+00	1.65E+00	1.13E+00	0.00E+00	2.18E+00
SP59436	6.90E-01	6.82E-01	3.11E-01	8.73E-01	9.08E-01	2.44E-01	7.84E-01	6.33E-01	0.00E+00	7.95E-01
SP116645	2.58E+01	1.03E+01	1.78E+01	1.96E+01	4.31E+00	1.11E+00	3.46E+00	2.24E+00	5.45E-01	8.90E+00
SP59320	5.07E+00	3.20E+00	2.45E+00	5.37E+00	2.96E+00	5.32E-01	1.94E+00	2.05E+00	0.00E+00	3.27E+00
SP116672	1.45E+00	1.67E+00	9.81E-01	2.09E+00	1.25E+00	5.24E-01	9.77E-01	7.56E-01	9.38E-02	1.18E+00
SP116635	5.82E+00	3.35E+00	3.82E+00	5.67E+00	2.26E+00	7.88E-01	1.66E+00	1.61E+00	2.01E-01	2.99E+00
SP59328	3.89E+00	2.44E+00	3.15E+00	3.95E+00	1.29E+00	5.45E-01	9.04E-01	8.42E-01	3.75E-01	1.70E+00
SP116627	3.77E+00	3.49E+00	2.05E+00	4.62E+00	1.34E+00	6.69E-01	1.60E+00	9.97E-01	9.98E-02	1.86E+00
SP116725	2.49E+00	2.03E+00	2.24E+00	2.82E+00	7.02E-01	1.66E-01	3.80E-01	6.25E-01	0.00E+00	1.02E+00
SP59292	4.24E+00	3.04E+00	2.69E+00	4.49E+00	2.25E+00	5.27E-01	1.65E+00	1.65E+00	0.00E+00	2.58E+00
SP116683	7.68E+00	5.04E+00	6.25E+00	6.77E+00	2.86E+00	1.49E+00	2.57E+00	1.83E+00	4.34E-01	3.20E+00
SP59372	9.31E-01	1.31E+00	4.94E-01	1.46E+00	8.64E-01	1.20E+00	1.17E+00	9.45E-01	3.94E-01	8.99E-01
SP116610	1.21E+01	7.18E+00	8.52E+00	1.07E+01	4.88E+00	3.70E+00	1.99E+00	3.67E+00	6.23E-01	7.03E+00
SP116638	5.80E+00	2.83E+00	4.67E+00	4.19E+00	2.09E+00	7.82E-01	9.60E-01	1.30E+00	2.04E-01	3.04E+00
SP59336	3.38E+00	2.85E+00	1.33E+00	3.81E+00	9.20E-01	4.06E-01	6.98E-01	4.85E-01	2.70E-01	1.31E+00
SP124971	2.15E+01	1.64E+01	1.40E+01	2.14E+01	3.46E+00	1.31E+00	2.75E+00	2.11E+00	4.93E-01	6.11E+00
SP116665	1.32E+00	2.04E+00	1.04E+00	2.37E+00	1.21E+00	3.63E-01	9.09E-01	1.01E+00	0.00E+00	1.10E+00
SP116674	9.98E+00	5.21E+00	7.21E+00	7.58E+00	2.52E+00	1.10E+00	2.09E+00	1.73E+00	2.33E-01	3.78E+00
SP116657	2.99E+01	1.60E+01	1.93E+01	2.67E+01	5.41E+00	2.09E+00	5.28E+00	3.08E+00	2.69E-01	1.05E+01
SP116670	8.09E+00	1.92E+01	5.13E+00	2.20E+01	3.09E+00	1.88E+00	4.07E+00	2.54E+00	3.10E-01	4.40E+00
SP116642	1.11E+01	1.15E+01	9.03E+00	1.49E+01	4.47E+00	3.28E+00	1.94E+00	3.17E+00	7.71E-01	5.91E+00
SP116606	3.02E+00	3.67E+00	1.42E+00	3.82E+00	2.54E+00	2.83E+00	1.32E+00	1.75E+00	3.23E-01	2.74E+00
SP116604	3.75E+00	3.47E+00	2.45E+00	5.08E+00	2.49E+00	6.44E-01	1.60E+00	2.31E+00	2.98E-01	2.75E+00
SP59376	2.70E+00	1.90E+00	1.59E+00	3.07E+00	5.74E-01	6.54E-01	1.15E+00	2.38E-01	3.40E-01	1.52E+00
SP59272	6.23E+00	2.32E+00	4.59E+00	4.16E+00	1.03E+00	4.63E-01	8.36E-01	4.85E-01	3.07E-01	1.80E+00
SP124969	1.59E+01	1.64E+01	1.02E+01	2.01E+01	3.97E+00	2.28E+00	4.61E+00	3.12E+00	4.65E-01	6.69E+00
SP116608	9.21E-01	1.50E+00	1.20E+00	1.78E+00	1.26E+00	3.57E-01	9.71E-01	9.70E-01	0.00E+00	1.03E+00
SP59396	4.61E+00	3.02E+00	3.18E+00	4.37E+00	7.12E-01	3.94E-01	5.97E-01	5.80E-01	2.73E-01	1.41E+00
SP116688	5.04E+00	2.76E+00	3.33E+00	4.76E+00	1.43E+00	6.86E-01	1.20E+00	5.26E-01	2.00E-02	2.08E+00
SP59392	5.48E+00	2.13E+00	4.26E+00	4.31E+00	4.55E-01	2.22E-01	7.07E-01	4.32E-02	0.00E+00	1.99E+00
SP59456	9.71E+00	6.40E+00	5.99E+00	9.24E+00	3.13E+00	1.04E+00	2.22E+00	2.18E+00	2.41E-01	4.09E+00
SP59348	3.90E+00	4.25E+00	3.43E+00	5.24E+00	2.60E+00	8.09E-01	1.81E+00	1.92E+00	0.00E+00	2.38E+00
SP59300	7.22E+00	8.56E+00	4.41E+00	9.99E+00	2.18E+00	5.20E+00	2.92E+00	1.52E+00	2.45E-01	3.03E+00
SP59340	6.09E+00	3.88E+00	3.83E+00	6.47E+00	3.12E+00	4.25E-01	1.74E+00	1.82E+00	1.72E-01	3.43E+00
SP59380	2.16E+00	1.08E+00	1.28E+00	1.64E+00	1.50E+00	6.42E-01	1.26E+00	1.26E+00	0.00E+00	1.35E+00
SP59440	7.78E+00	9.71E+00	3.90E+00	1.18E+01	1.30E+00	2.43E+00	2.25E+00	1.46E+00	6.56E-01	4.10E+00
SP59428	2.05E+00	1.39E+00	1.71E+00	2.09E+00	1.67E+00	5.86E-01	1.42E+00	1.22E+00	0.00E+00	1.55E+00
SP59400	1.10E+01	1.68E+01	6.47E+00	1.98E+01	3.96E+00	3.18E+00	4.86E+00	2.12E+00	7.40E-01	6.87E+00
SP116624	5.96E+00	5.78E+00	4.86E+00	7.05E+00	2.00E+00	9.77E-01	1.65E+00	1.36E+00	4.47E-01	3.09E+00
SP59432	3.88E+00	2.08E+00	1.95E+00	3.98E+00	2.89E+00	6.46E-01	1.78E+00	1.73E+00	3.75E-01	3.14E+00
SP59452	1.31E+01	1.34E+01	8.32E+00	1.74E+01	3.28E+00	1.52E+00	5.21E+00	2.46E+00	4.86E-01	5.62E+00
SP116679	1.09E+00	1.20E+00	7.04E-01	1.58E+00	1.28E+00	4.57E-01	8.84E-01	6.52E-01	1.31E-01	1.33E+00
SP116676	1.68E+01	2.89E+01	6.99E+00	3.31E+01	5.45E+00	1.92E+00	5.58E+00	2.87E+00	4.40E-01	7.00E+00
SP59360	1.04E+01	1.38E+01	6.93E+00	1.58E+01	1.16E+00	5.12E-01	8.23E-01	1.00E+00	2.30E-01	2.11E+00
SP59384	7.75E+00	5.70E+00	6.38E+00	8.50E+00	1.49E+00	2.43E-01	1.23E+00	4.25E-01	1.26E-01	2.52E+00
SP59332	3.19E+00	2.79E+00	2.54E+00	4.39E+00	1.65E+00	4.23E-01	1.12E+00	8.00E-02	1.17E-01	2.00E+00
SP116616	9.07E+00	8.51E+00	6.77E+00	1.07E+01	2.85E+00	7.59E-01	1.86E+00	1.85E+00	2.29E-01	3.24E+00
SP124981	8.39E+00	7.04E+00	5.23E+00	1.03E+01	2.43E+00	6.14E-01	1.84E+00	1.33E+00	1.94E-01	3.87E+00
SP59368	1.32E+01	1.44E+01	7.57E+00	1.67E+01	4.17E+00	2.02E+00	3.32E+00	2.63E+00	9.68E-01	4.66E+00
SP116648	2.77E+01	2.07E+01	2.26E+01	2.50E+01	5.43E+00	1.69E+00	3.92E+00	1.81E+00	4.19E-01	8.21E+00
SP59420	3.25E+00	1.67E+00	2.19E+00	3.20E+00	1.83E+00	5.88E-01	1.42E+00	1.42E+00	2.50E-01	2.53E+00
SP116706	9.73E+00	6.35E+00	6.07E+00	9.31E+00	4.77E+00	8.07E-01	2.77E+00	3.37E+00	3.13E-01	4.85E+00
SP116654	7.51E+00	3.84E+00	3.69E+00	7.12E+00	3.39E+00	7.50E-01	1.90E+00	1.93E+00	3.68E-01	4.15E+00
SP59308	4.17E+00	3.44E+00	2.84E+00	4.51E+00	1.58E+00	4.94E-01	1.19E+00	1.12E+00	0.00E+00	2.21E+00
SP59288	7.89E+00	1.28E+01	4.92E+00	1.52E+01	1.82E+00	8.97E-01	1.44E+00	2.20E+00	7.55E-01	4.02E+00
SP116622	2.64E+00	2.67E+00	1.67E+00	3.67E+00	1.52E+00	6.13E-01	1.41E+00	7.99E-01	2.40E-01	1.76E+00
SP59316	4.62E+00	3.21E+00	2.54E+00	4.96E+00	2.05E+00	6.80E-01	1.41E+00	1.60E+00	0.00E+00	2.60E+00
SP59324	3.13E+00	2.37E+00	2.39E+00	3.44E+00	2.39E+00	8.66E-01	2.36E+00	1.04E+00	2.16E-01	2.26E+00
SP116697	9.08E+01	1.48E+02	5.39E+01	1.72E+02	1.05E+01	1.93E+01	1.44E+01	5.88E+00	1.17E+00	1.98E+01
SP59304	4.47E+01	2.67E+01	2.94E+01	3.97E+01	6.16E+00	1.01E+01	7.55E+00	3.77E+00	8.85E-01	1.75E+01
SP116620	2.45E+01	3.27E+01	1.43E+01	3.95E+01	7.39E+00	1.05E+00	3.06E+00	4.53E+00	3.04E-01	1.26E+01
SP13289	7.69E-01	5.31E-01	7.04E-01	7.06E-01	1.02E+00	3.21E-01	8.47E-01	7.63E-01	2.30E-01	9.55E-01
SP116742	5.49E-01	1.00E-01	4.87E-01	3.12E-01	8.45E-01	4.91E-01	8.59E-01	5.48E-01	0.00E+00	7.97E-01
SP115134	4.34E-01	2.51E-01	5.41E-01	3.25E-01	7.05E-01	2.15E-01	5.87E-01	7.90E-01	2.80E-01	7.30E-01
SP96884	8.18E-01	2.78E-01	6.37E-01	5.41E-01	1.07E+00	3.51E-01	9.17E-01	1.00E+00	1.85E-01	9.87E-01
SP13385	8.66E-01	3.04E-01	1.05E+00	5.25E-01	2.43E+00	1.12E+00	2.85E+00	7.82E-01	0.00E+00	2.94E+00
SP13291	1.38E+00	7.57E-01	6.33E-01	1.25E+00	2.16E+00	4.83E-01	2.00E+00	7.80E-01	2.61E-01	1.77E+00
SP13514	2.52E+00	2.14E+00	1.71E+00	3.10E+00	1.08E+00	6.14E-01	1.08E+00	5.93E-01	5.22E-01	1.22E+00
SP115117	1.25E+00	1.02E+00	5.81E-01	1.37E+00	4.80E-01	3.11E-01	2.77E-01	4.65E-01	3.61E-01	5.47E-01
SP115114	3.42E+00	2.74E+00	2.55E+00	3.61E+00	1.11E+00	6.08E-01	1.07E+00	1.05E+00	0.00E+00	1.16E+00
SP13279	1.34E+00	7.69E-01	8.25E-01	1.17E+00	1.17E+00	4.66E-01	1.01E+00	6.66E-01	2.77E-01	1.26E+00
SP13487	1.11E+00	4.92E-01	1.01E+00	8.87E-01	1.29E+00	2.47E-01	9.96E-01	8.95E-01	0.00E+00	1.23E+00
SP13361	2.09E+00	2.13E+00	1.78E+00	2.52E+00	1.35E+00	6.91E-01	1.28E+00	7.53E-01	0.00E+00	1.37E+00
SP13421	2.30E+00	2.78E+00	1.41E+00	3.53E+00	1.10E+00	5.76E-01	8.43E-01	6.84E-01	3.91E-01	1.32E+00
SP116738	8.23E-01	6.58E-01	5.84E-01	9.03E-01	1.74E+00	4.50E-01	1.70E+00	8.41E-01	7.32E-02	9.84E-01
SP13293	7.82E-01	1.70E-01	7.57E-01	4.54E-01	1.86E+00	2.77E-01	1.28E+00	1.08E+00	2.25E-01	1.67E+00
SP13281	1.72E+00	1.31E+00	1.18E+00	1.94E+00	9.22E-01	3.09E-01	7.34E-01	5.09E-01	3.51E-01	8.10E-01
SP13677	5.59E-01	3.77E-01	6.03E-01	6.32E-01	1.13E+00	6.93E-01	1.13E+00	7.54E-01	3.48E-01	1.09E+00
SP13399	1.06E+00	5.75E-01	7.94E-01	9.35E-01	1.64E+00	4.66E-01	1.46E+00	8.83E-01	1.08E-01	1.26E+00
SP116732	1.46E+00	1.56E+00	1.50E+00	2.21E+00	7.38E-01	8.68E-01	8.78E-01	1.08E+00	0.00E+00	8.19E-01
SP115073	1.09E+00	2.42E-01	9.13E-01	5.62E-01	1.01E+00	4.08E-01	8.32E-01	7.32E-01	2.18E-01	1.02E+00
SP13307	1.16E+00	3.79E-01	9.64E-01	7.71E-01	2.05E+00	2.66E-01	1.69E+00	1.17E+00	4.16E-01	1.43E+00
SP13299	2.64E+00	1.64E+00	1.73E+00	2.89E+00	1.98E+00	7.14E-01	1.67E+00	1.26E+00	2.66E-01	2.18E+00
SP13481	7.19E-01	5.63E-01	5.32E-01	8.91E-01	1.15E+00	6.78E-01	1.05E+00	4.44E-01	6.57E-02	1.09E+00
SP116780	9.76E-01	5.61E-01	6.89E-01	1.17E+00	1.63E+00	5.47E-01	1.07E+00	1.37E+00	1.00E-02	1.76E+00
SP13433	5.12E-01	1.17E+00	5.22E-01	1.32E+00	1.70E+00	6.84E-01	1.61E+00	1.07E+00	5.00E-02	9.62E-01
SP115064	2.02E+00	1.31E+00	1.83E+00	1.76E+00	1.59E+00	2.60E-01	1.39E+00	6.72E-01	4.86E-02	1.45E+00
SP13359	7.42E-01	6.53E-01	4.30E-01	7.17E-01	1.57E+00	6.86E-01	1.34E+00	9.45E-01	2.49E-01	8.60E-01
SP116734	2.32E+00	2.93E+00	6.10E-01	2.95E+00	1.04E+00	5.02E-01	4.53E-01	1.11E+00	1.46E-01	1.67E+00
SP116770	1.08E+00	8.98E-01	7.30E-01	1.22E+00	6.58E-01	5.25E-01	5.86E-01	3.91E-01	2.45E-01	8.26E-01
SP13323	7.94E-01	7.15E-01	8.37E-01	9.73E-01	1.36E+00	5.22E-01	1.21E+00	8.23E-01	2.71E-01	9.59E-01
SP13367	3.96E+00	2.92E+00	2.70E+00	3.92E+00	1.18E+00	8.68E-01	8.57E-01	8.57E-01	3.31E-01	1.65E+00
SP96882	1.29E+00	9.49E-01	9.65E-01	1.42E+00	2.37E+00	1.21E+00	2.17E+00	1.80E+00	4.65E-01	2.14E+00
SP13283	8.35E-01	3.02E-01	5.96E-01	6.33E-01	1.06E+00	3.51E-01	1.08E+00	8.00E-01	1.21E-01	8.90E-01
SP116728	1.09E+00	5.84E-01	7.30E-01	8.61E-01	1.62E+00	4.81E-01	1.36E+00	8.07E-01	2.00E-02	1.37E+00
SP13478	5.01E-01	2.40E-01	2.27E-01	4.06E-01	1.22E+00	3.64E-01	1.12E+00	7.84E-01	0.00E+00	9.64E-01
SP116744	1.01E+00	7.73E-01	9.03E-01	1.11E+00	1.40E+00	6.21E-01	1.03E+00	1.17E+00	7.29E-01	1.30E+00
SP115093	2.85E+00	2.85E+00	1.22E+00	3.86E+00	1.53E+00	6.97E-01	1.20E+00	9.91E-01	3.10E-01	1.67E+00
SP13315	5.39E-01	1.45E-01	4.65E-01	3.78E-01	6.30E-01	1.85E-01	5.31E-01	3.09E-01	0.00E+00	6.48E-01
SP13331	1.77E+00	1.97E+00	1.07E+00	2.51E+00	1.55E+00	8.26E-01	1.33E+00	9.45E-01	0.00E+00	1.49E+00
SP115108	2.78E+00	2.47E+00	1.38E+00	3.15E+00	1.13E+00	6.21E-01	8.37E-01	6.58E-01	0.00E+00	1.07E+00
SP116752	1.06E+00	5.53E-01	7.48E-01	1.04E+00	1.77E+00	3.84E-01	1.72E+00	7.52E-01	1.71E-01	1.93E+00
SP115085	1.07E+00	4.11E-01	6.75E-01	7.27E-01	1.89E+00	6.24E-01	1.50E+00	1.18E+00	6.14E-02	1.70E+00
SP115102	1.17E+00	6.66E-01	8.24E-01	1.24E+00	1.24E+00	5.97E-01	1.38E+00	1.14E+00	0.00E+00	1.28E+00
SP13379	1.26E+00	3.93E-01	1.13E+00	6.16E-01	1.60E+00	5.21E-01	1.35E+00	9.65E-01	3.14E-01	1.32E+00
SP116750	2.31E+00	2.16E+00	1.73E+00	2.77E+00	1.25E+00	7.28E-01	1.29E+00	1.20E+00	3.08E-01	1.26E+00
SP115125	9.97E-01	2.20E-01	5.24E-01	5.75E-01	1.14E+00	2.46E-01	8.84E-01	6.97E-01	0.00E+00	1.11E+00
SP115089	1.96E+00	1.66E+00	1.71E+00	2.23E+00	1.07E+00	4.57E-01	8.35E-01	9.34E-01	2.79E-01	1.09E+00
SP13297	1.65E+00	5.59E-01	1.29E+00	1.20E+00	1.45E+00	6.61E-01	1.18E+00	1.18E+00	0.00E+00	1.53E+00
SP13339	7.65E-01	2.80E-01	4.94E-01	6.13E-01	9.05E-01	4.57E-01	7.57E-01	4.79E-01	6.65E-02	9.27E-01
SP13671	1.21E+00	5.30E-01	8.25E-01	1.14E+00	1.89E+00	4.23E-01	1.71E+00	9.80E-01	2.33E-01	1.78E+00
SP116776	7.30E-01	6.52E-01	2.85E-01	8.53E-01	1.26E+00	5.42E-01	8.13E-01	9.81E-01	0.00E+00	1.19E+00
SP13683	1.50E+00	1.71E+00	1.14E+00	2.00E+00	4.21E-01	1.80E-01	1.49E-01	7.57E-01	0.00E+00	1.06E+00
SP116758	1.71E+00	2.29E+00	1.35E+00	2.65E+00	9.38E-01	5.60E-01	8.76E-01	5.43E-01	4.64E-01	9.81E-01
SP116782	2.67E+00	3.31E+00	1.73E+00	4.03E+00	1.49E+00	5.76E-01	9.34E-01	7.95E-01	7.70E-02	1.60E+00
SP13317	1.43E+00	3.30E-01	1.10E+00	8.41E-01	1.47E+00	3.08E-01	1.37E+00	9.41E-01	3.62E-01	1.25E+00
SP115128	2.45E+00	1.47E+00	1.61E+00	1.76E+00	6.42E-01	3.36E-01	7.08E-01	2.10E-01	0.00E+00	8.74E-01
SP116754	1.59E+00	1.43E+00	1.56E+00	2.09E+00	7.38E-01	5.53E-01	4.71E-01	6.65E-01	4.54E-01	1.04E+00
SP116766	4.63E+00	3.99E+00	3.61E+00	5.27E+00	1.73E+00	5.62E-01	1.38E+00	1.45E+00	3.14E-01	2.40E+00
SP116748	3.35E+00	1.64E+00	2.54E+00	2.65E+00	1.85E+00	4.26E-01	1.50E+00	1.61E+00	3.73E-01	1.90E+00
SP115070	9.86E-01	6.67E-01	6.41E-01	9.01E-01	1.41E+00	6.09E-01	1.36E+00	6.04E-01	0.00E+00	1.43E+00
SP115131	1.74E+00	1.05E+00	1.33E+00	1.61E+00	9.46E-01	1.64E-01	6.73E-01	6.82E-01	1.00E-02	9.30E-01
SP115097	1.14E+00	7.06E-01	8.88E-01	1.25E+00	1.36E+00	7.71E-01	1.18E+00	1.03E+00	5.26E-01	1.06E+00
SP115060	1.99E+00	1.78E+00	9.47E-01	2.55E+00	1.07E+00	5.62E-01	8.56E-01	6.06E-01	1.76E-01	1.03E+00
SP13594	2.46E+00	1.92E+00	2.40E+00	2.72E+00	1.29E+00	6.63E-01	9.30E-01	1.40E-01	2.14E-01	8.78E-01
SP96834	1.91E+00	1.05E+00	1.06E+00	1.69E+00	1.51E+00	7.24E-01	1.28E+00	1.27E+00	1.31E-01	1.48E+00
SP115057	1.29E+00	4.04E-01	9.94E-01	8.59E-01	2.12E+00	5.17E-01	1.94E+00	1.26E+00	9.98E-02	1.84E+00
SP116768	2.26E+00	1.66E+00	1.60E+00	2.32E+00	9.38E-01	5.00E-02	6.01E-01	8.62E-01	3.31E-01	1.65E+00
SP13442	3.47E+00	2.21E+00	2.43E+00	3.06E+00	1.83E+00	6.86E-01	1.48E+00	7.52E-01	1.99E-01	1.78E+00
SP13325	1.21E+00	4.85E-01	1.10E+00	7.07E-01	5.67E-01	1.85E-01	5.87E-01	4.83E-01	3.30E-02	8.79E-01
SP116736	1.30E+00	6.97E-01	5.86E-01	1.03E+00	1.88E+00	2.29E-01	1.69E+00	9.10E-01	0.00E+00	1.73E+00
SP13619	1.45E+00	1.03E+00	1.23E+00	1.55E+00	1.56E+00	5.43E-01	1.56E+00	5.08E-01	0.00E+00	1.78E+00
SP115111	4.20E+00	2.36E+00	2.91E+00	4.32E+00	2.37E+00	5.51E-01	2.24E+00	1.47E+00	1.73E-01	2.58E+00
SP116760	1.67E+00	1.10E+00	9.31E-01	1.87E+00	1.22E+00	5.40E-01	8.50E-01	9.91E-01	3.56E-01	1.39E+00
SP13311	8.91E-01	3.12E-01	5.91E-01	6.51E-01	1.47E+00	3.37E-01	1.38E+00	1.18E+00	1.30E-01	1.10E+00
SP13509	1.00E+00	8.96E-01	6.78E-01	1.20E+00	1.24E+00	5.41E-01	1.11E+00	3.72E-01	0.00E+00	1.12E+00
SP13539	6.63E-01	4.01E-01	8.02E-01	4.64E-01	1.06E+00	4.71E-01	8.72E-01	9.69E-01	3.37E-01	9.55E-01
SP13624	9.35E-01	3.95E-01	6.86E-01	6.45E-01	1.58E+00	4.51E-01	1.23E+00	1.30E+00	2.39E-01	1.56E+00
SP116746	2.38E+00	1.55E+00	7.71E-01	2.54E+00	4.65E-01	5.20E-01	6.90E-01	5.55E-01	4.77E-01	9.29E-01
