Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
SP99121	17	85	126	53	24	53	48	67	89	0	18	139	27	25	0	4	3
SP107007	21	99	101	105	65	81	40	14	0	0	42	168	19	26	21	13	1
SP99125	22	54	121	149	53	0	0	0	0	26	34	0	7	18	0	7	4
SP99129	16	204	86	29	78	85	0	46	0	0	68	0	68	18	51	3	6
SP99133	18	35	113	26	57	17	12	68	38	0	38	0	8	0	45	2	1
SP50119	60	87	81	20	71	47	0	38	0	82	5	58	27	0	10	28	2
SP99137	36	120	189	68	80	0	72	0	0	140	62	14	21	0	0	14	15
SP50121	0	64	48	0	13	58	10	7	0	66	53	0	6	4	0	0	0
SP50123	77	262	88	143	33	26	36	0	0	100	25	0	21	2	0	38	3
SP99141	78	158	33	25	34	98	35	14	52	11	12	0	0	7	34	12	8
SP50125	25	114	71	114	40	52	2	72	0	30	17	0	42	11	6	9	4
SP99145	50	178	20	26	3	3	48	0	0	0	12	39	6	14	41	6	0
SP99149	37	90	91	96	51	47	1	18	0	0	42	92	12	0	16	11	0
SP50129	20	123	50	73	15	8	71	0	24	117	20	47	2	0	0	6	5
SP99153	4	6	52	46	1	15	84	48	0	0	1	0	11	1	0	0	1
SP99157	31	20	30	7	31	29	0	44	131	37	15	90	4	2	16	0	7
SP99161	15	59	25	5	50	47	0	58	49	0	34	67	11	0	33	9	4
SP99165	35	90	36	0	21	29	69	34	2	118	18	0	14	36	1	0	5
SP50131	158	248	104	28	96	99	33	52	105	0	71	84	147	46	37	16	5
SP50133	8	99	63	30	20	10	25	42	0	12	21	0	9	21	0	0	1
SP99169	9	33	17	1	3	0	50	20	0	15	4	0	7	1	0	4	0
SP50135	23	47	28	40	43	0	31	49	0	50	38	60	16	23	0	2	8
SP50137	10	63	3	14	12	7	24	11	93	0	0	1	16	2	16	0	3
SP99173	3	111	60	57	48	16	73	0	0	128	48	0	4	0	0	21	3
SP99177	32	157	106	0	4	26	128	0	0	94	0	0	1	25	0	26	1
SP99181	5	67	45	50	9	28	81	26	0	0	32	0	11	51	0	0	2
SP50139	2	44	28	0	15	41	3	44	0	0	8	0	19	29	37	1	0
SP107010	24	109	38	111	22	0	0	0	0	164	21	0	24	81	0	25	12
SP99189	10	37	25	24	17	55	10	15	0	15	25	0	3	0	3	0	0
SP50141	0	0	2	0	3	0	11	0	0	3	0	0	2	5	3	1	0
SP99193	6	104	71	59	8	46	32	22	0	0	10	0	15	29	0	0	0
SP50145	13	58	18	84	7	21	0	12	0	156	7	0	13	19	0	9	7
SP50147	27	86	177	188	60	0	0	64	0	97	23	0	8	44	0	23	8
SP107012	26243	2308	85	0	0	42	83	0	807	0	141	0	0	0	0	53	11
SP50149	49	143	94	48	89	80	0	0	0	0	43	11	24	38	59	23	0
SP107017	18	94	31	71	34	0	2	61	37	0	15	0	17	1	47	4	0
SP107019	25	155	46	67	22	101	120	7	3	16	31	0	17	26	0	20	5
SP107023	10	33	81	40	40	17	0	61	0	0	16	130	1	21	0	5	3
SP50151	18	48	49	0	26	122	0	13	20	13	27	0	10	22	34	6	2
SP50153	31	96	180	58	61	63	0	0	14	27	45	152	28	33	14	10	0
SP99197	54	175	0	155	463	170	0	6	0	160	5	0	354	134	36	0	8
SP50155	40	59	196	146	63	0	0	167	123	117	44	0	3	0	16	0	9
SP99201	20	119	15	39	29	13	0	63	20	3	21	0	3	14	6	0	1
SP50157	5	27	0	23	44	55	136	0	0	31	25	146	13	0	3	0	3
SP99205	12	66	32	41	44	10	0	33	0	16	33	0	3	31	0	0	0
SP50159	29	141	63	40	85	149	9	25	17	0	38	0	36	57	23	17	4
SP50161	15	26	144	48	79	0	0	18	0	91	40	149	90	12	0	20	2
SP107025	16	31	30	34	102	121	0	17	0	108	67	0	40	38	0	5	5
SP107028	2	0	24	20	8	9	2	3	0	17	16	0	0	0	27	6	0
SP50163	19	100	57	69	27	20	50	33	0	56	71	0	22	0	0	12	0
SP99217	11	62	12	36	22	17	6	32	5	0	6	23	7	3	12	20	2
SP50165	33	0	118	0	36	78	67	0	50	18	39	90	32	41	0	4	5
SP107030	26	89	72	42	22	127	0	47	0	4	14	0	6	13	0	3	2
SP50167	24	65	99	83	82	14	96	0	25	26	48	0	37	7	0	4	6
SP99229	17	122	27	0	29	46	4	26	169	14	25	0	20	11	5	0	4
SP99233	16	100	20	107	58	13	0	25	0	0	61	0	8	0	26	18	3
SP107032	0	4	7	0	18	22	18	4	5	0	10	0	3	0	0	0	2
SP50169	17	78	168	67	45	69	0	139	21	0	77	0	18	26	32	19	3
SP50171	20	48	198	18	50	52	0	48	160	0	34	0	22	42	0	29	0
SP50173	10	58	67	67	22	0	61	2	0	3	11	0	13	17	15	0	1
SP50175	0	6	4	11	5	0	0	8	0	24	5	0	0	3	0	0	0
SP107034	5	32	76	34	11	5	33	0	0	102	14	0	9	0	0	0	0
SP50179	5	122	46	51	10	46	129	23	0	20	38	0	0	23	0	0	0
SP99237	41	0	31	0	36	64	0	40	124	3	15	0	18	26	38	6	4
SP107037	13	12	92	0	62	30	24	100	0	30	75	222	19	32	15	7	3
SP107041	14	119	51	6	24	68	22	0	6	0	5	21	10	7	24	7	2
SP50181	14	73	96	27	27	0	31	128	0	0	69	0	17	0	0	21	0
SP99249	55	95	32	2	21	81	95	0	47	0	15	0	21	2	13	0	2
SP99253	53	155	106	97	35	0	17	17	0	90	33	12	22	17	0	23	2
SP50183	29	114	173	0	44	136	15	77	0	49	15	0	27	27	4	0	0
SP99257	90	214	111	50	126	0	210	64	0	69	37	0	29	30	0	24	6
SP107044	7	26	26	78	12	6	36	14	0	7	3	0	11	4	10	0	1
SP50185	9	113	8	76	19	0	23	16	0	121	14	0	43	61	13	0	4
CPCT02020315T	60	0	87	0	24	20	0	56	185	46	28	108	20	69	7	37	64
CPCT02020321T	1	3	0	0	4	0	0	2	0	14	0	0	3	0	4	0	40
CPCT02020330T	67	60	38	33	25	73	65	51	228	0	30	0	24	22	0	37	24
CPCT02010372T	118	210	0	0	35	0	0	0	140	0	13	0	206	134	101	12	90
CPCT02020326T	33	198	23	10	37	43	239	0	58	0	1	3	15	23	7	24	74
CPCT02020403T	29	103	101	131	60	0	102	0	0	0	10	0	23	0	97	25	47
CPCT02040063T	153	18	207	135	27	0	115	30	242	154	17	0	37	73	40	13	62
CPCT02060054T	63	168	269	113	153	0	158	90	0	0	18	0	30	89	0	59	84
CPCT02060053T	7	75	0	0	0	5	0	10	200	27	8	0	0	1	17	0	22
CPCT02020886T	158	65	64	54	25	82	0	52	218	0	3	2	133	3	50	1	75
CPCT02130167T	62	95	11	66	0	41	125	0	68	0	17	0	13	22	36	34	44
CPCT02080186T	73	167	73	20	46	61	76	32	86	0	28	0	8	71	40	29	42
CPCT02130172T	23	151	9	0	61	18	31	0	94	52	10	0	102	53	8	21	48
CPCT02020413TII	3	19	30	0	350	151	156	352	0	9	22	0	33	0	0	0	211
CPCT02130180T	41	94	3	103	70	96	178	27	79	0	21	0	15	63	14	44	37
CPCT02130057T	66	142	102	33	44	88	97	0	0	39	35	0	0	11	40	14	105
CPCT02130186T	90	189	67	0	7	0	191	0	273	96	12	38	19	0	0	25	37
CPCT02130184T	58	102	59	157	59	10	47	28	198	0	241	0	45	46	0	60	50
CPCT02020690T	36	58	95	26	113	100	179	0	139	0	26	26	21	0	0	38	62
CPCT02080215T	25	228	0	119	35	0	0	9	12	74	16	44	23	40	0	29	90
CPCT02050360T	74	185	0	60	60	86	18	0	0	0	48	107	29	24	41	23	168
CPCT02130096T	57	57	111	38	95	83	159	0	245	0	32	0	15	5	36	0	139
CPCT02020759T	90	161	96	149	63	74	0	23	160	53	13	0	0	34	37	32	107
CPCT02130127T	44	68	37	13	32	26	74	60	96	0	17	27	37	51	44	17	46
CPCT02060242T	51	280	102	143	48	100	0	70	112	0	6	0	22	0	0	66	88
