MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
4:Del:R:0	1.70E-05	2.31E-05	1.51E-04	6.12E-05	1.45E-04	2.79E-04	3.10E-04	5.48E-10
4:Del:R:1	4.12E-05	8.44E-05	5.72E-04	8.49E-05	2.91E-04	1.33E-03	1.47E-03	2.71E-05
4:Del:R:2	2.75E-05	3.83E-06	1.93E-04	2.04E-05	1.61E-04	4.51E-04	4.75E-04	5.82E-10
4:Del:R:3	2.43E-05	7.72E-06	8.18E-05	2.25E-05	8.59E-05	9.44E-04	2.72E-04	5.62E-10
4:Del:R:4	4.47E-06	1.66E-06	4.17E-08	7.15E-06	1.18E-05	8.04E-04	2.63E-04	6.85E-10
4:Del:R:5	1.52E-05	6.59E-06	9.35E-06	9.97E-06	3.71E-05	3.89E-04	1.18E-04	6.22E-10
5:Del:R:0	2.51E-06	1.67E-04	8.94E-04	2.39E-04	1.30E-03	1.12E-03	1.43E-03	4.60E-05
5:Del:R:1	1.10E-05	6.20E-05	2.45E-04	6.68E-05	2.51E-04	4.95E-04	5.83E-04	2.91E-05
5:Del:R:2	6.44E-06	2.19E-05	5.38E-05	2.50E-05	6.88E-05	2.88E-04	1.50E-04	6.01E-10
5:Del:R:3	7.45E-06	4.60E-06	2.01E-05	1.05E-05	4.09E-05	2.54E-04	4.86E-05	6.05E-10
5:Del:R:4	2.81E-06	9.69E-07	4.53E-06	3.97E-06	2.60E-05	5.40E-05	3.56E-05	9.04E-06
5:Del:R:5	1.90E-06	5.43E-07	9.02E-06	5.12E-06	1.77E-10	3.25E-05	2.48E-05	5.79E-10
2:Ins:R:0	1.03E-04	6.22E-05	1.74E-04	7.50E-05	5.79E-04	2.36E-04	1.06E-03	1.82E-05
2:Ins:R:1	1.35E-05	7.40E-05	1.36E-04	7.22E-06	1.93E-04	2.82E-04	6.39E-04	2.53E-10
2:Ins:R:2	1.97E-05	5.20E-05	1.21E-04	2.33E-05	1.32E-04	1.59E-04	4.94E-04	1.74E-05
2:Ins:R:3	3.19E-05	2.67E-05	5.84E-05	2.76E-05	1.09E-04	1.76E-04	1.84E-04	2.64E-05
2:Ins:R:4	1.22E-04	4.66E-05	1.93E-05	1.41E-05	1.17E-04	1.06E-04	2.92E-04	3.39E-05
2:Ins:R:5	3.58E-04	2.89E-04	3.68E-05	6.49E-05	4.41E-04	9.40E-04	1.13E-03	4.22E-05
3:Ins:R:0	7.79E-06	2.46E-05	1.20E-04	4.44E-05	3.36E-04	2.12E-04	8.70E-04	1.75E-10
3:Ins:R:1	8.66E-06	4.73E-05	2.29E-04	4.01E-06	1.74E-04	2.04E-04	9.95E-04	1.72E-05
3:Ins:R:2	1.29E-06	1.92E-05	4.17E-05	2.41E-05	4.03E-05	1.56E-04	1.45E-04	1.93E-05
3:Ins:R:3	3.51E-06	8.81E-06	1.26E-05	1.10E-05	2.84E-06	1.83E-05	6.28E-05	8.49E-10
3:Ins:R:4	1.39E-05	4.47E-06	1.62E-05	1.30E-05	4.09E-05	5.00E-05	7.33E-05	7.08E-10
3:Ins:R:5	2.37E-05	4.13E-05	1.91E-05	1.63E-05	2.74E-05	2.39E-04	2.12E-04	1.97E-05
4:Ins:R:0	5.26E-05	9.33E-06	1.09E-04	3.66E-05	4.77E-04	1.34E-04	5.55E-04	1.63E-05
4:Ins:R:1	6.55E-06	8.90E-05	1.71E-04	1.53E-05	1.56E-04	3.23E-04	9.62E-04	2.76E-05
4:Ins:R:2	8.60E-06	1.57E-05	4.64E-05	1.90E-05	5.70E-05	1.50E-04	1.54E-04	5.95E-10
4:Ins:R:3	1.08E-05	1.39E-05	2.29E-05	1.57E-05	4.48E-05	4.12E-05	1.34E-04	7.32E-10
4:Ins:R:4	1.19E-05	2.00E-05	3.48E-05	1.65E-06	5.06E-05	1.37E-04	1.33E-04	6.11E-10
4:Ins:R:5	5.99E-06	2.74E-05	5.73E-05	2.29E-05	4.70E-05	2.45E-04	1.55E-04	5.91E-10
5:Ins:R:0	4.86E-06	0.00E+00	3.90E-10	1.05E-05	3.34E-03	2.39E-09	1.00E-07	3.04E-05
5:Ins:R:1	0.00E+00	2.38E-04	6.34E-04	1.13E-04	4.11E-04	7.56E-04	2.34E-03	5.05E-05
5:Ins:R:2	3.50E-06	2.79E-05	3.85E-05	2.44E-05	6.21E-05	8.92E-05	1.28E-04	2.56E-05
5:Ins:R:3	1.62E-06	8.76E-06	3.43E-05	7.54E-06	3.76E-05	1.04E-04	7.53E-05	5.77E-10
5:Ins:R:4	3.80E-06	9.94E-06	2.75E-05	6.18E-06	8.01E-06	1.20E-04	1.30E-04	6.57E-10
5:Ins:R:5	7.20E-07	1.86E-06	3.22E-05	5.79E-06	3.84E-05	1.25E-04	1.20E-04	5.06E-10
2:Del:M:1	5.09E-05	1.52E-04	6.13E-04	1.00E-04	4.04E-04	1.25E-03	1.55E-03	2.86E-05
3:Del:M:1	1.58E-05	2.58E-05	1.58E-04	5.61E-05	1.21E-04	3.61E-04	2.45E-04	1.81E-05
3:Del:M:2	4.42E-05	1.07E-04	5.02E-04	6.71E-05	2.04E-04	9.07E-04	1.12E-03	2.49E-05
4:Del:M:1	2.78E-05	2.24E-05	2.08E-04	5.35E-05	1.67E-04	3.55E-04	4.65E-04	5.21E-10
4:Del:M:2	1.79E-05	4.55E-05	3.38E-04	7.59E-05	1.74E-04	6.58E-04	8.32E-04	5.82E-10
4:Del:M:3	3.49E-05	5.52E-05	5.28E-04	6.81E-05	2.24E-04	1.01E-03	1.24E-03	3.85E-05
5:Del:M:1	2.70E-05	1.42E-04	4.96E-04	3.37E-04	6.00E-04	8.92E-04	1.14E-03	3.37E-05
5:Del:M:2	3.84E-06	1.08E-04	3.67E-04	6.04E-04	3.05E-04	2.71E-04	8.95E-04	3.24E-05
5:Del:M:3	1.98E-05	2.59E-05	1.92E-04	5.25E-04	3.07E-04	5.48E-04	7.27E-04	4.41E-05
5:Del:M:4	7.08E-06	4.03E-05	6.49E-05	3.07E-04	1.74E-04	2.83E-04	2.09E-04	2.18E-05
5:Del:M:5	1.09E-05	7.98E-05	8.64E-05	3.14E-04	3.38E-04	7.73E-04	1.01E-03	3.89E-05
