MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
2:Ins:R:3	0.00054225	0.00103326	0.00060248	0.00328496	0.00102704	0.00035856
2:Ins:R:4	0.00220008	0.00446662	0.00141487	0.00625295	0.00004467	0.00092677
2:Ins:R:5	0.01571070	0.02687103	0.00328732	0.03882389	0.00000000	0.00159831
3:Ins:R:0	0.00002009	0.00132801	0.00435617	0.01577867	0.00001115	0.00183167
3:Ins:R:1	0.00023376	0.00520991	0.00322659	0.00153114	0.00453867	0.00111406
3:Ins:R:2	0.00035276	0.00057958	0.00055998	0.00083724	0.00047277	0.00088936
3:Ins:R:3	0.00005838	0.00007477	0.00015532	0.00060338	0.00012159	0.00000111
3:Ins:R:4	0.00027969	0.00001323	0.00062185	0.00008425	0.00002161	0.00025324
3:Ins:R:5	0.00129192	0.00285078	0.00124224	0.00203920	0.00000003	0.00032263
4:Ins:R:0	0.00029471	0.00116940	0.00346611	0.03285779	0.00001152	0.00055350
4:Ins:R:1	0.00004330	0.00534266	0.00290788	0.00550591	0.00513042	0.00111960
4:Ins:R:2	0.00012549	0.00027749	0.00018618	0.00185650	0.00005078	0.00071445
4:Ins:R:3	0.00006601	0.00074305	0.00011838	0.00080630	0.00003786	0.00002512
4:Ins:R:4	0.00023931	0.00087362	0.00055480	0.00183663	0.00003891	0.00048897
4:Ins:R:5	0.00102453	0.00215966	0.00112017	0.00231050	0.00012769	0.00035670
5:Ins:R:0	0.00000319	0.00000001	0.00003184	0.16428624	0.00010730	0.00044037
5:Ins:R:1	0.00085052	0.01628649	0.01142850	0.01153407	0.01712379	0.01041346
5:Ins:R:2	0.00023173	0.00066606	0.00034916	0.00190960	0.00015229	0.00061517
5:Ins:R:3	0.00015785	0.00024760	0.00012641	0.00135047	0.00030716	0.00028355
5:Ins:R:4	0.00004423	0.00043247	0.00033795	0.00070535	0.00001087	0.00003908
5:Ins:R:5	0.00004979	0.00043591	0.00013675	0.00018850	0.00008238	0.00015341
2:Del:M:1	0.00446053	0.00782713	0.00344966	0.01196785	0.03115803	0.00606209
3:Del:M:1	0.00043829	0.00047295	0.00018387	0.00352093	0.00749355	0.00585701
3:Del:M:2	0.00287485	0.00520048	0.00185588	0.00387314	0.01788007	0.00483579
4:Del:M:1	0.00080236	0.00043908	0.00042257	0.00545965	0.00518267	0.00735278
4:Del:M:2	0.00087951	0.00234299	0.00068220	0.00252116	0.01183842	0.00859393
4:Del:M:3	0.00247738	0.00227122	0.00146165	0.00584840	0.01423029	0.00746205
5:Del:M:1	0.00070841	0.00172308	0.00517582	0.03368602	0.01960609	0.08893095
5:Del:M:2	0.00046339	0.00137206	0.00263604	0.01318819	0.00995540	0.13478433
5:Del:M:3	0.00045583	0.00056557	0.00200977	0.00870539	0.00545018	0.10264491
5:Del:M:4	0.00080335	0.00105296	0.00004222	0.00249017	0.00362173	0.05795780
5:Del:M:5	0.00079111	0.00387568	0.00256308	0.01437211	0.00139754	0.05083420
