Sample Names	MutationType	ID1	ID2	ID3	ID4	ID8	ID9	ID13	ID19	ID21	ID22	ID25	ID83H	ID83I	ID83J
SP124389	3:Del:R:2	0.166947513302523	0.338301792637944	0.03867987396698083	0.0	0.0	0.0	0.4560708200925521	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	3:Del:R:3	0.3476157891746478	0.25664799783314773	0.04246327559177848	0.0	0.0	0.0	0.3532729374004259	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	3:Del:R:4	1.3810398856601684e-13	1.1277708239009305e-13	0.295027830301665	0.0	0.0	0.0	0.7049721696980841	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	3:Del:R:5	6.069716647585833e-15	4.931620391173422e-15	0.0013000516064421645	0.0	0.0	0.0	0.9986999483935468	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Del:R:0	0.008157152544173384	0.0006740326223572706	0.026904059122632204	0.0	0.0	0.0	0.9642647557108371	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Del:R:1	0.24729310960670015	0.3955951116742012	0.32257435385800975	0.0	0.0	0.0	0.03453742486108897	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Del:R:2	0.0031592156230111183	0.3617946800357197	0.21146440038884512	0.0	0.0	0.0	0.42358170395242417	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Del:R:3	1.509356711529132e-14	0.022570980611309202	3.4776230615189436e-14	0.0	0.0	0.0	0.9774290193886409	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Del:R:4	6.392088060184284e-14	5.193545868787641e-14	1.4727647003229763e-13	0.0	0.0	0.0	0.999999999999737	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Del:R:5	0.055375888662134345	0.2745032905500269	0.010037618749542883	0.0	0.0	0.0	0.6600832020382958	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Del:R:0	7.375117022712589e-05	0.00023152361248520603	0.029049503504406514	0.0	0.0	0.0	0.9706452217128811	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Del:R:1	0.010222327080735012	0.10868244021673737	0.007353487233481771	0.0	0.0	0.0	0.8737417454690458	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Del:R:2	0.1610899524475972	0.3450583870158789	0.00656057963993306	0.0	0.0	0.0	0.4872910808965909	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Del:R:3	0.1169749742294187	0.6664310399408055	4.720084404231998e-14	0.0	0.0	0.0	0.21659398582972855	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Del:R:4	0.020781410610931104	0.385345387698349	0.5405270917541148	0.0	0.0	0.0	0.053346109936605116	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Del:R:5	0.4767336727385856	0.21984645747118242	0.10770013513557306	0.0	0.0	0.0	0.19571973465465894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	2:Ins:R:0	0.006324337223648988	0.003554249771945204	0.07675534684344702	0.0	0.0	0.0	0.9133660661609586	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	2:Ins:R:1	0.0005551553020800695	0.013030890172984732	0.2924674645618608	0.0	0.0	0.0	0.6939464899630744	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	2:Ins:R:2	0.03426396646701047	0.1091187868965033	0.27381885482988855	0.0	0.0	0.0	0.5827983918065975	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	2:Ins:R:3	0.07911205742698546	0.039939416518024004	0.2554948973457502	0.0	0.0	0.0	0.6254536287092404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	2:Ins:R:4	0.4942027014959945	0.2284027999360924	0.07947627840785168	0.0	0.0	0.0	0.19791822016006153	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	2:Ins:R:5	0.5654976720524951	0.2896611147858836	0.00038528481568665657	0.0	0.0	0.0	0.14445592834593451	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	3:Ins:R:0	0.00045925871900219186	0.05906305984330789	0.2667034363166671	0.0	0.0	0.0	0.6737742451210227	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	3:Ins:R:1	0.01168974763421465	0.038344148358175484	0.024310324430003707	0.0	0.0	0.0	0.9256557795776061	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	3:Ins:R:2	0.02989919914951081	0.0969722470027845	0.12236211549463281	0.0	0.0	0.0	0.7507664383530718	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	3:Ins:R:3	0.5152657543529302	0.006355497209144918	0.07781275142653422	0.0	0.0	0.0	0.40056599701139056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	3:Ins:R:4	0.4285974831296735	0.46547637682440884	0.013921750570892297	0.0	0.0	0.0	0.09200438947502525	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	3:Ins:R:5	0.4604584242344802	0.46816228476999383	2.8122395595017837e-15	0.0	0.0	0.0	0.07137929099552319	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Ins:R:0	5.400452959737553e-16	0.0018662232507263023	1.2442876897141663e-15	0.0	0.0	0.0	0.9981337767492718	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Ins:R:1	0.044821212466292025	0.049347914577946836	0.01961453265353793	0.0	0.0	0.0	0.8862163403022233	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Ins:R:2	0.14704054233242725	0.016177153086256047	0.09877842604256445	0.0	0.0	0.0	0.7380038785387523	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Ins:R:3	0.4624358118195496	0.26813523948359297	0.25917276679341034	0.0	0.0	0.0	0.010256181903446886	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Ins:R:4	0.5674162665167928	0.30140152509854556	0.013734747305538758	0.0	0.0	0.0	0.11744746107912302	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Ins:R:5	0.3915360725283061	0.5839794410707929	0.023813113507144407	0.0	0.0	0.0	0.000671372893756608	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Ins:R:0	2.310314701825641e-16	1.8771214135807738e-16	0.011408413300054482	0.0	0.0	0.0	0.9885915866999452	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Ins:R:1	0.018844681202096904	0.0012060965467436363	0.01586190705755869	0.0	0.0	0.0	0.9640873151936007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Ins:R:2	0.4902674748730379	0.007243631879086364	0.019622399490718975	0.0	0.0	0.0	0.48286649375715673	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Ins:R:3	0.38417040936489866	0.10778612356397935	0.09958080837455155	0.0	0.0	0.0	0.40846265869657056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Ins:R:4	0.8993106285376914	0.005027161652109453	0.050029757435796816	0.0	0.0	0.0	0.04563245237440224	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Ins:R:5	0.27125885208560957	0.17820617702890104	0.014581577220374559	0.0	0.0	0.0	0.5359533936651147	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	2:Del:M:1	0.019115581402137805	0.0019074718617607706	0.20473885486396798	0.0	0.0	0.0	0.7742380918721335	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	3:Del:M:1	0.011776985437881263	5.345582042726247e-05	0.0917280217176019	0.0	0.0	0.0	0.8964415370240897	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	3:Del:M:2	0.2273859472254944	0.30804954580291327	0.08615298431047787	0.0	0.0	0.0	0.3784115226611144	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Del:M:1	0.011528767829261695	0.013769656342786697	0.018717489941657922	0.0	0.0	0.0	0.9559840858862937	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Del:M:2	0.07189453727049888	0.18526567186476592	0.3112230213830298	0.0	0.0	0.0	0.43161676948170546	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	4:Del:M:3	0.0682617802795238	0.2006064495615211	0.1025920556287898	0.0	0.0	0.0	0.6285397145301652	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Del:M:1	1.2149877578626149e-05	0.006335606125299069	0.037749192537405926	0.0	0.0	0.0	0.9559030514597164	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Del:M:2	5.679987508650034e-09	0.0019126192588397731	0.07736515897815348	0.0	0.0	0.0	0.9207222160830192	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Del:M:3	1.749658313042364e-10	0.002898895117508963	0.1077201337826733	0.0	0.0	0.0	0.8893809709248519	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Del:M:4	0.012596621095233103	0.10230744112234927	0.38494630973468	0.0	0.0	0.0	0.5001496280477377	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124389	5:Del:M:5	0.008897257138212227	0.021560938014511553	0.008987747708854292	0.0	0.0	0.0	0.960554057138422	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Del:C:0	0.0004477804336740391	0.0	0.0	0.0	0.11228348751138227	0.0	0.8872687320549437	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Del:C:1	0.007057146109479227	0.0	0.0	0.0	0.2196488756895245	0.0	0.7732939782009963	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Del:C:2	1.1779157021930262e-16	0.0	0.0	0.0	0.11931317016996387	0.0	0.8806868298300361	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Del:C:3	0.05744504798516238	0.0	0.0	0.0	0.16379297718066954	0.0	0.7787619748341682	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Del:C:4	0.030700697385698916	0.0	0.0	0.0	0.055845347669165296	0.0	0.9134539549451358	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Del:C:5	0.4019295765031493	0.0	0.0	0.0	0.1121015920472448	0.0	0.4859688314496059	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Del:T:0	0.004441186674951134	0.0	0.0	0.0	0.11672454012320885	0.0	0.87883427320184	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Del:T:1	1.3685573700525234e-18	0.0	0.0	0.0	0.0043503406081863314	0.0	0.9956496593918136	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Del:T:2	0.0074967525364066905	0.0	0.0	0.0	0.07246538858295934	0.0	0.9200378588806339	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Del:T:3	0.007273934545617273	0.0	0.0	0.0	0.0313361162323677	0.0	0.961389949222015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Del:T:4	0.036753728947470664	0.0	0.0	0.0	0.010981971156514999	0.0	0.9522642998960144	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Del:T:5	8.259357441883346e-17	0.0	0.0	0.0	0.2667733597319232	0.0	0.7332266402680768	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Ins:C:0	1.9988202564290247e-16	0.0	0.0	0.0	0.1680397605695784	0.0	0.8319602394304213	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Ins:C:1	3.254835808057327e-16	0.0	0.0	0.0	0.21471884293328553	0.0	0.7852811570667142	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Ins:C:2	6.011017777902877e-16	0.0	0.0	0.0	0.2791545712337385	0.0	0.7208454287662609	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Ins:C:3	0.304479157599674	0.0	0.0	0.0	0.04221778716103108	0.0	0.6533030552392949	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Ins:C:4	0.5832145310084362	0.0	0.0	0.0	0.18222022823072573	0.0	0.23456524076083804	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Ins:C:5	0.861384926500594	0.0	0.0	0.0	0.01746954254150063	0.0	0.1211455309579054	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Ins:T:0	0.011105352029065632	0.0	0.0	0.0	0.022066693854780182	0.0	0.9668279541161542	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Ins:T:1	0.0014447425340115949	0.0	0.0	0.0	0.17570485387132995	0.0	0.8228504035946583	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Ins:T:2	0.011764466620107576	0.0	0.0	0.0	0.08778695478310464	0.0	0.9004485785967878	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Ins:T:3	0.08460850736745333	0.0	0.0	0.0	0.021824442466572506	0.0	0.8935670501659742	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Ins:T:4	0.21920015174224203	0.0	0.0	0.0	0.010902680384507387	0.0	0.7698971678732506	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	1:Ins:T:5	0.9233615855779329	0.0	0.0	0.0	0.021035013296120772	0.0	0.055603401125946326	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	2:Del:R:0	0.00587678485042812	0.0	0.0	0.0	0.07561938819226163	0.0	0.9185038269573101	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	2:Del:R:1	0.03749170920465256	0.0	0.0	0.0	0.31886769223151556	0.0	0.6436405985638319	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	2:Del:R:2	0.029482710012582243	0.0	0.0	0.0	0.0334006814024675	0.0	0.9371166085849503	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	2:Del:R:3	0.44254710722717006	0.0	0.0	0.0	0.02829251058436919	0.0	0.5291603821884607	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	2:Del:R:4	0.1516320524386961	0.0	0.0	0.0	0.7660858048200738	0.0	0.08228214274123016	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	2:Del:R:5	2.8557061054288993e-15	0.0	0.0	0.0	0.723531413448731	0.0	0.2764685865512661	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	3:Del:R:0	0.004952050859193219	0.0	0.0	0.0	0.42685580081882757	0.0	0.5681921483219792	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	3:Del:R:1	0.4139363151963708	0.0	0.0	0.0	0.11216479782477906	0.0	0.47389888697885013	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	3:Del:R:2	0.25592387493336594	0.0	0.0	0.0	0.1260958450744507	0.0	0.6179802799921833	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	3:Del:R:3	0.3867431044115753	0.0	0.0	0.0	0.26584479902632113	0.0	0.3474120965621037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	3:Del:R:4	1.877176333588816e-13	0.0	0.0	0.0	0.15300215884727536	0.0	0.8469978411525368	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	3:Del:R:5	5.7765471024187865e-15	0.0	0.0	0.0	0.15987015857872416	0.0	0.84012984142127	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	4:Del:R:0	0.005778658967220357	0.0	0.0	0.0	0.39041696463050046	0.0	0.6038043764022792	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	4:Del:R:1	0.340397632755611	0.0	0.0	0.0	0.6175804415265785	0.0	0.04202192571781041	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	4:Del:R:2	0.004890453192392458	0.0	0.0	0.0	0.4155227102602909	0.0	0.5795868365473167	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	4:Del:R:3	1.5151607626766696e-14	0.0	0.0	0.0	0.13271160372061028	0.0	0.8672883962793746	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	4:Del:R:4	2.3030839987846236e-14	0.0	0.0	0.0	0.6815226794631082	0.0	0.31847732053686867	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	4:Del:R:5	0.08505446821435061	0.0	0.0	0.0	0.01878340129188614	0.0	0.8961621304937633	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	5:Del:R:0	2.479865361234025e-05	0.0	0.0	0.0	0.7114849183515651	0.0	0.28849028299482254	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	5:Del:R:1	0.012567075917496293	0.0	0.0	0.0	0.037967762824935844	0.0	0.9494651612575677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	5:Del:R:2	0.12834582514340712	0.0	0.0	0.0	0.5284810750607788	0.0	0.3431730997958141	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	5:Del:R:3	0.32559410875647166	0.0	0.0	0.0	0.14151112417826248	0.0	0.5328947670652658	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	5:Del:R:4	0.02511764913018631	0.0	0.0	0.0	0.9178897858016418	0.0	0.05699256506817194	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	5:Del:R:5	0.35872417969063386	0.0	0.0	0.0	0.5110998200648683	0.0	0.13017600024449782	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	2:Ins:R:0	0.007493144400787284	0.0	0.0	0.0	0.03596178626573047	0.0	0.9565450693334822	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	2:Ins:R:1	0.0007586123605438148	0.0	0.0	0.0	0.16105059047459516	0.0	0.8381907971648609	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	2:Ins:R:2	0.05740580484438976	0.0	0.0	0.0	0.07952026081595348	0.0	0.8630739343396567	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	2:Ins:R:3	0.11996461106024224	0.0	0.0	0.0	0.04170140866127597	0.0	0.8383339802784817	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	2:Ins:R:4	0.7354415716820535	0.0	0.0	0.0	0.004218776889632431	0.0	0.26033965142831417	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	2:Ins:R:5	0.7553961796833264	0.0	0.0	0.0	0.07403846849048527	0.0	0.17056535182618832	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	3:Ins:R:0	0.0002861315711634808	0.0	0.0	0.0	0.6286623119020766	0.0	0.37105155652676	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	3:Ins:R:1	0.013578074122388633	0.0	0.0	0.0	0.03604903661871919	0.0	0.9503728892588922	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	3:Ins:R:2	0.03803113301563836	0.0	0.0	0.0	0.11786470762771664	0.0	0.8441041593566451	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	3:Ins:R:3	0.5219147288601502	0.0	0.0	0.0	0.11944930881828067	0.0	0.3586359623215691	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	3:Ins:R:4	0.3888498678216631	0.0	0.0	0.0	0.537367801615475	0.0	0.07378233056286186	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	3:Ins:R:5	0.8572440685413006	0.0	0.0	0.0	0.02529382688927944	0.0	0.11746210456942004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	4:Ins:R:0	5.346935431634344e-16	0.0	0.0	0.0	0.1264757085444102	0.0	0.8735242914555893	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	4:Ins:R:1	0.05007537563401232	0.0	0.0	0.0	0.07475577554059043	0.0	0.8751688488253971	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	4:Ins:R:2	0.1538045751598481	0.0	0.0	0.0	0.1638531407369582	0.0	0.6823422841031938	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	4:Ins:R:3	0.9307277085030575	0.0	0.0	0.0	0.05102626164044717	0.0	0.01824602985649529	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	4:Ins:R:4	0.5463953656854623	0.0	0.0	0.0	0.35363678698267637	0.0	0.09996784733186129	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	4:Ins:R:5	0.5286900447342148	0.0	0.0	0.0	0.4705086377470182	0.0	0.0008013175187668543	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	5:Ins:R:0	2.577901490927068e-16	0.0	0.0	0.0	0.024957450424874867	0.0	0.9750425495751248	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	5:Ins:R:1	0.01885730556664076	0.0	0.0	0.0	0.12839865086712718	0.0	0.8527440435662321	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	5:Ins:R:2	0.44049763159692157	0.0	0.0	0.0	0.17601677958465275	0.0	0.38348558881842576	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	5:Ins:R:3	0.4462592913041487	0.0	0.0	0.0	0.13434188987651752	0.0	0.41939881881933383	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	5:Ins:R:4	0.9339148781575701	0.0	0.0	0.0	0.02419777437728309	0.0	0.041887347465146774	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124362	5:Ins:R:5	0.23003475482673896	0.0	0.0	0.0	0.368222498768601	0.0	0.40174274640465996	0.0	0.0	0.0	0.0	0.0	0.0	0.0
