Samples	ID83A	ID83B	ID83C	ID83D	ID83E
SP79184	2	2	2	4	1
SP79312	3	8	6	1	0
SP79252	0	3	5	1	0
SP79294	4	5	12	0	1
SP79246	5	4	8	3	0
SP79458	0	3	6	4	3
SP79222	6	2	19	5	2
SP79178	0	3	5	0	0
SP79474	2	6	0	2	0
SP79387	0	0	2	2	0
SP79306	2	0	11	5	0
SP79270	1	2	7	0	3
SP79210	0	3	0	0	0
SP79427	2	0	0	4	0
SP79297	4	0	12	4	0
SP79368	3	0	2	4	0
SP79351	4	2	4	1	0
SP79300	1	2	1	0	0
SP79435	1	1	7	1	0
SP79288	1	0	4	4	0
SP79447	0	0	2	6	0
SP79403	0	2	0	2	0
SP79377	1	4	5	2	0
SP79327	1	0	1	0	0
SP79324	0	1	1	1	0
SP79359	0	1	3	1	0
SP79330	1	0	2	0	1
SP79391	1	7	14	6	0
SP79399	1	0	5	0	0
SP79243	0	0	0	0	1
SP79192	1	2	0	0	0
SP79395	5	1	22	5	1
SP79195	3	0	0	5	0
SP79318	0	0	2	5	0
SP79282	3	1	10	5	0
SP79261	0	0	0	2	0
SP79228	2	3	4	0	0
SP79431	4	2	3	2	0
SP79172	1	2	4	5	0
SP79234	2	5	22	2	1
SP79345	0	2	4	0	0
SP79342	2	5	2	1	0
SP79415	3	1	11	4	2
SP79407	5	5	5	3	0
SP79374	2	0	1	0	0
SP79291	4	0	0	0	0
SP79336	5	1	26	4	2
SP79380	3	1	5	0	3
SP79455	6	4	14	3	0
SP79181	0	2	1	4	0
SP79207	4	2	2	0	0
SP79190	1	0	7	4	3
SP79303	2	0	4	0	1
SP79258	1	1	1	3	0
SP79249	3	0	4	3	2
SP79321	0	3	3	0	1
SP79423	0	5	3	5	0
SP79219	4	0	6	0	0
SP79240	0	1	2	0	2
SP79255	3	0	3	1	0
SP79466	0	0	0	0	2
SP79357	0	0	1	0	0
SP79443	0	0	7	2	0
SP79285	13	5	7	6	3
SP79470	5	2	11	0	0
SP79309	1	2	1	2	0
SP79383	0	3	15	1	0
SP79187	10	1	8	5	0
SP79315	1	1	1	0	0
SP79264	3	0	5	5	0
SP79333	14	3	19	5	0
SP79204	1	4	7	4	0
SP79419	1	3	6	3	0
SP79198	2	5	7	11	0
SP79339	1	1	1	5	0
SP79411	0	0	4	0	0
SP79279	5	4	5	0	0
SP79451	0	0	1	1	0
SP79231	3	5	5	1	6
SP79225	0	2	0	1	0
SP79267	2	2	5	2	0
CPCT02030434T	58	154	151	62	181
CPCT02060161T	30	22	69	40	148
CPCT02030441T	136	100	87	137	321
CPCT02030426T	77	139	120	168	191
CPCT02100147T	47	118	170	169	101
CPCT02030445T	86	72	178	91	101
CPCT02060147T	0	95	617	188	134
CPCT02030453T	42	168	160	237	111
CPCT02090038T	71	15	210	39	159
CPCT02100151T	69	138	130	114	60
CPCT02100159T	35	102	160	153	72
CPCT02030465T	149	68	120	77	231
CPCT02100166T	263	1488	390	83	244
CPCT02070311T	0	9	516	60	196
CPCT02030467T	69	122	226	139	152
CPCT02060225T	65	193	533	220	171
CPCT02060224T	15	4	53	0	456
CPCT02030466T	12	25	68	25	161
CPCT02070341T	150	92	462	58	230
CPCT02080225T	66	111	578	126	265
CPCT02030476T	28	193	298	182	221
CPCT02070351T	36	27	102	45	102
CPCT02070353T	89	135	188	122	56
CPCT02060247T	64	93	144	102	90
CPCT02060257T	122	12	278	37	108
CPCT02030506T	46	77	122	142	134
CPCT02050390T	134	219	774	134	146
CPCT02030483T	40	127	161	162	77
CPCT02030487T	43	127	156	130	158
CPCT02070373T	24	297	708	551	110
CPCT02050396T	33	1740	953	19	166
CPCT02030510T	84	26	129	136	77
CPCT02030516T	44	105	163	277	170
CPCT02030537T	157	108	181	143	183
CPCT02030529T	71	69	127	111	115
CPCT02060246T	0	271	441	885	221
CPCT02030532T	103713	5143	0	0	1740
DRUP01060020T	95	84	436	88	348
CPCT02060264T	45	59	100	242	104
CPCT02030399T	52	131	178	114	106
CPCT02050254T	28	58	94	201	157
CPCT02030392T	4512	18392	0	2884	595
CPCT02030397T	134	60	128	28	215
CPCT02100121T	77	103	167	224	125
CPCT02100116T	105	230	725	122	319
CPCT02030385T	83	94	673	101	171
CPCT02030387T	91	63	171	138	297
CPCT02080162T	3808	6839	543	0	358
CPCT02100122T	75	61	71	86	156
CPCT02030386T	30	149	104	93	204
CPCT02030400T	67	152	174	290	152
CPCT02030396T	91	101	112	102	302
CPCT02050176T	105	63	906	90	100
CPCT02100081T	160	88	272	101	65
CPCT02100084T	39	144	245	216	109
DRUP01050008T	34	11	436	45	88
CPCT02100085T	126	115	146	143	40
CPCT02100092T	29	122	154	181	69
CPCT02100090T	67	104	160	242	65
CPCT02100094T	35	31	101	31	48
CPCT02100089T	6	116	0	899	71
CPCT02100101T	10104	4391	0	0	634
CPCT02100095T	51	30	101	59	100
CPCT02030368T	77	133	104	164	325
CPCT02030369T	47	81	140	136	208
CPCT02100108T	52	51	57	129	192
CPCT02030375T	120	94	106	107	222
CPCT02030377T	27	7	81	51	115
CPCT02030374T	39	69	134	106	120
DRUP01050003T	101802	1835	0	25	1279
CPCT02330058T	115	133	398	78	245
CPCT02030417T	25	137	115	93	245
CPCT02100129T	60	31	60	73	190
CPCT02100134T	20	65	156	35	276
CPCT02030410T	22	94	151	175	194
CPCT02030421T	78	113	178	143	262
CPCT02030430T	1471	12905	0	75	610
CPCT02030416T	61	125	149	87	101
