Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
CPCT02050073TII	26	6	41	28	13	24	49	16	80	19	42	18	16	61	22	0
CPCT02020511T	521	20	68	31	184	51	88	50	105	9	24	48	69	15	18	30
CPCT02010565T	133	12	100	116	56	0	54	29	63	16	60	59	9	35	27	35
CPCT02020517T	224	6	58	37	59	92	25	20	0	18	3	57	28	22	9	0
CPCT02010393TII	303	49	56	0	166	93	56	43	98	8	6	0	48	129	20	11
CPCT02050181T	7	546	688	22	1	84	47	1	0	15	74	35	212	17	30	0
CPCT02020519T	342	24	101	110	85	57	45	71	0	14	0	37	58	44	21	0
CPCT02020520T	386	13	34	47	164	101	47	71	77	23	84	19	26	51	13	5
CPCT02060092T	32	25	28	66	5	11	28	4	0	6	31	38	7	10	3	8
CPCT02080116T	613	81	147	194	240	116	48	80	69	39	97	200	53	51	6	6
CPCT02080113T	143	13	36	54	21	19	24	6	80	8	50	18	0	5	6	13
CPCT02050194T	256	14	64	25	86	47	52	57	93	12	37	40	3	70	9	0
CPCT02050193T	212	38	73	71	107	0	37	61	16	8	31	53	55	103	9	5
CPCT02030350T	12	24	100	18	13	47	42	24	24	21	9	8	10	46	8	6
CPCT02080123T	604	87	80	51	222	29	79	85	79	30	15	36	73	115	41	0
CPCT02020542T	3	61	62	0	40	148	36	21	40	11	27	10	23	25	14	40
CPCT02010505T	0	12	14	8	43	12	93	0	12	8	20	24	0	32	3	32
CPCT02020553T	5	31	56	9	20	21	32	13	10	6	12	18	0	38	3	9
CPCT02170006T	99	12	16	16	44	1	62	10	44	15	13	15	19	15	3	6
CPCT02050212T	176	29	58	34	67	34	145	27	0	36	57	16	28	32	30	0
CPCT02050214T	64	9	63	9	28	0	33	17	36	4	24	11	0	22	10	4
CPCT02050217T	43	12	15	32	29	24	84	1	33	6	0	8	1	24	13	0
CPCT02020573T	68	16	47	35	16	4	70	11	32	6	21	9	12	18	7	6
CPCT02180032T	2	18	1	27	20	7	64	12	12	7	29	16	8	0	3	9
CPCT02010503TII	119	142	73	134	138	90	241	69	35	22	24	10	39	43	6	6
CPCT02010622T	155	39	30	119	34	53	58	2	18	9	11	59	58	9	5	11
CPCT02030370T	16	47	42	49	44	58	64	4	10	4	8	6	0	20	37	3
CPCT02030339TII	269	63	28	80	65	71	123	78	21	11	23	18	7	60	36	12
CPCT02040142T	2	9	43	16	6	15	145	12	30	14	47	8	3	65	0	28
CPCT02120050T	10	0	14	26	9	9	80	8	36	8	2	5	1	8	2	8
CPCT02120037T	304	23	59	167	124	54	100	67	24	18	25	37	20	30	22	15
CPCT02050235T	519	338	241	19	172	154	153	44	59	12	43	31	109	117	23	28
CPCT02050236T	426	22	66	73	117	23	229	78	94	13	116	49	44	17	6	4
CPCT02050232T	38	15	27	22	2	14	90	29	5	16	30	15	11	16	2	11
CPCT02050240T	444	656	410	578	204	120	152	107	120	96	67	69	124	0	138	0
CPCT02020574T	1	3	7	21	22	0	55	5	0	0	10	3	13	0	9	2
CPCT02020578T	712	54	51	226	239	108	148	99	104	28	178	64	91	48	16	1
CPCT02090005T	563	36	49	16	372	85	72	98	93	17	0	60	235	9	23	0
CPCT02020423T	404	17	86	185	151	40	68	47	73	15	17	97	53	0	0	5
CPCT02020426T	149	664	186	244	160	51	102	31	54	634	137	436	78	0	941	33
CPCT02050092T	164	14	38	44	16	55	40	3	24	9	43	28	25	25	13	5
CPCT02010403TII	3	3	14	44	4	8	32	8	5	0	12	5	11	7	15	3
CPCT02020412T	268	28	31	82	28	30	47	59	36	0	4	5	12	13	4	10
CPCT02010469T	130	16	49	27	87	25	35	26	41	16	23	28	9	12	2	11
CPCT02180012T	48	13	21	40	33	16	24	3	0	5	16	8	16	9	4	6
CPCT02020445T	44	29	67	33	28	46	29	0	19	7	25	0	16	34	4	2
CPCT02050105T	241	115	84	291	118	100	23	94	4	46	61	50	48	11	51	6
CPCT02050055TII	121	227	91	47	61	162	38	43	0	31	64	50	56	63	33	21
CPCT02010493T	82	52	63	34	33	15	38	20	10	15	37	15	15	5	23	1
CPCT02010503T	111	103	67	111	135	88	84	63	36	12	31	7	32	33	12	3
CPCT02010501T	486	35	74	60	148	24	91	31	110	7	63	23	76	33	12	4
CPCT02020464T	21	7	12	45	14	24	17	10	9	7	55	10	4	14	4	0
CPCT02090009T	152	82	86	38	59	11	23	60	57	100	27	14	10	48	104	0
CPCT02020468T	2	0	13	25	7	0	20	4	15	3	9	0	0	4	6	2
CPCT02340001T	41	13	26	32	49	19	8	22	0	4	35	24	6	12	0	0
CPCT02080079T	3	6	19	16	15	10	19	29	5	10	4	8	13	23	6	18
CPCT02010526T	30	8	5	0	8	0	17	0	13	1	5	1	3	4	3	0
CPCT02010532T	359	31	54	106	161	16	52	63	68	10	27	34	62	0	10	0
CPCT02060051T	15	37	34	7	29	44	22	8	2	7	22	8	11	8	16	3
CPCT02050141T	90	12	58	21	23	0	36	36	91	111	22	19	0	24	4	0
CPCT02110024T	157	367	12	11	74	284	69	65	0	143	10	86	36	25	180	52
CPCT02120013T	52	37	114	120	89	0	32	27	27	21	53	48	29	48	10	4
CPCT02050158T	205	22	44	86	46	19	20	16	40	2	43	14	14	22	18	0
CPCT02050149T	4	21	78	12	49	38	6	21	7	10	18	24	0	142	10	0
CPCT02010557T	72	53	145	10	62	41	49	34	11	9	39	13	18	48	4	0
CPCT02220014T	14	40	105	37	48	118	11	27	0	20	2	26	13	45	28	12
CPCT02050052TII	72	78	19	28	40	61	23	25	9	119	5	11	0	34	161	14
CPCT02020506T	469	41	72	115	207	3	26	47	29	16	85	17	60	16	0	9
CPCT02030339T	242	35	21	59	42	46	28	47	32	5	2	6	9	43	13	8
CPCT02080163T	9	5	11	19	5	15	84	7	4	6	10	6	2	7	17	3
CPCT02050281T	119	20	15	28	80	52	75	22	0	16	26	24	17	18	16	18
CPCT02070243T	235	12	46	64	44	33	121	24	0	8	31	16	30	24	22	16
CPCT02340040T	0	14	49	7	0	0	29	0	38	8	17	11	8	32	4	1
CPCT02120077T	106	15	31	47	31	28	70	24	3	14	14	14	22	30	22	0
CPCT02030437T	67	36	40	20	13	11	122	4	33	10	0	31	14	20	3	5
CPCT02010641TII	8	93	90	37	18	34	93	21	0	24	16	18	3	13	43	3
CPCT02050291T	60	3	24	51	12	19	34	10	45	3	39	9	8	21	7	6
CPCT02020643T	141	51	72	108	55	67	54	42	30	18	50	18	58	55	7	2
CPCT02150006T	547	29	41	199	203	76	93	66	49	29	90	310	46	38	18	0
WIDE01010503T	161	24	19	91	19	31	29	11	23	10	38	7	28	12	9	11
WIDE01010567T	561	68	40	1070	253	270	25	207	121	50	0	95	67	11	14	42
WIDE01010459T	341	26	42	151	119	100	37	26	80	15	45	100	62	7	14	9
CPCT02060041T	637	7	13	30	449	0	92	77	330	19	0	0	162	0	21	4
WIDE01010561T	172	127	238	88	120	13	29	28	14	113	68	108	23	33	214	19
WIDE01010651T	0	2	65	39	38	18	17	27	0	10	36	12	16	23	8	32
