Sample Names	MutationType	ID83A	ID83B
SP116919	3:Ins:R:1	0.0	1.0
SP116919	3:Ins:R:2	0.0	1.0
SP116919	3:Ins:R:3	0.0	1.0
SP116919	3:Ins:R:4	0.0	1.0
SP116919	3:Ins:R:5	0.0	1.0
SP116919	4:Ins:R:0	0.0	1.0
SP116919	4:Ins:R:1	0.0	1.0
SP116919	4:Ins:R:2	0.0	1.0
SP116919	4:Ins:R:3	0.0	1.0
SP116919	4:Ins:R:4	0.0	1.0
SP116919	4:Ins:R:5	0.0	1.0
SP116919	5:Ins:R:0	0.0	1.0
SP116919	5:Ins:R:1	0.0	1.0
SP116919	5:Ins:R:2	0.0	1.0
SP116919	5:Ins:R:3	0.0	1.0
SP116919	5:Ins:R:4	0.0	1.0
SP116919	5:Ins:R:5	0.0	1.0
SP116919	2:Del:M:1	0.0	1.0
SP116919	3:Del:M:1	0.0	1.0
SP116919	3:Del:M:2	0.0	1.0
SP116919	4:Del:M:1	0.0	1.0
SP116919	4:Del:M:2	0.0	1.0
SP116919	4:Del:M:3	0.0	1.0
SP116919	5:Del:M:1	0.0	1.0
SP116919	5:Del:M:2	0.0	1.0
SP116919	5:Del:M:3	0.0	1.0
SP116919	5:Del:M:4	0.0	1.0
SP116919	5:Del:M:5	0.0	1.0
SP109002	1:Del:C:0	0.13251071228761008	0.86748928771239
SP109002	1:Del:C:1	0.15393051472831953	0.8460694852716804
SP109002	1:Del:C:2	0.15919059829735288	0.8408094017026472
SP109002	1:Del:C:3	0.1837385710376606	0.8162614289623393
SP109002	1:Del:C:4	0.25462574298272284	0.7453742570172773
SP109002	1:Del:C:5	0.7932333886745672	0.20676661132543284
SP109002	1:Del:T:0	0.08638398220486766	0.9136160177951324
SP109002	1:Del:T:1	0.12756938695857825	0.8724306130414217
SP109002	1:Del:T:2	0.1907230656680724	0.8092769343319275
SP109002	1:Del:T:3	0.23327303359726842	0.7667269664027316
SP109002	1:Del:T:4	0.3323927969868792	0.6676072030131207
SP109002	1:Del:T:5	0.7947728576418829	0.20522714235811715
SP109002	1:Ins:C:0	0.7417107880054664	0.2582892119945336
SP109002	1:Ins:C:1	0.30771580500682805	0.692284194993172
SP109002	1:Ins:C:2	0.24787777385913878	0.7521222261408612
SP109002	1:Ins:C:3	0.24409891942652195	0.755901080573478
SP109002	1:Ins:C:4	0.8962465039754933	0.10375349602450668
SP109002	1:Ins:C:5	0.789969412822706	0.21003058717729395
SP109002	1:Ins:T:0	0.48722012215860205	0.512779877841398
SP109002	1:Ins:T:1	0.07906280209519176	0.9209371979048083
SP109002	1:Ins:T:2	0.27889071232563173	0.7211092876743683
SP109002	1:Ins:T:3	0.3451320040913583	0.6548679959086416
SP109002	1:Ins:T:4	0.6297379294690946	0.37026207053090543
SP109002	1:Ins:T:5	0.8513367682163094	0.1486632317836905
SP109002	2:Del:R:0	0.4153469222798641	0.584653077720136
SP109002	2:Del:R:1	0.45700203615161833	0.5429979638483817
SP109002	2:Del:R:2	0.3450173348728241	0.6549826651271758
SP109002	2:Del:R:3	0.5705903374567918	0.42940966254320834
SP109002	2:Del:R:4	0.9997704124101002	0.00022958758989979685
SP109002	2:Del:R:5	0.9998938653471187	0.00010613465288144624
SP109002	3:Del:R:0	0.341619089755008	0.658380910244992
SP109002	3:Del:R:1	0.291491925192094	0.708508074807906
SP109002	3:Del:R:2	0.1467954879672957	0.8532045120327043
SP109002	3:Del:R:3	0.0001311368055207149	0.9998688631944792
SP109002	3:Del:R:4	0.19508709693341256	0.8049129030665875
SP109002	3:Del:R:5	0.9955912235599459	0.00440877644005411
SP109002	4:Del:R:0	0.20722772558382424	0.7927722744161756
SP109002	4:Del:R:1	0.21280271614446014	0.7871972838555398
SP109002	4:Del:R:2	0.35524586287543064	0.6447541371245694
SP109002	4:Del:R:3	0.22955452381233998	0.77044547618766
SP109002	4:Del:R:4	0.39968966262387184	0.600310337376128
SP109002	4:Del:R:5	0.05963252896651069	0.9403674710334894
SP109002	5:Del:R:0	0.4846682987058674	0.5153317012941326
SP109002	5:Del:R:1	0.8571575646574952	0.14284243534250476
SP109002	5:Del:R:2	0.2811198171220032	0.7188801828779968
SP109002	5:Del:R:3	0.7618609264600591	0.23813907353994102
SP109002	5:Del:R:4	0.05553001640637193	0.944469983593628
SP109002	5:Del:R:5	0.05553001640637193	0.944469983593628
SP109002	2:Ins:R:0	0.735031063313029	0.2649689366869709
SP109002	2:Ins:R:1	0.2652271503054535	0.7347728496945464
SP109002	2:Ins:R:2	0.281080009793511	0.718919990206489
SP109002	2:Ins:R:3	0.9990315772174698	0.0009684227825301386
SP109002	2:Ins:R:4	0.9996489893544279	0.0003510106455720223
SP109002	2:Ins:R:5	0.8483774878390057	0.15162251216099423
SP109002	3:Ins:R:0	0.5129367422089622	0.48706325779103776
SP109002	3:Ins:R:1	0.28301753226586845	0.7169824677341315
SP109002	3:Ins:R:2	0.14007130362000847	0.8599286963799916
SP109002	3:Ins:R:3	0.5478559458210233	0.45214405417897674
SP109002	3:Ins:R:4	0.025860238003423634	0.9741397619965764
SP109002	3:Ins:R:5	0.3500067418619912	0.6499932581380088
SP109002	4:Ins:R:0	0.7673079879864114	0.23269201201358858
SP109002	4:Ins:R:1	0.08713078731487542	0.9128692126851246
SP109002	4:Ins:R:2	0.23342031653000184	0.7665796834699982
SP109002	4:Ins:R:3	0.6568440747910727	0.34315592520892735
SP109002	4:Ins:R:4	2.008535558568989e-05	0.9999799146444144
SP109002	4:Ins:R:5	0.976139527294044	0.023860472705955975
SP109002	5:Ins:R:0	0.9999929559418604	7.044058139588086e-06
SP109002	5:Ins:R:1	0.18767980218730826	0.8123201978126917
SP109002	5:Ins:R:2	0.2809568724948042	0.719043127505196
SP109002	5:Ins:R:3	0.015414035731883918	0.9845859642681162
SP109002	5:Ins:R:4	0.9949410778049781	0.005058922195021914
SP109002	5:Ins:R:5	0.05553001640637193	0.944469983593628
SP109002	2:Del:M:1	0.49356244474346045	0.5064375552565394
SP109002	3:Del:M:1	0.3105863899649501	0.68941361003505
SP109002	3:Del:M:2	0.3579339664722301	0.64206603352777
SP109002	4:Del:M:1	0.1404400280832996	0.8595599719167004
SP109002	4:Del:M:2	0.07009506893113558	0.9299049310688644
SP109002	4:Del:M:3	0.35043794777052634	0.6495620522294736
SP109002	5:Del:M:1	0.4710358873946433	0.5289641126053568
SP109002	5:Del:M:2	0.4122599534990751	0.5877400465009249
SP109002	5:Del:M:3	0.4709501721275341	0.5290498278724659
SP109002	5:Del:M:4	0.5562935524171742	0.44370644758282585
SP109002	5:Del:M:5	0.576392402330843	0.42360759766915707
SP109001	1:Del:C:0	0.039400651064599834	0.9605993489354001
SP109001	1:Del:C:1	0.04657772029074151	0.9534222797092584
SP109001	1:Del:C:2	0.048379130209149405	0.9516208697908505
SP109001	1:Del:C:3	0.05699778942832997	0.94300221057167
SP109001	1:Del:C:4	0.08402097042757117	0.9159790295724288
SP109001	1:Del:C:5	0.5074223088781674	0.49257769112183275
SP109001	1:Del:T:0	0.024760257062734083	0.975239742937266
SP109001	1:Del:T:1	0.03778018755233374	0.9622198124476664
SP109001	1:Del:T:2	0.059515739042858756	0.9404842609571413
SP109001	1:Del:T:3	0.0755253985361505	0.9244746014638494
SP109001	1:Del:T:4	0.11792606848267234	0.8820739315173277
SP109001	1:Del:T:5	0.5097746509508773	0.49022534904912257
SP109001	1:Ins:C:0	0.4353745398034809	0.564625460196519
SP109001	1:Ins:C:1	0.10662815405393294	0.893371845946067
SP109001	1:Ins:C:2	0.08130113122293435	0.9186988687770656
SP109001	1:Ins:C:3	0.07979230209482778	0.9202076979051723
SP109001	1:Ins:C:4	0.698752041665561	0.30124795833443885
SP109001	1:Ins:C:5	0.502476393823854	0.497523606176146
SP109001	1:Ins:T:0	0.20327237444666676	0.7967276255533332
SP109001	1:Ins:T:1	0.02253297551163367	0.9774670244883663
SP109001	1:Ins:T:2	0.09407994970752999	0.9059200502924699
SP109001	1:Ins:T:3	0.12397202227961639	0.8760279777203837
SP109001	1:Ins:T:4	0.31351380901432513	0.6864861909856749
SP109001	1:Ins:T:5	0.6059426355423466	0.3940573644576534
SP109001	2:Del:R:0	0.16020011072445886	0.8397998892755412
SP109001	2:Del:R:1	0.18433437695151936	0.8156656230484808
SP109001	2:Del:R:2	0.12391692872578755	0.8760830712742125
SP109001	2:Del:R:3	0.262972589316246	0.7370274106837541
SP109001	2:Del:R:4	0.9991455185647984	0.0008544814352015728
SP109001	2:Del:R:5	0.9996048541601195	0.00039514583988063743
SP109001	3:Del:R:0	0.12228981340193348	0.8777101865980665
SP109001	3:Del:R:1	0.09948279563757274	0.9005172043624273
SP109001	3:Del:R:2	0.04415902246140409	0.9558409775385958
SP109001	3:Del:R:3	3.5216038810078804e-05	0.9999647839611899
SP109001	3:Del:R:4	0.0611042307723673	0.9388957692276327
SP109001	3:Del:R:5	0.9837759610063278	0.016224038993672273
SP109001	4:Del:R:0	0.06558625988638425	0.9344137401136158
SP109001	4:Del:R:1	0.06767600066888801	0.932323999331112
SP109001	4:Del:R:2	0.12888041134588935	0.8711195886541107
SP109001	4:Del:R:3	0.07407852803248008	0.92592147196752
SP109001	4:Del:R:4	0.1516659931100872	0.8483340068899128
SP109001	4:Del:R:5	0.01674275899856236	0.9832572410014376
SP109001	5:Del:R:0	0.20162297844360913	0.798377021556391
SP109001	5:Del:R:1	0.6170496604541656	0.38295033954583435
SP109001	5:Del:R:2	0.0950265635071503	0.9049734364928498
SP109001	5:Del:R:3	0.46209133420797016	0.5379086657920299
SP109001	5:Del:R:4	0.015542146983968299	0.9844578530160316
SP109001	5:Del:R:5	0.015542146983968299	0.9844578530160316
SP109001	2:Ins:R:0	0.4268939308004857	0.5731060691995142
SP109001	2:Ins:R:1	0.08836125872077114	0.9116387412792288
SP109001	2:Ins:R:2	0.09500962481029786	0.9049903751897023
SP109001	2:Ins:R:3	0.9964029494234233	0.003597050576576608
SP109001	2:Ins:R:4	0.9986940367045778	0.001305963295422216
SP109001	2:Ins:R:5	0.6003914295730693	0.39960857042693065
SP109001	3:Ins:R:0	0.2204446798189511	0.7795553201810489
SP109001	3:Ins:R:1	0.09583551688517866	0.9041644831148213
SP109001	3:Ins:R:2	0.041905342038213965	0.9580946579617861
SP109001	3:Ins:R:3	0.24548786406852025	0.7545121359314797
SP109001	3:Ins:R:4	0.007077839222593877	0.9929221607774061
SP109001	3:Ins:R:5	0.1263256104034153	0.8736743895965847
SP109001	4:Ins:R:0	0.4696217445142679	0.530378255485732
SP109001	4:Ins:R:1	0.02498888548301519	0.9750111145169847
SP109001	4:Ins:R:2	0.07558290167830037	0.9244170983216996
SP109001	4:Ins:R:3	0.339488677047832	0.660511322952168
SP109001	4:Ins:R:4	5.393369165521007e-06	0.9999946066308344
SP109001	4:Ins:R:5	0.9165636087875256	0.0834363912124744
SP109001	5:Ins:R:0	0.9999737674592698	2.6232540730196248e-05
SP109001	5:Ins:R:1	0.05841495920900857	0.9415850407909915
SP109001	5:Ins:R:2	0.09495723565138028	0.9050427643486199
SP109001	5:Ins:R:3	0.004186153259091679	0.9958138467409083
SP109001	5:Ins:R:4	0.9814159860111741	0.018584013988825993
SP109001	5:Ins:R:5	0.015542146983968299	0.9844578530160316
SP109001	2:Del:M:1	0.207413536431004	0.792586463568996
SP109001	3:Del:M:1	0.10791527317939019	0.8920847268206099
SP109001	3:Del:M:2	0.13020153305448368	0.8697984669455163
SP109001	4:Del:M:1	0.0420282835856846	0.9579717164143153
SP109001	4:Del:M:2	0.0198390358056144	0.9801609641943857
SP109001	4:Del:M:3	0.12653488890444226	0.8734651110955577
SP109001	5:Del:M:1	0.19297068591264835	0.8070293140873516
SP109001	5:Del:M:2	0.15849538202268407	0.841504617977316
SP109001	5:Del:M:3	0.19291711647511503	0.8070828835248849
SP109001	5:Del:M:4	0.2518626923866594	0.7481373076133404
SP109001	5:Del:M:5	0.2675959274766714	0.7324040725233286
SP109006	1:Del:C:0	0.32521188147178237	0.6747881185282176
SP109006	1:Del:C:1	0.3646860709798843	0.6353139290201157
SP109006	1:Del:C:2	0.3739647957992166	0.6260352042007833
SP109006	1:Del:C:3	0.41527446548940666	0.5847255345105933
SP109006	1:Del:C:4	0.5187227881021513	0.4812772118978486
SP109006	1:Del:C:5	0.9236880355790992	0.0763119644209008
SP109006	1:Del:T:0	0.22977355767809352	0.7702264423219065
SP109006	1:Del:T:1	0.31569982059323015	0.6843001794067698
SP109006	1:Del:T:2	0.4264620133485424	0.5735379866514576
SP109006	1:Del:T:3	0.4897755922343778	0.5102244077656222
SP109006	1:Del:T:4	0.6110279601418542	0.3889720398581458
SP109006	1:Del:T:5	0.9243488447134373	0.07565115528656272
SP109006	1:Ins:C:0	0.900598944472207	0.09940105552779298
SP109006	1:Ins:C:1	0.5837527127035228	0.41624728729647714
SP109006	1:Ins:C:2	0.5097624529828126	0.4902375470171874
SP109006	1:Ins:C:3	0.5046700822539054	0.49532991774609464
SP109006	1:Ins:C:4	0.9646072995952483	0.03539270040475182
SP109006	1:Ins:C:5	0.9222816239792025	0.07771837602079748
SP109006	1:Ins:T:0	0.7498640204018502	0.25013597959814987
SP109006	1:Ins:T:1	0.21313490388508716	0.7868650961149127
SP109006	1:Ins:T:2	0.549598135689504	0.45040186431049595
SP109006	1:Ins:T:3	0.624457382724595	0.37554261727540506
SP109006	1:Ins:T:4	0.842919167570167	0.15708083242983298
SP109006	1:Ins:T:5	0.9475560975540782	0.05244390244592183
SP109006	2:Del:R:0	0.6914940315322043	0.30850596846779554
SP109006	2:Del:R:1	0.7264330851293159	0.27356691487068413
SP109006	2:Del:R:2	0.6243383869783428	0.37566161302165724
SP109006	2:Del:R:3	0.807411546219435	0.19258845378056502
SP109006	2:Del:R:4	0.999927221280264	7.27787197360991e-05
SP109006	2:Del:R:5	0.9999663584048302	3.364159516993231e-05
SP109006	3:Del:R:0	0.6207965474842602	0.37920345251573984
SP109006	3:Del:R:1	0.5648498235009216	0.43515017649907844
SP109006	3:Del:R:2	0.351844561200845	0.6481554387991549
SP109006	3:Del:R:3	0.00041363186640292745	0.9995863681335971
SP109006	3:Del:R:4	0.43333182641251033	0.5666681735874898
SP109006	3:Del:R:5	0.9985984267948294	0.0014015732051705432
SP109006	4:Del:R:0	0.45197355909663856	0.5480264409033615
SP109006	4:Del:R:1	0.46030979987436027	0.5396902001256396
SP109006	4:Del:R:2	0.6348218063401982	0.36517819365980175
SP109006	4:Del:R:3	0.48455230119133597	0.515447698808664
SP109006	4:Del:R:4	0.6774897479737895	0.3225102520262106
