Samples	ID83A	ID83B
WIDE01010089T	121	591
WIDE01010082T	500	674
WIDE01010075T	0	22955
CPCT02270049T	423	957
WIDE01010099T	44	310
CPCT02040341T	110	272
WIDE01010104T	2008	531
WIDE01010090T	61	453
CPCT02040338T	74	168
WIDE01010105T	948	459
CPCT02040340T	798	350
CPCT02100156T	903	734
WIDE01010115T	600	711
WIDE01010122T	1935	875
CPCT02100149T	1915	411
WIDE01010121T	449	403
CPCT02010776T	120	278
CPCT02050339T	1299	696
CPCT02050439T	0	3922
WIDE01010130T	137	372
WIDE01010134T	268	928
WIDE01010139T	5094	1531
CPCT02050344T	425	286
WIDE01010192T	101	146
WIDE01010005T	127	591
CPCT02011068T	60	905
WIDE01010151T	162	374
CPCT02050346T	1743	212
CPCT02160045T	1335	1244
WIDE01010189T	1132	839
CPCT02040215T	119	348
WIDE01010176T	230	435
WIDE01010175T	14	131
WIDE01010188T	605	1074
CPCT02370019T	472	803
CPCT02010802T	287	556
CPCT02010807T	841	860
WIDE01010224T	2211	711
CPCT02070320T	2219	355
WIDE01010217T	3926	313
CPCT02070321T	151	84
WIDE01010191T	77	159
WIDE01010256T	677	60
WIDE01010241T	82	1558
WIDE01010253T	89	1021
WIDE01010260T	1604	165
CPCT02010797T	2538	843
WIDE01010276T	2869	569
WIDE01010019T	2390	279
WIDE01010263T	1573	1508
CPCT02270029T	5786	1248
WIDE01010287T	1507	791
WIDE01010194T	124	573
WIDE01010193T	210	476
CPCT02010780T	4734	426
WIDE01010307T	1098	1181
CPCT02270026T	3006	3079
WIDE01010315T	564	550
WIDE01010316T	126	738
WIDE01010306T	887	141
CPCT02010722TII	1211	541
WIDE01010313T	125	380
WIDE01010334T	692	185
WIDE01010333T	1372	672
WIDE01010363T	1764	752
WIDE01010343T	11	1535
WIDE01010036T	907	304
CPCT02010782T	2864	237
DRUP01080030T	234	326
WIDE01010368T	55	1223
WIDE01010242T	91	1594
WIDE01010399T	75	480
WIDE01010395T	182	556
DRUP01230005T	2182	257
DRUP01340010T	169	614
WIDE01010419T	86	516
WIDE01010403T	328	779
WIDE01010398T	1708	254
WIDE01010422T	3491	833
WIDE01010390T	2579	543
DRUP01010149T	66	324
WIDE01010449T	317	337
WIDE01010238TII	2921	486
WIDE01010417T	117	491
CPCT02370031T	666	294
CPCT02010811T	862	421
CPCT02010842T	190	876
CPCT02010836T	545	385
CPCT02010683T	2210	1624
CPCT02010852T	2268	1191
CPCT02040255T	928	934
CPCT02010858T	109	202
CPCT02010849T	183	535
CPCT02390026T	3400	535
CPCT02010870T	2727	1916
CPCT02010847T	4286	794
CPCT02190039T	234	974
CPCT02120147T	2356	485
CPCT02010865T	87	248
CPCT02190040T	168	399
CPCT02120140T	240	939
CPCT02120138T	337	387
CPCT02370034T	1971	785
CPCT02390028T	641	317
CPCT02010874T	954	732
CPCT02010867T	10777	126
DRUP01010086T	2095	254
CPCT02190043T	2956	638
CPCT02270034T	1498	914
CPCT02390030T	1572	282
DRUP01270004T	537	1129
WIDE01010591T	131	438
CPCT02390032T	4113	157
CPCT02010853T	609	1364
CPCT02190045T	1774	371
CPCT02030508T	3155	294
CPCT02010567TII	182	354
CPCT02040215TII	116	461
DRUP01010090T	2503	1281
CPCT02020784T	133	272
CPCT02010904T	760	460
CPCT02330122T	54	2798
CPCT02270036T	1039	1542
CPCT02010894T	148	667
CPCT02010897T	1182	522
DRUP01010092T	326	496
CPCT02010903T	71	890
CPCT02410006T	922	801
CPCT02190047T	1160	817
DRUP01140006T	2028	591
CPCT02120152T	186	327
CPCT02010895T	2062	1454
CPCT02040286T	2115	810
CPCT02010913T	1568	670
CPCT02010911T	6033	888
CPCT02100184T	920	708
CPCT02330123T	1951	594
CPCT02010919T	84	196
CPCT02410013T	1891	447
CPCT02120161T	1530	372
CPCT02010924T	944	138
CPCT02030531T	1080	527
CPCT02060261T	2929	981
CPCT02060265T	928	728
CPCT02010918T	2575	830
CPCT02010925T	2138	490
CPCT02070380T	2307	1066
CPCT02010931T	548	482
DRUP01010096T	5002	1018
CPCT02010938T	660	757
CPCT02010894TII	80	963
CPCT02010945T	1889	512
CPCT02120167T	1739	906
DRUP01190001T	460	529
CPCT02010776TII	223	498
CPCT02070393T	2361	592
CPCT02070396T	103	621
DRUP01010101T	810	703
CPCT02030546T	0	103164
CPCT02240013T	149	668
CPCT02010953T	140	1155
DRUP01010102T	644	935
CPCT02010967T	2138	412
CPCT02390005T	310	282
CPCT02010966T	172	466
DRUP01010038T	128	485
CPCT02050412T	71	1157
DRUP01020006T	424	775
CPCT02010954T	3381	1291
DRUP01010104T	596	1081
CPCT02070399T	139	647
DRUP01050038T	98	551
CPCT02390006T	1013	782
CPCT02120172T	106	331
CPCT02010655T	75	335
CPCT02010869T	124	289
CPCT02040298T	109	88
CPCT02040299T	822	868
CPCT02010981T	101	442
CPCT02010979T	1055	580
CPCT02010977T	1002	418
CPCT02010982T	179	682
CPCT02040173T	1328	744
CPCT02010926T	192	1305
CPCT02010965T	260	1025
CPCT02070404T	517	277
CPCT02010986T	1896	2831
CPCT02270041T	71	491
CPCT02010980T	1128	877
CPCT02040174T	1160	1065
CPCT02010972T	4303	577
CPCT02010990T	117	264
CPCT02010976T	1192	687
CPCT02080156T	322	564
CPCT02010985T	1112	345
CPCT02010984T	1459	68
DRUP01060026T	123	317
CPCT02270043T	536	359
CPCT02010989T	270	389
CPCT02040301T	1958	182
DRUP01010111T	776	798
DRUP01010110T	79	214
CPCT02011001T	114	398
CPCT02040305T	2777	361
CPCT02011004T	2006	38
DRUP01090005T	1358	910
CPCT02020872T	3987	0
CPCT02011009T	140	962
CPCT02120070T	1220	549
CPCT02040309T	471	368
CPCT02040115TII	713	245
CPCT02190020T	6372	1166
CPCT02040172T	1272	276
CPCT02020630T	4237	1973
CPCT02010667T	1864	172
CPCT02010676T	1580	670
CPCT02230060T	2660	390
CPCT02010660T	1805	230
CPCT02040186T	2044	922
CPCT02020458T	571	495
CPCT02110017T	780	264
CPCT02010567T	89	146
CPCT02080092T	2134	486
CPCT02390002T	2219	216
DRUP01010024T	55	154
CPCT02040113T	2271	373
CPCT02080114T	885	798
CPCT02300015T	1439	2339
CPCT02010531T	1572	580
CPCT02010478TII	53	381
CPCT02020535T	2142	217
DRUP01010023T	2811	653
CPCT02040121T	993	983
CPCT02010603T	1034	585
CPCT02010606T	2680	434
CPCT02010609T	1656	371
CPCT02010450TII	2079	1642
CPCT02020555T	2351	400
CPCT02040117T	1973	808
CPCT02040136T	1752	493
DRUP01010034T	4604	268
CPCT02010612T	3393	127
CPCT02040115T	564	320
CPCT02010621T	292	125
CPCT02010618T	794	489
CPCT02010507T	314	877
CPCT02120040T	2990	964
CPCT02080138T	3843	260
CPCT02040157T	116	650
CPCT02040149T	1582	203
CPCT02180002T	2764	1010
CPCT02020417T	554	550
CPCT02010455T	855	83
DRUP01010010T	342	368
CPCT02010452T	46	908
CPCT02010451T	145	1110
CPCT02010450T	1715	828
CPCT02010453T	3347	357
CPCT02010407T	2867	277
CPCT02020429T	747	421
CPCT02010477T	77	588
CPCT02010478T	37	443
CPCT02010484T	612	808
CPCT02020452T	1160	470
CPCT02190006T	1192	682
CPCT02010481T	200	283
CPCT02110015T	1397	254
DRUP01010016T	583	72
DRUP01010017T	2670	657
CPCT02080088T	781	571
CPCT02020482T	1044	269
CPCT02010524T	2187	221
CPCT02010530T	1838	668
CPCT02010536T	3401	252
CPCT02040093T	97	1270
CPCT02020485T	253	963
CPCT02040092T	968	561
CPCT02080089T	1583	895
CPCT02040077T	930	426
CPCT02010498T	2198	912
CPCT02190013T	1264	291
CPCT02060086T	96	160
CPCT02040106T	1070	466
CPCT02040104T	4914	2028
CPCT02230013T	83	564
CPCT02230017T	347	462
CPCT02180023T	1655	391
DRUP01010054T	126	796
DRUP01010058T	1691	434
CPCT02010690T	219	415
CPCT02020639T	1813	446
CPCT02040194T	1532	191
CPCT02010670T	2336	325
CPCT02040198T	2868	214
CPCT02050283T	95	588
CPCT02010702T	820	235
DRUP01010024TII	124	353
DRUP01070030T	367	490
CPCT02050294T	3658	795
CPCT02120097T	366	1279
CPCT02170019T	1168	315
CPCT02010706T	1612	169
CPCT02040202T	239	706
CPCT02040201T	289	723
WIDE01010634T	330	179
WIDE01010610T	1986	1534
WIDE01010630T	841	1849
WIDE01010491T	40	210
WIDE01010495T	66	558
WIDE01010485T	713	579
WIDE01010474T	209	901
WIDE01010513T	2331	884
WIDE01010523T	2290	1859
WIDE01010528T	267	219
WIDE01010457T	1238	1212
WIDE01010427T	77	148
WIDE01010472T	589	916
WIDE01010501T	1005	1108
WIDE01010480T	99	686
WIDE01010557T	7219	1092
WIDE01010589T	251	446
WIDE01010549T	88	133
WIDE01010593T	165	490
WIDE01010558T	54	576
WIDE01010657T	1566	912
WIDE01010667T	549	181
WIDE01010675T	142	422
WIDE01010646T	1978	261
WIDE01010666T	149	114
WIDE01010648T	3537	1798
WIDE01010677T	1213	398
WIDE01010671T	450	138
WIDE01010679T	78	292
WIDE01010685T	347	451
WIDE01010689T	532	221
WIDE01010707T	1196	280
WIDE01010708T	206	477
