hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8
0.0003228336749858	0.00105360477501888	0.0104091360605225	0.00127216284384835	0.00309072846494051	0.000693782587013091	0.000804038141417708	0.0283496403717882
0.000249503124411064	0.000970568387298181	0.0082580413863192	0.0013096790019387	0.00141196043611095	0.001599565931999	0.00228088310402663	0.0255687668098293
0.000403308250754307	0.00105903636668879	0.00703248423507868	0.00181798081891843	0.00169151303105163	0.00115906616088042	0.000584207383093217	0.0211466992551281
0.00021777218039348	0.00291835204119835	0.00496433208666882	0.000367133023954158	0.000931314212680824	0.00151397895704004	0.00126279885385684	0.0117761922553334
0.000858906072771772	0.000940062187508316	0.000779317642270999	0.00155122953632754	0.00323106742677999	0.00247018577727305	0.00119805581728006	0.00345364573828271
0.000165821559230756	0.000724336231595926	5.80228748979527e-06	0.000349382644443775	0.00216517174813002	0.00070804101284136	0.000689555563262166	0.000770450781666701
0.00522453447933231	0.0108347108866682	0.00744707388685434	0.0127675118066455	0.0194575619755502	0.0174899714827841	0.00866271681598475	0.00620213402006507
0.000484770344603886	0.00654571280873235	0.0307599159779581	0.00549459735110153	0.00805109903203017	0.00126737920919019	0.00808931870508522	0.00145020186824643
0.000214425048151691	0.00395692693241833	0.0306549940741204	0.00227778090091213	0.00590821140996193	0.000433780283084565	0.0108059365198467	0.00902634478503676
0.00272586929904875	0.0118105620549056	0.00653688615333952	0.0101839436559177	0.0195275155503748	0.002987640985876	0.0119526342196336	0.00800167347471996
0.00107001983917307	0.000921634458692163	0.00359884925099232	0.00366028684382013	0.00304834544420409	0.00470721078276427	0.00634421237787774	0.00184277210470498
0.00191224565604077	0.00149562224872211	0.00557240957965043	0.00678389934687359	0.00235875446155225	0.00561177405810715	0.00764969941215575	0.00106939384008447
0.00135053689777387	0.00341146119910248	0.00207683881002753	0.00410113887062686	0.00633425301914905	0.00294453792848709	0.00511913338011346	0.00153384423835545
0.00153335484906006	0.00466484438006231	0.00344620101710858	0.00403382123776989	0.00788659167275315	0.00326486994476435	0.00414978937682744	0.0023691439950973
0.00124127111828193	0.00295347137363936	0.00449787959931482	0.00458333135785679	0.00259385657133034	0.00235360539138213	0.00508999901365391	0.00309003667247441
0.00245673314189714	0.00656582705916291	0.0014018058261473	0.00941662175933535	0.00756804512850881	0.0106344183685819	0.00675343059276247	0.00140814543902599
0.0014470268657879	0.0025827590417214	0.000879454615384865	0.00136023743515557	0.00503176351588185	0.00295901487425143	0.00193926506407196	0.000706072294923415
0.00171412606320132	0.00767121796845922	0.00414074265545835	0.00365226654670307	0.0137402246389079	0.00516344398927956	0.00322794705798634	0.00156991501046497
0.00164610790362378	0.0052937929332909	0.0501471360607684	0.0114458643077731	0.00579281287341532	0.00260120668893895	0.0436930767962758	0.0127380010968651
0.00168653422137173	0.00406315299233702	0.0366985404541465	0.0168040340095619	0.00559141828491447	0.00404238208727985	0.0456243052790684	0.00895409868785509
0.00101565745768033	0.00546591734511339	0.0476232080811756	0.0142442789552178	0.00390618615844867	0.00499301664914319	0.048688663573113	0.00966929322876852
0.000783339755188401	0.00235316888606711	0.0181945537404234	0.00500659820179818	0.00188766044717973	0.00230116060672643	0.0183670505684776	0.00437799848095001
0.000897279135103636	0.00365275779890378	0.0189426798950325	0.0080557565769286	0.00116137851357237	0.00277043216942696	0.0254477431365625	0.00857689773690407
0.000743379493828542	0.00263318107763424	0.0254831100274361	0.00629079562123826	0.00210022981175619	0.00249194672090623	0.0253287707695661	0.00446757423168863
0.000726780716314002	0.000746236210794666	0.0249746664190577	0.00490064107366454	0.00326758826990298	0.00389843207939674	0.012178122956372	0.00511530597346101
0.000498057840368028	0.0026783947379732	0.0266631991570562	0.00570419885433814	0.0023790365492773	0.00209194597793845	0.0209702976963639	0.00831290150624748
0.00107012087237608	0.0029301328907107	0.0419158142642385	0.00609560752528207	0.00198170390813455	0.00308116751851201	0.0226071987050492	0.00451122509358928
0.00128827763076813	0.00676081871993357	0.0522740265877359	0.00942056995915199	0.00983957352762544	0.00170460118126779	0.0409920536085854	0.0141224914280947
0.000809119517634897	0.0088502949912317	0.0386985855979555	0.00681564188221952	0.0107574230511004	0.00360228293604406	0.0430157942608169	0.0138352060250108
0.00120984653300897	0.0026825614384323	0.038980315163934	0.00605267291723415	0.0138158441130776	0.00144239546798393	0.0369603358260716	0.00641651986995075
0.000750728844563921	0.00320878098391324	0.030880914354648	0.00441217937375505	0.0039121530178052	0.00147659383797817	0.0230887883751682	0.00666799588333165
0.00052975293389422	0.00427116559204238	0.0319390212900462	0.00474288653747617	0.00640490011052168	0.00258135779474634	0.0229649321312822	0.00735898641339478
0.000522820752513221	0.00311567507008303	0.043086266453943	0.00560942553907424	0.00564317032165808	0.00290880991894039	0.0271375504657896	0.00872970189179699
0.000669902282152656	0.00453617270159904	0.0297516259848614	0.00304974482322034	0.00538157064565854	0.000891379239200262	0.0152424390266971	0.00993519755099322
0.000282612682779453	0.00552784741086566	0.0271360911773469	0.00390585165668364	0.00731879789819473	0.00152319321434413	0.0191813631483086	0.00696926524516807
0.000482032670715762	0.00608799580294215	0.0389277256449514	0.00273148522670357	0.00810767951417412	0.00123580307842874	0.0253525286490752	0.00506679339879778
0.0139619184673459	0.0158857935182163	0.000387188097560847	0.0379501379367207	0.0391522150139973	0.0205548592660593	0.0115067095179245	0.0098601808003017
0.0945561664352545	0.145900166402639	0.000570222877489418	0.0354500684302323	0.0532955821307898	0.00611034550223511	0.0123303676143396	0.0013972196544305
0.00847355044445239	0.0195889733530329	0.00172695752046947	0.0458931808427332	0.0345049344552931	0.0218166844268745	0.0174819710347536	0.0251382699861744
0.00328613426025322	0.00927378552896498	0.00332656656926985	0.0127351993428742	0.0209733405303776	0.00763020628755424	0.00878232253877376	0.0121056125023596
0.0111582112332137	0.0165785570731191	0.000972458911391814	0.0485513270188678	0.0269394147738365	0.0144586629296844	0.021067651518973	0.0237683125167513
0.00232694132651544	0.00644938266240403	0.00085767647274494	0.0203960037808226	0.0191019319238137	0.00324740655987379	0.00843863553656326	0.010112467099143
0.0044827193705827	0.0364878951275225	0.0027373157663322	0.00205722686010885	0.06735504683049	0.00265301412378113	0.0100772536431751	0.00905755384438368
0.00187084159761848	0.31134572941601	0.000463199181651633	0.000753131504772771	0.154997454728843	0.0010770483448772	0.00259566093294828	0.0141068346219399
0.00213044804233096	0.0152166164641266	0.0011676348940447	0.00926572288391647	0.0207107332926008	0.00820779089856454	0.00994769719715572	0.00235450658032822
0.00685231626358357	0.010868490922533	0.000569630351021288	0.0114596664874669	0.0100342553993502	0.00931992990317491	0.00977265173065456	0.00177395011704966
0.00296786989335212	0.0123763900565364	0.0126069844269846	0.0072508276641011	0.0228964226623778	0.00794356387587208	0.0116733806133902	0.00515297117825073
0.00142566649118938	0.01835272820789	0.0655587271373243	0.00719366962491457	0.0251323069279699	0.00268113035555488	0.0304412187274244	0.0190015077059977
0.0148216002143859	0.0282560575330063	0.00111901418442404	0.0397964086811035	0.0304730909494743	0.015363462934958	0.0121223876466233	0.0113196617439821
0.0148012925405801	0.0101715110635942	0.00104074479190756	0.0376150861012348	0.0225981974615122	0.0146384684170769	0.011041502650974	0.0127895457074448
0.00983214066624716	0.00547742537495282	0.000379552331943255	0.0214492149913246	0.0107975161587066	0.0052891475825012	0.00800765803155947	0.00454687765384825
0.128631243719544	0.046441001642052	0.00027789491355268	0.0305917755165257	0.0177611027321372	0.0124429986194275	0.0143864375611399	0.00290753947619279
0.193279271335503	0.0120744034804052	0.000432264828117407	0.0233495876369606	0.00685458670843084	0.0134921310424723	0.00847176708180277	0.0110337616676532
0.137653538080922	0.00421335262317232	0.000150490543160181	0.0119515477579288	0.00330232952339331	0.0104856609221053	0.00286551272431492	0.00513059684424656
0.142974878664419	0.00375881024630334	0.000336253180791083	0.0182404849169103	0.00696115272290364	0.0145091774549049	0.00776157819427505	0.00755416065639605
0	0	0	0	0	0	0	0
