hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8
0.00349643666288382	0.0293683402416193	0.011019013541187	0.00661017658493919	0.0037777008489569	0.00406646420346634	0.00864366705743626	0.00276730917069999
0.000630336290672693	0.0233692339484435	0.00602094122348459	0.00396469171515064	0.00213583708759701	0.00214620779085735	0.000295294769705847	0.00330490000222263
0.00137975319115528	0.0199668793578429	0.00623696114525814	0.00563342598177722	0.00132775249705508	0.00146221247625951	0.00401681005535919	0.00279876565541617
0.000445710080752179	0.0210902446722529	0.00547400717544017	0.00162326754513108	0.00256318376962996	0.00171928569025577	0.00209796632895666	0.00227141418042086
0.000991532826701242	0.0140068643330179	0.00509535640702606	0.00231726697457332	0.00072163925845043	0.00111886914210042	0.00106329008161524	0.00161021265543608
0.00191986358312823	0.0111772655837823	0.00416783340675875	0.00244973159596064	0.00161397817036264	0.00229019521489542	0.00165273506765598	0.00283777858833881
0.00188174460563373	0.01167952612932	0.00471351537937779	0.00374314943532316	0.00177143216810072	0.00100842577215856	0.00598000522488614	0.0011837533016079
0.00403940323184482	0.0954942985899184	0.000808580177313537	0.000779109548497858	0.000183546943599799	0.00334953650607237	0.00386315376530876	0.00620925902182689
0.0033367104574746	0.0538822182383824	0.00104246931426213	0.00359833424778717	0.00277889873427302	0.00653017833276754	0.000667274615265538	0.00559526683775417
0.00103400930498522	0.0542281570922378	0.000701705045482841	0.000470345394781047	0.000751516677376062	0.00316192468491282	0.00411896144371673	0.00280836505216054
0.00222617025627085	0.0650563039420514	0.000513850307093355	0.00148126803070671	0.000644754700415137	0.00519984218880458	0.000778868568933445	0.00327090829221243
0.00250882192512774	0.0609830857491547	0.000748125922814871	0.00071502098892327	0.00192091885412529	0.00418576457383331	0.000142210756340897	0.00280250695876269
0.00242493088051689	0.0696588789031158	0.000495048910907956	0.000680560989591352	0.00058848556143853	0.000863679875708392	0.000125328594119342	0.00125003836681968
0.000945907230199663	0.0354709206145533	0.000254974666106549	0.000934163547348807	0.000254655200642803	0.00132343649169809	0.00170052017089326	0.00192172538670985
0.000896912809558321	0.0261378857185359	0.000234317592816702	0.00104743039752057	7.04111172680725e-05	0.00377513739666578	0.00110964449313883	0.00132274764369885
0.00053747392090704	0.0267798614331451	0.00032436135696368	0.000350679287537434	0.000189323244592088	0.000346597425475498	0.0015952212607656	0.0004989963338427
0.00127872508461607	0.000109686342135101	0.000689469445979017	0.00169308343978497	0.000726718419667787	0.00159027197964358	0.00293635167317965	0.00334506978552216
0.00145053511574401	7.91282582085211e-06	0.000197901738999452	0.000304956595759059	0.000818043730183802	0.000596526318686864	0.00100749310478129	0.00182610062683322
0.0145197418953415	0.00141751507032166	0.0166276282335157	0.00971548007162561	0.0089468926886769	0.00407771895538775	0.00708392695117021	0.0258067474553538
0.00400791204966877	0.00625716245762392	0.00209929624256406	0.00545309491749246	0.00084662646095599	0.0114356842919752	0.0033701374007708	0.0119829269559995
0.00251709751486237	0.00561782868979374	0.000558461826874246	0.0030869376188902	0.00171735403984532	0.013091723169803	0.00220698503753992	0.00438643203542187
0.00480310101726771	0.00235145844030091	0.0262216655892135	0.0103579014890687	0.0050679073895621	0.0104360665865377	0.00804163198431504	0.0206068526942787
0.00168104324574195	0.000917427948981448	0.0120253999234213	0.00302876837210707	0.00551029237245429	0.00320598948537035	0.00372952715925001	0.00375373333461653
0.00122804625190485	0.00270917543127449	0.0178904382153835	0.00370814549914013	0.00522685525824647	0.00805483021533888	0.00680494206700044	0.00555440786699608
0.00803548777937073	0.00080584148748805	0.0105544226315519	0.018866193710375	0.010024471597928	0.00212154520403825	0.00774633721460919	0.00817213874534851
0.00601045829483597	0.0010209063669117	0.00674131883889519	0.00420677561017876	0.00734835118475917	0.00413793187816731	0.00123125328880258	0.0048924186992015
0.00478215571935527	0.00135751815085763	0.00824982075888917	0.00971797578188363	0.00461566285842446	0.00600108265820114	0.00152511736679473	0.00241710348639506
0.00107469151823823	0.000174863039027909	0.00832803711459586	0.0245744909998929	0.00404121968388097	0.00333935829563909	0.00119376916590387	0.00850026581714139
0.00100196885800377	0.000309424459702904	0.00418203179733405	0.00187123875666531	0.00120376120851371	0.000676557391588908	0.00517881786521911	0.00119908772256109
0.00330192368646617	0.00141384931493865	0.00717556175619654	0.00323053694758253	0.00463428644955477	0.002215155379802	0.00390349927163485	0.00546567498170515
0.00597541520025169	0.0111248561272353	0.00326947869770185	0.00641739896564968	0.000663278700149029	0.0458375462194126	0.0100254291145191	0.0179357590155627
0.00330280251015481	0.00946602589840994	0.00221693632808101	0.00601098214901643	0.00159704763297144	0.0620498940279473	0.0132567894190619	0.0182947272261266
0.00522596168211541	0.0146345414325473	0.0027020902244133	0.00923796750892408	0.00205218031460524	0.0638140763916287	0.00877471841841037	0.0214827853402837
0.00404200308525703	0.00447501101190748	0.00117330178755595	0.00327757148706064	0.00149795419353477	0.0193021686805944	0.00777838470899587	0.00772899120948781
0.00165555735877157	0.00439046003863533	0.0014226471804494	0.00348183577279412	0.000509708766871281	0.0348817058289217	0.00626528515259615	0.0104978264381318
0.00213334450415889	0.00609731817023625	0.00135806903822017	0.0062627609185084	0.00154177440795903	0.0278305058827487	0.00431496620849241	0.0100070511261163
0.00150601086108903	0.00431892358151589	0.00094807151210409	0.0034070924501949	0.000959164738909203	0.0174373786214764	0.00169708651078041	0.00418996438205373
0.0016924313360405	0.00439786529832622	0.00118020774345714	0.00397806616243081	0.00272940181025289	0.0268787942735333	0.00803333397237563	0.00849096178645069
0.00134203700785141	0.0102418212062734	0.00159714596513939	0.00673041862531927	0.000814757214101982	0.0332470754465965	0.00480168752949013	0.00930969187339439
0.00733111059293062	0.0123307508267417	0.000530607852988987	0.00528562635992212	0.00062662906626692	0.0417479119070994	0.0174773299744507	0.0196413749063351
0.00291959876425672	0.0115199377940833	0.000456490777750158	0.00442111872580041	0.00124887611109141	0.0480089304009811	0.0152669112767979	0.0202326731319506
0.00432992769624572	0.011235961051631	0.000598096889646482	0.00288414516228324	0.000565878314451468	0.0408413416398296	0.0108669619805123	0.0194306558408772
0.00189133843090132	0.00650252946882315	0.000270148662273424	0.000784644905865009	0.00168478765321638	0.0247185180427742	0.00411981985874495	0.012413669117606
0.00374020038351866	0.00795730076071799	0.000458468043682043	0.00201451812250405	0.00207100308852839	0.0278863392390197	0.00952697612146916	0.0116873393777863
0.00371811993834173	0.0106700074640419	0.000455452930258824	0.00282005660270865	0.00136888374377604	0.0305347781009441	0.00942968908493816	0.00923013994960514
0.00276902697227077	0.0072539919696531	0.000290482946176148	0.00151176049065408	0.000408424316713388	0.0206806066555954	0.0113307922340909	0.0107014813321393
0.00467904040655556	0.00754212468093016	0.000197781597658057	0.00037234077272565	0.000194601588602283	0.0214525603031443	0.0023969808971181	0.0116258540109467
0.00362437874488744	0.0107620331077578	0.000341638550347999	0.0021377678137079	0.00121571217608396	0.0231705003165399	0.00192199124817265	0.0113902257416291
0.0208739667230481	0.00360189749042603	0.0446961123126074	0.0296721711796147	0.0349880510242577	0.00262340927232524	0.0629967898139328	0.00820012467893402
0.142249990772351	0.000531235196665716	0.0530737041118138	0.0314058579055206	0.0168252692851768	0.0180983506283393	0.0359298194209533	0.0209692422282976
0.0225455992317909	0.0106851737135319	0.0305278598441649	0.0560757938246401	0.0981423416008799	0.023832499931187	0.208091820649631	0.030317528599372
0.0186909320628277	0.0108081001567664	0.00635292214696763	0.0124335965091797	0.00194760934836553	0.00524104436757775	0.0162698261680954	0.0245616318560953
0.0162404054423793	0.00522870333317159	0.0124623655619656	0.130900834936667	0.00255461890953795	0.0118389958803938	0.0181388818228615	0.0244843197915464
0.00605352065557904	0.00438749706712456	0.00310941279632578	0.0453859948675399	0.000618661754553418	0.00706265043291036	0.00540543943266779	0.01828414327587
0.0321175271424696	0.00133735432716502	0.00570897179451716	0.0128511160368326	0.000862461492986575	0.00763165154309377	0.0057439410921271	0.0535024346654597
0.300159081734704	0.000615044342517164	0.00273239189719374	0.00542570609722494	0.00295666937688053	0.00495309398635361	0.0119445589792644	0.112901926434014
0.0127809159920718	0.000459408082018869	0.0175540279846153	0.0141522449809667	0.00477032829706281	0.0108265575445067	0.0081191754751971	0.0134470564840565
0.00857391375927379	0.000105530373310334	0.00973438994468271	0.0191047260177282	0.00123304107906083	0.0101472353986415	0.0041404218194221	0.00799533754838742
0.0108781162355646	0.00339548726424394	0.0202017593182482	0.00911753349083185	0.00211163637826725	0.00901681790239561	0.00346999968238644	0.0212132145886315
0.0119148718645768	0.0167167121809603	0.00252072456594522	0.00762455481968365	0.000317298188990211	0.0236790438354237	0.0103104229038864	0.0254686517792494
0.0141044244671546	0.00371365747880147	0.0373602052902288	0.0523463068031654	0.0518871175341808	0.0105790508696437	0.16321931960308	0.011739422258584
0.0113435266140036	0.00403165416647696	0.0169335109836811	0.0605400115468195	0.00428621451907115	0.00648851128380631	0.0226226696535694	0.013377940827497
0.00658414707524547	0.00130452737925582	0.00706921785174286	0.0631245114967133	0.00163738214852105	0.00331136821694758	0.0137134662140721	0.0067916716519944
0.0644034588742737	0.000491254603044568	0.0360322251443411	0.0211778933312958	0.00453907707457842	0.0109593636171794	0.0297844262339645	0.01754210990753
0.0267617558780122	0.000180129579897709	0.021724267113174	0.0143932090060072	0.00548240678145704	0.00416993452058733	0.0205527448822011	0.0133004810799213
0.00706314260320466	0.000104836265782189	0.00982588987978685	0.0117502198464767	0.00191026257470849	0.00898207497255125	0.016989464100082	0.00776224450436382
0.019345289534323	0.000145992504029132	0.00780540925215042	0.0153705035460203	0.00138581428116723	0.00879250580323146	0.00856784039661063	0.0195432149211645
0	0	0	0	0	0	0	0
