hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16
0.00235074179491226	0.00748730513147411	0.0630821737788799	0.00516122926063303	0.00981469514565193	0.00912802003692007	0.0162063234235772	0.00927230199252162	0.00212438048089753	0.0149936614283297	0.00278168058252717	0.0266015287438625	0.00773229729094623	0.00419830453003255	0.0529155121278851	0.0727226815005231
0.000272268433687535	0.00268438156114358	0.0177889002918596	0.000908789155251165	0.00522782630304779	0.00172604916004766	0.00306575979327512	0.00303952614242342	0.000516146324774311	0.00205294566332863	0.00807987120105105	0.00989582165858415	0.00204438099350816	0.00158733345595569	0.00468564478504511	0.00505322190880228
0.000116630930356176	0.00254842946499096	0.0204858498915417	0.000218937913054123	0.00267392706110096	0.000229840616370456	0.0143931955456152	0.0151676358701168	0.000139968527106435	0.000588033884418827	0.0010684593857589	0.0102291432393127	0.00099014338443389	0.000871036109981316	0.00589621380381687	0.00267915727233779
0.00315408655079064	0.0039039056418872	0.0147100981986838	0.00564548395998362	0.0062183551826603	0.0288747214409006	0.00489618116379771	0.0101794116283265	0.00146885561388582	0.0116605029239944	0.00228628361934251	0.0123346190517743	0.00638776256665697	0.00238171620062975	0.00376211247699519	0.00610942563025349
0.0165752516832775	0.00392914251620071	0.00651414465595574	0.046978254452597	0.00194961393616449	0.205843979841618	0.00687935700134122	0.0102434728777939	0.00756137096894184	0.0778722989873941	0.00469306056456929	0.0284005926093221	0.0205947889556319	0.00804394025355195	0.00479482600780965	0.00358364160311078
0.00221629105271837	0.0606801171963438	0.00675844336638569	0.000605539883056681	0.0107095197152609	0.000686411561752559	0.00515504578402624	0.0100733458833236	0.00136191762652791	0.00161843034666921	0.205661439110067	0.0125169232174482	0.0248822907180528	0.00248375757502488	0.0383636426396571	0.00197600796774879
0.00138848525103589	0.0917007323233176	0.00291043945441462	0.000351603568788206	0.00205134028742045	0.000337386016385314	0.00550538760221876	0.0211025430207026	0.000551351626266376	0.000658631777791088	0.00724707161799418	0.0117328755951872	0.0100204951670503	0.00116525780486983	0.0241322749928175	0.00112270608202387
0.000565174489838901	0.0392961153909929	0.00173478238685647	0.000186554042746012	0.00123723875813991	0.000194184538607628	0.00201207380138053	0.0119352522670198	0.000393494068897184	0.000341847344455244	0.02033684436609	0.00595186728185163	0.00304433263335992	0.000840416501515077	0.00977961681339498	0.00121610533973915
0.000838626613492053	0.00406696640098528	0.0177171311733355	0.000261373202179554	0.00467104821159011	0.000169141915646506	0.00773208751503522	0.0606829046360573	0.00039142696862609	0.00101257126297484	0.0224314679560198	0.00676942462447451	0.0136747786842089	0.00122512975373919	0.0866974262879493	0.00170651672647527
0.000128505298755296	0.00206492709802817	0.0106675330382865	9.13923803447584e-05	0.0030609297351503	0.000138359690239748	0.0038702326886125	0.157201795249877	0.000195741476295883	0.000358843336986913	0.0190104589485311	0.006406227156276	0.0017815061257323	0.00118796165086537	0.0621283605926072	0.000557784197054502
