MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
2:Ins:R:5	0.00803928	0.08861910	0.02463307	0.03213552	0.00001576	0.00145938	0.00157651
3:Ins:R:0	0.00000000	0.00119381	0.00037230	0.01201875	0.00192864	0.00500116	0.00006652
3:Ins:R:1	0.00000575	0.00023251	0.00083153	0.00306295	0.00739320	0.00373405	0.00131571
3:Ins:R:2	0.00002227	0.00249452	0.00008618	0.00071147	0.00145119	0.00050731	0.00051644
3:Ins:R:3	0.00004118	0.00232775	0.00006173	0.00005635	0.00007122	0.00032248	0.00002204
3:Ins:R:4	0.00017078	0.00141757	0.00016086	0.00099711	0.00012804	0.00006257	0.00000000
3:Ins:R:5	0.00092491	0.00447881	0.00201351	0.00112034	0.00063263	0.00187724	0.00005146
4:Ins:R:0	0.00000015	0.00315601	0.00039010	0.02152400	0.00116652	0.00408508	0.00003240
4:Ins:R:1	0.00000216	0.00047157	0.00169581	0.00422848	0.00921432	0.00259450	0.00088442
4:Ins:R:2	0.00004242	0.00280274	0.00004904	0.00060577	0.00095535	0.00026563	0.00060812
4:Ins:R:3	0.00008055	0.00855327	0.00019490	0.00039008	0.00001785	0.00021348	0.00012487
4:Ins:R:4	0.00008685	0.00591565	0.00014293	0.00191382	0.00053341	0.00114387	0.00017871
4:Ins:R:5	0.00009420	0.00085739	0.00216750	0.00412406	0.00071802	0.00001234	0.00000000
5:Ins:R:0	0.00000000	0.00681138	0.00000000	0.10314966	0.00000000	0.00004969	0.00084939
5:Ins:R:1	0.00000358	0.00165519	0.00431610	0.01197268	0.02575985	0.01993350	0.00810264
5:Ins:R:2	0.00000118	0.00361417	0.00004156	0.00149078	0.00095035	0.00030577	0.00081376
5:Ins:R:3	0.00000923	0.00086549	0.00009525	0.00114264	0.00049004	0.00012905	0.00000000
5:Ins:R:4	0.00001336	0.00016269	0.00035028	0.00072712	0.00006886	0.00015272	0.00000000
5:Ins:R:5	0.00000680	0.00003702	0.00018305	0.00016554	0.00010960	0.00019452	0.00000184
2:Del:M:1	0.00177554	0.00052021	0.00310559	0.01246212	0.03869023	0.00162549	0.00691166
3:Del:M:1	0.00016787	0.00006023	0.00015640	0.00219241	0.00582880	0.00167901	0.00191756
3:Del:M:2	0.00107957	0.00013537	0.00355302	0.00526475	0.01957072	0.00370232	0.00510946
4:Del:M:1	0.00024160	0.00007947	0.00044664	0.00480194	0.00596431	0.00084387	0.00355808
4:Del:M:2	0.00036220	0.00000103	0.00092989	0.00446199	0.01242832	0.00079812	0.00511334
4:Del:M:3	0.00056184	0.00008200	0.00006929	0.00520031	0.02239413	0.00297055	0.00583468
5:Del:M:1	0.00000299	0.00009027	0.00155763	0.01971959	0.01863204	0.00641455	0.09424436
5:Del:M:2	0.00006710	0.00001700	0.00009467	0.00696984	0.00392025	0.00323085	0.18507279
5:Del:M:3	0.00009856	0.00008803	0.00060250	0.00284830	0.00001737	0.00062593	0.14963521
5:Del:M:4	0.00003621	0.00007274	0.00073144	0.00203499	0.00228713	0.00075153	0.07823723
5:Del:M:5	0.00000508	0.00013362	0.00162910	0.00824281	0.00324394	0.00245518	0.07032295
