MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Ins:T:0	1.99E-05	1.37E-04	2.39E-04	1.27E-04	6.98E-04	4.14E-04	6.97E-04
1:Ins:T:1	4.45E-06	1.77E-04	4.90E-04	1.74E-04	1.10E-03	3.88E-04	4.65E-04
1:Ins:T:2	2.07E-05	1.47E-04	3.59E-04	1.24E-04	6.79E-04	2.06E-04	2.34E-04
1:Ins:T:3	1.66E-05	1.19E-04	1.95E-04	9.53E-05	4.71E-04	2.16E-04	1.98E-04
1:Ins:T:4	1.71E-05	1.02E-04	1.23E-04	3.00E-05	2.63E-04	1.96E-04	1.36E-04
1:Ins:T:5	4.43E-04	1.95E-03	2.04E-03	4.16E-04	5.08E-03	1.90E-03	4.01E-03
2:Del:R:0	4.52E-05	1.45E-04	1.77E-04	2.42E-04	1.11E-03	1.38E-03	4.20E-04
2:Del:R:1	7.21E-05	2.72E-04	2.68E-04	3.39E-04	2.11E-03	2.95E-03	6.54E-04
2:Del:R:2	3.04E-05	7.22E-05	1.58E-04	5.77E-05	5.75E-04	7.30E-04	2.08E-04
2:Del:R:3	8.00E-05	2.13E-05	1.51E-04	2.99E-06	8.91E-04	1.19E-04	1.55E-04
2:Del:R:4	5.65E-05	0.00E+00	1.09E-04	2.28E-06	6.39E-04	7.09E-05	7.67E-05
2:Del:R:5	1.44E-04	7.35E-06	1.41E-04	5.56E-06	1.51E-03	8.09E-05	2.30E-04
3:Del:R:0	1.01E-05	2.86E-05	1.24E-04	1.28E-04	2.34E-04	3.57E-04	1.14E-04
3:Del:R:1	2.72E-05	1.39E-04	1.53E-04	1.54E-04	7.78E-04	1.02E-03	1.99E-04
3:Del:R:2	1.31E-05	6.29E-05	4.25E-05	4.84E-05	1.88E-04	1.71E-04	9.93E-05
3:Del:R:3	6.71E-06	2.48E-05	1.61E-05	1.05E-05	5.68E-05	2.02E-05	8.31E-05
3:Del:R:4	5.94E-06	1.93E-05	2.72E-05	3.68E-06	5.23E-05	5.77E-05	6.44E-06
3:Del:R:5	9.75E-06	2.14E-05	1.99E-06	3.67E-06	6.91E-05	3.48E-05	2.16E-05
4:Del:R:0	8.78E-06	3.00E-05	1.10E-04	1.15E-04	1.61E-04	3.28E-04	1.53E-04
4:Del:R:1	2.62E-05	1.45E-04	1.02E-04	9.37E-05	7.64E-04	8.93E-04	3.27E-04
4:Del:R:2	1.39E-05	6.15E-05	5.50E-05	2.33E-05	2.13E-04	2.84E-04	9.17E-05
4:Del:R:3	1.06E-05	3.78E-05	1.76E-05	7.35E-06	1.28E-04	1.38E-04	9.14E-05
4:Del:R:4	4.42E-06	2.46E-05	2.40E-05	6.86E-06	4.91E-05	2.50E-05	3.19E-05
4:Del:R:5	7.59E-06	1.64E-05	7.63E-06	0.00E+00	4.98E-05	2.92E-05	3.07E-05
5:Del:R:0	9.89E-07	0.00E+00	4.55E-04	7.27E-04	5.83E-05	1.20E-03	2.92E-03
5:Del:R:1	1.00E-05	1.02E-04	7.77E-05	9.96E-05	4.13E-04	3.90E-04	2.89E-04
5:Del:R:2	6.99E-06	4.04E-05	3.51E-05	3.13E-05	8.56E-05	7.75E-05	6.30E-05
5:Del:R:3	4.32E-06	1.97E-05	9.95E-06	1.05E-05	4.41E-05	4.68E-05	5.37E-06
5:Del:R:4	3.32E-06	8.82E-06	1.36E-06	6.58E-07	1.02E-05	1.88E-06	1.65E-05
5:Del:R:5	2.51E-06	5.67E-06	1.04E-05	2.16E-06	1.62E-05	1.62E-05	6.35E-06
2:Ins:R:0	3.52E-05	1.63E-04	2.07E-04	1.02E-04	7.63E-04	5.38E-04	9.22E-04
2:Ins:R:1	9.42E-06	8.10E-05	1.43E-04	9.59E-05	4.00E-04	1.92E-04	1.89E-04
2:Ins:R:2	1.39E-05	6.46E-05	7.03E-05	5.22E-05	1.61E-04	1.23E-04	1.44E-04
2:Ins:R:3	1.82E-05	5.58E-05	4.65E-05	2.97E-05	1.02E-04	6.06E-05	5.27E-05
2:Ins:R:4	2.23E-05	7.36E-05	4.08E-05	3.49E-05	1.42E-04	7.62E-05	1.56E-04
2:Ins:R:5	5.28E-05	2.11E-04	1.30E-04	7.41E-05	5.38E-04	1.88E-04	4.58E-04
3:Ins:R:0	9.26E-06	6.69E-05	1.05E-04	3.93E-05	3.38E-04	2.14E-04	3.87E-04
3:Ins:R:1	5.27E-08	6.18E-05	1.19E-04	8.55E-05	3.12E-04	1.40E-04	1.60E-04
3:Ins:R:2	5.19E-06	2.89E-05	3.75E-05	2.03E-05	8.64E-05	2.61E-05	4.90E-05
3:Ins:R:3	3.67E-06	1.66E-05	1.67E-06	1.06E-05	2.45E-05	9.91E-06	2.98E-05
3:Ins:R:4	2.95E-06	1.43E-05	6.60E-06	1.48E-05	1.81E-05	2.63E-05	2.34E-05
3:Ins:R:5	1.27E-05	3.70E-05	2.36E-05	1.67E-05	8.44E-05	5.35E-05	4.48E-05
4:Ins:R:0	2.73E-05	1.40E-04	1.27E-04	5.49E-05	4.71E-04	2.51E-04	6.02E-04
4:Ins:R:1	2.21E-06	7.81E-05	1.38E-04	7.44E-05	3.39E-04	5.59E-05	1.23E-04
4:Ins:R:2	7.42E-06	2.62E-05	3.04E-05	4.86E-06	5.47E-05	7.20E-06	4.33E-05
4:Ins:R:3	5.52E-06	1.81E-05	1.23E-05	5.76E-06	3.57E-05	2.02E-05	2.24E-05
4:Ins:R:4	8.15E-06	3.12E-05	1.07E-05	1.05E-05	4.74E-05	2.47E-05	4.70E-05
4:Ins:R:5	4.90E-06	3.55E-05	2.51E-05	3.91E-06	7.25E-05	4.28E-05	7.75E-05
5:Ins:R:0	5.67E-05	5.29E-05	0.00E+00	1.04E-04	8.67E-04	1.28E-03	5.20E-03
5:Ins:R:1	5.71E-07	1.73E-04	2.71E-04	2.54E-04	8.79E-04	3.40E-04	5.14E-04
5:Ins:R:2	5.09E-06	3.47E-05	2.15E-05	3.11E-05	8.68E-05	4.60E-05	7.75E-05
5:Ins:R:3	2.62E-06	1.50E-05	1.26E-06	1.95E-05	4.54E-05	3.43E-05	3.92E-05
5:Ins:R:4	1.11E-06	9.55E-06	7.04E-06	1.61E-05	3.79E-05	2.75E-05	4.94E-05
5:Ins:R:5	7.83E-07	1.12E-05	0.00E+00	4.27E-06	2.90E-05	1.89E-05	1.58E-06
2:Del:M:1	7.59E-05	2.33E-04	2.99E-04	3.47E-04	2.34E-03	3.22E-03	6.44E-04
3:Del:M:1	9.14E-06	3.19E-05	1.01E-04	1.41E-04	1.98E-04	4.49E-04	2.11E-04
3:Del:M:2	2.05E-05	8.76E-05	1.07E-04	1.07E-04	4.14E-04	5.25E-04	2.02E-04
4:Del:M:1	1.52E-05	5.41E-05	6.74E-05	1.24E-04	2.32E-04	3.51E-04	2.29E-04
4:Del:M:2	1.22E-05	6.07E-05	7.59E-05	8.84E-05	3.59E-04	4.38E-04	2.04E-04
4:Del:M:3	1.75E-05	8.75E-05	1.10E-04	9.42E-05	4.25E-04	6.21E-04	2.35E-04
5:Del:M:1	3.18E-05	1.57E-04	4.08E-04	6.02E-04	5.62E-04	1.09E-03	1.42E-03
5:Del:M:2	4.80E-06	4.57E-05	2.68E-04	1.32E-03	3.08E-03	4.33E-03	6.66E-04
5:Del:M:3	1.55E-05	1.06E-04	1.87E-04	1.23E-03	2.61E-03	3.62E-03	4.99E-04
5:Del:M:4	3.89E-06	5.40E-05	4.72E-05	7.53E-04	1.51E-03	2.12E-03	2.68E-04
5:Del:M:5	9.41E-06	9.06E-05	1.25E-04	6.66E-04	1.53E-03	2.16E-03	4.30E-04
