Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
CPCT02030493T	1.47E+00	4.33E+00	3.70E+00	6.67E+00	1.13E+00	1.58E+00
CPCT02020757T	7.02E+00	4.80E+01	2.61E+01	7.97E+01	1.95E+00	2.03E+00
DRUP01030018T	7.52E+02	1.01E+02	5.02E+02	8.54E+02	5.19E+00	1.72E+01
CPCT02060239T	2.88E+00	1.57E+01	1.65E+01	3.08E+01	5.81E-01	4.62E+00
CPCT02330112T	4.42E+00	1.88E+01	3.60E+01	5.26E+01	9.35E-01	9.74E+00
DRUP01330008T	5.43E+00	3.17E+01	1.59E+01	5.24E+01	2.68E+00	4.69E+00
CPCT02330043T	1.86E+01	5.73E+01	2.27E+01	9.33E+01	3.06E+00	1.62E+01
CPCT02010873T	3.06E+00	2.05E+01	1.16E+01	3.39E+01	7.01E-01	1.14E+00
CPCT02010860T	2.35E+00	1.10E+01	6.70E+00	1.82E+01	2.81E-01	1.48E+00
CPCT02090050T	2.04E+00	1.83E+01	1.05E+01	2.98E+01	6.02E-01	1.59E+00
CPCT02380047T	3.90E+00	2.35E+01	1.14E+01	3.74E+01	1.78E+00	2.85E+00
CPCT02050375T	5.79E+00	3.78E+01	1.96E+01	6.29E+01	2.89E+00	1.77E+00
CPCT02390027T	1.81E+00	7.57E+00	5.24E+00	1.16E+01	5.16E-01	1.31E+00
DRUP01050028T	2.17E+02	9.64E+01	1.08E+02	1.53E+02	1.50E+00	4.97E+00
CPCT02310013T	4.68E+00	3.90E+01	2.15E+01	6.28E+01	2.08E+00	1.83E+00
CPCT02120145T	1.52E+00	1.20E+01	9.57E+00	2.21E+01	5.39E-01	1.23E+00
WIDE01010606T	3.88E+02	1.36E+03	2.20E+02	1.90E+03	1.57E+01	0.00E+00
CPCT02110071T	6.07E+00	4.35E+01	2.03E+01	6.91E+01	1.84E+00	3.69E+00
CPCT02320005T	4.82E+00	2.95E+01	1.94E+01	5.29E+01	2.80E+00	2.05E+00
CPCT02290044T	3.36E+00	2.26E+01	1.66E+01	4.12E+01	2.35E+00	1.94E+00
CPCT02020758T	1.88E+00	1.41E+01	8.20E+00	2.30E+01	4.45E-01	9.46E-01
DRUP01010047TII	4.12E+02	3.31E+02	2.11E+02	8.82E+01	2.36E+00	1.24E+01
CPCT02010880T	2.32E+00	1.29E+01	9.32E+00	2.21E+01	9.15E-01	2.15E+00
CPCT02010884T	2.16E+00	1.22E+01	9.93E+00	2.31E+01	2.65E+00	2.03E+00
WIDE01010460T	6.62E+02	1.65E+02	4.06E+02	9.61E+02	6.61E+00	1.83E+01
CPCT02010882T	6.23E+02	7.64E+01	3.77E+02	7.86E+02	4.40E+00	1.55E+01
CPCT02080244T	3.50E+00	2.26E+01	1.23E+01	3.73E+01	1.64E+00	2.83E+00
CPCT02010881T	3.88E+00	2.10E+01	1.43E+01	3.72E+01	7.21E-01	1.89E+00
CPCT02170033T	2.30E+00	6.57E+00	1.03E+01	1.46E+01	1.19E+00	3.87E+00
CPCT02120079T	3.32E+00	2.55E+01	1.43E+01	4.15E+01	4.81E-01	1.36E+00
CPCT02040258T	3.56E+00	7.92E+00	1.48E+01	2.37E+01	4.44E+00	3.47E+00
CPCT02040269T	3.49E+00	1.96E+01	1.83E+01	3.85E+01	1.45E+00	4.18E+00
CPCT02090059T	4.04E+00	1.66E+01	2.07E+01	3.72E+01	1.88E+00	6.27E+00
CPCT02330102T	3.84E+00	4.98E+00	6.11E+00	6.45E+00	1.30E+00	4.39E+00
CPCT02390033T	3.90E+00	1.90E+01	1.39E+01	3.56E+01	6.62E-01	1.57E+00
CPCT02030514T	3.16E+00	2.89E+01	2.35E+01	5.10E+01	1.56E+00	5.88E+00
CPCT02010898T	1.92E-01	2.12E+01	1.25E+01	3.34E+01	5.54E-01	1.09E+00
CPCT02110073T	4.71E+00	2.36E+01	1.21E+01	3.88E+01	5.39E-01	1.21E+00
CPCT02340095T	2.34E+00	7.10E+00	1.26E+01	2.00E+01	1.05E+00	2.15E+00
CPCT02050387T	3.91E+00	2.93E+01	1.29E+01	4.45E+01	4.91E-01	1.35E+00
CPCT02390034T	6.63E+00	2.86E+01	2.21E+01	5.51E+01	2.86E+00	3.11E+00
CPCT02130144T	5.33E+00	6.59E+01	2.89E+01	9.75E+01	1.14E+00	2.98E+00
CPCT02210064T	1.15E+01	4.24E+01	2.25E+01	7.50E+01	9.03E-01	1.79E+00
CPCT02410008T	1.89E+00	1.08E+01	7.26E+00	1.86E+01	4.53E-01	1.14E+00
CPCT02170037T	3.00E+00	4.97E+00	1.14E+01	1.56E+01	4.04E+00	3.35E+00
CPCT02170035T	4.76E+02	1.06E+02	2.87E+02	4.73E+02	3.82E+00	1.05E+01
CPCT02020802T	4.54E+00	3.61E+01	1.67E+01	5.60E+01	1.13E+00	1.31E+00
CPCT02230117T	6.67E+00	4.51E+01	2.66E+01	7.68E+01	1.09E+00	2.41E+00
CPCT02350009T	5.35E+00	8.67E+00	2.62E+01	3.39E+01	1.78E+00	6.45E+00
CPCT02210070T	3.07E+00	2.10E+01	1.28E+01	3.44E+01	9.46E-01	1.76E+00
CPCT02120160T	4.88E+00	2.56E+01	1.63E+01	4.49E+01	1.36E+00	1.97E+00
CPCT02180072T	3.51E+00	1.86E+01	1.29E+01	3.33E+01	8.58E-01	1.68E+00
CPCT02350012T	2.83E+00	2.02E+01	1.04E+01	3.16E+01	1.08E+00	1.52E+00
CPCT02050397T	2.63E+00	1.04E+01	9.36E+00	1.88E+01	1.11E+00	2.32E+00
CPCT02030528T	3.89E+00	1.75E+01	2.00E+01	3.83E+01	2.18E+00	4.78E+00
CPCT02100182T	3.41E+00	1.71E+01	1.00E+01	2.93E+01	1.79E+00	1.40E+00
DRUP01050031T	5.64E+00	2.13E+01	2.14E+01	4.60E+01	1.18E+00	5.96E+00
CPCT02370036T	3.20E+00	2.51E+01	1.67E+01	4.16E+01	1.62E+00	2.01E+00
CPCT02050398T	4.35E+00	3.53E+01	1.81E+01	5.43E+01	5.90E-01	9.77E-01
CPCT02120162T	2.48E+00	1.28E+01	1.01E+01	2.27E+01	5.75E-01	1.92E+00
CPCT02130137T	5.03E+00	4.27E+01	2.36E+01	6.97E+01	9.56E-01	1.29E+00
CPCT02300048T	2.32E+00	1.47E+01	9.94E+00	2.37E+01	6.52E-01	2.60E+00
CPCT02250011T	3.93E+00	1.24E+01	1.85E+01	8.17E+00	4.45E+00	8.47E+00
CPCT02050261T	4.02E+00	2.73E+01	1.70E+01	4.73E+01	1.58E+00	1.57E+00
DRUP01160001T	5.32E+00	7.92E+00	1.61E+01	7.78E+00	2.83E+00	9.93E+00
CPCT02150025T	2.68E+00	4.83E+00	6.25E+00	6.87E+00	9.20E-01	2.33E+00
DRUP01020033T	6.07E+00	2.82E+01	1.70E+01	5.03E+01	2.62E+00	3.35E+00
CPCT02460002T	3.49E+00	1.39E+01	9.77E+00	2.80E+01	3.81E+00	5.12E+00
CPCT02040264T	3.82E+00	1.63E+01	1.23E+01	2.94E+01	1.70E+00	2.46E+00
CPCT02370037T	4.92E+00	3.21E+01	2.23E+01	5.67E+01	1.26E+00	3.25E+00
CPCT02100188T	1.42E-01	9.15E-01	2.28E+00	2.14E+00	2.24E-01	1.17E+00
DRUP01220004T	1.58E+00	3.80E+00	2.91E+00	5.43E+00	1.19E+00	2.35E+00
CPCT02380011T	2.32E+00	1.83E+01	9.54E+00	2.82E+01	1.57E+00	2.77E+00
CPCT02160057T	2.53E+00	1.52E+01	1.04E+01	2.66E+01	1.58E+00	3.04E+00
CPCT02050220T	3.21E+00	1.98E+01	1.44E+01	3.60E+01	1.72E+00	1.82E+00
CPCT02220059T	1.81E+00	6.09E+00	7.37E+00	1.36E+01	2.74E+00	1.53E+00
DRUP01090023T	2.12E+00	1.92E+01	1.06E+01	3.06E+01	5.69E-01	1.47E+00
CPCT02120171T	4.77E+00	3.43E+01	1.60E+01	5.40E+01	1.29E+00	1.84E+00
CPCT02050269T	2.21E+00	1.25E+01	1.00E+01	2.30E+01	1.69E+00	1.38E+00
CPCT02230023T	7.13E+00	1.76E+01	1.02E+01	2.52E+01	7.54E-01	8.52E+00
CPCT02180045T	5.56E+00	3.07E+01	1.94E+01	5.34E+01	1.06E+00	2.05E+00
CPCT02090023T	5.92E+00	5.12E+01	2.85E+01	8.47E+01	3.14E+00	2.43E+00
CPCT02050238T	2.22E+00	1.82E+01	9.47E+00	2.88E+01	1.02E+00	1.49E+00
CPCT02070405T	8.51E+00	3.94E+01	2.42E+01	7.10E+01	2.07E+00	2.74E+00
CPCT02060135T	3.93E+00	2.57E+01	1.44E+01	4.18E+01	1.09E+00	2.04E+00
CPCT02230053T	5.92E+00	3.61E+01	1.79E+01	5.80E+01	9.02E-01	1.59E+00
CPCT02330052T	5.21E+00	3.93E+01	2.23E+01	6.48E+01	1.56E+00	3.19E+00
CPCT02330049T	3.32E+00	1.62E+01	1.56E+01	2.98E+01	1.23E+00	3.87E+00
DRUP01010047T	4.89E+02	2.49E+02	2.56E+02	3.05E+02	2.37E+00	1.42E+01
CPCT02370002TII	3.16E+00	1.59E+01	1.53E+01	2.80E+01	1.31E+00	4.45E+00
CPCT02190023T	5.61E+00	3.72E+01	2.10E+01	6.25E+01	1.35E+00	1.82E+00
CPCT02230055T	4.80E+00	6.67E+00	1.50E+01	7.90E+00	1.78E+00	7.83E+00
CPCT02030414T	6.17E+00	5.15E+01	2.18E+01	7.71E+01	6.63E-01	1.68E+00
DRUP01030026T	5.12E+00	2.90E+01	1.44E+01	4.70E+01	5.78E-01	1.26E+00
CPCT02050278T	3.25E+00	2.35E+01	1.41E+01	3.84E+01	8.75E-01	1.46E+00
CPCT02210027T	3.67E+00	2.68E+01	1.92E+01	4.75E+01	2.32E+00	2.40E+00
CPCT02230045T	5.36E+00	3.27E+01	1.73E+01	5.39E+01	1.00E+00	1.63E+00
CPCT02110046T	2.48E+00	1.20E+01	1.08E+01	2.42E+01	2.23E+00	2.15E+00
CPCT02010674T	4.31E+00	2.20E+01	1.65E+01	4.15E+01	1.72E+00	1.40E+00
CPCT02050279T	4.71E+02	1.79E+02	2.48E+02	3.58E+02	3.48E+00	1.02E+01
CPCT02220027T	4.27E+00	2.90E+01	1.64E+01	4.75E+01	1.64E+00	2.00E+00
CPCT02160034T	1.06E+01	2.52E+01	1.93E+01	5.24E+01	1.17E+00	2.72E+00
CPCT02070239T	4.38E+00	4.33E+01	2.17E+01	6.79E+01	5.42E-01	1.41E+00
CPCT02340024T	6.71E+00	3.59E+01	2.03E+01	6.20E+01	1.87E+00	2.54E+00
CPCT02030382T	4.54E+00	2.03E+01	1.27E+01	3.68E+01	1.22E+00	1.48E+00
CPCT02120054T	1.87E+00	1.07E+01	1.16E+01	2.20E+01	1.46E+00	2.35E+00
CPCT02310002T	4.60E+00	2.59E+01	1.58E+01	4.50E+01	1.15E+00	1.57E+00
CPCT02120066T	7.18E+00	1.68E+01	8.26E+00	2.42E+01	1.87E+00	6.88E+00
CPCT02440001T	3.93E+00	2.69E+01	1.46E+01	4.34E+01	8.78E-01	2.02E+00
CPCT02100120T	1.32E+01	6.96E+01	3.47E+01	1.17E+02	3.34E+00	2.28E+00
DRUP01010051T	4.28E+02	1.30E+02	2.49E+02	3.65E+02	3.73E+00	9.91E+00
CPCT02340036T	1.03E+01	3.53E+01	1.63E+01	5.98E+01	1.96E+00	9.41E+00
CPCT02040165T	4.33E+00	8.53E+00	5.62E+00	1.07E+01	1.33E+00	4.51E+00
CPCT02450004T	5.95E+00	3.16E+01	2.14E+01	5.79E+01	2.27E+00	1.62E+00
CPCT02330051T	4.00E+00	2.68E+01	1.94E+01	4.84E+01	1.69E+00	2.16E+00
CPCT02080126T	2.33E+00	1.47E+01	7.65E+00	2.32E+01	8.03E-01	2.77E+00
CPCT02240007T	1.46E+00	6.48E+00	7.24E+00	1.31E+01	6.73E-01	1.43E+00
CPCT02340014T	1.15E+00	1.64E+01	5.68E+00	9.66E+00	7.20E+00	4.06E+00
CPCT02170016T	3.42E+00	2.26E+01	1.39E+01	3.81E+01	1.48E+00	1.73E+00
CPCT02330055T	2.68E+00	1.27E+01	8.71E+00	2.23E+01	1.17E+00	1.59E+00
CPCT02180042T	2.81E+00	1.44E+01	1.16E+01	2.70E+01	1.99E+00	2.19E+00
CPCT02010666T	2.80E+00	1.73E+01	1.06E+01	2.88E+01	7.76E-01	1.69E+00
CPCT02340029T	9.88E+00	5.84E+01	2.41E+01	9.26E+01	1.82E+00	3.64E+00
CPCT02070232T	3.26E+00	1.86E+01	9.77E+00	3.07E+01	8.08E-01	3.10E+00
CPCT02080042T	6.89E+00	4.46E+01	2.21E+01	7.17E+01	1.07E+00	2.07E+00
CPCT02240009T	4.40E+00	3.30E+01	2.27E+01	5.84E+01	1.83E+00	1.89E+00
CPCT02230057T	2.89E+00	1.89E+01	1.64E+01	3.70E+01	1.46E+00	3.27E+00
CPCT02040183T	7.47E-02	5.82E+00	6.53E+00	1.17E+01	0.00E+00	1.36E+00
CPCT02050256T	2.55E+00	1.70E+01	1.24E+01	3.06E+01	1.18E+00	1.43E+00
CPCT02050258T	5.89E+00	4.72E+01	2.22E+01	7.34E+01	1.49E+00	1.22E+00
CPCT02330053T	2.91E+00	1.27E+01	1.24E+01	2.31E+01	2.12E+00	3.33E+00
DRUP01010041T	4.56E+00	1.69E+01	1.71E+01	3.54E+01	2.58E+00	3.52E+00
DRUP01010044T	1.23E+01	3.37E+01	2.57E+01	7.02E+01	2.32E+00	2.55E+00
CPCT02020611T	3.92E+00	2.37E+01	1.26E+01	3.84E+01	1.75E+00	5.22E+00
CPCT02050252T	9.02E+00	5.65E+01	3.08E+01	9.47E+01	3.24E+00	2.60E+00
CPCT02290017T	4.29E+00	3.05E+01	1.65E+01	4.96E+01	1.01E+00	1.14E+00
CPCT02050259T	8.54E+00	1.71E+01	2.56E+01	4.95E+01	2.72E+00	3.87E+00
CPCT02060155T	3.10E+00	2.49E+01	1.93E+01	4.44E+01	1.06E+00	1.95E+00
CPCT02050260T	2.35E+00	1.21E+01	1.09E+01	2.07E+01	5.91E-01	2.36E+00
CPCT02290016T	3.05E+00	1.80E+01	1.30E+01	3.20E+01	1.53E+00	1.62E+00
CPCT02050118T	3.67E+00	2.54E+01	1.54E+01	4.32E+01	8.93E-01	2.05E+00
CPCT02090004T	4.20E+00	1.42E+01	1.85E+01	3.39E+01	3.12E+00	3.89E+00
CPCT02050115T	5.21E+00	3.04E+01	1.77E+01	5.18E+01	1.80E+00	1.48E+00
CPCT02210007T	5.05E+00	4.17E+01	1.76E+01	6.29E+01	1.30E+00	1.55E+00
CPCT02050175T	4.13E+00	2.85E+01	1.49E+01	4.65E+01	1.66E+00	1.41E+00
CPCT02380005T	2.68E+00	2.02E+01	8.83E+00	3.05E+01	1.26E+00	2.25E+00
CPCT02010543T	2.89E+00	1.89E+01	1.18E+01	3.04E+01	1.47E+00	2.49E+00
CPCT02270001T	5.22E+00	2.42E+01	1.14E+01	4.14E+01	3.46E+00	3.53E+00
CPCT02100019T	3.28E+02	1.57E+02	2.01E+02	6.19E+02	4.89E+00	1.12E+01
CPCT02010576T	3.66E+00	1.19E+01	5.97E+00	2.10E+01	4.58E-01	2.75E+00
CPCT02330024T	3.49E+00	2.51E+01	1.30E+01	3.97E+01	9.86E-01	1.53E+00
CPCT02120021T	3.50E+00	2.41E+01	1.22E+01	3.70E+01	6.15E-01	2.23E+00
CPCT02120023T	2.64E+00	1.31E+01	7.20E+00	2.09E+01	9.88E-01	1.93E+00
CPCT02030343T	2.36E+00	1.27E+01	8.01E+00	2.19E+01	3.51E-01	1.23E+00
CPCT02330036T	3.81E+00	1.70E+01	1.23E+01	3.05E+01	1.24E+00	1.93E+00
CPCT02050184T	4.40E+00	1.53E+01	1.35E+01	3.03E+01	1.18E+00	6.46E+00
DRUP01070017T	3.91E+00	5.90E+00	7.97E+00	1.30E+01	4.02E+00	3.70E+00
CPCT02210018T	7.06E+00	4.41E+01	1.76E+01	6.77E+01	1.89E+00	1.62E+00
CPCT02020521T	2.16E+00	3.26E+00	2.66E+00	3.53E+00	6.01E-01	2.50E+00
CPCT02110033T	4.18E+00	5.75E+00	3.68E+01	3.45E+01	1.03E+00	1.46E+01
CPCT02220019T	3.79E+00	9.19E+00	9.28E+00	1.54E+01	3.54E+00	4.08E+00
CPCT02010579T	6.84E+00	5.52E+01	2.40E+01	8.46E+01	8.47E-01	1.80E+00
CPCT02010587T	2.53E+00	1.34E+01	7.58E+00	2.21E+01	1.21E+00	2.21E+00
CPCT02220020T	2.83E+00	2.93E+01	1.66E+01	4.76E+01	1.85E+00	1.97E+00
CPCT02060096T	5.08E+00	3.01E+01	1.43E+01	4.85E+01	1.47E+00	1.45E+00
CPCT02070167T	3.33E+00	2.12E+01	8.11E+00	3.14E+01	6.49E-01	1.13E+00
CPCT02080077T	2.32E+00	1.98E+01	8.24E+00	2.92E+01	1.17E+00	1.36E+00
CPCT02300017T	4.06E+00	7.10E+00	4.20E+00	9.78E+00	6.95E-01	3.20E+00
CPCT02010590T	4.54E+00	1.99E+01	1.58E+01	3.82E+01	2.99E+00	3.63E+00
CPCT02220022T	4.07E+00	2.98E+01	1.40E+01	4.51E+01	9.61E-01	1.83E+00
CPCT02120031T	4.96E+00	2.85E+01	1.42E+01	4.64E+01	1.77E+00	1.62E+00
CPCT02120030T	3.94E+00	2.72E+01	1.33E+01	4.31E+01	1.28E+00	1.81E+00
DRUP01010025T	4.71E+02	3.76E+02	2.59E+02	9.86E+01	3.63E+00	9.25E+00
CPCT02010604T	1.93E+00	1.65E+01	9.66E+00	2.61E+01	8.97E-01	1.40E+00
CPCT02100086T	2.49E+00	6.12E+00	1.14E+01	1.41E+01	1.29E+00	4.49E+00
CPCT02050199T	3.25E+00	2.44E+01	1.41E+01	3.99E+01	1.73E+00	2.67E+00
CPCT02220023T	8.30E+00	1.80E+01	3.41E+01	4.60E+01	1.88E+00	2.65E+01
CPCT02010605T	5.33E+00	4.15E+01	1.35E+01	5.87E+01	1.08E+00	1.41E+00
CPCT02060103T	5.59E+00	1.24E+01	8.71E+00	2.41E+01	1.42E+00	2.13E+00
CPCT02010607T	2.56E+00	8.63E+00	8.45E+00	1.81E+01	2.60E+00	2.37E+00
CPCT02010598T	5.73E+00	2.17E+01	1.46E+01	4.04E+01	9.21E-01	1.39E+00
CPCT02140047T	4.06E+00	2.36E+01	1.58E+01	4.11E+01	5.10E-01	2.93E+00
CPCT02070171T	4.24E+00	3.75E+01	1.89E+01	5.93E+01	1.07E+00	1.41E+00
CPCT02220024T	4.09E+00	9.21E+00	1.13E+01	6.83E+00	3.13E+00	6.28E+00
CPCT02160028T	4.48E+00	3.18E+01	1.43E+01	4.89E+01	1.77E+00	1.84E+00
CPCT02370005T	3.85E+00	2.15E+01	2.00E+01	4.32E+01	1.17E+00	2.67E+00
CPCT02230024T	2.67E+00	1.48E+01	1.20E+01	2.50E+01	1.84E+00	3.66E+00
CPCT02230032T	5.37E+00	3.12E+01	1.51E+01	5.07E+01	1.21E+00	1.76E+00
CPCT02070185T	4.11E+00	2.92E+01	1.20E+01	4.42E+01	1.37E+00	2.15E+00
CPCT02230027T	3.74E+00	2.64E+01	1.84E+01	4.31E+01	9.93E-01	2.94E+00
CPCT02030357T	7.40E+02	9.13E+01	4.89E+02	8.91E+02	5.80E+00	1.82E+01
CPCT02080062T	5.24E+00	4.46E+01	2.32E+01	7.11E+01	1.44E+00	1.79E+00
CPCT02330045T	2.91E+00	1.23E+01	7.31E+00	1.86E+01	9.87E-01	3.24E+00
CPCT02010614T	2.35E+00	1.19E+01	1.13E+01	2.46E+01	1.77E+00	1.29E+00
CPCT02380015T	2.38E+00	1.88E+01	1.14E+01	3.07E+01	4.34E-01	1.42E+00
CPCT02050187T	3.28E+00	4.93E+00	8.03E+00	7.59E+00	1.10E+00	3.61E+00
CPCT02050211T	3.26E+02	1.16E+02	1.75E+02	2.45E+02	3.78E+00	9.17E+00
CPCT02020554T	6.56E+00	4.14E+01	2.77E+01	7.39E+01	2.56E+00	2.55E+00
CPCT02030361T	4.12E+00	7.00E+00	9.10E+00	7.00E+00	2.36E+00	5.35E+00
CPCT02080131T	2.54E+00	3.89E+00	3.71E+00	4.24E+00	8.56E-01	1.69E+00
CPCT02380016T	1.96E+01	1.48E+01	1.15E+01	1.60E+01	4.62E+00	3.04E+00
CPCT02340017T	2.64E+00	1.29E+01	1.39E+01	2.76E+01	2.23E+00	4.44E+00
CPCT02010623T	5.16E+00	1.69E+01	1.46E+01	3.28E+01	2.40E+00	2.99E+00
CPCT02010624T	5.47E+00	2.87E+01	1.48E+01	4.69E+01	1.06E+00	2.12E+00
DRUP01090003T	4.19E+02	8.23E+01	2.44E+02	5.63E+02	4.96E+00	1.59E+01
CPCT02210023T	3.07E+00	6.89E+00	1.07E+01	1.35E+01	2.13E+00	3.45E+00
CPCT02210024T	2.15E+00	9.62E+00	4.74E+00	9.45E+00	2.80E+00	3.70E+00
CPCT02050227T	1.86E+00	1.25E+01	8.45E+00	2.15E+01	6.03E-01	1.29E+00
CPCT02070198T	3.36E+00	1.66E+01	1.48E+01	3.27E+01	1.07E+00	2.23E+00
CPCT02030371T	2.78E+00	5.60E+00	9.97E+00	1.26E+01	2.58E+00	3.69E+00
CPCT02040140T	2.12E+00	5.59E+00	7.80E+00	1.07E+01	5.80E-01	2.48E+00
CPCT02060124T	8.38E-01	5.43E+00	9.60E+00	1.30E+01	1.87E-01	4.07E+00
CPCT02220025T	5.22E+00	3.14E+01	1.93E+01	5.39E+01	1.54E+00	2.46E+00
CPCT02120042T	6.73E+02	3.65E+02	3.68E+02	3.61E+02	3.44E+00	1.51E+01
CPCT02120048T	2.47E+00	1.05E+01	8.10E+00	1.90E+01	7.13E-01	1.73E+00
CPCT02120044T	1.88E+00	9.02E+00	7.93E+00	1.70E+01	1.27E+00	1.51E+00
CPCT02120041T	2.63E+00	1.88E+01	1.10E+01	3.11E+01	1.02E+00	1.02E+00
CPCT02050234T	7.20E+00	3.13E+01	1.74E+01	5.43E+01	6.50E-01	1.45E+00
CPCT02050241T	2.31E+00	9.69E+00	1.37E+01	2.16E+01	1.16E+00	3.70E+00
CPCT02100106T	4.12E+00	2.99E+01	1.87E+01	5.11E+01	7.32E-01	1.44E+00
CPCT02210029T	2.93E+00	7.68E+00	8.03E+00	6.48E+00	1.98E+00	3.83E+00
CPCT02340022T	1.49E+01	1.12E+02	4.33E+01	1.60E+02	4.78E+00	3.35E-01
CPCT02040148T	8.80E+00	6.04E+01	2.59E+01	9.28E+01	9.25E-01	2.24E+00
CPCT02040152T	4.62E+00	2.59E+01	1.58E+01	4.49E+01	6.75E-01	1.53E+00
CPCT02040151T	3.08E+00	1.87E+01	1.21E+01	3.25E+01	1.47E+00	1.58E+00
CPCT02180008T	6.97E+00	4.63E+01	1.90E+01	6.98E+01	1.32E+00	1.54E+00
CPCT02110012T	1.17E+00	6.61E+00	4.25E+00	1.05E+01	2.93E-01	9.34E-01
CPCT02050093T	3.89E+00	9.29E+00	1.26E+01	1.66E+01	1.04E+00	5.42E+00
CPCT02040068T	3.11E+00	2.21E+01	1.45E+01	3.85E+01	1.00E+00	1.63E+00
CPCT02050085T	5.60E+00	3.30E+01	1.72E+01	5.43E+01	1.76E+00	2.60E+00
CPCT02110013T	6.18E+00	2.95E+01	1.89E+01	5.17E+01	1.63E+00	4.00E+00
CPCT02100042T	2.92E+00	2.15E+01	1.30E+01	3.58E+01	2.17E+00	3.22E+00
CPCT02040067T	4.29E+00	2.94E+01	1.71E+01	4.92E+01	8.14E-01	1.67E+00
CPCT02030306T	4.28E+00	3.93E+01	2.18E+01	6.37E+01	9.66E-01	3.12E+00
CPCT02050097T	3.37E+00	5.88E+00	5.80E+00	7.96E+00	8.94E-01	2.58E+00
CPCT02040062T	2.95E+00	2.36E+01	1.07E+01	3.50E+01	1.28E+00	1.44E+00
CPCT02190004T	1.97E+00	8.04E+00	9.54E+00	1.77E+01	9.67E-01	1.57E+00
CPCT02070066T	3.81E+00	1.28E+01	1.38E+01	2.77E+01	4.45E+00	3.09E+00
CPCT02230003T	1.27E+01	4.03E+01	1.96E+01	7.03E+01	1.89E+00	8.37E+00
CPCT02210008T	3.92E+00	2.12E+01	1.38E+01	3.66E+01	1.41E+00	2.59E+00
CPCT02050095T	3.46E+00	1.78E+01	1.12E+01	3.05E+01	1.70E+00	1.44E+00
CPCT02210009T	2.64E+00	8.46E+00	7.34E+00	1.45E+01	1.82E+00	3.43E+00
CPCT02230005T	1.21E+00	3.09E+00	2.55E+00	4.09E+00	4.68E-01	1.26E+00
CPCT02010473T	2.82E+00	1.93E+01	8.08E+00	2.91E+01	6.40E-01	1.49E+00
CPCT02010485T	2.10E+00	7.37E+00	1.26E+01	1.81E+01	1.23E+00	3.99E+00
CPCT02050104T	3.27E+00	2.18E+01	8.72E+00	1.36E+01	9.10E+00	6.62E+00
CPCT02010483T	4.61E+00	2.18E+01	1.44E+01	4.00E+01	2.73E+00	1.87E+00
CPCT02020442T	4.54E+00	2.88E+01	1.46E+01	4.69E+01	1.06E+00	2.20E+00
CPCT02050107T	2.42E+00	1.43E+01	7.13E+00	2.28E+01	1.09E+00	9.35E-01
CPCT02070070T	3.15E+00	1.34E+01	1.21E+01	2.55E+01	2.13E+00	2.91E+00
CPCT02050113T	2.38E+00	2.59E+01	1.11E+01	3.86E+01	1.50E+00	1.48E+00
CPCT02020454T	3.23E+00	1.32E+01	9.24E+00	2.12E+01	2.64E+00	2.65E+00
CPCT02010474T	7.60E+00	1.86E+01	2.10E+01	4.49E+01	1.69E+00	4.04E+00
CPCT02010471T	3.27E+00	2.37E+01	1.51E+01	4.05E+01	6.12E-01	1.91E+00
CPCT02040075T	3.82E+00	2.87E+01	1.46E+01	4.52E+01	4.48E-01	2.00E+00
CPCT02210011T	2.19E+00	1.57E+01	6.22E+00	2.29E+01	4.99E-01	1.26E+00
CPCT02080075T	2.77E+00	2.36E+01	1.27E+01	3.68E+01	1.21E+00	2.33E+00
CPCT02100013TII	7.34E+00	1.97E+01	1.17E+01	2.35E+01	1.13E+00	9.30E+00
CPCT02210012T	1.55E+00	7.95E+00	5.08E+00	1.31E+01	6.13E-01	1.06E+00
CPCT02010506T	2.23E+00	4.57E+00	3.67E+00	4.33E+00	1.84E+00	2.37E+00
CPCT02190007T	5.34E+00	2.03E+01	7.43E+00	2.52E+01	2.14E+00	6.63E+00
CPCT02010488T	3.87E+00	2.52E+01	1.32E+01	4.12E+01	2.61E+00	1.81E+00
CPCT02010512T	2.70E+00	6.01E+00	6.06E+00	1.18E+01	3.50E+00	6.33E+00
CPCT02080080T	2.75E+00	8.15E+00	6.54E+00	1.25E+01	1.12E+00	2.77E+00
DRUP01050001T	4.19E+02	1.48E+02	2.50E+02	3.19E+02	3.40E+00	1.09E+01
CPCT02030319T	3.55E+00	1.33E+01	1.45E+01	2.99E+01	1.67E+00	1.68E+00
CPCT02080084T	7.09E+00	3.97E+01	1.73E+01	6.19E+01	2.20E+00	2.77E+00
CPCT02010514T	1.58E+00	7.63E+00	5.18E+00	1.29E+01	3.00E-01	8.17E-01
CPCT02230012T	2.55E+00	2.03E+01	1.19E+01	3.29E+01	1.75E+00	1.69E+00
CPCT02100036T	1.66E+00	1.04E+01	6.16E+00	1.73E+01	1.03E+00	9.13E-01
CPCT02100057T	6.72E+00	3.78E+01	2.41E+01	6.76E+01	1.47E+00	2.65E+00
CPCT02230006T	6.06E+00	3.14E+01	1.55E+01	5.17E+01	1.17E+00	1.74E+00
CPCT02230011T	1.28E-01	1.30E+00	2.06E+00	1.83E+00	2.60E-01	1.49E+00
