Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP79368	1.90E-01	0.00E+00	2.16E-01	1.29E-01	1.52E-01	1.06E-01	6.36E-02	2.43E-01
SP79351	2.19E-01	1.41E-01	3.13E-01	1.05E-01	3.00E-02	2.21E-01	0.00E+00	2.75E-01
SP79300	9.08E-02	9.37E-02	7.87E-02	0.00E+00	0.00E+00	1.21E-01	0.00E+00	9.72E-02
SP79435	1.19E-01	1.15E-01	5.60E-02	1.45E-01	1.72E-01	1.89E-01	7.16E-02	1.41E-01
SP79288	7.72E-02	0.00E+00	1.25E-01	1.85E-01	1.27E-01	2.17E-01	0.00E+00	1.76E-01
SP79447	3.12E-02	1.00E-02	9.56E-02	1.84E-01	1.41E-02	1.50E-01	8.77E-02	1.57E-01
SP79403	0.00E+00	8.39E-02	8.56E-02	8.65E-02	1.00E-02	1.22E-01	1.00E-02	1.45E-01
SP79377	7.72E-02	1.59E-01	2.34E-01	1.05E-01	1.02E-01	2.72E-01	0.00E+00	3.04E-01
SP79327	6.66E-02	0.00E+00	1.00E-02	0.00E+00	6.79E-02	0.00E+00	0.00E+00	1.71E-02
SP79324	0.00E+00	8.81E-02	1.00E-02	8.86E-02	3.00E-02	9.59E-02	0.00E+00	8.93E-02
SP79359	0.00E+00	9.48E-02	2.61E-02	9.07E-02	4.00E-02	1.51E-01	4.00E-02	9.98E-02
SP79330	8.65E-02	0.00E+00	0.00E+00	0.00E+00	9.62E-02	0.00E+00	4.22E-02	0.00E+00
SP79391	4.77E-02	2.23E-01	6.65E-01	2.21E-01	2.25E-01	5.32E-01	0.00E+00	7.79E-01
SP79399	6.40E-02	0.00E+00	1.88E-01	0.00E+00	6.97E-02	1.95E-01	2.00E-02	1.90E-01
SP79243	1.97E-02	1.00E-02	4.61E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.35E-02
SP79192	8.80E-02	1.04E-01	1.12E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.01E-02
SP79395	1.88E-01	1.23E-01	3.44E-01	2.88E-01	4.73E-01	5.49E-01	0.00E+00	5.19E-01
SP79195	1.23E-01	0.00E+00	1.83E-01	1.61E-01	0.00E+00	1.32E-01	3.71E-02	2.38E-01
SP79318	0.00E+00	0.00E+00	3.59E-02	1.52E-01	1.27E-01	2.37E-01	0.00E+00	1.81E-01
SP79282	1.11E-01	1.18E-01	3.38E-01	2.39E-01	2.73E-01	3.02E-01	0.00E+00	4.17E-01
SP79261	8.22E-02	0.00E+00	2.00E-02	7.44E-02	0.00E+00	2.81E-02	9.75E-02	5.12E-02
SP79228	1.18E-01	1.53E-01	2.22E-01	0.00E+00	1.23E-01	2.04E-01	1.38E-01	3.20E-01
SP79431	1.62E-01	1.21E-01	3.34E-01	8.59E-02	2.01E-01	1.47E-01	0.00E+00	3.33E-01
SP79172	4.55E-02	1.34E-01	2.92E-01	1.73E-01	2.12E-01	2.09E-01	7.64E-02	3.49E-01
SP79234	2.41E-01	2.58E-01	8.05E-02	1.44E-01	3.38E-01	5.07E-01	1.71E-01	3.98E-01
SP79345	5.86E-02	1.12E-01	1.25E-01	4.00E-02	9.65E-02	1.72E-01	0.00E+00	1.70E-01
SP79342	1.25E-01	1.76E-01	2.11E-01	1.49E-01	1.90E-01	2.09E-01	0.00E+00	2.45E-01
SP79415	2.17E-01	1.14E-01	1.62E-01	2.20E-01	3.96E-01	3.22E-01	2.24E-01	2.71E-01
SP79407	2.91E-01	2.30E-01	4.01E-01	1.98E-01	4.00E-02	2.76E-01	0.00E+00	3.11E-01
SP79374	8.48E-02	0.00E+00	8.23E-02	0.00E+00	9.14E-02	4.87E-02	0.00E+00	1.12E-01
SP79291	9.71E-02	0.00E+00	3.00E-02	9.27E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
SP79336	3.08E-01	1.25E-01	4.02E-01	2.72E-01	2.85E-01	6.32E-01	2.11E-01	4.86E-01
SP79380	1.94E-01	1.26E-01	1.06E-01	7.95E-02	2.04E-01	2.35E-01	1.56E-01	1.54E-01
SP79455	2.82E-01	1.88E-01	4.27E-01	2.33E-01	3.52E-01	3.82E-01	2.00E-02	4.52E-01
SP79181	3.67E-02	1.23E-01	9.73E-02	1.74E-01	1.65E-01	1.51E-01	0.00E+00	1.12E-01
SP79207	2.56E-01	1.43E-01	2.44E-01	0.00E+00	0.00E+00	1.18E-01	0.00E+00	1.53E-01
SP79190	8.70E-02	8.60E-02	2.00E-01	1.78E-01	3.39E-01	4.17E-01	1.62E-01	3.69E-01
SP79303	1.35E-01	0.00E+00	1.30E-01	0.00E+00	1.46E-01	1.29E-01	8.08E-02	1.44E-01
SP79258	8.76E-02	9.32E-02	2.00E-02	1.43E-01	1.17E-01	0.00E+00	0.00E+00	6.11E-02
SP79249	1.64E-01	0.00E+00	1.25E-01	2.02E-01	4.55E-02	2.89E-01	1.29E-01	2.07E-01
SP79321	9.35E-02	1.45E-01	6.79E-02	9.66E-02	1.43E-01	1.24E-01	1.13E-01	1.51E-01
SP79423	6.85E-02	2.12E-01	6.62E-02	2.16E-01	1.00E-02	2.09E-01	0.00E+00	1.48E-01
SP79219	1.58E-01	0.00E+00	3.04E-01	0.00E+00	1.97E-01	1.62E-01	1.17E-01	2.69E-01
SP79240	0.00E+00	9.21E-02	8.10E-02	0.00E+00	2.23E-02	1.35E-01	1.31E-01	8.82E-02
SP79255	1.44E-01	0.00E+00	1.92E-01	9.20E-02	1.46E-01	1.70E-01	4.00E-02	1.94E-01
SP79466	0.00E+00	0.00E+00	5.13E-02	0.00E+00	0.00E+00	2.81E-02	6.64E-02	3.79E-02
SP79357	0.00E+00	0.00E+00	1.00E-02	0.00E+00	1.41E-02	3.27E-02	0.00E+00	2.88E-02
SP79443	0.00E+00	0.00E+00	1.47E-01	1.71E-01	2.22E-01	2.49E-01	6.92E-02	2.39E-01
SP79285	6.41E-01	2.40E-01	7.17E-01	2.90E-01	3.23E-01	2.57E-01	1.94E-01	4.34E-01
SP79470	1.87E-01	1.39E-01	5.13E-01	0.00E+00	1.75E-01	3.57E-01	1.50E-01	5.04E-01
SP79309	1.33E-01	1.07E-01	1.30E-01	1.25E-01	1.53E-01	6.92E-02	0.00E+00	1.00E-01
SP79383	0.00E+00	2.03E-01	1.87E-01	6.31E-02	3.81E-01	4.22E-01	6.65E-02	4.00E-01
SP79187	4.34E-01	2.22E-01	5.70E-01	2.48E-01	0.00E+00	4.12E-01	0.00E+00	5.68E-01
SP79315	8.61E-02	9.18E-02	2.00E-02	0.00E+00	8.10E-02	0.00E+00	0.00E+00	0.00E+00
SP79264	1.08E-01	1.02E-01	2.44E-01	2.22E-01	2.82E-01	2.36E-01	0.00E+00	2.62E-01
SP79333	6.41E-01	2.00E-01	6.73E-01	3.53E-01	4.61E-01	3.97E-01	4.00E-02	3.66E-01
SP79204	1.31E-01	2.01E-01	1.80E-01	2.18E-01	2.91E-01	2.01E-01	0.00E+00	1.19E-01
SP79419	1.04E-01	1.74E-01	2.08E-01	2.03E-01	8.03E-02	2.08E-01	0.00E+00	2.73E-01
SP79198	1.19E-01	2.48E-01	3.51E-01	3.58E-01	3.22E-01	3.42E-01	0.00E+00	4.13E-01
SP79339	9.13E-02	1.10E-01	2.23E-02	1.81E-01	3.59E-02	9.87E-02	1.32E-01	1.62E-01
SP79411	0.00E+00	0.00E+00	3.00E-02	1.05E-01	2.00E-02	1.14E-01	0.00E+00	6.24E-02
SP79279	2.82E-01	2.17E-01	2.97E-01	8.45E-02	0.00E+00	2.14E-01	1.11E-01	2.66E-01
SP79451	0.00E+00	0.00E+00	1.41E-02	6.97E-02	1.00E-02	6.98E-02	0.00E+00	5.18E-02
SP79231	2.35E-01	1.86E-01	3.11E-01	1.17E-01	2.08E-01	3.78E-01	3.70E-01	4.24E-01
SP79225	5.14E-02	9.40E-02	7.85E-02	6.13E-02	7.96E-02	0.00E+00	0.00E+00	7.49E-02
SP79267	1.65E-01	1.36E-01	1.31E-01	1.65E-01	7.90E-02	2.27E-01	0.00E+00	1.54E-01
CPCT02030434T	1.87E+00	2.09E+00	2.98E+00	1.07E+00	1.89E+00	2.01E+00	2.06E+00	2.21E+00
CPCT02060161T	9.75E-01	7.24E-01	7.66E-01	1.02E+00	1.49E+00	1.20E+00	1.60E+00	1.60E+00
CPCT02030441T	3.94E+00	2.13E+00	4.25E+00	2.09E+00	2.03E+00	3.01E+00	2.45E+00	4.00E+00
CPCT02030426T	2.05E+00	1.62E+00	2.48E+00	2.58E+00	1.86E+00	2.99E+00	1.79E+00	5.26E+00
CPCT02100147T	1.71E+00	1.80E+00	2.88E+00	2.84E+00	1.44E+00	3.88E+00	1.54E+00	6.34E+00
CPCT02030445T	2.48E+00	1.46E+00	3.10E+00	1.76E+00	1.63E+00	3.15E+00	1.55E+00	4.05E+00
CPCT02060147T	9.64E-01	2.03E+00	2.17E+00	2.73E+00	4.09E+00	4.51E+00	1.37E+00	5.52E+00
CPCT02030453T	1.70E+00	2.13E+00	3.56E+00	3.84E+00	1.45E+00	3.91E+00	1.77E+00	7.77E+00
CPCT02090038T	1.87E+00	7.11E-01	1.90E+00	1.01E+00	2.43E+00	2.02E+00	1.50E+00	1.58E+00
CPCT02100151T	1.88E+00	1.85E+00	2.52E+00	1.83E+00	1.29E+00	2.32E+00	1.49E+00	4.28E+00
CPCT02100159T	8.67E-01	1.68E+00	2.05E+00	2.24E+00	1.14E+00	3.49E+00	1.35E+00	4.20E+00
CPCT02030465T	3.63E+00	1.61E+00	3.81E+00	1.30E+00	1.61E+00	2.46E+00	2.05E+00	2.85E+00
CPCT02100166T	5.57E+00	1.50E+01	1.52E+01	1.60E+00	3.70E+00	3.55E+00	2.51E+00	5.22E+00
CPCT02070311T	3.59E-01	7.65E-01	1.58E+00	1.34E+00	4.37E+00	4.24E+00	1.85E+00	3.37E+00
CPCT02030467T	2.15E+00	1.49E+00	2.91E+00	2.37E+00	1.91E+00	3.40E+00	1.91E+00	5.03E+00
CPCT02060225T	2.32E+00	2.30E+00	2.78E+00	3.28E+00	3.07E+00	4.43E+00	1.88E+00	7.43E+00
CPCT02060224T	7.92E-01	9.28E-01	1.02E+00	5.58E-01	2.01E+00	2.38E-01	2.05E+00	1.37E+00
CPCT02030466T	8.72E-01	9.11E-01	9.39E-01	8.50E-01	1.46E+00	1.63E+00	1.58E+00	1.24E+00
CPCT02070341T	3.80E+00	1.61E+00	3.61E+00	1.37E+00	3.64E+00	3.13E+00	1.93E+00	2.66E+00
CPCT02080225T	3.06E+00	1.78E+00	3.22E+00	1.87E+00	4.60E+00	4.14E+00	1.93E+00	4.01E+00
CPCT02030476T	2.09E+00	2.35E+00	3.09E+00	2.84E+00	1.96E+00	4.99E+00	2.14E+00	6.89E+00
CPCT02070351T	1.13E+00	8.28E-01	1.62E+00	9.77E-01	1.23E+00	1.49E+00	1.32E+00	1.89E+00
CPCT02070353T	2.16E+00	2.01E+00	2.81E+00	2.07E+00	1.04E+00	3.68E+00	1.29E+00	5.39E+00
CPCT02060247T	1.98E+00	1.20E+00	2.09E+00	1.56E+00	1.75E+00	2.19E+00	1.59E+00	3.29E+00
CPCT02060257T	3.21E+00	6.06E-01	3.21E+00	8.73E-01	2.44E+00	2.18E+00	1.36E+00	1.92E+00
CPCT02030506T	1.71E+00	1.41E+00	2.21E+00	2.32E+00	1.64E+00	2.54E+00	1.84E+00	4.84E+00
CPCT02050390T	3.87E+00	2.46E+00	5.05E+00	2.10E+00	4.04E+00	5.78E+00	1.66E+00	5.78E+00
CPCT02030483T	1.38E+00	1.75E+00	1.91E+00	2.04E+00	1.55E+00	2.82E+00	1.46E+00	4.14E+00
CPCT02030487T	1.51E+00	1.77E+00	2.25E+00	1.61E+00	1.82E+00	2.42E+00	1.97E+00	3.23E+00
CPCT02070373T	2.12E+00	3.29E+00	3.12E+00	3.08E+00	6.05E+00	5.73E+00	1.45E+00	5.38E+00
CPCT02050396T	4.92E+00	1.80E+01	2.20E+01	1.10E+00	4.94E+00	6.47E+00	2.12E+00	8.81E+00
CPCT02030510T	2.42E+00	1.06E+00	2.94E+00	2.48E+00	1.37E+00	2.70E+00	1.42E+00	4.52E+00
CPCT02030516T	1.94E+00	1.97E+00	3.54E+00	3.93E+00	1.76E+00	3.72E+00	2.47E+00	7.77E+00
CPCT02030537T	4.16E+00	1.87E+00	4.52E+00	1.99E+00	1.78E+00	2.72E+00	2.33E+00	4.37E+00
CPCT02030529T	1.79E+00	1.04E+00	2.23E+00	1.53E+00	1.58E+00	2.22E+00	1.40E+00	3.09E+00
CPCT02060246T	1.22E+00	3.40E+00	3.20E+00	4.05E+00	4.93E+00	3.53E+00	1.92E+00	4.21E+00
CPCT02030532T	7.70E+02	1.15E+02	9.08E+02	3.00E-01	1.79E+00	4.86E+00	2.41E+01	3.64E+02
DRUP01060020T	3.60E+00	1.86E+00	4.03E+00	1.57E+00	3.45E+00	3.50E+00	2.73E+00	2.70E+00
CPCT02060264T	1.10E+00	1.75E+00	2.81E+00	3.74E+00	1.79E+00	3.27E+00	1.57E+00	6.99E+00
CPCT02030399T	1.86E+00	1.75E+00	2.13E+00	1.87E+00	1.82E+00	2.08E+00	1.47E+00	3.20E+00
CPCT02050254T	1.29E+00	1.60E+00	2.05E+00	3.38E+00	1.62E+00	3.78E+00	1.88E+00	7.70E+00
CPCT02030392T	6.23E+01	2.06E+02	2.68E+02	1.64E+01	0.00E+00	4.17E+00	4.90E+00	8.04E+01
CPCT02030397T	2.69E+00	1.44E+00	2.80E+00	7.87E-01	1.71E+00	2.20E+00	1.96E+00	2.42E+00
CPCT02100121T	2.58E+00	1.90E+00	3.19E+00	2.86E+00	1.46E+00	3.78E+00	1.88E+00	6.71E+00
CPCT02100116T	2.83E+00	2.56E+00	2.78E+00	2.02E+00	5.30E+00	5.45E+00	2.32E+00	3.35E+00
CPCT02030385T	2.72E+00	1.89E+00	3.27E+00	2.34E+00	3.91E+00	4.31E+00	1.98E+00	5.15E+00
CPCT02030387T	2.45E+00	1.56E+00	3.19E+00	1.87E+00	2.23E+00	3.11E+00	2.29E+00	4.48E+00
CPCT02080162T	7.40E+01	7.69E+01	1.49E+02	3.16E+00	3.86E-01	8.07E+00	4.04E+00	4.78E+01
CPCT02100122T	2.29E+00	9.74E-01	2.81E+00	1.63E+00	1.36E+00	1.93E+00	1.56E+00	2.93E+00
CPCT02030386T	1.58E+00	2.01E+00	2.11E+00	1.60E+00	1.66E+00	2.70E+00	1.76E+00	3.15E+00
CPCT02030400T	2.32E+00	2.22E+00	3.51E+00	3.75E+00	1.61E+00	4.66E+00	1.76E+00	8.72E+00
CPCT02030396T	2.28E+00	1.67E+00	2.67E+00	1.93E+00	1.90E+00	3.19E+00	2.45E+00	4.69E+00
CPCT02050176T	2.76E+00	1.91E+00	3.84E+00	1.75E+00	5.61E+00	5.69E+00	1.30E+00	4.34E+00
CPCT02100081T	3.83E+00	1.77E+00	3.77E+00	1.72E+00	1.42E+00	3.32E+00	1.81E+00	3.78E+00
CPCT02100084T	1.75E+00	2.02E+00	2.98E+00	3.85E+00	1.65E+00	4.77E+00	2.12E+00	8.86E+00
DRUP01050008T	1.37E+00	6.25E-01	2.76E+00	9.02E-01	2.82E+00	3.26E+00	1.28E+00	3.54E+00
CPCT02100085T	2.63E+00	1.80E+00	2.99E+00	3.10E+00	1.56E+00	3.49E+00	1.19E+00	5.81E+00
CPCT02100092T	1.33E+00	1.65E+00	2.36E+00	2.56E+00	9.71E-01	3.16E+00	1.46E+00	5.15E+00
CPCT02100090T	1.73E+00	1.83E+00	2.99E+00	3.34E+00	1.28E+00	3.47E+00	1.52E+00	6.74E+00
CPCT02100094T	1.03E+00	7.22E-01	1.21E+00	9.40E-01	1.22E+00	1.22E+00	1.19E+00	1.06E+00
CPCT02100089T	1.16E+00	4.00E+00	2.26E+00	6.66E+00	1.39E+00	2.51E+00	1.30E+00	9.60E+00
CPCT02100101T	2.73E+02	7.05E+01	3.74E+02	1.81E-01	0.00E+00	1.99E+00	5.25E+00	1.33E+02
CPCT02100095T	1.73E+00	9.19E-01	2.21E+00	9.93E-01	1.36E+00	1.73E+00	1.36E+00	1.91E+00
CPCT02030368T	2.48E+00	2.35E+00	2.84E+00	2.28E+00	2.54E+00	3.30E+00	2.64E+00	5.40E+00
CPCT02030369T	1.93E+00	1.60E+00	2.57E+00	1.82E+00	1.94E+00	2.50E+00	1.93E+00	3.56E+00
CPCT02100108T	1.98E+00	1.42E+00	2.32E+00	1.57E+00	1.56E+00	1.63E+00	1.86E+00	2.12E+00
CPCT02030375T	3.01E+00	1.31E+00	3.82E+00	1.69E+00	2.16E+00	2.24E+00	2.07E+00	4.23E+00
CPCT02030377T	1.07E+00	5.80E-01	1.50E+00	8.84E-01	1.41E+00	1.42E+00	1.15E+00	1.77E+00
CPCT02030374T	1.70E+00	1.35E+00	1.98E+00	1.62E+00	1.51E+00	2.21E+00	1.50E+00	3.42E+00
DRUP01050003T	7.16E+02	8.57E+01	8.09E+02	2.51E+00	0.00E+00	3.73E+00	2.46E+01	2.80E+02
CPCT02330058T	3.40E+00	1.79E+00	3.73E+00	1.38E+00	3.47E+00	3.10E+00	2.00E+00	2.28E+00
CPCT02030417T	1.99E+00	1.92E+00	2.13E+00	1.76E+00	1.79E+00	2.69E+00	1.99E+00	4.26E+00
CPCT02100129T	1.64E+00	1.07E+00	2.02E+00	1.26E+00	1.35E+00	1.99E+00	1.50E+00	3.03E+00
CPCT02100134T	1.23E+00	1.54E+00	2.10E+00	9.42E-01	2.09E+00	2.34E+00	1.87E+00	1.64E+00
CPCT02030410T	1.31E+00	1.59E+00	1.85E+00	3.06E+00	1.82E+00	3.53E+00	1.96E+00	6.04E+00
CPCT02030421T	2.48E+00	1.79E+00	2.71E+00	2.48E+00	1.96E+00	3.57E+00	2.33E+00	5.84E+00
CPCT02030430T	3.35E+01	1.37E+02	1.65E+02	5.62E+00	3.64E+00	6.67E+00	4.80E+00	5.76E+01
CPCT02030416T	1.91E+00	1.77E+00	2.76E+00	1.48E+00	1.37E+00	2.66E+00	1.44E+00	3.23E+00
