InsDel1a	InsDel1b	InsDel1c	InsDel2a	InsDel2b	InsDel2c	InsDel3a	InsDel3b	InsDel4	InsDel5a	InsDel5b	InsDel5c	InsDel6	InsDel7	InsDel8	InsDel9	InsDel10	InsDel11	InsDel12	InsDel13	InsDel14	InsDel15	InsDel16	InsDel17	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel23	InsDel_A_alpha	InsDel_A_beta	InsDel_B	InsDel_C	InsDel_D	InsDel_E	InsDel_F	InsDel_G	InsDel_H	InsDel_I	InsDel_J	InsDel_K	InsDel_L	InsDel_M	InsDel_N_alpha	InsDel_N_beta
A[Del(T):R2]A	0.00167182731143823	0.000684320381661086	0.000529816069306571	0.00200257628288408	0.00039157675884119	0.000301514612120431	0.0085992638628131	0.00207592598192456	0.00165759963137338	0.013617838197393	0.00740389451615936	0.0058375066336578	0.00130906841233189	0.000454765044767441	0.00512841433172775	0.00570325419669079	0.00258957137506238	0.000178424104045828	0.00341608915795017	0.165425440650591	0.00313375865997473	0.00219795475794286	0	0.00315341168782202	0.0792273055358087	0.00591546513061213	0.00250156086646503	0.00699443075383675	0.0316718261657578	0.00208618528998769	0.00327060730357232	0.00815171141244306	0.0407247678581446	0.000157042408941013	0.00168141370195555	0.00166772962968659	0.00223796933649126	0.00296310086587757	0.0146666486555853	0.00221642855591377	0.00348931652113331	0.000166824841120752	0.00466833912831257	0.000277400576786998	0.000903541520354805
A[Del(T):R2]C	0.000979530738684388	0.00049705303416161	0.000245456873383902	0.00178648745195321	0.000389606207215102	0.000331570815664318	0.00326261361266267	0.000546916093447784	0.00064769697321954	0.0127415851962078	0.00660644100685577	0.00358524836562182	0.000380221785674163	3.52154772046551e-05	0.0030781702644115	0.00387837406893798	0.00273184611747483	0.000180708078751996	0.00227809993697713	0.0022994738830117	0.000547590210046626	0.0059957382247309	0	0.000643678839125214	0.0266934660850932	0.00199042680467791	0.00089841892614701	0.00118171641617449	0.00231448614922579	0.000786924117389169	0.000761725955700622	0.00659069576728047	4.32551968753527e-05	0.000105659719745154	0.00133653650758098	0.000352177222145785	0.000641361000721712	0.0027482240861412	3.0393699723755e-05	0.000281636309034201	0.00230976534236541	0.000134322075407664	0.0015384164334412	6.26431931039718e-05	0.000172739403683079
A[Del(T):R2]G	0.000823130549700827	0.000261091936508166	0.000259325352389712	0.00114995753104606	0.000166460941076903	0.000155262586046354	0.0033350556745304	0.00370683308280076	0.000318092836483346	0.00851712045575687	0.00485843176102804	0.00307463693351465	0.000418627746145932	0.000109936272952729	0.00318439857344147	0.00337480401517978	0.000348838916408885	0.000180342642799009	0.00250026225375128	0.00170015421182423	0.000586232752725934	0.00716744339056108	0	0.00066619642351475	0.0215082604248858	0.000542591802187408	0.000566770955813307	0.00134303010553543	0.00704404675819746	0.000922329540159105	0.000254492204135401	0.00570765720021734	6.08276206059648e-05	5.48190420387038e-05	0.00161272401219006	0.000173230873212459	0.000601402617832504	0.00105105277380431	1.35083109883356e-05	0.000368329542467599	0.00157628838349902	3.07443263813151e-05	0.000116876860124943	5.07606036957149e-05	0.000421219531822788
A[Del(T):R3]A	0.00150444749230908	0.00427157063635032	0.000462181892455008	0.00293062937466823	0.000383964799416987	0.000463404463173132	0.00654622862119544	0.00308744266692862	0.00175610820440044	0.0160085225566785	0.00766766984328671	0.00520665495179029	0.00313057453109148	0.000554232298140747	0.00417536636772336	0.0102249441286878	0.00538474334052217	0.000177967309104595	0.00306081909990977	0.00684792878330686	0.00177032632209162	0.00610449078693109	0	0.000851980463453234	0.0501737660870067	0.00400086641459229	0.00124801830696796	0.0036325564179574	0.0091931951044244	0.00200389713140006	0.000916430727617835	0.00711994033858755	0.010108198819809	0.000878123654219348	0.000745365561583274	0.000733728525572147	0.000718764855774953	0.00165132517188822	0.00331629034763638	0.00269259584500032	0.0321154847569749	0.000149467343200674	7.09185015673385e-05	0.00185174068620447	0.00192784548118243
A[Del(T):R3]C	0.000988363455925052	0.00454508199903132	0.000580677796250593	0.000961624533716877	0.000435311744645336	0.000753866220568211	0.00496160103078592	0.000837868327762331	0.000593660114118945	0.0137525152017814	0.00670709766359619	0.00257432047892415	0.000513873417314459	0.000277964973608514	0.00219219600467129	0.00331360523501205	0.00182208245183479	2.74076964740136e-07	0.00439609128683829	0.0016866330637469	0.00109729848669467	0.0171290111376554	0	0.00110414388367651	0.0318873723189345	0.00137921582754664	0.00069894809747828	0.000816854953724101	0.00165553113727387	0.00079831342942369	0.00128330748070072	0.00552261247594488	9.05655684577697e-05	0.000200728534987281	0.0013002683513848	0.000220455713007097	0.000390917906308967	0.00239446470502473	5.40332439533423e-05	0.000414170613654618	0.0286219690643264	0.000129670719755879	0.00297144559639686	0.00154513294613915	0.000433012074997681
A[Del(T):R3]G	0.000958983194435202	0.00170537320493644	0.000400452331292776	0.00096761924592768	0.000731637668028937	0.000206868520433027	0.00334653417024888	0.00247414334471153	0.000463516169173988	0.0117958761872081	0.0058912362849932	0.00274966429656981	0.00117712741493965	0.000224268146044562	0.00350608089203729	0.00587202301047657	0.0014792957065703	3.19756458863491e-07	0.00350024179418178	0.00152568417097142	0.000448835354755538	0.0135579150696487	0	8.88410897750946e-06	0.0193922809171374	0.00228199777559284	0.000730724600682346	0.000709237455801788	0.00376627082773171	0.0011496001528746	0.00140631014314511	0.00461162898425264	0.00136862146363421	0.000198788133855201	0.000421040322386541	0.000285369661497429	0.000447029237974817	0.00303803890277848	3.37707774708389e-06	0.000963060003022812	0.018090771917579	0.000131145539840591	0.0015356430842179	0.0011859221973019	0.000635498670000723
A[Del(T):R4]A	0.00391102295498607	0.00798997883101809	0.00161463973313059	0.00395884367732778	0.005267160633288	0.00112474101728807	0.00411338271013746	0.0023694056100568	0.000677372387540428	0.0138248067068957	0.00605825229913655	0.00505029249894097	0.00172395275755838	0.0016803553091164	0.00291727255055688	0.0107902371788881	0.00562152506311256	0.000358949464821331	0.00404098194811842	0.0190497730793278	0.00349650495425973	0.006572238974221	0	8.4371097836725e-06	0.0935544605062736	0.00244008279760188	0.0031867127940146	0.001644665506307	0.00290297898888519	0.000805168248384547	0.00216423032339881	0.0046255646635268	0.00864833592526583	0.00118842523190531	0.00139654382056011	0.00125872094996887	0.00173650404066738	0.00563619488939871	3.37707774708389e-06	0.00216249874201452	0.0411497487614882	0.000203326638217387	0.00450986202983807	0.0154585229381115	0.00230353777776941
A[Del(T):R4]C	0.00175508749325897	0.00522503058268696	0.00103515581244141	0.00280715305285697	0.00375214424167656	0.00168360700744021	0.00313260902041412	0.00109171484222233	0.000487960429063427	0.00911755524371012	0.00463819475333886	0.00280303956517726	0.00183014815411665	0.00108494097478519	0.00241551109762055	0.00488652737654473	0.00268456556043083	0.000180525360775503	0.000593488234935903	0.00156196170782746	0.00203469207457974	0.0162362958141689	0	0.000433365718424927	0.0942101121405433	0.00140580542160074	0.00169165531286551	0.00102781901690859	0.000965234523304217	0.00198181612165005	0.00151485085889121	0.00335837420862845	0.0015571870875127	0.00069389394896964	0.00168943665772016	0.00078370141227904	0.00187405229398243	0.00313491587809305	1.01312332412517e-05	0.0010255708861745	0.0277054186278239	0.000203922238636213	7.52766217753872e-06	0.00444053005417314	0.000886175191991188
A[Del(T):R4]G	0.00178639721506048	0.00226716724780448	0.000267470361919519	0.00260004575471997	0.0034783501686004	0.000518270285464214	0.00250970931942468	0.00306196370417939	0.000591286080973274	0.00931594888115322	0.00463777838486661	0.00212446886688442	0.00165253377770205	0.000934502386265006	0.00247485567913365	0.00799976882382596	0.00132537134671353	2.2839747061678e-07	0.0029139537848058	0.00185838349756157	0.00130323481569542	0.0148526157573724	0	3.35249395377715e-06	0.0453828055382508	0.00168316030707552	0.000997411988919873	0.000697362637175729	0.00116684523855517	0.00157857229696043	0.00200948749372713	0.00305641487340007	0.00330293979890389	0.000248078658701945	0.000413786691147306	0.000828478411966964	0.000423513357361448	0.000886246700338056	2.36395442295873e-05	0.000958636357887581	0.0164546420898562	0.000171192577525478	0.00314577040471881	0.00384430390689639	0.00108085238663599
A[Del(T):R5]A	0.0025559308779645	0.0104903913019603	0.00184702122880538	0.00905000315354522	0.0251656220490989	0.00419626151607294	0.00425792673029608	0.00246498806563148	0.00156338364153414	0.00975838675083161	0.00533465952254562	0.00353208258783593	0.00259204409837363	0.00949395098164872	0.00378779799055439	0.0113729521459213	0.00226714980676143	0.000538652594702613	0.00577073970729765	0.0105571981864905	0.002036980560333	0.00587485566938532	0	0.000183213794573921	0.0269530971010208	0.0017897876726096	0.000753477193995938	0.000828373340195507	0.00116974498788313	0.00255409492894521	0.00085778372798083	0.00376978968600605	0.0277853812303535	0.00173502213851349	0.00108793478238172	0.00192186623699221	0.000726748259395675	0.00249499016900328	5.40332439533423e-05	0.00430818909126046	0.0645723894592475	0.000965383193143176	3.76383108876936e-05	0.0494284169794637	0.00726964092734503
A[Del(T):R5]C	0.00201591324980761	0.00529703525578304	0.00118301429726148	0.00524145397014223	0.0109758712146548	0.00537025853149822	0.00234441898107859	0.000999710997362981	0.00113307633136296	0.00534129054108393	0.00292823518020582	0.00196833835030183	0.00118838816473813	0.00362297371495343	0.00195691962297679	0.00471621046989171	0.00131289889383634	0.000544225492985662	0.00326602552836758	0.00146614498716319	0.00146730281092849	0.0114508178732658	0	0.000202602384606599	0.0207389999443871	0.000781777103481334	0.000481323398805527	0.0008231956941595	0.000431055551296609	0.000444524393741499	0.00123740982881089	0.0016782347065144	0.0115477858408168	0.00127481102308712	0.000870325845204652	0.000625781086149146	0.000302686818625032	0.000725953231271984	0.00344124222427849	0.000979700640081393	0.0202302693053498	0.000722491669960904	0.000113311125409267	0.00680641823868862	0.00489278978895802
A[Del(T):R5]G	0.00134652168354421	0.00214753277539565	0.000289333677428544	0.00268577329999114	0.0138841126470904	0.00256214216452324	0.00239764519085465	0.00194028918037468	0.0022759110431561	0.00632822138984877	0.00365317651865019	0.00252287551860108	0.00290829760498292	0.00437681363053879	0.00131294231142074	0.00850845078699682	0.00288594370584378	1.82717976493424e-07	0.00212115752047568	0.000688029825802974	0.00162029964769036	0.0117500504568586	0	0.000203105258699666	0.036820621164094	0.00143556908960364	0.00250687301854799	0.000582210038440145	0.000278653755778771	0.00171011050991838	0.00114725100847341	0.00203761859262496	0.013491566250403	0.00112043531067399	0.00173680506778244	0.000374334793677792	0.00138033255426207	0.00100343039545345	0.00337707774708389	0.00200566538748805	0.0186925404968166	0.000574045356049647	0.00306930520470487	0.00852048140570149	0.00276977902560839
A[Del(T):R6]A	0.00291605998543689	0.0100163892027533	0.00126842051322884	0.0165764644216701	0.048853510543352	0.0076371426965021	0.00504195050081527	0.00153696111415989	0.00357637051380716	0.00366093244549172	0.00312927372420903	0.00432691321027947	0.00146365587448532	0.01715970466454	0.00180387356674612	0.00845401557118355	0.00236895403801508	0.000902170008936279	0.00274977899888032	0.00569185634366048	0.00277737569509141	0.00352873239302148	0	0.000196065021396734	0.0126053379924522	0.00195165199453225	0.000821975997170966	0.00066280747776151	0.001635024526757	0.0030443206433472	0.00114180874958431	0.00141971783967386	5.81241708012552e-05	0.00510996507960897	0.000394883288523843	0.00147757171120789	0.000654018625115188	0.00277779604689134	5.06561662062584e-05	0.00175037401864915	0.0570240601477367	0.00318322898130376	0.00330662465967043	0.0451622733357539	0.0149532759480117
A[Del(T):R6]C	0.00161233849485252	0.00501210042091215	0.000617574370302936	0.00830643759343658	0.0115158136204979	0.0108196643243572	0.000524184637810522	0.000626998691361705	0.001155063742997	0.00239447717882479	0.00169750054730961	0.00216849934848729	0.000374378969995739	0.00459051801474529	0.000979402387433645	0.00401936048783315	0.00254501916708527	0.000542443992714852	0.00181524436577127	0.000906178337365997	0.00153890928669192	0.00728149141213441	0	6.92848750447279e-06	0.0106540559195718	0.000426240472818663	0.000675443511673816	0.00132363894568319	0.000448766595096107	0.000973664854722159	0.00243581045929088	0.00120605364640069	0.00347460886150294	0.00212595334536375	0.000919342807821305	0.000864133743332696	0.000644215170928084	0.00258917878424965	1.01312332412517e-05	0.00361952637369936	0.022572678981073	0.0025057476858513	8.55776331762297e-05	0.0108431575914364	0.00752806583875344
A[Del(T):R6]G	0.00151482653910184	0.00398153203729375	0.000764349732168707	0.00494834520315324	0.0226772094556751	0.00523805423158413	0.00266564680940757	0.00118968676599339	0.000743017164521891	0.00336648063866942	0.00191954968498935	0.00214677963938055	0.000980559988617617	0.00773754407854665	0.00146177505317613	0.00633040263196457	0.0037168126109664	0.00109274485841892	0.00103966114067034	0.000718567190453316	0.00111386261961351	0.00486590109975735	0	5.25224052758421e-06	0.0125057090509773	0.00138842871167768	0.000873689942312535	0.000472053743065394	0.000500163349651514	0.00138314929446131	0.000895042269606156	0.00116645811814547	0.00127467658292055	0.00133998248457351	0.000566772368193003	0.00125670032723927	0.00132080862778425	0.00202606336282256	3.71478552179228e-05	0.00408101868502484	0.0215896178279402	0.0025472695436209	0.003105754937354	0.0178169235997614	0.00600899365757284
A[Del(T):R7]A	0.00201902661868259	0.0110138951139902	0.00145408318033072	0.0186795653909503	0.0447459913912793	0.00986162607960436	0.00200950198378165	0.000704814835822585	0.00573870063396485	0.00183782848663535	0.00227451645034833	0.00295243644820971	0.00182647417828844	0.0238698196242569	0.00122644211692491	0.0053281993392193	0.00314380517301046	0.000534998235172745	0.00080174833048386	0.00233314824188696	0.00367923688981822	0.00181496000663002	0	0.000644014088520591	0.00729785830454594	0.000910865077042912	0.00166699381553663	0.000524518054951983	0.000617299331486234	0.00190217434781611	0.00100419190942376	0.000606350878266392	0.00298663617175287	0.00655045817477826	0.001891878911397	0.00133430378647149	0.00177801360301657	0.0013439400019481	0.0030393699723755	0.00249133275536872	0.0263964081612913	0.00393637989187186	0.0016854039422763	0.0301494888414737	0.0192713470372795
A[Del(T):R7]C	0.00332452569792618	0.0100233368817427	0.00160009078259804	0.0151653418273664	0.0231831119897144	0.0294099006513301	0.00139927114102964	0.000597355865936415	0.00384394613335355	0.00195353227597229	0.00172306253724148	0.004644995095558	0.00126517509264883	0.0128848667539201	0.00114370280045063	0.00594496594343028	0.00144828780288951	0.000172394410821545	0.0013422474054397	0.00126790145086071	0.00159306910178593	0.00415990941268947	0	0.000205843128761917	0.00646317540901485	0.00166076694637745	0.00111237043072973	0.00106598227023921	0.000173446682856066	0.00115037359483699	0.00230310306945685	0.000731550161705602	5.947589570361e-05	0.00542627214459757	0.00186594168454156	0.00126669952314689	0.00290204994570355	0.000806892071896542	3.37707774708389e-06	0.00749851612780785	0.0226541663094229	0.00490057188417739	8.71624041609747e-05	0.01490804014339	0.0149826875791601
A[Del(T):R7]G	0.00219745164889814	0.00690340503507376	0.00104546237497273	0.0113687978716686	0.0308668557945816	0.010493021332421	0.000942256959645775	0.000500189129576305	0.00250258980101282	0.00144080871920525	0.000920607549163959	0.000861478630959824	0.00066956334991672	0.0175718698442	0.000388294160646819	0.00409750928342181	0.000804105099990312	3.19756458863491e-07	0.000418320247485896	0.00063133985873825	0.00212152367564044	0.00136354165957453	0	0.000214336113444819	0.00553900342697604	0.000786605461733949	0.000844487567250303	0.000497347919654339	0.000185913868589438	0.000481323549070081	0.000555681273004485	0.000744049604725487	0.00326509150163795	0.0039374316245731	0.00119322233885426	0.00079994721902502	0.00143465485895073	0.00140442810348247	0.0105634991928784	0.00889025761339961	0.0233445205069401	0.00417121662843763	0.0047452005210727	0.0261427336724951	0.012237012232894
A[Del(T):R8]A	0.00305927840531451	0.0185817534486637	0.00179271115373823	0.0284698206828286	0.00697109099421874	0.0140136539376316	0.00138362637649483	0.00115803469976023	0.0104249592484098	0.00057285934877831	0.000828327147235685	0.00333703915114858	0.00138960151816568	0.0356076726991718	0.00207222493835954	0.00283560860777045	0.00252777210334103	0.000715523595948247	0.000897810268367032	0.00180911203854837	0.00459457945673509	3.69116995714252e-05	0	6.81673770601355e-06	0.00491605415218154	0.00149512332454119	0.00172047205075294	0.00109081996354237	0.000451926800950527	0.00161098103173776	0.000956657774091757	0.000313314542745441	0.00108137992188382	0.0084311404809552	0.00175241136529716	0.000632189346805876	0.0015809931292057	0.000924075767011931	0	0.00330100933650968	0.00391118375230036	0.00477342537572034	3.96192746186249e-06	0.0285288400154143	0.0342195677930951
A[Del(T):R8]C	0.00203160090117877	0.00808070663903045	0.00108561770370213	0.0206987877991298	0.00140703016250182	0.0437086659788865	0.00101784497959931	0.00042462825540998	0.00286773542234264	0.000800348744286231	0.000993520917174583	0.00338672588493356	0.000661587795435525	0.0218511969955635	0.00122058872030489	0.00403817568824654	0.00178798891528073	0.00072059401979594	0.000354884331671126	0.000929800255363632	0.00313723703659172	3.57900012805621e-05	0	0.000420011617509048	0.00189860673555822	0.00121883094687131	0.00105272200071651	0.00159353312510358	6.91946171970589e-05	0.00249019497387537	0.00227874610659657	0.000492152553370579	0.00124764208487345	0.00705207896799538	0.00257910551956277	0.000981953368091739	0.00234378045805502	0.00107707225875005	0.00302586166138717	0.0035379423956942	0.00401444697008649	0.0108320146456441	0.000179871506768557	0.00774915148900728	0.021918175944413
A[Del(T):R8]G	0.0011632885348776	0.00290947357068314	0.000766773149385342	0.0125163006260097	0.00332652761103158	0.0103079119614398	0.000423513979064754	0.000493173561486467	0.00207279318401833	0.000535817816125645	0.000490483746010708	0.00138611846629645	0.000609235722636263	0.0206931370301937	0.000556996403328134	0.00155015770283244	0.000685768372605175	0.000724613815278795	0.00057111610551757	0.000301489748891609	0.00178672003585862	4.14506647484061e-05	0	5.02874093066573e-06	0.00196896635745949	0.000480737708583563	0.00113046645515753	0.00114474127002605	0.000150318143306133	0.000789244443276362	0.00107456069743727	0.000243582952439291	0.003215753542702	0.00531946336049487	0.00117278028718005	0.000712944977496267	0.00179850985428117	0.000862291491873256	3.37707774708389e-06	0.00578272166659667	0.00474722190027852	0.00314255798127534	0.00155703749251196	0.00938408357107379	0.0137133331766224
A[Del(T):R(9,)]A	0.002191825494501	0.00557826626178564	0.000709407991808452	0.0450280691863749	0.00912002821379517	0.0192067072606911	0.00129553955009228	0.000882239372912887	0.0155049484995607	0.000305686667104436	0.000434137460369539	0.0046931929481469	0.00126949333332371	0.0550921221449499	0.00134068232148952	0.00221892207732846	0.00165021811418505	0.000346890078372765	0.000711086561770631	0.0022503232466052	0.003442351225564	4.11115466604707e-05	0	0.000426828355215061	0.00282441265583199	0.000676898168512258	0.00134017595081738	0.00378163260334194	0.000403082520354461	0.00290557880426889	0.00222557942360313	0.00030696635586582	3.31172601076919e-05	0.0142359317692956	0.00474035791834411	0.00178987916029478	0.00491771458318619	0.00346404796072767	0.00280635160782672	0.00806058528100022	0.00356926978682444	0.00645715939781735	0.0063038227845694	0.0137418062532248	0.047733743828885
A[Del(T):R(9,)]C	0.00227117843289993	0.00185530627742876	0.00138469948771935	0.0371571174088144	0.000900879901972376	0.0361191613827726	0.0013484256562915	0.00112684487074446	0.00794754524075574	0.000388960025908969	0.000417007353426275	0.00499525626739115	0.00128260356755272	0.03360539751671	0.000959174707648524	0.00233605505426505	0.00182641316463937	0.000715980390889481	0.000369107991538385	0.000932482517232423	0.00289844632967588	3.7902967828467e-05	0	0.000202770009304288	0.00218717084550204	0.000845379627650192	0.000563502680756821	0.00124143443506804	9.62820959492325e-05	0.00248016297665721	0.00239938918826387	0.000297512548590821	0.00115099375435509	0.00996532568218352	0.000938246210444767	0.000924059640284816	0.00519312132570829	0.00158565237593662	3.37707774708389e-06	0.00457858941458844	0.00533268781363375	0.0113412813656652	0.0117193814321892	0.00386936885490699	0.0389450132886622
A[Del(T):R(9,)]G	0.00138978784634676	0.000351291768915109	0.000702600460796734	0.0201933935247742	0.00178874290291757	0.0111684649170808	0.00114257796640678	0.000477353119949126	0.00501045216401196	0.000220106617570441	0.000101696735069888	0.00080005292935243	0.00082629743589117	0.0293313847450635	0.000256248696476379	0.000333705830812565	0.00125343820702947	2.74076964740136e-07	0.000421277482983721	0.000220760476642459	0.00116761464602276	3.41204968476496e-05	0	0.000204446256281177	0.000535766577636499	0.000134050826473041	0.00157452766194737	0.000736288780381214	0.000570625521944027	0.00180292354540609	0.00129179435994735	0.000118567018309138	0.00127535244537173	0.00645881487214919	0.00228918007700059	0.000952475369070783	0.00162826273794964	0.000922491554828888	1.35083109883356e-05	0.0170642019919955	0.00404078604590604	0.00249085767538064	0.0935728027942682	0.00370353677240737	0.0190671913572669
C[Del(T):R1]A	0.00254206568642259	0.000145805263213618	0.000271121443628547	0.00249995302473977	0.000291146187680742	0.000117365230868838	0.0117936016824244	0.00758319539280114	0.00136516567638889	0.00671539213490534	0.0069504726212857	0.0056004228781724	0.00129165382244625	2.92577314522064e-05	0.00376970995816499	0.0076487809383637	0.00151095321717178	0.000178424104045828	0.0067409701014973	0.00799718023761123	0.00221591154016567	0.000833213142057167	0	0.00431566546669733	0.000272637636173415	0.00487750260095858	0.00252384105423948	0.000493339621213421	0.0376116935256672	0.00445645126310542	0.0024730690009162	0.00713147889541367	0.0261403320241878	0.000208858707328398	0.00061633884832778	9.64125702408873e-05	0.00264090371301691	0.00145953948488045	0.0185063860540197	0.000538134789612386	0.000148804077902562	0.000142773928970055	0.00308237956532901	5.08060601046885e-05	0.00114729765854567
C[Del(T):R1]C	0.00103341065901528	0.000159780617496349	0.000197497240178779	0.000932024983705893	0.000207054304574315	0.00037308759157936	0.00318328445336385	0.00245754008208021	0.00132769183923484	0.00661167538761014	0.00614166590687849	0.00583176059969501	0.00151832396832822	0.000243326763189044	0.00424867049898566	0.00850074982571998	0.00233808688250044	0.000179611770893035	0.0066092927621838	0.00224817040743123	0.00236396926472337	0.00444732503521807	0	0.00106760169958033	0.000389986254391371	0.00520295277643713	0.00500968720583114	0.00167746977092643	0.00284920339805475	0.0084455615945786	0.00160029051767452	0.00816338465178633	0.0010340695503014	0.000308740584596465	0.00553210275845705	0.000960188374690054	0.00114952739181273	0.00347374525954508	0.00334668404736014	0.00202612429038058	0.000167212829808034	0.000128649690466462	0.0116032969575567	5.23558395481324e-05	0.000460074784944498
C[Del(T):R1]G	0.00254312878798966	6.29650907609465e-05	0.000461915335332806	0.00155643905392337	0.00024088023077299	0.000142291605123696	0.00919691087322188	0.00530211436846199	0.00138787081897394	0.00899385781367335	0.0107421784706277	0.00594590317018495	0.000936297327449177	4.21636100561148e-05	0.00441762723717219	0.00838631693627391	0.00171494061704949	0.000360319849645032	0.0128431773354643	0.00247217771703198	0.000680550623670949	0.00662574137409449	0	0.00221990974639277	0.000175155819310545	0.00737623851928374	0.00293939403288174	0.000996296657406768	0.0169267223794753	0.00616525753755779	0.0030263906931436	0.0107349085098832	0.00223913230075068	0.000214918395779977	0.000895823458045601	0.000203043718285749	0.00152135544956748	0.00175535510524138	0.00312717399379969	0.000199304724060602	2.20879021803646e-05	0.000135796895492377	0.00141638906761584	1.39835278105059e-05	0.00101986323595874
C[Del(T):R2]A	0.00120232300118267	4.14900829922054e-05	7.11247611384209e-05	0.00148878519722448	0.000280032276509606	0.000160614806778549	0.0105066497476474	0.00784034093901433	0.000645571385403067	0.00563468701410412	0.00552073240138033	0.00245739467323349	0.0008599269500859	9.28154654936306e-05	0.00194227199278756	0.00432346571537378	0.00327728856842961	2.74076964740136e-07	0.00126587358432195	0.0223687700854403	0.001532062088627	0.00384463393493665	0	0.000196176771195193	0.000917471065667258	0.00334051108911825	0.000598576381805484	0.000759750770631331	0.011497436630276	0.00298979298499818	0.001047121056465	0.00602860677036338	0.0280374779246427	7.43639763467487e-06	0.00338063177149831	8.34805847714509e-05	0.00168409485731269	0.00180811417157968	0.00362022734487393	0.000348877173835016	0.00120786633530047	3.86856652989979e-05	7.13146943135247e-06	4.64422448432222e-05	0.000258363900468112
C[Del(T):R2]C	0.00123357404530028	0.00015603279066094	0.000291706411248704	0.00106529934129228	0.000575828966027915	0.0003356998834591	0.007949495979253	0.00479478665605251	0.00125404160164588	0.00729815976886248	0.00582002884772717	0.00277994320210028	0.000430271722448038	5.22184076675421e-05	0.00250421691982827	0.0043987457347319	0.00127566559049897	1.82717976493424e-07	0.00314153234268194	0.00259150651696052	0.00098649864920759	0.0165595014379781	0	0.000893383763782382	0.00128829246328824	0.0035678743098995	0.000854157419408579	0.00218368472207722	0.00125034760093928	0.0021527240470469	0.000695162943134027	0.00700713750565511	0.00286633265544329	0.000106657020885665	0.00220268601964789	0.000165771888736338	0.00204315153751357	0.00150202517524387	1.68853887354195e-05	0.000432131415213573	0.0015533164452102	4.64568326684447e-05	0.00318182394462176	9.29384691721005e-05	0.000665333019806827
C[Del(T):R2]G	0.00148269187809732	7.38885860517701e-05	0.00012779067556024	0.00175565524582858	0.000548151160902634	0.000110802830033414	0.0081265198910002	0.00864707535355332	0.000970993359097758	0.00510937694922632	0.00541971669004643	0.00277569353114863	0.000702015414564087	4.8250249346477e-05	0.00195894616125908	0.00411465894944009	0.00221982594258939	2.2839747061678e-07	0.00211529126527619	0.000859217885302809	0.00110876526105407	0.0137625597927143	0	0.000646025584892858	0.000151059654365318	0.00267985987539473	0.00145717826965371	0.000773707903424045	0.0093689685322502	0.00366004869029471	0.000589971309781216	0.00570399134582207	7.63724569830446e-05	0.000106559458817571	0.000925387500520668	0.000441500293209678	0.000970469576148486	0.000388227997705101	0	0.000379467062865781	0.000584815886804897	3.3438709228386e-05	5.30898279889573e-05	7.01932185319319e-05	0.000406633559167072
C[Del(T):R3]A	0.00156399153495022	0.000161808523798966	0.00016089631927254	0.00253103808340053	0.000155234426955705	0.000165505565266175	0.00303703991532101	0.00396121638886806	0.000612486749064848	0.00747703998799044	0.00440803064470607	0.003423581305898	0.00197009803003388	0.000137857697896481	0.00324987932435817	0.00965090275231224	0.00425029146779853	0.000180982155716736	0.00218795247008961	0.00597682415027921	0.00197178610515747	0.00816849390013948	0	0.000651948324211197	0.00177745935841132	0.00316609841552515	0.000922511608643055	0.000890849018390849	0.0029748997177259	0.00246804571924632	0.00149620255920131	0.00425868609146208	7.56965945318672e-05	0.000150494910148967	0.000464342302814706	0.000672243862514335	0.00328089967581383	0.00194358831644475	0.00337707774708389	0.000673765281141138	0.0026943860521983	4.36490021225497e-05	0.00156060322722763	9.99572228201816e-05	0.000781249448450205
C[Del(T):R3]C	0.000609295263067934	0.000240024909889063	0.000261347995341629	0.00156257599568575	0.000489698969525363	0.000497489658362376	0.00352007202033343	0.00227615297916658	0.000819483115841762	0.00852763504502071	0.00475148069183671	0.00336168424994209	0.000609107980468389	0.000176543385737271	0.00299522358122927	0.00652121628817988	0.00109969790246689	4.11115447110203e-07	0.00216361956496076	0.00103747736245673	0.0015053671457712	0.014627363088963	0	0.000197461893877474	0.00102053304704376	0.00431374133946862	0.00240025398064333	0.00199558859555176	0.00125856066340708	0.00144576017959383	0.00131367756876713	0.00517073798900463	5.20414087406587e-05	0.000196229839625196	0.00193836809343029	0.000135635744026312	0.00211068989120131	0.000748132201834585	0.00725734007848329	0.000963216818143022	0.00198720916755845	0.000146489341106543	3.96192746186249e-06	0.000217663752831776	0.000540748679716715
C[Del(T):R3]G	0.0014136455022934	0.000109542938678061	0.00018482451389721	0.00298082060309049	0.000552779142150189	8.66807714980072e-05	0.00308218866514703	0.00543788909563318	0.00084064237637847	0.00756326736970543	0.00417762210923735	0.0035604012578218	0.00169796555740691	5.1326067789679e-05	0.00354504698161403	0.0104045570660961	0.0013452926256146	0.000179931527351899	0.0014466828199227	0.00154917208571435	0.000531576896172117	0.0222212344320994	0	0.000645913835094398	0.00075068549312716	0.00323119383040721	0.000946382549763585	0.000914010855247574	0.00336610542047364	0.00307958049751533	0.00105781528547084	0.00434282984288877	4.12276095218206e-05	0.000255655979323866	0.00160843777554869	9.63894774096919e-05	0.0029274686064545	0.00119857653254646	1.01312332412517e-05	0.000363792844571286	0.0010629494161689	3.3325261529562e-05	0.00148413802721369	0.000179855384667979	0.00075461381508548
