C_ID1	C_ID2	C_ID3	C_ID4	C_ID5	C_ID6	C_ID7	C_ID8	C_ID9	C_ID10	C_ID11	C_ID12	C_ID13	C_ID14	C_ID15	C_ID16	C_ID17	C_ID18	C_ID19	C_ID23	ID_A	ID_B	ID_C	ID_D	ID_E	ID_F	ID_G	ID_H	ID_I	ID_J	ID_K	ID_L	ID_M	ID_N
DEL:repeats:5+:1	0.00448863758307003	0.00359048274108269	0.000795616173699716	0.0137338888445065	0.00149283589585298	0.00553766815858414	0.00125288484059073	0.00192832579584451	0.00444573670883602	0.00491409566919367	0.000540391985332968	0.00151103326395009	0.00240200499886242	0.00134464562362699	0	0.0018437237719981	0.00313353065568191	0.00184084784346389	0.00693089541031966	0.000540864929742705	0.00670688127162011	0.00275132909501953	0.00326129211329148	0.000147196891886726	0.00192008441910174	0.00243343221155377	0.00251442098276464	0.0447567376035608	0.000136414225087235	0.00326129075954383	0.000408174860315984	0.00219716741535047	0.000171157812742874	0.00202985400862844
DEL:repeats:5+:2	0.00089979200679494	0.00117759909169571	0.000198605065359971	0.00125664830199366	9.6100485131713e-05	0.000146571640809825	0.00122489392294728	0.000374055233212425	0.000978343817792425	0.000618255014832771	2.71877949472543e-06	0.00490522959396468	0.000160795021962423	0.000168230959903687	0	8.34729845979997e-05	0.000149036920164261	0.000301725714534622	0.000763648369882804	0.000520644669474435	0.00282728643397218	0.00041273947335116	0.000569251664694505	8.80494148872757e-05	0.000619715456825029	0.00210296221573826	0.00230778039712547	0.00370892278374931	5.36249022756715e-05	0.00188222992301643	0.000230057466261868	0.000394057199492204	0.000123128834677271	0.000322816980032707
DEL:repeats:5+:3	0.000237754624905527	0.000458588099257917	0.000113264599237947	0.000474110918126214	5.15314197643369e-05	0.000132494138585152	0.00149920491585305	5.37814137234406e-05	0.000181945607484113	0.000404324004755902	1.75107831863672e-06	0.000969805088208936	2.93081354974924e-05	4.98262975015493e-05	0	2.49173622462433e-05	0.000203421370084553	0.000116881343407845	0.00051455636749693	1.42731248952493e-05	0.000399245758635305	3.98259751838807e-05	0.000668064155062554	2.45809026941287e-05	0.000204019974359321	0.00172235411941256	0.000661620134480353	0.000632487081665564	0.000486387271517933	0.000872246540614891	9.3154096963339e-05	0.000582876274248884	8.90719229580262e-05	0.000112966864562237
DEL:repeats:5+:4	6.24249838399105e-05	0.000127751665110915	2.04810428274621e-05	6.04905795850891e-05	3.08057403779377e-06	1.41231448905236e-05	0.000458255368444875	2.48716578323631e-05	3.73521749992028e-05	7.0970682790445e-05	9.35444470219088e-06	0.000276242601743689	1.86472133365537e-05	1.8651531839557e-05	0	1.56167411808999e-05	5.635260596982e-05	8.89255370358204e-05	8.54566698483036e-05	1.08129734054919e-07	0.00093298214953817	3.02503492954748e-05	0.000589728726918645	7.44870665748602e-06	0.000111962181050847	0.000952623909693398	0.000365588100958031	0.000271768406841856	3.10459960543361e-05	0.000313618196468847	2.09970504669634e-05	0.000674673690039682	6.72405692918433e-05	1.48555386879976e-05
DEL:repeats:5+:5+	1.51454222588763e-05	2.53258967487403e-05	6.90785682951559e-06	0.000196897985312507	1.56670826122381e-06	6.22696369826872e-06	0.000194089307111404	2.55998394495083e-05	5.09012022582707e-05	0.000139648701743438	4.60810083851768e-07	0.00020124974064294	9.30725806812205e-06	1.38913916536471e-05	0	1.56918904853909e-05	3.77343021909513e-05	2.7747224189767e-05	2.34359398639333e-05	1.29755680865903e-06	3.20689307994735e-05	2.50766126750231e-05	8.41479275773236e-05	2.3198034852606e-05	2.80575311829985e-05	2.58573851687715e-05	0.000172700045762427	0.000233727831216933	5.92696288310054e-05	0.000964201287856829	1.23512061570373e-06	0.000247032070136211	3.23104034259507e-05	3.25327639819605e-05
INS:repeats:2:0	0.00742254531290855	0.00216014068493896	0.00815385523287236	0.000528430999088407	0.00545358434972187	0.00645808511737745	0.00197925625773196	0.00153290111162503	0.00277600409617489	0.0112942734403097	0.000161007043297808	0.00867989726463944	0.0138004304962439	0.0210001430446167	0	0.00884636499092497	0.0184334102226297	0.00127437919409882	0.0177165110005628	0.00178695198499159	0.0028066529358609	0.00387389849167175	0.0151817685889331	0.00369552480235788	0.109365232615498	0.00370328209051283	0.0126301123819762	0.00436183041981476	0.0273712790668138	0.014313348754739	0.00066416985950763	0.00322559700038883	0.00816405301700575	0.00267033197771386
INS:repeats:2:1	0.00304604086367187	0.00154632584611365	0.00325606347691527	0.00071846922795312	0.0158236277589375	0.00117329688875138	0.00223711370615493	0.00139675636762986	0.00105058589607101	0.0404032581708119	2.99526554503649e-06	0.00812725008952981	0.00448280414590364	0.00122818173463399	0	0.00377039806200107	0.0617855763208838	0.00288335317828636	0.00878162830185652	0.00268388812897715	0.0113419604557766	0.00416052855621345	0.00405205866465024	0.00164437327208743	0.00571351622377937	0.00259582920377228	0.00795028495507551	0.0049484587707423	0.00013453264956879	0.00209729727900088	0.000321326379127554	0.00503542410032935	0.000128368359557155	0.00107312910025533
INS:repeats:2:2	0.00165364447298296	0.000815870941608124	0.00106100833910873	0.000156100486438787	0.00600648097935622	0.000925496335464465	0.00135632335858275	0.000617252131832068	0.00126712089803319	0.0141346801425711	0.00017607553303976	0.00239361663357856	0.00208703286828024	0.000559065132945711	0	0.00200010947464395	0.0409770768186237	0.00699920688363381	0.00249112184034842	0.000811729913550278	0.00112266117434436	0.00196198372710519	0.00157070798909383	0.00191250451758169	0.00244177076629558	0.00237667209776867	0.000949453544084397	0.00355110940537896	0.000118539257662011	0.0012870192985849	0.000253134719871069	0.00235762631287097	9.95509727177939e-05	0.000770887987211808
INS:repeats:2:3	0.000779669995273222	0.000901171754731057	0.00119360406553969	0.000585967616566791	0.00111716867522189	0.000636897759287427	0.00448818024536867	0.000248707121419512	0.000567877301966606	0.00538541640608844	0.000358187678177979	0.000438943096291644	0.00109109413031059	0.000630891233528697	0	0.000948251816759486	0.0094716491871787	0.00228537123755187	0.00322052447463888	0.00034050053253894	0.00209740751283068	0.000691472427207708	0.000795725839866174	0.0136737357561838	0.00304602204495153	0.00315176298490086	0.000955095607856115	0.00112481414586647	0.000156170768030903	0.00153343979514617	0.00163211438413018	0.00265913977611879	6.6367315145196e-05	0.00048881231401478
INS:repeats:2:4	0.00334359235209308	0.00236556834156166	0.000445983279666353	0.000780568075796304	0.000224053563107614	0.000401648939109587	0.00927331997233531	0.000114296143179445	0.000291043367959731	0.00353600091054418	0.000484633965186904	0.000910199531221731	0.000592935934993977	0.000528712136204702	0	0.000335695521699784	0.00178794534733792	0.0014558225168649	0.00177389126309171	0.000922671020690625	0.00202606035671092	0.000660077788933313	0.00170802162249789	0.0410361780933691	0.00282255701487466	0.0031142382430096	0.00123869746963137	0.00123118439698945	0.000318927050376362	0.00224957156313111	0.00747800526460411	0.00551605447243727	8.38323980781423e-05	0.00166673500706121
INS:repeats:2:5+	0.0262346305936686	0.0150978832216054	0.00118585154340777	0.00165326694752063	0.000255203493723432	0.00233695665462733	0.0259871373634533	0.00101043868207676	0.000819786822192095	0.0077126230453576	0.000699141059219902	0.0247166265975869	0.00460228462041489	0.00205203567569895	0	0.0040478135087989	0.00321130675336326	0.00377526797146834	0.0049254197253217	0.000182955510020923	0.00484464591798557	0.0024934174818619	0.0113862064589134	0.113498606641143	0.00615466635595407	0.00716438769554253	0.00927475942548628	0.00272160148089527	0.00255706112956623	0.0139779460924299	0.00309599233913188	0.0247091775772498	0.00168625375717597	0.0127441283170706
INS:repeats:3:0	0.00285630121796521	0.00072496757121287	0.00104499733196575	0.000622235706876896	0.00327518719607288	0.00361067392863215	0.000688434488152397	0.000236573913435131	0.000195570652779875	0.00633921551055356	3.45607562888826e-06	0.00418121644251684	0.00483802816492693	0.00782169275436945	0	0.000264332310739769	0.0131311525802345	0.000611325406449469	0.007171927366649	0.000755826841043884	0.00296550601168154	0.000723138391734837	0.00654898043960626	0.00148763459209419	0.0262871507263207	0.00204241809436747	0.00262065046471652	0.000883334838897745	0.000111953743347455	0.00426452616497693	8.19730050738105e-05	0.0032547034980786	0.220056551938537	0.000269836607543653
INS:repeats:3:1	0.00251024637223715	0.00060130218259834	0.000321508048370336	0.000278296052252833	0.00518354925591383	0.000539118128272518	0.000242284836373621	0.00133534638458395	0.00271170946607642	0.0406642652116845	0.000171467432201243	0.00458395888123609	0.00405759830905775	0.00104556981861309	0	0.00442030356139282	0.0776515609106291	0.000756150968330324	0.00363967209664023	0.00160291517763012	0.00444540015935027	0.00281749899556201	0.00143979343763481	0.000338068506146088	0.00385188180483648	0.00152936973254319	0.00250842629000719	0.00405262155159973	0.000628446223160501	0.00064804446339664	0.000368390975220685	0.00435179456484667	8.90719229580262e-05	0.000978346081991313
INS:repeats:3:2	0.000343153081639067	0.000146139074388271	0.000140461149370616	0.000143693845590624	0.0010810772582033	0.000663989941660523	0.000438192842702467	0.000124068277435506	0.000401504701968567	0.00631572844324101	0.000184324033540707	0.000649668176836082	0.000554976120294569	0.000252519098751163	0	0.000623062883535211	0.0138547100869943	0.000419337095580369	0.000803053039492561	0.000302330736417554	0.00108388014174965	0.000523083310146174	0.0002898250864276	0.00336073932690222	0.00204104185230539	0.00116799700811134	0.000959327155684904	0.000310625804642774	3.85722981281146e-05	0.000305893824119123	0.000185463111400144	0.00136725907096537	8.81986688113788e-05	0.000168098773088338
INS:repeats:3:3	6.38350093500844e-05	8.64897910000994e-05	1.39620665579616e-05	5.42872591610078e-05	3.12099139767766e-05	4.9131069598382e-05	0.000259420393062958	4.8602182567728e-05	8.59229493200411e-05	0.000988698542879666	2.94918453665131e-06	4.05738913730837e-05	4.32616657296058e-05	0.000150353114761013	0	9.41155575292546e-05	0.000665146254807165	0.000201021078150755	0.000208388139123812	3.76291474511118e-05	0.000929750396821944	5.61476817536118e-05	0.000560506252702946	0.00289944193087822	0.000181818926492828	2.52267172378258e-05	6.8233708739213e-05	0.000290705345452685	9.12564126445638e-05	0.000382530012712451	0.00027595194808749	0.000497049422086757	4.10429448924238e-05	2.93134760815182e-05
INS:repeats:3:4	0.000186706760647033	8.34889577904537e-05	3.80141201193258e-05	6.73175142316971e-05	7.70643370789762e-06	2.11716765741137e-05	0.000661296085767127	0.000149330820638112	8.5681829609899e-05	0.000686474501018274	1.33634924317013e-06	0.000418777629321788	1.94188672638598e-05	0.000353526738251628	0	2.24410137363481e-05	4.76203274052473e-05	0.000687753394398355	2.97427051663911e-05	8.06647816049696e-05	0.000462886427508679	3.78373728346518e-05	0.000887872619874802	0.00185867339917298	0.000138335494809491	2.33347134449889e-05	0.00111413128042141	0.000190903011418324	0.00020791409478813	0.000700270767457835	0.000152634905561703	0.00382414600416298	5.23952487988389e-05	3.38217617269584e-05
INS:repeats:3:5+	0.00113998852224032	0.00120456651267655	4.8681155695654e-05	0.000119143138303784	3.56286882340478e-05	0.000177100063883431	0.00469957561222104	0.000115676851180785	0.000109823495169692	0.0024128503706193	0.000180130661777656	0.000422421990822364	0.000219556795498786	0.000656532172307895	0	0.000418517212325528	0.000702156637531623	0.000379121292051204	0.000163307380741843	1.64357195763477e-05	0.0032262835962447	0.000154047586559891	0.00249574860993276	0.0053602194027387	0.000759314114702786	0.00160441921632572	0.00129582336532001	0.00107567145658414	7.80853840154515e-05	0.0022889962388599	0.00071240456986827	0.0163645685857302	0.00273503198729939	0.000848695995371305
INS:repeats:4:0	0.00466037755002686	0.00159094925458785	0.00402825064225193	0.000229949539106421	0.00189489865165631	0.0042691085058205	0.000605996262686777	0.000905161273125251	0.000216121653887651	0.00467550578584288	0.000182158226146604	0.00389914286237223	0.020518789638254	0.012597197396435	0	0.00375528589472175	0.0094329873631713	0.00162150050302201	0.0125137701913614	0.000752366689554127	0.00789044855484719	0.000711493271198251	0.00651559856212629	0.00373181569335449	0.0221043201975985	0.00334190936608098	0.0157107673585806	0.00165979933146272	8.65524738484523e-05	0.00883833099139477	0.000199309463565665	0.000967977628298083	0.00181374886258647	0.000144566548086997
INS:repeats:4:1	0.00217079888324611	0.00173537165867033	0.000376883803814207	0.00102295707755207	0.0034689962916801	0.00054046132672471	0.000281585789775534	0.00172064272449221	0.00225026335439198	0.0434635568091275	0.000357496463052201	0.00490425776423119	0.00466312920561097	0.000286591911193006	0	0.00498814244174204	0.141345049607939	0.000290056700227211	0.00230505965039531	0.00117180192795316	0.00509224789532104	0.00346591818190891	0.00161811452117003	0.00062803369833817	0.00318688386589756	0.00299315000026803	0.00361612209143899	0.00168542087604445	0.00319867838135584	0.000721165628617342	0.000133458032844197	0.00460852880087946	0.002587452036516	0.00180771673057381
INS:repeats:4:2	0.000524911450873037	0.000145749984717793	7.24279589249634e-05	4.72633937072861e-05	0.000326490861872007	0.000427045822465353	0.000544046820592654	8.1713956188912e-05	0.000205771323078891	0.00312755011088087	2.62661747795508e-06	0.000682710387774641	0.000336223675923399	5.85116956185401e-05	0	0.000154521284186814	0.00573622474007445	0.000191130806342041	0.000538181510319937	0.000284921849234712	0.000351515256980275	0.000182701998207299	0.00115967362549053	0.00400492014134548	0.00122193801903801	0.00104848543519714	0.000782660033832988	0.000438950235475664	7.99669595338961e-05	0.000415901037077269	0.000187933352631551	0.000100006940780218	0.000102170735157736	3.76983743481086e-05
INS:repeats:4:3	0.000281511023015048	0.000169168841107371	6.66951067982891e-05	0.000171658020200768	5.07287852677027e-06	5.13871213675977e-05	0.00107118542189815	6.42281404733077e-05	0.000109847250806159	0.00145054293591296	1.75107831863672e-06	9.83167747044382e-05	6.62755901675039e-05	8.9948727957442e-05	0	3.4078420317532e-05	0.000289477296663917	0.000472693576591763	0.000258262039135648	4.00080016003201e-06	0.000845476229837281	6.62946095033641e-05	0.00147648150745306	0.0117737555824113	0.00129803402448385	0.00185983972835871	0.000535643429327465	0.000420863458721483	6.67959309047838e-05	0.000662646998765641	0.000289408262163842	0.000738857249047882	6.28742985586067e-05	4.41786341556724e-05
INS:repeats:4:4	0.000627098393978283	0.000271394219939686	4.89529539365248e-05	0.000181504560556453	1.64340127273495e-05	0.000174185453649791	0.00212259248980662	0.000252874463834516	7.34892491931083e-05	0.000557219208671283	1.42851125994048e-06	0.000742234958950722	0.000156734029683973	0.000253791092134174	0	0.000152842949719848	0.000188264306254854	0.000285473686167052	0.000480373699557608	1.52462925017436e-05	0.000535476565442371	8.73940174799292e-05	0.00155444365581685	0.00740761328841756	0.000411867715592175	0.000499173667343478	0.000728443327276637	0.000444851358951222	7.99669595338961e-05	0.00101584175468925	0.000206590174563497	0.000663478883235926	0.000105663751744325	0.000305822731155869
INS:repeats:4:5+	0.00127590585996226	0.000531842161810798	2.36757175355431e-05	0.000307868495121072	0.000129838269320309	0.000135904297762319	0.00141705086214016	0.000234446110008408	0.000288952871950618	0.0017045700891026	2.25796941087366e-06	0.000968671286853201	8.17511750740283e-05	0.000560324012994877	0	6.56697565102415e-05	0.000105466017274709	0.000627704901706197	0.000376803999760646	2.48698388326314e-05	0.00393304305564705	0.000366772424471863	0.000664011403164026	0.000845954890475416	0.00132253173247446	0.00227860323450662	0.00205512172884823	0.00054392022001122	0.000157111555790125	0.00155895626111043	0.000467785681610738	0.00426074346950945	0.000106537005890972	0.00110332755986327
INS:repeats:5+:0	0.0168929721504721	0.00408675075160518	0.00692917835613405	0.000246393261500414	0.00337119484981263	0.0191172088988202	0.00989508776729834	0.00108456189655968	0.000210265889498486	0.0160112000194825	0.000729001552653496	0.00286892235906485	0.0405208932126359	0.0179382189316982	0	0.00244255637264241	0.00691833998389098	0.00298455609432784	0.329583885679839	0.00234414450457659	0.00603691407391018	0.00264572756925056	0.0168830711753887	0.00837908989779702	0.0548295834168584	0.00879592563289892	0.0283007681934297	0.00570020189010318	0.0084558003798901	0.0271189043663468	0.000289083230422867	0.00751395432668088	9.25649395446154e-05	0.000888119446303516
INS:repeats:5+:1	0.00784948469477548	0.00190308934559897	0.00153039553806976	0.00271925340642705	0.00998842212592182	0.00655905321462111	0.000788150356183717	0.0130099197376155	0.00942228598784069	0.213791259478955	0.00122428023077738	0.00755322266028347	0.018400416503477	0.00880538949278827	0	0.0217702453586143	0.00516799320384405	0.00101189589957616	0.0122553567898585	0.00145985953947546	0.00866333464675078	0.0144886196652367	0.0126495452119136	0.00241749370842081	0.00463573190519862	0.016841041094007	0.0162241070045605	0.0150732696993296	0.000233315364287132	0.00257230278315862	0.000192288777960612	0.00576532550393423	0.0165647579077529	0.0041809924443826
INS:repeats:5+:2	0.000575584955258883	0.000366903209696211	0.000100816239806066	0.000137129485353501	0.000228785107747026	0.000479234950675764	0.000277010624556657	0.0001740133403881	0.000370516661978927	0.00261210833213648	0.000372472790777384	0.00338617873471332	0.000310579261720596	0.000253677443240847	0	0.000133687034151251	0.000515883109809625	0.000328267797226901	0.00125632026178021	0.000263836551094003	0.00110998275984224	0.00039294445369519	0.0025818162620936	0.00492635400730431	0.000506681501049593	0.00147891629806754	0.00163240773220156	0.001728395724406	7.90261717746738e-05	0.000788558607601169	4.94048246281491e-05	0.00145607120494184	8.99451771046735e-05	9.13521038681309e-05
INS:repeats:5+:3	0.000235734601836369	0.000197600775568933	1.45098445511011e-05	0.000138442357400926	3.02487520261808e-05	5.68120782230528e-05	0.000168116008912308	0.000184349736589915	9.46317656489168e-05	0.000379817975737809	3.3639136121179e-06	0.00170531822483637	0.000158385238299607	0.000223385642057784	0	7.00856727836674e-05	8.23232168302589e-05	0.000127009167146353	0.000563244595631904	1.49219032995788e-05	0.000501418863740605	0.000124796594207716	0.0001541112235098	0.00128292747044261	0.00106848284507806	0.00106772080709098	0.00044739802564794	0.00141731983407441	7.43222329785623e-05	0.000420826409333975	6.786662751551e-05	0.00208820462912725	7.16068400250799e-05	0.000209163932591292
INS:repeats:5+:4	0.000152596305245925	4.89351231916845e-05	3.02866870557999e-05	2.91129376516408e-05	1.55542567666258e-05	1.00413864872606e-06	0.000340977686095129	6.40295454868136e-05	0.000180190065949186	0.000291473995868008	4.19337176305109e-06	0.000105929440950087	3.27936570504936e-05	2.64058832535187e-05	0	1.98966729985801e-05	9.37475709108527e-05	0.000158163233646327	4.81206192577533e-05	2.32478928218076e-05	0.000197882704778146	9.84459278242035e-05	0.000931759656881226	0.000156149680727399	0.000283101637966517	0.00180780962405569	0.00087425541287697	0.000696065852670584	4.892096347956e-05	0.0001716720057051	8.51583161353622e-06	0.000702287546822279	0.000140593917610218	9.31060386107026e-05
INS:repeats:5+:5+	0.000214836959605395	9.20155322859745e-05	1.4108419456892e-05	0.000123442794259099	1.65425540471791e-05	6.73033709879893e-05	0.000196419515483752	7.30514320161194e-05	0.00010841953705448	0.000468569540289822	1.79715932702189e-06	0.000473766995074929	3.91728808308928e-05	2.81849255452224e-05	0	7.62872796733327e-05	0.000152158822863512	7.81082333059614e-05	4.31004340769968e-05	1.70844979806772e-05	0.000518323416410094	6.78871766389755e-05	0.000120622694664072	3.81278858083051e-05	0.00049998290902091	0.000117934903086836	0.000612869177202853	0.000444517962144693	0.00015899313130857	6.03629322385728e-05	3.31532375794158e-06	0.00143218895042716	6.28742985586067e-05	0.000110513921092278
DEL:MH:2:1	0.00846376173819158	0.00714158726963524	0.00958764949462525	0.0915312729075659	0.0227423256945228	0.0052624428835015	0.0106643691191011	0.00707352785823642	0.0129465534359322	0.00614612226735487	0.000296393045933457	0.0113150945728007	0.00752645409906122	0.0036631529852887	0	0.00767900643057608	0.0172458655828144	0.00779922384368281	0.0104519498651513	0.0463874396500922	0.0534991802534937	0.0138297215556631	0.00813333980351619	0.000539422600093041	0.0118932927304238	0.246360336537021	0.0113001721622866	0.0141292066321226	0.0103289088085017	0.0156651790089661	0.00158758503561665	0.0052212578932717	0.0111479624360996	0.00541957819299523
DEL:MH:3:1	0.00200389709007487	0.000940434743281524	0.000358627325050487	0.00545324380158644	0.00996543421692214	0.00367146343916509	0.00239320924992695	0.00428418561769308	0.004283728019257	0.00393033909058585	0.000172389052368946	0.00527970798460168	0.00235552429376234	0.000533891903073667	0	0.00250829412138053	0.0137626818248164	0.00344762012683871	0.00324858958023482	0.00298081237869195	0.00468280968581149	0.00461863681248291	0.0034506516131819	8.32896179216394e-05	0.00116658851004672	0.00285755639511472	0.00189943603164739	0.0067793906829962	0.000125124771976567	0.00279335869748162	0.000329777204392895	0.00522648213644678	0.00252807075454398	0.00024803907851257
DEL:MH:3:2	0.00379179233424011	0.0040958484362608	0.000686591627019353	0.0622803524037407	0.00777229258187946	0.00456146282135901	0.00881330273902354	0.00307527173657433	0.0052594872238018	0.010677139283353	0.000327635969618607	0.00644153043098543	0.00186677798755484	0.00125956631363751	0	0.00148322540127796	0.00670191068589288	0.00526104520728524	0.00378167522419037	0.00191562636851695	0.00891615714770477	0.00599879256784072	0.00346073016724534	0.000202554286653855	0.00729821170942212	0.00724574385863452	0.00236472997832125	0.00501025386883239	0.00724594732153021	0.00745024392200927	0.000776955873625839	0.00258002980803892	0.00221981204077748	0.00365391741869852
DEL:MH:4:1	0.00263729689185872	0.00128696668735477	0.000465105331289461	0.0196211681449715	0.00699768745291592	0.00387703148577799	0.00326195071518358	0.00526816388204552	0.00327857715349317	0.00224456884495035	2.94918453665131e-06	0.00459958914278301	0.0020714297642925	0.000760534023036412	0	0.00155384785480799	0.0205981782747606	0.004248280215283	0.0033806784727295	0.00394284262257857	0.001987527920479	0.00350685137043469	0.00364987636440425	7.37990471425964e-05	0.00494294847446839	0.00212440492539041	0.00354533182255322	0.00299021928791543	0.000125124771976567	0.010479282766858	0.000328022032991632	0.00292408353714101	0.00480464431485353	0.000302619475565688
DEL:MH:4:2	0.00234454937175249	0.00266299149151734	0.000672403758845898	0.0391209284473575	0.0054486614295975	0.00458158471661854	0.00238729847747027	0.00303572296354964	0.00542729941536975	0.00280800372002539	2.99526554503649e-06	0.00613921039805984	0.00114674476523749	0.000858560564642671	0	0.00060673759176911	0.0143116390052514	0.00343533115993403	0.00337820622073093	0.00225915453360942	0.00416846381120598	0.00421858900378603	0.0017203398552421	2.28702439568377e-05	0.00142186228284265	0.0130759535462615	0.00251459729725751	0.00418584691548859	0.000185335188566795	0.00126256601870248	0.000555349232629312	0.00447717640104873	0.000103917243451031	0.000802022733738995
DEL:MH:4:3	0.0040308182624695	0.0035175259229991	0.000723919979269405	0.0597128341841948	0.00454742856930018	0.00461486474040489	0.00412012099123881	0.001698198338717	0.00685319229751329	0.00535871960940345	0.000711398607450359	0.00221285630314998	0.000928114935367485	0.00143111931811538	0	0.00017625732587627	0.00361369286431677	0.00186991029419178	0.00605179539481007	0.00297810913534058	0.00458908885704093	0.00548019540977391	0.00503533093118907	0.00011842470456181	0.00425077339072738	0.0160940149298019	0.00230707513915401	0.0010118259681339	0.000212618033584241	0.0024591928026555	0.000689327316259069	0.00284870517132906	0.00228792586421597	0.00232898164701924
DEL:MH:5+:1	0.0115275324374563	0.00353982593784696	0.00423123793155701	0.00521062504722237	0.0418280385696896	0.102054816515668	0.00257951225101368	0.248577810864893	0.0178645141887178	0.033057359443276	0.00044569551310143	0.0166638024684799	0.0319126440670321	0.00519387681618308	0.000685588920883039	0.0384608915719211	0.0503482143123765	0.0136149470130861	0.0538246596137858	0.00725983034444727	0.00433750933790088	0.0367436685066755	0.01030177537196	0.000157414748715755	0.00935624884664599	0.0112463858785882	0.00539152087735502	0.0962850977445256	0.00687339536887818	0.0203774800958004	0.000381327238511477	0.0128583550947939	0.0078549210490926	0.00309371002062871
DEL:MH:5+:2	0.00787750277580244	0.00413360850333733	0.00250030128835001	0.00482155541596808	0.0245617552808665	0.185997175697041	0.00151213473060205	0.152023585821493	0.0195053706374713	0.0213800582978561	0.000464266159480656	0.00726191669767073	0.0183044796480486	0.00325487807823218	0.000411353352529823	0.0224619267142265	0.0491221209609705	0.00742307484772878	0.0202734502436076	0.00807588544735974	0.00943895529864503	0.0237654732179771	0.00850459320769447	4.28091495384969e-05	0.00620806370383986	0.00533639669769658	0.0129424535060886	0.0636654708445576	0.00320055995687429	0.00258302143467762	0.000266656040295615	0.00791995265343043	0.00422043729074648	0.00375952224638883
DEL:MH:5+:3	0.00502074358459201	0.00332568133667538	0.00182080150466168	0.00812040900953191	0.0123460667002177	0.151451063482265	0.00136646829015505	0.0751689116558462	0.0115345397843947	0.013555400412975	0.000872037002681085	0.00832509842610555	0.00866124640272555	0.00308641982054184	0.000274235568353215	0.00989762503291182	0.0302410796607315	0.0054801318199993	0.00639576637440612	0.00265036791142012	0.00173992594314353	0.0139257996984868	0.00981688493757429	5.88504165001606e-05	0.00719371367377466	0.00830463531469226	0.0114574446899232	0.0420699260794268	0.000200387792714351	0.00472770643618355	0.000448153764455868	0.012248611284216	0.00218138885832499	0.00183007539046403
DEL:MH:5+:4	0.00335659423152787	0.00254880285775241	0.00130976645217646	0.00694332075361219	0.00560757734723003	0.0836010172446142	0.000498181499702785	0.0301156151921659	0.00838843474987901	0.00688222020343265	0.00016022366615526	0.00123665333586225	0.00356715501815418	0.00168753744812993	0.000274235568353215	0.00444647699058555	0.0114468408290217	0.00196165169068808	0.00514678718743797	0.000897693052123938	0.0026691791472399	0.00667439325189162	0.00471073749952673	7.76403467023818e-05	0.00322236726481521	0.00984062706051038	0.00432146822015015	0.0336421882452721	0.000246486392916244	0.00140457730249165	0.00015998062290773	0.0107738820679346	0.000112649784917504	0.00150535697843435
DEL:MH:5+:5+	0.00604701411952798	0.00340945584954588	0.00129577511503871	0.0019873928835902	0.00362397330194303	0.0719424328616761	0.000949957752185522	0.0220390502554764	0.00553921459433038	0.00858026893761983	0.000704993347284819	0.00542102822501292	0.0107902134304028	0.00284557596002444	0.000137117784176608	0.0149529688455604	0.0107752471664661	0.00379902316444768	0.00756729848346008	0.00106129333974903	0.00703378548868452	0.00689323894042427	0.00423843192629964	0.000191155016804661	0.00637460984050729	0.00684463905455309	0.0032969928593512	0.206696718276881	0.0040021111277317	0.0046786262950176	0.000300004296919616	0.014722663587846	0.0108676478550258	0.00253952756475505
