Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP78921	9.17E-01	5.19E-01	6.25E-01	7.10E-01	8.66E-01	1.95E-01
SP107545	6.24E-01	2.92E-01	3.79E-02	7.24E-01	7.97E-01	0.00E+00
SP107440	5.99E-01	5.63E-01	4.27E-01	4.71E-01	5.63E-01	7.63E-02
SP79066	4.63E-01	4.08E-01	2.67E-01	3.69E-01	4.86E-01	2.14E-01
SP107473	6.32E-01	4.20E-01	3.73E-01	6.74E-01	7.23E-01	0.00E+00
SP107362	1.10E+00	9.43E-01	8.60E-01	1.27E+00	1.40E+00	2.77E-01
SP78722	3.26E-01	1.84E-01	0.00E+00	3.09E-01	2.56E-01	2.55E-01
SP78729	5.97E-01	3.51E-01	2.80E-01	3.62E-01	5.54E-01	0.00E+00
SP107441	8.31E-01	4.95E-01	2.18E-01	5.19E-01	8.50E-01	0.00E+00
SP78873	6.26E-01	1.90E-01	1.99E-01	5.35E-01	5.47E-01	4.43E-01
SP47708	1.00E+00	7.36E-01	9.06E-01	8.15E-01	1.27E+00	2.17E-01
SP47990	6.71E-01	6.52E-01	6.13E-01	1.10E+00	1.16E+00	5.79E-01
SP48414	6.96E-01	5.69E-01	8.31E-01	1.15E+00	1.49E+00	3.79E-01
SP48135	1.12E+00	1.16E+00	1.34E+00	8.55E-01	1.46E+00	9.82E-02
SP47652	5.95E-01	6.69E-01	5.80E-01	6.65E-01	8.61E-01	1.16E-01
SP48888	4.59E-01	1.17E-01	5.89E-01	5.67E-02	6.26E-01	0.00E+00
SP48426	2.17E-01	0.00E+00	2.40E-01	1.55E-01	3.59E-01	5.00E-02
SP48480	9.53E-01	7.40E-01	1.24E+00	1.07E+00	1.43E+00	2.81E-02
SP48263	4.39E-01	3.93E-01	5.03E-01	8.78E-01	9.71E-01	5.95E-02
SP47628	1.61E-01	3.56E-01	5.45E-01	5.99E-01	9.20E-01	1.20E-01
SP47808	7.49E-01	8.32E-01	8.21E-01	8.88E-01	1.21E+00	0.00E+00
SP48850	5.19E-01	9.90E-01	1.07E+00	1.69E+00	1.96E+00	1.04E-01
SP48189	9.05E-01	1.44E+00	1.54E+00	1.15E+00	1.13E+00	0.00E+00
SP48073	7.34E-01	6.65E-01	8.37E-01	7.33E-01	9.97E-01	1.00E-02
SP48008	6.54E-01	1.41E+00	1.95E+00	1.09E+00	1.41E+00	0.00E+00
SP48504	7.14E-01	1.22E+00	1.44E+00	6.92E-01	1.04E+00	0.00E+00
SP48534	9.28E-01	7.98E-01	8.87E-01	9.49E-01	1.24E+00	0.00E+00
SP48010	5.47E-01	4.67E-01	8.23E-01	8.18E-01	8.78E-01	0.00E+00
SP79365	2.07E-01	2.14E-01	1.04E-01	1.89E-01	1.11E-01	0.00E+00
SP79237	3.55E-02	2.13E-01	1.91E-01	1.78E-01	2.33E-01	0.00E+00
SP79462	1.78E-01	0.00E+00	0.00E+00	2.26E-01	2.81E-01	5.44E-02
SP79201	1.69E-01	0.00E+00	2.35E-01	2.66E-01	3.81E-01	8.01E-02
SP79371	1.97E-01	0.00E+00	1.26E-01	1.43E-01	2.03E-01	2.07E-01
SP79439	1.02E-01	3.67E-02	1.13E-01	1.79E-01	2.19E-01	4.52E-02
SP79175	0.00E+00	0.00E+00	9.98E-02	1.32E-01	1.46E-01	4.45E-02
SP79354	1.15E-01	0.00E+00	1.41E-01	1.64E-01	2.67E-01	2.02E-01
SP79184	1.48E-01	1.73E-01	2.09E-01	1.62E-01	9.34E-02	5.34E-02
SP79312	2.33E-01	3.13E-01	2.37E-01	1.22E-01	2.81E-01	0.00E+00
SP79252	6.45E-02	1.79E-01	1.53E-01	1.48E-01	1.70E-01	0.00E+00
SP79294	2.50E-01	2.83E-01	8.57E-02	3.23E-01	4.05E-01	1.67E-01
SP79246	2.53E-01	2.36E-01	1.89E-01	2.20E-01	3.06E-01	0.00E+00
SP79458	4.93E-02	1.98E-01	2.01E-01	2.78E-01	2.79E-01	2.51E-01
SP79222	2.95E-01	2.83E-01	2.80E-01	3.06E-01	4.67E-01	2.27E-01
SP79178	0.00E+00	1.79E-01	6.31E-02	1.80E-01	2.51E-01	1.96E-01
SP79474	1.51E-01	2.31E-01	1.16E-01	3.26E-02	1.99E-01	0.00E+00
SP79387	8.24E-02	2.00E-02	9.32E-02	4.73E-02	1.29E-01	6.86E-02
SP79306	1.38E-01	0.00E+00	1.99E-01	3.74E-01	4.08E-01	0.00E+00
SP79270	7.52E-02	1.08E-01	0.00E+00	3.21E-01	3.28E-01	2.28E-01
SP79210	8.11E-02	1.18E-01	0.00E+00	7.67E-02	9.26E-02	3.15E-02
SP79427	1.24E-01	0.00E+00	1.68E-01	1.15E-01	8.08E-02	8.63E-02
SP79297	1.86E-01	8.66E-02	2.18E-01	3.56E-01	3.69E-01	3.00E-02
SP79368	1.84E-01	0.00E+00	1.22E-01	1.55E-01	2.07E-01	7.44E-02
SP79351	2.06E-01	1.68E-01	1.07E-01	3.59E-02	2.37E-01	0.00E+00
SP79300	9.91E-02	1.05E-01	0.00E+00	6.87E-02	1.14E-01	0.00E+00
SP79435	1.12E-01	1.33E-01	1.48E-01	2.24E-01	2.19E-01	9.89E-02
SP79288	9.27E-02	0.00E+00	1.85E-01	2.30E-01	2.23E-01	0.00E+00
SP79447	8.79E-02	4.64E-02	1.88E-01	1.06E-01	1.38E-01	1.44E-01
SP79403	0.00E+00	8.16E-02	1.01E-01	7.54E-02	1.28E-01	4.08E-02
SP79377	1.26E-01	1.72E-01	1.16E-01	1.86E-01	2.37E-01	0.00E+00
SP79327	6.58E-02	0.00E+00	1.00E-02	6.65E-02	0.00E+00	0.00E+00
SP79324	0.00E+00	8.62E-02	9.04E-02	6.08E-02	9.40E-02	0.00E+00
SP79359	0.00E+00	9.81E-02	9.13E-02	1.52E-01	1.71E-01	5.67E-02
SP79330	8.65E-02	0.00E+00	2.97E-02	1.15E-01	0.00E+00	5.92E-02
SP79391	1.88E-01	2.41E-01	2.58E-01	1.82E-01	4.13E-01	0.00E+00
SP79399	8.34E-02	0.00E+00	0.00E+00	6.07E-02	9.86E-02	0.00E+00
SP79243	3.14E-02	2.19E-02	0.00E+00	0.00E+00	0.00E+00	2.39E-02
SP79192	1.26E-01	1.26E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00
SP79395	3.12E-01	2.00E-01	3.07E-01	5.45E-01	6.19E-01	3.00E-02
SP79195	1.37E-01	0.00E+00	1.47E-01	0.00E+00	1.98E-01	8.02E-02
SP79318	0.00E+00	0.00E+00	1.53E-01	2.21E-01	2.17E-01	6.00E-02
SP79282	1.64E-01	1.48E-01	2.46E-01	3.60E-01	3.77E-01	3.59E-02
SP79261	8.34E-02	0.00E+00	8.35E-02	0.00E+00	0.00E+00	9.99E-02
SP79228	1.36E-01	1.62E-01	0.00E+00	1.80E-01	2.74E-01	1.77E-01
SP79431	1.88E-01	1.37E-01	1.25E-01	2.30E-01	2.73E-01	0.00E+00
SP79172	1.66E-01	1.77E-01	1.78E-01	2.22E-01	3.46E-01	1.83E-01
SP79234	2.20E-01	2.56E-01	2.01E-01	6.71E-01	7.66E-01	2.01E-01
SP79345	1.18E-01	1.61E-01	6.03E-02	1.77E-01	1.87E-01	1.12E-01
SP79342	1.17E-01	1.90E-01	1.49E-01	2.47E-01	2.48E-01	0.00E+00
SP79415	2.09E-01	1.31E-01	2.24E-01	4.48E-01	3.56E-01	2.21E-01
SP79407	2.43E-01	2.55E-01	2.05E-01	2.00E-02	2.75E-01	0.00E+00
SP79374	8.28E-02	0.00E+00	0.00E+00	1.02E-01	9.17E-02	0.00E+00
SP79291	9.27E-02	0.00E+00	9.27E-02	0.00E+00	0.00E+00	0.00E+00
SP79336	2.58E-01	1.43E-01	2.95E-01	3.87E-01	5.39E-01	2.23E-01
SP79380	1.86E-01	1.36E-01	1.01E-01	2.49E-01	2.71E-01	1.61E-01
SP79455	2.30E-01	1.99E-01	2.42E-01	3.97E-01	4.08E-01	3.71E-02
SP79181	9.67E-02	1.43E-01	1.82E-01	1.93E-01	1.46E-01	0.00E+00
SP79207	2.02E-01	1.57E-01	0.00E+00	0.00E+00	1.68E-01	1.00E-02
SP79190	9.55E-02	9.20E-02	1.96E-01	4.42E-01	4.54E-01	1.94E-01
SP79303	1.33E-01	0.00E+00	0.00E+00	1.71E-01	1.74E-01	1.18E-01
SP79258	8.92E-02	1.03E-01	1.43E-01	1.16E-01	0.00E+00	0.00E+00
SP79249	1.75E-01	0.00E+00	2.02E-01	1.82E-01	3.12E-01	1.42E-01
SP79321	9.37E-02	1.51E-01	1.18E-01	1.62E-01	1.47E-01	1.38E-01
SP79423	5.00E-02	2.20E-01	2.17E-01	1.03E-01	1.99E-01	7.00E-02
SP79219	1.64E-01	0.00E+00	0.00E+00	1.99E-01	2.39E-01	1.25E-01
SP79240	3.43E-02	1.26E-01	0.00E+00	6.82E-02	1.36E-01	1.69E-01
SP79255	1.63E-01	0.00E+00	9.57E-02	1.65E-01	2.10E-01	8.51E-02
SP79466	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.55E-02	3.43E-02
SP79357	0.00E+00	0.00E+00	0.00E+00	3.27E-02	3.27E-02	0.00E+00
SP79443	0.00E+00	0.00E+00	1.67E-01	2.63E-01	2.63E-01	1.32E-01
SP79285	3.38E-01	2.57E-01	2.79E-01	3.63E-01	3.76E-01	2.00E-01
SP79470	2.31E-01	1.65E-01	0.00E+00	8.33E-02	2.85E-01	1.49E-01
SP79309	1.17E-01	1.13E-01	1.27E-01	1.55E-01	8.68E-02	0.00E+00
SP79383	0.00E+00	2.28E-01	7.98E-02	5.02E-01	4.90E-01	9.46E-02
SP79187	2.94E-01	2.40E-01	2.94E-01	4.45E-02	3.57E-01	7.06E-02
SP79315	8.76E-02	9.63E-02	0.00E+00	8.16E-02	2.23E-02	0.00E+00
SP79264	1.34E-01	1.18E-01	2.34E-01	3.15E-01	2.64E-01	0.00E+00
SP79333	3.51E-01	2.33E-01	3.72E-01	5.18E-01	4.34E-01	8.00E-02
SP79204	1.56E-01	2.17E-01	2.39E-01	3.08E-01	1.73E-01	7.00E-02
SP79419	1.22E-01	1.90E-01	2.00E-01	9.36E-02	2.33E-01	2.23E-02
SP79198	1.85E-01	2.96E-01	3.59E-01	3.59E-01	3.94E-01	0.00E+00
SP79339	9.22E-02	1.16E-01	1.58E-01	4.33E-02	8.07E-02	1.36E-01
SP79411	0.00E+00	0.00E+00	1.05E-01	9.16E-02	1.26E-01	2.00E-02
SP79279	2.50E-01	2.45E-01	8.68E-02	0.00E+00	2.30E-01	1.39E-01
SP79451	0.00E+00	0.00E+00	5.92E-02	4.35E-02	6.71E-02	1.41E-02
SP79231	2.27E-01	2.05E-01	1.58E-01	3.22E-01	4.60E-01	3.61E-01
SP79225	8.33E-02	1.11E-01	6.57E-02	8.48E-02	3.00E-02	3.15E-02
SP79267	1.53E-01	1.40E-01	1.81E-01	1.96E-01	2.58E-01	0.00E+00
CPCT02030434T	1.32E+00	1.83E+00	1.11E+00	2.08E+00	2.10E+00	1.91E+00
CPCT02060161T	7.64E-01	8.07E-01	1.04E+00	1.51E+00	1.09E+00	1.52E+00
