Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
CPCT02020512T	149	7	12	0	0	19	427	15	7	39	0	10	0	271	0	0	30
CPCT02110031T	199	11	0	122	0	87	233	37	39	103	0	0	0	0	0	0	414
CPCT02030347T	84099	0	71848	11371	0	0	0	0	0	0	0	0	0	0	0	0	0
CPCT02050179T	742	57	0	632	0	99	1208	33	41	215	0	56	0	0	0	0	0
CPCT02010591T	0	59	0	216	0	0	309	77	12	122	42	78	0	0	128	0	7
CPCT02170007T	582	0	0	122	0	104	0	36	71	296	56	190	7	0	209	0	0
CPCT02210025T	587	41	0	0	0	310	0	519	55	408	76	54	53	0	0	0	9
CPCT02030376T	108	0	8	394	0	188	0	31	76	138	90	87	9	0	9	0	0
CPCT02050110T	257	2	26	503	0	584	285	170	75	141	50	141	0	0	0	0	68
CPCT02030318T	767	115	0	658	0	729	0	32	52	158	153	121	0	0	0	0	0
CPCT02100056T	382	0	0	42	0	0	0	38	36	86	76	78	0	0	0	0	10
CPCT02030326T	669	0	0	0	0	452	0	111	63	111	143	37	0	0	0	0	29
CPCT02120007T	578	71	15	0	0	94	28	366	29	208	145	0	0	523	0	0	0
WIDE01010573T	688	0	0	0	0	287	130	49	139	111	0	210	275	0	436	0	12
WIDE01010693T	226	26	0	260	0	281	0	87	10	77	93	25	0	0	0	0	30
