MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
4:Del:R:2	3.67E-06	2.56E-06	2.41E-05	9.39E-05	1.08E-04	5.36E-05	4.80E-05
4:Del:R:3	3.69E-06	2.68E-06	1.52E-05	6.82E-05	5.91E-05	3.29E-05	2.80E-05
4:Del:R:4	4.90E-06	1.48E-06	3.02E-05	2.03E-05	3.93E-05	1.33E-06	1.05E-09
4:Del:R:5	2.46E-06	1.84E-06	7.10E-06	3.28E-05	2.53E-05	2.52E-07	4.30E-09
5:Del:R:0	1.47E-06	1.86E-06	9.50E-05	4.34E-04	2.60E-04	1.77E-04	3.10E-04
5:Del:R:1	4.97E-06	3.66E-06	7.21E-05	1.87E-04	1.53E-04	5.80E-05	1.06E-04
5:Del:R:2	2.16E-06	2.24E-06	2.00E-05	7.12E-05	4.12E-05	1.24E-05	3.95E-05
5:Del:R:3	1.66E-06	8.43E-07	7.99E-06	4.27E-05	2.10E-05	2.17E-05	2.12E-05
5:Del:R:4	1.70E-06	4.41E-07	5.13E-06	1.77E-05	1.88E-06	2.82E-06	1.86E-09
5:Del:R:5	4.50E-07	1.28E-06	5.29E-06	1.45E-05	3.42E-06	4.19E-07	9.91E-06
2:Ins:R:0	9.22E-06	1.54E-05	8.01E-05	2.54E-04	1.11E-04	1.59E-04	1.95E-05
2:Ins:R:1	4.01E-06	9.20E-06	8.37E-05	1.09E-04	1.25E-04	8.53E-05	4.27E-05
2:Ins:R:2	5.42E-06	1.13E-05	5.54E-05	7.93E-05	7.85E-05	4.43E-05	5.82E-05
2:Ins:R:3	6.15E-06	4.59E-05	2.14E-05	7.59E-05	3.54E-05	5.94E-05	2.99E-05
2:Ins:R:4	1.16E-05	1.02E-04	7.83E-05	1.10E-04	6.22E-05	7.23E-05	3.66E-05
2:Ins:R:5	8.21E-05	1.71E-04	2.46E-04	3.92E-04	1.42E-05	1.42E-04	8.41E-05
3:Ins:R:0	0.00E+00	9.61E-06	4.29E-05	1.58E-04	7.38E-05	1.28E-04	1.33E-05
3:Ins:R:1	1.14E-06	3.34E-06	5.13E-05	1.16E-04	1.14E-04	1.19E-04	5.96E-05
3:Ins:R:2	1.31E-06	1.32E-05	1.51E-05	4.03E-05	4.36E-05	3.74E-05	3.09E-05
3:Ins:R:3	1.48E-06	2.12E-05	9.52E-06	9.40E-06	1.13E-05	2.21E-05	8.81E-06
3:Ins:R:4	2.87E-06	1.39E-05	1.66E-05	3.14E-05	1.98E-05	1.27E-05	3.71E-10
3:Ins:R:5	8.96E-06	1.96E-05	5.27E-05	6.71E-05	6.16E-05	8.02E-05	9.41E-06
4:Ins:R:0	1.49E-07	1.58E-05	4.69E-05	2.26E-04	7.53E-05	1.34E-04	8.70E-06
4:Ins:R:1	7.23E-07	4.51E-06	8.25E-05	1.33E-04	1.25E-04	9.45E-05	5.05E-05
4:Ins:R:2	1.91E-06	1.73E-05	1.15E-05	4.00E-05	3.94E-05	2.98E-05	3.02E-05
4:Ins:R:3	3.06E-06	4.41E-05	1.91E-05	3.35E-05	6.93E-06	2.57E-05	1.46E-05
4:Ins:R:4	2.83E-06	3.18E-05	1.87E-05	6.40E-05	4.02E-05	5.52E-05	2.10E-05
4:Ins:R:5	5.93E-06	9.45E-06	5.79E-05	7.51E-05	5.51E-05	9.88E-06	4.84E-10
5:Ins:R:0	0.00E+00	4.01E-05	0.00E+00	1.02E-03	1.10E-09	3.53E-05	5.44E-05
5:Ins:R:1	1.26E-06	1.37E-05	3.19E-04	4.30E-04	3.96E-04	2.71E-04	1.52E-04
5:Ins:R:2	3.12E-07	1.94E-05	1.19E-05	5.13E-05	4.38E-05	3.09E-05	4.03E-05
5:Ins:R:3	9.69E-07	7.92E-06	1.16E-05	3.27E-05	2.80E-05	1.46E-05	0.00E+00
5:Ins:R:4	1.15E-06	4.15E-06	1.85E-05	2.69E-05	1.41E-05	2.31E-05	1.30E-09
5:Ins:R:5	6.71E-07	1.54E-06	1.25E-05	1.71E-05	1.34E-05	1.71E-05	1.24E-06
2:Del:M:1	1.31E-05	6.50E-06	1.56E-04	3.32E-04	3.65E-04	1.35E-04	1.09E-04
3:Del:M:1	2.88E-06	1.99E-06	2.68E-05	9.87E-05	8.99E-05	6.91E-05	6.49E-05
3:Del:M:2	1.37E-05	3.93E-06	1.11E-04	1.87E-04	1.80E-04	1.34E-04	1.06E-04
4:Del:M:1	4.02E-06	2.93E-06	4.26E-05	1.14E-04	9.71E-05	5.71E-05	7.24E-05
4:Del:M:2	7.45E-06	3.74E-07	6.70E-05	1.61E-04	1.67E-04	6.80E-05	9.82E-05
4:Del:M:3	6.12E-06	3.01E-06	4.06E-05	2.24E-04	2.27E-04	1.33E-04	1.10E-04
5:Del:M:1	1.00E-06	4.60E-06	8.92E-05	2.79E-04	2.58E-04	1.77E-04	4.34E-04
5:Del:M:2	3.57E-06	2.01E-06	2.84E-05	2.47E-04	2.55E-04	1.86E-04	6.63E-04
5:Del:M:3	5.08E-06	2.45E-06	6.19E-05	1.80E-04	9.50E-06	1.23E-04	5.14E-04
5:Del:M:4	2.50E-06	2.12E-06	5.14E-05	1.04E-04	1.52E-04	8.42E-05	3.43E-04
5:Del:M:5	1.28E-06	3.70E-06	8.75E-05	1.75E-04	1.70E-04	1.34E-04	3.31E-04
