Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP18310	1.86E+03	1.98E+03	1.70E+02	5.53E+02	4.00E+01	4.72E+00	0.00E+00	1.43E+00
SP17172	2.31E+02	2.06E+02	6.27E+01	4.80E+01	1.25E+01	3.31E+00	1.52E+00	1.24E+00
SP96133	8.73E+02	8.90E+02	9.11E+01	2.42E+02	3.60E+01	3.25E+00	3.79E+00	1.70E+00
SP110242	1.55E+03	1.69E+03	2.03E+02	4.68E+02	4.38E+01	6.11E+00	0.00E+00	2.55E+00
SP114330	6.42E+00	2.03E+01	6.70E+00	1.83E+01	1.92E+00	6.04E-01	1.79E+00	1.36E+00
SP21017	1.42E+03	1.53E+03	1.52E+02	4.18E+02	4.13E+01	5.08E+00	0.00E+00	9.73E-01
SP22383	8.43E+02	8.60E+02	1.01E+02	2.36E+02	4.80E+01	2.79E+00	3.95E+00	1.52E+00
SP81312	5.33E+01	1.00E+01	5.39E+01	3.91E+00	1.07E+01	4.11E+00	3.19E+00	1.02E+00
SP22031	2.39E+01	1.28E+01	2.24E+01	1.30E+01	7.49E-01	1.82E+00	7.23E-01	9.48E-01
SP96112	3.78E+00	1.46E+01	3.53E+00	1.27E+01	1.38E+00	2.69E-01	1.49E+00	1.22E+00
SP19215	9.00E+02	9.50E+02	9.44E+01	2.60E+02	5.55E+01	2.45E+00	2.43E-01	2.98E-01
SP96120	9.76E+00	3.30E+01	9.02E+00	3.09E+01	2.18E+00	1.71E+00	2.41E+00	2.05E+00
SP16886	4.22E+01	5.91E+00	4.11E+01	9.91E+00	4.92E+00	4.33E+00	2.60E+00	1.60E+00
SP96124	7.09E+00	2.71E+01	9.34E+00	2.77E+01	8.87E-01	4.55E-01	1.84E+00	1.32E+00
SP19295	2.67E+01	2.11E+01	2.39E+01	1.98E+01	2.69E+00	1.97E+00	2.01E+00	1.31E+00
SP19670	6.17E+00	2.21E+01	6.83E+00	2.09E+01	1.25E+00	5.70E-01	1.36E+00	1.45E+00
SP17905	1.67E+02	7.94E-01	1.51E+02	2.82E-01	1.52E+02	7.03E+00	1.44E+01	0.00E+00
SP16934	6.77E+00	2.33E+01	4.54E+00	2.00E+01	1.54E+00	1.77E+00	1.97E+00	1.30E+00
SP20993	9.34E+00	3.25E+01	1.04E+01	3.14E+01	1.71E+00	1.50E+00	2.09E+00	1.35E+00
SP19983	9.70E+00	4.28E+01	7.78E+00	3.88E+01	2.36E+00	2.04E+00	2.38E+00	1.90E+00
SP18121	9.29E+02	1.05E+03	2.03E+02	2.88E+02	3.70E+01	9.46E+00	0.00E+00	0.00E+00
SP96122	1.13E+01	4.28E+01	1.11E+01	3.95E+01	1.30E+00	9.58E-01	2.40E+00	1.99E+00
SP119755	8.87E+00	3.33E+01	6.53E+00	2.94E+01	2.22E+00	1.30E+00	2.51E+00	2.00E+00
SP96126	1.52E+01	3.61E+01	2.04E+01	3.97E+01	2.69E-01	8.59E-01	1.84E+00	1.77E+00
SP19606	4.88E+00	1.51E+01	3.68E+00	1.13E+01	1.98E+00	1.38E+00	1.67E+00	1.64E+00
SP96118	1.43E+02	1.63E+02	1.96E+01	4.45E+01	1.18E+01	0.00E+00	1.34E+00	1.07E+00
SP21528	6.75E+00	2.12E+01	6.81E+00	1.92E+01	1.55E+00	8.01E-01	1.49E+00	1.46E+00
SP21400	7.11E+01	4.49E+00	6.56E+01	7.93E+00	8.40E+00	3.81E+00	2.11E+00	9.24E-01
SP23078	4.15E+00	1.47E+01	3.62E+00	1.18E+01	2.30E+00	2.35E+00	1.66E+00	2.15E+00
SP17430	2.56E+00	1.36E+01	3.20E+00	1.16E+01	1.70E+00	5.68E-01	1.43E+00	1.57E+00
SP96110	6.69E+00	2.51E+01	4.48E+00	2.03E+01	1.94E+00	1.11E+00	1.97E+00	1.69E+00
SP18946	7.00E+01	1.33E+01	6.94E+01	4.22E+00	3.47E+01	3.56E+00	3.93E+00	1.89E+00
SP21057	7.19E+00	3.00E+01	5.60E+00	2.42E+01	2.28E+00	1.35E+00	2.69E+00	2.78E+00
SP22750	6.84E+00	2.33E+01	5.92E+00	2.05E+01	1.44E+00	8.18E-01	2.05E+00	1.52E+00
SP19750	7.80E+00	1.88E+01	7.98E+00	1.76E+01	1.29E+00	5.86E-01	1.19E+00	1.20E+00
SP17016	6.73E+00	3.33E+01	4.87E+00	2.80E+01	1.71E+00	5.19E-01	2.10E+00	1.42E+00
SP16958	1.16E+01	6.42E+01	1.15E+01	5.96E+01	4.58E+00	6.50E-01	2.75E+00	4.62E+00
SP17329	4.79E+00	1.47E+01	3.31E+00	1.04E+01	2.07E+00	6.97E-01	1.08E+00	1.03E+00
SP96116	7.00E+00	2.42E+01	8.26E+00	2.32E+01	1.14E+00	7.68E-01	1.34E+00	1.39E+00
SP96129	8.76E+00	4.02E+01	8.01E+00	3.50E+01	2.61E+00	6.04E-01	2.27E+00	2.28E+00
SP21193	5.39E+00	1.68E+01	3.89E+00	1.26E+01	1.79E+00	5.96E-01	1.60E+00	1.80E+00
SP18787	1.32E+01	4.09E+01	1.38E+01	3.75E+01	1.49E+00	6.04E-01	2.31E+00	2.57E+00
SP96114	6.30E+00	2.39E+01	6.08E+00	2.22E+01	1.70E+00	1.29E+00	1.79E+00	1.69E+00
SP19582	2.99E+00	7.81E+00	3.38E+00	4.80E+00	1.75E+00	7.64E-01	1.12E+00	1.25E+00
SP17294	9.77E+00	2.90E+01	8.36E+00	2.52E+01	2.04E+00	1.80E+00	2.05E+00	1.68E+00
SP80367	1.62E+00	3.73E+00	3.60E+00	4.42E+00	1.72E+00	2.63E+00	1.60E+00	1.41E+00
SP82087	4.86E+00	1.84E+01	4.63E+00	1.63E+01	1.40E+00	1.26E+00	1.74E+00	1.20E+00
SP80615	1.20E+02	3.52E+00	1.07E+02	7.25E+00	2.90E+01	8.11E+00	4.36E+00	3.06E+00
SP80271	6.82E+00	2.31E+01	5.58E+00	2.00E+01	1.75E+00	7.88E-01	1.66E+00	1.81E+00
SP81172	6.80E+00	1.35E+01	5.77E+00	6.70E+00	3.79E+00	1.62E+00	1.54E+00	1.73E+00
SP81840	1.11E+01	3.13E+01	1.02E+01	2.86E+01	2.35E+00	6.61E-01	1.52E+00	2.37E+00
SP80657	4.18E+00	1.08E+01	3.85E+00	8.56E+00	1.26E+00	6.05E-01	1.25E+00	1.15E+00
SP81494	6.30E+00	1.12E+01	6.26E+00	6.15E+00	3.45E+00	1.07E+00	1.77E+00	1.90E+00
SP81711	1.20E+01	3.19E+01	7.79E+00	2.60E+01	4.04E+00	1.46E+00	2.11E+00	3.64E+00
SP80423	6.59E+00	2.76E+01	4.66E+00	1.99E+01	2.38E+00	7.00E-01	2.11E+00	1.94E+00
SP80754	8.82E+00	2.10E+01	7.12E+00	1.15E+01	4.60E+00	5.18E-01	1.42E+00	3.17E+00
SP81440	1.50E+00	8.44E+00	2.95E+00	8.42E+00	1.14E+00	6.71E-01	9.21E-01	9.26E-01
SP80950	5.10E+00	1.93E+01	3.44E+00	1.56E+01	1.12E+00	2.93E-01	1.49E+00	1.20E+00
SP82103	8.36E+00	2.28E+01	9.14E+00	2.26E+01	1.56E+00	4.76E-01	1.44E+00	1.13E+00
SP81137	5.59E+00	1.35E+01	9.24E+00	1.85E+01	2.90E+00	6.21E+00	1.16E+00	3.13E+00
DRUP01010006T	5.94E+00	3.14E+01	8.50E+00	3.08E+01	1.95E+00	1.07E+00	1.71E+00	3.19E+00
CPCT02020319T	6.10E+00	3.71E+01	8.99E+00	3.68E+01	1.14E+00	1.49E+00	1.71E+00	3.16E+00
CPCT02040021T	5.52E+00	3.44E+01	8.30E+00	3.60E+01	1.89E+00	1.46E+00	1.33E+00	2.54E+00
CPCT02110003T	3.82E+00	1.76E+01	8.52E+00	2.00E+01	1.03E+00	6.45E-01	1.09E+00	2.06E+00
CPCT02140012T	1.36E+01	3.38E+01	1.65E+01	2.44E+01	1.19E+01	1.28E+00	2.29E+00	2.96E+00
CPCT02040027T	6.04E+00	3.62E+01	8.83E+00	3.94E+01	1.93E+00	1.57E+00	1.67E+00	3.90E+00
CPCT02100013T	6.93E+00	2.64E+01	8.16E+00	2.11E+01	1.11E+01	9.54E-01	3.11E+00	9.10E+00
CPCT02050048T	5.71E+00	1.66E+01	6.75E+00	1.83E+01	2.46E+00	1.22E+00	1.54E+00	3.63E+00
CPCT02060015T	6.10E+00	3.75E+01	8.22E+00	3.70E+01	1.86E+00	1.48E+00	1.70E+00	3.47E+00
CPCT02010397T	6.78E+00	4.37E+01	1.16E+01	4.60E+01	2.57E+00	9.31E-01	1.98E+00	3.14E+00
CPCT02040040T	5.58E+00	3.15E+01	1.03E+01	3.32E+01	1.64E+00	1.73E+00	1.51E+00	3.45E+00
CPCT02110008T	6.96E+00	5.01E+01	7.49E+00	4.84E+01	3.20E+00	8.76E-01	1.81E+00	4.62E+00
CPCT02050057T	8.90E+00	4.36E+01	1.50E+01	4.51E+01	1.05E+00	8.99E-01	1.84E+00	3.44E+00
CPCT02050061T	3.51E+00	1.61E+01	5.03E+00	1.58E+01	2.03E+00	8.49E-01	1.22E+00	1.76E+00
CPCT02110011T	4.94E+00	2.33E+01	7.27E+00	2.41E+01	1.51E+00	8.22E-01	1.45E+00	1.41E+00
CPCT02020383T	4.47E+00	2.45E+01	5.03E+00	2.45E+01	3.02E+00	1.59E+00	1.57E+00	2.85E+00
CPCT02010414T	4.96E+00	2.94E+01	5.02E+00	2.68E+01	2.40E+00	2.23E+00	1.92E+00	2.72E+00
CPCT02210001T	6.24E+00	2.99E+01	7.38E+00	2.97E+01	1.77E+00	9.90E-01	1.48E+00	2.25E+00
CPCT02210003T	7.39E+00	4.05E+01	1.41E+01	4.33E+01	2.80E+00	1.13E+00	2.36E+00	3.06E+00
CPCT02330007T	3.37E+00	1.99E+01	7.56E+00	2.13E+01	2.04E+00	2.06E+00	1.44E+00	3.58E+00
CPCT02050068T	5.39E+00	1.66E+01	5.22E+00	1.14E+01	3.89E+00	4.42E-01	1.37E+00	1.79E+00
CPCT02050075T	5.61E+00	3.78E+01	6.62E+00	3.48E+01	2.83E+00	2.71E+00	2.29E+00	3.67E+00
CPCT02040058T	5.77E+00	4.14E+01	7.94E+00	3.91E+01	2.54E+00	2.10E+00	1.69E+00	3.88E+00
CPCT02330009T	4.28E+00	2.09E+01	4.93E+00	2.01E+01	1.40E+00	6.14E-01	1.13E+00	1.30E+00
DRUP01010007T	8.17E+00	3.90E+01	8.20E+00	4.23E+01	2.65E+00	2.54E+00	2.02E+00	3.87E+00
DRUP01070001T	1.62E+03	1.74E+03	1.50E+02	4.85E+02	4.56E+01	3.46E+00	5.85E+00	6.07E+00
CPCT02040021TII	7.12E+00	4.06E+01	1.03E+01	4.24E+01	1.98E+00	1.33E+00	1.49E+00	3.61E+00
CPCT02340048T	5.61E+00	3.24E+01	8.67E+00	3.15E+01	3.13E+00	2.50E+00	2.14E+00	3.87E+00
CPCT02330131T	3.82E+00	2.40E+01	3.89E+00	2.31E+01	2.42E+00	1.15E+00	1.98E+00	2.19E+00
CPCT02190027T	4.30E+00	2.98E+01	5.22E+00	2.78E+01	2.70E+00	1.18E+00	1.87E+00	3.41E+00
CPCT02050300T	5.31E+00	3.54E+01	8.27E+00	3.31E+01	2.85E+00	1.33E+00	1.90E+00	3.35E+00
DRUP01070063T	4.74E+00	1.47E+01	7.26E+00	1.50E+01	1.35E+01	6.64E+00	3.95E+00	1.09E+01
CPCT02060160T	6.40E+00	1.19E+01	6.87E+00	1.10E+01	4.80E+00	1.28E+00	2.26E+00	6.16E+00
CPCT02030443T	7.26E+00	2.99E+01	9.01E+00	2.38E+01	5.83E+00	2.51E+00	2.02E+00	2.97E+00
CPCT02020651T	6.04E+00	3.76E+01	1.08E+01	3.76E+01	2.11E+00	2.10E+00	1.88E+00	3.80E+00
DRUP01090009T	3.67E+00	1.61E+01	6.39E+00	1.80E+01	2.84E+00	1.51E+00	1.78E+00	3.31E+00
CPCT02070273T	4.46E+00	2.17E+01	9.83E+00	2.39E+01	3.52E+00	2.06E+00	1.77E+00	4.14E+00
CPCT02210041T	3.74E+00	2.56E+01	4.82E+00	2.46E+01	2.62E+00	1.70E+00	1.28E+00	3.34E+00
CPCT02010750TII	5.77E+00	2.82E+01	9.60E+00	3.12E+01	2.08E+00	1.93E+00	1.61E+00	2.98E+00
CPCT02160059T	4.21E+00	2.29E+01	9.74E+00	2.62E+01	2.32E+00	8.00E-01	1.49E+00	1.91E+00
DRUP01340003T	4.54E+00	9.50E+00	8.17E+00	1.51E+01	3.26E+00	7.95E+00	3.54E+00	5.97E+00
CPCT02080283T	7.22E+00	3.95E+01	6.60E+00	3.63E+01	3.67E+00	2.62E+00	2.41E+00	2.91E+00
DRUP01330002T	6.22E+00	3.36E+01	5.44E+00	2.85E+01	4.76E+00	1.58E+00	3.14E+00	3.68E+00
CPCT02330078T	9.69E+00	3.79E+01	1.37E+01	3.89E+01	1.31E+00	1.19E+00	2.81E+00	2.61E+00
CPCT02010730T	5.61E+00	3.04E+01	5.76E+00	2.82E+01	3.35E+00	1.59E+00	1.92E+00	2.76E+00
CPCT02050307T	6.48E+00	3.49E+01	4.64E+00	2.85E+01	4.45E+00	8.85E-01	1.40E+00	3.22E+00
DRUP01340004T	8.11E+00	4.45E+01	1.32E+01	4.76E+01	1.87E+00	1.94E+00	3.32E+00	4.17E+00
CPCT02120078T	4.43E+00	2.24E+01	8.70E+00	2.41E+01	1.48E+00	1.09E+00	3.23E+00	2.19E+00
CPCT02100139T	4.12E+00	2.23E+01	6.72E+00	2.25E+01	1.55E+00	1.15E+00	1.45E+00	2.83E+00
CPCT02230077T	7.37E+00	3.07E+01	8.43E+00	2.33E+01	5.78E+00	1.32E+00	4.14E+00	3.68E+00
CPCT02230078T	5.20E+00	2.57E+01	6.44E+00	2.46E+01	1.75E+00	2.06E+00	1.45E+00	3.13E+00
CPCT02010735T	4.81E+00	2.04E+01	6.45E+00	2.04E+01	1.65E+00	5.40E-01	1.37E+00	2.10E+00
DRUP01010051TII	7.59E+00	4.86E+01	1.24E+01	4.91E+01	1.55E+00	1.74E+00	2.15E+00	4.04E+00
CPCT02440004T	1.02E+01	6.01E+01	1.26E+01	5.77E+01	2.16E+00	9.13E-01	4.04E+00	3.50E+00
CPCT02220032T	1.16E+01	6.24E+01	8.69E+00	5.21E+01	6.70E+00	2.09E+00	3.12E+00	4.38E+00
CPCT02130031T	5.09E+00	2.88E+01	1.00E+01	3.05E+01	2.43E+00	1.40E+00	1.57E+00	6.65E+00
DRUP01020018T	6.41E+00	3.73E+01	7.37E+00	3.54E+01	3.12E+00	1.23E+00	2.52E+00	3.82E+00
CPCT02310005T	5.43E+00	2.87E+01	5.43E+00	2.35E+01	6.35E+00	6.18E-01	2.81E+00	4.93E+00
