Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
SP135416	2	26	0	4	3	4	1	27	4	13	0	9	0	2	13	7	1	0	11
SP117331	16	0	51	4	9	9	1	52	9	28	0	1	0	3	3	22	0	0	17
SP135468	4	0	5	0	0	4	0	7	4	24	0	2	3	0	0	7	0	0	0
SP135463	1	0	0	0	0	2	0	2	8	6	0	4	0	0	9	0	0	0	8
SP135422	10	11	20	0	13	10	1	24	15	13	0	10	14	0	9	18	0	0	5
SP135484	5	0	18	2	1	1	2	33	5	8	0	7	0	0	10	11	0	4	4
CPCT02030262T	37	44	62	0	13	12	7	7	15	4	0	2	34	27	12	0	2	13	53
CPCT02190001T	126	104	70	9	19	12	16	43	12	13	44	9	0	53	43	10	0	39	22
CPCT02160010T	75	130	224	11	22	1	11	37	14	0	65	0	0	56	1	21	7	28	51
CPCT02330006T	38	209	112	3	7	1	15	8	16	15	39	7	0	48	4	9	8	6	12
CPCT02030290T	37	214	0	46	816	42	12	123	54	0	67	0	11	127	26	56	3	18	104
CPCT02060058T	95	167	163	19	19	7	15	5	6	16	0	2	44	52	22	24	0	15	21
CPCT02130025T	229	276	85	17	11	3	41	21	24	11	0	13	160	50	29	0	0	12	25
CPCT02060167T	256	144	161	6	3	5	29	40	48	0	15	8	13	49	25	0	1	19	49
CPCT02090031T	14	111	2	0	459	0	0	42	52	10	70	0	50	43	7	12	4	9	0
CPCT02220061T	248	525	62	78	11	17	48	0	14	43	18	18	0	31	49	41	9	28	77
DRUP01020037T	28	174	84	0	681	2	26	64	128	24	280	4	0	52	0	9	7	33	44
CPCT02380033T	58	123	176	32	4	5	18	15	6	23	24	1	7	47	0	28	0	2	69
CPCT02100135T	94	161	102	11	5	0	16	19	28	27	0	13	0	34	16	22	0	6	3
CPCT02080286T	6	7	29	0	6	0	5	17	0	41	25	9	5	22	0	4	0	3	11
CPCT02380032T	247	154	47	9	18	22	25	14	18	37	0	9	30	62	8	0	0	3	52
CPCT02250006T	96	59	92	2	326	43	5	37	148	36	5	4	0	66	0	8	3	14	33
CPCT02050312T	62	40	176	7	0	6	10	11	19	7	45	10	5	43	13	15	0	9	21
CPCT02270017T	173	146	88	13	0	5	22	19	79	6	4	5	0	118	4	22	0	3	0
CPCT02060210T	68	245	0	5	16	20	20	25	36	44	0	5	0	85	25	0	1	12	0
CPCT02090039T	107	189	107	2	10	0	29	26	13	51	4	17	0	32	2	27	5	10	15
CPCT02110060T	92	213	199	11	22	5	16	12	24	2	35	0	18	67	11	8	0	11	5
CPCT02130044T	64	116	122	8	8	9	13	7	33	52	0	12	0	90	14	1	0	2	0
CPCT02130047T	400	309	112	2	40	30	22	24	42	47	0	3	10	109	61	25	8	22	0
WIDE01010068T	166	301	218	39	8	18	23	0	18	14	120	3	0	31	23	20	0	21	65
WIDE01010103T	8	33	34	3	7	0	8	4	18	9	0	3	0	14	2	13	2	6	12
CPCT02440009T	313	77	299	18	5	16	17	0	43	0	0	0	0	114	9	17	6	3	0
WIDE01010243T	38	42	127	7	5	0	14	13	27	40	0	6	1	23	6	7	4	4	38
CPCT02130079T	105	54	120	7	8	13	13	10	22	51	21	9	12	76	2	0	0	6	0
CPCT02130082T	38	81	293	27	17	1	16	0	12	34	0	13	0	81	0	28	1	6	100
CPCT02210054T	110	147	0	10	14	10	17	15	22	0	20	19	98	41	40	0	3	21	13
CPCT02120131T	200	153	68	6	1	2	10	24	44	0	0	2	0	90	18	5	12	3	0
CPCT02370030T	77	131	115	15	30	14	26	31	47	42	0	15	28	142	13	2	5	9	8
CPCT02090047T	10	144	235	0	1095	0	40	0	270	0	329	0	0	254	29	7	4	37	100
CPCT02130118T	156	178	79	5	4	0	22	6	18	12	8	3	123	50	3	0	2	18	4
CPCT02080238T	142	198	155	27	19	18	31	20	32	26	0	9	62	42	20	5	0	5	52
CPCT02130120T	107	223	245	24	24	0	35	60	43	0	8	15	43	95	28	6	1	3	20
CPCT02030501T	37	12	196	5	19	20	13	16	12	16	0	2	10	67	11	36	0	3	0
CPCT02190041T	399	231	222	8	27	21	59	64	4	0	49	2	0	44	10	18	7	16	94
CPCT02130133T	103	116	0	1	15	18	20	8	24	59	33	8	54	59	67	18	21	14	23
CPCT02130129T	64	0	152	13	3	5	11	13	4	0	24	3	0	41	31	11	1	2	8
CPCT02290049T	171	413	11	19	12	5	14	13	9	45	52	9	8	74	24	21	4	11	24
CPCT02380050T	60	133	32	0	6	1	24	18	35	61	0	1	38	106	7	22	0	13	0
CPCT02090060T	150	74	113	0	21	25	5	46	20	18	0	8	22	51	45	0	3	22	56
CPCT02210068T	42	146	70	11	249	25	13	44	123	39	22	14	0	81	26	21	7	32	37
CPCT02410012T	34	0	287	18	27	3	25	13	12	5	30	8	0	65	0	24	1	8	5
DRUP01090022T	64	300	4	0	605	12	19	34	127	8	206	3	0	98	11	42	0	32	7
CPCT02050246T	65	72	491	22	7	6	33	16	35	0	0	13	0	131	25	48	0	16	0
CPCT02050244T	195	246	109	3	3	14	25	0	32	16	0	12	154	100	7	0	5	122	16
CPCT02060111T	28	65	150	0	401	19	5	54	144	4	0	11	0	139	4	0	3	11	0
CPCT02050070T	26	18	50	18	9	8	17	0	26	24	0	3	4	81	16	12	5	9	9
CPCT02250001T	79	81	112	12	130	1	9	0	25	41	87	5	0	83	9	25	0	22	19
CPCT02070231T	97	81	163	0	11	12	8	61	28	0	0	13	95	56	15	0	0	7	3
CPCT02210016T	141454	10276	1323	31363	0	7041	2776	165	30	0	0	0	0	1078	0	0	2179	322	578
CPCT02070132T	121	183	60	5	10	8	7	21	1	1	0	21	63	28	24	0	0	42	6
CPCT02180029T	3	8	110	22	13	19	6	11	29	12	0	3	0	54	11	22	0	5	82
CPCT02050195T	37	30	87	2	14	6	14	26	45	101	65	0	2	28	0	0	0	16	0
CPCT02060107T	138	467	30	29	15	27	29	41	0	35	0	13	29	34	30	44	5	24	55
CPCT02070177T	27	128	0	14	0	15	11	7	7	20	0	6	0	34	9	0	5	6	77
CPCT02030366T	130	236	216	5	10	18	33	39	2	0	0	4	103	34	18	17	0	16	27
CPCT02050223T	113	148	118	9	5	24	0	21	19	35	0	2	0	90	18	14	0	7	0
CPCT02060116T	112	128	14	0	2	17	6	28	11	0	8	6	0	37	8	15	0	5	0
CPCT02050239T	164	194	53	3	7	5	25	11	47	53	53	11	2	80	26	38	0	22	16
CPCT02210031T	42	20	120	4	162	11	13	77	47	0	37	0	0	79	33	0	0	8	0
CPCT02230035T	156	165	248	14	8	11	28	18	39	0	0	8	43	101	20	0	10	3	46
CPCT02050089T	2230	1120	250	92	11	177	106	59	0	111	0	9	0	77	0	21	27	117	13
CPCT02180009T	74	0	63	28	1127	63	1	191	88	82	266	0	0	62	103	1	0	23	25
CPCT02330014T	26	42	72	10	2	0	2	5	11	8	0	11	0	13	0	24	2	2	9
CPCT02230001T	9	66	0	6	1	2	4	3	10	9	0	1	0	7	0	21	0	4	16
CPCT02040083T	45	10	197	4	2	7	31	19	21	23	32	11	0	51	7	6	5	3	65
CPCT02180020T	310	202	409	0	716	16	39	0	50	0	261	0	0	95	0	7	5	147	104
CPCT02050135T	123	130	338	19	911	14	40	0	152	0	51	17	35	169	77	0	3	47	54
CPCT02020483T	241	105	208	10	4	29	31	18	12	29	75	9	0	44	6	16	0	17	3
CPCT02080091T	92	304	81	32	5	9	21	31	21	28	0	8	0	16	24	42	0	25	40
CPCT02260012T	80	181	163	17	8	0	60	0	79	0	33	15	0	141	1	90	0	8	0
CPCT02210036T	150	206	604	18	11	15	56	0	82	17	53	10	0	178	0	11	0	15	0
CPCT02130014T	135	7	162	12	5	0	12	60	24	17	0	4	0	29	21	7	0	15	37
CPCT02130010T	161	123	197	14	10	18	29	26	69	8	108	20	0	65	34	30	4	13	30
CPCT02250002T	99	116	15	0	9	8	15	19	26	0	0	7	81	75	3	3	0	4	0
CPCT02090027T	66	65	53	6	5	18	2	0	6	43	0	0	0	16	0	12	5	8	18
DRUP01070119T	5894	1002	417	508	0	215	226	0	0	0	112	0	0	218	0	0	0	35	273
CPCT02050447T	109	177	232	6	20	13	18	19	1	0	26	10	0	15	30	15	1	11	85
CPCT02330135T	63	127	0	11	10	2	4	18	4	37	0	4	48	20	14	10	0	6	63
CPCT02200008T	88	114	66	1	8	0	13	19	8	0	43	7	0	8	30	1	11	12	0
CPCT02200009T	45	91	0	9	10	4	10	25	17	36	0	0	0	26	33	7	6	21	11
