MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
3:Del:R:3	0.00099695	0.00116749	0.00017156	0.00057840	0.00019508	0.00008603	0.00118158
3:Del:R:4	0.00023461	0.00009868	0.00030454	0.00003840	0.00026670	0.00039827	0.00097877
3:Del:R:5	0.00008754	0.00008383	0.00030153	0.00000270	0.00000046	0.00016699	0.00098837
4:Del:R:0	0.00216636	0.00078583	0.00003523	0.01060403	0.00582599	0.00381530	0.00766635
4:Del:R:1	0.00350130	0.00804611	0.00099369	0.01370627	0.00334008	0.00894005	0.01082981
4:Del:R:2	0.00108913	0.00162608	0.00058080	0.00266756	0.00010641	0.00060129	0.00468802
4:Del:R:3	0.00054470	0.00033944	0.00021917	0.00090671	0.00036649	0.00019638	0.00386514
4:Del:R:4	0.00038842	0.00041106	0.00004214	0.00020532	0.00001439	0.00057967	0.00020698
4:Del:R:5	0.00009198	0.00006972	0.00009295	0.00005485	0.00010373	0.00020356	0.00117554
5:Del:R:0	0.02248634	0.00006916	0.00054092	0.06504261	0.15510262	0.04014305	0.05448776
5:Del:R:1	0.00073930	0.00286989	0.00027855	0.00297091	0.00699037	0.00183517	0.01647542
5:Del:R:2	0.00071799	0.00052446	0.00009809	0.00036390	0.00058529	0.00001860	0.00207726
5:Del:R:3	0.00001269	0.00042279	0.00002804	0.00007004	0.00002691	0.00000254	0.00068712
5:Del:R:4	0.00016145	0.00001309	0.00001887	0.00000258	0.00001077	0.00000273	0.00025306
5:Del:R:5	0.00005525	0.00000001	0.00000000	0.00006981	0.00000002	0.00000077	0.00000000
2:Ins:R:0	0.00426133	0.00165902	0.00026636	0.00200534	0.00139364	0.00633905	0.04875431
2:Ins:R:1	0.00366022	0.00218680	0.00050516	0.00618710	0.00549954	0.00363594	0.00978507
2:Ins:R:2	0.00229177	0.00090592	0.00060519	0.00182869	0.00245028	0.00274008	0.00604669
2:Ins:R:3	0.00087000	0.00043461	0.00050735	0.00033096	0.00157436	0.00146834	0.00253875
2:Ins:R:4	0.00002419	0.00219094	0.00308341	0.00049802	0.00026211	0.00066869	0.00368780
2:Ins:R:5	0.00021603	0.01535125	0.01207364	0.00003642	0.00003492	0.00149764	0.02219972
3:Ins:R:0	0.00039456	0.00012251	0.00019363	0.00068127	0.00065214	0.00186568	0.01931823
3:Ins:R:1	0.00085402	0.00390909	0.00000000	0.00536524	0.00221446	0.00291164	0.00439595
3:Ins:R:2	0.00018931	0.00035161	0.00000679	0.00116682	0.00145304	0.00008288	0.00136874
3:Ins:R:3	0.00006850	0.00005235	0.00001322	0.00002196	0.00010308	0.00030867	0.00016806
3:Ins:R:4	0.00005123	0.00008259	0.00019716	0.00008952	0.00008141	0.00001813	0.00000376
3:Ins:R:5	0.00006796	0.00075904	0.00082079	0.00002086	0.00009495	0.00020058	0.00129313
4:Ins:R:0	0.00041660	0.00078701	0.00005046	0.00050212	0.00136475	0.00015796	0.03415967
4:Ins:R:1	0.00337210	0.00226093	0.00010184	0.00460558	0.00170143	0.00443060	0.00347303
4:Ins:R:2	0.00002332	0.00008812	0.00000000	0.00052180	0.00067868	0.00021510	0.00141083
4:Ins:R:3	0.00000855	0.00005369	0.00004550	0.00007505	0.00052459	0.00014640	0.00042917
4:Ins:R:4	0.00007841	0.00027919	0.00017890	0.00000000	0.00020639	0.00018302	0.00116589
4:Ins:R:5	0.00037622	0.00058417	0.00004231	0.00033130	0.00048941	0.00030550	0.00063516
5:Ins:R:0	0.00000000	0.00000000	0.00000647	0.00000005	0.00000032	0.00000001	0.26074206
5:Ins:R:1	0.01173813	0.01450754	0.00000000	0.01739150	0.02566577	0.00616193	0.01282962
5:Ins:R:2	0.00006174	0.00075725	0.00007381	0.00003854	0.00033051	0.00227497	0.00190289
5:Ins:R:3	0.00028863	0.00030449	0.00000000	0.00009730	0.00004201	0.00008830	0.00095348
5:Ins:R:4	0.00021087	0.00037696	0.00000000	0.00000552	0.00002522	0.00034503	0.00012827
5:Ins:R:5	0.00003837	0.00012828	0.00000000	0.00025464	0.00000697	0.00001286	0.00000488
2:Del:M:1	0.00839085	0.00642086	0.00213082	0.03288810	0.00705228	0.00960803	0.02086560
3:Del:M:1	0.00196865	0.00172474	0.00005296	0.01222106	0.00550744	0.00224457	0.00575167
3:Del:M:2	0.00378773	0.00593043	0.00102739	0.01219833	0.00676538	0.00199945	0.00409795
4:Del:M:1	0.00110889	0.00200946	0.00025878	0.00878747	0.00684795	0.00191269	0.00759096
4:Del:M:2	0.00050963	0.00431145	0.00053384	0.00779322	0.00814618	0.00462153	0.00403903
4:Del:M:3	0.00244038	0.00407488	0.00092030	0.01226075	0.00429862	0.00351285	0.00874671
5:Del:M:1	0.01498489	0.00129773	0.00011380	0.05385822	0.14219865	0.04021536	0.02855308
5:Del:M:2	0.00934580	0.00601998	0.00024356	0.01264107	0.14399771	0.02155410	0.01345670
5:Del:M:3	0.00374139	0.00411336	0.00006676	0.00344757	0.09946178	0.01050677	0.00444874
5:Del:M:4	0.00097922	0.00277584	0.00005800	0.00368665	0.05037657	0.00110054	0.00936417
5:Del:M:5	0.00183263	0.00558606	0.00023733	0.00055220	0.04508201	0.00288446	0.01758576
