Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
CPCT02370012T	3.01E+01	1.71E+01	1.56E+01	4.30E+00	1.26E+01	1.39E+01	1.37E+00	3.24E+01	4.07E+00	7.05E+00	6.23E+00	2.94E+00	2.71E+00
CPCT02240007TII	8.60E+00	8.26E+00	9.96E+00	1.71E+00	5.18E+00	1.37E+01	1.53E+00	3.26E+00	3.59E+00	1.34E+00	3.45E+00	1.68E+00	2.10E+00
CPCT02010747T	5.57E+00	4.47E+00	1.29E+01	1.63E+00	5.24E+00	1.63E+01	8.92E-01	4.07E+00	1.57E+00	9.84E-01	2.34E+00	1.30E+00	1.76E+00
CPCT02010750T	8.88E+00	9.76E+00	1.00E+01	1.45E+00	6.64E+00	1.36E+01	1.22E+00	3.50E+00	1.93E+00	1.21E+00	2.16E+00	1.23E+00	1.73E+00
CPCT02330092T	6.27E+00	6.31E+00	3.85E+00	1.48E+00	3.86E+00	4.59E+00	4.66E-01	2.54E+00	2.02E+00	1.22E+00	2.27E+00	1.06E+00	1.77E+00
DRUP01340017T	4.23E+03	4.27E+03	2.75E+02	1.13E+03	1.48E+02	3.61E+02	1.21E+01	7.58E+01	5.51E+01	2.44E+01	2.39E+01	7.17E+00	1.32E+01
CPCT02060259T	1.58E+01	1.49E+01	1.83E+01	2.83E+00	1.31E+01	2.49E+01	1.35E+00	6.41E+00	2.96E+00	1.69E+00	3.22E+00	1.65E+00	1.33E+00
CPCT02080197T	7.72E+00	8.54E+00	1.17E+01	2.27E+00	4.88E+00	1.29E+01	8.03E-01	4.64E+00	2.41E+00	2.50E+00	2.86E+00	1.67E+00	2.05E+00
CPCT02110059T	1.88E+01	1.86E+01	5.06E+00	3.28E+00	3.41E+00	5.76E+00	7.98E-01	3.12E+00	3.68E+00	1.28E+00	3.56E+00	1.34E+00	1.67E+00
CPCT02220076T	5.26E+00	5.31E+00	1.30E+01	1.88E+00	6.86E+00	1.71E+01	6.17E-01	4.42E+00	1.74E+00	1.92E+00	2.29E+00	1.08E+00	1.21E+00
CPCT02010751T	3.07E+00	2.68E+00	6.97E+00	1.02E+00	3.00E+00	8.41E+00	6.64E-01	1.80E+00	1.93E+00	8.55E-01	1.60E+00	9.14E-01	1.46E+00
CPCT02220077T	8.16E+00	7.70E+00	4.72E+00	1.56E+00	5.16E+00	5.54E+00	2.17E+00	1.74E+00	3.15E+00	1.39E+00	2.66E+00	8.47E-01	1.07E+00
DRUP01060010T	2.14E+01	2.33E+01	9.17E+00	2.18E+00	4.28E+00	1.04E+01	2.60E+00	5.65E+00	2.43E+00	1.95E+00	3.50E+00	1.67E+00	2.32E+00
CPCT02140061T	1.50E+01	1.67E+01	4.16E+00	2.73E+00	3.65E+00	4.78E+00	7.45E-01	6.53E+00	1.78E+00	1.42E+00	2.83E+00	1.39E+00	1.53E+00
CPCT02270018T	8.04E+00	8.02E+00	8.15E+00	1.77E+00	6.47E+00	1.08E+01	9.70E-01	3.06E+00	1.47E+00	1.45E+00	2.63E+00	1.03E+00	1.22E+00
CPCT02310007T	9.04E+00	7.69E+00	1.74E+01	2.24E+00	9.29E+00	2.35E+01	1.63E+00	5.52E+00	2.13E+00	1.51E+00	5.20E+00	1.27E+00	1.62E+00
CPCT02230087T	1.14E+01	1.17E+01	1.84E+01	2.16E+00	1.16E+01	2.46E+01	1.18E+00	6.79E+00	2.06E+00	1.81E+00	4.15E+00	1.49E+00	1.81E+00
CPCT02150048T	1.57E+01	1.63E+01	1.66E+01	2.88E+00	1.56E+01	1.98E+01	2.38E+00	9.95E+00	3.98E+00	6.95E+00	7.18E+00	2.82E+00	1.78E+00
DRUP01010122T	3.05E+03	3.07E+03	3.59E+02	8.01E+02	2.03E+02	5.59E+02	7.20E+00	1.36E+02	3.15E+01	2.12E+01	1.41E+01	3.72E+00	6.11E+00
CPCT02330095T	1.06E+01	1.12E+01	1.27E+01	2.13E+00	7.07E+00	1.63E+01	7.78E-01	4.65E+00	2.84E+00	2.40E+00	4.30E+00	1.27E+00	1.85E+00
CPCT02340075T	1.93E+01	1.96E+01	2.08E+01	2.31E+00	1.36E+01	2.82E+01	8.17E-01	5.51E+00	2.04E+00	1.94E+00	3.71E+00	1.61E+00	2.01E+00
DRUP01010072T	6.26E+00	6.15E+00	8.60E+00	2.86E+00	7.48E+00	1.18E+01	1.79E+00	4.33E+00	1.94E+00	1.94E+00	5.96E+00	2.09E+00	1.89E+00
CPCT02330087T	4.36E+00	6.54E+00	4.78E+00	3.23E+00	4.74E+00	7.10E+00	2.41E+00	1.77E+00	3.70E+00	1.63E+00	3.30E+00	1.99E+00	1.97E+00
CPCT02240010T	1.43E+01	1.43E+01	1.26E+01	3.16E+00	1.10E+01	1.58E+01	1.66E+00	3.57E+00	2.22E+00	2.82E+00	2.46E+00	1.58E+00	2.13E+00
CPCT02110062T	8.13E+00	7.97E+00	1.96E+01	4.12E+00	6.33E+00	2.22E+01	1.73E+00	8.21E+00	5.68E+00	3.74E+00	7.07E+00	4.55E+00	3.11E+00
WIDE01010038T	4.77E+00	4.64E+00	4.64E+00	2.06E+00	3.55E+00	5.60E+00	1.90E+00	2.17E+00	2.50E+00	1.31E+00	2.53E+00	1.30E+00	1.13E+00
CPCT02050325T	1.09E+01	1.07E+01	1.20E+01	3.88E+00	5.28E+00	1.56E+01	2.31E+00	3.73E+00	3.23E+00	3.65E+00	4.10E+00	2.75E+00	2.02E+00
CPCT02050327T	8.23E+00	9.07E+00	1.22E+01	2.30E+00	1.24E+01	1.45E+01	8.51E-01	7.93E+00	2.06E+00	1.68E+00	1.37E+01	2.29E+00	2.26E+00
CPCT02050329T	1.19E+01	1.29E+01	1.48E+01	4.47E+00	1.24E+01	1.88E+01	1.75E+00	6.87E+00	3.55E+00	2.31E+00	3.23E+00	1.70E+00	2.23E+00
WIDE01010060T	5.88E+00	5.36E+00	7.13E+00	2.64E+00	5.25E+00	7.89E+00	9.47E-01	3.16E+00	3.12E+00	1.17E+00	3.67E+00	9.54E-01	1.39E+00
WIDE01010100T	7.15E+00	8.12E+00	7.87E+00	2.35E+00	6.59E+00	8.90E+00	1.04E+00	3.90E+00	1.56E+00	1.29E+00	1.97E+00	9.30E-01	3.74E-01
DRUP01340006T	1.27E+01	1.32E+01	8.28E+00	7.44E+00	1.21E+01	1.09E+01	2.46E+00	7.06E+00	1.36E+01	3.28E+00	1.27E+01	2.63E+00	2.08E+00
CPCT02220036T	1.20E+01	1.08E+01	1.23E+01	1.84E+00	8.13E+00	1.73E+01	1.62E+00	3.98E+00	3.36E+00	2.19E+00	3.16E+00	1.30E+00	1.53E+00
WIDE01010066T	1.34E+01	1.41E+01	1.09E+01	2.33E+00	8.10E+00	1.40E+01	1.08E+00	3.99E+00	2.23E+00	2.12E+00	3.86E+00	1.92E+00	1.12E+00
WIDE01010077T	9.28E+00	9.15E+00	8.83E+00	1.96E+00	6.41E+00	1.19E+01	1.08E+00	3.12E+00	7.09E-01	1.49E+00	3.11E+00	1.78E+00	1.50E+00
CPCT02040226T	1.14E+01	1.14E+01	1.74E+01	1.45E+00	1.16E+01	2.45E+01	7.31E-01	6.28E+00	1.72E+00	1.66E+00	4.40E+00	1.38E+00	1.47E+00
CPCT02330098T	7.97E+00	7.97E+00	3.11E+00	1.03E+00	1.49E+00	4.20E+00	6.57E-01	2.58E+00	1.83E+00	9.70E-01	2.12E+00	1.54E+00	1.85E+00
WIDE01010091T	5.31E+00	5.14E+00	9.17E+00	2.25E+00	4.47E+00	1.15E+01	9.89E-01	3.58E+00	2.03E+00	2.83E+00	2.42E+00	1.40E+00	1.28E+00
CPCT02110064T	6.79E+00	5.90E+00	1.02E+01	1.92E+00	4.24E+00	1.31E+01	8.83E-01	3.32E+00	2.44E+00	2.37E+00	2.44E+00	1.21E+00	1.56E+00
WIDE01010063T	5.48E+00	5.27E+00	6.92E+00	1.43E+00	4.42E+00	7.99E+00	1.01E+00	2.96E+00	2.52E+00	1.55E+00	2.22E+00	1.71E+00	9.49E-01
WIDE01010097T	5.56E+00	5.44E+00	1.08E+01	1.36E+00	5.46E+00	1.40E+01	6.81E-01	2.64E+00	2.19E+00	1.25E+00	1.91E+00	1.03E+00	1.31E+00
WIDE01010096T	7.89E+00	8.82E+00	9.15E+00	3.68E+00	3.48E+00	9.59E+00	6.25E-01	5.17E+00	4.82E+00	3.55E+00	4.52E+00	3.49E+00	1.45E+00
CPCT02370022T	1.14E+01	1.06E+01	1.77E+01	3.93E+00	1.21E+01	2.42E+01	1.68E+00	4.68E+00	2.08E+00	2.51E+00	4.80E+00	1.38E+00	1.75E+00
CPCT02020695T	7.21E+00	8.16E+00	1.20E+01	2.56E+00	4.18E+00	1.35E+01	7.98E-01	4.56E+00	4.54E+00	2.52E+00	4.92E+00	2.90E+00	2.48E+00
CPCT02100201T	1.45E+01	1.44E+01	1.16E+01	2.11E+00	4.91E+00	1.49E+01	8.13E-01	4.66E+00	2.29E+00	2.02E+00	2.93E+00	1.42E+00	1.40E+00
CPCT02050335T	5.45E+00	5.75E+00	5.39E+00	2.90E+00	4.83E+00	6.24E+00	2.23E+00	2.83E+00	2.87E+00	1.07E+00	3.51E+00	1.25E+00	1.76E+00
CPCT02160040T	1.04E+01	9.64E+00	9.11E+00	4.42E+00	9.81E+00	1.01E+01	3.83E+00	6.54E+00	7.73E+00	4.90E+00	8.51E+00	5.89E+00	3.67E+00
CPCT02240012T	6.80E+00	6.03E+00	4.42E+00	2.78E+00	4.00E+00	8.71E+00	1.33E+00	6.36E+00	3.35E+00	1.53E+00	4.68E+00	2.07E+00	1.69E+00
WIDE01010128T	1.12E+01	1.14E+01	1.44E+01	1.28E+00	7.72E+00	1.95E+01	1.69E+00	4.57E+00	1.86E+00	1.01E+00	3.98E+00	1.44E+00	1.28E+00
CPCT02220081T	5.26E+00	5.58E+00	6.29E+00	2.09E+00	3.85E+00	7.14E+00	9.50E-01	2.50E+00	1.52E+00	2.44E+00	2.29E+00	1.06E+00	1.39E+00
CPCT02100165T	8.37E+00	8.28E+00	6.50E+00	2.33E+00	4.41E+00	7.94E+00	1.72E+00	4.34E+00	2.88E+00	1.50E+00	2.66E+00	1.12E+00	1.56E+00
DRUP01230004T	4.16E+03	4.23E+03	3.29E+02	9.77E+02	2.23E+02	4.09E+02	9.48E+00	1.23E+02	4.88E+01	4.09E+01	1.20E+01	9.19E+00	1.60E+01
DRUP01060002T	7.84E+00	8.43E+00	1.10E+01	1.69E+00	5.91E+00	1.40E+01	1.83E+00	4.41E+00	2.58E+00	1.50E+00	4.04E+00	2.18E+00	4.11E+00
WIDE01010206T	6.28E+00	6.28E+00	8.49E+00	3.65E+00	7.36E+00	9.91E+00	4.07E+00	3.07E+00	3.99E+00	1.87E+00	3.53E+00	1.58E+00	1.49E+00
WIDE01010001T	5.91E+00	6.01E+00	4.75E+00	1.55E+00	4.42E+00	5.59E+00	7.07E-01	3.16E+00	1.20E+00	5.52E-01	2.26E+00	7.73E-01	1.03E+00
CPCT02120112T	1.58E+01	1.58E+01	1.70E+01	2.44E+00	1.12E+01	2.31E+01	1.92E+00	4.01E+00	2.26E+00	1.90E+00	3.41E+00	2.84E+00	2.04E+00
CPCT02120119T	8.53E+00	9.34E+00	9.74E+00	2.05E+00	6.50E+00	1.38E+01	3.95E-01	4.09E+00	2.17E+00	1.52E+00	3.09E+00	1.44E+00	2.41E+00
WIDE01010154T	1.03E+01	9.78E+00	1.66E+01	4.25E+00	1.04E+01	1.97E+01	6.58E-01	5.66E+00	6.56E+00	2.88E+00	6.04E+00	2.71E+00	1.60E+00
CPCT02370020T	1.51E+01	1.53E+01	1.05E+01	1.77E+00	5.95E+00	1.29E+01	8.22E-01	4.05E+00	2.01E+00	1.58E+00	3.26E+00	1.21E+00	2.47E+00
CPCT02230090T	1.08E+01	1.14E+01	1.30E+01	4.61E+00	7.84E+00	1.43E+01	1.37E+00	8.01E+00	1.01E+01	2.76E+00	1.51E+01	2.12E+00	2.33E+00
CPCT02210048T	3.50E+00	3.66E+00	4.52E+00	1.78E+00	3.49E+00	6.20E+00	1.49E+00	1.81E+00	1.66E+00	1.66E+00	2.00E+00	1.57E+00	1.89E+00
WIDE01010159T	2.38E+01	2.43E+01	1.66E+01	3.34E+00	1.42E+01	2.22E+01	7.93E-01	5.58E+00	2.10E+00	1.73E+00	3.63E+00	1.37E+00	1.30E+00
WIDE01010179T	1.04E+01	1.03E+01	1.69E+01	1.55E+00	8.10E+00	2.33E+01	1.13E+00	4.28E+00	2.50E+00	1.38E+00	3.09E+00	1.10E+00	1.50E+00
WIDE01010177T	5.44E+00	5.11E+00	9.62E+00	2.37E+00	3.92E+00	1.11E+01	1.50E+00	3.42E+00	3.12E+00	1.67E+00	3.34E+00	1.36E+00	1.36E+00
WIDE01010166T	1.32E+01	1.29E+01	8.29E+00	2.10E+00	6.98E+00	9.17E+00	1.16E+00	3.93E+00	2.55E+00	2.56E+00	2.69E+00	6.20E+00	1.92E+00
CPCT02130069T	6.96E+00	6.26E+00	1.48E+01	1.44E+00	8.31E+00	1.98E+01	1.24E+00	4.49E+00	1.58E+00	1.16E+00	2.05E+00	1.13E+00	1.50E+00
WIDE01010168T	1.37E+01	1.30E+01	1.86E+01	2.60E+00	1.29E+01	2.50E+01	1.26E+00	4.75E+00	3.07E+00	1.50E+00	3.80E+00	1.49E+00	1.04E+00
CPCT02340074T	9.99E+00	1.05E+01	1.19E+01	2.30E+00	9.94E+00	1.55E+01	2.29E+00	4.73E+00	2.33E+00	2.85E+00	2.85E+00	1.80E+00	2.30E+00
CPCT02290032T	7.41E+00	7.63E+00	6.58E+00	2.12E+00	4.38E+00	8.82E+00	3.60E-01	3.43E+00	9.79E-01	7.47E-01	2.22E+00	1.18E+00	2.12E+00
WIDE01010200T	1.71E+01	1.67E+01	1.49E+01	4.83E+00	1.05E+01	1.92E+01	1.17E+00	4.76E+00	7.81E+00	3.15E+00	6.36E+00	1.71E+00	5.16E-01
DRUP01340016T	2.97E+03	3.05E+03	5.74E+02	6.96E+02	2.76E+02	8.22E+02	9.51E+00	1.56E+02	3.14E+01	2.76E+01	5.15E+00	6.48E+00	1.20E+01
WIDE01010228T	9.69E+00	9.35E+00	1.47E+01	2.35E+00	1.80E+01	1.63E+01	7.34E-01	7.98E+00	2.53E+00	1.90E+00	9.30E+00	2.23E+00	2.22E+00
WIDE01010227T	1.27E+01	1.34E+01	1.46E+01	1.56E+00	9.80E+00	2.06E+01	1.01E+00	6.53E+00	1.64E+00	1.75E+00	3.83E+00	1.38E+00	1.76E+00
WIDE01010232T	9.19E+00	1.10E+01	8.22E+00	1.19E+00	6.81E+00	1.17E+01	6.52E-01	4.06E+00	8.46E-01	1.18E+00	4.06E+00	1.12E+00	7.04E-01
WIDE01010196T	6.92E+00	6.86E+00	1.08E+01	1.86E+00	8.13E+00	1.49E+01	1.08E+00	3.14E+00	1.41E+00	1.91E+00	3.17E+00	1.13E+00	1.17E+00
CPCT02050352T	1.08E+01	1.14E+01	1.02E+01	2.74E+00	9.60E+00	1.27E+01	3.03E+00	3.71E+00	1.79E+00	1.18E+00	2.78E+00	1.24E+00	1.66E+00
CPCT02100173T	1.09E+01	1.03E+01	1.27E+01	1.94E+00	8.84E+00	1.69E+01	3.19E+00	3.67E+00	2.02E+00	1.33E+00	3.67E+00	1.23E+00	2.67E+00
CPCT02210049T	7.58E+00	8.46E+00	6.66E+00	1.68E+00	8.88E+00	7.07E+00	1.64E+00	4.34E+00	1.89E+00	1.36E+00	3.87E+00	1.47E+00	1.70E+00
WIDE01010236T	9.02E+00	9.19E+00	8.33E+00	1.78E+00	6.96E+00	1.07E+01	1.15E+00	2.60E+00	2.49E+00	1.33E+00	2.79E+00	1.10E+00	1.20E+00
CPCT02210050T	1.10E+01	1.00E+01	2.04E+01	3.27E+00	1.16E+01	2.82E+01	1.21E+00	4.66E+00	2.44E+00	1.42E+00	4.88E+00	1.28E+00	1.87E+00
WIDE01010218T	1.84E+01	2.08E+01	2.14E+01	1.97E+00	1.36E+01	2.85E+01	1.37E+00	7.13E+00	1.85E+00	1.94E+00	5.80E+00	1.33E+00	8.83E-01
WIDE01010261T	1.19E+01	1.27E+01	1.39E+01	2.04E+00	7.69E+00	1.70E+01	8.97E-01	6.22E+00	1.50E+00	1.47E+00	3.94E+00	1.16E+00	1.28E+00
CPCT02350002T	1.50E+01	1.65E+01	1.11E+01	2.96E+00	1.04E+01	1.53E+01	2.02E+00	4.85E+00	2.51E+00	1.17E+00	6.71E+00	2.32E+00	2.04E+00
CPCT02130089T	9.22E+00	9.83E+00	7.09E+00	1.57E+00	6.13E+00	9.05E+00	1.15E+00	2.99E+00	1.41E+00	1.54E+00	2.68E+00	3.15E+00	2.79E+00
WIDE01010251T	4.82E+00	4.54E+00	4.27E+00	1.27E+00	5.03E+00	4.95E+00	1.22E+00	3.11E+00	1.54E+00	1.20E+00	3.22E+00	1.01E+00	1.29E+00
WIDE01010273T	4.48E+00	4.47E+00	7.39E+00	1.17E+00	3.66E+00	8.86E+00	7.08E-01	2.46E+00	1.69E+00	9.29E-01	2.35E+00	8.38E-01	1.05E+00
WIDE01010252T	5.97E+00	7.01E+00	1.21E+01	1.44E+00	8.28E+00	1.50E+01	1.10E+00	3.65E+00	2.23E+00	1.30E+00	3.05E+00	1.07E+00	1.53E+00
WIDE01010258T	7.30E+00	6.83E+00	7.64E+00	2.20E+00	5.36E+00	1.01E+01	1.23E+00	2.93E+00	1.97E+00	2.29E+00	2.62E+00	1.49E+00	1.23E+00
WIDE01010291T	1.76E+01	1.93E+01	7.59E+00	2.65E+00	7.15E+00	8.44E+00	8.64E-01	7.16E+00	2.43E+00	2.04E+00	3.91E+00	1.46E+00	7.80E-01
CPCT02120124T	5.49E+00	5.48E+00	7.94E+00	1.69E+00	6.43E+00	9.40E+00	2.25E+00	4.05E+00	2.10E+00	8.84E-01	7.44E+00	1.77E+00	2.00E+00
WIDE01010269T	6.19E+00	6.59E+00	8.30E+00	2.95E+00	7.23E+00	9.52E+00	2.65E+00	4.17E+00	4.48E+00	2.43E+00	4.32E+00	3.41E+00	2.07E+00
CPCT02060231T	1.24E+01	1.21E+01	9.47E+00	2.13E+00	6.20E+00	1.20E+01	3.64E+00	3.29E+00	3.22E+00	1.72E+00	4.05E+00	1.59E+00	1.94E+00
WIDE01010300T	5.14E+00	5.38E+00	8.03E+00	2.72E+00	6.99E+00	9.40E+00	1.49E+00	4.72E+00	2.38E+00	2.94E+00	3.23E+00	1.58E+00	1.59E+00
WIDE01010319T	1.14E+01	8.66E+00	2.22E+01	4.22E+00	9.20E+00	2.95E+01	5.12E+00	2.89E+00	3.08E+00	2.46E+00	3.20E+00	1.48E+00	1.82E+00
WIDE01010327T	9.16E+00	8.19E+00	1.11E+01	1.38E+00	7.22E+00	1.48E+01	6.69E-01	3.42E+00	1.76E+00	1.51E+00	2.68E+00	9.82E-01	9.69E-01
CPCT02230100T	2.39E+01	2.34E+01	1.65E+01	2.90E+00	1.78E+01	2.48E+01	2.51E+00	5.82E+00	1.69E+00	2.16E+00	6.98E+00	1.91E+00	1.75E+00
WIDE01010338T	1.43E+01	1.44E+01	1.90E+01	3.49E+00	1.40E+01	2.47E+01	1.49E+00	5.26E+00	2.95E+00	2.38E+00	3.07E+00	2.22E+00	1.74E+00
CPCT02380040T	7.09E+00	6.24E+00	1.22E+01	2.16E+00	9.89E+00	1.60E+01	2.30E+00	3.54E+00	2.28E+00	2.35E+00	2.32E+00	1.48E+00	1.30E+00
WIDE01010299T	6.62E+00	6.96E+00	6.84E+00	3.22E+00	8.13E+00	7.65E+00	2.77E+00	3.28E+00	1.80E+00	2.17E+00	3.09E+00	1.40E+00	1.62E+00
WIDE01010353T	4.81E+00	4.63E+00	5.20E+00	1.68E+00	4.58E+00	6.13E+00	5.37E-01	3.22E+00	2.50E+00	1.27E+00	2.55E+00	1.18E+00	1.24E+00
CPCT02190017T	3.65E+00	4.52E+00	5.75E+00	1.57E+00	6.74E+00	6.07E+00	2.45E+00	2.31E+00	1.58E+00	1.65E+00	3.51E+00	1.50E+00	1.64E+00
WIDE01010366T	7.47E+00	7.83E+00	2.05E+01	2.13E+00	9.41E+00	2.67E+01	1.07E+00	4.18E+00	1.42E+00	1.43E+00	3.91E+00	1.44E+00	1.36E+00
CPCT02190037T	6.46E+00	6.35E+00	9.47E+00	2.21E+00	8.07E+00	1.23E+01	3.91E+00	3.06E+00	2.53E+00	1.75E+00	3.43E+00	1.60E+00	2.21E+00
WIDE01010389T	3.25E+00	2.92E+00	3.75E+00	1.17E+00	2.35E+00	4.30E+00	5.77E-01	2.24E+00	1.18E+00	9.53E-01	1.39E+00	8.81E-01	8.47E-01
CPCT02050354T	7.03E+00	7.33E+00	7.93E+00	1.75E+00	8.02E+00	9.40E+00	9.44E-01	4.72E+00	1.92E+00	1.48E+00	3.51E+00	1.46E+00	1.33E+00
CPCT02040122T	5.47E+00	5.17E+00	8.91E+00	1.55E+00	4.15E+00	1.10E+01	1.73E+00	4.03E+00	2.68E+00	1.93E+00	2.70E+00	1.12E+00	1.33E+00
DRUP01070080T	2.81E+03	2.74E+03	1.40E+02	1.05E+03	7.34E+01	2.38E+02	5.80E+00	6.59E+01	8.19E+01	1.59E+01	3.32E+01	5.54E+00	8.43E+00
WIDE01010027T	5.14E+00	5.12E+00	6.09E+00	8.84E-01	3.07E+00	7.59E+00	1.05E+00	2.92E+00	1.49E+00	9.26E-01	1.39E+00	9.34E-01	8.29E-01
CPCT02050358T	2.08E+01	1.82E+01	5.27E+01	4.21E+00	2.61E+01	7.31E+01	1.20E+00	1.25E+01	2.51E+00	2.03E+00	4.69E+00	2.22E+00	3.21E+00
WIDE01010407T	1.61E+01	1.59E+01	1.21E+01	3.92E+00	9.75E+00	1.37E+01	3.70E+00	4.14E+00	2.87E+00	5.28E+00	4.61E+00	1.66E+00	1.98E+00
DRUP01050026T	1.45E+01	1.42E+01	7.90E+00	2.61E+00	5.10E+00	1.04E+01	2.05E+00	4.39E+00	2.41E+00	3.09E+00	3.17E+00	1.61E+00	3.50E+00
CPCT02060136T	2.19E+01	2.19E+01	8.85E+00	3.00E+00	8.25E+00	1.19E+01	7.03E+00	4.12E+00	3.24E+00	2.57E+00	7.30E+00	2.60E+00	2.94E+00
CPCT02290036T	5.67E+00	4.87E+00	1.52E+01	1.88E+00	5.62E+00	1.91E+01	4.20E-01	3.66E+00	9.52E-01	1.52E+00	2.22E+00	7.62E-01	1.25E+00
WIDE01010426T	5.24E+00	5.81E+00	7.48E+00	9.99E-01	3.91E+00	9.14E+00	7.01E-01	3.30E+00	1.08E+00	9.67E-01	2.18E+00	9.92E-01	9.79E-01
WIDE01010379T	3.16E+00	3.29E+00	3.96E+00	1.90E+00	2.83E+00	4.72E+00	1.13E+00	2.32E+00	9.39E-01	2.11E+00	2.71E+00	1.38E+00	1.33E+00
CPCT02390022T	4.10E+00	3.47E+00	8.30E+00	1.57E+00	5.42E+00	1.06E+01	8.27E-01	2.48E+00	2.76E+00	9.55E-01	2.42E+00	1.61E+00	2.18E+00
WIDE01010429T	5.85E+00	5.93E+00	9.61E+00	1.35E+00	6.73E+00	1.14E+01	1.99E+00	4.56E+00	2.86E+00	1.44E+00	7.58E+00	1.42E+00	1.57E+00
WIDE01010434T	1.02E+01	9.23E+00	9.49E+00	2.10E+00	4.30E+00	1.28E+01	1.41E+00	2.51E+00	3.60E+00	1.17E+00	2.98E+00	9.06E-01	1.28E+00
CPCT02050355T	9.52E+00	9.38E+00	1.26E+01	2.78E+00	8.35E+00	1.79E+01	1.03E+00	4.48E+00	1.58E+00	1.60E+00	4.43E+00	1.53E+00	2.21E+00
CPCT02010835T	3.13E+01	3.31E+01	9.69E+00	3.15E+00	5.61E+00	1.14E+01	1.28E+00	6.80E+00	2.90E+00	2.87E+00	2.56E+00	1.92E+00	2.40E+00
DRUP01020053T	4.61E+03	4.71E+03	5.74E+02	1.09E+03	3.40E+02	7.64E+02	1.18E+01	1.94E+02	5.28E+01	4.49E+01	1.65E+01	1.07E+01	1.64E+01
DRUP01040016T	3.03E+03	3.05E+03	3.22E+02	8.66E+02	1.61E+02	4.84E+02	5.89E+00	1.04E+02	3.17E+01	1.55E+01	1.76E+01	4.71E+00	7.04E+00
CPCT02010841T	1.05E+01	1.12E+01	6.88E+00	2.23E+00	6.08E+00	6.96E+00	1.40E+00	3.96E+00	2.24E+00	1.84E+00	2.58E+00	1.47E+00	2.22E+00
WIDE01010441T	1.01E+01	1.13E+01	3.66E+00	3.50E+00	4.32E+00	7.40E+00	9.43E-01	4.11E+00	4.65E+00	2.48E+00	4.18E+00	2.61E+00	1.45E+00
CPCT02010786T	2.00E+03	1.99E+03	1.49E+02	5.34E+02	8.38E+01	2.60E+02	3.82E+00	5.60E+01	2.57E+01	1.02E+01	8.70E+00	2.75E+00	4.31E+00
WIDE01010439T	3.47E+00	3.66E+00	8.27E+00	8.52E-01	5.30E+00	1.10E+01	4.01E-01	2.88E+00	1.31E+00	9.29E-01	2.20E+00	1.07E+00	9.29E-01
CPCT02010839T	8.36E+00	8.77E+00	9.62E+00	1.50E+00	6.40E+00	1.37E+01	7.02E-01	3.61E+00	2.67E+00	1.44E+00	3.40E+00	1.84E+00	2.15E+00
DRUP01050025T	1.82E+01	2.11E+01	8.94E+00	6.54E+00	6.07E+00	8.70E+00	1.30E+00	8.25E+00	7.09E+00	6.86E+00	9.10E+00	2.83E+00	5.19E+00
WIDE01010446T	7.05E+00	7.80E+00	5.25E+00	1.69E+00	5.91E+00	5.42E+00	1.72E+00	3.59E+00	2.75E+00	1.26E+00	3.56E+00	1.79E+00	1.39E+00
WIDE01010447T	9.37E+00	8.66E+00	1.68E+01	1.60E+00	7.37E+00	2.27E+01	9.63E-01	2.98E+00	1.53E+00	1.68E+00	2.88E+00	7.15E-01	8.94E-01
WIDE01010425T	2.04E+01	2.17E+01	1.64E+01	2.81E+00	1.34E+01	2.03E+01	2.16E+00	6.09E+00	2.52E+00	1.91E+00	4.54E+00	1.18E+00	1.03E+00
WIDE01010442T	1.88E+01	1.96E+01	2.06E+01	2.19E+00	1.95E+01	2.72E+01	1.40E+00	6.58E+00	2.24E+00	1.54E+00	5.12E+00	1.38E+00	7.35E-01
WIDE01010451T	5.22E+01	6.22E+01	2.49E+01	8.71E+00	6.56E+00	2.12E+01	2.21E+00	4.68E+01	4.16E+00	7.29E+00	7.01E+00	3.21E+00	2.69E+00
CPCT02160049T	1.13E+01	1.19E+01	1.02E+01	3.18E+00	4.20E+00	1.11E+01	2.01E+00	9.98E+00	3.13E+00	3.57E+00	3.77E+00	3.17E+00	2.65E+00
WIDE01010456T	7.26E+00	7.23E+00	8.02E+00	2.86E+00	1.01E+01	8.00E+00	2.49E+00	5.30E+00	2.78E+00	2.62E+00	3.83E+00	1.42E+00	1.44E+00
CPCT02330111T	1.09E+01	9.60E+00	1.63E+01	2.88E+00	7.64E+00	2.10E+01	6.86E-01	3.36E+00	4.24E+00	1.21E+00	3.84E+00	6.06E-01	1.68E+00
CPCT02120136T	1.88E+00	2.05E+00	3.92E+00	6.34E-01	3.80E+00	4.02E+00	2.49E-01	1.93E+00	1.17E+00	8.99E-01	1.79E+00	1.06E+00	1.26E+00
CPCT02030493T	3.04E+00	2.91E+00	4.29E+00	1.65E+00	3.98E+00	5.53E+00	1.07E+00	1.49E+00	1.90E+00	1.37E+00	1.66E+00	6.67E-01	1.27E+00
CPCT02020757T	1.69E+01	1.69E+01	1.78E+01	2.13E+00	1.32E+01	2.50E+01	2.16E+00	6.03E+00	2.66E+00	1.85E+00	5.43E+00	1.83E+00	2.26E+00
