Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
SP99269	14	72	84	68	31	60	15	64	25	0	15	19	0	0	16	1	0	0
SP99271	4	20	99	29	12	31	18	18	0	0	11	0	42	0	7	0	0	0
SP107056	24	194	134	141	43	21	0	12	0	129	30	21	0	93	72	11	0	1
SP107060	26	151	97	0	46	17	112	10	6	35	7	22	0	0	0	0	59	4
SP99279	8	98	117	0	48	33	79	17	65	0	25	1	36	18	0	1	37	3
SP107063	10	61	35	0	19	39	3	94	2	0	25	24	15	8	6	0	17	0
SP107068	27	168	68	0	10	48	60	41	64	0	21	6	0	0	25	7	7	0
SP107071	21	98	160	0	95	75	0	172	0	4	44	1	71	0	10	17	6	2
SP107073	1	5	14	10	1	0	0	13	0	0	0	4	1	0	0	0	0	0
SP98896	35	172	154	62	70	46	134	59	138	0	43	26	0	7	0	26	0	8
SP99003	35	338	51	0	49	72	58	63	0	0	26	16	0	55	51	11	11	6
SP107076	29	107	76	219	612	146	10	0	0	0	18	205	17	50	189	33	0	19
SP107078	17	44	32	0	30	28	31	55	32	0	12	19	0	1	23	0	0	2
SP107080	31	104	62	49	212	5	0	66	0	15	15	69	58	0	37	30	16	13
SP98898	11	183	97	121	47	0	69	0	0	0	22	2	51	18	15	23	39	8
SP107084	19	119	98	102	36	0	110	0	0	0	19	20	19	0	27	2	43	17
SP107088	16	43	10	0	33	39	28	5	0	16	4	7	0	24	12	0	21	4
SP107091	35	72	65	108	31	43	62	0	146	0	12	17	23	0	3	16	15	7
SP107094	10	42	21	25	5	34	0	4	0	31	6	2	0	0	9	1	14	0
SP112224	25	95	41	87	32	31	73	0	0	0	15	34	11	0	62	25	38	4
SP107097	14	125	23	109	33	0	72	0	0	0	4	4	64	35	20	18	8	5
SP107101	43	225	117	174	103	156	0	190	0	0	143	22	0	0	18	23	0	4
SP98900	14	73	13	51	19	2	24	100	0	179	37	8	0	7	21	11	0	1
SP107104	10	12	2	125	41	0	37	0	92	0	47	0	24	0	0	1	6	7
SP107109	13	60	0	13	18	37	0	35	57	22	7	2	15	0	4	0	9	0
SP107111	28	198	0	151	26	0	132	0	11	0	48	11	1	41	0	20	0	0
SP107115	3	2	1	0	0	3	0	3	0	0	0	0	0	0	0	0	3	2
SP98902	14	126	130	0	125	55	127	30	0	0	54	56	19	73	36	15	0	3
SP107119	22	217	59	139	24	45	2	27	45	0	38	18	0	45	20	0	21	6
SP98904	11	3	40	5	0	8	41	0	0	47	15	0	118	0	0	0	31	0
SP98909	18	54	196	128	68	23	109	0	102	0	66	14	4	24	19	1	26	2
SP107121	39	201	101	113	62	194	0	93	0	0	73	32	15	0	49	6	16	5
SP107123	8	141	64	79	43	57	0	0	0	50	11	9	0	38	77	18	0	5
SP98907	28	129	166	68	40	40	124	71	29	0	48	10	58	0	71	17	0	14
SP107132	7	17	0	47	6	10	0	0	0	0	6	2	3	2	0	0	0	0
SP107136	29	58	75	0	119	70	78	55	102	116	90	22	22	0	0	26	6	5
SP107141	14	52	16	29	21	31	31	0	0	0	15	11	17	0	6	10	0	3
SP98913	25	93	99	10	53	68	66	85	36	0	22	32	0	40	58	20	0	3
SP107146	21	149	71	0	38	12	57	109	0	0	20	5	19	27	0	13	50	3
SP107150	16	53	33	116	33	70	3	21	0	84	39	0	7	0	1	13	0	4
SP98915	18	153	28	32	12	0	18	0	0	0	35	0	54	23	0	21	30	2
SP107152	10	146	172	0	12	2	123	42	8	0	20	17	39	0	8	14	50	13
SP107155	9	120	15	40	23	32	48	64	0	0	41	4	0	9	8	1	21	0
SP112125	6	30	66	16	38	98	0	63	30	0	24	2	0	0	15	1	9	0
SP98921	10	73	23	63	23	54	0	55	0	0	18	25	0	9	0	17	12	7
SP112130	15	106	40	97	17	72	31	0	0	0	9	10	11	0	34	15	37	2
SP112133	18	71	52	0	59	105	15	41	5	0	103	38	50	53	34	6	0	6
SP98925	16	102	18	61	27	5	0	0	0	2	13	24	13	0	29	0	31	2
SP112138	74	156	7	0	22	15	4	37	13	19	21	0	59	19	3	0	13	2
SP112141	28	3	191	72	68	85	3	0	0	241	11	96	3	37	0	0	7	2
SP98927	20	132	79	0	46	88	0	163	6	0	84	26	0	3	29	7	0	3
SP112147	21	93	12	168	36	50	0	74	14	0	0	10	0	25	20	10	0	7
SP112152	58	82	19	37	0	36	5	0	88	28	7	21	27	0	8	36	0	5
SP112156	9	76	25	83	0	18	44	44	0	0	17	4	0	8	13	3	0	0
SP98933	24	85	66	0	20	43	69	48	16	48	8	4	7	9	31	3	13	0
SP112160	22	126	81	0	21	44	84	0	0	93	11	13	13	0	22	24	8	7
SP98937	0	12	28	0	3	43	0	20	0	0	11	0	13	8	9	0	3	0
SP112165	7	99	26	21	22	45	63	34	34	40	9	5	0	17	0	6	60	2
SP112168	9	151	185	1	52	59	30	200	0	11	67	22	19	12	26	20	0	2
SP98941	8	98	129	192	20	64	21	40	0	191	46	9	49	0	23	8	0	4
SP112170	29	116	154	211	55	0	7	0	0	130	97	0	41	0	35	30	29	6
SP112174	14	43	21	15	67	49	0	33	0	0	18	22	11	0	0	2	55	11
SP98945	13	75	48	0	44	0	47	0	0	36	16	35	2	6	4	4	4	0
SP112178	28	73	100	84	131	142	0	106	0	152	179	36	10	6	0	33	0	5
SP112180	32	186	87	22	47	31	95	0	18	0	21	24	29	0	40	26	11	6
SP98949	37	158	217	95	43	53	109	14	0	114	20	0	20	0	13	15	9	7
SP112182	17	70	73	63	35	35	79	18	0	12	24	3	0	18	10	6	0	1
SP98953	43	406	60	47	33	0	39	27	321	0	29	24	45	0	110	8	7	7
SP112186	19	87	59	133	39	33	0	0	60	0	37	16	20	58	3	7	0	2
SP98955	41	189	186	50	178	201	269	48	0	0	98	72	98	0	68	19	0	10
SP112188	8	39	79	20	11	0	71	14	13	0	13	6	25	0	2	0	20	4
SP112190	20	92	134	136	119	99	33	38	34	92	116	37	7	0	74	29	6	7
SP112192	52	83	121	0	90	70	34	110	1	0	53	16	0	0	8	5	40	0
SP112194	29	154	100	58	36	49	0	52	0	0	96	23	26	19	0	16	41	0
SP98959	3	87	17	9	12	45	10	25	0	0	9	19	17	0	0	8	30	1
SP112196	36	172	91	0	47	71	0	121	0	0	30	35	70	80	19	16	0	2
SP112198	14	40	73	0	19	54	0	89	9	0	55	0	50	21	33	0	0	2
SP112201	10	31	47	0	12	33	22	6	0	0	5	6	14	0	6	0	20	0
SP98965	25	206	55	64	13	52	55	28	0	0	10	28	30	38	37	31	44	0
SP112205	20	103	98	7	49	0	51	65	0	105	32	21	1	55	0	11	18	1
SP112208	52	208	27	71	52	109	0	66	0	114	83	49	5	0	18	24	0	2
SP98967	22	26	68	0	13	39	20	0	0	163	33	2	0	0	13	0	0	5
SP112210	26	207	22	150	49	17	108	0	0	96	74	23	71	45	32	0	0	2
SP112211	38	175	15	84	35	109	20	10	89	0	64	66	26	14	53	45	19	14
SP98973	235	223	94	111	94	32	194	128	0	1	108	281	2	0	95	13	78	3
SP112213	19	83	159	6	37	0	101	66	22	0	11	16	52	0	38	28	35	4
SP50097	34	251	236	290	17	37	0	0	0	0	268	42	52	120	64	13	0	5
SP112215	14	86	160	81	12	42	57	1	0	0	21	33	58	69	23	15	0	3
SP112217	35	90	163	74	104	125	0	80	7	27	28	100	55	0	0	18	6	5
SP98975	10	56	37	97	39	30	0	0	0	37	20	4	0	12	29	4	0	2
SP112219	55	68	105	165	122	107	0	35	107	0	95	25	52	0	46	12	3	2
SP112221	6	43	26	60	0	24	25	12	0	0	0	6	11	0	4	0	18	0
SP112228	33	113	146	0	54	42	36	49	0	0	69	43	0	0	16	21	35	8
SP50099	26	95	118	0	37	10	30	0	283	0	22	38	25	23	0	17	5	8
SP98981	34	7	63	3	30	28	0	29	173	0	17	12	21	1	12	14	32	5
SP112234	43	75	184	0	50	41	59	61	49	163	60	22	70	0	0	23	29	2
SP98985	15	83	108	180	30	48	0	10	57	148	13	0	5	55	7	0	5	1
SP112237	35	51	11	0	4	16	52	117	81	36	6	9	0	18	0	0	0	0
SP98989	10	107	44	0	0	44	7	0	46	0	14	15	21	0	15	1	12	1
SP112241	7	146	43	0	59	28	39	2	24	114	44	8	0	19	3	0	18	0
SP112245	19	34	36	0	31	8	60	16	67	0	10	2	0	4	0	7	0	1
SP98991	18	46	0	27	43	10	23	55	0	0	13	8	5	7	23	0	8	3
SP112248	36	106	115	26	114	19	72	0	0	0	61	35	60	0	34	25	15	2
SP112051	40	133	109	0	79	95	16	96	0	0	91	37	40	0	5	6	15	9
SP98997	23	85	231	38	64	110	93	0	0	0	111	51	21	71	22	31	7	3
SP112252	59	151	75	38	33	36	49	32	150	80	37	4	80	74	16	7	0	0
SP99001	7	73	35	0	6	2	98	0	0	0	28	10	21	4	10	0	21	0
SP112257	0	3	1	0	2	19	8	13	0	0	0	0	0	2	0	0	0	0
SP99007	26	108	14	10	29	44	37	36	0	0	14	14	0	0	0	8	44	0
SP112261	11	28	5	56	37	27	58	0	0	0	0	6	21	0	44	4	10	3
SP50101	16	13	45	39	35	19	82	54	64	0	11	18	75	11	27	2	1	3
SP112265	21	138	0	16	35	73	20	66	0	0	69	25	7	22	12	33	13	3
SP112268	24	89	128	0	53	73	109	25	0	0	40	41	0	30	93	46	22	3
SP99011	26	61	127	159	72	83	14	80	48	0	31	33	0	50	19	38	7	8
SP112269	12	146	44	0	17	60	42	133	0	28	42	20	0	84	31	21	0	2
SP99013	2	134	0	0	118	64	0	56	45	0	66	131	11	0	20	32	67	80
SP112273	97	213	148	85	31	45	0	24	116	385	55	47	0	12	20	19	0	4
SP112274	4	17	0	31	9	27	0	37	0	0	0	3	0	22	10	0	0	2
SP50105	19	59	91	0	42	81	73	74	30	19	37	34	0	5	4	15	0	1
SP112276	0	39	0	57	0	9	32	0	17	0	18	2	0	5	6	0	20	0
SP99019	38	187	20	95	42	70	0	95	15	0	2	13	0	0	37	12	12	1
SP99021	17	98	88	73	38	4	46	0	0	0	32	45	0	1	38	8	38	5
SP112283	3	26	0	76	23	19	4	18	0	0	24	4	10	0	0	5	0	0
SP112288	24	127	0	148	17	74	53	0	24	0	34	23	18	0	44	18	0	1
SP99025	32	57	34	117	37	14	0	48	168	0	38	30	0	42	16	6	0	5
SP112290	16	150	228	105	97	127	39	30	0	0	66	50	41	19	39	10	14	5
SP99029	8	70	167	80	25	57	0	0	0	0	24	3	4	0	9	4	8	2
SP99033	35	45	111	220	2	49	0	9	57	85	23	16	8	0	2	4	0	0
SP99037	0	15	23	0	0	25	12	26	0	0	10	6	0	4	0	3	18	0
SP99041	14	70	80	71	22	43	0	61	0	116	23	18	0	0	27	1	3	4
SP99045	53	60	135	0	72	21	65	26	146	49	66	9	86	0	10	11	11	7
SP112300	9	114	16	0	8	28	0	102	38	0	3	29	0	21	10	0	3	1
SP99049	12	43	59	108	140	30	125	0	82	0	62	48	47	12	27	28	20	6
SP112304	8	137	34	94	34	4	103	15	5	0	23	53	39	0	3	19	28	0
SP50107	39	132	127	80	43	145	14	122	59	0	79	25	0	51	26	26	0	13
SP112310	27	62	81	32	81	208	0	34	0	87	25	8	0	30	0	34	23	4
SP99053	20	38	61	33	20	43	16	0	0	96	18	14	16	0	0	0	30	4
SP99057	0	0	13	13	2	5	11	19	0	12	20	19	11	0	0	0	4	0
SP99061	66	157	189	319	16	34	57	65	0	0	216	26	81	46	0	40	0	0
SP50109	9	93	22	19	43	73	134	8	0	0	60	37	28	17	8	8	0	1
SP99065	37	136	38	57	26	7	38	4	0	0	26	8	0	15	26	6	53	6
SP106993	48	92	239	37	40	128	103	61	112	61	33	19	0	0	0	38	0	5
SP50111	25	193	13	0	6	36	27	79	0	0	16	12	0	0	29	2	0	7
SP99069	6	71	107	11	158	9	81	17	95	0	68	78	32	36	0	23	17	1
SP99073	17	143	130	0	38	22	73	16	0	0	113	45	31	11	53	5	30	2
SP99077	0	50	27	66	28	13	93	72	44	0	18	10	32	0	19	0	0	1
SP99081	34	84	13	73	31	56	84	38	0	88	25	27	0	0	7	9	0	0
SP99085	19	199	47	123	76	96	99	0	0	0	24	0	16	0	51	11	39	1
SP99089	16	109	104	0	27	0	113	0	86	0	23	14	48	0	0	14	16	2
SP99093	15	17	170	36	21	127	21	0	0	146	7	5	19	40	0	0	0	0
SP99097	10	116	2	0	3	3	9	26	0	0	1	4	34	0	0	12	13	5
SP99101	21	281	8	0	10	15	19	46	71	0	14	9	7	7	13	0	4	4
SP106998	18	147	40	208	0	233	0	0	0	0	19	0	0	0	133	2	0	2
SP99105	9	58	38	14	16	0	0	28	0	45	11	3	36	2	11	8	41	5
SP99109	21	312	63	0	32	18	9	148	0	0	37	5	37	52	38	31	15	4
SP50113	55	139	118	46	66	79	115	162	57	0	116	22	16	118	0	40	0	6
SP50115	6	72	3	105	31	58	0	35	15	0	40	19	0	45	20	8	1	3
SP50117	23	82	40	0	47	93	0	40	99	0	51	10	4	0	31	19	54	2
SP107004	18	127	145	42	69	0	87	0	0	0	49	46	32	22	9	34	10	8
SP99117	28	116	71	10	10	3	24	155	0	48	9	4	0	64	26	13	0	1
SP99121	18	98	126	25	19	39	58	37	0	222	12	23	43	40	9	6	0	3
SP107007	21	146	125	0	60	71	117	69	0	0	40	19	8	75	31	19	14	1
SP99125	21	0	84	51	46	86	0	0	0	162	25	2	0	7	7	0	0	4
SP99129	16	177	84	0	69	0	59	63	0	83	63	64	64	0	3	0	7	6
SP99133	17	22	112	0	52	36	36	15	54	0	36	8	49	0	0	3	37	1
SP50119	60	76	65	75	72	20	0	62	0	76	3	26	30	15	0	26	8	2
SP99137	34	127	144	190	86	41	0	0	0	0	59	24	16	39	8	16	32	15
SP50121	0	64	25	94	15	6	0	53	0	8	51	7	0	0	5	0	1	0
SP50123	72	260	74	70	35	86	45	50	0	0	23	21	0	69	11	35	0	3
SP99141	76	132	27	53	31	28	61	52	90	0	10	0	0	0	2	12	30	7
SP50125	25	98	66	16	40	116	49	60	21	12	13	38	21	0	11	8	11	4
SP99145	49	191	29	6	3	18	44	0	0	0	14	7	5	12	17	8	43	0
SP99149	37	95	97	0	46	60	79	33	0	58	38	11	0	31	0	13	6	0
SP50129	21	75	21	129	18	12	18	7	0	217	16	0	22	20	0	0	0	5
SP99153	6	7	34	73	3	84	28	0	0	0	1	13	5	0	14	0	0	2
SP99157	33	3	44	0	30	2	24	53	156	50	15	4	61	9	0	1	2	7
SP99161	15	67	25	0	47	41	0	59	12	85	31	10	22	14	0	11	23	4
SP99165	34	70	0	160	27	0	0	12	0	77	16	14	38	0	34	0	21	5
SP50131	157	223	84	73	91	40	43	47	53	232	61	139	0	0	25	16	40	5
SP50133	7	99	40	60	19	47	0	0	0	0	19	10	15	19	25	0	0	1
SP99169	10	34	3	52	6	29	0	0	0	0	4	8	0	0	7	4	7	0
SP50135	24	55	19	61	44	39	8	0	0	36	35	15	56	21	24	3	10	8
SP50137	11	40	8	0	11	3	27	0	118	0	0	16	24	5	0	0	9	3
SP99173	4	69	16	182	55	42	0	12	44	51	47	7	0	14	3	18	4	4
SP99177	32	137	53	206	9	0	0	0	0	71	0	3	0	21	30	21	17	0
SP99181	5	72	27	70	8	56	45	0	0	0	31	12	5	16	54	0	4	2
SP50139	1	44	25	7	14	22	10	40	0	0	7	17	22	0	27	1	34	0
SP107010	21	108	51	0	31	71	0	120	0	12	24	21	5	46	83	26	0	12
SP99189	10	38	9	55	16	32	15	30	0	0	22	3	0	4	0	0	5	0
SP50141	0	0	1	6	3	0	0	0	0	0	0	2	6	0	10	1	1	0
SP99193	6	99	73	8	6	39	65	26	0	27	8	13	10	0	22	0	0	0
SP50145	12	59	32	12	18	56	11	120	0	0	10	10	22	20	22	12	0	8
SP50147	26	79	176	1	65	192	6	103	2	25	23	6	1	12	53	26	0	9
SP107012	25689	2776	26	0	0	0	0	0	192	0	113	0	0	925	0	50	0	2
SP50149	46	146	93	0	81	34	39	76	0	0	39	22	0	24	36	20	45	0
SP107017	17	78	18	8	33	89	0	0	5	102	11	15	10	0	0	3	43	0
SP107019	27	108	22	131	19	25	120	0	38	80	26	17	10	0	18	15	0	5
SP107023	10	66	87	0	38	68	0	49	6	0	15	1	32	49	27	7	0	3
SP50151	18	38	57	0	22	1	49	118	34	0	27	8	3	0	17	7	9	2
SP50153	30	120	183	0	57	51	0	128	0	79	43	25	0	54	33	9	0	0
SP99197	51	185	17	0	458	108	74	256	0	2	8	341	8	73	131	0	0	8
SP50155	40	22	166	89	68	197	0	62	160	20	39	3	64	3	0	1	40	9
SP99201	20	107	11	0	28	72	0	29	37	0	20	3	19	0	14	0	4	2
SP50157	5	71	0	113	47	7	93	0	0	0	26	16	27	77	0	0	26	3
SP99205	12	67	29	0	44	60	0	39	0	0	32	3	2	0	33	0	0	0
SP50159	26	147	54	32	77	50	52	116	9	0	33	34	0	22	57	16	4	4
SP50161	17	17	128	98	84	32	0	7	0	161	35	86	5	14	5	21	22	2
SP107025	14	32	47	0	105	49	12	192	0	0	67	36	0	12	36	7	0	5
SP107028	2	0	21	17	8	7	16	4	0	0	16	0	9	3	0	7	24	0
SP50163	18	99	25	111	32	88	0	13	0	0	67	23	0	28	0	11	21	0
SP99217	10	71	12	0	21	55	9	23	0	0	5	6	0	21	5	19	17	2
SP50165	31	5	115	65	34	0	42	57	78	0	38	32	0	69	38	2	0	5
SP107030	24	90	43	70	18	76	14	94	0	0	8	4	0	9	14	1	0	2
SP50167	25	22	106	44	81	48	84	0	92	0	48	37	7	0	7	2	7	6
SP99229	17	115	15	43	28	25	0	40	164	0	23	21	0	0	7	4	13	4
SP99233	16	62	12	0	53	72	40	3	0	106	55	6	0	1	0	15	11	3
SP107032	0	0	12	0	16	0	26	12	9	0	10	3	3	0	0	0	0	2
SP50169	15	85	157	0	43	166	0	109	0	16	72	16	13	0	28	21	35	3
SP50171	20	44	192	0	45	58	0	79	150	0	33	22	0	6	38	34	0	0
SP50173	10	46	63	28	20	42	43	0	21	0	11	14	10	9	22	0	7	1
SP50175	0	7	3	9	7	17	0	12	0	0	5	0	0	0	4	0	2	0
SP107034	6	30	54	109	19	23	0	20	0	16	14	10	2	0	4	0	13	1
SP50179	7	115	28	111	12	48	82	0	21	0	39	1	21	0	28	0	0	0
SP99237	41	0	23	0	31	9	0	70	43	127	13	15	30	7	14	7	12	4
SP107037	16	34	123	0	60	13	55	56	44	42	73	18	117	38	28	10	7	2
SP107041	12	130	46	37	21	0	46	28	0	0	4	10	0	18	4	6	22	2
SP50181	14	72	79	40	27	88	0	0	0	0	65	18	77	0	1	22	0	0
SP99249	54	81	9	112	20	6	57	0	58	17	12	22	0	3	4	0	24	2
SP99253	51	115	79	86	36	38	8	2	0	127	28	19	36	25	10	17	0	2
SP50183	27	109	120	157	42	63	0	95	0	24	8	26	0	1	23	0	15	0
SP99257	92	179	94	138	128	53	66	0	68	0	40	32	103	0	42	20	0	5
SP107044	6	27	24	11	13	80	30	6	0	0	2	10	0	0	7	2	22	1
SP50185	8	95	2	54	25	32	11	31	0	70	13	39	43	26	53	0	14	4
CPCT02020315T	60	0	100	0	22	0	6	60	200	28	28	19	83	49	56	39	0	61
CPCT02020321T	1	3	2	0	4	0	0	5	0	0	0	3	8	0	0	0	5	40
CPCT02020330T	68	36	57	3	23	40	95	44	241	0	31	25	33	0	9	48	0	24
CPCT02010372T	115	213	0	0	36	0	0	0	139	0	14	198	0	0	125	20	111	88
CPCT02020326T	36	187	54	42	39	0	158	0	71	0	9	18	27	0	27	29	18	73
CPCT02020403T	24	99	104	0	56	96	69	0	0	0	12	24	0	94	5	22	78	45
CPCT02040063T	153	0	203	82	28	0	110	21	109	274	17	32	123	19	46	19	26	61
CPCT02060054T	60	170	270	32	144	105	87	0	0	0	18	31	89	55	96	56	0	81
CPCT02060053T	8	44	3	0	0	0	0	31	225	0	10	0	19	0	0	1	10	21
